Gene	sgRNA	DLD1-Ts5.15|beta	DLD1-Ts5.15|z	DLD1-Ts5.15|p-value	DLD1-Ts5.15|fdr	DLD1-Ts5.15|wald-p-value	DLD1-Ts5.15|wald-fdr
T	7	0.030615	0.86129	0.53982	0.82137	0.38908	0.58386
TADA2A	11	-0.50148	-3.701	0.032139	0.23591	0.00021476	0.0042661
TADA2B	9	-0.89238	-4.0849	0.0022753	0.030888	4.41e-05	0.0010694
TAL1	6	-0.20752	-1.5985	0.53498	0.81854	0.10994	0.30377
TAL2	6	0.1717	1.4649	0.1186	0.4482	0.14294	0.33857
TBR1	3	-0.028549	-1.4961	0.95108	0.98994	0.13463	0.32804
TBX1	4	-0.21616	-1.7424	0.52873	0.81357	0.081447	0.28078
TBX10	7	-0.081464	-0.89938	0.94511	0.98989	0.36845	0.56251
TBX15	6	0.089429	1.5234	0.32821	0.67564	0.12766	0.32129
TBX18	8	0.13252	1.6859	0.13879	0.47937	0.09181	0.28578
TBX19	7	0.056674	0.7288	0.42947	0.75199	0.46612	0.65477
TBX2	7	-0.07953	-0.86336	0.95307	0.98996	0.38794	0.58341
TBX20	7	0.1538	1.8605	0.12059	0.4482	0.062815	0.26967
TBX21	7	-0.29128	-2.1628	0.31741	0.67341	0.030553	0.19468
TBX22	6	0.27775	1.8869	0.017634	0.15309	0.059178	0.26371
TBX3	7	0.0061136	0.088132	0.6479	0.8826	0.92977	0.96206
TBX4	7	0.1209	1.9521	0.20307	0.56983	0.050928	0.25435
TBX5	7	0.14697	1.6026	0.13623	0.47577	0.10901	0.30311
TBX6	7	-0.26752	-2.0931	0.35865	0.69994	0.036343	0.21639
TCF12	6	0.34609	1.7868	0.0042662	0.049505	0.073974	0.27864
TCF15	6	0.25357	1.9345	0.030717	0.22833	0.05305	0.25766
TCF21	6	0.21801	1.725	0.057167	0.31754	0.08453	0.28171
TCF23	6	0.10308	1.5399	0.28669	0.64533	0.12359	0.31755
TCF3	6	0.010361	0.11662	0.65387	0.88559	0.90716	0.949
TCF4	6	0.020746	0.32069	0.60694	0.86542	0.74844	0.84998
TCF7	6	-0.10861	-1.9706	0.84414	0.95649	0.048768	0.24923
TCF7L1	6	-0.70204	-2.4717	0.030717	0.22833	0.013449	0.11515
TCF7L2	6	-1.0381	-3.5414	0.0042662	0.049505	0.00039808	0.0072125
TEAD1	7	-0.43776	-2.4051	0.126	0.45576	0.01617	0.1301
TEAD2	7	0.16528	1.2845	0.098976	0.41527	0.19898	0.40138
TEAD3	7	-0.4183	-2.2814	0.14505	0.48804	0.022526	0.15683
TEAD4	7	-0.10371	-1.2092	0.85182	0.96024	0.2266	0.42973
TEF	6	-0.037653	-0.95845	0.87372	0.96852	0.33784	0.53651
TERF1	12	-0.77049	-3.8291	0.00085324	0.013216	0.0001286	0.0027571
TERF2	12	-3.2401	-9.4463	0	0	3.509e-21	2.4675e-18
TFAM	7	-1.6646	-4.1982	0	0	2.691e-05	0.00073345
TFAP2A	7	-0.16815	-1.5064	0.62827	0.87658	0.13197	0.32481
TFAP2B	7	0.041072	0.81251	0.49573	0.78924	0.4165	0.60789
TFAP2C	7	-0.22306	-2.0459	0.4616	0.76822	0.040769	0.22901
TFAP2D	6	0.16261	1.0305	0.13424	0.47106	0.30279	0.50575
TFAP2E	7	0.10904	1.1235	0.23862	0.60799	0.26122	0.46574
TFAP4	6	-0.29641	-2.3661	0.33163	0.67988	0.017977	0.13715
TFCP2	7	-0.015619	-0.36543	0.74772	0.93039	0.71479	0.82432
TFCP2L1	7	0.087225	1.3696	0.31314	0.67257	0.1708	0.37047
TFDP1	6	-0.30974	-1.7966	0.30575	0.66399	0.072399	0.27741
TFDP2	2	-0.07923	-1.1253	0.84585	0.95689	0.26046	0.46487
TFDP3	6	0.21305	1.7735	0.062856	0.33536	0.076148	0.27864
TFE3	6	0.034063	0.70619	0.54664	0.82423	0.48007	0.66454
TFEB	6	-0.016199	-0.32191	0.78072	0.93782	0.74752	0.84998
TFEC	3	0.19154	1.2102	0.22355	0.59382	0.2262	0.42944
TGIF1	6	0.1392	1.098	0.18686	0.55425	0.2722	0.47394
TGIF2	6	-0.061017	-0.93834	0.96473	0.99239	0.34807	0.54495
TGIF2LX	1	-0.075089	-0.73768	0.79465	0.94035	0.46071	0.64976
TGIF2LY	6	0.22917	1.7178	0.045506	0.28021	0.085833	0.28364
THAP1	6	-2.1759	-4.6981	0	0	2.6265e-06	0.00010494
THAP10	6	0.045787	0.72278	0.49289	0.7863	0.46981	0.65628
THAP11	6	-3.1863	-6.8562	0	0	7.0732e-12	1.4629e-09
THAP2	6	0.080312	1.0296	0.35978	0.70044	0.30321	0.50621
THAP3	6	0.17279	1.4944	0.11689	0.4482	0.13506	0.32855
THAP4	6	0.13227	1.4737	0.20364	0.57086	0.14055	0.33572
THAP5	6	0.0042917	0.031073	0.688	0.90279	0.97521	0.98912
THAP6	6	0.00076485	0.0083918	0.70449	0.90999	0.9933	1
THAP7	7	-0.13463	-1.3599	0.7446	0.93039	0.17387	0.37391
THAP8	6	-0.39378	-2.6927	0.18402	0.55017	0.007088	0.072236
THAP9	6	-0.23842	-0.81341	0.45307	0.76423	0.41598	0.60777
THRA	7	-0.26163	-2.2669	0.37258	0.70849	0.023397	0.1613
THRB	4	-0.018368	-0.35999	0.88367	0.97126	0.71885	0.82698
TLX1	6	0.034755	0.40084	0.54209	0.82226	0.68854	0.80913
TLX2	6	-0.052156	-0.82291	0.93089	0.98763	0.41056	0.60323
TLX3	6	0.21649	1.5972	0.058874	0.32243	0.11022	0.30377
TOX	6	-0.0056432	-0.18501	0.73578	0.92495	0.85322	0.92023
TOX2	7	0.16595	1.4669	0.098692	0.41507	0.1424	0.33789
TOX3	6	0.13624	1.1145	0.19425	0.56343	0.26508	0.46835
TOX4	5	0.35887	1.7129	0.0054039	0.059937	0.08673	0.28427
TP53	6	0.0069935	0.17921	0.67292	0.89317	0.85777	0.92145
TP63	8	0.16342	1.8318	0.08248	0.38309	0.066979	0.27136
TP73	7	-0.029342	-0.37949	0.81428	0.94659	0.70433	0.81722
TRERF1	14	0.032849	0.61985	0.33362	0.68118	0.53536	0.69295
TRPS1	6	0.83289	1.4714	0	0	0.14119	0.33634
TSC22D1	6	0.1142	1.0906	0.24915	0.6096	0.27544	0.47778
TSC22D2	5	-0.027334	-0.31613	0.85637	0.9626	0.75191	0.85226
TSC22D3	6	0.073123	0.91661	0.38709	0.71973	0.35935	0.55385
TSC22D4	6	-0.060305	-1.3413	0.96274	0.9918	0.17981	0.37939
TSHZ1	6	0.24561	1.7838	0.034699	0.24696	0.074459	0.27864
TSHZ3	6	0.16505	1.4369	0.12969	0.46014	0.15076	0.35038
TTF1	12	-3.8269	-11.245	0	0	2.4511e-29	4.309e-26
TUB	8	-0.0071899	-0.088453	0.67093	0.89305	0.92952	0.96206
TULP1	8	-0.1495	-2.0085	0.67634	0.89567	0.044593	0.24053
TULP2	8	0.086244	1.2887	0.26166	0.62432	0.19751	0.40002
TULP3	8	-0.011786	-0.12607	0.69397	0.90504	0.89968	0.94452
TULP4	21	0.03935	1.1522	0.19738	0.56469	0.24924	0.45241
TWIST1	6	0.24336	1.7291	0.036689	0.25646	0.083799	0.28094
TWIST2	6	0.12593	1.1301	0.22042	0.5907	0.25845	0.46342
UBP1	8	0.21506	1.822	0.031001	0.22996	0.068456	0.27136
UBTF	8	-1.8488	-4.3297	0	0	1.4932e-05	0.00046231
UBTFL1	6	0.043817	0.74012	0.50256	0.79451	0.45923	0.64845
UNCX	6	-0.012384	-0.17933	0.76507	0.93176	0.85768	0.92145
USF1	8	0.16435	1.7362	0.080489	0.37885	0.082532	0.28078
USF2	6	0.17552	1.6211	0.11291	0.4416	0.105	0.29771
VAX1	7	-0.084023	-1.2898	0.93316	0.98857	0.19711	0.40002
VAX2	7	0.055011	0.63361	0.43515	0.75592	0.52634	0.69078
VDR	6	-0.045763	-0.39635	0.90557	0.98099	0.69185	0.81034
VENTX	6	-0.062285	-1.1819	0.96985	0.99388	0.23725	0.4418
VEZF1	6	-0.13634	-1.3141	0.75171	0.9304	0.18883	0.38918
VSX1	6	-0.099041	-0.9546	0.88339	0.97126	0.33978	0.53887
VSX2	6	-0.21811	-2.0026	0.50512	0.79499	0.045223	0.24254
WHSC1	18	-0.16208	-2.5416	0.54408	0.82421	0.011035	0.10157
WT1	7	0.15755	1.5405	0.11263	0.44098	0.12343	0.31755
XBP1	4	-0.088911	-0.53238	0.86234	0.96591	0.59447	0.72992
YBX1	6	-1.7591	-4.1762	0.00028441	0.0051282	2.9643e-05	0.00080174
YBX2	6	-0.11067	-1.1893	0.83788	0.95525	0.23432	0.43939
YBX3	5	-0.12021	-1.2131	0.78669	0.93954	0.22508	0.42892
YY1	7	-1.5798	-4.0324	0	0	5.5204e-05	0.0012854
YY2	6	0.19421	2.0611	0.088168	0.39923	0.03929	0.22573
ZBED1	6	0.09201	1.6479	0.32196	0.67341	0.09937	0.293
ZBED2	6	-0.1153	-1.3446	0.82253	0.95069	0.17876	0.37884
ZBED3	6	0.1175	1.2099	0.24232	0.60799	0.22633	0.42944
ZBED4	6	0.00063614	0.0077484	0.70563	0.91012	0.99382	1
ZBTB1	12	-0.29764	-3.0324	0.19113	0.55851	0.0024263	0.032685
ZBTB10	9	0.1683	2.0388	0.057736	0.31925	0.041469	0.2318
ZBTB11	13	-1.6067	-5.1776	0	0	2.2474e-07	1.1973e-05
ZBTB12	11	-0.042016	-0.68269	0.79039	0.94035	0.4948	0.67562
ZBTB14	12	0.62614	2.3606	0	0	0.018247	0.13857
ZBTB16	13	0.17495	2.0065	0.021331	0.17442	0.044798	0.24084
ZBTB17	14	-1.8055	-6.5409	0	0	6.1136e-11	9.7707e-09
ZBTB18	12	0.067203	1.0518	0.22298	0.59382	0.29288	0.49603
ZBTB2	12	0.17398	1.945	0.019056	0.16302	0.051774	0.25537
ZBTB20	12	0.036408	0.7262	0.34812	0.68997	0.46772	0.65544
ZBTB21	12	0.14851	2.1513	0.038111	0.26019	0.03145	0.19756
ZBTB24	14	-0.38661	-3.5568	0.059158	0.32348	0.00037543	0.0068751
ZBTB25	11	0.0094713	0.12865	0.50597	0.79562	0.89763	0.94412
ZBTB26	12	-0.044446	-0.6921	0.77986	0.93744	0.48887	0.67013
ZBTB3	11	-0.15544	-1.3339	0.64022	0.88102	0.18223	0.38154
ZBTB32	12	-0.1532	-1.9914	0.62884	0.87658	0.046433	0.24515
ZBTB33	12	0.12512	1.7281	0.079067	0.37652	0.083979	0.28094
ZBTB34	12	-0.12843	-2.3979	0.74602	0.93039	0.016491	0.13151
ZBTB37	12	0.029347	0.42669	0.38111	0.71673	0.66961	0.79324
ZBTB38	12	0.035924	0.70926	0.34926	0.69144	0.47816	0.66268
ZBTB4	13	0.1091	2.1836	0.083618	0.38562	0.028992	0.18772
ZBTB40	13	-0.27317	-2.5483	0.21331	0.58005	0.010824	0.10068
ZBTB41	13	0.11268	1.3795	0.077361	0.37158	0.16774	0.36564
ZBTB42	12	-0.065554	-0.87515	0.907	0.98099	0.38149	0.57617
ZBTB43	12	0.10973	2.2066	0.10865	0.43707	0.027343	0.18003
ZBTB44	11	0.11374	1.538	0.11661	0.4482	0.12404	0.31765
ZBTB45	12	-0.43613	-2.4373	0.046644	0.28179	0.014799	0.12336
ZBTB46	12	0.14314	1.8543	0.044653	0.27739	0.063703	0.2701
ZBTB47	13	0.093684	1.6235	0.12002	0.4482	0.10449	0.29748
ZBTB48	14	0.01245	0.22953	0.4343	0.75592	0.81846	0.8962
ZBTB49	13	-0.050447	-0.77629	0.82139	0.95	0.43758	0.62633
ZBTB6	12	0.22344	1.8621	0.0056883	0.062112	0.062584	0.26967
ZBTB7A	12	-0.74183	-4.3797	0.0017065	0.024194	1.1883e-05	0.00039047
ZBTB7B	12	-1.2882	-5.3813	0	0	7.3938e-08	4.6906e-06
ZBTB7C	12	0.060184	0.76999	0.24545	0.60799	0.4413	0.62972
ZBTB8A	12	0.016569	0.277	0.44425	0.75885	0.78178	0.87096
ZEB1	6	0.12435	1.1547	0.22412	0.59382	0.2482	0.45192
ZEB2	7	-0.1438	-1.7346	0.71246	0.91104	0.08282	0.28078
ZFAT	7	-0.333	-1.9274	0.24175	0.60799	0.053933	0.25766
ZFHX3	6	-0.030843	-0.61531	0.84357	0.95647	0.53835	0.69475
ZFHX4	6	0.010377	0.22594	0.65387	0.88559	0.82125	0.89768
ZFP1	6	0.11511	0.99956	0.24744	0.60839	0.31753	0.51975
ZFP14	6	0.097284	1.4923	0.30859	0.66544	0.13562	0.32908
ZFP2	6	0.30097	1.8517	0.0096701	0.093923	0.064069	0.27075
ZFP28	6	0.14884	1.6773	0.16354	0.52083	0.09348	0.2868
ZFP3	6	0.073665	0.62778	0.38453	0.71953	0.53015	0.69237
ZFP30	6	-0.017297	-0.37629	0.78584	0.93884	0.7067	0.81722
ZFP36	15	-0.078422	-1.4928	0.95279	0.98996	0.13549	0.329
ZFP36L1	14	0.27895	2.2945	0	0	0.021762	0.15371
ZFP37	6	-0.046382	-0.91105	0.90728	0.98099	0.36227	0.55695
ZFP41	6	-0.15267	-1.0626	0.69852	0.90828	0.28795	0.48958
ZFP42	6	0.19168	1.8633	0.091866	0.40467	0.06242	0.26967
ZFP57	6	-0.0014717	-0.02115	0.71758	0.91446	0.98313	0.99458
ZFP62	6	0.11797	1.6732	0.24118	0.60799	0.094293	0.28732
ZFP64	7	-0.48344	-2.4678	0.099829	0.41736	0.013596	0.11574
ZFP69	6	-0.18243	-1.8782	0.60722	0.86542	0.06036	0.26634
ZFP69B	6	-0.019021	-0.21003	0.79352	0.94035	0.83364	0.90661
ZFP82	6	0.13927	2.1471	0.18686	0.55425	0.031783	0.19779
ZFP90	6	-0.044444	-0.84504	0.90046	0.97928	0.39809	0.59176
ZFP91	2	0.47758	0.93688	0.025597	0.20045	0.34882	0.54533
ZFP92	6	0.11999	1.0119	0.23749	0.60799	0.31158	0.51422
ZFPM1	7	-0.29246	-2.51	0.31598	0.67341	0.012072	0.10664
ZFPM2	6	0.0024012	0.044464	0.6971	0.90788	0.96453	0.98128
ZFX	6	-0.46303	-2.3776	0.12116	0.44889	0.017426	0.13526
ZFY	6	0.088078	1.8431	0.3322	0.68065	0.065321	0.27136
ZGLP1	6	0.18999	1.7317	0.093572	0.40467	0.083331	0.28094
ZHX1	6	-0.0093113	-0.084112	0.75256	0.9304	0.93297	0.96338
ZHX2	6	0.17083	1.4114	0.12002	0.4482	0.15814	0.35849
ZHX3	6	-0.049801	-0.73597	0.92179	0.98511	0.46175	0.64992
ZIC1	5	0.22546	1.3883	0.067691	0.34846	0.16506	0.36338
ZIC2	6	0.60173	1.6841	0	0	0.092168	0.28578
ZIC3	7	0.19522	1.7456	0.062571	0.33486	0.080878	0.28016
ZIC4	6	-0.040034	-0.59496	0.88225	0.9712	0.55187	0.69949
ZIC5	7	0.12835	0.90167	0.18174	0.54569	0.36723	0.56138
ZIK1	6	0.12322	1.24	0.22696	0.59671	0.21498	0.41582
ZIM2	6	0.25368	1.6365	0.030717	0.22833	0.10174	0.29486
ZIM3	6	0.23564	1.4705	0.040387	0.26792	0.14142	0.33665
ZKSCAN1	6	-0.012966	-0.088675	0.76792	0.93331	0.92934	0.96206
ZKSCAN2	6	0.085585	0.94871	0.34243	0.68636	0.34277	0.54102
ZKSCAN3	6	0.10058	0.49652	0.29693	0.65543	0.61953	0.75009
ZKSCAN4	6	0.11154	1.0454	0.2591	0.62193	0.29583	0.49887
ZKSCAN5	6	0.053096	0.5625	0.46445	0.76822	0.57377	0.71387
ZKSCAN7	6	0.054831	1.8075	0.45961	0.76822	0.07069	0.27403
ZKSCAN8	6	0.20078	1.8612	0.078783	0.37652	0.062719	0.26967
ZMIZ1	14	-0.38808	-3.2508	0.05802	0.31925	0.001151	0.017661
ZMIZ2	14	-0.57178	-4.0278	0.0079636	0.082353	5.6312e-05	0.0013026
ZNF10	6	0.024485	0.34673	0.59016	0.85111	0.72879	0.83495
ZNF100	6	0.097476	1.1319	0.30774	0.66544	0.2577	0.46251
ZNF101	6	0.085146	1.1152	0.34357	0.68636	0.26476	0.46826
ZNF107	5	0.29593	1.6752	0.021331	0.17442	0.093891	0.28706
ZNF112	6	0.14328	1.4436	0.17463	0.53531	0.14886	0.34753
ZNF114	6	-0.081143	-1.07	0.9525	0.98996	0.28461	0.48614
ZNF117	6	0.20671	1.893	0.070535	0.35378	0.058356	0.26238
ZNF12	6	0.077938	1.3134	0.36917	0.70824	0.18906	0.3892
ZNF121	6	0.0042107	0.06615	0.68857	0.90279	0.94726	0.97319
ZNF124	6	0.1735	1.523	0.11689	0.4482	0.12775	0.32129
ZNF131	8	-0.53721	-2.1934	0.050626	0.29325	0.028277	0.18463
ZNF132	6	0.080676	1.1124	0.35865	0.69994	0.26597	0.46886
ZNF133	6	-0.14081	-1.4091	0.73692	0.92569	0.15881	0.35854
ZNF134	6	0.14815	1.8248	0.16524	0.52201	0.068025	0.27136
ZNF135	6	-0.023381	-0.37553	0.81143	0.94658	0.70727	0.81722
ZNF136	6	0.19176	1.7714	0.091297	0.40428	0.076489	0.27864
ZNF138	4	0.15459	1.5241	0.24374	0.60799	0.1275	0.32129
ZNF14	6	0.12263	1.5226	0.22924	0.59837	0.12785	0.32129
ZNF140	6	-0.15993	-1.7547	0.67691	0.89608	0.079306	0.27884
ZNF141	6	0.1958	1.9575	0.08504	0.38932	0.050292	0.25297
ZNF142	7	0.080848	1.0135	0.33561	0.68287	0.31084	0.51358
ZNF143	7	-1.2446	-3.8398	0.0011377	0.016878	0.00012313	0.0026561
ZNF146	6	-0.11325	-1.349	0.83077	0.95311	0.17734	0.37789
ZNF148	4	0.2719	1.5298	0.052332	0.30065	0.12605	0.31977
ZNF154	6	0.19077	1.6356	0.092719	0.40467	0.10192	0.29486
ZNF155	6	-0.058441	-1.2499	0.95563	0.99029	0.21132	0.41279
ZNF157	6	0.17132	1.4009	0.11945	0.4482	0.16123	0.36141
ZNF16	6	-0.14229	-1.346	0.73094	0.92288	0.17829	0.37854
ZNF160	6	0.19424	2.0809	0.088168	0.39923	0.037441	0.21941
ZNF165	6	0.16186	1.6427	0.13737	0.4768	0.10044	0.29439
ZNF169	6	-0.0040062	-0.048007	0.72924	0.92263	0.96171	0.97982
ZNF17	6	0.24435	1.8417	0.035267	0.25	0.065523	0.27136
ZNF174	6	-0.14848	-1.4293	0.71303	0.91104	0.15291	0.35225
ZNF175	6	-0.036025	-0.51401	0.86889	0.96713	0.60724	0.74031
ZNF177	6	0.15864	1.8226	0.14249	0.485	0.068369	0.27136
ZNF18	6	0.07533	1.2801	0.37856	0.71444	0.20052	0.40357
ZNF180	6	-0.084565	-0.74203	0.93714	0.9892	0.45807	0.64734
ZNF181	6	-0.070494	-0.94792	0.99232	0.99601	0.34317	0.54131
ZNF182	6	0.32856	1.9069	0.0042662	0.049505	0.056528	0.26166
ZNF184	6	0.090132	1.7668	0.32622	0.67564	0.07726	0.27864
ZNF189	6	0.089481	1.5328	0.32821	0.67564	0.12532	0.31906
ZNF19	6	0.21125	1.8612	0.065131	0.33976	0.062715	0.26967
ZNF195	6	0.18552	1.698	0.1021	0.42285	0.089516	0.28535
ZNF197	6	-0.086219	-1.1435	0.93003	0.98762	0.25283	0.45705
ZNF2	6	-0.025546	-0.25733	0.82139	0.95	0.79692	0.88028
ZNF20	6	0.13784	1.8989	0.19027	0.55843	0.057583	0.26191
ZNF200	6	-0.26966	-2.039	0.3814	0.71673	0.041453	0.2318
ZNF202	6	0.19261	2.0224	0.091013	0.40428	0.043138	0.23695
ZNF205	6	-0.37997	-2.3967	0.19767	0.56504	0.016545	0.13151
ZNF207	6	-2.1097	-3.6798	0	0	0.00023337	0.004584
ZNF208	4	0.19	1.4897	0.16041	0.51743	0.13631	0.33008
ZNF211	6	0.15811	1.6622	0.14334	0.48555	0.096467	0.29099
ZNF212	6	0.077318	1.8594	0.37116	0.70824	0.062968	0.26999
ZNF213	6	-0.13004	-0.92574	0.77133	0.93388	0.35458	0.55024
ZNF214	6	0.086225	0.76162	0.34044	0.68629	0.44628	0.6346
ZNF215	6	0.0042275	0.048313	0.68857	0.90279	0.96147	0.97982
ZNF217	3	-0.35304	-1.575	0.35666	0.69705	0.11525	0.30881
ZNF219	5	-0.060369	-0.64077	0.99261	0.99601	0.52167	0.69022
ZNF22	6	-0.11169	-0.82785	0.83504	0.9548	0.40776	0.60071
ZNF221	6	0.15408	1.1614	0.15301	0.5042	0.24548	0.44931
ZNF222	6	-0.15567	-1.2057	0.68857	0.90279	0.22791	0.4319
ZNF223	6	-0.13642	-1.5576	0.75114	0.9304	0.11934	0.31383
ZNF224	6	0.014812	0.33555	0.63367	0.87751	0.73721	0.84158
ZNF225	6	-0.048594	-0.59424	0.91667	0.98355	0.55235	0.69966
ZNF226	6	-0.066976	-1.1601	0.9909	0.996	0.24599	0.44942
ZNF227	6	-0.016623	-0.55174	0.78214	0.93793	0.58113	0.7195
ZNF229	6	-0.13223	-1.6477	0.76507	0.93176	0.099416	0.293
ZNF23	6	0.11239	1.5425	0.25569	0.62	0.12296	0.31755
ZNF230	6	-0.091179	-1.2139	0.9124	0.98134	0.22477	0.42858
ZNF232	7	0.011874	0.13865	0.62144	0.87156	0.88973	0.9397
ZNF233	6	0.074969	0.89053	0.37998	0.71597	0.37318	0.56717
ZNF234	6	-0.11835	-0.71464	0.812	0.94659	0.47483	0.66015
ZNF235	6	0.20236	1.303	0.076223	0.36915	0.19259	0.39483
ZNF236	8	-1.1427	-3.5776	0.00028441	0.0051282	0.00034681	0.0063843
ZNF239	6	0.17736	1.3861	0.11149	0.44094	0.16573	0.36338
ZNF24	6	0.049872	0.56512	0.48009	0.78112	0.57199	0.71266
ZNF248	6	-0.0084218	-0.10124	0.74829	0.93039	0.91936	0.95624
ZNF25	6	0.16664	1.8319	0.12713	0.45799	0.06696	0.27136
ZNF250	3	0.015744	0.17647	0.78185	0.93791	0.85992	0.92292
ZNF251	6	-0.052326	-0.61161	0.93203	0.98824	0.54079	0.69586
ZNF253	6	-0.057816	-0.53915	0.95193	0.98994	0.58978	0.72659
ZNF254	6	0.076831	0.50229	0.37201	0.70849	0.61546	0.74697
ZNF256	4	0.13172	1.5599	0.30887	0.66544	0.11879	0.3131
ZNF257	6	0.12888	1.3746	0.21189	0.58005	0.16926	0.36782
ZNF26	6	0.019679	0.068819	0.61177	0.86594	0.94513	0.97252
ZNF263	6	-0.090891	-1.7848	0.91325	0.98136	0.074296	0.27864
ZNF264	6	0.16771	1.6961	0.12543	0.45576	0.089869	0.28535
ZNF266	6	0.13	1.522	0.20933	0.57545	0.12802	0.32129
ZNF267	6	0.11712	1.2819	0.24261	0.60799	0.19988	0.40264
ZNF268	6	-0.12271	-1.7719	0.79522	0.94035	0.076418	0.27864
ZNF273	5	0.14809	1.7375	0.20392	0.57086	0.082295	0.28078
ZNF274	6	-0.034888	-0.59142	0.86348	0.96626	0.55424	0.69993
ZNF275	6	0.2806	1.8979	0.017065	0.15	0.057712	0.26191
ZNF276	6	-0.18205	-1.265	0.60808	0.86559	0.20587	0.4088
ZNF277	7	0.093177	1.6894	0.29551	0.65511	0.09115	0.28564
ZNF28	6	0.11589	1.5509	0.24545	0.60799	0.12092	0.31507
ZNF280D	6	-0.026866	-0.55258	0.82935	0.95311	0.58055	0.71925
ZNF281	6	0.21868	2.0084	0.055745	0.31161	0.044603	0.24053
ZNF282	6	0.12072	1.2415	0.23521	0.60586	0.21441	0.41582
ZNF283	6	0.04183	0.91699	0.51251	0.80018	0.35915	0.55385
ZNF284	6	-0.17	-1.5485	0.64192	0.88199	0.1215	0.31507
ZNF285	6	0.07254	0.80484	0.39022	0.72401	0.42091	0.61154
ZNF286A	6	-0.16629	-1.1386	0.65757	0.88786	0.25485	0.45999
ZNF287	6	-0.23797	-2.1127	0.45449	0.76423	0.034627	0.21173
ZNF292	6	-0.36159	-2.5815	0.22213	0.59212	0.0098363	0.092719
ZNF296	6	-0.078266	-0.66732	0.96331	0.9918	0.50457	0.68259
ZNF3	6	-0.033111	-0.58994	0.8558	0.96257	0.55523	0.69993
ZNF30	6	0.13372	1.8856	0.20023	0.56947	0.059342	0.26411
ZNF300	6	0.1486	1.1875	0.16411	0.52201	0.23501	0.4401
ZNF302	6	0.020108	0.22784	0.61007	0.86594	0.81977	0.8968
ZNF304	6	0.1066	1.2607	0.27531	0.63601	0.20742	0.41005
ZNF311	6	-0.12853	-1.4734	0.77702	0.93566	0.14065	0.33572
ZNF317	6	-0.13678	-1.4123	0.74886	0.93039	0.15786	0.3581
ZNF318	5	-0.060935	-0.75823	0.99602	0.99829	0.44831	0.63559
ZNF319	6	0.017422	0.15467	0.62088	0.87146	0.87708	0.93278
ZNF32	6	0.17033	0.91699	0.12059	0.4482	0.35915	0.55385
ZNF320	5	0.047794	0.59261	0.54152	0.82226	0.55344	0.69993
ZNF322	6	-0.098843	-1.7838	0.88424	0.97126	0.074462	0.27864
ZNF324	6	-0.020583	-0.2108	0.79807	0.94035	0.83304	0.90652
ZNF324B	6	-0.13179	-1.5221	0.76621	0.9325	0.12799	0.32129
ZNF329	6	-0.037887	-0.41561	0.874	0.96852	0.6777	0.799
ZNF331	6	0.25808	1.7675	0.027019	0.20652	0.077142	0.27864
ZNF333	6	0.14503	1.4537	0.17179	0.53216	0.14604	0.34276
ZNF334	6	0.21813	1.8149	0.056883	0.31646	0.069535	0.27256
ZNF335	8	-1.9338	-4.2877	0	0	1.8053e-05	0.00052028
ZNF337	6	0.12621	1.8778	0.21985	0.5907	0.060407	0.26634
ZNF33A	6	0.14717	2.1271	0.16695	0.52599	0.033414	0.20503
ZNF33B	6	0.034758	0.65684	0.54209	0.82226	0.51129	0.68713
ZNF34	6	-0.036789	-0.39482	0.87059	0.96714	0.69298	0.8113
ZNF341	6	-0.08544	-1.6413	0.93458	0.98857	0.10073	0.29439
ZNF343	6	0.061074	0.72096	0.43885	0.75732	0.47093	0.65747
ZNF345	6	0.10949	1.3162	0.26621	0.62735	0.18811	0.38837
ZNF347	6	0.23236	1.7379	0.042378	0.27491	0.082231	0.28078
ZNF35	6	0.045043	0.48225	0.4963	0.78924	0.62963	0.7584
ZNF354A	6	0.21207	1.7488	0.064278	0.33881	0.080329	0.27964
ZNF354B	6	0.014789	0.19263	0.63396	0.87756	0.84725	0.91659
ZNF354C	6	-0.058683	-1.0305	0.95648	0.99029	0.30275	0.50575
ZNF358	6	-0.18397	-1.5126	0.60324	0.86225	0.13038	0.32428
ZNF362	7	0.064231	0.49715	0.39676	0.72879	0.61909	0.74981
ZNF366	6	0.046189	0.73667	0.49175	0.78555	0.46133	0.64992
ZNF367	5	-0.072998	-0.62772	0.96075	0.99149	0.53019	0.69237
ZNF37A	6	0.12183	1.3863	0.23237	0.60074	0.16564	0.36338
ZNF382	6	0.052863	0.99477	0.46473	0.76822	0.31985	0.52209
ZNF383	6	0.10163	1.0763	0.2938	0.65421	0.28179	0.48449
ZNF384	7	-0.44596	-2.6971	0.12031	0.4482	0.0069943	0.071518
ZNF391	6	0.13791	1.9793	0.18999	0.55806	0.047779	0.24692
ZNF394	7	-0.05661	-0.73869	0.94056	0.98989	0.46009	0.64941
ZNF396	5	-0.052233	-1.1718	0.95904	0.99119	0.24128	0.44613
ZNF397	6	0.14342	1.4402	0.17463	0.53531	0.14981	0.34906
ZNF398	6	-0.022411	-0.26564	0.8066	0.94439	0.79051	0.87707
ZNF407	7	-0.97782	-2.6732	0.0042662	0.049505	0.0075126	0.075586
ZNF408	6	-0.10287	-1.0109	0.86661	0.96699	0.31207	0.51441
ZNF41	6	0.092554	1.1275	0.3211	0.67341	0.25952	0.46468
