sgRNA,Gene,DLD1-Cont2_P10.13.initial,DLD1-Cont2_P10.13.final
USP17L8_1593.49,USP17L8,2596,1491
USP12_1113.1,USP12,2112,1334
ATF2_E5_45.1,ATF2,2052,1945
ZNF566_E5_570.50,ZNF566,4472,2302
ICK_PKc_E7_133.9,ICK,978,903
MORC4_CW424471_E1_2814.253,MORC4,1738,941
JMJD4_E1_139.0,JMJD4,1828,956
SOHLH2_E6_53.0,SOHLH2,5162,2797
SH3RF3_2649.551,SH3RF3,296,256
CHEK2_PKc_E6_109.1,CHEK2,626,290
CHD1_Chromo_E9_134.11,CHD1,1558,1663
MAP2K4_PKc_E3_111.2,MAP2K4,250,145
ROR2_PKc_E9_852.135,ROR2,2338,1872
WNK3_PKc_E2_132,WNK3,3318,2962
SH3RF1_2667.5,SH3RF1,1770,1340
PSIP1_PWWP387_E1_1593.119,PSIP1,1990,726
TYK2_PKc_E15_128.2,TYK2,822,558
HOXD10_E2_177.10,HOXD10,1090,808
LONP1_2880.204,LONP1,1480,934
SPIC_E5_252.30,SPIC,1844,1099
ZNF148_E9_39.0,ZNF148,2418,1243
FOXG1_E1_234.8,FOXG1,888,495
DTX3L_2223.129,DTX3L,1340,775
EPHB3_PKc_E12_216.7,EPHB3,1642,1185
MBTD1_MBT145245_E1_1887.27,MBTD1,1108,747
SMURF2_2247.194,SMURF2,1778,1159
TMPRSS9_3180.94,TMPRSS9,1712,1130
PIAS1_1956.11,PIAS1,2958,1808
PEX2_918.27,PEX2,1962,989
ZNF696_E3_651.99,ZNF696,1764,1911
HOXC11_E2_171.14,HOXC11,3312,1734
ARID4A_E13_95.5,ARID4A,1876,1307
HERC2_14505.717,HERC2,1980,1477
ETV5_E11_108.4,ETV5,1712,840
ERAP1_2847.277,ERAP1,2632,2018
FOXH1_E1_78.7,FOXH1,3748,2698
GZMA_789.52,GZMA,2296,1399
TRIM42_2172.203,TRIM42,2344,1914
ASB10_1404.140,ASB10,1044,1043
CEBPD_E1_132.1,CEBPD,1064,765
KDM5B_Phd1_E8_138.8,KDM5B,1476,1072
RNPEPL1_2178.363,RNPEPL1,1614,1244
PSMB4_795.86,PSMB4,1298,749
TRIM40_777.103,TRIM40,772,489
RNF44_1299.89,RNF44,466,290
CDKL5_PKc_E3_35,CDKL5,3032,1443
CHD4_D_e18_55.3,CHD4,2684,1323
CERS5_E3_105.5,CERS5,1988,1347
RNF17_4872.145,RNF17,2730,2679
RNF13_1146.59,RNF13,2120,1256
KCTD6_BTB14102_E1_714.73,KCTD6,860,682
CELA2A_810.79,CELA2A,2296,1314
ATAD2_BD_e23_86.1,ATAD2,1780,780
ZNF674_E6_1125.63,ZNF674,4392,3737
TOX2_E5_144.4,TOX2,1846,1188
TRIM17_1434.280,TRIM17,1080,908
SRC_PKc_E14_206,SRC,834,500
ZNF566_E5_570.41,ZNF566,1752,838
CDC7_PKc_E7_250.6,CDC7,946,517
ZNF286A_E6_744.43,ZNF286A,774,382
RNF170_777.54,RNF170,2242,1734
MKNK2_PKc_E7_74.1,MKNK2,1724,779
IRF8_E2_156.0,IRF8,2476,1388
ASB5_990.49,ASB5,2032,1095
MOF_e7_141.6,MOF,784,490
KDM2A_1,KDM2A,3180,1878
OXSR1_PKc_E7_102.3,OXSR1,2114,1230
CHD3_H_e23_50.0,CHD3,2886,1399
PDGFRA_PKc_E12_124.3,PDGFRA,1024,725
PRDM2_E8_69.1,PRDM2,3798,1915
SMURF1_2187.245,SMURF1,1044,779
KCNA4_BTB178269_E1_1962.71,KCNA4,1384,861
PRDM8_e8_135.1,PRDM8,3264,1307
KLHL13_BTB85191_E1_1977.26,KLHL13,2190,1652
CASP2_939.4,CASP2,2660,1866
KLF5_E4_78.10,KLF5,2278,1766
CDK10_PKc_E7_53.1,CDK10,1442,1237
ASB16_1362.123,ASB16,934,785
RPS6KA2_PKc_E6_107.6,RPS6KA2,978,630
IKZF4_E5_131.7,IKZF4,2108,1788
HSF2_E1_78.2,HSF2,706,403
ZNF486_E4_663.47,ZNF486,1016,425
ZNF646_E2_5235.310,ZNF646,2088,1498
SMARCA4_BD_e34_59.1,SMARCA4,1832,1127
VSX2_E3_123.3,VSX2,1494,935
TRIM42_2172.182,TRIM42,2400,1828
STRADA_PKc_E8_124.12,STRADA,1688,1450
ELOB_2,ELOB,412,326
FBXO15_3,FBXO15,930,574
PRSS48_987.19,PRSS48,4148,3128
BACH1_E5_57.0,BACH1,1426,739
MMP9_2124.69,MMP9,2132,1606
ZNF516_E5_104.2,ZNF516,7212,5175
CDK17_PKc_E9_63.2,CDK17,1190,548
TSSK4_PKc_E4_75.6,TSSK4,1346,786
TRIM35_1482.258,TRIM35,250,143
FOXL2_E1_234.29,FOXL2,1402,1364
TULP3_E6_114.2,TULP3,2638,1713
MAP3K5_PKc_E20_135.2,MAP3K5,2926,1952
TBX15_E5_168.7,TBX15,3312,1907
FBXW4_1239.204,FBXW4,790,404
KLHL29_BTB319431_E1_2628.105,KLHL29,560,486
ADAMTS17_3288.528,ADAMTS17,2744,1855
ALX4_E2_135.5,ALX4,1492,1123
LBR_tudor956_E1_1848.6,LBR,4188,3112
SMURF1_2187.214,SMURF1,2452,1404
SKP1_483.2,SKP1,1420,1132
ZNF594_E2_2052.185,ZNF594,3568,2218
CARM1_e6_178.1,CARM1,2234,2216
ADAM28_2328.47,ADAM28,2630,1638
MIB1_3021.23,MIB1,1428,1386
KCNA2_BTB35126_E1_1500.192,KCNA2,1614,770
HERC4_2385.20,HERC4,786,782
DCST1_2121.172,DCST1,1414,764
STK36_PKc_E4_78,STK36,2454,1224
MARCH1_870.42,MARCH1,1804,934
KLK13_834.28,KLK13,3252,1990
RNF130_1260.51,RNF130,1790,856
PTK2_PKc_E17_85.1,PTK2,346,139
PCGF5_771.51,PCGF5,1176,927
JARID2_E7_88.5,JARID2,1688,1146
MEX3C_1980.172,MEX3C,2576,1902
KCNA3_BTB106197_E1_1728.25,KCNA3,874,446
SPIN3_Spinlin210254_E1_777.5,SPIN3,1358,997
VAX2_E2_129.11,VAX2,1060,773
KMT2A_ePhd_E22_156.7,KMT2A,960,732
HOXA6_E2_177.14,HOXA6,1448,940
ASB16_1362.225,ASB16,888,588
KLF3_E6_170.13,KLF3,842,563
DPRX_E2_132.0,DPRX,5602,3732
NR2F2_E1_208.5,NR2F2,1516,1040
ZNF684_E5_660.37,ZNF684,1592,1671
ECE1_2313.17,ECE1,2602,1609
FBXO11_2784.168,FBXO11,1950,952
KLF10_E4_69.5,KLF10,2216,1852
ARAF_PKc_E10_152.5,ARAF,520,390
RNF8_1458.25,RNF8,852,799
KAT6B_Phd2_E6_82.4,KAT6B,3292,2131
KLF4_E5_78.8,KLF4,3420,1605
TRIM15_1398.238,TRIM15,1256,704
MORC4_CW424471_E1_2814.76,MORC4,1140,686
ZNF800_E4_81.3,ZNF800,2482,691
F2_1869.153,F2,3160,2496
ADAMTS1_2904.107,ADAMTS1,1822,944
ETV5_E12_102.6,ETV5,4038,2257
CAD_6678.477,CAD,1536,1136
RIPK2_PKc_E3_156.1,RIPK2,708,533
SMYD1_e4_86.3,SMYD1,2430,1636
CTSK_990.106,CTSK,2152,1103
JMJD7_e2_95.10,JMJD7,1236,874
MEOX1_E2_129.4,MEOX1,3230,2401
TNRC18_Bah28162960_E1_8907.948,TNRC18,1534,1370
SMURF2_2247.133,SMURF2,1064,948
CTSK_990.56,CTSK,1434,946
TRIM5_1482.159,TRIM5,1116,833
ZBTB14_E4_387.40,ZBTB14,1104,719
SMAD5_E4_372.20,SMAD5,2612,1646
ADCK2_PKc_E1_534.7,ADCK2,582,281
SMARCC2_SANT_E20_259.1,SMARCC2,2554,1749
MASTL_PKc2_E10_114.6,MASTL,184,48
BARHL1_E2_155.9,BARHL1,2112,1449
SFMBT1_MBT23120_E1_2601.25,SFMBT1,842,467
NFIC_E6_125.0,NFIC,616,272
TMPRSS4_1314.63,TMPRSS4,3042,2068
SCMH1_MBT31126_E1_1983.321,SCMH1,1928,1262
ZNF449_E5_573.12,ZNF449,1774,699
MECP2_E2_98.6,MECP2,1300,609
WDTC1_2034.325,WDTC1,640,229
DAPK1_PKc_E8_153.1,DAPK1,2316,1568
ZNF248_E6_1053.73,ZNF248,3570,2908
PRSS56_1812.77,PRSS56,1760,1181
SETD4_e6_175.16,SETD4,1766,795
STK31_tudor31147_E1_3060.238,STK31,1814,906
FBXO40_1,FBXO40,1144,661
FBXL16_3,FBXL16,1456,878
ACE2_2418.6,ACE2,2496,1669
KDM5A_Phd2_E23_159.5,KDM5A,1744,692
CPA4_1266.11,CPA4,2550,1788
TMPRSS11A_1266.87,TMPRSS11A,1844,1161
VDR_E4_131.16,VDR,2268,1689
CAMTA1_E6_72.2,CAMTA1,914,500
KCTD5_BTB46135_E1_705.94,KCTD5,388,275
PRKCZ_PKc_E14_120.12,PRKCZ,348,304
PEX2_918.37,PEX2,2218,1344
MECP2_MBD_E3_98.10,MECP2,1804,1373
RPS6KB2_PKc_E4_69.5,RPS6KB2,990,634
TDRD12_tudor60109_E1_1188.13,TDRD12,1816,1195
KMT2D_e52_109.8,KMT2D,2712,2617
TEAD2_E10_168.14,TEAD2,2012,962
CBX7_Chromo_E2_44.0,CBX7,1532,1215
PRDM14_E8_96.9,PRDM14,2344,1854
FOXK2_E5_96.3,FOXK2,1078,666
ZBTB24_E3_168.11,ZBTB24,1900,1373
VPS8_4287.107,VPS8,1754,1370
DCAF5_2829.371,DCAF5,2806,1434
SOX5_E13_109.5,SOX5,1534,1347
FBXL12_981.10,FBXL12,920,612
RING1_1221.261,RING1,2074,1185
KLF15_E3_94.4,KLF15,1552,947
KLHL22_BTB51145_E1_1905.293,KLHL22,654,293
ASCL1_E1_126.14,ASCL1,2250,1859
ZBTB38_BTB23122_E1_3588.13,ZBTB38,2086,1330
SMAD5_E4_372.17,SMAD5,1110,565
EIF2AK4_PKc2_E14_84.1,EIF2AK4,2680,2396
REN_1221.117,REN,2494,1475
ABTB1_BTB105178_E1_1437.229,ABTB1,1326,807
GTF3A_E5_74.1,GTF3A,1778,1731
BRD1_PWWP_E13_133.9,BRD1,1784,896
PRKG1_PKc_E12_90.2,PRKG1,2438,1181
ZNF169_E5_1002.101,ZNF169,1928,1151
TRIM49_7,TRIM49,632,187
KMT2C_e58_117.3,KMT2C,2326,1982
MARCH4_1233.49,MARCH4,1906,1419
USP8_3357.169,USP8,2684,1293
ZNF775_E3_1254.211,ZNF775,2262,1333
HDAC7_e16_50.6,HDAC7,1928,1248
KCNA2_BTB35126_E1_1500.15,KCNA2,1860,877
MAP2K5_PKc_E8_56,MAP2K5,1672,1444
MMP26_786.64,MMP26,1700,1058
CDC5L_E2_146.9,CDC5L,2230,1552
CDC5L_SANT2_E3_142.8,CDC5L,2230,1552
SH3RF3_2649.547,SH3RF3,660,785
ZNF581_E2_246.5,ZNF581,1296,968
UHRF2_2409.140,UHRF2,2928,1854
FOXO1_E1_153.12,FOXO1,1204,893
UBE2D4_444.14,UBE2D4,3712,2632
STAT3_E10_89.2,STAT3,3916,3490
TINAG_1431.42,TINAG,3570,2700
ZNRF2_729.78,ZNRF2,4000,2261
DPP9_2679.229,DPP9,2870,2251
PKMYT1_PKc_E6_92.9,PKMYT1,954,662
ZNF560_E10_1560.94,ZNF560,2214,1474
TMPRSS11A_1266.27,TMPRSS11A,2984,2423
PCGF3_729.88,PCGF3,1214,684
LEUTX_E2_73.0,LEUTX,2716,1720
SNAPC4_SANT3_E12_95.10,SNAPC4,1156,1023
MARCH6_2418.79,MARCH6,1296,1211
SIRT5_e5_210.7,SIRT5,2188,1178
POU6F2_E11_174.16,POU6F2,1842,1625
CDC34_711.97,CDC34,586,444
CISH_828.52,CISH,904,499
ZSCAN4_E5_321.23,ZSCAN4,1396,871
ZSCAN25_E8_564.2,ZSCAN25,2402,1936
UBE2I_477.9,UBE2I,2302,1638
IRF1_E4_152.16,IRF1,2896,1855
BIRC6_14574.710,BIRC6,1218,946
FBXW12_1395.154,FBXW12,1654,961
HIPK4_PKc_E1_435.67,HIPK4,1692,1056
CHD7_H_e12_244.14,CHD7,3684,2126
ZNF837_E3_690.88,ZNF837,332,236
USP39_1698.12,USP39,1594,1662
ZNF317_E7_1077.96,ZNF317,2298,1373
HOXA1_E2_168.3,HOXA1,794,419
MOK_PKc_E4_71,MOK,880,722
CHEK1_PKc_E2_65.4,CHEK1,850,486
THAP4_E2_196.11,THAP4,980,784
SCX_E1_156.14,SCX,700,437
CFB_2295.196,CFB,2884,1719
FBXO4_11,FBXO4,1012,506
HDAC10_e9_60.4,HDAC10,2602,1662
PGC_948.148,PGC,2736,1812
FBXW11_3,FBXW11,3640,2018
KMT2C_e60_109.0,KMT2C,5440,4264
MLL5_e11_105.4,MLL5,3770,2402
JMJD1C_e22_86.2,JMJD1C,3804,2380
ASB6_1266.105,ASB6,2594,1725
STK17A_PKc_E4_127,STK17A,3264,2209
MYBL2_SANT_E3_72.6,MYBL2,2054,1365
HELLS_D_e10_144.9,HELLS,4532,2602
UBP1_E2_152.2,UBP1,1464,911
MAPK9_PKc_E7_72.1,MAPK9,3948,3009
UBE2G2_498.40,UBE2G2,676,473
ZNF534_E4_1170.68,ZNF534,1384,917
ZNF394_E3_495.21,ZNF394,2112,1234
CUX2_E21_155.14,CUX2,2042,1306
NEK7_PKc_E4_63,NEK7,1984,1241
PIAS4_1533.69,PIAS4,1866,1421
ZSCAN25_E8_564.33,ZSCAN25,1664,1273
AEBP1_3477.255,AEBP1,1734,1582
TRIM67_2352.442,TRIM67,1618,1045
ADAMTS7_5061.111,ADAMTS7,1344,800
TMPRSS9_3180.286,TMPRSS9,994,561
SOHLH1_E3_109.16,SOHLH1,1864,1253
SMYD4_e6_183.6,SMYD4,2254,1393
PHF1_Phd1_E5_80.14,PHF1,1170,619
LZTR1_BTB665799_E1_2523.255,LZTR1,1434,796
RNF213_15624.1354,RNF213,1140,808
ARID5B_E6_94.3,ARID5B,2074,848
KDM2B_CXXC615651_E1_4011.16,KDM2B,1900,1105
BMP1_2961.48,BMP1,714,487
FBXO31_1620.307,FBXO31,1452,2325
ZNF345_E3_1242.27,ZNF345,3998,3032
AREL1_2472.24,AREL1,940,900
HIC1_BTB37152_E1_2202.506,HIC1,930,577
GBX1_E2_177.13,GBX1,774,295
ZNF32_E3_561.63,ZNF32,1698,1039
HOXD13_E2_171.6,HOXD13,2382,1253
ZKSCAN7_E6_1077.47,ZKSCAN7,2400,1271
AFG3L2_2394.212,AFG3L2,1502,1053
TRAF6_1,TRAF6,1476,868
HDX_E6_138.11,HDX,3326,1486
TFDP3_E1_249.24,TFDP3,832,627
ZNF770_E3_1944.72,ZNF770,3296,2389
IMMP2L_528.18,IMMP2L,1882,812
CERS4_E5_93.7,CERS4,854,564
L3MBTL2_MBT511604_E1_2118.163,L3MBTL2,804,721
ZNF10_E5_666.3,ZNF10,2550,1561
PLAT_1689.128,PLAT,3036,2280
ILK_PKc_E10_122.7,ILK,1132,779
ZNF705G_E5_162.2,ZNF705G,2970,1994
PDGFRB_PKc_E12_124.1,PDGFRB,1488,1469
SPSB3_1068.30,SPSB3,1222,1165
TRIM43_5,TRIM43,3636,1903
VSX2_E4_42.5,VSX2,830,501
UBE2B_459.17,UBE2B,1524,1042
HERC3_2799.109,HERC3,612,219
MATK_PKc_E12_196.14,MATK,1368,891
ZNF534_E4_1170.49,ZNF534,2804,2418
NR2C1_E5_180.7,NR2C1,1050,726
SBK2_PKc_E4_531.64,SBK2,88,15
MASTL_PKc1_E2_138.1,MASTL,1344,886
MAP3K14_PKc_E9_105.1,MAP3K14,1850,1644
FBXO45_861.97,FBXO45,866,636
EEF2K_PKc_E6_172.2,EEF2K,848,835
LONRF3_2280.260,LONRF3,2696,1550
ZNF485_E5_651.54,ZNF485,2148,1052
KLF11_E4_69.2,KLF11,1280,978
THAP7_E2_156.20,THAP7,1630,814
KMT2A_BD_e16_174.15,KMT2A,2326,1388
HOXB9_E2_177.0,HOXB9,2800,1996
RHOBTB3_BTB413518_E1_1836.125,RHOBTB3,1228,810
FBXW9_7,FBXW9,2060,1376
LRSAM1_2172.179,LRSAM1,272,145
MBD5_PWWP13831460_E1_4485.216,MBD5,3012,1385
KLHL13_BTB85191_E1_1977.21,KLHL13,1388,1115
KLF10_E4_69.2,KLF10,3164,3030
SP140L_BD_e19_73.2,SP140L,4468,2558
CBLC_1425.104,CBLC,2794,2037
ZNF606_E7_1176.56,ZNF606,538,160
TWIST1_E1_168.3,TWIST1,998,519
DPP6_2598.216,DPP6,3168,2197
HIPK4_PKc_E2_357.2,HIPK4,1680,1027
INSM1_E1_675.37,INSM1,320,197
MGA_E20_126.4,MGA,1188,970
NEURL2_858.101,NEURL2,926,463
RIOK2_PKc_E3_117.8,RIOK2,1404,1009
JADE3_ePhd_E9_123.1,JADE3,222,134
KLF14_E1_168.15,KLF14,1462,659
SPSB2_792.124,SPSB2,502,358
RNF219_2181.170,RNF219,856,909
ADAMTS5_2793.373,ADAMTS5,1904,1118
KDM2A_CXXC576609_E1_3489.125,KDM2A,1208,548
RCBTB2_BTB395487_E1_1656.95,RCBTB2,1278,586
G2E3_Phd_E9_103.1,G2E3,2294,1928
MAP3K5_PKc_E16_128.5,MAP3K5,822,478
RHOBTB1_BTB396455_E1_2091.1,RHOBTB1,2910,1943
SMURF2_2247.127,SMURF2,772,456
BAZ2B_Phd_E34_144.4,BAZ2B,1206,696
PAK6_PKc_E10_135.21,PAK6,824,490
MBD3_MBD2_E6_52.3,MBD3,744,541
ZNF169_E5_1002.16,ZNF169,1180,871
NTRK1_PKc_E15_241.18,NTRK1,1240,1252
OARD1_Macro14140_E1_459.37,OARD1,1250,598
ELF2_E7_188.1,ELF2,1808,1150
USP16_2472.102,USP16,1394,781
DCAF11_1641.134,DCAF11,440,173
ZNF667_E5_1383.102,ZNF667,2620,1198
MAK_PKc_E7_172.11,MAK,886,647
PA2G4_1185.121,PA2G4,3036,2272
SETDB1_tudor257317_E1_3876.5311,SETDB1,2966,1913
LMTK2_PKc_E9_122.4,LMTK2,946,968
NSD1_Phd3_E14_110.1,NSD1,916,905
RAB40C_846.101,RAB40C,1404,775
RNF208_786.105,RNF208,1696,898
IDE_3060.267,IDE,2986,3285
EHMT2_e24_79.0,EHMT2,1704,1630
ELF1_E7_188.3,ELF1,5710,3339
AKTIP_6,AKTIP,3086,1484
ZNF610_E6_735.28,ZNF610,1256,629
TRIB3_PKc_E3_293.37,TRIB3,776,477
ZNF384_E7_188.10,ZNF384,4362,3307
HDAC2_e5_139.3,HDAC2,2172,1412
MESP2_E1_174.8,MESP2,2962,1948
RNF121_984.108,RNF121,494,331
RNF220_1701.129,RNF220,1496,1794
ZNF141_E4_666.29,ZNF141,3076,1953
BRWD3_BD2_e35_105.4,BRWD3,2194,1694
CERS5_E3_105.4,CERS5,1894,1013
MASP2_717.7,MASP2,3418,2005
C2_2259.206,C2,3258,2190
DCAF8_1794.223,DCAF8,956,702
CLPP_834.29,CLPP,2114,1456
MEF2B_E3_180.7,MEF2B,4170,3442
ZNF787_E3_822.43,ZNF787,1328,781
RARG_E5_142.8,RARG,2276,1387
CUL4B_2742.53,CUL4B,2086,1185
BAZ2B_Phd_E34_144.2,BAZ2B,1634,1464
TRIM33_3384.288,TRIM33,3822,3351
PHF13_Phd_E4_141.8,PHF13,1962,1148
KDM2B_e6_107.3,KDM2B,1488,1137
DPP3_2214.9,DPP3,1854,987
ZNF347_E5_1647.130,ZNF347,2526,1300
ZBTB7A_E3_169.13,ZBTB7A,1682,807
CSDC2_E4_103.3,CSDC2,1218,1032
DPP4_2301.106,DPP4,942,692
TAOK1_PKc_E5_46.1,TAOK1,2234,766
KLHL18_BTB28135_E1_1725.8,KLHL18,936,520
IKBKB_PKc_E3_95.11,IKBKB,1876,1466
PAK7_PKc_E9_126.4,PAK7,1074,741
PRKCE_PKc_E12_139.1,PRKCE,2314,2208
PJA2_2127.133,PJA2,2244,2243
NR6A1_E3_232.28,NR6A1,1580,953
ACVR1C_PKc_E6_157.1,ACVR1C,758,612
TDRD7_tudor9631007_E1_3297.147,TDRD7,2348,1383
ARAF_PKc_E12_47,ARAF,1784,1042
KLF14_E1_168.17,KLF14,770,610
FBXL17_2106.205,FBXL17,850,573
PIAS2_1866.30,PIAS2,2386,1036
UBE2Q1_1269.133,UBE2Q1,3408,3517
TSSK2_PKc_E1_789.12,TSSK2,3834,3178
EPHA3_PKc_E10_43.1,EPHA3,792,619
BAHCC1_BAHCC1_E28_180.21,BAHCC1,2320,1463
HOXA9_E2_171.5,HOXA9,2898,2221
RFWD2_2124.56,RFWD2,2500,1472
EPHA1_PKc_E11_43.2,EPHA1,672,522
TRAF4_1413.72,TRAF4,1014,515
AURKC_PKc_E3_191.2,AURKC,728,461
DCAF8_1794.254,DCAF8,1550,909
PRSS42_882.41,PRSS42,2862,2114
ELK4_E2_159.2,ELK4,3186,2155
LHX1_E3_135.9,LHX1,664,441
KLK7_762.13,KLK7,2068,1114
HELT_E3_66.2,HELT,2982,1802
THAP8_E2_187.24,THAP8,2264,2127
TRAF6_1569.16,TRAF6,2046,1807
RNF126_936.175,RNF126,556,333
C1S_2067.138,C1S,1582,848
CDK11B_PKc_E15_122.1,CDK11B,1704,1361
ZNF284_E5_1296.8,ZNF284,2084,843
ZNF483_E6_1206.0,ZNF483,1636,1047
SBK1_PKc_E3_203.12,SBK1,706,404
ZNF493_E4_1086.21,ZNF493,1704,1332
FBXW2_1365.110,FBXW2,2620,1637
SP140_E19_88.1,SP140,2544,1655
ESRRB_E4_106.14,ESRRB,4200,3984
TERF2_E10_144.3,TERF2,900,451
TERF2_SANT_E10_144.3,TERF2,900,451
CREB3L2_E8_69.1,CREB3L2,1770,1206
PBK_PKc_E4_143.6,PBK,1254,687
HDAC7_e19_88.1,HDAC7,1116,848
ZNF626_E4_915.74,ZNF626,3800,2098
ZBTB43_E3_216.4,ZBTB43,1566,1221
ASB7_957.30,ASB7,1334,824
IRF2BP1_1755.218,IRF2BP1,1118,1134
PRDM13_E4_69.4,PRDM13,2900,1883
MDM4_1473.70,MDM4,1362,975
PRSS56_1812.396,PRSS56,1994,1323
KLHL38_BTB24131_E1_1746.267,KLHL38,1026,884
ELANE_804.124,ELANE,1178,903
ZNF619_E6_732.28,ZNF619,2320,1574
NFIX_E5_121.12,NFIX,2258,1724
BMP2K_PKc_E1_40.1,BMP2K,810,616
RNF10_2436.27,RNF10,996,611
SRF_E2_156.7,SRF,1132,764
ZNF652_E6_125.12,ZNF652,1194,994
KBTBD7_BTB53168_E1_2055.217,KBTBD7,2226,1338
DPF2_Phd1_E8_91.1,DPF2,1608,855
FBXL16_1,FBXL16,654,550
ZBED2_E2_162.0,ZBED2,1284,656
ZNF142_E8_3037.186,ZNF142,3252,2214
NPR1_PKc_E9_75.7,NPR1,988,713
UBR3_RING_E29_62.3,UBR3,1936,1079
ZNF484_E4_1164.81,ZNF484,1808,1066
CTSG_768.69,CTSG,2064,1182
ARIH2_1482.26,ARIH2,2470,1164
FOXQ1_E1_237.35,FOXQ1,1128,808
CPA1_1260.178,CPA1,2032,1476
ZNF711_E9_1113.28,ZNF711,2680,1202
ZNF580_E1_237.1,ZNF580,2018,1581
ZSCAN20_SANT_E6_478.12,ZSCAN20,1148,986
DCAF11_1641.83,DCAF11,1566,1122
FERD3L_E1_171.0,FERD3L,2300,1391
AHRR_E3_126.15,AHRR,1358,1104
TRIB2_PKc_E2_293.11,TRIB2,826,731
TCF19_Phd_E4_147.15,TCF19,1062,1082
HMGB3_E4_175.18,HMGB3,1866,815
RNF112_1896.376,RNF112,2730,2075
LPA_6123.421,LPA,1336,1000
RNF40_3006.315,RNF40,1542,744
ZNF571_E5_1221.25,ZNF571,4690,2745
PRKCE_PKc_E10_174.13,PRKCE,512,361
HTRA1_1443.78,HTRA1,1808,1754
SEBOX_E3_42.1,SEBOX,2082,1054
MYBL2_SANT2_E5_115.0,MYBL2,1732,709
ZNF324_E4_660.67,ZNF324,1370,1110
UBE2E2_606.16,UBE2E2,1744,1589
ABHD17B_882.51,ABHD17B,2526,1609
TSSK3_PKc_E2_650.5,TSSK3,1524,975
SPI1_E5_261.19,SPI1,924,559
FBXW5_1701.266,FBXW5,750,455
PHF1_Phd2_E6_26.1,PHF1,800,841
KLHL36_BTB36141_E1_1851.7,KLHL36,2504,1928
SPSB3_1068.38,SPSB3,238,190
FBXO42_2154.321,FBXO42,2028,1387
TBCK_PKc_E4_115.7,TBCK,1872,1332
HDAC9_e21_119.13,HDAC9,1652,873
AIRE_Phd1_E8_113.8,AIRE,4700,3929
EPHA6_PKc_E15_150.1,EPHA6,1170,1011
MARK2_PKc_E6_71.2,MARK2,2002,1494
MAP2K3_PKc_E5_120.9,MAP2K3,486,355
WHSC1L1_PWWP267383_E1_4314.49,WHSC1L1,784,327
PBX2_E5_136.1,PBX2,2474,1906
VRK2_PKc_E10_59.1,VRK2,1452,750
ABHD4_1029.56,ABHD4,5154,3547
FBXO43_2127.113,FBXO43,1428,853
ZBTB43_BTB23123_E1_1404.165,ZBTB43,2658,1471
TFAP2A_E4_140.7,TFAP2A,1732,1095
ZBTB20_BTB94196_E1_2226.15,ZBTB20,2678,1840
FOXJ1_E3_96.3,FOXJ1,1814,977
KDM1A_e19_147.2,KDM1A,2318,1918
PRSS38_981.54,PRSS38,2762,2350
ZBTB10_BTB354461_E1_2616.262,ZBTB10,2536,1507
LZTR1_BTB433573_E1_2523.338,LZTR1,1180,720
SNAI1_E3_133.0,SNAI1,1318,905
CAMK2B_PKc_E2_95.3,CAMK2B,1492,1036
SPIN3_Spinlin5098_E1_777.2,SPIN3,2984,2082
HMGB1_E3_146.3,HMGB1,2716,1194
ZSCAN1_E6_336.33,ZSCAN1,1146,971
NEK5_PKc_E8_87,NEK5,2380,1272
PRDM1_E7_180.17,PRDM1,3430,2195
PRCP_1554.14,PRCP,1106,545
ZNF579_E2_1257.89,ZNF579,2190,2154
ZMYND11_Phd_E4_132.6,ZMYND11,3140,2210
PRKX_PKc_E2_169.1,PRKX,1424,1043
MYLK2_PKc_E10_129.17,MYLK2,2406,1594
ZNF136_E4_1110.65,ZNF136,3218,2147
MKRN3_1524.184,MKRN3,1474,862
DCAF4_1488.101,DCAF4,774,276
PCSK4_2268.125,PCSK4,2200,1326
RNF208_786.113,RNF208,1308,794
PBRM1_BD4_e15_277.0,PBRM1,636,492
ZFP36L1_1017.167,ZFP36L1,612,475
SMARCC1_SANT_E19_47.0,SMARCC1,2116,1604
ZNF341_E3_81.5,ZNF341,3106,2514
KCND3_BTB42131_E1_1968.296,KCND3,660,452
PRPF19_1515.115,PRPF19,1136,625
IRX4_E6_180.27,IRX4,3332,2739
USP21_1698.165,USP21,752,606
CDKL2_PKc_E3_195.7,CDKL2,1102,625
AR_E3_117.2,AR,782,350
MEIS1_E8_63.2,MEIS1,1408,734
CUL7_5349.439,CUL7,964,875
ZFP37_E4_906.66,ZFP37,4036,3147
CDIP1_E5_107.6,CDIP1,1800,1106
ZNF493_E4_1086.36,ZNF493,1536,810
AKT1_PKc_E7_66.3,AKT1,1046,468
ZNF528_E7_1308.78,ZNF528,1444,645
DCAF15_1803.304,DCAF15,588,371
ANKIB1_3270.277,ANKIB1,2150,1481
CTSS_996.51,CTSS,1432,1138
LYN_PKc_E8_76.13,LYN,1326,970
TDRD1_tudor766813_E1_3570.105,TDRD1,1350,606
ZNF83_E6_1173.78,ZNF83,3660,2773
ZNF2_E5_666.36,ZNF2,580,301
HOXD11_E2_171.10,HOXD11,1102,814
HOXD1_E2_168.2,HOXD1,1602,1402
C17orf49_SANT_E3_98.6,C17orf49,2346,2337
DMRT3_E1_141.8,DMRT3,1274,1008
