sgRNA,Gene,HCT116-Ts3.initial,HCT116-Ts3.final
FBXL15_903.87,FBXL15,721,600
HIVEP1_E4_4854.265,HIVEP1,1226,2025
MAPK1_PKc_E2_183.3,MAPK1,1201,610
ZNF615_E7_1578.41,ZNF615,1184,1320
DCAF1_10,DCAF1,2027,139
MKRN1_1449.143,MKRN1,522,514
ZNF133_E7_1230.87,ZNF133,1201,804
ICK_PKc_E7_133.9,ICK,548,400
TRIM2_2316.314,TRIM2,681,665
ZNF678_E4_1161.41,ZNF678,1104,1455
JADE3_ePhd_E7_93.5,JADE3,894,1553
AK1_PKc_E4_164.27,AK1,1485,1129
PRSS54_1188.26,PRSS54,1035,843
ZNF574_E2_1602.170,ZNF574,1306,535
BTBD11_BTB9151022_E1_3315.257,BTBD11,1254,1525
OVCH2_1698.56,OVCH2,2014,2408
KLHL13_BTB85191_E1_1977.181,KLHL13,1641,1937
ANAPC16_1,ANAPC16,762,978
EPHA7_PKc_E11_186.8,EPHA7,890,987
ZNF677_E5_903.11,ZNF677,2627,2668
RC3H2_3576.361,RC3H2,1067,1210
CASP8_127.7,CASP8,1201,1536
DDB1_3423.443,DDB1,1106,624
ZNF816_E5_999.56,ZNF816,1779,1866
TRAF7_2013.67,TRAF7,673,380
NLK_PKc_E5_86.1,NLK,1130,1284
RNF151_738.3,RNF151,933,543
DCAF5_2829.375,DCAF5,823,733
MMP2_1983.56,MMP2,1616,1437
CDH1_2649.257,CDH1,992,879
PCSK1_2262.33,PCSK1,1291,1181
ZNF440_E4_750.56,ZNF440,1216,1194
MTF2_Phd1_E4_73.0,MTF2,1086,1132
TRIM63_1062.143,TRIM63,1811,1681
ZNF274_E8_552.66,ZNF274,1122,1215
KLF15_E2_74.10,KLF15,492,284
FIZ1_E3_1065.222,FIZ1,484,749
ZNF347_E5_1647.12,ZNF347,2578,2922
MARK2_PKc_E6_71.2,MARK2,892,1511
ELP3_e13_81.8,ELP3,1761,274
GRK6_PKc_E12_209.29,GRK6,967,853
USP29_2769.11,USP29,1376,1325
CBL_2721.98,CBL,1813,2446
KLK6_735.131,KLK6,872,923
KEL_2199.283,KEL,1658,1613
MEIS1_E8_63.0,MEIS1,2610,3341
TRIM55_1647.207,TRIM55,1189,1155
HMGB3_E2_114.9,HMGB3,1909,935
KDM5C_E4_144.9,KDM5C,633,500
HOXD4_E2_177.4,HOXD4,347,291
ZNF705D_E7_396.26,ZNF705D,2089,3052
USP36_111.5,USP36,1315,587
CREBBP_BD_e17_107.6,CREBBP,1076,402
ZZZ3_E11_27.0,ZZZ3,822,410
ZZZ3_SANT_E11_33.1,ZZZ3,822,410
RFX2_E7_182.14,RFX2,1254,1149
USP37_2940.139,USP37,647,921
ZNF563_E4_579.27,ZNF563,868,1159
MAP2K3_PKc_E9_78.2,MAP2K3,653,752
STK17A_PKc_E6_180.4,STK17A,796,862
FIZ1_E3_1065.232,FIZ1,802,873
ZNF521_E4_276.4,ZNF521,1507,2020
E2F1_E2_88.2,E2F1,1334,950
MITF_E8_76.1,MITF,1213,1197
HTRA4_1431.126,HTRA4,1165,1325
ZBTB45_E2_69.3,ZBTB45,2885,1569
TRIM37_2895.251,TRIM37,921,257
ZNF112_E5_1077.63,ZNF112,1466,1722
ZNF177_E6_498.22,ZNF177,2114,1982
CORIN_3129.14,CORIN,953,882
RHOXF2B_E2_71.2,RHOXF2B,2971,3177
ZNF467_E5_1212.145,ZNF467,600,846
AATK_PKc_E8_85.7,AATK,604,533
ZSCAN9_E5_327.23,ZSCAN9,1974,1568
AMFR_1932.189,AMFR,932,684
KCTD11_BTB2270_E1_699.142,KCTD11,377,228
DMRT3_E1_141.10,DMRT3,2676,2807
USP45_2445.88,USP45,1139,1423
MEF2A_E4_180.2,MEF2A,2612,1681
FBXO11_2784.150,FBXO11,2429,3385
DCAF7_1029.36,DCAF7,687,463
PAX8_E3_166.25,PAX8,1730,1618
TMPRSS4_1314.63,TMPRSS4,1141,1471
FBXO41_2628.75,FBXO41,472,155
MESP1_E1_174.9,MESP1,1175,1477
METAP1_1161.73,METAP1,2024,1607
ITCH_2712.171,ITCH,617,1144
KCNA5_BTB122213_E1_1842.349,KCNA5,1435,973
ZNF547_E4_495.9,ZNF547,2088,1860
BTBD18_BTB24120_E1_2139.8,BTBD18,494,507
ZNF286A_E6_744.34,ZNF286A,2409,2052
GLI2_E9_54.0,GLI2,1712,1484
SMYD5_SET1_e10_57.2,SMYD5,2317,2317
SMAD7_E3_436.77,SMAD7,575,497
CORIN_3129.202,CORIN,753,686
MMP3_1434.46,MMP3,1783,1635
THAP3_E2_190.6,THAP3,915,671
INPP5E_1935.143,INPP5E,949,481
OLIG3_E1_174.5,OLIG3,1306,1216
TBX10_E2_83.5,TBX10,2538,1632
STAT1_E11_89.2,STAT1,747,763
CTCF_E6_121.0,CTCF,807,181
EGR3_E2_237.10,EGR3,1065,1160
CERS5_E3_105.8,CERS5,1433,1950
RFPL1_954.12,RFPL1,1022,841
PROC_1386.184,PROC,1257,1068
PAX5_E2_166.9,PAX5,1004,854
ZBTB48_E9_165.14,ZBTB48,1845,1532
HBP1_E10_127.0,HBP1,3411,4243
RNF114_687.83,RNF114,529,513
ZNF181_E4_828.12,ZNF181,1140,1167
MAFF_E3_276.25,MAFF,1144,758
AHRR_E3_126.16,AHRR,921,861
HECTD3_2586.244,HECTD3,1183,1011
HERC2_14505.776,HERC2,905,1127
PBX2_E6_45.1,PBX2,1518,1327
ZNF20_E4_1233.96,ZNF20,1344,1655
CERS5_E3_105.5,CERS5,1036,884
BTBD8_BTB207300_E1_1137.65,BTBD8,1121,1315
RARA_E3_84.3,RARA,1757,1131
MKRN3_1524.106,MKRN3,705,505
KCNV2_BTB99190_E1_1638.43,KCNV2,589,1013
ZBTB25_E6_69.2,ZBTB25,2095,2453
HDAC6_a2_e24_175.10,HDAC6,897,986
ZNF7_E5_1380.49,ZNF7,1320,1067
CHD8_Chromo_E6_39.0,CHD8,1662,1746
CTRC_807.139,CTRC,879,605
ZNF285_E5_1002.93,ZNF285,1528,2135
FBXL21_4,FBXL21,499,1123
TEAD2_E4_63.1,TEAD2,664,777
ZBTB32_E6_161.14,ZBTB32,3918,4048
MARCH4_1233.67,43528,646,529
TRIM9_2133.367,TRIM9,450,579
CELA3B_813.138,CELA3B,738,1059
MECP2_E3_127.2,MECP2,770,855
ZNF143_E11_180.0,ZNF143,1764,882
REN_1221.117,REN,1149,1229
ZNF26_E5_1047.90,ZNF26,1980,1726
USP43_3372.44,USP43,1352,1067
ZCWPW2_CW3078_E1_1071.77,ZCWPW2,1263,630
POLR2A_e27.1,POLR2A,3334,2158
HNF1B_E4_106.7,HNF1B,1187,585
UBR3_RING_E29_62.2,UBR3,702,718
ABL1_PKc_E7_185.15,ABL1,722,804
TET1_e9_138.1,TET1,715,522
BRWD1_BD1_e31_121.3,BRWD1,1870,1805
BRWD1_6963.423,BRWD1,1870,1805
GZMH_741.59,GZMH,1751,1755
DNMT3B_ADD431550_E1_2562.291,DNMT3B,1033,656
ZNF107_E7_1755.5,ZNF107,2128,2584
HMX3_E2_174.4,HMX3,970,567
HOXA2_E2_174.3,HOXA2,157,268
PHF2_e8_50.1,PHF2,734,693
ZSCAN31_E4_492.40,ZSCAN31,1280,1424
SPPL3_1155.73,SPPL3,460,121
CSNK1G3_PKc_E6_235.1,CSNK1G3,198,365
ZNF594_E2_2052.198,ZNF594,1530,1820
KBTBD4_BTB62156_E1_1605.18,KBTBD4,482,493
RUNX3_E3_157.11,RUNX3,3039,2372
ECE1_2313.17,ECE1,1095,1239
NRK_PKc_E8_131.1,NRK,741,801
KLK7_762.71,KLK7,1480,1923
ZNF514_E5_498.45,ZNF514,2372,1508
NAALADL1_2223.425,NAALADL1,1533,1738
CERS6_E2_39.0,CERS6,2068,3768
NPEPPS_2760.263,NPEPPS,1207,1003
MITF_E9_76.2,MITF,1989,2049
MIB1_3021.218,MIB1,2309,1809
RNF144B_912.102,RNF144B,1419,1433
ZFP3_E2_1071.5,ZFP3,1626,1456
ASRGL1_927.143,ASRGL1,1674,920
FBXW2_1365.32,FBXW2,1072,863
MASTL_PKc1_E5_107.2,MASTL,812,744
NKX6_1_E2_135.11,NKX6,1868,1984
TRIM54_1203.168,TRIM54,557,480
FBXO4_7,FBXO4,623,1112
HBP1_E10_127.1,HBP1,1608,1586
KBTBD8_BTB39147_E1_1806.1,KBTBD8,1142,1178
ZIM3_E5_492.23,ZIM3,1911,2312
MMP14_1749.28,MMP14,331,378
ZNF503_E2_183.45,ZNF503,431,229
RAD54L2_H_e16_135.7,RAD54L2,1369,1201
SMARCC2_Chromo_E7_70.3,SMARCC2,762,708
FMR1_Agenet59117_E1_1899.1,FMR1,484,802
ZNF732_E4_1239.1,ZNF732,1022,1034
MUL1_1059.80,MUL1,1147,1422
FEZF1_E3_133.1,FEZF1,2417,2794
E2F3_E3_194.14,E2F3,1043,920
LMLN_2079.42,LMLN,865,805
RNF7_342.43,RNF7,1307,1012
ZSCAN5A_E5_327.36,ZSCAN5A,1148,1427
KDM3A_e21_131.1,KDM3A,1170,1330
NEDD4L_2565.209,NEDD4L,904,1209
PRDM14_E8_96.9,PRDM14,1082,881
NR1I3_E2_77.1,NR1I3,1771,2140
DCAF12L1_1392.41,DCAF12L1,860,887
KLF8_E6_78.0,KLF8,1051,1194
ZNF30_E5_1491.43,ZNF30,823,1059
CECR2_BD_e12_92.1,CECR2,1192,1054
C9orf3_2460.101,C9orf3,1294,1465
TRIM28_2508.53,TRIM28,680,200
WSB1_1266.19,WSB1,1226,1041
PHF10_Phd_E11_77.4,PHF10,1225,1243
MASP2_717.8,MASP2,1690,1513
NPAS2_E3_149.4,NPAS2,363,706
CUL3_2325.120,CUL3,1274,241
RNF11_465.33,RNF11,1560,1149
MMP2_1983.233,MMP2,979,650
CASP2_939.28,CASP2,1203,945
XIAP_1494.117,XIAP,916,941
ZNF2_E5_666.65,ZNF2,2902,2147
MTA2_Bah3168_E1_2007,MTA2,302,242
HERC2_14505.1222,HERC2,838,626
MECP2_E3_127.6,MECP2,894,1286
ZNF705D_E7_396.2,ZNF705D,1768,2784
UBE2F_558.55,UBE2F,520,376
DCUN1D2_780.47,DCUN1D2,1814,1772
FOXD2_E1_234.33,FOXD2,754,782
FBXW11_1,FBXW11,1189,630
USP8_3357.169,USP8,1203,1076
RNF121_984.54,RNF121,778,933
UCHL5_990.5,UCHL5,1855,1478
UCHL5_990.5,UCHL5,1855,571
UCHL5_990.5,UCHL5,1077,1478
UCHL5_990.5,UCHL5,1077,571
SUV39H1_Chromo_E3_108.3,SUV39H1,509,567
USP17L15_1680.55,USP17L15,2044,3002
DCAF10_1680.88,DCAF10,903,755
KDM5D_E4_123.7,KDM5D,2171,2990
ZNF556_E4_492.44,ZNF556,1369,1222
SMARCAL1_H_e16_50.0,SMARCAL1,1627,924
DMRT1_E1_141.3,DMRT1,1198,1246
ITCH_2259.41,ITCH,794,568
ZFP36_E2_195.4,ZFP36,447,459
ZFP36_999.29,ZFP36,447,459
RNF40_3006.83,RNF40,955,734
ZNF235_E5_1239.29,ZNF235,2714,2990
TRIM37_2895.1,TRIM37,1356,1254
HGFAC_1968.236,HGFAC,1724,1108
JMJD7_e4_57.0,JMJD7,2273,2114
INSRR_PKc_E17_213,INSRR,960,1049
PBRM1_BD1_e3_98.6,PBRM1,2132,2005
ZNF318_E8_100.3,ZNF318,2424,2610
UCHL5_990.53,UCHL5,1278,869
ZFP36L1_E2_189.11,ZFP36L1,1326,783
CYHR1_3,CYHR1,1813,2018
EGR4_E2_162.3,EGR4,1580,1325
MAFA_E1_273.31,MAFA,318,582
AK1_PKc_E3_28,AK1,652,747
BHLHA15_E1_165.11,BHLHA15,1822,1161
DTX3_1053.168,DTX3,888,793
MYCL_E2_165.5,MYCL,1986,1648
ZNF649_E5_663.7,ZNF649,1487,1547
E2F2_E3_194.16,E2F2,329,327
NFYB_E7_80.2,NFYB,2062,2991
SATB2_E11_177.27,SATB2,733,1211
HEYL_E3_84.1,HEYL,1337,1984
MID2_2208.92,MID2,2052,1879
PBX1_E5_136.8,PBX1,2085,2898
SP5_E2_69.1,SP5,1029,819
MMP12_1413.46,MMP12,1769,1988
STK39_PKc_E4_142,STK39,544,566
JUN_E1_162.10,JUN,1700,1457
SPSB3_1068.159,SPSB3,1142,485
USP8_3357.138,USP8,729,984
KDM4B_tudor9751030_E1_3291.27,KDM4B,363,732
ZNF677_E5_903.3,ZNF677,1653,2260
FBXL7_1476.98,FBXL7,863,1006
ZBTB41_E8_106.3,ZBTB41,2876,4146
BACE1_1506.186,BACE1,1338,1759
HOXD10_E2_177.1,HOXD10,1815,1313
TMPRSS4_1314.93,TMPRSS4,3110,2952
PHRF1_4950.49,PHRF1,960,1051
VRK1_PKc_E4_70,VRK1,596,353
SCYL3_PKc_E2_141.1,SCYL3,1030,1128
ZMYND8_PWWP289369_E1_3567.55,ZMYND8,1053,950
TRIM26_1620.299,TRIM26,716,540
ZMYND11_BD_e6_93.3,ZMYND11,1860,1185
HTRA1_1443.151,HTRA1,959,934
ZNF846_E6_1053.17,ZNF846,1519,1484
KDM4B_e7_50.4,KDM4B,731,672
BRAP_1779.151,BRAP,1923,1816
ZBTB38_E8_2331.157,ZBTB38,1395,1485
USP38_3129.132,USP38,605,358
CHD7_H_e12_244.14,CHD7,1509,1619
HSPBAP1_e4_137.7,HSPBAP1,1922,1937
GATA3_E4_138.11,GATA3,1612,1873
FBXL12_981.195,FBXL12,1237,1134
ZBTB20_BTB94196_E1_2226.25,ZBTB20,516,290
ZBTB22_BTB47149_E1_1905.391,ZBTB22,581,548
FBXL14_1257.73,FBXL14,624,676
HOXA7_E2_177.4,HOXA7,875,858
GGT7_1989.92,GGT7,1387,1024
ID3_E1_126.9,ID3,2766,1880
CNDP1_1524.101,CNDP1,2461,2762
RNF2_1011.70,RNF2,1935,2847
FBXL3_1287.5,FBXL3,658,579
ZNF215_E7_402.29,ZNF215,1120,1091
KLHL28_BTB25132_E1_1716.134,KLHL28,515,445
SFMBT2_MBT276372_E1_2685.64,SFMBT2,914,1525
RNF14_1425.34,RNF14,1059,875
TGIF2LY_E2_171.11,TGIF2LY,2220,2755
ASB14_1764.93,ASB14,608,749
G2E3_Phd_E9_103.1,G2E3,1021,902
MARCH1_870.90,43525,927,1008
FBXO5_1206.27,FBXO5,2535,1250
IHH_1236.174,IHH,1039,1068
TRPM7_PKc_E34_228.6,TRPM7,730,541
ZBTB43_E3_216.6,ZBTB43,1272,1272
PCNA_e2.2,PCNA,4312,185
ZNF516_E3_1711.250,ZNF516,172,214
ZNF217_E2_66.1,ZNF217,1995,3934
ZNF766_E4_582.5,ZNF766,1574,1838
ADAMTS14_3681.112,ADAMTS14,869,871
ZNF273_E4_1041.37,ZNF273,1891,2353
EHMT2_e23_87.10,EHMT2,1397,723
KLF4_E5_78.3,KLF4,1226,1359
LMX1B_E4_84.2,LMX1B,874,1194
MAPKAPK3_PKc_E4_105.8,MAPKAPK3,915,555
PRSS45_687.13,PRSS45,1770,2212
LIMK1_PKc_E12_66.1,LIMK1,694,428
ASH1L_BD_e18_55.0,ASH1L,1660,1755
NFXL1_E9_115.3,NFXL1,4171,3097
NFXL1_2736.68,NFXL1,4171,3097
TRIM77_1353.122,TRIM77,470,739
ZNF567_E6_1281.74,ZNF567,3848,4616
FLT3_PKc_E15_105.1,FLT3,1129,1072
KLK8_138.9,KLK8,965,734
HGF_75.0,HGF,1046,1353
LONP2_2559.69,LONP2,1135,868
TNFAIP3_2373.37,TNFAIP3,2080,2711
CDK1_e7.1,CDK1,2985,180
PRDM9_e8_158.7,PRDM9,3082,4226
MBD1_E2_98.4,MBD1,895,1143
HECTD1_7833.92,HECTD1,2203,1050
RNF125_699.10,RNF125,593,424
ZNF554_E5_498.59,ZNF554,1807,1156
PSMB5_792.92,PSMB5,552,38
USP17L15_1680.151,USP17L15,1441,1763
FBXO34_2136.165,FBXO34,792,730
PRSS48_987.81,PRSS48,1290,1613
ZNF354B_E5_1239.80,ZNF354B,1520,1881
TSC22D3_E3_168.6,TSC22D3,751,848
KLHL6_BTB62167_E1_1866.258,KLHL6,285,259
CHD8_H_e17_196.3,CHD8,1587,652
UBR2_1320.84,UBR2,1021,760
TAOK1_PKc_E4_102.1,TAOK1,532,2570
ZNF148_E9_39.0,ZNF148,921,1056
ADAMTS12_4785.81,ADAMTS12,2600,2347
PROP1_E2_135.5,PROP1,954,1219
DCAF4_1488.151,DCAF4,1620,1370
ELK4_E2_159.13,ELK4,468,1012
CELA3A_813.65,CELA3A,1145,1033
SLK_PKc_E5_73,SLK,705,755
PRKD3_PKc_E16_268,PRKD3,1709,1353
TRIM69_1503.155,TRIM69,1394,1449
KLHL29_BTB319431_E1_2628.361,KLHL29,922,475
ZIC1_E1_157.1,ZIC1,2004,1741
STK36_PKc_E3_141.8,STK36,213,93
SIK1_PKc_E7_124.16,SIK1,621,471
SP140L_Phd_E15_101.6,SP140L,255,362
MBD5_PWWP13831460_E1_4485.212,MBD5,734,700
UTY_e25_115.5,UTY,1840,2404
DCAF11_1641.89,DCAF11,2378,1851
PRSS42_882.45,PRSS42,1115,1391
CCNF_2361.234,CCNF,922,687
TRIM58_1461.12,TRIM58,439,749
CASP5_879.52,CASP5,1416,1536
PSKH1_PKc_E2_672.73,PSKH1,697,729
LMTK3_PKc_E6_119.1,LMTK3,784,850
WSB1_1266.68,WSB1,498,829
PHIP_5466.210,PHIP,1501,2111
ACE2_2418.236,ACE2,1756,2302
TYK2_PKc2_E23_118.7,TYK2,249,278
PRSS56_1812.405,PRSS56,729,487
L3MBTL2_MBT408500_E1_2118.118,L3MBTL2,1045,876
TDRD3_tudor652700_E1_2235.103,TDRD3,1339,992
EIF3F_1074.84,EIF3F,1725,346
ZNF10_E5_666.38,ZNF10,1274,1474
BRD4_BD1_e2_121.4,BRD4,2154,329
PCSK4_2268.125,PCSK4,1229,817
DLX3_E2_132.20,DLX3,1477,1782
CBLC_1425.205,CBLC,1173,878
AKTIP_4,AKTIP,1096,962
TRIM21_1428.5,TRIM21,1113,1467
ZNF324_E4_660.59,ZNF324,998,666
ADAMTS18_3666.427,ADAMTS18,2334,2167
TET1_e7_86.2,TET1,920,941
HOXC13_E2_156.13,HOXC13,667,641
HELT_E2_105.3,HELT,1173,2078
ZNF524_E2_243.38,ZNF524,1766,1295
FBXW10_5,FBXW10,476,844
USP49_1923.111,USP49,995,998
USP41_852.22,USP41,1645,1109
DCST1_2121.154,DCST1,863,770
NSD1_e20_142.7,NSD1,3111,3224
UBA52_387.17,UBA52,1067,246
FBXL3_1287.63,FBXL3,274,214
RNF219_2181.2,RNF219,1062,1253
LCORL_E7_876.37,LCORL,791,1213
UBE2D1_444.2,UBE2D1,1989,1829
KDR_PKc_E17_34.1,KDR,1357,1358
PHEX_2250.27,PHEX,1019,1445
SPG7_2388.192,SPG7,1373,1657
ZNF519_E3_1131.69,ZNF519,1304,1044
PRKCH_PKc_E13_144.1,PRKCH,413,296
ZNF367_E3_53.0,ZNF367,2083,1284
MBTPS1_3159.393,MBTPS1,1699,204
ASB18_1401.161,ASB18,598,484
ROR1_PKc_E9_849.29,ROR1,928,1183
MARCH8_876.63,43532,474,413
CUL7_5349.579,CUL7,723,1180
ZNF771_E3_492.62,ZNF771,706,695
FOXG1_E1_234.9,FOXG1,746,253
DMRTA2_E2_141.7,DMRTA2,1917,2154
WSB1_1266.89,WSB1,1384,1026
ADAMDEC1_1413.86,ADAMDEC1,1709,2259
ARIH1_1674.153,ARIH1,1819,2588
MYNN_BTB14111_E1_1833.13,MYNN,982,822
ABTB1_BTB105178_E1_1437.4,ABTB1,786,564
STEAP1_1020.14,STEAP1,1398,1723
ACE_3921.63,ACE,1486,661
RHOBTB3_BTB413518_E1_1836.105,RHOBTB3,654,781
UNK_2433.67,UNK,1011,1394
ANAPC15_378.7,ANAPC15,749,157
CYLD_2871.187,CYLD,1199,1764
BRD3_BD1_e3_138.5,BRD3,1515,1052
PSMB7_834.11,PSMB7,1780,90
FXR1_Agenet59115_E1_1866.144,FXR1,1292,1651
PARL_71.4,PARL,1586,494
USF2_E9_63.1,USF2,1037,1362
RCOR1_SANT_E7_79.1,RCOR1,1571,1699
SMARCE1_E6_132.7,SMARCE1,540,422
RNF34_1122.98,RNF34,818,774
CHD8_H_e16_135.0,CHD8,854,584
TBX5_E5_148.14,TBX5,612,638
KLF5_E4_78.9,KLF5,989,953
OTUD4_438.1,OTUD4,983,1447
RPS6KA6_PKc_E5_81.4,RPS6KA6,483,629
FBXL14_1257.56,FBXL14,514,511
BARX2_E2_89.1,BARX2,2247,2180
KMT2A_CXXC11471194_E1_11919.1272,KMT2A,1905,909
KMT2A_11919.1272,KMT2A,1905,909
ZNF823_E4_1167.78,ZNF823,1666,2069
HDX_E6_138.1,HDX,1115,1765
ZNF717_E5_1770.65,ZNF717,2383,1931
NSD1_PWWP17541848_E1_8091.714,NSD1,543,759
neg23,neg23,4808,6676
ID2_E1_135.11,ID2,3350,2798
HOXB13_E2_171.13,HOXB13,1046,745
PRMT7_e6_79.2,PRMT7,2159,2346
CPA3_1254.96,CPA3,1857,1592
KLF2_E3_78.2,KLF2,845,727
EPHA2_PKc_E12_62.7,EPHA2,1371,1350
SIRT7_e8_81.6,SIRT7,927,1012
ZNF329_E4_1050.102,ZNF329,845,1225
NAT10_e18_75.5,NAT10,2347,563
METAP1_1161.32,METAP1,1245,1519
RNF39_1263.189,RNF39,480,481
NFYC_E3_57.2,NFYC,1363,432
MEIS3_E9_88.4,MEIS3,569,279
CHD1L_H_e12_111.0,CHD1L,2530,2606
SMARCA2_D_e16_67.2,SMARCA2,1560,2056
ZNF165_E4_327.10,ZNF165,1844,1909
PAX9_E3_378.55,PAX9,642,399
TEAD2_E11_153.8,TEAD2,2617,2659
PRSS12_2628.277,PRSS12,988,973
CAPN5_1923.316,CAPN5,688,750
BRWD1_BD1_e32_126.2,BRWD1,1341,1366
BRWD1_6963.419,BRWD1,1341,1366
NEUROG2_E2_180.18,NEUROG2,570,704
ZNF165_E4_327.17,ZNF165,1339,1268
CUL9_7554.1217,CUL9,1104,1287
ZNF732_E4_1239.73,ZNF732,2862,4142
ATAD2_BD_e22_197.8,ATAD2,744,952
KLHL31_BTB63165_E1_1905.212,KLHL31,1637,2007
L3MBTL4_E14_65.7,L3MBTL4,1493,1343
USP36_68.0,USP36,916,408
FBXL4_1866.94,FBXL4,760,947
PRKRIR_E1_80.7,PRKRIR,1138,617
ZNF749_E3_1185.111,ZNF749,1166,1139
FBXL13_2208.11,FBXL13,2273,2145
FBXL2_1,FBXL2,2273,2145
KLK6_735.108,KLK6,1755,2022
RNF213_15624.1695,RNF213,716,724
MUSK_PKc_E14_149.11,MUSK,557,475
MLLT6_Phd_E1_91.1,MLLT6,2106,1232
RCOR3_SANT_E8_219.2,RCOR3,1065,1041
PATZ1_BTB30159_E1_2064.39,PATZ1,809,213
MEIS2_E9_77.0,MEIS2,2005,3506
MNX1_E3_48.3,MNX1,1721,2588
CCNF_2361.25,CCNF,432,313
MDM4_1473.98,MDM4,582,136
HIPK2_PKc_E2_557.57,HIPK2,569,927
ERF_E3_70.0,ERF,2944,2992
TRIM25_1893.146,TRIM25,767,1173
POU3F1_E1_174.4,POU3F1,1579,1595
MBD2_E1_92.14,MBD2,324,283
MBD2_MBD_E1_92.14,MBD2,324,283
PRSS16_1545.214,PRSS16,1634,1745
USP17L3_1593.28,USP17L3,1180,701
TIE1_PKc_E17_191.24,TIE1,287,423
ZKSCAN1_E6_555.60,ZKSCAN1,181,147
HACE1_2730.87,HACE1,1322,1452
ESPL1_6363.422,ESPL1,1528,113
OSR1_E2_137.10,OSR1,1148,1209
CREBBP_e29_162.7,CREBBP,950,612
LRSAM1_2172.153,LRSAM1,507,637
ADAM30_2373.54,ADAM30,854,1094
CYHR1_6,CYHR1,612,630
MARCH10_2541.167,43534,927,1521
PIM2_PKc_E5_177.23,PIM2,1329,1229
PBK_PKc_E5_170.12,PBK,1310,1308
JARID2_e13_106.5,JARID2,2497,2275
PRDM8_e9_190.9,PRDM8,1202,720
ZSCAN16_E4_324.6,ZSCAN16,1423,1273
ZNF138_E4_231.11,ZNF138,2038,1983
ZNF343_E7_915.85,ZNF343,745,920
MAP3K8_PKc_E8_138.7,MAP3K8,333,643
PCSK7_2358.132,PCSK7,2067,1490
ZFP37_E4_906.49,ZFP37,1920,2234
USP48_3108.238,USP48,1349,1427
STAT3_E17_136.9,STAT3,937,1072
CREB3L1_E8_67.2,CREB3L1,2279,2526
ZNF423_E4_1206.7,ZNF423,2003,1982
ZBTB1_E2_522.5,ZBTB1,2396,2485
KLF14_E1_168.20,KLF14,991,1017
MLXIPL_E13_117.0,MLXIPL,1816,1530
KCTD13_BTB43133_E1_990.8,KCTD13,891,817
TRIM28_BD_e15_87.1,TRIM28,1066,390
ZNF507_E5_115.2,ZNF507,2690,2190
ZNF497_E3_1158.170,ZNF497,375,298
ZNF583_E5_1056.60,ZNF583,1332,1737
ZFY_E8_588.0,ZFY,1724,2180
ARNT_E6_157.11,ARNT,2001,1862
neg88,neg88,2698,3793
FOXJ3_E4_75.0,FOXJ3,874,1029
ADAM9_2460.228,ADAM9,1882,1952
TCF19_Phd_E4_147.5,TCF19,374,379
TRIM39_1557.16,TRIM39,1142,1192
KDM5B_e11_86.5,KDM5B,1080,765
HERC4_3150.45,HERC4,536,397
ZNF606_E7_1176.92,ZNF606,755,787
SIRT6_e5_96.0,SIRT6,980,768
FBXW7_2124.82,FBXW7,1531,664
CAD_6678.759,CAD,1102,238
CBX5_Chromo_E2_80.5,CBX5,524,476
MARCH10_2541.174,43534,205,201
FOXD4_E1_234.41,FOXD4,2733,1197
ZBTB17_BTB14109_E1_2412.421,ZBTB17,485,343
BRAP_1779.134,BRAP,1380,141
ZBTB8A_BTB14122_E1_1326.1,ZBTB8A,1282,1743
KCNA3_BTB106197_E1_1728.43,KCNA3,559,197
ASB10_1404.135,ASB10,411,262
SPIN3_Spinlin210254_E1_777.5,SPIN3,681,552
BHLHA15_E1_165.9,BHLHA15,775,333
BRD1_PWWP_E12_155.18,BRD1,923,823
ZNF790_E5_1317.41,ZNF790,1446,1748
DLX6_E2_129.3,DLX6,1092,1409
YY2_E1_230.12,YY2,1476,1731
TDRD5_tudor529575_E1_3108.233,TDRD5,1158,1586
ZNF44_E5_1236.39,ZNF44,2764,4253
TRIM73_2,TRIM73,2195,872
TIP60_e10_94.0,TIP60,8106,784
IRF1_E4_152.16,IRF1,1269,1032
BAZ2B_Phd_E34_144.4,BAZ2B,435,576
EMX2_E2_129.1,EMX2,443,384
TMPRSS5_1374.183,TMPRSS5,781,653
MINK1_PKc_E6_91.7,MINK1,665,276
ZIM2_E11_492.34,ZIM2,1416,1517
MARCH8_876.66,43532,560,763
PCSK6_2910.119,PCSK6,1185,1556
G2E3_Phd_E8_59.1,G2E3,1682,2842
NR4A2_E4_130.8,NR4A2,446,337
TRIM39_1557.56,TRIM39,522,646
ZNF266_E11_1233.0,ZNF266,1409,1567
OSR2_E3_101.7,OSR2,973,578
MESP2_E1_174.7,MESP2,1200,858
ZBTB7B_E4_113.9,ZBTB7B,1672,1772
TLX1_E2_167.12,TLX1,1276,1591
neg53,neg53,3492,4096
HDAC9_e22_134.4,HDAC9,1343,1016
DPF3_Phd_E8_91.6,DPF3,514,607
ZBTB40_BTB19113_E1_3720.487,ZBTB40,495,386
PBRM1_BD1_e3_98.1,PBRM1,1312,1193
STAT5A_E14_69.4,STAT5A,945,685
KBTBD12_BTB32127_E1_1872.174,KBTBD12,1327,1167
ZNF292_E8_243.11,ZNF292,1169,1617
ZNF865_E1_1950.496,ZNF865,643,507
