Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
TMTC2	4	0.30511	1.472	0.043805	0.35254	0.14103	0.50807
CLEC12A	4	0.13774	1.2398	0.32135	0.764	0.21505	0.5169
CLECL1	4	0.19102	1.0847	0.1867	0.64243	0.27804	0.55753
TMTC3	4	-0.003298	-0.02797	0.8209	0.96516	0.97769	0.988
C12orf50	4	0.1876	1.3738	0.19436	0.65183	0.16951	0.50807
ALDH1L2	4	0.067997	0.55412	0.55027	0.88579	0.5795	0.74896
LMNTD1	4	0.13993	0.79348	0.31469	0.75975	0.4275	0.66843
DENND5B	4	0.12905	1.0127	0.34671	0.78088	0.3112	0.58299
GRASP	4	0.063193	0.56855	0.56653	0.89113	0.56966	0.74634
SLC5A8	4	0.28643	1.5612	0.056434	0.3979	0.11848	0.50807
PPTC7	4	0.00013199	0.0013343	0.80728	0.96186	0.99894	0.99928
CCDC63	4	-0.032696	-0.49636	0.92959	0.9864	0.61964	0.7688
CCDC60	4	0.1608	1.2602	0.25781	0.71897	0.20761	0.51391
DGKH	4	-0.096072	-0.84693	0.84576	0.97213	0.39703	0.64547
CCDC122	4	0.21187	1.4031	0.14757	0.60012	0.16059	0.50807
GPR180	4	-0.33716	-2.1795	0.29187	0.74401	0.029293	0.4027
STOML3	4	0.23994	1.3958	0.10546	0.52696	0.16277	0.50807
FAM71D	4	0.12495	1.3074	0.36038	0.78993	0.19108	0.50877
TMEM229B	4	0.054564	0.51283	0.59999	0.90593	0.60807	0.76055
SYNE3	4	-0.0050162	-0.043002	0.82826	0.9672	0.9657	0.98181
CLEC14A	4	0.11246	0.69563	0.39936	0.81406	0.48666	0.71572
FITM1	4	0.046931	0.08846	0.63067	0.91694	0.92951	0.96243
REM2	4	-0.048242	-0.53815	0.98827	0.998	0.59048	0.7521
TMEM30B	4	0.0037994	0.037581	0.79226	0.95817	0.97002	0.98391
MDGA2	4	0.0052573	0.07146	0.78699	0.95781	0.94303	0.97004
SAMD15	4	-0.37137	-1.4225	0.24622	0.70672	0.15489	0.50807
NOP9	4	-0.80121	-1.8207	0.023518	0.25133	0.068648	0.50807
EML5	4	0.048427	0.86121	0.62341	0.91432	0.38912	0.64027
STRC	4	0.13406	0.90982	0.33095	0.76947	0.36292	0.61901
C15orf26	4	-0.044929	-0.26771	0.97554	0.99553	0.78892	0.88066
TBC1D21	4	-0.0039983	-0.024334	0.82399	0.96581	0.98059	0.98971
DYX1C1	4	-0.11516	-1.0063	0.78481	0.95673	0.31429	0.58503
OTUD7A	4	0.041581	0.13567	0.65011	0.9239	0.89208	0.94175
SPRED1	4	0.44107	1.4872	0.0037291	0.087209	0.13697	0.50807
ODF3L1	4	-0.16716	-1.8394	0.63112	0.91699	0.065859	0.50807
PGBD4	4	-0.017189	-0.209	0.87246	0.97722	0.83445	0.90907
ADAL	4	0.20869	1.0902	0.15304	0.6062	0.27564	0.55632
EXD1	4	-0.094853	-0.88416	0.84959	0.97318	0.37661	0.63036
FSIP1	4	0.0026509	0.033745	0.79729	0.95929	0.97308	0.98517
ZFPM1	4	-0.31938	-1.8746	0.31911	0.76305	0.060848	0.50807
ADAD2	4	-0.34262	-2.0163	0.28481	0.73898	0.043773	0.46928
ITPRIPL2	4	0.50774	1.3482	0.0010939	0.041588	0.17759	0.50807
C16orf82	4	-0.047007	-0.52019	0.98384	0.99753	0.60293	0.75779
ZFP1	4	0.029421	0.51574	0.6959	0.9365	0.60603	0.75908
ANKFN1	4	0.23967	1.2237	0.10561	0.52718	0.22107	0.51957
10-Mar	4	-0.015652	-0.39857	0.8667	0.9764	0.69021	0.81733
MFSD6L	4	-0.13605	-1.359	0.71863	0.94345	0.17415	0.50807
SLFN5	4	-0.11682	-1.0403	0.77934	0.95538	0.29822	0.57254
NAGS	4	-0.21741	-1.3457	0.50766	0.86746	0.1784	0.50807
FAM134C	4	-0.48004	-1.9378	0.13872	0.588	0.052654	0.49383
TMEM92	4	0.039175	0.31006	0.65906	0.92512	0.75652	0.86031
PHOSPHO1	4	-0.16223	-1.3779	0.64375	0.92147	0.16824	0.50807
RHBDL3	4	-0.29265	-1.8512	0.35979	0.78993	0.064134	0.50807
TRPV3	4	-0.35677	-2.1114	0.26586	0.7243	0.034734	0.4254
SLC16A11	4	-0.046883	-0.27945	0.98359	0.99748	0.7799	0.87492
FBXO39	4	0.098536	1.0169	0.44456	0.83643	0.3092	0.58124
SPPL2C	4	-0.048471	-0.54405	0.98871	0.998	0.58641	0.75079
KRT28	4	0.017732	0.16294	0.73931	0.947	0.87057	0.93038
ZNF519	4	0.08569	1.7643	0.48782	0.85802	0.077679	0.50807
C18orf54	4	0.037137	0.56482	0.66647	0.92627	0.5722	0.74716
TCEB3C	4	-0.79859	-2.7069	0.023916	0.25342	0.0067907	0.22426
ZNF836	4	0.063879	0.75317	0.56409	0.88966	0.45135	0.68861
ZNF610	4	0.12438	0.87574	0.36153	0.79033	0.38117	0.63393
ZNF600	4	0.56827	1.3494	0.00039777	0.023952	0.1772	0.50807
ZNF320	4	-0.087416	-0.94025	0.87659	0.97741	0.34709	0.60654
ZNF497	4	-0.25752	-1.2466	0.42224	0.82511	0.21256	0.51594
ZNF550	4	0.18122	1.6254	0.20833	0.6672	0.10408	0.50807
ZNF296	4	-0.4342	-1.7549	0.1789	0.63643	0.079274	0.50807
DEDD2	4	-0.099615	-0.77733	0.83453	0.96917	0.43696	0.67663
ZNF846	4	0.13603	1.0123	0.32597	0.76678	0.31141	0.5831
OR7D2	4	0.21474	1.4056	0.14305	0.59369	0.15983	0.50807
ZNF579	4	0.10604	1.6272	0.41861	0.8231	0.10369	0.50807
ZNF791	4	-0.10788	-1.3643	0.80718	0.96184	0.17247	0.50807
ZNF564	4	0.087295	0.54388	0.48275	0.85587	0.58652	0.75079
ZNF709	4	0.2325	1.6216	0.11511	0.54715	0.10489	0.50807
ZNF433	4	-0.031827	-0.22513	0.92591	0.98566	0.82188	0.90174
ZNF114	4	0.3373	1.3342	0.026004	0.26629	0.18212	0.50807
ZNF567	4	0.06881	0.59668	0.54748	0.88467	0.55072	0.74399
ZNF383	4	0.15076	1.6314	0.28461	0.73898	0.10281	0.50807
ZNF781	4	-0.40998	-0.89958	0.20267	0.65869	0.36834	0.62347
EID2	4	-0.26062	-1.2363	0.41552	0.82238	0.21633	0.5175
ZNF780B	4	0.18784	1.2463	0.19391	0.65121	0.21264	0.51594
PRR22	4	-0.38068	-1.9676	0.23479	0.69646	0.04911	0.48642
LGI4	4	-0.023114	-0.15594	0.89394	0.98171	0.87608	0.9322
SYNE4	4	-0.18823	-1.3279	0.57851	0.89672	0.18422	0.50807
ZNF676	4	0.26036	0.94399	0.080947	0.47367	0.34518	0.60538
ZNF100	4	0.32086	1.1631	0.033811	0.30384	0.24479	0.53408
ZNF540	4	-0.043186	-0.42832	0.96828	0.99372	0.66842	0.80268
DENND2C	4	0.13434	1.2452	0.33025	0.76936	0.21305	0.51594
GBP6	4	-0.071679	-0.42097	0.92766	0.9861	0.67377	0.80606
LPPR5	4	0.29419	1.1967	0.050716	0.37745	0.23144	0.52583
FNDC7	4	0.030859	0.25453	0.69004	0.93423	0.79909	0.88723
DENND1B	4	0.32698	1.5163	0.030778	0.28931	0.12943	0.50807
TDRD5	4	0.0074472	0.094867	0.77849	0.95516	0.92442	0.95957
TOR1AIP2	4	0.025028	0.43288	0.7144	0.94283	0.6651	0.80017
CALML6	4	-0.20229	-1.1413	0.54371	0.88349	0.25373	0.53995
IFNLR1	4	-0.10685	-0.86034	0.81011	0.96226	0.3896	0.64043
CITED4	4	0.21658	1.1166	0.14061	0.59122	0.26416	0.54849
C1orf177	4	-0.011949	-0.070081	0.85397	0.9741	0.94413	0.97069
SPRR4	4	0.15806	1.2782	0.26507	0.72371	0.20118	0.51169
KANK4	4	0.017201	0.19232	0.74135	0.947	0.84749	0.91742
SASS6	4	-0.44307	-1.849	0.16985	0.62748	0.064458	0.50807
SDE2	4	-1.6292	-3.2087	9.9443e-05	0.0076628	0.0013333	0.10379
CNST	4	0.057809	0.38119	0.58701	0.90102	0.70306	0.82559
FAM43B	4	0.092704	0.66029	0.46385	0.84548	0.50907	0.73054
HFM1	4	-0.0081055	-0.16229	0.83945	0.97034	0.87107	0.93048
PAQR7	4	0.037961	1.4051	0.66329	0.92562	0.16	0.50807
TTC24	4	-0.1698	-0.99667	0.6244	0.91441	0.31893	0.58892
CCDC185	4	0.1765	1.3981	0.21977	0.67978	0.16207	0.50807
UBL4B	4	0.097599	0.97075	0.44754	0.83738	0.33167	0.5966
WFDC13	4	0.22328	1.3513	0.12987	0.57309	0.17662	0.50807
APCDD1L	4	0.06985	0.63745	0.54351	0.88347	0.52383	0.73855
LRRN4	4	0.17593	1.1807	0.22096	0.68076	0.23771	0.53075
TTLL9	4	0.098668	0.68505	0.44416	0.83643	0.49331	0.7202
CCDC116	4	-0.18403	-1.3837	0.589	0.90132	0.16644	0.50807
CABP7	4	0.041362	0.2505	0.65115	0.92422	0.8022	0.88975
TMPRSS6	4	-0.011718	-0.07634	0.85322	0.9741	0.93915	0.96783
APOBEC3H	4	0.089986	1.4509	0.47305	0.85014	0.14682	0.50807
WBP2NL	4	0.32076	1.4496	0.03391	0.30446	0.14718	0.50807
DAW1	4	0.1988	1.4406	0.17209	0.63037	0.14969	0.50807
LONRF2	4	0.27076	1.5497	0.070455	0.44521	0.1212	0.50807
CCDC138	4	0.30718	1.4636	0.042562	0.34783	0.14331	0.50807
ADGRF3	4	-0.12545	-0.88408	0.75159	0.9491	0.37665	0.63036
C2orf57	4	0.014153	0.15827	0.75308	0.94961	0.87424	0.93135
OXER1	4	-0.61362	-2.3276	0.065235	0.42918	0.019934	0.34491
FAM179A	4	0.07925	0.63204	0.51069	0.86891	0.52736	0.74005
FAM171B	4	0.18716	1.3245	0.19531	0.65293	0.18533	0.50837
C1QL2	4	-0.16652	-0.99916	0.63261	0.9177	0.31772	0.58838
UBXN2A	4	-0.02126	-0.55202	0.88619	0.97912	0.58094	0.74944
CLEC4F	4	-0.18161	-1.2212	0.59507	0.90368	0.22201	0.5198
DQX1	4	0.10851	1.021	0.41105	0.82105	0.30724	0.58025
PARP15	4	0.0041703	0.020434	0.79077	0.95781	0.9837	0.99139
SPTSSB	4	0.17992	1.0203	0.21137	0.66945	0.30761	0.5804
DNAJB8	4	0.14527	1.41	0.29977	0.751	0.15853	0.50807
GPR156	4	-0.12962	-0.94517	0.73911	0.947	0.34457	0.60538
XIRP1	4	-0.046292	-0.80666	0.98081	0.99652	0.41986	0.66259
RNF168	4	-0.026191	-0.17519	0.90508	0.98209	0.86093	0.92495
CHST13	4	0.15253	0.97008	0.27973	0.73533	0.33201	0.5971
PRICKLE2	4	0.14541	0.7236	0.29957	0.751	0.46931	0.70291
KBTBD12	4	0.18833	1.5349	0.19282	0.65023	0.12482	0.50807
SPATA5	4	-1.0576	-2.5566	0.0052705	0.10153	0.010571	0.26461
BBS12	4	0.23085	1.2768	0.11819	0.55367	0.20168	0.51169
DCLK2	4	-0.079568	-0.78888	0.90289	0.98175	0.43018	0.67087
ADGRA3	4	0.06994	0.61825	0.54316	0.88347	0.53641	0.74202
TRIM60	4	0.072892	0.54707	0.53247	0.87786	0.58433	0.75009
FREM3	4	0.087783	1.0603	0.48106	0.85483	0.28902	0.56599
MMAA	4	-0.0068948	-0.050613	0.83463	0.96917	0.95963	0.97849
ZBTB49	4	-0.14296	-1.1588	0.69764	0.93722	0.24655	0.53473
TIGD2	4	-0.16435	-1.1327	0.63902	0.91966	0.25735	0.54306
RASSF6	4	0.13951	0.96165	0.31588	0.76102	0.33622	0.59985
RBM46	4	0.28175	1.503	0.060362	0.41208	0.13284	0.50807
SGMS2	4	0.31453	1.4007	0.037987	0.32497	0.1613	0.50807
MIER3	4	-0.071727	-0.98686	0.92741	0.9861	0.32371	0.59127
CDC20B	4	0.010289	0.1575	0.76696	0.95253	0.87485	0.9317
UGT3A2	4	-0.079441	-0.33808	0.90319	0.98175	0.73531	0.84521
PAPD4	4	-0.047739	-0.43435	0.98643	0.99794	0.66404	0.79941
DCP2	4	-0.1863	-0.73794	0.58378	0.89909	0.46055	0.69544
NIM1K	4	0.085197	0.80676	0.48946	0.85824	0.4198	0.66259
LIX1	4	0.11799	1.511	0.38087	0.80251	0.13078	0.50807
ZNF366	4	-0.12591	-1.0935	0.7502	0.94884	0.27417	0.55525
FAM151B	4	0.32709	1.5394	0.030678	0.28931	0.1237	0.50807
PRSS35	4	0.04344	0.61685	0.6431	0.92136	0.53733	0.74223
LCA5	4	0.012998	0.19824	0.75726	0.95029	0.84286	0.91457
OLIG3	4	0.24037	1.1032	0.10501	0.52693	0.26994	0.55211
TXLNB	4	0.18241	1.1579	0.20535	0.66388	0.2469	0.535
DACT2	4	-0.0061239	-0.14062	0.83169	0.968	0.88817	0.93906
C6orf118	4	0.11699	1.437	0.38445	0.80525	0.15073	0.50807
ZNF92	4	0.06363	0.49147	0.56518	0.89036	0.6231	0.77137
GALNTL5	4	0.059165	0.37946	0.58174	0.89807	0.70435	0.82631
DDX53	4	0.39486	1.4423	0.0092979	0.14519	0.14922	0.50807
ZNF679	4	0.0069382	0.059494	0.78063	0.95598	0.95256	0.97496
RNF133	4	0.098021	1.7126	0.4462	0.83699	0.086782	0.50807
THAP5	4	-0.077603	-0.3574	0.90876	0.98236	0.72079	0.8365
CCDC71L	4	-0.020271	-0.18121	0.88216	0.97741	0.8562	0.92218
PKD1L1	4	0.010817	0.072067	0.76561	0.95253	0.94255	0.96974
GIMAP7	4	0.21026	1.3406	0.15051	0.60355	0.18006	0.50807
ZNF467	4	-0.15185	-1.5901	0.67129	0.92797	0.11182	0.50807
BHLHA15	4	0.17948	1.2029	0.21246	0.67048	0.22901	0.52419
BMPER	4	0.25481	1.313	0.086764	0.48648	0.18917	0.50837
ZNF800	4	0.25413	1.1977	0.08756	0.4889	0.23102	0.5255
CNBD1	4	0.20359	1.272	0.16309	0.6174	0.20338	0.51206
SLC30A8	4	0.072961	0.97223	0.53242	0.87786	0.33094	0.59629
COL22A1	4	0.30241	1.0358	0.045943	0.3625	0.30029	0.57463
SNX31	4	0.10948	0.74155	0.40777	0.81814	0.45836	0.69378
TMEM64	4	-0.040031	-0.29282	0.95779	0.99177	0.76966	0.86841
ZNF596	4	0.29663	1.3276	0.049473	0.37458	0.18431	0.50807
IDO2	4	0.19532	1.4786	0.17785	0.63581	0.13926	0.50807
STKLD1	4	-0.010706	-0.57517	0.84934	0.97318	0.56517	0.7462
KCNV2	4	-0.21723	-1.2995	0.50791	0.86746	0.19379	0.50956
OLFML2A	4	0.12655	1.136	0.35491	0.78612	0.25596	0.54194
TMEM252	4	0.323	1.2219	0.032568	0.29719	0.22175	0.51973
QSOX2	4	-0.09673	-0.6854	0.84368	0.97188	0.49309	0.72004
GLIS3	4	-0.07261	-1.2304	0.92512	0.98566	0.21854	0.51825
ZNF883	4	0.058541	0.876	0.58388	0.89909	0.38103	0.63393
ZNF169	4	0.11894	0.83213	0.37739	0.79989	0.40534	0.65201
FAM46D	4	0.26169	1.581	0.079704	0.47175	0.11388	0.50807
SPIN3	4	-0.040571	-0.2897	0.95908	0.99203	0.77205	0.86998
FAM47B	4	0.15852	0.94366	0.26397	0.72241	0.34535	0.60538
SUPT20HL2	4	-0.095646	-0.92085	0.84701	0.97237	0.35713	0.61473
TCEANC	4	0.34434	1.4393	0.022772	0.24572	0.15006	0.50807
ZCCHC12	4	0.20354	1.2746	0.16314	0.6174	0.20246	0.5117
ARX	4	0.02339	0.52954	0.72012	0.94368	0.59643	0.75441
FAM170B	4	0.0095766	0.097114	0.77019	0.95328	0.92264	0.95867
C10orf128	4	0.15925	1.0522	0.26163	0.72053	0.2927	0.56805
FUT11	4	-0.47218	-2.0396	0.14539	0.5971	0.041389	0.4599
OIT3	4	-0.029384	-0.28895	0.91562	0.98313	0.77262	0.87018
C10orf91	4	0.045707	0.63106	0.6347	0.91887	0.528	0.74005
PWWP2B	4	-0.13295	-1.0251	0.72852	0.94505	0.3053	0.57877
SSBP4	4	-0.33752	-1.7819	0.29157	0.74401	0.074759	0.50807
CLEC4C	4	0.21507	1.4172	0.14265	0.59322	0.15643	0.50807
ACTL10	4	-0.058462	-1.5284	0.97519	0.99553	0.12641	0.50807
DHX36	4	-0.69825	-1.9045	0.041667	0.34387	0.05684	0.50623
HTR3C	4	0.10859	1.081	0.4107	0.82083	0.27971	0.55875
GIMAP1	4	0.024756	0.24768	0.71549	0.94283	0.80438	0.89128
GPHA2	4	-0.10724	-0.64589	0.80897	0.96202	0.51835	0.73496
S100Z	4	0.11375	0.58429	0.39494	0.81189	0.55903	0.74548
COMMD6	4	0.19954	1.0206	0.17054	0.62848	0.30743	0.5804
XAGE3	4	-0.24764	-0.98746	0.44257	0.83617	0.32342	0.59112
XAGE5	4	0.049957	0.69089	0.61764	0.91193	0.48964	0.71772
PSORS1C1	4	0.28338	1.4368	0.05897	0.40728	0.15077	0.50807
PSORS1C2	4	0.17928	1.1162	0.21276	0.67074	0.26432	0.54872
NUDT10	4	-0.0073463	-0.057837	0.83617	0.96967	0.95388	0.97561
ADAMTS15	4	0.083815	0.86689	0.49478	0.86096	0.386	0.63785
ADAMTS16	4	0.13618	0.80685	0.32533	0.76601	0.41975	0.66259
ADAMTS17	4	0.098515	0.70707	0.44461	0.83643	0.47952	0.71002
ADAMTS18	4	0.30507	1.4199	0.043904	0.35292	0.15565	0.50807
COX7B2	4	0.20494	1.3236	0.16055	0.61327	0.18564	0.50837
GSX2	4	0.027249	0.80833	0.7045	0.93873	0.4189	0.66203
KCNG3	4	-0.49009	-1.5992	0.13092	0.57439	0.10977	0.50807
PPP1R18	4	-0.61105	-2.2414	0.066378	0.43386	0.024999	0.38126
ZNF431	4	-0.034004	-0.20456	0.93402	0.98718	0.83791	0.91123
ZNF721	4	0.3389	1.501	0.025259	0.26226	0.13337	0.50807
ANKRD24	4	-0.59948	-2.1982	0.070505	0.44521	0.027934	0.39835
ZNF384	4	-0.24085	-1.9245	0.45689	0.8431	0.054294	0.49838
ADAMTS19	4	0.047795	0.41872	0.62644	0.91538	0.67542	0.80733
ASXL1	4	-0.40703	-1.8836	0.20605	0.66437	0.059619	0.50807
SYNPO2	4	0.032794	0.52012	0.68342	0.93293	0.60298	0.7578
SPACA4	4	-0.088484	-1.0093	0.87222	0.97711	0.31281	0.5839
RHOV	4	-0.11405	-0.83117	0.78819	0.95781	0.40588	0.65244
NLRP6	4	-0.10347	-0.73931	0.82095	0.96516	0.45972	0.69455
ZNF675	4	-0.48234	-1.2554	0.13728	0.5862	0.20935	0.51468
CLYBL	4	-0.15155	-1.0539	0.67209	0.92831	0.29192	0.56745
FAM9A	4	0.33068	1.5378	0.028789	0.27904	0.1241	0.50807
FAM9B	4	-0.022529	-0.1437	0.89146	0.98064	0.88574	0.93773
FAM9C	4	-0.055884	-0.42466	0.98528	0.99794	0.67108	0.80429
SPTSSA	4	-0.099157	-0.64754	0.83597	0.96966	0.51728	0.73439
PTCRA	4	-0.11312	-1.0258	0.79072	0.95781	0.30501	0.57838
POLR3H	4	-2.0888	-3.1757	0	0	0.0014946	0.11092
ABHD3	4	-0.067072	-0.42699	0.94446	0.98888	0.66939	0.80341
PLAC4	4	0.12904	1.3929	0.34671	0.78088	0.16365	0.50807
PGAM5	4	-0.22651	-1.4418	0.48722	0.85802	0.14937	0.50807
B3GNT6	4	0.094094	0.4899	0.45923	0.8441	0.62421	0.77203
HIGD2A	4	-0.5059	-1.2955	0.11993	0.55653	0.19514	0.50956
KRT24	4	0.17352	0.73277	0.22608	0.68596	0.4637	0.69803
CYS1	4	0.028671	0.28429	0.69854	0.93722	0.77619	0.8726
AGO3	4	-0.19412	-1.3987	0.56285	0.8894	0.1619	0.50807
AGO4	4	-0.17187	-1.1851	0.61918	0.91251	0.23597	0.52891
SCAMP5	4	-0.21936	-1.2292	0.50318	0.86552	0.21902	0.51827
SDR16C5	4	0.20743	1.3084	0.15553	0.60864	0.19074	0.50866
AAED1	4	-0.077857	-0.89313	0.90806	0.98236	0.37179	0.62673
ZNF367	4	-0.19396	-1.5603	0.563	0.8894	0.11869	0.50807
ANTXRL	4	0.059412	0.52091	0.5807	0.89761	0.60243	0.75744
PPAPDC1A	4	0.21684	1.6243	0.14031	0.59087	0.1043	0.50807
METTL15	4	-0.36886	-1.0408	0.24911	0.70973	0.29798	0.57237
MPZL3	4	0.02645	0.19382	0.70794	0.93994	0.84632	0.91659
IMMP1L	4	0.075299	0.5627	0.52407	0.87442	0.57364	0.74739
OR56B4	4	0.18715	1.3377	0.19536	0.65298	0.181	0.50807
KRT78	4	0.16016	0.74097	0.25895	0.71897	0.45871	0.69404
RILPL2	4	-0.23001	-1.6652	0.47857	0.85231	0.095878	0.50807
DNAH10	4	0.063789	0.40261	0.56459	0.89003	0.68724	0.81558
AMN1	4	0.034622	0.78462	0.67656	0.93064	0.43268	0.67321
DTX3	4	0.091575	0.53238	0.46798	0.84757	0.59446	0.75388
METTL7B	4	-0.038247	-0.31842	0.95003	0.98974	0.75017	0.85599
C12orf77	4	0.021831	0.0478	0.72534	0.94439	0.96188	0.97961
ZFC3H1	4	-0.5292	-1.6431	0.10446	0.52525	0.10036	0.50807
PLBD2	4	0.24457	1.4337	0.098946	0.51209	0.15165	0.50807
FAM71C	4	0.058461	0.45042	0.58428	0.89917	0.65241	0.79182
CCER1	4	-0.06977	-0.93823	0.93442	0.98729	0.34813	0.60719
EEF2KMT	4	-0.2787	-1.5898	0.38201	0.80307	0.11188	0.50807
PIANP	4	-0.026519	-1.0827	0.90613	0.98221	0.27893	0.55825
DCP1B	4	0.42	1.1748	0.0055191	0.10403	0.24008	0.53177
ANO6	4	0.17553	1.5112	0.22176	0.68173	0.13074	0.50807
ARID2	4	-0.52554	-1.997	0.1074	0.53109	0.045824	0.47384
METTL21C	4	0.11222	0.74078	0.40016	0.81451	0.45882	0.69411
VSTM4	4	0.015652	0.15892	0.74811	0.94847	0.87373	0.93119
PAOX	4	-0.10383	-1.2261	0.82001	0.96509	0.22016	0.5191
FAM24B	4	0.086421	0.81528	0.48588	0.85774	0.41491	0.65924
ADCY4	4	-0.40315	-1.1445	0.20997	0.66814	0.25242	0.5388
FAM227B	4	0.39641	1.3446	0.0091488	0.14375	0.17876	0.50807
CT62	4	-0.060237	-0.73343	0.96932	0.99388	0.4633	0.69775
GRAMD2	4	-0.19757	-1.5136	0.5544	0.88656	0.13013	0.50807
LCTL	4	0.048434	0.46705	0.62336	0.91432	0.64046	0.78336
UBR1	4	0.14777	1.6296	0.29316	0.74529	0.10319	0.50807
PATL2	4	-0.08879	-0.3498	0.87137	0.97681	0.72649	0.84006
LDHD	4	-0.2046	-1.4338	0.53754	0.88059	0.15162	0.50807
FUK	4	0.096972	1.1439	0.44958	0.83878	0.25267	0.53905
MLKL	4	-0.19969	-1.5714	0.54912	0.88508	0.11608	0.50807
ZNF778	4	-0.027678	-0.28332	0.91015	0.98236	0.77693	0.87294
ACSF3	4	0.26647	1.5451	0.07503	0.45856	0.12233	0.50807
WDR90	4	0.16304	1.0111	0.25159	0.71234	0.31199	0.58354
EME2	4	-0.17699	-0.93149	0.60675	0.90816	0.3516	0.61007
NLRC3	4	-0.14776	-1.4211	0.68382	0.93293	0.15529	0.50807
NSMCE1	4	-0.58344	-1.715	0.078013	0.4671	0.086346	0.50807
ZNF48	4	-0.044083	-0.68177	0.97235	0.99502	0.49538	0.72137
LKAAEAR1	4	-0.18015	-1.0684	0.5985	0.90507	0.28533	0.56319
DZIP1L	4	0.15696	1.132	0.2675	0.72507	0.25762	0.5431
TTC21A	4	-0.012595	-0.14531	0.85601	0.97453	0.88447	0.93716
MCEMP1	4	0.23902	1.2156	0.10665	0.52963	0.22415	0.52117
ZNF627	4	0.07725	1.4663	0.51681	0.8714	0.14255	0.50807
DAND5	4	-0.20076	-1.4847	0.54704	0.88467	0.13763	0.50807
ZNF585A	4	-0.0441	-0.37687	0.97245	0.99502	0.70627	0.82733
NLRP7	4	0.010761	0.16217	0.76576	0.95253	0.87117	0.93048
GGN	4	-0.18328	-1.6499	0.59059	0.90204	0.098966	0.50807
CADM4	4	-0.33129	-2.1695	0.30091	0.75143	0.030048	0.40627
THAP8	4	-0.29285	-1.6531	0.35944	0.78993	0.098303	0.50807
U2AF1L4	4	0.12328	0.88959	0.36535	0.79249	0.37368	0.62823
ZNF626	4	-2.4872	-3.9006	0	0	9.5966e-05	0.037117
FAM129C	4	-0.21999	-2.0669	0.50174	0.86487	0.038746	0.44733
ADM5	4	-0.31976	-1.1738	0.31876	0.76267	0.24048	0.53201
LCE4A	4	0.19628	0.87767	0.17596	0.63389	0.38012	0.63319
ALG14	4	-0.4357	-1.1559	0.17746	0.63551	0.24772	0.53566
FAM76A	4	-0.077845	-0.52956	0.90811	0.98236	0.59642	0.75441
C1orf168	4	0.042741	0.64937	0.64578	0.92207	0.5161	0.73374
TMEM201	4	0.0071662	0.1875	0.77978	0.95558	0.85127	0.91966
TMEM61	4	-0.11842	-0.88667	0.77446	0.95412	0.37526	0.62961
CYP4Z1	4	-0.03783	-0.52873	0.94829	0.98911	0.59699	0.75481
C1orf86	4	-0.52314	-2.1983	0.10894	0.53463	0.027929	0.39835
CDCP2	4	0.0056252	0.043512	0.78545	0.95693	0.96529	0.9816
SLC5A9	4	0.22463	0.97308	0.12788	0.56975	0.33051	0.59618
CC2D1B	4	-0.19411	-1.8085	0.56285	0.8894	0.070532	0.50807
NBPF11	4	-0.63834	-1.7274	0.057478	0.40223	0.084089	0.50807
NUDT17	4	-0.46816	-1.7712	0.14877	0.60153	0.076535	0.50807
TXLNA	4	-0.033037	-0.27041	0.93039	0.98646	0.78684	0.87965
TCTEX1D1	4	0.15603	1.0347	0.26974	0.72715	0.30083	0.57504
PLD5	4	0.22748	1.5578	0.12386	0.56332	0.11929	0.50807
C1orf100	4	-0.0030593	-0.031569	0.82021	0.96509	0.97482	0.98614
SPAG17	4	-0.072338	-0.88061	0.92572	0.98566	0.37853	0.63173
SLFNL1	4	-0.40992	-1.745	0.20276	0.6588	0.080978	0.50807
KRTCAP2	4	-0.61671	-2.1574	0.064141	0.42645	0.030973	0.41009
CRTC2	4	-0.36211	-1.348	0.25815	0.71897	0.17766	0.50807
IBA57	4	-0.97982	-1.7229	0.0086516	0.13865	0.084913	0.50807
FAM209A	4	-0.18197	-1.4743	0.59402	0.90314	0.14039	0.50807
RNF215	4	0.013496	0.078329	0.75537	0.95028	0.93757	0.96707
APOBEC3A	4	0.15988	1.0202	0.25945	0.71903	0.30764	0.5804
APOBEC3F	4	0.10577	0.77817	0.41945	0.8231	0.43647	0.67655
FOXD4L1	4	-1.2028	-2.0931	0.002685	0.071802	0.036341	0.43474
CFAP221	4	0.16837	1.2206	0.23827	0.69936	0.22223	0.51987
VWA3B	4	0.26734	1.4516	0.074234	0.45805	0.14661	0.50807
CREG2	4	-0.024106	-0.21844	0.89792	0.98175	0.82709	0.90434
TET3	4	-0.017246	-0.15388	0.87266	0.97728	0.87771	0.9332
GKN2	4	0.24459	1.5627	0.098896	0.51209	0.11812	0.50807
TEX37	4	0.096197	1.0103	0.45217	0.84009	0.31236	0.58368
ANKRD23	4	-0.0031223	-0.061391	0.82041	0.96509	0.95105	0.97421
APLF	4	0.064292	0.4704	0.563	0.8894	0.63807	0.78152
PIKFYVE	4	-0.30156	-0.78117	0.34561	0.78013	0.4347	0.67516
KRTCAP3	4	0.13423	0.81635	0.33065	0.76947	0.4143	0.65921
LOC200726	4	0.27218	1.2286	0.06966	0.4436	0.21921	0.51842
TMEM17	4	0.046385	0.65693	0.63236	0.91761	0.51123	0.73122
