Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
TFCP2	4	-0.28594	-1.6828	0.58348	0.93693	0.092408	0.6583
CD99L2	4	-0.37508	-1.5117	0.45033	0.90426	0.1306	0.69021
MGEA5	4	-0.49185	-1.6319	0.31449	0.84776	0.1027	0.68845
KCTD5	4	-1.0278	-1.7602	0.044551	0.4674	0.078379	0.61297
EGLN1	4	-1.1905	-2.6903	0.022772	0.35312	0.007139	0.21734
DOCK9	4	0.50316	1.0187	0.10809	0.66301	0.30835	0.69347
PLEKHN1	4	-0.4647	-1.7912	0.34174	0.86151	0.073258	0.5966
STX1B	4	-0.52449	-1.3286	0.28376	0.83343	0.18399	0.69021
PSMB1	4	-0.95942	-2.5841	0.05887	0.52224	0.0097623	0.24946
KLHL38	4	-0.02983	-0.096414	0.93054	0.99305	0.92319	0.96464
TMEM59L	4	0.088735	0.28142	0.68695	0.96112	0.77839	0.89394
ME3	4	0.19735	0.81068	0.48379	0.91589	0.41755	0.7377
FTSJ3	4	-1.2826	-3.2479	0.014966	0.28815	0.0011628	0.094191
CERS6	4	-0.57967	-1.2353	0.23613	0.8026	0.21672	0.69021
CLCC1	4	-0.3059	-0.77043	0.55161	0.93441	0.44105	0.74847
TMEM126B	4	0.16356	0.70294	0.5451	0.932	0.48209	0.76738
MROH1	4	0.23871	0.838	0.41085	0.88807	0.40203	0.73151
ZCCHC17	4	0.34881	0.80305	0.25582	0.81511	0.42195	0.74039
PLA2G16	4	-0.66361	-1.5047	0.17805	0.7603	0.13241	0.69021
SMPD3	4	0.11097	0.32961	0.64355	0.95155	0.74169	0.87444
RAB6B	4	0.13941	0.9295	0.58945	0.93998	0.35263	0.70856
RAPGEF4	4	0.15208	0.57732	0.56628	0.93441	0.56372	0.79851
ENPP1	4	0.1616	0.31349	0.54868	0.93399	0.7539	0.88118
SLC4A8	4	-0.33135	-0.95045	0.51333	0.92465	0.34189	0.70357
CNOT1	4	-2.1452	-4.0235	0.00019889	0.026316	5.7331e-05	0.014061
MMP19	4	-0.059395	-0.16197	0.99195	0.99925	0.87133	0.9408
PVRL1	4	-0.35081	-1.3609	0.48409	0.91589	0.17355	0.69021
B3GNT4	4	-0.016806	-0.071105	0.90369	0.99022	0.94331	0.97333
ATP4A	4	-0.019359	-0.067022	0.90861	0.99068	0.94656	0.97492
MDC1	4	-1.142	-2.2067	0.027745	0.38509	0.027333	0.39691
SLC30A3	4	-0.27356	-0.71355	0.60332	0.94411	0.47551	0.76416
TEDDM1	4	-0.18156	-1.1175	0.76611	0.97236	0.26378	0.69021
MPPED2	4	0.13793	0.92866	0.59303	0.94111	0.35307	0.70865
GLRA3	4	-0.13787	-1.4742	0.84984	0.98441	0.14043	0.69021
OR51G2	4	0.31955	0.55887	0.29351	0.83794	0.57625	0.80287
COL4A3	4	0.34127	1.0943	0.26482	0.81951	0.27383	0.69021
KIAA0226	4	0.27057	0.7784	0.36128	0.86995	0.43634	0.74631
HTR5A	4	-0.12777	-0.49321	0.86928	0.9859	0.62186	0.81754
CLSTN3	4	-0.65913	-1.81	0.18104	0.76331	0.070295	0.58851
ANO2	4	0.1725	0.49891	0.52849	0.92838	0.61784	0.81671
PPWD1	4	-0.74676	-2.3374	0.13465	0.71054	0.019416	0.34025
CCDC33	4	-0.011725	-0.041527	0.89245	0.9877	0.96688	0.9855
APOL2	4	-0.55566	-1.6394	0.25602	0.81511	0.10112	0.68499
GNPNAT1	4	-0.32753	-0.71982	0.5186	0.92612	0.47164	0.76195
SCN8A	4	0.23903	0.81884	0.4101	0.88756	0.41288	0.73668
ZNF561	4	-0.30147	-0.90823	0.55902	0.93441	0.36376	0.71425
GRM6	4	-0.44829	-1.2907	0.36043	0.86995	0.1968	0.69021
ZDHHC11	4	0.21479	1.2091	0.45271	0.9061	0.22662	0.69021
OR5AR1	4	0.038581	0.34336	0.7865	0.9743	0.73133	0.86904
KDM6A	4	0.5487	0.97449	0.078411	0.58223	0.32981	0.70048
MCF2L2	4	-0.3585	-0.99544	0.4737	0.91472	0.31952	0.69816
BAK1	4	-0.2567	-1.9231	0.63161	0.94863	0.054464	0.52993
ARHGEF11	4	-0.090736	-0.47941	0.94247	0.99428	0.63165	0.82151
TMEM147	4	0.26946	0.97708	0.36267	0.86995	0.32853	0.70048
TRIM3	4	0.075622	0.32406	0.71261	0.96558	0.74589	0.8768
SCGB1D4	4	0.11564	0.59334	0.63514	0.94901	0.55295	0.79455
CLDN20	4	-0.088551	-0.25864	0.9468	0.99524	0.79591	0.90228
LIPK	4	0.22024	0.42879	0.44302	0.9042	0.66808	0.83559
ZNF212	4	-0.11602	-0.48017	0.8924	0.9877	0.63111	0.82138
GNAS	4	0.061711	0.28771	0.74125	0.96907	0.77357	0.8915
JMJD7-PLA2G4B	4	-0.19758	-0.73979	0.73702	0.96907	0.45943	0.75651
C1orf146	4	0.13368	1.0011	0.60143	0.9434	0.31677	0.69759
RPE	4	-0.77552	-1.4164	0.12117	0.68731	0.15665	0.69021
FBXL16	4	-0.051037	-0.12439	0.97474	0.99763	0.90101	0.95485
NAV3	4	-0.40334	-1.246	0.41522	0.89191	0.21278	0.69021
PBX1	4	-0.28021	-0.9011	0.59303	0.94111	0.36754	0.71648
OR8B8	4	-0.41451	-1.3271	0.4022	0.88436	0.18448	0.69021
FBXO42	4	1.1832	0.94174	9.9443e-05	0.017544	0.34633	0.70444
CCNT2	4	-0.3966	-1.4983	0.42288	0.89647	0.13406	0.69021
INTS8	4	-1.2583	-2.6872	0.017005	0.30481	0.0072062	0.2186
JUN	4	0.06954	0.22801	0.72514	0.96749	0.81964	0.91434
NETO1	4	-0.028315	-0.075161	0.9283	0.99293	0.94009	0.97283
THEM4	4	0.24457	1.1761	0.40081	0.88417	0.23954	0.69021
DGKA	4	0.31778	1.1125	0.29664	0.84003	0.26591	0.69021
CHURC1	4	0.17952	0.9951	0.51477	0.92473	0.31969	0.69816
KRT73	4	0.0021231	0.0079307	0.86302	0.98502	0.99367	0.99701
EPHA10	4	0.40757	1.2204	0.19073	0.77373	0.22231	0.69021
TRIP10	4	0.23945	0.99623	0.40946	0.88711	0.31914	0.69816
GPR107	4	-0.17263	-0.42783	0.78192	0.97345	0.66878	0.83568
ZNF37A	4	0.13492	0.27653	0.5991	0.94302	0.78214	0.89581
PPP2R2B	4	-0.11335	-0.31923	0.89752	0.98877	0.74955	0.8786
FOXD4	4	-0.075304	-0.31985	0.97564	0.99763	0.74908	0.87848
MANEAL	4	-0.48844	-1.0772	0.31837	0.85139	0.28141	0.69042
FKBP10	4	-0.70075	-1.4717	0.15931	0.74224	0.14109	0.69021
VTI1A	4	0.096377	0.7708	0.67214	0.95682	0.44083	0.74847
LRRC75B	4	-0.70124	-1.8406	0.15916	0.74224	0.065678	0.57208
ALG12	4	-0.48891	-1.3215	0.31772	0.85111	0.18634	0.69021
SASH3	4	-0.020812	-0.16065	0.9116	0.99123	0.87237	0.94126
PAPL	4	0.11925	0.99313	0.62798	0.9481	0.32065	0.69816
SLCO1B3	4	-0.3632	-1.5611	0.46614	0.91182	0.11851	0.69021
PHF23	4	-1.3798	-2.9627	0.010143	0.23782	0.0030497	0.14301
EXOSC2	4	-1.7017	-3.1915	0.0025855	0.12411	0.0014155	0.099257
SRMS	4	0.41059	1.0526	0.18785	0.77044	0.2925	0.69235
THSD7B	4	0.8295	1.0829	0.0070107	0.2	0.27886	0.69021
BNIP1	4	-0.16884	-0.53671	0.78888	0.97433	0.59147	0.8077
RPS27	4	-2.1383	-3.7087	0.00019889	0.026316	0.00020831	0.035504
ATOH1	4	0.6409	1.1769	0.040921	0.45161	0.23923	0.69021
MTERF1	4	-0.29462	-1.1469	0.56951	0.93441	0.25141	0.69021
POP4	4	-0.6146	-1.3888	0.21142	0.78755	0.16488	0.69021
ZNF25	4	0.19917	1.3003	0.48036	0.91589	0.19349	0.69021
EIF3K	4	-0.05902	-0.17304	0.99075	0.9989	0.86262	0.93623
SHCBP1L	4	0.32341	1.2167	0.28853	0.83786	0.22372	0.69021
NUTM2B	4	-0.071625	-0.2398	0.983	0.99763	0.81048	0.90896
C17orf98	4	0.078991	0.3389	0.70664	0.96457	0.73469	0.87092
RLF	4	0.14738	0.9764	0.57448	0.93498	0.32887	0.70048
SDCCAG8	4	0.20989	0.64372	0.46072	0.90959	0.51975	0.7827
APOPT1	4	0.63047	1.0808	0.044501	0.46736	0.27978	0.69021
UNC13B	4	0.2083	0.94377	0.46345	0.91016	0.34529	0.70444
LOC100996693	4	0.2131	0.73876	0.4561	0.90782	0.46005	0.75651
DYRK3	4	0.21724	0.45016	0.44814	0.9042	0.65259	0.82876
DNAH8	4	0.25853	1.4103	0.37798	0.8736	0.15844	0.69021
OR4D11	4	-0.20784	-0.71961	0.71798	0.96639	0.47176	0.76203
RBM12B	4	0.029072	0.28822	0.80713	0.97819	0.77318	0.89145
IMPDH1	4	-0.24634	-0.55198	0.64916	0.95238	0.58096	0.80461
FBXW11	4	-1.1872	-2.3689	0.02317	0.35562	0.017842	0.32771
UTP3	4	-0.54842	-1.1254	0.26258	0.81942	0.26044	0.69021
LYRM2	4	0.19698	0.74343	0.48454	0.91589	0.45722	0.75547
C10orf90	4	-0.33384	-1.1654	0.50965	0.92465	0.24387	0.69021
RSF1	4	-0.070551	-0.26681	0.98533	0.99799	0.78961	0.89899
GBX1	4	0.29784	0.76312	0.32374	0.8557	0.44539	0.75062
RBAK-RBAKDN	4	-0.15517	-0.89308	0.81688	0.97967	0.37181	0.71848
NBPF3	4	-0.31337	-0.63889	0.53968	0.9312	0.5229	0.78481
WDR25	4	-0.4472	-1.0059	0.36217	0.86995	0.31448	0.69618
TMEM171	4	0.28679	1.0124	0.3393	0.86096	0.31137	0.69472
IRGC	4	0.12996	0.79008	0.60859	0.9456	0.42948	0.74418
NPRL2	4	0.22357	0.49911	0.4374	0.90221	0.6177	0.81671
ADNP2	4	-0.076673	-0.33668	0.97285	0.99763	0.73636	0.87163
FANK1	4	0.44883	1.2829	0.14946	0.7289	0.19952	0.69021
GIMAP2	4	0.33336	1.1089	0.27461	0.82445	0.26748	0.69021
DENND5A	4	-0.14513	-0.32546	0.83617	0.98282	0.74483	0.87622
LAMA4	4	0.46481	1.0749	0.13698	0.71373	0.28244	0.69042
RELL1	4	0.37994	1.2479	0.21828	0.79328	0.21206	0.69021
ZNF850	4	0.23363	0.70221	0.4198	0.89479	0.48255	0.76775
C2CD3	4	0.25795	0.81704	0.37873	0.8736	0.41391	0.73715
ATF2	4	0.011086	0.051955	0.84412	0.98367	0.95856	0.98115
FAM65B	4	0.17351	0.50809	0.52625	0.92801	0.61139	0.8146
FBXL20	4	0.66594	1.2751	0.033612	0.41935	0.20228	0.69021
UBLCP1	4	0.090025	0.22546	0.68511	0.96077	0.82162	0.91508
ITGB1BP2	4	-0.15483	-1.4619	0.81772	0.97975	0.14378	0.69021
FAM46C	4	-0.083069	-0.77894	0.95913	0.99644	0.43602	0.74631
DGCR14	4	-0.76428	-2.0182	0.12619	0.69546	0.043566	0.48911
CDC37L1	4	0.070714	0.29417	0.7224	0.96639	0.76863	0.8894
LOC81691	4	-0.39552	-1.4278	0.42383	0.89647	0.15334	0.69021
TMEM14E	4	-0.91302	-2.0449	0.071052	0.56171	0.040867	0.47648
MTA2	4	-0.34918	-0.82002	0.48618	0.91589	0.41221	0.73666
JAK3	4	0.3052	1.2158	0.31305	0.8466	0.22407	0.69021
ATR	4	-0.69199	-1.826	0.16343	0.74824	0.067844	0.57948
NREP	4	0.52594	1.1508	0.091885	0.61721	0.24983	0.69021
WNT5B	4	-0.1586	-0.87964	0.81006	0.97844	0.37905	0.72026
VAMP1	4	0.22041	0.66451	0.44267	0.9042	0.50636	0.77646
SF3A1	4	-1.8693	-3.1258	0.00089499	0.065217	0.0017732	0.11205
MARK4	4	0.10695	0.33309	0.65135	0.95284	0.73907	0.87333
KRT71	4	-0.46118	-1.1638	0.34576	0.86467	0.24451	0.69021
FGF13	4	-0.073727	-0.16313	0.97897	0.99763	0.87042	0.94011
NKX1-2	4	0.11512	0.28769	0.63614	0.94901	0.77359	0.8915
NPSR1	4	0.64627	1.0659	0.039181	0.44513	0.28646	0.69111
PCYT1A	4	-1.0473	-1.9839	0.04107	0.45161	0.047264	0.50545
FAM199X	4	-0.02218	-0.089079	0.91428	0.99123	0.92902	0.96755
EMCN	4	-0.20877	-1.3045	0.71619	0.96639	0.19206	0.69021
POLR2J3	4	-0.63483	-1.2045	0.19764	0.77956	0.2284	0.69021
C6orf136	4	-0.7937	-2.1333	0.11391	0.67888	0.032904	0.4275
SPOP	4	0.22138	0.71003	0.44103	0.90381	0.47768	0.76516
OR10J5	4	-0.20827	-0.71863	0.71723	0.96639	0.47237	0.76226
TSPAN1	4	-0.18216	-0.88094	0.76526	0.97236	0.37835	0.72026
THG1L	4	-0.17859	-0.37705	0.77068	0.97256	0.70614	0.85533
NLE1	4	-2.3923	-3.3681	9.9443e-05	0.017544	0.00075679	0.074373
ANKDD1B	4	-0.27278	-0.882	0.60437	0.94411	0.37778	0.72016
TMEM38B	4	-0.36174	-0.94439	0.46808	0.91301	0.34497	0.70444
MATN1	4	-0.12742	-0.95085	0.86983	0.98614	0.34168	0.70353
SMPD2	4	-0.13513	-0.4934	0.85596	0.98502	0.62173	0.81754
CNOT2	4	-0.87577	-1.8164	0.082438	0.59109	0.069303	0.58408
ZNF234	4	-0.0042139	-0.016206	0.87619	0.98645	0.98707	0.9939
FGFR4	4	-0.76276	-1.4664	0.12664	0.69579	0.14255	0.69021
PDLIM3	4	0.11198	0.30271	0.642	0.95088	0.76211	0.88553
ABCF2	4	0.081733	0.27737	0.70117	0.96457	0.7815	0.89548
SUPT5H	4	-1.6145	-2.7814	0.0034805	0.14056	0.0054119	0.19366
MUC1	4	0.042252	0.14665	0.77859	0.97336	0.8834	0.94621
HAS2	4	0.74054	1.1222	0.017601	0.31025	0.26176	0.69021
HMGCLL1	4	-0.0094222	-0.020183	0.88713	0.98745	0.9839	0.99283
RAB44	4	0.13308	0.35897	0.60292	0.94402	0.71962	0.86334
TMEM196	4	0.018029	0.064644	0.8297	0.9817	0.94846	0.97566
DCHS1	4	0.39357	1.2034	0.2048	0.78351	0.22882	0.69021
GPD2	4	0.10151	0.46083	0.6609	0.9538	0.64492	0.82548
PKD1L3	4	0.038744	0.32509	0.78615	0.9743	0.74511	0.87635
DUSP18	4	0.4221	1.2556	0.17596	0.75879	0.20927	0.69021
FHAD1	4	0.10224	0.4657	0.65946	0.95351	0.64143	0.82478
SOX6	4	0.29303	1.0219	0.33095	0.85776	0.30683	0.69322
RAP2C	4	-0.15398	-0.6939	0.81956	0.97975	0.48775	0.77022
BHLHA9	4	-0.022754	-0.048788	0.91547	0.99123	0.96109	0.98268
SSC4D	4	-0.26908	-0.88786	0.61098	0.94647	0.37462	0.71914
NR2C1	4	-0.50336	-0.90154	0.3029	0.844	0.3673	0.71618
NME4	4	0.15066	1.0259	0.56857	0.93441	0.30492	0.69322
ISY1	4	-1.7232	-2.6921	0.0022375	0.11335	0.0071008	0.21724
MASTL	4	0.050847	0.10197	0.76178	0.97208	0.91878	0.9629
CEP70	4	0.37203	1.1724	0.22693	0.7979	0.24105	0.69021
HSFY1	4	0.093863	0.39064	0.67671	0.95835	0.69606	0.8496
TECTA	4	-0.23685	-0.70499	0.66532	0.95511	0.48081	0.76686
SPIRE2	4	-0.17285	-0.41296	0.78152	0.97345	0.67963	0.84188
DERA	4	-0.06652	-0.71789	0.99418	0.99965	0.47283	0.76247
ADAT3	4	-0.086544	-0.71607	0.95172	0.99599	0.47395	0.76331
UBR3	4	-0.33118	-1.1678	0.51362	0.92465	0.24288	0.69021
LNX2	4	0.28965	0.7361	0.33537	0.85997	0.46167	0.75684
HCN2	4	-0.24475	-1.6796	0.65165	0.95284	0.093041	0.66051
PSMG3	4	-2.0583	-3.2459	0.00039777	0.044693	0.0011707	0.094191
NR0B1	4	0.25618	0.68283	0.38201	0.87446	0.49471	0.77284
UNC5C	4	-0.30077	-1.2655	0.56001	0.93441	0.20569	0.69021
ABCD4	4	0.049922	0.18262	0.76338	0.97236	0.8551	0.93183
B3GNT9	4	-0.33722	-1.1783	0.50462	0.92352	0.23867	0.69021
FAM8A1	4	-0.46763	-2.0468	0.33836	0.86063	0.040682	0.4757
ZNF708	4	0.33883	0.58324	0.26735	0.8214	0.55973	0.79769
CHD1L	4	-0.29243	-0.84214	0.57324	0.93481	0.39971	0.73015
SMAD9	4	0.36839	1.28	0.23145	0.79942	0.20055	0.69021
SCCPDH	4	-0.010719	-0.045445	0.89066	0.9877	0.96375	0.98421
TMOD2	4	-0.41163	-0.96605	0.40523	0.8852	0.33402	0.70087
DRC1	4	0.098537	0.2474	0.66781	0.95514	0.8046	0.90589
CPSF4	4	-0.68801	-1.8082	0.16527	0.75161	0.070573	0.58897
PCDH7	4	0.10665	0.3959	0.6518	0.95284	0.69218	0.84789
STC2	4	0.39557	1.0653	0.20232	0.78265	0.28672	0.69111
GPN3	4	-0.1071	-1.2854	0.90906	0.99073	0.19864	0.69021
RAB2A	4	0.73044	1.1916	0.019193	0.32496	0.23343	0.69021
JAM2	4	0.51391	0.97312	0.10019	0.6448	0.33049	0.70048
SLC35E1	4	-0.041164	-0.091901	0.95525	0.99644	0.92678	0.96634
COL25A1	4	-0.54038	-1.2808	0.26979	0.8214	0.20027	0.69021
PPP1R14C	4	-0.63058	-1.5913	0.20003	0.78082	0.11154	0.69021
SPACA3	4	0.39419	0.84413	0.20396	0.78351	0.3986	0.72945
GPR17	4	-0.097107	-1.3169	0.9288	0.99299	0.18789	0.69021
HARS2	4	-0.57375	-1.6011	0.2415	0.80292	0.10936	0.69021
MT1H	4	-0.15162	-0.66462	0.82399	0.9802	0.50629	0.77646
DPH7	4	0.096619	0.27343	0.67179	0.95667	0.78452	0.89626
FEN1	4	-1.6691	-2.954	0.0029336	0.13053	0.0031368	0.14448
GBP7	4	0.48891	1.146	0.11734	0.6811	0.25179	0.69021
GLRX5	4	-1.785	-2.8875	0.0018894	0.10983	0.0038833	0.16373
TPRG1	4	0.36203	0.78118	0.23941	0.80292	0.4347	0.74631
CACNA1G	4	0.20215	0.86047	0.47524	0.91472	0.38953	0.72533
CEP57	4	-0.76028	-2.0212	0.12833	0.69757	0.043259	0.4885
KIF2C	4	0.00023619	0.00064981	0.86714	0.98521	0.99948	0.99968
ERCC3	4	-2.0802	-3.2286	0.00039777	0.044693	0.001244	0.095333
TRIM13	4	0.31508	0.73913	0.30082	0.84198	0.45983	0.75651
WDR77	4	-2.64	-4.1089	4.9722e-05	0.011494	3.9754e-05	0.011105
STRADB	4	0.59869	0.89593	0.055837	0.51276	0.37029	0.71809
UHMK1	4	0.76549	1.1626	0.014121	0.28259	0.24498	0.69021
ZC3H12C	4	-1.6939	-3.2088	0.002685	0.12706	0.0013327	0.098158
DLGAP3	4	0.1951	0.69546	0.48702	0.91662	0.48677	0.76975
TMEM14B	4	0.20252	0.916	0.47449	0.91472	0.35967	0.71218
SREBF2	4	-0.29414	-0.99833	0.57041	0.93441	0.31812	0.69797
PRSS53	4	0.11288	0.45919	0.64026	0.94999	0.6461	0.82595
NMU	4	0.21388	0.92231	0.45421	0.90643	0.35637	0.70977
C1orf52	4	-0.12653	-0.66026	0.87162	0.9862	0.50909	0.77772
ARF1	4	-0.24656	-0.77192	0.64897	0.95238	0.44016	0.74823
WIPF1	4	0.30835	0.54571	0.30962	0.84652	0.58527	0.80617
TAAR1	4	0.49238	1.1117	0.11511	0.67954	0.26626	0.69021
KCNJ2	4	-0.1647	-0.47759	0.79659	0.97549	0.63294	0.82184
FABP5	4	-0.2339	-1.0599	0.6702	0.95569	0.28921	0.69219
S100A1	4	0.029973	0.0887	0.80509	0.97725	0.92932	0.96762
ZFP69B	4	-0.49782	-1.6636	0.30852	0.84579	0.096188	0.67056
MYL3	4	-0.44704	-1.4156	0.36247	0.86995	0.1569	0.69021
TMEM101	4	0.38057	0.71151	0.21738	0.79246	0.47677	0.76477
PITPNA	4	0.27122	0.64211	0.36058	0.86995	0.5208	0.78359
ADAP2	4	0.3673	0.70104	0.23275	0.79976	0.48328	0.76803
TEX22	4	-0.36358	-1.3666	0.46544	0.91168	0.17176	0.69021
AHNAK2	4	0.17467	1.0013	0.52431	0.92779	0.3167	0.69759
KRIT1	4	-0.93022	-1.8788	0.065981	0.54837	0.060278	0.55277
DAP3	4	-0.93821	-1.9456	0.064191	0.54263	0.051699	0.51828
FAM204A	4	0.25773	0.81389	0.37898	0.8736	0.41571	0.73731
MAPK1	4	-0.44566	-1.2649	0.36471	0.86995	0.20591	0.69021
PDIA3	4	-0.17418	-0.6202	0.77899	0.97336	0.53512	0.78903
AHCYL1	4	0.5142	1.0824	0.10009	0.64437	0.27908	0.69021
UIMC1	4	-0.41676	-1.3284	0.39961	0.88343	0.18405	0.69021
PCDHA9	4	0.361	1.157	0.2403	0.80292	0.24728	0.69021
CRHBP	4	-0.021405	-0.058443	0.91274	0.99123	0.9534	0.97843
SATB1	4	-0.022296	-0.13304	0.91448	0.99123	0.89416	0.95125
ATP4B	4	0.35116	1.0358	0.25273	0.8142	0.30029	0.69296
C9orf50	4	-0.58661	-1.3197	0.23121	0.79942	0.18693	0.69021
CKS2	4	-0.20623	-0.59838	0.72106	0.96639	0.54959	0.79421
RAB9A	4	0.012754	0.038115	0.84059	0.98362	0.9696	0.98651
RAB40AL	4	-0.085567	-0.49806	0.95406	0.99644	0.61844	0.81682
NIPSNAP1	4	-0.5217	-1.4879	0.2864	0.83609	0.13678	0.69021
C20orf202	4	-0.84771	-2.0134	0.091985	0.61721	0.044074	0.49109
DSCAM	4	0.24922	1.2844	0.39325	0.88103	0.199	0.69021
MRPS16	4	-1.07	-2.114	0.037142	0.43529	0.034517	0.43716
GPR161	4	0.11078	0.27344	0.64399	0.95155	0.78451	0.89626
CYP4A22	4	-0.59671	-0.98822	0.22419	0.79664	0.32305	0.69816
PHEX	4	0.37233	1.364	0.22663	0.7979	0.17257	0.69021
DENND6B	4	-0.093408	-0.40591	0.9367	0.99393	0.68481	0.84444
ZNF320	4	0.47132	0.94531	0.13047	0.7012	0.3445	0.70441
ZBTB9	4	-0.26784	-0.83069	0.61307	0.94682	0.40615	0.73285
SIAH3	4	-0.36306	-1.1213	0.46624	0.91182	0.26216	0.69021
MTMR7	4	-0.069364	-0.80138	0.98807	0.99814	0.42291	0.74064
LENG8	4	-0.30535	-0.903	0.55241	0.93441	0.36653	0.71586
TTLL5	4	-0.37608	-0.73886	0.44938	0.9042	0.45999	0.75651
KLHDC8A	4	0.2036	1.2015	0.47265	0.91472	0.22955	0.69021
CCNE2	4	0.22002	0.82734	0.44342	0.9042	0.40804	0.73404
LRCOL1	4	-0.86262	-1.99	0.086068	0.59765	0.046589	0.5039
ZNF446	4	-0.22013	-0.49069	0.69595	0.96338	0.62364	0.81822
DUSP3	4	0.21002	1.2195	0.46052	0.90956	0.22265	0.69021
GATSL2	4	-0.38062	-1.3052	0.44396	0.9042	0.19183	0.69021
CENPK	4	-1.4706	-2.7253	0.0067621	0.19854	0.0064241	0.20614
ENGASE	4	-0.34737	-0.87329	0.48891	0.91803	0.38251	0.7218
SPATA9	4	0.48438	1.4152	0.12097	0.68731	0.15701	0.69021
SP9	4	0.48791	0.90782	0.11824	0.68392	0.36397	0.71425
SYT4	4	-0.45332	-1.2986	0.35486	0.86661	0.19409	0.69021
NT5C1A	4	0.64571	1.0727	0.03923	0.44513	0.2834	0.6906
LSM14A	4	-0.28248	-1.4849	0.5898	0.94031	0.13756	0.69021
NTMT1	4	-0.48507	-1.2269	0.3213	0.8532	0.21987	0.69021
PDCD7	4	-0.57083	-1.4857	0.24324	0.80292	0.13735	0.69021
KAT6B	4	0.14647	0.85841	0.57657	0.93498	0.39066	0.7255
BTBD8	4	-0.14138	-0.29595	0.84313	0.98367	0.76727	0.88875
IL1F10	4	-0.55386	-1.3024	0.25731	0.81511	0.19279	0.69021
BEX5	4	-1.2316	-2.9626	0.019292	0.32496	0.0030505	0.14301
ECEL1	4	-0.11227	-0.24173	0.89966	0.98892	0.80899	0.90823
PLA2G4B	4	-0.13078	-0.81945	0.86366	0.98507	0.41253	0.73666
CHIA	4	-0.23615	-1.1152	0.66657	0.95514	0.26475	0.69021
TMEM165	4	-0.24796	-0.82537	0.64608	0.95175	0.40916	0.73443
SMR3B	4	-0.2547	-0.84989	0.6347	0.94901	0.39538	0.72761
ADCYAP1R1	4	-0.017364	-0.066127	0.90458	0.99022	0.94728	0.97532
APITD1	4	-0.67473	-2.1751	0.17164	0.75718	0.029625	0.41162
LRRC52	4	0.38181	0.98011	0.21599	0.79057	0.32703	0.6998
POU1F1	4	-0.54906	-2.1495	0.26198	0.81906	0.031596	0.42196
TP53TG3C	4	-0.49375	-1.139	0.3129	0.8466	0.2547	0.69021
TRIP13	4	-0.3842	-0.92522	0.43869	0.90221	0.35485	0.70959
SNRPA1	4	-0.94059	-2.3886	0.063494	0.54133	0.016913	0.3197
ZNF420	4	0.12377	0.32842	0.62013	0.94776	0.74259	0.87515
FKBP7	4	-0.2967	-0.77634	0.56673	0.93441	0.43755	0.74665
LDHD	4	-0.66794	-1.6716	0.17502	0.75821	0.094609	0.66647
VPS33B	4	0.081771	0.23088	0.70112	0.96457	0.81741	0.91347
KCNIP2	4	0.082196	0.21234	0.70028	0.96457	0.83184	0.92024
GPM6B	4	-0.033676	-0.12132	0.93869	0.99402	0.90343	0.95591
KLK6	4	-0.59243	-1.4924	0.22728	0.79834	0.1356	0.69021
MTURN	4	0.020916	0.2287	0.82294	0.9802	0.8191	0.91426
NVL	4	-0.62086	-1.3576	0.20659	0.78396	0.17459	0.69021
NR0B2	4	-0.060955	-0.18102	0.99518	0.9997	0.85635	0.93243
MAMLD1	4	-0.21529	-0.803	0.70475	0.96457	0.42198	0.74039
RBM26	4	-0.67166	-1.047	0.17338	0.75733	0.29512	0.69235
C1orf115	4	-0.064695	-0.31006	0.99791	0.9999	0.75651	0.88259
HNRNPL	4	-1.0783	-2.5416	0.036048	0.43317	0.011036	0.26295
MYOZ2	4	-0.30067	-1.0742	0.56021	0.93441	0.28275	0.69042
POLD2	4	-2.2193	-3.5934	0.00014916	0.020979	0.00032634	0.047219
POLI	4	0.20485	0.82549	0.47007	0.91415	0.40909	0.73443
KPNA4	4	-0.42947	-0.99008	0.3831	0.87518	0.32214	0.69816
DOCK1	4	0.34077	1.1742	0.26517	0.81951	0.24033	0.69021
MID1	4	0.0043277	0.017885	0.85849	0.98502	0.98573	0.99327
CD3D	4	-0.21363	-0.65151	0.70744	0.96457	0.51472	0.78064
ALDH1A3	4	-0.075603	-0.37883	0.97509	0.99763	0.70481	0.85445
SETDB1	4	-0.42325	-1.6565	0.39081	0.88082	0.097631	0.67639
MRPL12	4	-1.5218	-2.6516	0.0053202	0.17745	0.0080114	0.22822
NXN	4	0.49663	0.88249	0.11197	0.67214	0.37751	0.72008
SLC35C2	4	0.46257	1.3879	0.13852	0.71469	0.16518	0.69021
GPR183	4	0.19553	0.92759	0.48633	0.916	0.35362	0.70882
VMAC	4	-0.96274	-2.8864	0.058025	0.51821	0.0038966	0.16373
VCX	4	-0.24877	-0.56028	0.64449	0.95155	0.57529	0.80264
5-Mar	4	0.31856	1.2371	0.29495	0.83954	0.21604	0.69021
URAD	4	0.50065	1.2969	0.10959	0.66687	0.19467	0.69021
TRIM48	4	0.082648	0.15657	0.69943	0.96457	0.87558	0.9426
FAM24A	4	-0.17176	-0.57296	0.78316	0.97385	0.56667	0.79932
TRAF6	4	0.41181	1.2088	0.18631	0.76829	0.22673	0.69021
