sgRNA,Gene,DLD1-Ts10.21.initial,DLD1-Ts10.21.final
TSC22D3_E3_168.17,TSC22D3,1458,2174
TSC22D3_E3_168.6,TSC22D3,1890,1512
TSC22D4_E5_162.1,TSC22D4,1392,814
TSC22D4_E5_162.13,TSC22D4,119,131
TSC22D4_E5_162.2,TSC22D4,2374,2334
TSC22D4_E5_162.25,TSC22D4,1955,1762
TSC22D4_E5_162.27,TSC22D4,2060,1749
TSC22D4_E5_162.3,TSC22D4,2190,1924
TSHZ1_E2_221.3,TSHZ1,1442,1154
TSHZ1_E2_221.31,TSHZ1,1495,1303
TSHZ1_E2_221.32,TSHZ1,1373,1395
TSHZ1_E2_221.33,TSHZ1,2450,2318
TSHZ1_E2_221.7,TSHZ1,3290,2812
TSHZ1_E2_221.9,TSHZ1,2683,1864
TSHZ3_E2_207.12,TSHZ3,3181,2683
TSHZ3_E2_207.19,TSHZ3,3789,2744
TSHZ3_E2_207.20,TSHZ3,2276,2369
TSHZ3_E2_207.21,TSHZ3,3458,2879
TSHZ3_E2_207.30,TSHZ3,1824,1261
TSHZ3_E2_207.6,TSHZ3,1365,1015
TTF1_E6_130.10,TTF1,3331,34
TTF1_E6_130.11,TTF1,1552,109
TTF1_E6_130.12,TTF1,1926,46
TTF1_E6_130.3,TTF1,2071,28
TTF1_E6_130.6,TTF1,2369,85
TTF1_E7_44.0,TTF1,4273,38
TUB_E10_118.4,TUB,1305,1637
TUB_E11_99.8,TUB,2871,2279
TUB_E12_172.0,TUB,3198,2266
TUB_E12_172.5,TUB,3616,2937
TUB_E13_113.10,TUB,4143,3230
TUB_E8_114.19,TUB,2731,2785
TUB_E9_113.1,TUB,4119,3387
TUB_E9_113.3,TUB,4652,3131
TULP1_E10_108.16,TULP1,4401,4305
TULP1_E11_113.1,TULP1,1968,1976
TULP1_E11_113.12,TULP1,1459,1202
TULP1_E13_99.11,TULP1,1526,1377
TULP1_E13_99.12,TULP1,3219,2512
TULP1_E13_99.9,TULP1,1900,2447
TULP1_E15_113.1,TULP1,1006,1648
TULP1_E15_113.14,TULP1,2669,2142
TULP2_E10_115.16,TULP2,2306,1958
TULP2_E12_172.0,TULP2,3116,2006
TULP2_E12_172.1,TULP2,5473,4004
TULP2_E13_113.2,TULP2,1681,1005
TULP2_E8_114.1,TULP2,2062,1858
TULP2_E8_114.13,TULP2,1001,1196
TULP2_E9_113.6,TULP2,2892,2509
TULP2_E9_113.8,TULP2,1385,847
TULP3_E10_172.13,TULP3,3005,2575
TULP3_E10_172.5,TULP3,2981,2810
TULP3_E11_113.2,TULP3,860,813
TULP3_E6_114.2,TULP3,2582,1970
TULP3_E6_114.3,TULP3,3879,3276
TULP3_E7_113.1,TULP3,1289,673
TULP3_E8_115.16,TULP3,664,302
TULP3_E8_115.18,TULP3,2235,1593
TULP4_E13_120.16,TULP4,3167,3050
TULP4_E13_120.19,TULP4,1582,1967
TULP4_E13_120.6,TULP4,1579,800
TULP4_E14_114.1,TULP4,2692,3280
TULP4_E14_114.3,TULP4,2773,1785
TULP4_E14_114.9,TULP4,2109,1909
TWIST1_E1_168.17,TWIST1,1107,815
TWIST1_E1_168.18,TWIST1,881,314
TWIST1_E1_168.2,TWIST1,1891,1969
TWIST1_E1_168.21,TWIST1,492,99
TWIST1_E1_168.3,TWIST1,1710,1029
TWIST1_E1_168.9,TWIST1,2306,1368
TWIST2_Ex_176.0,TWIST2,1799,2587
TWIST2_Ex_176.1,TWIST2,1837,1564
TWIST2_Ex_176.14,TWIST2,1481,1010
TWIST2_Ex_176.15,TWIST2,1204,1209
TWIST2_Ex_176.16,TWIST2,1563,1000
TWIST2_Ex_176.8,TWIST2,2089,1034
UBP1_E2_152.2,UBP1,1685,1160
UBP1_E3_77.0,UBP1,1118,363
UBP1_E3_77.2,UBP1,2573,2052
UBP1_E4_106.4,UBP1,630,632
UBP1_E4_106.7,UBP1,5606,4220
UBP1_E5_107.7,UBP1,1707,1336
UBP1_E6_153.10,UBP1,0,0
UBP1_E6_153.2,UBP1,4143,3799
UBTF_E10_142.10,UBTF,3581,132
UBTF_E12_114.3,UBTF,1772,134
UBTF_E17_178.19,UBTF,1575,2030
UBTF_E17_178.8,UBTF,3775,36
UBTF_E5_141.13,UBTF,3087,19
UBTF_E8_111.15,UBTF,5188,366
UBTF_E9_134.4,UBTF,4240,66
UBTF_E9_134.9,UBTF,815,619
UBTFL1_E1_558.0,UBTFL1,4974,5239
UBTFL1_E1_558.21,UBTFL1,4029,2937
UBTFL1_E1_558.63,UBTFL1,2173,1744
UBTFL1_E1_558.64,UBTFL1,2047,1612
UBTFL1_E1_558.65,UBTFL1,1000,1226
UBTFL1_E1_558.9,UBTFL1,3081,1763
UNCX_E2_135.0,UNCX,5759,3588
UNCX_E2_135.1,UNCX,3199,3169
UNCX_E2_135.10,UNCX,1501,960
UNCX_E2_135.11,UNCX,1231,1717
UNCX_E2_135.12,UNCX,2228,1532
UNCX_E2_135.6,UNCX,2334,2536
USF1_E10_63.0,USF1,1948,1523
USF1_E10_63.2,USF1,1440,1234
USF1_E9_95.0,USF1,2528,3075
USF1_E9_95.1,USF1,1571,926
USF1_E9_95.2,USF1,2832,2853
USF1_E9_95.5,USF1,3643,3243
USF1_E9_95.6,USF1,2353,3305
USF1_E9_95.7,USF1,2348,1423
USF2_E8_95.3,USF2,1401,2086
USF2_E8_95.4,USF2,2013,2200
USF2_E9_63.1,USF2,2973,2308
USF2_E9_63.3,USF2,1789,1161
USF2_E9_63.4,USF2,1576,1186
USF2_E9_63.5,USF2,2028,2044
VAX1_E1_46.0,VAX1,967,1098
VAX1_E1_46.1,VAX1,0,0
VAX1_E2_188.19,VAX1,3342,1406
VAX1_E2_188.23,VAX1,1507,1344
VAX1_E2_188.24,VAX1,2014,2544
VAX1_E3_123.10,VAX1,2340,2171
VAX1_E3_123.7,VAX1,763,698
VAX2_E2_129.0,VAX2,1691,1195
VAX2_E2_129.10,VAX2,3238,3179
VAX2_E2_129.11,VAX2,1452,850
VAX2_E2_129.4,VAX2,3130,3431
VAX2_E2_129.5,VAX2,1628,2031
VAX2_E2_129.9,VAX2,1799,1415
VAX2_E3_48.0,VAX2,1827,1594
VDR_E3_101.1,VDR,1022,978
VDR_E3_101.13,VDR,957,824
VDR_E3_101.2,VDR,2213,1642
VDR_E4_131.10,VDR,1596,1779
VDR_E4_131.16,VDR,2152,1083
VDR_E4_131.17,VDR,3691,2973
VENTX_E2_129.2,VENTX,3173,2236
VENTX_E2_129.26,VENTX,2524,1784
VENTX_E2_129.3,VENTX,2693,1895
VENTX_E2_129.4,VENTX,2563,1941
VENTX_E3_48.0,VENTX,4445,4280
VENTX_E3_48.2,VENTX,2017,1421
VEZF1_E2_78.0,VEZF1,3080,1017
VEZF1_E2_78.1,VEZF1,5089,4213
VEZF1_E2_78.2,VEZF1,3967,3763
VEZF1_E2_78.3,VEZF1,5884,5317
VEZF1_E2_78.4,VEZF1,1998,2022
VEZF1_E2_78.5,VEZF1,3207,2556
VSX1_E3_124.10,VSX1,1939,687
VSX1_E3_124.11,VSX1,3522,1832
VSX1_E3_124.4,VSX1,1755,1451
VSX1_E3_124.9,VSX1,4365,3091
VSX1_E4_42.2,VSX1,896,1221
VSX1_E4_42.3,VSX1,1854,1428
VSX2_E3_123.12,VSX2,1327,1536
VSX2_E3_123.13,VSX2,455,320
VSX2_E3_123.3,VSX2,1421,1371
VSX2_E4_42.0,VSX2,2632,1764
VSX2_E4_42.4,VSX2,2986,2645
VSX2_E4_42.5,VSX2,1260,785
WHSC1_E7_39.0,WHSC1,5203,3940
WHSC1_E8_111.0,WHSC1,1141,885
WHSC1_E8_111.1,WHSC1,1990,1100
WHSC1_E8_111.2,WHSC1,1440,1181
WHSC1_E8_111.4,WHSC1,3375,2971
WHSC1_E8_111.5,WHSC1,1700,1358
WT1_E8_90.0,WT1,3950,3344
WT1_E8_90.1,WT1,2033,1964
WT1_E8_90.2,WT1,2236,2039
WT1_E8_90.4,WT1,4360,4271
WT1_E8_90.5,WT1,1532,801
WT1_E9_47.0,WT1,1359,859
WT1_E9_47.1,WT1,3542,2769
XBP1_E2_97.0,XBP1,1802,1880
XBP1_E2_97.1,XBP1,1340,943
XBP1_E2_97.2,XBP1,2197,2097
XBP1_E2_97.3,XBP1,1622,1829
YBX1_E2_50.0,YBX1,2835,366
YBX1_E2_50.1,YBX1,1127,513
YBX1_E2_50.2,YBX1,4680,567
YBX1_E4_90.0,YBX1,2725,465
YBX1_E4_90.5,YBX1,2156,509
YBX1_E5_27.0,YBX1,2130,586
YBX2_E4_90.0,YBX2,3423,3101
YBX2_E4_90.1,YBX2,3550,1389
YBX2_E4_90.10,YBX2,3268,1940
YBX2_E4_90.2,YBX2,2406,2312
YBX2_E4_90.3,YBX2,1920,1473
YBX2_E4_90.4,YBX2,2484,1179
YBX3_E3_34.0,YBX3,0,0
YBX3_E4_90.1,YBX3,1102,571
YBX3_E4_90.5,YBX3,3015,2727
YBX3_E4_90.6,YBX3,2704,1954
YBX3_E4_90.7,YBX3,2355,2189
YY1_E4_69.0,YY1,3632,202
YY1_E5_126.10,YY1,2840,169
YY1_E5_126.2,YY1,2932,1719
YY1_E5_126.3,YY1,2566,532
YY1_E5_126.4,YY1,3034,1362
YY1_E5_126.7,YY1,2530,32
YY1_E5_126.8,YY1,4431,406
YY2_E1_230.11,YY2,1599,1225
YY2_E1_230.12,YY2,2993,2467
YY2_E1_230.13,YY2,2957,2682
YY2_E1_230.17,YY2,3879,4106
YY2_E1_230.3,YY2,2133,2354
YY2_E1_230.7,YY2,2055,2819
ZBED1_E2_150.1,ZBED1,2552,2512
ZBED1_E2_150.13,ZBED1,1690,1881
ZBED1_E2_150.14,ZBED1,1504,1167
ZBED1_E2_150.18,ZBED1,993,1050
ZBED1_E2_150.2,ZBED1,1913,2107
ZBED1_E2_150.5,ZBED1,2480,2504
ZBED2_E2_162.0,ZBED2,2023,1466
ZBED2_E2_162.1,ZBED2,2083,1911
ZBED2_E2_162.10,ZBED2,1009,804
ZBED2_E2_162.14,ZBED2,2381,2575
ZBED2_E2_162.21,ZBED2,1315,1389
ZBED2_E2_162.9,ZBED2,967,315
ZBED3_E3_162.23,ZBED3,1711,2027
ZBED3_E3_162.24,ZBED3,882,219
ZBED3_E3_162.31,ZBED3,750,387
ZBED3_E3_162.42,ZBED3,2961,1654
ZBED3_E3_162.8,ZBED3,1647,1267
ZBED3_E3_162.9,ZBED3,1616,1340
ZBED4_E2_1476.10,ZBED4,2341,1978
ZBED4_E2_1476.130,ZBED4,2574,1885
ZBED4_E2_1476.200,ZBED4,1754,1109
ZBED4_E2_1476.201,ZBED4,3379,2099
ZBED4_E2_1476.210,ZBED4,2088,1740
ZBED4_E2_1476.37,ZBED4,1645,1541
ZBTB1_E2_522.1,ZBTB1,7426,2852
ZBTB1_E2_522.13,ZBTB1,2163,531
ZBTB1_E2_522.19,ZBTB1,3612,4011
ZBTB1_E2_522.22,ZBTB1,3228,1044
ZBTB1_E2_522.27,ZBTB1,2505,928
ZBTB1_E2_522.5,ZBTB1,4816,1425
ZBTB10_E5_102.0,ZBTB10,1880,2001
ZBTB10_E5_102.1,ZBTB10,5307,4731
ZBTB10_E6_51.0,ZBTB10,940,921
ZBTB11_E10_176.9,ZBTB11,4915,2122
ZBTB11_E11_125.9,ZBTB11,1026,0
ZBTB11_E7_145.2,ZBTB11,2146,285
ZBTB11_E8_118.4,ZBTB11,1208,749
ZBTB11_E8_118.6,ZBTB11,972,20
ZBTB11_E8_118.7,ZBTB11,945,60
ZBTB11_E9_159.8,ZBTB11,1703,77
ZBTB12_E2_69.3,ZBTB12,1895,1063
ZBTB12_E2_78.0,ZBTB12,2210,1745
ZBTB12_E2_78.3,ZBTB12,4651,4340
ZBTB12_E2_78.4,ZBTB12,2108,1513
ZBTB12_E2_78.5,ZBTB12,4232,4187
ZBTB14_E4_387.25,ZBTB14,3880,1964
ZBTB14_E4_387.3,ZBTB14,2490,1584
ZBTB14_E4_387.39,ZBTB14,3717,3441
ZBTB14_E4_387.4,ZBTB14,1883,1600
ZBTB14_E4_387.40,ZBTB14,1306,925
ZBTB14_E4_387.8,ZBTB14,2514,1569
ZBTB16_E5_69.3,ZBTB16,1456,2068
ZBTB16_E6_168.14,ZBTB16,3158,3728
ZBTB16_E6_168.18,ZBTB16,3178,3521
ZBTB16_E6_168.19,ZBTB16,1834,1820
ZBTB16_E6_168.5,ZBTB16,1595,1285
ZBTB16_E6_168.8,ZBTB16,3728,2957
ZBTB16_E6_168.9,ZBTB16,2200,1880
ZBTB17_E10_88.1,ZBTB17,4114,563
ZBTB17_E12_121.14,ZBTB17,1694,93
ZBTB17_E12_121.7,ZBTB17,1213,14
ZBTB17_E12_121.8,ZBTB17,1076,0
ZBTB17_E13_131.14,ZBTB17,1919,148
ZBTB17_E13_131.8,ZBTB17,2673,37
ZBTB17_E8_143.12,ZBTB17,1396,203
ZBTB17_E8_143.17,ZBTB17,315,9
ZBTB18_E2_69.0,ZBTB18,2311,2222
ZBTB18_E2_69.1,ZBTB18,688,847
ZBTB18_E2_69.2,ZBTB18,2822,3013
ZBTB18_E2_69.3,ZBTB18,1281,1334
ZBTB18_E2_69.6,ZBTB18,4127,3660
ZBTB18_E2_69.7,ZBTB18,2081,2536
ZBTB2_E3_639.1,ZBTB2,1286,1755
ZBTB2_E3_639.11,ZBTB2,2354,2653
ZBTB2_E3_639.30,ZBTB2,4214,3337
ZBTB2_E3_639.43,ZBTB2,1111,910
ZBTB2_E3_639.66,ZBTB2,3998,3408
ZBTB2_E3_639.81,ZBTB2,2416,2405
ZBTB20_E5_215.11,ZBTB20,2869,2397
ZBTB20_E5_215.12,ZBTB20,760,603
ZBTB20_E5_215.13,ZBTB20,3005,2674
ZBTB20_E5_215.14,ZBTB20,1676,1233
ZBTB20_E5_215.6,ZBTB20,4040,2490
ZBTB20_E5_215.8,ZBTB20,2514,992
ZBTB21_E3_873.30,ZBTB21,1870,2039
ZBTB21_E3_873.32,ZBTB21,1365,1502
ZBTB21_E3_873.41,ZBTB21,2195,2072
ZBTB21_E3_873.7,ZBTB21,874,800
ZBTB21_E3_873.82,ZBTB21,1842,1893
ZBTB21_E3_873.83,ZBTB21,1520,1711
ZBTB24_E3_168.11,ZBTB24,1693,2061
ZBTB24_E3_168.13,ZBTB24,1979,1573
ZBTB24_E3_168.15,ZBTB24,853,304
ZBTB24_E3_168.16,ZBTB24,2949,3709
ZBTB24_E3_168.2,ZBTB24,2241,2093
ZBTB24_E3_168.3,ZBTB24,3116,2587
ZBTB24_E5_84.1,ZBTB24,2373,1808
ZBTB24_E7_133.4,ZBTB24,1202,1068
ZBTB25_E6_69.0,ZBTB25,5230,2860
ZBTB25_E6_69.1,ZBTB25,1468,501
ZBTB25_E6_69.2,ZBTB25,4391,4164
ZBTB25_E6_69.3,ZBTB25,2702,2350
ZBTB25_E6_69.4,ZBTB25,5500,3779
ZBTB26_E2_300.0,ZBTB26,396,314
ZBTB26_E2_300.15,ZBTB26,3583,3365
ZBTB26_E2_300.20,ZBTB26,1173,988
ZBTB26_E2_300.24,ZBTB26,3458,4596
ZBTB26_E2_300.25,ZBTB26,4052,2621
ZBTB26_E2_300.26,ZBTB26,3185,2690
ZBTB3_E2_75.0,ZBTB3,4635,2972
ZBTB3_E2_75.1,ZBTB3,5254,4315
ZBTB3_E2_75.2,ZBTB3,2551,1487
ZBTB3_E2_75.3,ZBTB3,2884,1747
ZBTB3_E2_75.4,ZBTB3,696,454
ZBTB32_E6_161.13,ZBTB32,2405,1947
ZBTB32_E6_161.14,ZBTB32,5650,4712
ZBTB32_E6_161.23,ZBTB32,1886,1820
ZBTB32_E6_161.24,ZBTB32,1023,570
ZBTB32_E6_161.25,ZBTB32,1968,917
ZBTB32_E6_161.26,ZBTB32,2000,1929
ZBTB33_E3_657.1,ZBTB33,1390,1410
ZBTB33_E3_657.35,ZBTB33,3173,2600
ZBTB33_E3_657.36,ZBTB33,2285,2693
ZBTB33_E3_657.44,ZBTB33,1507,1488
ZBTB33_E3_657.45,ZBTB33,2018,2041
ZBTB33_E3_657.9,ZBTB33,3357,3337
ZBTB34_E2_156.1,ZBTB34,3186,2424
ZBTB34_E2_156.16,ZBTB34,1779,1890
ZBTB34_E2_156.17,ZBTB34,3526,2707
ZBTB34_E2_156.23,ZBTB34,4837,4245
ZBTB34_E2_156.6,ZBTB34,3074,3215
ZBTB34_E2_156.9,ZBTB34,1095,1070
ZBTB37_E5_156.0,ZBTB37,3235,3603
ZBTB37_E5_156.1,ZBTB37,3912,3537
ZBTB37_E5_156.14,ZBTB37,689,766
ZBTB37_E5_156.16,ZBTB37,1692,1439
ZBTB37_E5_156.18,ZBTB37,1201,916
ZBTB37_E5_156.3,ZBTB37,3876,2901
ZBTB38_E8_2331.125,ZBTB38,1956,1672
ZBTB38_E8_2331.147,ZBTB38,2962,2681
ZBTB38_E8_2331.157,ZBTB38,2879,2213
ZBTB38_E8_2331.84,ZBTB38,2006,1937
ZBTB38_E8_2331.85,ZBTB38,2860,2514
ZBTB38_E8_2331.86,ZBTB38,1448,1553
ZBTB4_E3_164.1,ZBTB4,0,0
ZBTB4_E3_164.12,ZBTB4,2466,1926
ZBTB4_E3_164.19,ZBTB4,1960,1867
ZBTB4_E3_164.5,ZBTB4,1738,1727
ZBTB4_E4_1267.129,ZBTB4,1553,1250
ZBTB4_E4_1267.176,ZBTB4,1562,1827
ZBTB4_E4_1267.177,ZBTB4,645,1502
ZBTB40_E13_207.20,ZBTB40,1317,1538
ZBTB40_E13_207.21,ZBTB40,1530,1277
ZBTB40_E14_165.21,ZBTB40,702,1070
ZBTB40_E14_165.22,ZBTB40,1632,1181
ZBTB40_E15_215.8,ZBTB40,1265,817
ZBTB40_E17_87.7,ZBTB40,4220,1951
ZBTB40_E18_164.19,ZBTB40,3587,1867
ZBTB41_E10_41.0,ZBTB41,5462,5909
ZBTB41_E6_89.3,ZBTB41,2193,1829
ZBTB41_E6_89.4,ZBTB41,3883,2968
ZBTB41_E7_107.0,ZBTB41,3653,3503
ZBTB41_E7_107.2,ZBTB41,2090,1456
ZBTB41_E8_106.3,ZBTB41,5587,6763
ZBTB41_E8_106.4,ZBTB41,2588,2329
ZBTB42_E1_159.10,ZBTB42,3554,2576
ZBTB42_E1_159.11,ZBTB42,351,572
ZBTB42_E1_159.14,ZBTB42,3577,1597
ZBTB42_E1_159.5,ZBTB42,711,163
ZBTB42_E1_159.7,ZBTB42,774,697
ZBTB42_E1_159.9,ZBTB42,1623,917
ZBTB43_E3_216.2,ZBTB43,2677,2267
ZBTB43_E3_216.20,ZBTB43,2080,2006
ZBTB43_E3_216.3,ZBTB43,4016,2995
ZBTB43_E3_216.4,ZBTB43,2314,1515
ZBTB43_E3_216.5,ZBTB43,1770,1100
ZBTB43_E3_216.6,ZBTB43,3443,1982
ZBTB44_E4_31.0,ZBTB44,2417,2401
ZBTB44_E4_69.2,ZBTB44,2606,3177
ZBTB44_E4_69.3,ZBTB44,1599,1630
ZBTB44_E4_69.4,ZBTB44,1266,1325
ZBTB44_E5_47.1,ZBTB44,2414,1709
ZBTB45_E2_31.0,ZBTB45,3017,1419
ZBTB45_E2_31.1,ZBTB45,1582,949
ZBTB45_E2_69.3,ZBTB45,4808,1705
ZBTB45_E3_212.0,ZBTB45,1432,624
ZBTB45_E3_212.23,ZBTB45,2899,888
ZBTB45_E3_212.6,ZBTB45,2107,1023
ZBTB46_E4_144.1,ZBTB46,1812,1605
ZBTB46_E4_144.12,ZBTB46,2314,2781
ZBTB46_E4_144.7,ZBTB46,2276,2836
ZBTB46_E5_96.1,ZBTB46,2255,1593
ZBTB46_E5_96.2,ZBTB46,1569,1113
ZBTB46_E5_96.9,ZBTB46,3798,2820
ZBTB47_E2_162.0,ZBTB47,2226,2239
ZBTB47_E3_148.4,ZBTB47,2655,1924
ZBTB47_E3_148.5,ZBTB47,2729,2320
ZBTB47_E6_155.11,ZBTB47,2973,2165
ZBTB47_E6_155.13,ZBTB47,2324,2302
ZBTB47_E6_155.15,ZBTB47,1343,1366
ZBTB47_E6_155.6,ZBTB47,2328,1382
ZBTB48_E10_86.1,ZBTB48,5220,4430
ZBTB48_E4_112.7,ZBTB48,1837,1281
ZBTB48_E5_93.1,ZBTB48,1072,893
ZBTB48_E5_93.2,ZBTB48,2251,1394
ZBTB48_E7_155.13,ZBTB48,1515,1701
ZBTB48_E7_155.8,ZBTB48,1714,2135
ZBTB48_E9_165.14,ZBTB48,4500,1923
ZBTB48_E9_165.9,ZBTB48,769,811
ZBTB49_E5_74.0,ZBTB49,2152,1608
ZBTB49_E5_74.1,ZBTB49,1445,1194
ZBTB49_E6_83.4,ZBTB49,2298,2796
ZBTB49_E7_162.7,ZBTB49,4308,4029
ZBTB49_E7_162.9,ZBTB49,1042,1172
ZBTB49_E8_101.0,ZBTB49,1499,1216
ZBTB49_E8_101.7,ZBTB49,1451,894
ZBTB6_E2_75.0,ZBTB6,4209,4860
ZBTB6_E2_75.1,ZBTB6,4077,2709
ZBTB6_E2_75.2,ZBTB6,2415,1664
ZBTB6_E2_75.4,ZBTB6,2608,1715
ZBTB6_E2_75.6,ZBTB6,2106,1625
ZBTB6_E2_75.7,ZBTB6,1170,748
ZBTB7A_E2_68.1,ZBTB7A,3456,2626
ZBTB7A_E2_68.2,ZBTB7A,2620,1183
ZBTB7A_E2_68.3,ZBTB7A,5077,2833
ZBTB7A_E3_169.10,ZBTB7A,1175,1000
ZBTB7A_E3_169.13,ZBTB7A,1505,593
ZBTB7A_E3_169.14,ZBTB7A,3295,2046
ZBTB7B_E4_113.10,ZBTB7B,2094,781
ZBTB7B_E4_113.8,ZBTB7B,3117,1012
ZBTB7B_E4_113.9,ZBTB7B,3456,1553
ZBTB7B_E5_196.20,ZBTB7B,1905,976
ZBTB7B_E5_196.8,ZBTB7B,1296,464
ZBTB7B_E5_196.9,ZBTB7B,2392,1906
ZBTB7C_E2_113.11,ZBTB7C,5025,5930
ZBTB7C_E2_113.12,ZBTB7C,1418,885
ZBTB7C_E2_113.17,ZBTB7C,786,1000
ZBTB7C_E3_196.10,ZBTB7C,3241,2181
ZBTB7C_E3_196.14,ZBTB7C,1100,621
ZBTB7C_E3_196.8,ZBTB7C,2925,2417
ZBTB8A_E4_144.1,ZBTB8A,3150,2904
ZBTB8A_E4_144.11,ZBTB8A,2708,1866
ZBTB8A_E4_144.12,ZBTB8A,2081,2848
ZBTB8A_E4_144.14,ZBTB8A,3239,3394
ZBTB8A_E4_144.2,ZBTB8A,3472,3664
ZBTB8A_E4_144.4,ZBTB8A,3143,2187
ZEB1_E6_69.0,ZEB1,3627,3799
ZEB1_E7_1811.174,ZEB1,2604,2272
ZEB1_E7_1811.175,ZEB1,1168,1191
ZEB1_E7_1811.69,ZEB1,2699,2942
ZEB1_E8_181.0,ZEB1,1691,1399
ZEB1_E9_131.5,ZEB1,3679,4083
ZEB2_E10_131.6,ZEB2,1498,1526
ZEB2_E10_131.7,ZEB2,943,1464
ZEB2_E8_1970.181,ZEB2,2753,2389
ZEB2_E8_1970.182,ZEB2,1343,605
ZEB2_E8_1970.216,ZEB2,3740,3161
ZEB2_E8_1970.33,ZEB2,2301,2353
ZEB2_E8_1970.34,ZEB2,2761,1352
ZFAT_E10_131.0,ZFAT,4607,3780
ZFAT_E6_1390.15,ZFAT,1013,483
ZFAT_E6_1390.204,ZFAT,999,183
ZFAT_E6_1390.211,ZFAT,739,125
ZFAT_E7_233.2,ZFAT,3057,2077
ZFAT_E7_233.9,ZFAT,1303,817
ZFAT_E9_150.10,ZFAT,4542,3024
ZFHX3_E9_2580.169,ZFHX3,3402,2708
ZFHX3_E9_2580.217,ZFHX3,1880,1745
ZFHX3_E9_2580.222,ZFHX3,1289,1129
ZFHX3_E9_2580.249,ZFHX3,1370,1289
ZFHX3_E9_2580.354,ZFHX3,1597,890
ZFHX3_E9_2580.93,ZFHX3,2792,2187
ZFHX4_E10_2571.103,ZFHX4,1509,1423
ZFHX4_E10_2571.110,ZFHX4,1149,1007
ZFHX4_E10_2571.111,ZFHX4,2636,2123
ZFHX4_E10_2571.180,ZFHX4,1240,1098
ZFHX4_E10_2571.51,ZFHX4,1182,924
ZFHX4_E8_201.13,ZFHX4,2055,1182
ZFP1_E4_723.20,ZFP1,3823,2221
ZFP1_E4_723.21,ZFP1,3605,2408
ZFP1_E4_723.22,ZFP1,2173,1401
ZFP1_E4_723.52,ZFP1,1606,1873
ZFP1_E4_723.7,ZFP1,1077,895
ZFP1_E4_723.8,ZFP1,1747,1459
ZFP14_E5_1077.22,ZFP14,3090,2598
ZFP14_E5_1077.69,ZFP14,2853,2505
ZFP14_E5_1077.70,ZFP14,3327,2634
ZFP14_E5_1077.76,ZFP14,3846,3637
ZFP14_E5_1077.84,ZFP14,5746,4890
ZFP14_E5_1077.87,ZFP14,3362,2301
ZFP2_E5_1059.0,ZFP2,2654,3042
ZFP2_E5_1059.28,ZFP2,4026,3758
ZFP2_E5_1059.45,ZFP2,2874,3426
ZFP2_E5_1059.48,ZFP2,2476,3133
ZFP2_E5_1059.49,ZFP2,7791,7562
ZFP2_E5_1059.72,ZFP2,3043,3511
ZFP28_E8_1170.102,ZFP28,5236,5531
ZFP28_E8_1170.103,ZFP28,2358,2164
ZFP28_E8_1170.109,ZFP28,1787,1609
ZFP28_E8_1170.12,ZFP28,2734,3119
ZFP28_E8_1170.13,ZFP28,3282,1868
ZFP28_E8_1170.8,ZFP28,6111,6676
ZFP3_E2_1071.17,ZFP3,1792,981
ZFP3_E2_1071.25,ZFP3,1256,522
ZFP3_E2_1071.5,ZFP3,3349,2057
ZFP3_E2_1071.56,ZFP3,1189,590
ZFP3_E2_1071.82,ZFP3,3079,2286
ZFP3_E2_1071.97,ZFP3,2721,2432
ZFP30_E6_1074.18,ZFP30,2928,2447
ZFP30_E6_1074.62,ZFP30,4106,3114
ZFP30_E6_1074.65,ZFP30,1747,1366
ZFP30_E6_1074.67,ZFP30,2586,2437
ZFP30_E6_1074.71,ZFP30,2688,1708
ZFP30_E6_1074.76,ZFP30,3174,2066
ZFP36_E2_195.14,ZFP36,5707,4506
ZFP36_E2_195.2,ZFP36,2765,1906
ZFP36_E2_195.24,ZFP36,758,977
ZFP36_E2_195.3,ZFP36,1652,1907
ZFP36_E2_195.30,ZFP36,1256,1038
ZFP36_E2_195.4,ZFP36,1346,1285
ZFP36L1_E2_189.11,ZFP36L1,2900,3081
ZFP36L1_E2_189.13,ZFP36L1,1310,718
ZFP36L1_E2_189.17,ZFP36L1,2665,2025
ZFP36L1_E2_189.26,ZFP36L1,422,225
ZFP36L1_E2_189.27,ZFP36L1,6772,4094
ZFP36L1_E2_189.4,ZFP36L1,2399,1988
ZFP37_E4_906.32,ZFP37,2283,2036
ZFP37_E4_906.48,ZFP37,4757,4601
ZFP37_E4_906.49,ZFP37,3650,3262
ZFP37_E4_906.56,ZFP37,3289,3094
ZFP37_E4_906.66,ZFP37,3615,2867
ZFP37_E4_906.70,ZFP37,2680,2859
ZFP41_E2_237.1,ZFP41,2606,2614
ZFP41_E2_237.17,ZFP41,2366,1994
ZFP41_E2_237.18,ZFP41,1880,1164
ZFP41_E2_237.2,ZFP41,527,459
ZFP41_E2_237.30,ZFP41,2462,1652
ZFP41_E2_237.31,ZFP41,2581,1740
ZFP42_E4_330.27,ZFP42,1367,997
ZFP42_E4_330.29,ZFP42,3757,3549
ZFP42_E4_330.3,ZFP42,1404,974
ZFP42_E4_330.4,ZFP42,1635,1891
ZFP42_E4_330.5,ZFP42,1686,1662
ZFP42_E4_330.9,ZFP42,1418,2212
ZFP57_E4_768.101,ZFP57,972,1026
ZFP57_E4_768.119,ZFP57,1477,1726
