"","sgRNA","Gene","mergeD0","Vaco.Ts13.final"
"26054",202899547,"WDR12",981.161153519932,77
"26055",202901051,"WDR12",834.530958439355,131
"26056",20290750,"PUM2",847.746395250212,493
"26057",202909111,"KLHL12",1999.63189143342,701
"26058",202918171,"KLHL12",2415.1272264631,1
"26059",202919809,"KLHL12",5058.22561492791,1574
"26060",2029255,"GABRD",4524.28837998304,547
"26061",202943844,"ADIPOR1",1375.25614927905,454
"26062",202945020,"ADIPOR1",3471.39779474131,426
"26063",202946537,"ADIPOR1",4605.56912637829,1333
"26064",202946607,"ADIPOR1",1189.51993214589,508
"26065",202952645,"CARF",4906.02120441052,497
"26066",202961254,"CARF",3148.82866836302,189
"26067",202964623,"CYB5R1",1450.64631043257,350
"26068",202965970,"CYB5R1",4103.5368956743,474
"26069",2029660,"SLC9A3R2",1604.40712468193,384
"26070",202966754,"CYB5R1",2228.06870229008,466
"26071",202966829,"CYB5R1",404.420695504665,241
"26072",202970048,"CARF",1573.39100932994,812
"26073",202971697,"CARF",2610.72773536896,490
"26074",20297605,"PUM2",915.083121289228,277
"26075",20299345,"TTC5",4355.54537743851,1125
"26076",20300747,"TTC5",2946.22731128075,628
"26077",203007783,"TMEM183A",1863.75572519084,209
"26078",203007859,"TMEM183A",5281.98049194232,1265
"26079",203014898,"TMEM183A",2463.45122985581,987
"26080",203015968,"TMEM183A",6601.26123833757,1291
"26081",20301838,"TTC5",1740.66327396098,1
"26082",20301911,"TTC5",705.629346904156,158
"26083",203044059,"PPFIA4",6768.54283290924,392
"26084",203045516,"PPFIA4",5871.37150127226,732
"26085",203046249,"PPFIA4",6426.78710771841,846
"26086",203051850,"PPFIA4",11948.1849024597,2513
"26087",203068407,"NBEAL1",5585.94995759118,1319
"26089",203085623,"MYOG",5632.91178965225,585
"26090",203085758,"MYOG",3925.33078880407,963
"26091",203085863,"MYOG",1550.90754877014,275
"26092",203085910,"MYOG",4236.49533502969,767
"26093",203107993,"NBEAL1",874.373197625106,318
"26094",203113115,"NBEAL1",6182.16709075488,1534
"26095",203129165,"ADORA1",3127.97625106022,169
"26096",203135915,"NBEAL1",4415.71162001696,1419
"26097",20313678,"CCNB1IP1",4239.84054283291,74
"26098",20313765,"CCNB1IP1",4955.21119592875,1154
"26099",20314337,"VWA5B1",1459.42324003393,442
"26100",20315458,"DGCR6L",1996.22646310433,429
"26101",20316161,"DGCR6L",4744.84308736217,863
"26102",20316271,"CCNB1IP1",2275.56658184902,443
"26103",20316457,"CCNB1IP1",2814.81849024597,965
"26104",203165329,"ADORA1",2946.93384223919,715
"26105",203165404,"ADORA1",4847.10517387617,265
"26106",203165497,"ADORA1",3024.61323155216,282
"26107",203171119,"MYBPH",2725.66157760814,464
"26108",203171445,"MYBPH",2467.88634435963,196
"26109",203172007,"MYBPH",2789.51145038168,375
"26110",203174510,"MYBPH",2875.11026293469,591
"26111",203180645,"CHI3L1",2026.8278201866,1069
"26112",203181254,"CHI3L1",1500.1925360475,325
"26113",203183649,"CHI3L1",4337.21119592875,79
"26114",20318417,"GP2",3251.68108566582,457
"26115",203185239,"CHI3L1",2383.11704834606,194
"26116",20318608,"VWA5B1",1007.66666666667,525
"26117",20319644,"DGCR6L",3430.08990670059,1286
"26118",20319916,"DGCR6L",2224.25784563189,303
"26119",203222207,"CHIT1",4969.62595419847,1315
"26120",203223220,"CHIT1",9501.70653095844,974
"26121",203225075,"CHIT1",6734.76081424936,644
"26122",203225718,"CHIT1",4511.47582697201,1285
"26123",20323838,"GP2",2314.94232400339,316
"26124",20323997,"GP2",1661.76166242578,465
"26125",20324085,"GP2",1219.04240882103,773
"26126",203246866,"CYP20A1",1082.22476675148,679
"26127",203252041,"CYP20A1",1947.00169635284,638
"26128",203278665,"CYP20A1",3140.04071246819,392
"26129",203285618,"CYP20A1",1252.53435114504,214
"26130",20330256,"VWA5B1",1628.91178965225,135
"26131",203305635,"BTG2",3041.80491942324,571
"26132",203305722,"BTG2",4051.22731128075,1428
"26133",203307141,"BTG2",3903.17811704835,902
"26134",203307269,"BTG2",7709.35029686175,1862
"26135",203347565,"FMOD",1438.15776081425,1062
"26136",203347837,"FMOD",1624.385072095,651
"26137",203348108,"FMOD",3415.93893129771,1464
"26138",203348196,"FMOD",7983.98473282443,1463
"26139",203366959,"ABI2",848.006785411366,1
"26140",203380311,"ABI2",212.373197625106,172
"26141",203395768,"ABI2",767.373197625106,114
"26142",203402637,"ABI2",2694.41136556404,387
"26143",20342461,"VWA5B1",286.119592875318,536
"26144",203441356,"RAPH1",2485.56912637829,609
"26145",203454451,"RAPH1",3259.66921119593,586
"26146",20348289,"UMOD",2823.53350296862,1022
"26147",203483386,"PRELP",3991.01696352841,425
"26148",203483447,"PRELP",2237.63019508058,520
"26149",203483611,"PRELP",1807.22815945717,279
"26150",203483915,"PRELP",4342.19338422392,500
"26151",20348585,"UMOD",4262.24512298558,1277
"26152",20348732,"UMOD",7432.48515691264,1349
"26153",20348919,"UMOD",5028.31636980492,907
"26154",203489589,"RAPH1",3085.79134860051,155
"26155",203489930,"RAPH1",4601.54537743851,957
"26156",203496144,"OPTC",2915.8727735369,562
"26157",203497063,"OPTC",1998.9465648855,222
"26158",203498770,"OPTC",1375.24851569126,913
"26159",203499694,"OPTC",1226.38167938931,153
"26160",20351095,"PARP2",7078.65394402036,1510
"26161",20354243,"PARP2",8652.20441051739,1947
"26162",20354925,"PARP2",2785.82697201018,1079
"26163",20355989,"PARP2",4800.64800678541,1351
"26164",2036011,"DPH1",1077.37319762511,2
"26165",2036084,"DPH1",217.965224766751,1
"26166",2036387,"SLC9A3R2",10781.9329940628,1859
"26167",20364391,"HTATIP2",7074.10347752332,1191
"26168",20367107,"ITGB8",4050.05089058524,636
"26169",20367181,"HTATIP2",2696.52078032231,547
"26170",20367274,"HTATIP2",3456.64122137405,197
"26171",203683390,"ATP2B4",4197.78625954198,602
"26172",20368574,"INSM1",5250.32145886344,504
"26173",20368771,"INSM1",451.59796437659,452
"26174",20368901,"INSM1",880.150975402884,152
"26175",20369109,"INSM1",3193.1967769296,1137
"26176",2036938,"DPH1",1219.77184054283,119
"26177",20369886,"PDE3A",1972.73791348601,102
"26178",203703715,"ATP2B4",667.373197625106,76
"26179",203706735,"CD28",4093.14673452078,1156
"26180",203709416,"ATP2B4",1469.00254452926,225
"26181",203711057,"ATP2B4",1030.86005089059,301
"26182",203726666,"CD28",5628.73621713316,2639
"26183",203726824,"CD28",2026.61153519932,401
"26184",203726985,"CD28",5751.04325699746,523
"26185",20372906,"PDILT",4573.87786259542,1060
"26186",20374883,"PDILT",2562.12553011026,477
"26187",20376089,"PDILT",1446.64206955047,337
"26188",203770888,"LAX1",12617.3935538592,3005
"26189",203771381,"LAX1",1275.37319762511,423
"26190",203773937,"LAX1",10.6123833757422,56
"26191",203774167,"LAX1",3594.5368956743,692
"26192",203798023,"ZBED6",4896.97709923664,1426
"26193",203798900,"ZBED6",3638.73960983885,960
"26194",203799076,"ZBED6",6531.92705682782,1613
"26195",203799244,"ZBED6",2220.71246819338,1266
"26196",20380697,"ITGB8",6721.2502120441,2088
"26197",20381314,"TEP1",2395.60983884648,278
"26198",20381881,"ITGB8",7402.80831212892,1735
"26199",203830196,"ZC3H11A",3803.0245971162,540
"26200",203833805,"ZC3H11A",3234.78456318914,636
"26201",20384658,"TEP1",5449.66497031383,1019
"26202",20384738,"PDILT",1080.41306191688,1
"26203",203847384,"ZC3H11A",503.119592875318,69
"26204",203847541,"ZC3H11A",866.726039016115,651
"26205",203861674,"SNRPE",728.179813401187,362
"26206",203861691,"SNRPE",235.373197625106,180
"26207",203863666,"SNRPE",1704.79558948261,150
"26208",203863702,"SNRPE",329.194232400339,1
"26209",20386577,"TEP1",3987.16539440204,1114
"26210",203870592,"CTLA4",1611.30110262935,326
"26211",203870769,"CTLA4",1264.60135708227,1087
"26212",203870832,"CTLA4",3508.74809160305,742
"26213",203870896,"CTLA4",1920.35793044953,187
"26214",20392906,"PRMT3",2919.32569974555,1323
"26215",2039527,"SMARCA2",142.373197625106,31
"26216",203955682,"ICOS",1193.34096692112,935
"26217",203955781,"ICOS",2739.20949957591,286
"26218",203955832,"ICOS",4316.75318066158,407
"26219",203955949,"ICOS",1769.97285835454,252
"26220",20397642,"PRMT3",2917.92960135708,996
"26221",20398938,"ITGB8",14919.326547922,2856
"26222",20400702,"ZNF74",2815.07294317218,293
"26223",20401008,"TEP1",1538.39100932994,281
"26224",20405408,"ZNF74",3918.34520780322,142
"26225",20405731,"ZNF74",426.373197625106,154
"26226",20405984,"ZNF74",2711.28583545377,349
"26227",20407911,"PRMT3",5090.20695504665,584
"26228",204113016,"SOX13",3120.87616624258,867
"26229",204114376,"SOX13",3910.17726887193,368
"26230",204117611,"SOX13",4643.07294317218,993
"26231",204122958,"SOX13",1435.99491094148,58
"26232",20413753,"MLLT3",2859.82442748092,221
"26233",204146647,"ETNK2",808.528413910093,278
"26234",204146723,"ETNK2",3258.36726039016,774
"26235",204151600,"ETNK2",2402.64970313825,842
"26236",204151699,"ETNK2",1926.99660729432,560
"26237",204156746,"REN",6105.96946564886,1039
"26238",204159565,"REN",2760.14418999152,1180
"26239",204160602,"REN",5867.21289228159,1060
"26240",204166203,"REN",2796.33333333333,737
"26241",20418260,"ACSM5",3225.67854113656,734
"26242",204190701,"KISS1",4.37319762510602,146
"26243",204190739,"KISS1",2115.7582697201,654
"26244",2041919,"MKNK2",2894.53011026293,484
"26245",204192774,"KISS1",1362.07548770144,430
"26246",204192824,"KISS1",1354.81594571671,491
"26247",204201714,"GOLT1A",6060.90415606446,1153
"26248",204201735,"GOLT1A",6528.02544529262,882
"26249",204202901,"GOLT1A",6273.86853265479,1136
"26250",204202927,"GOLT1A",5934.67514843087,713
"26251",2042124,"OVCA2",1514.98388464801,332
"26252",20421335,"ACSM5",2150.2502120441,105
"26253",2042227,"OVCA2",1711.25106022053,253
"26254",2042383,"C4orf48",582.270568278202,78
"26255",20424046,"ACSM5",7154.44529262087,713
"26256",2042471,"MKNK2",825.668363019508,279
"26258",204257382,"PLEKHA6",1494.63782866836,20
"26259",204257588,"PLEKHA6",3404.52756573367,438
"26260",204257808,"PLEKHA6",2160.98727735369,507
"26261",2042665,"OVCA2",991.103477523325,106
"26262",204267535,"PLEKHA6",1853.97709923664,213
"26263",20426857,"PRMT3",4488.11365564037,283
"26264",2042746,"C4orf48",99.373197625106,382
"26265",2042761,"C4orf48",789.674300254453,243
"26266",2042771,"MKNK2",2271.73452078032,995
"26267",2042850,"OVCA2",396.373197625106,89
"26268",20429230,"SCARF2",2671.94995759118,1
"26269",20429764,"ACSM5",1552.89567430025,138
"26270",20429898,"KLHL33",430.9508057676,138
"26271",20429983,"KLHL33",2544.71925360475,142
"26272",20430117,"KLHL33",1337.02120441052,573
"26273",20430264,"KLHL33",3046.70568278202,356
"26274",20430526,"SCARF2",402.563189143342,236
"26275",20430802,"SCARF2",1453.80661577608,1
"26276",20431450,"SCARF2",1964.96692111959,563
"26277",2043169,"MKNK2",2821.20356234097,316
"26278",20432184,"CRYL1",2885.51823579304,534
"26279",20432236,"CRYL1",1239.38422391858,1256
"26280",20432285,"CRYL1",1964.01865988126,611
"26281",204410577,"PPP1R15B",461.373197625106,244
"26283",204410992,"PPP1R15B",1240.37319762511,118
"26284",204411185,"PPP1R15B",1643.98218829517,172
"26285",204442554,"PIK3C2B",6852.16963528414,1235
"26286",204446095,"PIK3C2B",5466.17302798982,1201
"26287",204457042,"PIK3C2B",3802.70313825276,990
"26288",2044643,"NTHL1",1282.19338422392,86
"26289",204469317,"PIK3C2B",7587.67005937235,1099
"26290",20447561,"RHOB",622.051738761662,109
"26291",20447602,"RHOB",3805.4181509754,939
"26292",20447701,"RHOB",1429.06530958439,404
"26293",20447773,"RHOB",2184.32315521629,421
"26294",20448204,"MLLT3",366.270568278202,137
"26295",20449211,"OSGEP",5752.98388464801,437
"26296",20451993,"OSGEP",1633.89397794741,544
"26298",20452355,"LGALS9B",2931.2663273961,518
"26299",20453048,"LGALS9B",2875.92705682782,106
"26300",204530758,"MDM4",2128.78456318914,374
"26301",204537493,"MDM4",3548.61407972858,1
"26302",204538282,"MDM4",2934.16115351993,167
"26303",20454597,"OSGEP",1500.11789652248,110
"26304",204546861,"MDM4",1417.70822731128,1
"26305",20456040,"APEX1",4026.80491942324,429
"26306",20456792,"APEX1",4492.52671755725,5
"26307",20456842,"APEX1",4378.91094147583,379
"26308",20457073,"APEX1",1007.68532654792,72
"26309",20457930,"KLHL22",5275.82612383376,387
"26310",20458273,"LGALS9B",340.373197625106,1
"26311",20459718,"TMEM55B",2291.02629346904,759
"26312",20460221,"TMEM55B",3867.34096692112,385
"26313",20460281,"TMEM55B",5838.83121289228,1244
"26314",20460383,"LGALS9B",4001.73112807464,718
"26315",20460764,"TMEM55B",3302.61407972858,875
"26316",2046129,"NTHL1",1464.93723494487,73
"26317",204619033,"LRRN2",2532.07548770144,862
"26318",204619174,"LRRN2",1691.03392705683,861
"26319",204619357,"LRRN2",1600.75063613232,782
"26320",204619851,"LRRN2",463.080576759966,479
"26321",2046203,"NTHL1",2871.05767599661,200
"26322",2046342,"NTHL1",1302.50975402884,43
"26323",20464907,"KLHL22",1351.68702290076,549
"26324",20465328,"KLHL22",3635.9016115352,193
"26325",20465626,"ACSM2A",3002.82103477523,385
"26326",20467799,"SLIT2",3293.87022900763,1040
"26327",20469688,"ACSM2A",1819.98218829517,275
"26328",20471627,"ACSM2A",1396.34096692112,221
"26329",20472471,"PNP",4026.91094147583,377
"26330",20474822,"PNP",3689.79983036472,719
"26331",20474928,"PNP",1968.88549618321,65
"26332",20475100,"PNP",2587.19592875318,246
"26333",20475665,"ACSM2A",2209.81594571671,746
"26334",20479910,"E2F3",2789.88634435963,316
"26335",20481229,"E2F3",2161.22815945717,217
"26336",20481371,"E2F3",515.949109414758,192
"26337",20482899,"E2F3",3370.19592875318,200
"26338",20485257,"CAMK2N1",1448.06870229008,225
"26339",20485294,"CAMK2N1",4226.85411365564,1260
"26340",20485330,"CAMK2N1",1513.96183206107,371
"26341",20485359,"CAMK2N1",2160.67345207803,212
"26342",20488895,"SLIT2",296.678541136556,800
"26343",20489063,"KLHL22",3252.48261238338,788
"26344",204954865,"NFASC",4755.8074639525,840
"26345",204962115,"NFASC",7342.80152671756,488
"26346",204965273,"PARD3B",3562.9262086514,821
"26347",204968884,"NFASC",2590.4427480916,175
"26348",204979467,"NFASC",7170.36132315522,1036
"26349",20501264,"MUL1",2707.53859202714,521
"26350",20501356,"MUL1",2473.07463952502,531
"26351",20502069,"MUL1",397.583545377438,132
"26352",20502125,"MUL1",1991.89567430025,118
"26353",205059642,"CNTN2",2843.18405428329,674
"26354",205064746,"CNTN2",7979.44529262087,2483
"26355",205065258,"CNTN2",913.264631043257,113
"26356",205066538,"CNTN2",971.751484308736,212
"26357",205083859,"TMEM81",2943.71925360475,487
"26358",205084068,"TMEM81",2537.58863443596,315
"26359",205084134,"TMEM81",4184.16369804919,789
"26360",205084262,"TMEM81",2438.9754028838,368
"26361",205097354,"RBBP5",164.410517387617,110
"26362",205099939,"RBBP5",951.252756573367,383
"26363",20510595,"RNASE10",4507.81849024597,1319
"26364",20510629,"RNASE10",6594.21034775233,1408
"26365",20510727,"RNASE10",7773.9262086514,1190
"26366",20510865,"RNASE10",6034.96183206107,1327
"26367",205113491,"PARD3B",7006.99321458863,574
"26368",20512444,"CRYL1",4376.85496183206,664
"26369",205125732,"PARD3B",3722.02714164546,1409
"26370",205162065,"DSTYK",743.985581000848,907
"26371",205169178,"DSTYK",1811.40118744699,534
"26372",205172377,"PARD3B",1057.15945716709,481
"26373",205187546,"DSTYK",1409.01781170483,472
"26374",205187734,"DSTYK",762.600508905852,123
"26375",20523887,"SLIT2",5497.53011026293,1213
"26376",205241783,"TMCC2",2043.04240882103,402
"26377",205268950,"TMCC2",4044.93977947413,744
"26378",205269140,"TMCC2",2731.47158608991,927
"26379",205269310,"TMCC2",1898.1679389313,86
"26380",205304171,"NUAK2",1453.15776081425,517
"26381",205304409,"NUAK2",4688.48430873622,84
"26382",205308187,"NUAK2",10793.2434266327,1301
"26383",205311766,"NUAK2",4624.62256149279,888
"26384",205339392,"KLHDC8A",3658.19338422392,733
"26385",205339692,"KLHDC8A",572.596268023749,402
"26386",205343298,"KLHDC8A",1812.78710771841,491
"26387",205343445,"KLHDC8A",2861.3401187447,673
"26388",20535116,"GOLGA6L6",1887.25784563189,384
"26389",20536476,"GOLGA6L6",1368.04664970314,339
"26390",20536776,"RALGAPA2",3027.48261238338,429
"26391",20538331,"GOLGA6L6",1149.39864291773,70
"26392",205384300,"LEMD1",944.322307039864,1
"26394",205419235,"LEMD1",1076.9754028838,422
"26395",205419285,"LEMD1",1972.6641221374,758
"26396",205420465,"LEMD1",2248.19508057676,354
"26397",20545226,"ZNF737",1655.14927905004,374
"26398",20545308,"ZNF737",1267.46480067854,11
"26399",20545617,"ZNF737",3231.4139100933,791
"26400",20546465,"CDKAL1",2698.85411365564,335
"26401",2054697,"SMARCA2",1102.31212892282,1190
"26402",20548153,"ACSM2B",469.926208651399,89
"26403",20548629,"CDKAL1",2898.78117048346,839
"26404",20549097,"SLIT2",4800.40033927057,1059
"26405",20552157,"ACSM2B",860.728583545377,442
"26406",20552253,"ACSM2B",1896.24257845632,125
"26407",205524232,"CDK18",1293.5411365564,446
"26408",20552496,"ZNF737",1004.5614927905,97
"26409",205526428,"CDK18",1041.99236641221,294
"26410",205526833,"CDK18",2567.40797285835,207
"26411",205528093,"CDK18",352.538592027142,6
"26412",20553191,"FAM43B",2610.19762510602,649
"26413",20553255,"FAM43B",975.480916030534,695
"26414",20553325,"FAM43B",3937.46904156064,1215
"26415",20553569,"FAM43B",2156.47413061917,419
"26416",2055496,"TSC2",2494.79050042409,771
"26417",20555006,"MED15",4318.32315521629,451
"26418",20555301,"ACSM2B",1744.72858354538,304
"26419",20556689,"PDE3A",1007.62510602205,138
"26420",20556753,"RNASE9",8427.3443596268,1558
"26421",20556810,"RNASE9",1270.66666666667,200
"26422",205579832,"MFSD4",2670.50720949958,322
"26423",205579924,"MFSD4",3161.46395250212,359
"26424",205584916,"MFSD4",1449.95589482612,637
"26425",205586053,"MFSD4",925.162001696353,300
"26426",205620233,"ELK4",2289.02205258694,894
"26427",205620637,"ELK4",5316.99491094148,839
"26428",205623693,"ELK4",5533.84054283291,456
"26429",205623796,"ELK4",4160.09245122986,540
"26430",205632,"BET1L",2862.01611535199,386
"26431",205645,"CCDC127",2366.28837998304,205
"26432",205658,"BET1L",2166.94571670908,203
"26433",205662926,"SLC45A3",5714.34266327396,1897
"26434",205663104,"SLC45A3",6215.72519083969,563
"26435",205663292,"SLC45A3",5813.89228159457,919
"26436",205664490,"SLC45A3",3314.67175572519,1136
"26437",20566809,"MED15",1496.89991518236,151
"26438",205686,"CCDC127",1430.25021204411,130
"26439",2056860,"HIC1",545.639525021204,149
"26440",2057086,"HIC1",3525.74300254453,1192
"26441",205720508,"NUCKS1",1749.19508057676,591
"26442",205720564,"NUCKS1",1608.75911789652,462
"26443",205720610,"NUCKS1",8167.72264631043,696
"26444",205723830,"NRP2",3230.63019508058,895
"26445",205723931,"NUCKS1",8255.50975402884,2188
"26446",205725991,"NRP2",392.373197625106,190
"26447",205728006,"NRP2",3718.57506361323,914
"26448",20573028,"RALGAPA2",4060.34266327396,1057
"26449",205745830,"NRP2",1675.50890585242,56
"26450",205746,"CCDC127",2460.42069550466,277
"26451",2057557,"HIC1",3087.51145038168,632
"26452",205771512,"RAB29",2953.81679389313,595
"26453",205771597,"RAB29",3214.48685326548,211
"26454",205772540,"RAB29",1341.66836301951,648
"26455",205774842,"RAB29",4166.80576759966,473
"26456",2057956,"HIC1",4419.06191687871,940
"26457",20579630,"EIF1AY",1255.16200169635,107
"26458",20579665,"EIF1AY",1900.07718405428,182
"26459",205798031,"SLC41A1",1246.20271416455,296
"26460",205798759,"SLC41A1",5416.04580152672,1955
"26461",20579877,"CDRT15L2",322.913486005089,206
"26462",205799037,"SLC41A1",7214.53095843936,1683
