Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
HIST1H2AL	4	-0.055772	-0.35317	0.96102	0.99194	0.72396	0.84381
MPND	4	-0.11794	-0.75602	0.85965	0.97469	0.44964	0.70158
BRCA1	4	-1.0223	-2.4246	0.020185	0.2	0.015324	0.21706
ARMCX5	4	-0.17321	-1.2578	0.72039	0.94888	0.20847	0.54147
SLC10A7	4	-0.055903	-0.50932	0.96127	0.99195	0.61053	0.76931
TTC33	4	0.10659	0.41463	0.45356	0.86181	0.67841	0.81406
OR10P1	4	0.015692	0.12293	0.73899	0.95136	0.90216	0.95014
VKORC1L1	4	-0.27747	-1.5155	0.50567	0.88343	0.12965	0.53615
BRAF	4	-0.32796	-1.4646	0.42249	0.8467	0.14302	0.53615
DCAF12	4	0.1887	1.505	0.24913	0.72495	0.13233	0.53615
BTBD6	4	0.35604	1.4389	0.042259	0.31871	0.15018	0.53615
TRIB1	4	0.047871	0.26119	0.63687	0.92464	0.79395	0.88642
UTP15	4	-2.4304	-4.1294	0	0	3.6375e-05	0.0049772
NRAS	4	0.30475	1.4254	0.078801	0.44175	0.15403	0.53615
ADCY1	4	0.067831	1.3485	0.57144	0.90621	0.17751	0.53615
PADI1	4	0.18789	1.6452	0.25087	0.72676	0.099924	0.53615
CPED1	4	0.33684	1.4198	0.052749	0.3564	0.15566	0.53615
SLU7	4	-1.2867	-2.6322	0.005618	0.083828	0.0084836	0.15222
C3orf18	4	-0.0044032	-0.027408	0.80292	0.96609	0.97813	0.9897
CACNG8	4	0.077626	0.40296	0.54087	0.89481	0.68698	0.81985
FUT7	4	-0.60123	-1.3817	0.13493	0.5733	0.16706	0.53615
SPDYE2	4	-2.2575	-3.6132	4.9717e-05	0.002924	0.00030244	0.018951
RGS3	4	0.29199	1.2846	0.090385	0.47282	0.19893	0.5391
OR51I1	4	0.51774	1.3297	0.0047728	0.074361	0.18362	0.53658
IFITM1	4	-0.23305	-0.70639	0.58979	0.91181	0.47994	0.72254
TMBIM6	4	0.013329	0.16135	0.74654	0.95279	0.87182	0.93339
CACTIN	4	-0.72162	-1.9322	0.077608	0.43889	0.053341	0.42838
NLRP13	4	0.084181	0.32601	0.52222	0.88851	0.74442	0.85688
ADAD2	4	-0.085439	-0.7133	0.94889	0.99097	0.47566	0.71987
MPG	4	-0.40405	-2.0874	0.31217	0.77704	0.036852	0.35402
CMTM3	4	-0.39065	-1.9688	0.32987	0.79041	0.048974	0.4132
C7orf71	4	-0.09221	-0.38138	0.9299	0.98686	0.70292	0.83003
FBXO48	4	0.22539	1.5209	0.17992	0.64599	0.12829	0.53615
QPRT	4	-0.16683	-0.51143	0.73531	0.95034	0.60905	0.76818
GJA3	4	-0.089312	-0.38885	0.93835	0.98912	0.69739	0.8266
AFF4	4	-0.054207	-0.5919	0.95709	0.99146	0.55392	0.74969
MIEF1	4	0.021403	0.14665	0.72114	0.94888	0.8834	0.93965
FAM114A1	4	0.26368	1.2588	0.12116	0.54422	0.2081	0.54129
CDC42EP5	4	-0.73529	-2.4622	0.072487	0.42437	0.013807	0.20357
MYO1B	4	0.05633	0.47658	0.60863	0.91735	0.63366	0.78284
HIST1H3F	4	0.041917	0.49788	0.65681	0.93173	0.61857	0.77398
GRAP2	4	0.22341	1.1031	0.18291	0.64828	0.26997	0.56787
SLC22A31	4	-0.016608	-0.30792	0.84225	0.97126	0.75814	0.86604
PTPRD	4	0.30997	1.5618	0.073481	0.42659	0.11833	0.53615
CWC27	4	-0.341	-1.2405	0.40221	0.83672	0.2148	0.54306
MED23	4	-0.8027	-2.4707	0.054092	0.36206	0.013486	0.20059
NRIP1	4	0.18043	0.81418	0.26683	0.74243	0.41554	0.6759
MMAA	4	0.21725	1.1098	0.1933	0.66246	0.26708	0.56617
BAALC	4	0.1687	1.3875	0.29373	0.76239	0.16528	0.53615
BIN2	4	-0.09971	-0.71642	0.90837	0.98312	0.47373	0.71843
PIGL	4	0.14335	0.96193	0.35562	0.80624	0.33609	0.61461
GDF1	4	-0.064154	-0.83133	0.98692	0.99644	0.40579	0.66799
NSMCE2	4	-0.5629	-1.5928	0.15929	0.61441	0.1112	0.53615
IFITM10	4	0.13109	0.99067	0.38809	0.82813	0.32185	0.6053
ELF4	4	0.0516	0.37885	0.62414	0.92187	0.7048	0.83078
C8orf48	4	0.076808	0.41687	0.54335	0.89583	0.67677	0.81323
CDADC1	4	-0.12561	-1.1049	0.83822	0.9709	0.26922	0.56715
SAMD10	4	0.043708	0.31555	0.65079	0.93002	0.75234	0.86201
EXO5	4	-0.0028101	-0.016238	0.79755	0.96551	0.98704	0.99406
CCM2L	4	0.1983	1.4566	0.22964	0.70112	0.14523	0.53615
LRIT2	4	-0.028951	-0.095476	0.88148	0.9796	0.92394	0.96181
SLC7A4	4	-0.35861	-1.2738	0.37546	0.82261	0.20272	0.53959
MAGIX	4	-0.118	-1.0872	0.8596	0.97469	0.27695	0.57281
ANKRD65	4	-0.33236	-1.8549	0.41508	0.84146	0.063611	0.46611
SPIB	4	-0.20465	-1.0019	0.64835	0.92915	0.31641	0.60179
TSKU	4	0.24626	1.6508	0.14592	0.59425	0.098773	0.53615
CNTFR	4	0.16472	1.3771	0.30208	0.76941	0.16848	0.53615
WDR47	4	-0.026144	-0.14691	0.87178	0.97759	0.8832	0.93965
NFATC2IP	4	-0.97854	-2.7764	0.02451	0.2265	0.0054965	0.11862
CST9L	4	0.16398	1.013	0.30407	0.77097	0.31108	0.59814
EFHB	4	0.11328	0.61892	0.43596	0.85321	0.53597	0.74584
KCNN2	4	0.070929	0.32962	0.56195	0.90347	0.74168	0.85501
PPARG	4	0.15171	0.76346	0.33424	0.79337	0.44519	0.69908
CKAP5	4	-0.94242	-2.0775	0.029035	0.25424	0.037755	0.35837
TAF11	4	-0.255	-2.0931	0.54634	0.89743	0.036341	0.35208
ESCO2	4	-0.36906	-1.9339	0.36045	0.81006	0.053129	0.42831
MAPKAPK5	4	-0.037825	-0.24008	0.90817	0.98312	0.81027	0.89653
RFX7	4	-0.021593	-0.26919	0.85801	0.97466	0.78778	0.88271
ASPH	4	0.013496	0.14462	0.7459	0.95257	0.88501	0.94074
HPS4	4	-0.06157	-0.41621	0.97897	0.99535	0.67726	0.81338
MOB1B	4	0.14038	0.72579	0.36338	0.81247	0.46797	0.71448
C1orf86	4	-0.55576	-1.6983	0.16516	0.62514	0.089451	0.53615
ASB4	4	0.02202	0.28309	0.71865	0.94874	0.77711	0.87708
FRS3	4	0.038688	0.19039	0.66675	0.93424	0.849	0.91952
LCN12	4	-0.0099631	-0.12331	0.82062	0.96781	0.90186	0.95009
ARMS2	4	-0.018574	-0.11529	0.84856	0.97176	0.90822	0.953
KIAA0232	4	0.22368	1.478	0.18251	0.64822	0.1394	0.53615
ICMT	4	-0.65716	-2.1263	0.10465	0.51102	0.033478	0.33568
DNAJC2	4	-0.68064	-1.8666	0.094362	0.48419	0.061955	0.46069
RASGEF1C	4	-0.27348	-1.9134	0.51283	0.88502	0.055695	0.43572
COX15	4	-3.1115	-5.0082	0	0	5.4935e-07	0.00027199
GEMIN2	4	-0.8402	-2.3123	0.045938	0.33178	0.02076	0.25742
RNF7	4	-0.077949	-0.40545	0.97256	0.99451	0.68515	0.81876
ZNF230	4	-0.21101	-0.77467	0.63548	0.92445	0.43854	0.69343
PAPSS2	4	0.11743	0.71686	0.42463	0.84795	0.47346	0.71824
NDST4	4	-0.12204	-0.44075	0.84702	0.97163	0.65939	0.80061
NME7	4	0.23201	1.5791	0.16834	0.6289	0.11431	0.53615
SLC22A2	4	0.011636	0.090048	0.75246	0.95585	0.92825	0.96376
INHBB	4	0.22131	1.4624	0.18584	0.65156	0.14364	0.53615
NDUFB8	4	-2.5205	-4.5814	0	0	4.618e-06	0.0012552
TMEM207	4	0.27975	1.2192	0.10346	0.50868	0.22278	0.54419
ZNF266	4	0.17086	0.84522	0.28811	0.7593	0.39799	0.66184
GPALPP1	4	-0.044252	-0.37346	0.92672	0.98625	0.7088	0.83361
GRHPR	4	0.17898	1.1718	0.27031	0.74664	0.24128	0.55387
ITSN2	4	-0.20068	-0.73812	0.65666	0.93165	0.46044	0.70985
TSR2	4	-1.8523	-3.0826	0.00019887	0.0069565	0.0020518	0.065403
OR2S2	4	-0.073072	-0.55637	0.98633	0.99633	0.57796	0.75463
WDR53	4	0.12028	0.70153	0.41608	0.84195	0.48297	0.72454
CREBBP	4	-1.3285	-2.703	0.0043751	0.069841	0.0068722	0.13433
RCN1	4	0.039182	0.43659	0.66521	0.93404	0.66241	0.80292
HBG1	4	0.16663	1.1981	0.2982	0.76573	0.23087	0.54773
THOC7	4	-0.88077	-1.6	0.037934	0.29867	0.10959	0.53615
MADCAM1	4	-0.30575	-1.6928	0.45749	0.86478	0.090488	0.53615
DDIAS	4	-0.056753	-0.48464	0.96391	0.99227	0.62793	0.77921
C8A	4	0.10499	0.66419	0.45794	0.86513	0.50657	0.73513
KCNN3	4	0.20473	1.4157	0.21662	0.68755	0.15685	0.53615
HRASLS	4	0.25321	1.0889	0.13593	0.57494	0.27622	0.57206
CHMP6	4	-1.6253	-2.7233	0.0012429	0.029727	0.0064629	0.12948
ZCCHC18	4	0.085776	1.5436	0.51685	0.88606	0.12268	0.53615
TUBB6	4	-0.047937	-0.28655	0.9393	0.98912	0.77446	0.87548
GRIK4	4	0.46556	1.2812	0.0096947	0.12112	0.20012	0.5393
TBC1D22B	4	0.26233	1.3238	0.12275	0.54781	0.18557	0.53742
PASK	4	0.043275	0.52706	0.65243	0.93042	0.59815	0.76413
TIMP2	4	0.082973	0.92999	0.52506	0.88927	0.35238	0.62701
UGT1A8	4	0.01332	0.09435	0.74659	0.95279	0.92483	0.96209
MAP6	4	-0.10642	-0.60244	0.89137	0.98071	0.54688	0.74805
KSR2	4	0.11094	0.5626	0.44243	0.85691	0.57371	0.75379
RSPH6A	4	0.052548	0.27549	0.62121	0.92146	0.78294	0.88082
TOP2A	4	-2.3075	-4.0301	4.9717e-05	0.002924	5.5744e-05	0.0067545
KRTAP4-7	4	-0.24779	-1.1872	0.56095	0.90337	0.23516	0.55061
MZF1	4	-0.29055	-1.0006	0.48245	0.87425	0.31701	0.60208
GTF3A	4	-0.90506	-1.9255	0.033907	0.27803	0.054172	0.43108
IL17RC	4	0.072636	0.59345	0.55618	0.90134	0.55288	0.74969
TRAPPC9	4	-0.018303	-0.60983	0.84792	0.97163	0.54198	0.74709
TRIL	4	0.2588	1.3368	0.12812	0.55719	0.18129	0.53615
FZD6	4	0.42752	1.4572	0.016655	0.17457	0.14507	0.53615
PRR5-ARHGAP8	4	-0.13662	-0.87485	0.81038	0.9677	0.38166	0.64914
HTR1A	4	0.30025	1.5579	0.082927	0.45415	0.11927	0.53615
C5	4	-0.034011	-0.16956	0.89674	0.98199	0.86536	0.92945
PTPN21	4	-0.24435	-1.5404	0.56766	0.90475	0.12345	0.53615
HOXA10	4	-0.076309	-0.30229	0.97703	0.99535	0.76243	0.86828
MORF4L2	4	-0.61899	-2.484	0.12379	0.5489	0.012993	0.1971
SYCP3	4	0.032775	0.47861	0.68475	0.93837	0.63222	0.78202
TDP1	4	-0.20138	-0.84316	0.65517	0.93104	0.39914	0.66256
EME1	4	-0.14104	-0.79453	0.80009	0.96588	0.42689	0.68483
CDH1	4	0.064374	0.41193	0.58263	0.91051	0.68039	0.81545
PDE7A	4	0.14775	0.93193	0.34379	0.79827	0.35137	0.62617
SAC3D1	4	0.44282	1.2678	0.013573	0.15083	0.20488	0.53981
ZNF469	4	0.15334	0.72209	0.33022	0.79043	0.47024	0.71656
RFT1	4	-1.236	-2.3224	0.0074078	0.10164	0.020214	0.25353
CEP290	4	0.11534	0.51687	0.42995	0.84993	0.60525	0.76661
PATE1	4	0.13362	0.70556	0.38098	0.82448	0.48046	0.72293
SKP1	4	-1.7613	-2.6453	0.00049717	0.014706	0.0081619	0.14857
MAGEB10	4	0.2352	1.045	0.16297	0.62237	0.29605	0.58817
PIP4K2B	4	0.066523	0.9855	0.57507	0.90744	0.32438	0.60676
SLC38A7	4	-0.18187	-0.75723	0.69971	0.94306	0.44891	0.70126
KANK4	4	0.30468	1.3888	0.0789	0.44182	0.16488	0.53615
COX16	4	-0.8673	-1.6124	0.040817	0.31087	0.10687	0.53615
ZER1	4	0.27779	1.0417	0.10565	0.51315	0.29757	0.58923
PYCARD	4	-0.23972	-1.8927	0.57736	0.90772	0.058402	0.44598
KCNB1	4	0.2656	1.599	0.11847	0.53914	0.10981	0.53615
SLC45A3	4	0.025361	0.26642	0.70796	0.94443	0.78992	0.88348
METTL25	4	0.26031	1.1526	0.12583	0.55303	0.24909	0.55676
CFDP1	4	-0.13536	-0.41593	0.81371	0.96781	0.67746	0.81347
ISG20L2	4	-1.2844	-2.7448	0.005618	0.083828	0.0060549	0.12605
LGALS3BP	4	0.034574	0.22198	0.67918	0.93652	0.82433	0.90495
CYB5B	4	0.18589	1.1117	0.25485	0.73083	0.26627	0.56572
CHAT	4	0.061354	0.53389	0.59173	0.91198	0.59341	0.76159
AGAP9	4	-0.88344	-2.6334	0.037337	0.2966	0.0084526	0.15221
KATNAL1	4	0.18439	0.92671	0.25828	0.73459	0.35408	0.62834
LRRTM3	4	-0.027579	-0.21255	0.8765	0.97874	0.83168	0.9094
VN1R2	4	0.13179	0.87568	0.3861	0.82749	0.3812	0.64881
KIF24	4	-0.20562	-0.52783	0.64597	0.92806	0.59762	0.76398
SDHD	4	-1.3729	-2.4383	0.0037287	0.063291	0.014756	0.21291
ADA	4	0.0011396	0.033259	0.78587	0.96385	0.97347	0.98706
GTF2I	4	0.056702	0.31359	0.60779	0.91711	0.75383	0.86318
OR6K3	4	0.33241	1.1787	0.05618	0.3694	0.23851	0.55278
YWHAH	4	-0.341	-1.6742	0.40221	0.83672	0.094095	0.53615
SIPA1L2	4	0.16201	1.2007	0.30829	0.77348	0.22986	0.5468
C9orf64	4	0.19244	0.95586	0.24152	0.71572	0.33914	0.61615
ZNF852	4	0.00022163	0.0026363	0.78851	0.96385	0.9979	0.99894
GHRHR	4	0.19405	1.6365	0.23779	0.70979	0.10174	0.53615
KBTBD4	4	0.22016	1.3709	0.18768	0.65391	0.17041	0.53615
FOXI3	4	0.17775	0.70253	0.27275	0.74857	0.48235	0.72408
WASF2	4	-0.71917	-2.0378	0.078751	0.44175	0.041566	0.37877
GLIS1	4	0.0036587	0.027525	0.77777	0.96219	0.97804	0.9897
CTBP2	4	-0.35527	-2.0634	0.37974	0.82401	0.03907	0.3662
MEPE	4	-0.28615	-1.1305	0.48986	0.87714	0.25825	0.56229
ADAMTS9	4	0.33982	1.1271	0.051009	0.34993	0.25968	0.56328
GAS2L2	4	-0.14734	-0.76722	0.78483	0.96385	0.44295	0.69682
TRMT44	4	0.046227	0.35843	0.64239	0.9266	0.72002	0.84132
PTGFRN	4	-0.29192	-1.8724	0.48031	0.87311	0.061148	0.45638
LDLRAP1	4	0.091153	1.1956	0.4996	0.88085	0.23184	0.54827
FAM196A	4	0.087175	0.97168	0.51293	0.88502	0.33121	0.61181
S100A7A	4	-0.25565	-1.1984	0.54509	0.89656	0.23076	0.54769
SRC	4	-0.17262	-1.1851	0.72154	0.94888	0.23597	0.55117
CHKA	4	-0.83689	-2.6565	0.046485	0.33465	0.0078956	0.14568
KDELC1	4	-0.022952	-0.51869	0.86224	0.97576	0.60398	0.76629
ADGRB3	4	-0.080801	-0.28301	0.96331	0.99227	0.77717	0.87708
KRT33B	4	-0.17304	-0.5551	0.72079	0.94888	0.57883	0.75483
OR2K2	4	0.33918	1.4367	0.051308	0.35126	0.15081	0.53615
FAM166A	4	-0.027671	-0.23555	0.87675	0.97874	0.81378	0.89846
HOGA1	4	0.11577	1.4635	0.42886	0.84968	0.14334	0.53615
EHF	4	-0.25619	-1.1457	0.5442	0.89584	0.25191	0.55782
PDE9A	4	-0.20403	-0.96123	0.64925	0.9292	0.33644	0.61491
MSH3	4	0.33413	1.4543	0.055185	0.36525	0.14587	0.53615
TPPP2	4	0.19106	1.149	0.24431	0.71867	0.25056	0.557
PDSS2	4	-0.9632	-1.8989	0.025952	0.23461	0.057573	0.44257
ADAMTS20	4	0.17592	0.86409	0.27712	0.7528	0.38754	0.65387
SLC3A1	4	-0.013467	-0.16086	0.83176	0.97031	0.87221	0.93344
SNX2	4	-0.28843	-1.817	0.48643	0.87639	0.069213	0.48892
HEXIM1	4	-1.2612	-2.7883	0.0063637	0.091298	0.0052981	0.11596
SMARCD2	4	-0.81218	-2.4738	0.052053	0.35419	0.01337	0.19965
FAM26F	4	0.34872	1.1688	0.045938	0.33178	0.24248	0.55469
C1QTNF9B	4	-0.58666	-2.0399	0.14338	0.58893	0.041362	0.37877
ARMCX1	4	0.26989	0.6103	0.114	0.52928	0.54166	0.74709
PPAN	4	-2.6081	-4.5491	0	0	5.3875e-06	0.0014003
G6PC3	4	-0.20101	-1.0297	0.65586	0.93144	0.30315	0.59241
GTF2H3	4	-1.3073	-2.448	0.0048722	0.075559	0.014366	0.20938
FAM92A1	4	0.064004	0.23647	0.58377	0.91051	0.81307	0.89828
C9orf78	4	-0.55252	-1.5169	0.16789	0.62886	0.1293	0.53615
PIM1	4	0.084364	0.80725	0.52158	0.88805	0.41952	0.67826
CENPC	4	-1.2759	-2.3297	0.0060157	0.088386	0.01982	0.25168
COL17A1	4	-0.2356	-0.59708	0.58521	0.91051	0.55045	0.74877
TOR1A	4	-0.0019695	-0.010634	0.79457	0.96429	0.99152	0.99598
FAM218A	4	0.018688	0.29744	0.72984	0.9497	0.76613	0.87057
BRI3BP	4	0.089955	0.4068	0.50363	0.88252	0.68416	0.81824
C2orf71	4	0.2793	1.5708	0.10381	0.50964	0.11624	0.53615
UHRF1BP1L	4	-0.11009	-1.171	0.88242	0.9796	0.24158	0.55405
ADRBK1	4	-0.019454	-0.11076	0.85105	0.97272	0.91181	0.9551
SPCS1	4	0.48713	1.0214	0.0073581	0.10158	0.30706	0.59472
GAGE2D	4	-0.93031	-2.5147	0.030824	0.2626	0.011914	0.18669
DIRAS1	4	0.15593	0.88343	0.32435	0.78776	0.377	0.64465
BVES	4	-0.18326	-1.1013	0.69683	0.942	0.27076	0.56854
FLG2	4	0.25293	1.3159	0.13657	0.5765	0.18822	0.53742
ALS2CR12	4	0.38127	1.2238	0.030576	0.26226	0.22102	0.54419
SLC2A11	4	-0.014316	-0.30654	0.83459	0.9709	0.75919	0.86655
LSM5	4	-0.89629	-1.7311	0.035547	0.28819	0.083427	0.53615
SCN3B	4	0.11492	0.29834	0.43149	0.85146	0.76544	0.87013
EFNA1	4	0.17354	1.1128	0.28224	0.755	0.26581	0.56572
KLRC1	4	-0.082655	-0.89168	0.95754	0.99146	0.37256	0.64178
ADPRHL1	4	0.054263	0.57886	0.61564	0.9204	0.56268	0.75169
OSBPL3	4	0.14677	1.5341	0.34697	0.80123	0.125	0.53615
BHLHE41	4	0.16638	0.91834	0.29885	0.76671	0.35844	0.63208
TRPM5	4	-0.018007	-0.13859	0.84692	0.97163	0.88977	0.94303
LMBRD1	4	-0.028319	-0.33547	0.87894	0.9795	0.73727	0.8523
PTGDS	4	-0.35087	-1.9633	0.38684	0.82779	0.049608	0.41539
PLIN3	4	0.3647	1.5283	0.038033	0.29883	0.12644	0.53615
SEMA3B	4	0.20117	1.5548	0.22333	0.69371	0.11999	0.53615
FABP6	4	0.056162	0.37258	0.60903	0.91737	0.70946	0.83405
LIMA1	4	-0.034269	-0.36998	0.89714	0.98199	0.7114	0.83542
CHID1	4	-0.25787	-1.5795	0.54131	0.89481	0.11423	0.53615
RESP18	4	0.27414	1.3514	0.10948	0.52008	0.17656	0.53615
CSNK1E	4	0.036408	0.52012	0.67321	0.93574	0.60298	0.76592
MED30	4	-1.8747	-3.9758	0.00019887	0.0069565	7.0151e-05	0.0077599
TAF15	4	0.49936	1.2147	0.0061649	0.08979	0.2245	0.54432
GFI1	4	0.0059238	0.049218	0.77071	0.96047	0.96075	0.98014
TAS2R30	4	0.24382	1.2821	0.1498	0.60064	0.1998	0.5393
CHD6	4	0.15658	0.93105	0.32291	0.78651	0.35183	0.62658
WDFY4	4	0.10453	0.46867	0.45978	0.8661	0.6393	0.7869
CHRNA1	4	-0.048688	-0.59318	0.94133	0.98934	0.55306	0.74969
ANAPC5	4	-1.1611	-2.7403	0.01059	0.12925	0.0061375	0.12714
CDCP1	4	0.052694	0.42751	0.62066	0.92136	0.66901	0.80723
HAUS8	4	-1.0968	-2.147	0.013523	0.15061	0.031796	0.32713
PDDC1	4	-0.37339	-1.603	0.35423	0.80486	0.10894	0.53615
C11orf45	4	0.094633	1.0611	0.48901	0.87714	0.28865	0.58094
DLX3	4	-0.028365	-0.15164	0.87934	0.97956	0.87947	0.93775
AP1B1	4	-0.31065	-1.5407	0.44994	0.86029	0.12339	0.53615
VTN	4	-0.10768	-1.834	0.88814	0.98009	0.066657	0.47952
APOBR	4	0.1975	1.108	0.23098	0.70298	0.26784	0.56655
PPP2R5E	4	0.17826	1.3741	0.2717	0.74761	0.16942	0.53615
MPV17	4	-0.088882	-0.36676	0.93915	0.98912	0.7138	0.83721
GPR82	4	0.2716	1.4019	0.11211	0.52515	0.16095	0.53615
MAGEB17	4	0.10294	0.84942	0.46316	0.86636	0.39565	0.65954
CT47A11	4	0.075291	0.32692	0.54758	0.89771	0.74373	0.85654
KCNA10	4	0.17121	0.32783	0.28726	0.75896	0.74304	0.85603
MAD2L2	4	-1.6036	-2.5781	0.0014418	0.033682	0.0099337	0.16637
PPP4R4	4	-0.030275	-0.2254	0.88605	0.97966	0.82167	0.9032
RPTOR	4	-2.1351	-3.9695	4.9717e-05	0.002924	7.2025e-05	0.0078479
DAPK2	4	0.40832	1.3488	0.021776	0.21048	0.17739	0.53615
NIPAL3	4	0.1495	0.91085	0.33947	0.79527	0.36237	0.63482
CHCHD6	4	0.17218	1.7025	0.28542	0.75804	0.088652	0.53615
EDEM1	4	0.22408	0.8796	0.18201	0.64785	0.37908	0.64701
PTK6	4	0.033573	0.44844	0.68236	0.93776	0.65384	0.79681
CCDC179	4	-0.053677	-0.18923	0.9555	0.99128	0.84991	0.91994
ARL14EPL	4	-0.083847	-1.2878	0.95361	0.99097	0.19782	0.53892
TP53TG5	4	0.19563	0.93644	0.23491	0.7078	0.34905	0.62432
CSTA	4	0.092258	0.65891	0.49597	0.87825	0.50995	0.73722
FAM228A	4	0.20976	1.0789	0.20772	0.67921	0.28062	0.57548
SPDYE3	4	-1.4787	-2.7652	0.0022372	0.043478	0.0056897	0.12136
BIVM-ERCC5	4	-0.21045	-0.81639	0.63652	0.92454	0.41428	0.67472
SCYL3	4	-0.12321	-0.64716	0.84344	0.97126	0.51753	0.73996
PSMB7	4	-2.2075	-3.0481	4.9717e-05	0.002924	0.0023032	0.069456
ALPK1	4	0.39956	1.4661	0.024162	0.22438	0.14262	0.53615
KHK	4	0.10193	0.7146	0.46624	0.86849	0.47486	0.71922
PAK1IP1	4	-1.2208	-1.9487	0.0080044	0.10705	0.051331	0.42193
GPR182	4	-0.1801	-0.94183	0.70473	0.94437	0.34628	0.6216
TRAF4	4	0.1089	0.686	0.44735	0.85941	0.49272	0.72962
MKRN3	4	0.49655	1.3872	0.0065626	0.093352	0.16539	0.53615
UBE2Z	4	0.050147	0.20817	0.62882	0.92349	0.8351	0.9111
PRR23D2	4	-0.73532	-1.9707	0.072487	0.42437	0.048755	0.41244
PON3	4	-0.13883	-1.7331	0.80471	0.96633	0.083083	0.53615
ZNF808	4	0.12462	0.67468	0.40514	0.83722	0.49988	0.73212
VSX2	4	-0.018999	-0.12627	0.84976	0.97213	0.89952	0.94885
SPINK7	4	0.088517	0.32765	0.50885	0.88453	0.74318	0.85609
HIST1H1E	4	-0.11885	-0.98399	0.85736	0.97466	0.32512	0.60747
GPS2	4	-0.052961	-0.20601	0.95416	0.99097	0.83679	0.91191
ABCA7	4	0.23376	1.6376	0.16536	0.62554	0.1015	0.53615
KRT37	4	0.11047	1.017	0.44352	0.85746	0.30913	0.5965
SEPT6	4	-0.057267	-0.56452	0.9656	0.99281	0.5724	0.75376
CHGA	4	-0.0090208	-0.084066	0.81744	0.96781	0.933	0.96625
TMEM86A	4	0.31767	1.2202	0.066968	0.40799	0.22237	0.54419
FBXO40	4	-0.073315	-0.38108	0.98588	0.99633	0.70315	0.83003
ALDH1A2	4	0.153	0.93407	0.33111	0.79126	0.35027	0.62542
POLN	4	-0.28735	-1.86	0.48817	0.87714	0.062892	0.46422
PCDH11X	4	0.22534	1.3066	0.17997	0.64599	0.19134	0.53751
FZD3	4	0.26859	1.1504	0.11554	0.53362	0.24998	0.55677
WFDC11	4	0.30537	1.42	0.078055	0.43965	0.15561	0.53615
EIF4A3	4	-2.4483	-4.0146	0	0	5.9541e-05	0.0071287
DMRTA2	4	0.24111	1.5954	0.15377	0.60828	0.11061	0.53615
PALM3	4	-0.38656	-2.0216	0.33549	0.79435	0.043217	0.38582
LHX3	4	0.085803	0.64848	0.5167	0.88594	0.51668	0.73981
P2RY11	4	0.21996	1.4762	0.18838	0.65588	0.13988	0.53615
XKR5	4	-0.34194	-1.7664	0.40067	0.83574	0.077322	0.51601
SASS6	4	-1.3358	-2.6472	0.0043253	0.069544	0.0081158	0.14816
C17orf70	4	-0.48133	-1.9384	0.22661	0.69673	0.052579	0.42658
PLD5	4	0.23416	1.1764	0.16471	0.62509	0.23943	0.55342
DDT	4	-0.088914	-0.63781	0.939	0.98912	0.5236	0.74284
BOLL	4	0.10473	0.89056	0.45898	0.8661	0.37317	0.64178
LRRC46	4	-0.29979	-1.8477	0.46659	0.8687	0.064644	0.47059
RUFY3	4	-0.27302	-1.1973	0.51347	0.88523	0.23118	0.54775
HTR1B	4	0.029498	0.10769	0.69409	0.94064	0.91424	0.95644
CRH	4	0.17955	0.95625	0.26887	0.74552	0.33894	0.61615
HPGD	4	0.0498	0.34562	0.63021	0.92419	0.72963	0.84723
TMEM99	4	0.40086	1.4489	0.023864	0.22335	0.14737	0.53615
NUFIP2	4	-0.28831	-1.2548	0.48648	0.8764	0.20955	0.54183
SLC35G6	4	-0.8177	-1.659	0.050761	0.34918	0.097116	0.53615
OSMR	4	0.023265	0.17231	0.71433	0.94695	0.86319	0.92812
MPZL2	4	0.092596	0.75195	0.49498	0.87825	0.45208	0.70302
ZNF789	4	-0.31683	-0.8038	0.43925	0.85445	0.42151	0.68011
GYG1	4	-0.13012	-0.88354	0.82669	0.96928	0.37694	0.6446
MRPS24	4	-0.66034	-1.2055	0.10316	0.50808	0.22799	0.54554
PTPRT	4	0.3689	1.3558	0.035995	0.29018	0.17516	0.53615
EN2	4	0.13842	0.63082	0.36895	0.81731	0.52816	0.74365
PTPRN2	4	0.24431	1.4024	0.1493	0.6	0.1608	0.53615
ZNF746	4	0.20576	1.4944	0.21502	0.68607	0.13506	0.53615
ARAP1	4	-0.13353	-0.62175	0.81779	0.96781	0.5341	0.74485
VPS41	4	-0.82862	-2.0904	0.047977	0.33966	0.036583	0.353
PRPSAP1	4	-0.058948	-0.19096	0.97126	0.99415	0.84856	0.91936
CDYL2	4	-0.061494	-0.69011	0.97857	0.99535	0.49012	0.72772
C12orf79	4	0.16808	1.2965	0.29447	0.76239	0.19479	0.53892
CEP44	4	-0.17148	-0.42903	0.72402	0.94888	0.6679	0.80652
TRIM31	4	0.034796	0.16845	0.67853	0.93648	0.86623	0.92984
CTBP1	4	0.19602	1.21	0.23426	0.70715	0.22628	0.54477
BAZ1B	4	-0.48828	-2.2049	0.21975	0.69142	0.027458	0.30235
CXorf56	4	-1.0398	-2.8178	0.018743	0.19021	0.0048355	0.10867
