Gene	sgRNA	1qDi|beta	1qDi|z	1qDi|p-value	1qDi|fdr	1qDi|wald-p-value	1qDi|wald-fdr
SLBP	4	-0.30715	-0.78906	0.37898	0.87939	0.43008	0.71179
LSMEM1	4	0.062452	0.30629	0.63131	0.9574	0.75938	0.87066
BMPR1A	4	-0.1246	-1.026	0.77456	0.97743	0.30487	0.63411
CHL1	4	-0.0298	-0.36209	0.93894	0.99562	0.71728	0.84763
SLC13A1	4	0.0829	0.44368	0.56364	0.94185	0.65727	0.81153
MBD3	4	-0.0081195	-0.068069	0.86675	0.98708	0.94573	0.97451
TFAP2C	4	-0.11214	-0.9935	0.80977	0.98124	0.32047	0.64452
MATN2	4	-0.19652	-0.78467	0.59019	0.95021	0.43265	0.71334
CANT1	4	-0.088509	-0.646	0.87803	0.98753	0.51828	0.75567
CHD8	4	-1.0327	-2.8012	0.011386	0.16642	0.0050912	0.14422
PPP1R32	4	0.46181	1.0725	0.013425	0.18608	0.28348	0.62398
CBX4	4	-0.53835	-1.7733	0.13251	0.65143	0.076177	0.60247
MYL4	4	-0.022519	-0.07054	0.91498	0.99229	0.94376	0.97338
SCO2	4	-0.083747	-0.44552	0.89295	0.98933	0.65595	0.81073
GC	4	0.22052	0.89533	0.21127	0.77237	0.37061	0.67302
RAC1	4	-1.0216	-2.8431	0.011983	0.17153	0.0044675	0.13573
NEK6	4	-0.05124	-0.31956	0.99393	0.9992	0.74931	0.8655
IRAK4	4	0.22654	1.0571	0.20053	0.76195	0.29046	0.62619
ERCC4	4	0.013164	0.13179	0.79286	0.97881	0.89515	0.94784
PA2G4	4	-0.25482	-1.7494	0.46639	0.91496	0.080224	0.60247
PXMP2	4	-0.1685	-1.7615	0.65538	0.95962	0.078152	0.60247
COX17	4	-0.88786	-2.6605	0.023618	0.26128	0.0078019	0.18288
FSCB	4	0.15697	0.68792	0.34845	0.8669	0.49151	0.74695
SYNJ2BP	4	0.13458	1.3447	0.40851	0.89082	0.17873	0.60247
FAM134B	4	0.0094922	0.07985	0.80499	0.98041	0.93636	0.97012
GRXCR1	4	0.051752	0.61758	0.66453	0.95962	0.53685	0.75898
FAM65A	4	0.25593	1.5139	0.15195	0.68705	0.13005	0.60247
C19orf47	4	-0.18398	-0.76948	0.61794	0.9574	0.44161	0.71948
C15orf62	4	-0.0091103	-0.10191	0.86968	0.98708	0.91883	0.96
PDSS1	4	-0.18052	-1.1088	0.6257	0.9574	0.26753	0.61612
KIF11	4	-2.3487	-3.7599	4.9722e-05	0.0028986	0.00016996	0.023254
FANCD2OS	4	-0.060157	-0.37289	0.96674	0.99796	0.70923	0.84288
DPCR1	4	0.21527	1.0324	0.22141	0.78109	0.30186	0.6323
POC1A	4	-0.34174	-1.9666	0.32583	0.8525	0.049234	0.49833
ZNF800	4	0.24025	1.0176	0.17641	0.72482	0.30886	0.63662
ALDOB	4	0.14998	0.94708	0.36665	0.87403	0.3436	0.65726
PRMT8	4	0.0973	0.92698	0.51909	0.93076	0.35393	0.66449
TUBD1	4	-1.383	-2.7315	0.0013922	0.037234	0.0063051	0.16341
CXCL13	4	0.19774	1.4014	0.25641	0.81608	0.1611	0.60247
CASC3	4	-0.57221	-2.0208	0.11207	0.61375	0.043301	0.46796
COG8	4	-0.61769	-2.0929	0.089499	0.55621	0.036362	0.43045
TRIM51	4	0.14332	0.45178	0.38305	0.88079	0.65143	0.8077
PMM1	4	0.052079	0.64963	0.66309	0.95962	0.51593	0.75567
MOV10	4	0.067744	0.44506	0.61496	0.95709	0.65628	0.8109
TRAF7	4	-0.2577	-1.1378	0.46147	0.91352	0.2552	0.61034
RILPL1	4	0.27267	1.1394	0.12798	0.64366	0.25453	0.61034
ABCA3	4	-0.30326	-1.2437	0.3843	0.88135	0.21362	0.60247
ZNF169	4	0.13297	0.64773	0.41274	0.89248	0.51716	0.75567
VPS37D	4	-0.27192	-1.3804	0.43661	0.90423	0.16748	0.60247
PSMD1	4	-0.22982	-1.7458	0.51646	0.93036	0.080851	0.60247
ARHGEF39	4	-0.24841	-0.81198	0.47782	0.91842	0.4168	0.70294
NUBPL	4	-0.40725	-1.7393	0.24339	0.8043	0.081981	0.60247
NUDT12	4	0.10593	0.88202	0.49254	0.92443	0.37776	0.67794
SPARCL1	4	0.33111	1.2727	0.068268	0.48192	0.20312	0.60247
C6orf226	4	-0.071439	-0.97374	0.93119	0.99432	0.33019	0.64876
PRR5	4	0.061494	0.57775	0.6346	0.9574	0.56343	0.76393
TEX26	4	-0.035056	-0.45385	0.9554	0.9974	0.64993	0.80663
ORMDL3	4	-0.26207	-1.1257	0.45381	0.91088	0.26031	0.61277
ARID1B	4	-0.10286	-0.81675	0.83701	0.98572	0.41407	0.70199
TMEM163	4	-0.020288	-0.11532	0.90672	0.99087	0.90819	0.95431
GCC1	4	-0.42904	-1.3523	0.21937	0.77971	0.17628	0.60247
SSR1	4	-0.16339	-1.1555	0.66791	0.95962	0.2479	0.60706
CCDC117	4	-0.055794	-0.33917	0.98101	0.99879	0.73448	0.8561
MLIP	4	0.034899	0.22226	0.72121	0.97045	0.82411	0.9077
SCUBE3	4	0.052484	0.78227	0.66194	0.95962	0.43405	0.71436
STON1-GTF2A1L	4	0.31802	1.3064	0.079753	0.52556	0.19142	0.60247
CT45A5	4	-0.14107	-0.55741	0.72504	0.97123	0.57725	0.76661
GIGYF1	4	-0.33098	-1.2611	0.34104	0.8619	0.20727	0.60247
UBE2A	4	0.22877	1.0234	0.19705	0.75847	0.30614	0.63495
OR6A2	4	0.15453	1.5745	0.35486	0.87037	0.11538	0.60247
OR5M3	4	0.17329	0.81822	0.31031	0.84732	0.41323	0.70117
KNG1	4	-0.00017407	-0.0010437	0.83831	0.98596	0.99917	0.9998
MFGE8	4	0.050505	0.26446	0.66861	0.95962	0.79142	0.88953
TMEM69	4	0.28842	1.0346	0.10974	0.61011	0.30087	0.63171
CGB7	4	-0.1212	-0.29335	0.78545	0.97881	0.76925	0.87715
CD44	4	0.15344	0.57829	0.35725	0.87165	0.56307	0.76393
C16orf13	4	0.021657	0.11617	0.76566	0.97586	0.90752	0.95381
HOMER1	4	-0.059111	-0.41753	0.97012	0.99796	0.67629	0.82347
TMEM248	4	-0.073618	-0.37327	0.92517	0.99349	0.70895	0.8427
C17orf78	4	0.047494	0.40904	0.67885	0.96388	0.68251	0.82626
MAMDC4	4	0.13232	0.64077	0.41448	0.89333	0.52167	0.75643
SLC25A12	4	0.021971	0.17288	0.76447	0.97582	0.86275	0.93148
SLC39A12	4	0.19555	1.0635	0.26079	0.81966	0.28757	0.62573
NCAM1	4	0.14078	0.91017	0.38967	0.88278	0.36273	0.6688
SPHAR	2	-0.0055828	-0.019823	0.95381	0.99699	0.98418	0.99296
BGN	4	0.17993	0.76429	0.29545	0.84235	0.44469	0.72148
HOXD11	4	0.21196	1.3767	0.22802	0.7906	0.16861	0.60247
C10orf113	4	0.24409	1.1121	0.1695	0.71235	0.26608	0.61612
CTSH	4	0.20437	1.1285	0.24383	0.80446	0.25911	0.61236
ETV7	4	0.30368	1.1557	0.093675	0.56778	0.24779	0.60706
UBA52	4	-2.2274	-3.1738	4.9722e-05	0.0028986	0.0015043	0.073614
L1TD1	4	0.45211	1.4523	0.015463	0.20274	0.14641	0.60247
TBX10	4	-0.36657	-1.4916	0.29336	0.84022	0.1358	0.60247
ZNF649	4	0.0012494	0.0061368	0.83333	0.98502	0.9951	0.99764
RFESD	4	0.015942	0.36195	0.78306	0.97881	0.71739	0.84763
DNA2	4	-2.2966	-4.0185	4.9722e-05	0.0028986	5.8581e-05	0.013388
LMAN2	4	-0.077906	-0.80024	0.9114	0.99152	0.42357	0.70802
FGF8	4	-0.13324	-1.0908	0.74911	0.97377	0.27534	0.62015
SLC34A1	4	-0.06464	-0.58962	0.95252	0.99699	0.55544	0.76391
R3HDM1	4	-0.16221	-1.6345	0.67089	0.96008	0.10216	0.60247
ADAMTSL3	4	0.042512	0.34469	0.69715	0.96688	0.73033	0.85426
RHOXF2B	4	0.010734	0.048108	0.80101	0.97957	0.96163	0.98279
VPS51	4	-0.68708	-1.8686	0.063445	0.46518	0.061685	0.54967
KRTAP2-1	4	-0.12644	-0.7523	0.76865	0.97701	0.45187	0.72568
CDKN2C	4	0.24615	0.82292	0.16637	0.7065	0.41055	0.69951
MBNL1	4	-0.039345	-1.1258	0.96897	0.99796	0.26026	0.61277
OR52B6	4	-0.04971	-0.70233	0.99741	0.99965	0.48247	0.74354
MTFR2	4	0.22906	1.4777	0.1963	0.75733	0.13949	0.60247
FMO1	4	-0.086562	-0.52336	0.8845	0.98833	0.60072	0.77576
HADH	4	-0.10397	-0.54107	0.83343	0.98502	0.58846	0.7708
SH2D2A	4	0.058469	0.46458	0.6436	0.95818	0.64223	0.80133
C18orf65	4	0.30629	1.4544	0.091388	0.56098	0.14583	0.60247
SLC37A2	4	0.37481	1.2198	0.041169	0.36332	0.22253	0.6026
MOSPD3	4	0.016769	0.15034	0.78078	0.9782	0.8805	0.93988
BPIFB1	4	-0.075795	-0.28395	0.91811	0.99285	0.77645	0.88076
MAPK13	4	-0.15824	-0.65257	0.68148	0.96395	0.51404	0.7556
MLN	4	0.010936	0.070938	0.80052	0.97926	0.94345	0.97321
CTH	4	0.16114	0.70123	0.33771	0.85935	0.48316	0.74395
NPIPB6	4	-1.7413	-3.5676	0.00019889	0.0099502	0.00036024	0.033648
OR2Y1	4	0.124	0.99253	0.4379	0.90426	0.32094	0.64452
PHOSPHO2	4	-0.071365	-0.50231	0.93128	0.99432	0.61545	0.7846
ZBED2	4	0.32894	1.2621	0.06971	0.48748	0.20691	0.60247
HSPBP1	4	0.37057	1.4483	0.043606	0.37715	0.14754	0.60247
FAM25A	4	0.052556	0.32013	0.66164	0.95962	0.74887	0.86524
CCDC9	4	-0.3033	-1.0088	0.38425	0.88135	0.31308	0.63868
SYNC	4	-0.03428	-0.13538	0.95286	0.99699	0.89231	0.94628
SPANXA2	4	-0.11369	-1.0873	0.80519	0.98041	0.27691	0.62065
CT47A7	4	-0.0080343	-0.087579	0.86675	0.98708	0.93021	0.96684
PRIMPOL	4	0.2974	1.0387	0.099294	0.5829	0.29896	0.63103
ZNF841	4	0.095482	0.59672	0.52456	0.93273	0.55069	0.76301
MAN2B2	4	0.5395	1.2987	0.0040772	0.081755	0.19406	0.60247
LOC113230	4	-0.47654	-1.5169	0.1784	0.72853	0.1293	0.60247
EBAG9	4	-0.10076	-0.41752	0.84293	0.9863	0.67629	0.82347
FUT8	4	-0.13984	-0.42697	0.72902	0.97222	0.6694	0.81882
TULP3	4	-0.24202	-1.5411	0.49244	0.92443	0.12329	0.60247
ANKRD18B	4	0.093323	0.86685	0.53118	0.9356	0.38602	0.68372
ZNF436	4	0.021144	0.49758	0.7673	0.97671	0.61878	0.78626
SHC2	4	-0.17265	-1.5219	0.64419	0.95857	0.12804	0.60247
ERGIC3	4	0.12042	1.1574	0.44839	0.90853	0.24712	0.60706
DDIT4L	4	0.3837	1.5103	0.037092	0.34267	0.13097	0.60247
LANCL2	4	0.31333	0.8729	0.084079	0.53922	0.38272	0.68176
MT1X	4	0.071583	0.32612	0.60123	0.95335	0.74433	0.86218
H1FX	4	-0.043818	-0.25262	0.98324	0.99879	0.80056	0.89569
PEX5	4	-0.028189	-0.18577	0.93357	0.99498	0.85262	0.92517
MYT1L	4	-0.058716	-0.31707	0.97141	0.99796	0.75119	0.86588
GIMAP6	4	0.24932	1.1793	0.16174	0.70039	0.23829	0.60531
C17orf77	4	0.35215	1.4228	0.054893	0.43209	0.15479	0.60247
CTBS	4	-0.4372	-2.2395	0.21161	0.77241	0.025124	0.35285
RFC5	4	-1.8934	-2.8424	4.9722e-05	0.0028986	0.0044778	0.13583
POP7	4	-1.4098	-3.1986	0.001243	0.035063	0.001381	0.070317
NPB	4	0.20935	1.0591	0.23319	0.79411	0.28957	0.62619
DHX58	4	-0.032002	-0.36069	0.94595	0.99665	0.71833	0.848
HNRNPCL1	4	0.038012	0.23793	0.71191	0.96875	0.81193	0.90209
C16orf59	4	-0.77572	-2.4176	0.03928	0.35276	0.015624	0.27809
KRTAP9-7	4	0.20163	0.88326	0.24856	0.80707	0.3771	0.67764
THAP7	4	-0.46696	-2.2323	0.18611	0.74036	0.025594	0.35672
C16orf82	4	-0.11498	-0.22722	0.80171	0.97965	0.82025	0.90533
RLN2	4	0.067855	0.81898	0.61476	0.95709	0.4128	0.70102
CLEC19A	4	-0.075761	-0.99287	0.91816	0.99285	0.32077	0.64452
SLC38A11	4	-0.051665	-0.22129	0.99274	0.9992	0.82487	0.90788
ATRAID	4	-0.34463	-1.5686	0.32215	0.85234	0.11675	0.60247
PPP1R12A	4	-0.89693	-2.3838	0.022723	0.25574	0.017133	0.29202
SBK1	4	-0.2661	-0.92033	0.4464	0.90761	0.3574	0.66627
CLUAP1	4	0.12224	0.95842	0.44267	0.90525	0.33785	0.65304
NABP2	4	-0.53525	-1.8341	0.1343	0.6559	0.066642	0.56913
PLB1	4	-0.066332	-1.0342	0.94769	0.99699	0.30106	0.63171
HDAC9	4	0.036894	0.36451	0.7151	0.96974	0.71548	0.84635
HMGB2	4	0.23637	1.2754	0.18382	0.73792	0.20216	0.60247
LRRC3	4	-0.1946	-1.7303	0.59487	0.95209	0.083577	0.60247
CAPZA3	4	0.076748	0.39457	0.58214	0.94511	0.69316	0.83336
TMEM198	4	0.20948	1.5394	0.2329	0.79403	0.1237	0.60247
LILRA4	4	0.083122	0.82995	0.563	0.94164	0.40657	0.69631
HMBS	4	-0.039596	-0.17034	0.96957	0.99796	0.86475	0.93256
ATOX1	4	0.40996	1.0284	0.0268	0.28324	0.30378	0.63332
TRMU	4	-0.34246	-1.1389	0.32508	0.85234	0.25476	0.61034
CRYGD	4	0.21837	0.90833	0.21574	0.77858	0.3637	0.66914
IL36A	4	-0.078171	-1.0807	0.9108	0.99152	0.27982	0.62203
CHPF	4	-0.012572	-0.12569	0.88191	0.9882	0.89998	0.95015
LOC158434	4	0.3004	1.2976	0.09641	0.57533	0.19442	0.60247
ZNF385B	4	-0.11905	-1.1558	0.79127	0.97881	0.24777	0.60706
ST8SIA4	4	0.36375	1.2382	0.047832	0.39967	0.21565	0.60247
HIST1H4E	4	-0.26483	-0.9209	0.44928	0.90865	0.35711	0.66627
POLQ	4	-0.084364	-0.59247	0.89081	0.98912	0.55354	0.76332
PC	4	-0.25947	-0.95027	0.45828	0.91239	0.34197	0.6565
OTOP2	4	-0.23867	-1.6998	0.49821	0.92478	0.089172	0.60247
RPRML	4	-0.26126	-1.2954	0.4549	0.91113	0.19519	0.60247
CHCHD4	4	-0.62202	-1.7928	0.087609	0.54891	0.073008	0.59566
FKBP2	4	-0.024331	-0.36063	0.92089	0.99308	0.71838	0.848
TLE6	4	0.084992	1.6794	0.55713	0.94014	0.093072	0.60247
EVI5	4	0.17704	0.90633	0.30181	0.84514	0.36476	0.66953
SEMA4F	4	-0.22998	-0.88362	0.51601	0.93036	0.3769	0.67761
TBC1D13	4	-0.043781	-0.67376	0.98319	0.99879	0.50047	0.75009
PIGF	4	-0.1899	-0.91838	0.60526	0.95519	0.35842	0.66635
NELFE	4	-0.088776	-0.88237	0.87719	0.98753	0.37758	0.67794
PXK	4	0.071075	0.43794	0.60287	0.95427	0.66143	0.81401
TBL1XR1	4	0.075326	0.36373	0.58756	0.94794	0.71606	0.84669
C21orf62	4	-0.13821	-1.3463	0.73394	0.97268	0.17822	0.60247
CLECL1	4	0.16707	0.71803	0.32433	0.85234	0.47274	0.73823
BCAS2	4	-0.40449	-1.2097	0.24667	0.80646	0.22638	0.60337
C16orf52	4	-0.2112	-1.3017	0.55803	0.94027	0.19303	0.60247
PDCD10	4	0.27326	0.75902	0.12699	0.64106	0.44784	0.72323
TUBA4A	4	0.16113	0.98074	0.33771	0.85935	0.32672	0.64689
GFOD2	4	0.030184	0.20499	0.73717	0.9731	0.83758	0.9156
ASRGL1	4	0.16875	1.2647	0.32041	0.85193	0.20599	0.60247
VPS45	4	-0.51531	-1.4397	0.14747	0.6781	0.14994	0.60247
BCL11B	4	0.26682	1.3298	0.13529	0.6582	0.18359	0.60247
NCOA3	4	0.076378	1.0568	0.58348	0.94577	0.29061	0.62619
CCNL1	4	-0.38273	-1.2898	0.27198	0.82603	0.19711	0.60247
ORC4	4	-0.1766	-0.92955	0.63499	0.9574	0.3526	0.66329
KANK3	4	-0.063855	-0.65884	0.95441	0.99699	0.51	0.75423
FAM180B	4	-0.045998	-1.2673	0.9904	0.9992	0.20506	0.60247
PKHD1	4	0.74294	0.9941	0	0	0.32017	0.64445
KNCN	4	-0.32097	-1.1813	0.35725	0.87165	0.23747	0.6052
ADGRG5	4	-0.21152	-0.96055	0.55743	0.94014	0.33678	0.6524
TTLL7	4	0.061321	0.84345	0.6348	0.9574	0.39898	0.6912
ETHE1	4	0.17352	1.0508	0.30972	0.84732	0.29333	0.62834
TMEM213	4	0.18018	1.2229	0.2948	0.84185	0.22136	0.6026
GJA9	4	0.040672	0.62119	0.70301	0.96723	0.53448	0.75846
SMLR1	4	0.14302	1.3538	0.38385	0.88089	0.17579	0.60247
CCDC112	4	0.16048	0.99102	0.3396	0.86043	0.32168	0.64454
VSIG4	4	0.049059	0.30152	0.67373	0.96157	0.76302	0.87307
MSRB1	4	0.096781	1.0403	0.52113	0.93182	0.2982	0.63063
IFRD2	4	0.11235	0.75847	0.47265	0.91842	0.44817	0.72345
TMEM40	4	0.1918	1.1292	0.26909	0.825	0.25879	0.61191
CBL	4	-0.2014	-0.80084	0.57856	0.94417	0.42323	0.70767
GOLM1	4	-0.26349	-1.8116	0.45177	0.91042	0.070053	0.58409
CYP4F12	4	-0.10368	-1.0418	0.83413	0.98514	0.29749	0.62992
POU3F1	4	-0.20983	-0.60129	0.56086	0.94078	0.54765	0.76258
LCN2	4	-0.21945	-0.65879	0.53873	0.93793	0.51003	0.75423
GAS1	4	-0.19397	-1.0588	0.59606	0.95277	0.28971	0.62619
ART5	4	0.20914	1.0119	0.23374	0.79479	0.31159	0.63764
HSPB2	4	0.41632	0.96528	0.024712	0.26938	0.3344	0.65098
VAMP2	4	0.085853	0.53102	0.55425	0.94014	0.5954	0.77369
ZNF445	4	0.13799	1.3515	0.39822	0.88637	0.17654	0.60247
CNN2	4	0.031988	0.30322	0.73056	0.97234	0.76173	0.87227
ARHGAP9	4	-0.24028	-1.2185	0.49513	0.92443	0.22305	0.6026
ZNF711	4	0.31798	1.1927	0.079753	0.52556	0.233	0.60483
H3F3A	4	-0.90311	-1.5554	0.021629	0.24702	0.11985	0.60247
CTGF	4	-0.013663	-0.090976	0.88549	0.98853	0.92751	0.96513
PRAMEF17	4	-0.15749	-0.67302	0.68273	0.96395	0.50093	0.75045
SHANK1	4	0.20886	0.866	0.23409	0.79514	0.38649	0.68413
DHODH	4	0.21655	1.2274	0.21932	0.77971	0.21968	0.6026
LIFR	4	0.089886	0.44487	0.54201	0.93816	0.65641	0.81102
SARDH	4	-0.10588	-0.71568	0.82752	0.98381	0.47419	0.73896
SLC30A9	4	0.27547	0.94212	0.12411	0.63449	0.34613	0.65854
RASGRP3	4	0.10797	0.97177	0.48588	0.92192	0.33117	0.64947
SLC25A52	4	-0.091607	-0.79312	0.86824	0.98708	0.42771	0.71057
BATF	4	-0.1126	-0.88348	0.80842	0.98088	0.37698	0.67761
LGI1	4	0.16778	0.82958	0.32259	0.85234	0.40678	0.6965
USP18	4	0.14186	1.1728	0.38753	0.88227	0.24086	0.60644
GLYATL3	4	0.027215	0.64663	0.74707	0.97377	0.51787	0.75567
MPC2	4	0.050691	0.53314	0.66806	0.95962	0.59394	0.77316
SLC25A5	4	-0.07738	-0.53705	0.91314	0.99158	0.59124	0.77151
SCAF1	4	-0.068462	-0.46894	0.94033	0.99579	0.63911	0.79937
MAP3K14	4	0.23011	1.4751	0.19461	0.75535	0.14018	0.60247
TIMM23	4	-0.72828	-1.9239	0.051014	0.41438	0.054365	0.51917
TRUB2	4	-0.75701	-1.8504	0.043854	0.37822	0.06425	0.55819
B3GNT8	4	-0.32396	-1.7243	0.35203	0.8689	0.084656	0.60247
DSEL	4	-0.24055	-1.953	0.49483	0.92443	0.050821	0.50375
ARFGEF1	4	0.096954	1.3802	0.52054	0.93124	0.16752	0.60247
DLX2	4	-0.1521	-0.82296	0.6964	0.9666	0.41053	0.69951
MAST4	4	-0.22553	-1.5677	0.52571	0.93336	0.11695	0.60247
BMPR1B	4	0.27522	1.4171	0.1243	0.63461	0.15645	0.60247
IGSF6	4	-0.010219	-0.21368	0.87321	0.98741	0.83079	0.91119
TSPAN31	4	0.14877	0.48606	0.36943	0.87432	0.62693	0.79082
ERCC6-PGBD3	4	-0.041082	-0.26775	0.97429	0.99873	0.78889	0.88801
PPIL4	4	-0.89572	-2.823	0.022822	0.256	0.0047582	0.14032
HSFY2	4	0.31333	1.2737	0.084079	0.53922	0.20276	0.60247
NPW	4	0.10554	0.95784	0.49349	0.92443	0.33814	0.65314
PUSL1	4	-0.072746	-0.65019	0.92746	0.9935	0.51557	0.75567
GSC2	4	0.13076	0.9068	0.41905	0.8966	0.36451	0.66938
MYO1F	4	0.1593	1.3638	0.34283	0.86399	0.17264	0.60247
SLC26A6	4	0.11949	0.61654	0.45152	0.91019	0.53754	0.75933
JMJD8	4	-0.066858	-0.71865	0.94585	0.99665	0.47236	0.73786
OR6N1	4	-0.14166	-1.1919	0.72345	0.97101	0.23332	0.60487
PCDHGB5	4	0.33703	1.3041	0.06429	0.4685	0.19221	0.60247
PCDHB15	4	0.013604	1.0566	0.79147	0.97881	0.29069	0.62621
TRMT1	4	-0.28701	-1.9371	0.4105	0.89226	0.052737	0.51119
TM4SF4	4	-0.0091348	-0.1386	0.86973	0.98708	0.88976	0.94497
ODF1	4	0.016801	0.1305	0.78078	0.9782	0.89617	0.94818
MAP4	4	-0.05225	-0.15738	0.99125	0.9992	0.87494	0.9375
OR52I2	4	-0.28363	-0.71662	0.41612	0.89397	0.47361	0.73857
WFDC5	4	0.11225	0.95522	0.4731	0.91842	0.33947	0.65434
LOC643802	4	0.38071	1.3903	0.038634	0.35016	0.16443	0.60247
MASP1	4	0.17814	0.60588	0.29922	0.84371	0.54459	0.76163
SEC14L4	4	0.032643	0.15343	0.72822	0.97193	0.87806	0.93899
ST6GALNAC2	4	-0.067797	-0.66933	0.94287	0.99611	0.50329	0.75106
ZNF90	4	0.039821	0.19928	0.70535	0.96747	0.84205	0.9185
BTBD7	4	-0.062738	-0.66339	0.95764	0.99782	0.50708	0.75321
RIMBP2	4	-0.045723	-0.37729	0.98951	0.9989	0.70596	0.84088
TOP1MT	4	-0.34062	-1.2646	0.32737	0.85267	0.20602	0.60247
MALRD1	4	-0.17152	-0.71397	0.64708	0.9589	0.47525	0.73932
NSL1	4	-1.8579	-3.6818	4.9722e-05	0.0028986	0.00023162	0.027895
ASB6	4	0.096947	0.46044	0.52054	0.93124	0.6452	0.80383
S100A16	4	-0.011019	-0.087914	0.87619	0.98753	0.92994	0.96684
KHDRBS1	4	0.082783	0.54906	0.56394	0.94187	0.58296	0.7687
ZNF250	4	0.35641	1.3055	0.052506	0.42105	0.19173	0.60247
YAE1D1	4	-0.90016	-1.7715	0.022027	0.24916	0.076483	0.60247
ETV3L	4	-0.13696	-0.66159	0.73757	0.9731	0.50823	0.75361
TIGD4	4	0.31228	1.433	0.085223	0.54204	0.15187	0.60247
SLAMF8	4	0.36325	1.2323	0.04813	0.40116	0.21785	0.60247
C1QTNF4	4	-0.24943	-0.94875	0.47559	0.91842	0.34275	0.65713
SNRNP40	4	-0.72919	-2.1915	0.050766	0.41336	0.028418	0.37815
MYH3	4	-0.10591	-1.3019	0.82742	0.98381	0.19294	0.60247
TFE3	4	0.30483	1.552	0.092432	0.56333	0.12066	0.60247
ABCA12	4	-0.33423	-1.3793	0.33652	0.85935	0.1678	0.60247
OR2AE1	4	-0.017996	-0.131	0.89887	0.98933	0.89578	0.94801
PTGR2	4	-0.1835	-0.708	0.61893	0.9574	0.47895	0.74132
POLE3	4	-0.8772	-2.1937	0.02506	0.27068	0.028258	0.37713
ARHGEF7	4	-0.50266	-1.6213	0.15642	0.69234	0.10496	0.60247
OVOL1	4	0.0042409	0.031266	0.82319	0.98335	0.97506	0.98937
MRPL23	4	-1.0166	-2.0902	0.012331	0.17477	0.036603	0.43126
PRMT7	4	-0.24157	-1.2481	0.49329	0.92443	0.21199	0.60247
ITGB2	4	0.0013428	0.016271	0.83304	0.98502	0.98702	0.99435
TMCO4	4	0.066926	1.2184	0.61759	0.9574	0.22308	0.6026
PRY	4	0.18554	0.81403	0.28371	0.83328	0.41563	0.70251
TMEM114	4	0.34894	1.3219	0.056782	0.43906	0.18621	0.60247
KIAA1522	4	0.072856	0.43187	0.59686	0.95277	0.66583	0.81654
ZNF26	4	-0.0046852	-0.029616	0.85516	0.98654	0.97637	0.99001
ELOVL2	4	0.22817	0.97857	0.19819	0.76073	0.32779	0.64706
IFT74	4	0.00056303	0.0033808	0.83542	0.98551	0.9973	0.99884
SH3GLB2	4	-0.037833	-0.35294	0.96485	0.99784	0.72413	0.8514
TSPAN16	4	0.19415	0.93892	0.26382	0.82212	0.34777	0.65971
GLS2	4	0.060128	0.33383	0.63828	0.9574	0.73851	0.85849
C19orf48	4	0.25798	1.2686	0.14832	0.67965	0.20458	0.60247
AGO4	4	-0.2023	-1.9019	0.57662	0.9441	0.057182	0.53095
KRT36	4	0.071553	0.36198	0.60133	0.95335	0.71737	0.84763
PNPLA7	4	0.053617	0.32996	0.65841	0.95962	0.74143	0.86031
SLC25A48	4	0.10101	1.6336	0.50701	0.92675	0.10235	0.60247
CRX	4	0.38452	1.0227	0.036695	0.34071	0.30645	0.63532
ASH1L	4	0.03314	0.37783	0.72653	0.97161	0.70556	0.84074
APCDD1L	4	0.262	1.3686	0.14275	0.67103	0.17111	0.60247
BOLA2	4	-0.23229	-0.78139	0.51144	0.92909	0.43457	0.71476
TPRKB	4	-0.50074	-1.2198	0.15806	0.69456	0.22253	0.6026
ZBED6	4	0.1215	0.7532	0.44486	0.90658	0.45133	0.72537
RNF17	4	0.18811	0.80302	0.2767	0.82739	0.42197	0.70674
TMPPE	4	0.1556	1.4665	0.35183	0.86854	0.14252	0.60247
MYLK3	4	-0.16474	-1.1041	0.66503	0.95962	0.26956	0.6172
PDK2	4	0.1379	0.75362	0.39847	0.88642	0.45108	0.72524
TMPRSS15	4	0.45123	1.2611	0.015563	0.20338	0.20727	0.60247
SLC25A2	4	0.33227	1.043	0.067721	0.48131	0.29697	0.62986
NDUFA8	4	-0.034805	-0.26829	0.9546	0.99699	0.78848	0.8878
CCDC84	4	-2.4076	-3.7776	4.9722e-05	0.0028986	0.00015836	0.022439
FERMT3	4	-0.042462	-0.74385	0.97927	0.99879	0.45697	0.72871
LOXL3	4	-0.20368	-1.306	0.57354	0.9441	0.19156	0.60247
ZBTB18	4	-0.13804	-0.43253	0.73444	0.97268	0.66536	0.81616
UBQLN3	4	-0.0092288	-0.37862	0.86993	0.98708	0.70497	0.84039
OCM	4	-0.20474	-0.72929	0.5717	0.9441	0.46582	0.73446
SIX3	4	0.29896	1.4719	0.098051	0.58034	0.14105	0.60247
PRR30	4	0.14536	0.89815	0.37803	0.8791	0.3691	0.67229
SAMHD1	4	0.1092	0.71771	0.4819	0.91886	0.47294	0.73842
DMRTC1	4	0.28752	1.0119	0.11073	0.61165	0.3116	0.63764
PPAP2C	4	-0.095095	-0.63432	0.85814	0.98654	0.52587	0.75751
RNF217	4	-0.23716	-1.1056	0.50144	0.92523	0.26891	0.61687
ITCH	4	0.094684	0.54039	0.52715	0.93336	0.58893	0.77083
HMMR	4	-0.39955	-0.8334	0.25224	0.81168	0.40462	0.69511
