Gene	sgRNA	7qDi|beta	7qDi|z	7qDi|p-value	7qDi|fdr	7qDi|wald-p-value	7qDi|wald-fdr
ANAPC2	4	-1.2802	-2.2552	0.00039773	0.019277	0.024121	0.51558
TRIM49D1	4	-0.028674	-0.67676	0.99165	0.9992	0.49856	0.71148
SMKR1	4	-0.039427	-1.0166	0.93974	0.9948	0.30933	0.59409
FAM13C	4	-0.015827	-0.26496	0.90653	0.99143	0.79104	0.88291
SLC48A1	4	0.042412	0.91596	0.50075	0.94581	0.35969	0.62918
HEY1	4	-0.072093	-1.1478	0.76151	0.9795	0.25105	0.55835
UBE2C	4	-0.29612	-1.5794	0.22621	0.82873	0.11424	0.51558
LRRC3B	4	0.025297	0.923	0.61594	0.9627	0.35601	0.62649
TRPV2	4	0.19548	1.4959	0.014915	0.22026	0.13467	0.51558
OR11H1	4	-0.374	-1.8578	0.14935	0.72966	0.063191	0.51558
FNDC3A	4	0.060043	0.68846	0.39057	0.92197	0.49117	0.71148
AGO1	4	-0.03263	-0.4051	0.98215	0.99732	0.68541	0.82051
CRB2	4	-0.020822	-0.32771	0.94084	0.9948	0.74313	0.85633
MCM4	4	-0.75497	-1.6697	0.01223	0.19309	0.094974	0.51558
IVNS1ABP	4	0.069921	0.75078	0.33569	0.9049	0.45278	0.70127
APPL2	4	0.02452	0.5693	0.62205	0.9627	0.56915	0.73877
SCRT2	4	0.1493	1.6793	0.060754	0.49354	0.093093	0.51558
TAAR6	4	0.16209	1.6105	0.043055	0.41623	0.10729	0.51558
GALNTL5	4	-0.013961	-0.20846	0.89395	0.99074	0.83487	0.90913
C18orf42	4	0.073022	1.0482	0.31868	0.89763	0.29454	0.58472
APOA2	4	-0.0027284	-0.10879	0.81441	0.98645	0.91337	0.95377
TBX5	4	0.12449	1.0968	0.11276	0.65816	0.27272	0.57121
PDGFRA	4	-0.076553	-1.2042	0.74028	0.97671	0.2285	0.54256
RIN1	4	-0.03083	-0.63115	0.99423	0.99925	0.52794	0.71334
CCL20	4	0.058594	1.3638	0.39868	0.92321	0.17263	0.51558
INIP	4	-0.053261	-0.66776	0.86084	0.98846	0.50428	0.71148
EDIL3	4	-0.068116	-0.81497	0.78075	0.98193	0.41509	0.67066
HOXA13	4	-0.066148	-0.5185	0.79119	0.98393	0.60411	0.7661
CIAO1	4	-1.1726	-3.1386	0.00099433	0.038241	0.0016976	0.16528
PNLIPRP3	4	0.13357	0.86155	0.093119	0.6143	0.38894	0.65194
HTR1D	4	-0.018312	-0.2789	0.92299	0.99183	0.78032	0.87644
LOC100129216	4	0.031711	1.0792	0.57239	0.95886	0.28051	0.5759
ADAM2	4	0.05669	1.4298	0.40991	0.92609	0.15279	0.51558
KCTD13	4	0.071983	1.3934	0.32515	0.90222	0.16351	0.51558
CCNO	4	0.1299	1.2065	0.10102	0.63187	0.22764	0.54224
HSD17B4	4	0.068175	0.87991	0.34379	0.90654	0.37891	0.64387
ADHFE1	4	0.093647	1.1051	0.21945	0.82734	0.26911	0.5684
HES7	4	0.022872	0.25898	0.63458	0.96508	0.79565	0.88605
ZNF492	4	-0.1948	-1.0959	0.3765	0.91857	0.27312	0.57147
DCN	4	0.086643	1.3358	0.25007	0.84785	0.18162	0.51847
CHI3L2	4	-0.077047	-1.6255	0.73774	0.97671	0.10405	0.51558
PPP1R1A	4	0.01101	0.3307	0.7194	0.97471	0.74087	0.85491
SLC35A4	4	0.047477	0.68415	0.46833	0.94199	0.49388	0.71148
THEM5	4	0.046059	0.64235	0.47718	0.94254	0.52065	0.71185
LRRC24	4	-0.075649	-1.2606	0.74421	0.97722	0.20745	0.52926
C7orf55	4	-0.031905	-0.60841	0.98697	0.99814	0.54292	0.72044
RPS4Y1	4	0.23856	1.4134	0.0026847	0.069858	0.15754	0.51558
HOXC10	4	0.070571	0.67091	0.33231	0.90373	0.50228	0.71148
KRTAP13-2	4	0.022245	0.41211	0.63931	0.96508	0.68026	0.81658
TPMT	4	-0.023675	-0.51186	0.95993	0.99595	0.60875	0.76932
RPLP2	4	-1.4239	-2.6121	0.00014915	0.0095238	0.009	0.32908
DIP2C	4	0.24785	1.6328	0.0021378	0.062319	0.10252	0.51558
ZSWIM5	4	-0.2326	-1.2354	0.31167	0.89495	0.21669	0.53471
PAQR5	4	-0.091693	-1.8194	0.67157	0.96846	0.068847	0.51558
BCL9L	4	0.013472	0.33869	0.70056	0.97113	0.73484	0.85084
PLEK	4	0.020331	0.30264	0.65352	0.96763	0.76216	0.86778
CSRP1	4	0.025244	0.75014	0.61629	0.9627	0.45317	0.70127
TCF4	4	0.09945	1.244	0.19583	0.80016	0.2135	0.53295
VNN1	4	0.047495	0.69735	0.46808	0.94199	0.48559	0.71148
C17orf82	4	-0.18698	-1.8718	0.39127	0.92241	0.061231	0.51558
XRRA1	4	0.062019	0.69858	0.37829	0.91857	0.48481	0.71148
NAT8	4	-0.046496	-0.34818	0.89883	0.99074	0.72771	0.84642
SPON1	4	0.13794	1.5995	0.082977	0.58113	0.10971	0.51558
C1QTNF2	4	0.016923	0.36378	0.67714	0.96877	0.71602	0.83948
ANKRD62	4	0.0026971	0.049129	0.77583	0.98108	0.96082	0.97922
SLC22A4	4	0.02437	0.53303	0.623	0.9627	0.59402	0.75827
GCG	4	0.064642	0.63939	0.36378	0.91442	0.52257	0.71228
PDZD3	4	0.044803	0.84666	0.48673	0.94493	0.39719	0.65813
ZNF444	4	0.052122	0.75072	0.43885	0.93657	0.45282	0.70127
ENOX1	4	0.098048	0.74477	0.2014	0.80396	0.45641	0.7025
ITGA11	4	-0.034956	-1.1308	0.96739	0.99595	0.25815	0.56249
SCAF11	4	-0.057986	-0.57986	0.83474	0.98846	0.56201	0.73352
SLC22A10	4	0.016368	0.30513	0.68047	0.96877	0.76027	0.86673
CSGALNACT2	4	-0.028756	-0.3248	0.9921	0.99925	0.74533	0.85755
FAM101A	4	0.046708	0.64873	0.47281	0.94199	0.51652	0.71148
FHOD1	4	0.23497	1.6217	0.0031321	0.077586	0.10487	0.51558
FOXD3	4	0.13967	1.296	0.079348	0.56898	0.19499	0.52385
S100A5	4	0.21253	1.6515	0.0083524	0.15067	0.098627	0.51558
KRT40	4	0.037519	0.54373	0.53212	0.9546	0.58663	0.75257
SSX4	4	0.096069	1.0235	0.20916	0.81515	0.30607	0.59145
C1orf198	4	0.056707	0.93516	0.40991	0.92609	0.34971	0.62266
IFNA5	4	-0.10167	-1.2295	0.63006	0.96424	0.21889	0.53599
LIPT2	4	-0.32504	-2.1765	0.1935	0.79726	0.02952	0.51558
NEK10	4	0.066001	1.1215	0.35706	0.91294	0.26208	0.56409
FERD3L	4	0.108	1.0701	0.16441	0.75384	0.28456	0.57831
IER5	4	0.10968	1.6145	0.15924	0.74732	0.10642	0.51558
EBLN1	4	0.096779	1.1493	0.20608	0.80989	0.25045	0.55804
PMPCA	4	-1.4804	-2.8326	9.9433e-05	0.0074074	0.0046173	0.24635
ZBTB24	4	0.025414	0.49334	0.61509	0.9627	0.62177	0.77824
TEX35	4	0.023693	0.50553	0.62777	0.96272	0.61318	0.77234
NKX6-3	4	-0.023242	-0.31317	0.95655	0.99591	0.75415	0.86281
IPO8	4	0.17134	1.3939	0.032962	0.35684	0.16334	0.51558
WFDC13	4	0.23672	1.3995	0.0029333	0.074028	0.16165	0.51558
CELF4	4	0.095213	0.69163	0.21269	0.81954	0.48917	0.71148
UTF1	4	0.052971	1.2659	0.43408	0.93432	0.20554	0.52822
BCORL1	4	0.069626	0.78426	0.33698	0.9049	0.43289	0.68549
NCOA7	4	0.12005	1.5841	0.12514	0.68267	0.11317	0.51558
SULT1C2	4	-0.056519	-0.61523	0.84285	0.98846	0.5384	0.71756
EAPP	4	-0.2913	-1.7124	0.23203	0.83212	0.086825	0.51558
C19orf54	4	0.057946	0.81923	0.40246	0.92391	0.41265	0.66862
RPS7	4	-0.76306	-1.7956	0.011634	0.18735	0.072555	0.51558
UCN	4	0.086626	0.76479	0.25012	0.84785	0.4444	0.69442
FOXD4L5	4	-0.092429	-1.2081	0.66859	0.96763	0.22701	0.54171
DRICH1	4	-0.097827	-1.0462	0.64681	0.9665	0.29548	0.58511
MYOT	4	0.11395	1.2219	0.14542	0.72336	0.22175	0.53761
RSRC1	4	0.099531	1.1012	0.19544	0.79947	0.2708	0.5697
ACE2	4	0.19676	1.4431	0.014418	0.21626	0.14899	0.51558
HIST1H2AA	4	0.14462	1.1961	0.069752	0.53427	0.23167	0.54508
GLUL	4	0.074766	1.681	0.30924	0.89458	0.092762	0.51558
DNAJC16	4	0.016572	0.34257	0.67918	0.96877	0.73192	0.84906
POC5	4	-0.020255	-0.16851	0.93721	0.99441	0.86618	0.92642
ANKRD33	4	-0.11403	-1.7683	0.58417	0.96081	0.077017	0.51558
VPS16	4	-0.014507	-0.9878	0.89793	0.99074	0.32325	0.60432
FAM98C	4	-0.040648	-0.57534	0.93214	0.9928	0.56506	0.73588
MKS1	4	-0.28387	-2.0174	0.24008	0.83883	0.043649	0.51558
ZNF716	4	-0.16711	-1.464	0.43363	0.93432	0.14319	0.51558
GNGT1	4	-0.10804	-1.5169	0.60555	0.9627	0.1293	0.51558
GRHL2	4	0.024577	0.2419	0.62156	0.9627	0.80886	0.89379
INCA1	4	-0.11502	-1.4216	0.58109	0.96051	0.15515	0.51558
SNED1	4	0.036197	0.4114	0.54156	0.95638	0.68078	0.81706
TUBB3	4	0.082711	1.6124	0.26867	0.86748	0.10688	0.51558
ARHGEF17	4	0.12452	1.2863	0.11266	0.65815	0.19833	0.52511
AGPAT1	4	-0.039704	-1.314	0.9382	0.99462	0.18884	0.52129
ZBP1	4	0.14156	1.5504	0.074973	0.55523	0.12106	0.51558
OR2W3	4	-0.077575	-0.81941	0.73516	0.97612	0.41255	0.66862
AUNIP	4	-0.071851	-0.6886	0.76265	0.9795	0.49107	0.71148
PRR36	4	-0.27385	-2.0734	0.25256	0.85064	0.038139	0.51558
RBL2	4	0.15905	1.4297	0.046336	0.43188	0.15281	0.51558
TMX4	4	0.11192	1.3392	0.15174	0.73279	0.1805	0.51795
METTL15	4	-0.080628	-1.0551	0.72203	0.97471	0.2914	0.58314
HINT1	4	-0.090766	-1.2417	0.6753	0.96877	0.21434	0.53377
GNG3	4	-0.067743	-1.2608	0.78284	0.98259	0.20738	0.52926
PLAT	4	-0.00024891	-0.0086349	0.79681	0.98491	0.99311	0.99633
BTBD16	4	0.042875	0.70516	0.49776	0.94581	0.48071	0.71148
HOXC9	4	-0.10365	-1.4998	0.62355	0.9627	0.13366	0.51558
HELZ2	4	-0.032134	-0.91888	0.98513	0.99774	0.35816	0.62809
LYSMD3	4	-0.001965	-0.033168	0.8077	0.98491	0.97354	0.98607
ZNF737	4	0.15826	1.0371	0.04743	0.43782	0.29971	0.58758
SUSD6	4	-0.10247	-1.2292	0.62698	0.96272	0.219	0.53599
GSTA2	4	0.035442	0.92145	0.54673	0.95638	0.35682	0.62725
MMP21	4	0.053171	0.81791	0.43278	0.93432	0.41341	0.66934
GPR20	4	-0.024122	-0.53803	0.96286	0.99595	0.59056	0.75561
OPTC	4	-0.0036064	-0.1556	0.82037	0.98846	0.87635	0.93185
ODAM	4	0.13652	1.657	0.08601	0.59065	0.097528	0.51558
HIST3H3	4	-0.067247	-1.1746	0.78542	0.98379	0.24017	0.55054
RBSN	4	-0.011016	-0.078325	0.87228	0.98846	0.93757	0.96684
TTPAL	4	-0.057178	-0.60601	0.83927	0.98846	0.54451	0.72141
IGF1R	4	-0.036126	-0.60098	0.95958	0.99595	0.54785	0.7243
IL22	4	0.0032941	0.044953	0.77165	0.98011	0.96414	0.98107
UQCC3	4	-0.11052	-1.8916	0.5971	0.9627	0.058546	0.51558
ANKRD60	4	0.016652	0.23209	0.67848	0.96877	0.81647	0.89821
VAV3	4	0.019464	0.18377	0.6586	0.96763	0.8542	0.91928
MYO18B	4	0.038049	1.0758	0.52794	0.9517	0.282	0.5768
HOXB4	4	0.13359	1.26	0.09307	0.61417	0.20768	0.52926
LACRT	4	-0.056008	-0.55443	0.84543	0.98846	0.57928	0.7469
NDST3	4	0.024086	0.52984	0.62489	0.9627	0.59622	0.76009
CPNE9	4	0.076941	0.7352	0.29726	0.88722	0.46222	0.70694
ZFY	4	0.11453	1.4653	0.14313	0.7182	0.14285	0.51558
DHRS1	4	-0.10251	-1.0049	0.62688	0.96272	0.31493	0.59822
NRBP2	4	-0.13023	-1.7773	0.53316	0.95537	0.075511	0.51558
JAKMIP3	4	0.044421	0.70227	0.48911	0.94493	0.48251	0.71148
RGS17	4	-0.0020844	-0.035886	0.80874	0.98506	0.97137	0.98489
FAM89B	4	-0.07124	-1.1466	0.76564	0.97962	0.25155	0.55863
ZBED3	4	0.029177	0.34224	0.59088	0.96259	0.73217	0.84912
ZC4H2	4	-0.1859	-2.0109	0.39356	0.92321	0.044338	0.51558
ADPRM	4	0.13457	1.3367	0.090832	0.60738	0.18131	0.51795
LPAR3	4	0.053543	0.74336	0.43035	0.93294	0.45726	0.70331
NLGN4Y	4	0.17033	1.5842	0.034006	0.36306	0.11315	0.51558
CBR1	4	-0.13716	-1.4429	0.51163	0.94753	0.14904	0.51558
IFNLR1	4	-0.0080173	-0.18476	0.85155	0.98846	0.85342	0.91912
TPTE2	4	-0.0091844	-0.10377	0.85801	0.98846	0.91735	0.95604
TUBGCP5	4	-0.75363	-2.4594	0.01233	0.19375	0.013916	0.40625
CST8	4	0.11539	1.3509	0.1404	0.7136	0.17674	0.51652
ERAP2	4	0.082694	0.70411	0.26882	0.86748	0.48136	0.71148
WFIKKN2	4	-0.087719	-1.8132	0.68922	0.96877	0.0698	0.51558
OR6F1	4	0.04616	1.0501	0.47658	0.94248	0.29367	0.5845
EIF3L	4	-0.40636	-2.1103	0.12205	0.67501	0.03483	0.51558
TTC4	4	-0.40124	-1.9438	0.12568	0.68359	0.05192	0.51558
GPRASP1	4	0.02831	0.47557	0.5959	0.9627	0.63438	0.78707
CSNK1G1	4	0.055701	0.73995	0.41613	0.92749	0.45933	0.70494
PSG7	4	-0.11477	-0.54732	0.58193	0.96051	0.58416	0.75088
LRRC74B	4	0.10126	0.90406	0.18937	0.79083	0.36597	0.63418
OR51L1	4	-0.098976	-0.77066	0.64159	0.96545	0.44091	0.69144
SLC22A25	4	-0.12196	-1.3968	0.55757	0.9565	0.16247	0.51558
COPRS	4	-0.10137	-1.7412	0.63095	0.96475	0.081657	0.51558
SDC2	4	0.079372	0.86665	0.28592	0.88311	0.38613	0.64945
OR1N1	4	0.026174	0.46853	0.61047	0.9627	0.63941	0.79052
GPR174	4	0.028087	0.41544	0.59739	0.9627	0.67782	0.81537
ZFHX2	4	-0.032866	-0.3683	0.98036	0.99656	0.71265	0.83699
EIF1AD	4	-0.68841	-1.8873	0.018992	0.2562	0.059124	0.51558
NKX3-1	4	0.083846	1.694	0.26335	0.86257	0.090273	0.51558
YARS	4	-1.7747	-3.4785	0	0	0.00050416	0.11067
ITGB6	4	-0.079309	-1.4863	0.72711	0.97471	0.13721	0.51558
ANOS1	4	0.1681	1.3767	0.035995	0.37397	0.16861	0.51558
CLEC2D	4	0.053419	0.75934	0.43079	0.93294	0.44765	0.69744
ZDHHC15	4	-0.0081525	-0.10393	0.85214	0.98846	0.91722	0.95601
TLCD1	4	-0.24482	-1.5842	0.29194	0.88445	0.11315	0.51558
NMT1	4	-0.49892	-1.7892	0.063886	0.5089	0.07359	0.51558
ATP10D	4	0.01062	0.11907	0.72228	0.97471	0.90522	0.9493
KCNK12	4	0.0079278	0.16683	0.74013	0.97671	0.8675	0.92712
CST11	4	-0.10714	-1.8014	0.60948	0.9627	0.071635	0.51558
SIM1	4	-0.026934	-0.3679	0.98001	0.99656	0.71295	0.8371
GALNT14	4	0.069506	1.228	0.33728	0.9049	0.21944	0.53606
ASIC2	4	-0.0024163	-0.032721	0.81187	0.986	0.9739	0.98623
OR11A1	4	-0.052331	-0.79527	0.86557	0.98846	0.42645	0.68007
RGS16	4	-0.024858	-0.12545	0.96818	0.99595	0.90017	0.94622
GOLGA6L10	4	-1.0185	-2.8754	0.0024361	0.065772	0.0040353	0.23263
FOXN1	4	-0.2384	-1.8228	0.30302	0.89199	0.068337	0.51558
FOSL2	4	-0.088563	-0.87738	0.68599	0.96877	0.38028	0.64483
SCAPER	4	-0.041966	-1.4204	0.92438	0.99218	0.1555	0.51558
HGF	4	0.030795	0.37862	0.57895	0.95978	0.70497	0.8321
MDP1	4	-0.10418	-0.33999	0.62091	0.9627	0.73386	0.85044
DNAJC22	4	-0.14101	-0.90349	0.5005	0.94581	0.36627	0.63438
PAEP	4	0.13777	1.3107	0.083524	0.58273	0.18996	0.52184
MT1F	4	-0.056483	-0.43867	0.84295	0.98846	0.6609	0.80395
PAPPA2	4	0.022619	0.36974	0.63607	0.96508	0.71158	0.83622
FAM200B	4	0.055633	0.66373	0.41653	0.92749	0.50686	0.71148
ADGRD1	4	0.075176	0.71162	0.30675	0.8933	0.4767	0.71148
CHST8	4	0.033355	0.50401	0.55991	0.95668	0.61426	0.77296
BCL7A	4	-0.035245	-0.89055	0.96579	0.99595	0.37317	0.63946
RGS4	4	0.034712	0.43186	0.55166	0.95638	0.66584	0.80733
METTL11B	4	-0.01292	-0.22162	0.88655	0.98995	0.82461	0.90289
LEPROTL1	4	0.020304	0.22984	0.65387	0.96763	0.81822	0.89915
MITF	4	-0.61635	-2.4274	0.028985	0.32995	0.015208	0.42272
LYSMD4	4	0.12075	1.0694	0.12275	0.67616	0.28487	0.57844
ADAMTS7	4	0.017908	0.28479	0.66983	0.96763	0.77581	0.87401
MPP7	4	-0.0028698	-0.025345	0.8153	0.98658	0.97978	0.98957
CLDN19	4	-0.051564	-0.83306	0.86974	0.98846	0.40481	0.66323
ACVR1B	4	-0.065687	-1.2535	0.79392	0.98393	0.21002	0.53063
USP1	4	0.10752	0.77804	0.16571	0.75384	0.43654	0.68814
HMGCS1	4	-1.9707	-4.0306	0	0	5.5642e-05	0.044767
MAGEA9B	4	-0.011426	-0.54558	0.87506	0.98846	0.58535	0.75184
ZASP	4	-0.070374	-0.57306	0.77006	0.98001	0.56661	0.73675
KANK2	4	0.10395	1.1785	0.17813	0.7727	0.23862	0.5499
MAP10	4	-0.054589	-0.49901	0.85353	0.98846	0.61777	0.77536
HYAL1	4	-0.10497	-1.0469	0.61793	0.9627	0.29516	0.58502
PRKCDBP	4	0.13082	1.6775	0.098986	0.62728	0.093446	0.51558
OSGEPL1	4	0.12688	1.4542	0.10784	0.64979	0.1459	0.51558
TRABD2B	4	0.10812	1.2328	0.16402	0.7532	0.21767	0.53496
DDR1	4	-0.046626	-0.40588	0.89828	0.99074	0.68483	0.82006
OR5A2	4	0.0031375	0.042991	0.77284	0.98075	0.96571	0.98206
HGS	4	-0.17377	-1.3906	0.41961	0.92882	0.16436	0.51558
HLF	4	0.066654	0.88036	0.35274	0.91156	0.37866	0.64382
NACC1	4	-0.083373	-0.87606	0.70861	0.97244	0.381	0.64523
CLCNKA	4	-0.054059	-0.87974	0.85637	0.98846	0.379	0.64387
SYPL2	4	-0.16288	-1.2736	0.44427	0.93986	0.20279	0.52669
DEFB119	4	0.03682	0.76071	0.53773	0.95638	0.44683	0.69666
IZUMO3	4	0.050865	1.1325	0.4476	0.94053	0.25741	0.56205
GGA3	4	-0.1938	-1.6977	0.37869	0.91857	0.089561	0.51558
HOXD3	4	0.041896	0.79136	0.50452	0.94581	0.42873	0.68215
EFHD1	4	0.19722	1.6185	0.014169	0.2138	0.10555	0.51558
C3orf14	4	0.091796	0.9904	0.22611	0.82873	0.32198	0.60352
C4orf36	4	0.0090729	0.22417	0.73238	0.9755	0.82263	0.90166
SETD8	4	-0.59226	-2.0635	0.034454	0.36551	0.039063	0.51558
COA5	4	-0.28331	-1.5631	0.24073	0.83885	0.11803	0.51558
PARVG	4	0.015636	0.47511	0.68495	0.96877	0.63471	0.78733
PNMAL1	4	0.00070699	0.012831	0.79005	0.98393	0.98976	0.99466
MAGEB2	4	-0.050548	-0.90905	0.87541	0.98846	0.36332	0.63272
RFX1	4	-0.21929	-1.9849	0.33196	0.90373	0.04715	0.51558
CAPN12	4	-0.082683	-0.85664	0.71149	0.97288	0.39164	0.65411
PPEF2	4	-0.035344	-0.26759	0.965	0.99595	0.78902	0.88164
TIAM2	4	0.0053444	0.092561	0.75833	0.97943	0.92625	0.96064
DHX37	4	-1.8771	-3.7924	0	0	0.00014919	0.070692
DUPD1	4	0.082811	1.2425	0.26827	0.86727	0.21403	0.53333
SLC6A9	4	-0.12963	-1.1318	0.53505	0.95623	0.25773	0.56211
ADO	4	-0.10125	-1.2747	0.63135	0.96475	0.20243	0.52669
OR13H1	4	0.13188	1.6184	0.0965	0.62152	0.10558	0.51558
TUBB4A	4	-0.22978	-1.9478	0.3162	0.89729	0.051437	0.51558
PIGN	4	0.038834	0.7612	0.52312	0.95017	0.44654	0.69625
BAG2	4	0.059845	1.3881	0.39147	0.92255	0.1651	0.51558
RNF212	4	0.13911	1.5119	0.080591	0.57239	0.13057	0.51558
HECTD3	4	-0.012076	-0.1856	0.87993	0.98867	0.85276	0.91886
FBXO47	4	-0.094022	-1.3899	0.66213	0.96763	0.16455	0.51558
LRRC69	4	-0.00093096	-0.0099164	0.80133	0.98491	0.99209	0.99599
BNC1	4	0.067756	0.90775	0.34643	0.90717	0.36401	0.63352
CYCS	4	-0.4208	-1.7937	0.11246	0.65815	0.072864	0.51558
SFT2D3	4	-0.017049	-0.1686	0.91464	0.99155	0.86611	0.92642
EFHC1	4	0.18566	1.5331	0.020284	0.26649	0.12526	0.51558
SH3BP5L	4	0.03687	0.79644	0.53714	0.95638	0.42578	0.67969
PLD2	4	0.027312	0.38131	0.60262	0.9627	0.70298	0.83082
RSPH10B	4	-0.24156	-1.9139	0.2975	0.88738	0.055635	0.51558
ICOS	4	0.095617	0.86452	0.21085	0.81652	0.3873	0.65034
DCTN5	4	-1.3436	-2.8194	0.00024858	0.013966	0.0048115	0.2495
ACSF3	4	0.1454	1.4703	0.067913	0.52538	0.14147	0.51558
UBE2N	4	-0.43735	-1.7561	0.10068	0.63143	0.079073	0.51558
LARS	4	-1.324	-2.6597	0.00034802	0.017632	0.0078219	0.31031
RAG1	4	-0.027309	-0.58401	0.9829	0.99748	0.55921	0.7316
CXXC5	4	-0.019813	-0.24076	0.93408	0.99355	0.80974	0.89427
PRPH2	4	-0.0035991	-0.086979	0.82032	0.98846	0.93069	0.9631
SPINK13	4	0.054582	1.0611	0.42364	0.93238	0.28865	0.58095
SSH3	4	-0.081658	-1.3017	0.71662	0.97445	0.19302	0.52338
ZNF652	4	-0.10314	-0.96665	0.62504	0.9627	0.33372	0.61184
IFIT1B	4	0.20168	1.4116	0.01233	0.19375	0.15808	0.51558
VDAC1	4	-0.1974	-1.7117	0.37108	0.91707	0.086956	0.51558
SENP5	4	-0.019965	-0.20122	0.93542	0.99382	0.84053	0.91236
MYOM3	4	-0.045305	-0.40597	0.90449	0.99096	0.68476	0.82006
CISD1	4	0.070096	0.5587	0.33489	0.9049	0.57637	0.7448
WDR90	4	-0.082962	-1.0009	0.7104	0.97244	0.3169	0.59967
GRM8	4	0.087818	1.6633	0.24306	0.83922	0.096253	0.51558
CNTN5	4	0.21668	1.6255	0.0068609	0.13093	0.10405	0.51558
SUFU	4	0.2073	1.6018	0.01059	0.17632	0.1092	0.51558
SMCO4	4	0.016493	0.3307	0.67992	0.96877	0.74087	0.85491
MINK1	4	0.021489	0.25293	0.64388	0.96593	0.80032	0.88854
C5orf42	4	-0.034402	-0.62246	0.97037	0.99595	0.53364	0.71543
CD58	4	-0.23511	-1.6222	0.30785	0.89441	0.10476	0.51558
ISLR	4	-0.014071	-0.10848	0.89475	0.99074	0.91361	0.95392
SSX4B	4	-0.098049	-1.1874	0.64577	0.96616	0.23505	0.54734
ZDHHC19	4	-0.08647	-1.2738	0.69459	0.96956	0.20273	0.52669
AADAT	4	0.034521	1.1058	0.55265	0.95638	0.26883	0.56834
SPATA13	4	0.098885	1.0406	0.19807	0.80274	0.29808	0.58671
C19orf38	4	-0.20356	-1.7274	0.3597	0.91294	0.084089	0.51558
EFNB3	4	-0.061846	-1.072	0.81401	0.98633	0.28373	0.57782
MECOM	4	0.023667	0.46683	0.62787	0.96272	0.64062	0.79103
GFOD1	4	-0.13428	-1.4584	0.51999	0.94882	0.14473	0.51558
ACSL3	4	-0.21374	-1.5468	0.34215	0.90636	0.1219	0.51558
LY96	4	0.047144	1.2812	0.47092	0.94199	0.20011	0.52598
RBCK1	4	0.046261	0.87756	0.47604	0.94248	0.38018	0.64472
ZNF778	4	0.24695	1.5004	0.0022372	0.063202	0.13351	0.51558
HSBP1L1	4	0.056864	1.3836	0.40892	0.92551	0.16647	0.51558
ACAA1	4	0.042314	0.70559	0.50139	0.94581	0.48044	0.71148
CCDC102A	4	0.17458	1.2534	0.029631	0.33371	0.21004	0.53063
MAPK4	4	0.072706	1.7872	0.32042	0.89916	0.073905	0.51558
ANGEL2	4	0.086204	0.89798	0.25201	0.85046	0.3692	0.63641
STX3	4	-0.040705	-0.88126	0.93179	0.99264	0.37818	0.64349
DERL2	4	-0.12999	-0.96548	0.53376	0.9556	0.33431	0.61203
SOD2	4	-1.3212	-3.1282	0.00034802	0.017632	0.001759	0.16528
SLC35B1	4	-1.05	-2.8028	0.0020881	0.061314	0.0050668	0.25463
SIM2	4	-0.050308	-1.1628	0.87715	0.98846	0.24492	0.55322
ARL4A	4	-0.16441	-1.3787	0.44014	0.93752	0.16799	0.51558
NELFCD	4	-1.648	-3.1421	4.9717e-05	0.005291	0.0016775	0.16528
POLR2E	4	-1.1545	-2.4675	0.0010938	0.04059	0.013607	0.40014
SLFNL1	4	-0.13924	-1.1688	0.50527	0.94581	0.24248	0.5522
SOCS6	4	0.17478	1.6162	0.029432	0.3324	0.10605	0.51558
OR4F5	4	-0.45114	-1.6921	0.090335	0.60658	0.090619	0.51558
CDC123	4	-0.80391	-2.1133	0.0088993	0.15633	0.034573	0.51558
GPR61	4	-0.076401	-0.73619	0.74098	0.97671	0.46162	0.70672
MAD1L1	4	-0.42	-1.3281	0.11281	0.65816	0.18413	0.51969
PDE6D	4	0.086827	1.1645	0.24873	0.84615	0.24424	0.55311
AICDA	4	0.14543	1.1475	0.067913	0.52538	0.25117	0.55835
VSIG2	4	0.015025	0.068662	0.68957	0.96877	0.94526	0.97079
MRPL35	4	-0.080746	-1.2447	0.72109	0.97471	0.21323	0.53295
PPP2R2D	4	0.019028	0.14265	0.66178	0.96763	0.88657	0.93815
CLDN11	4	0.087963	1.3067	0.24222	0.83899	0.1913	0.52229
DDTL	4	-0.13183	-0.88917	0.52794	0.9517	0.37391	0.63989
CALM3	4	-0.029148	-0.283	0.99433	0.99925	0.77717	0.8747
KIAA1257	4	-0.00090957	-0.016312	0.80133	0.98491	0.98699	0.99331
KIAA0513	4	-0.12845	-1.5845	0.53858	0.95638	0.11308	0.51558
MRE11A	4	-0.23009	-1.0861	0.31575	0.89691	0.27744	0.57486
GPR158	4	0.12147	1.445	0.12106	0.673	0.14846	0.51558
C5AR2	4	0.02287	0.97339	0.63458	0.96508	0.33036	0.61016
ZNF763	4	0.046874	0.94965	0.47206	0.94199	0.34229	0.61703
ENO4	4	0.023026	0.34242	0.63344	0.96508	0.73203	0.84909
TMEM79	4	0.15503	1.3955	0.052053	0.46002	0.16285	0.51558
CNOT4	4	0.68565	1.2047	0	0	0.22832	0.54256
COPB1	4	-1.1998	-2.31	0.0008949	0.036217	0.020888	0.49426
SCAMP2	4	-0.0058943	-0.15004	0.83589	0.98846	0.88073	0.93469
IGFBP6	4	-0.057251	-0.9984	0.83887	0.98846	0.31809	0.60086
