sgRNA,Gene,Vaco_Ts13_D0,Vaco_Ts13_D10
113854944,PTPN22,740,612
113858536,PTPN22,935,795
113852054,PTPN22,530,674
63597839,GMEB2,440,687
63604746,GMEB2,588,537
63619271,GMEB2,762,756
63590694,GMEB2,978,1150
35811401,SPAG8,1902,1781
35811725,SPAG8,1878,1809
35811925,SPAG8,2399,1947
35811221,SPAG8,1736,1223
67552270,PITPNC1,642,731
67532855,PITPNC1,646,530
67669659,PITPNC1,523,667
67532906,PITPNC1,576,691
143960475,OR2F1,1637,1781
143960197,OR2F1,2909,3291
143960362,OR2F1,1797,2108
143960053,OR2F1,967,1192
27957522,OR2B6,691,597
27957467,OR2B6,1315,1159
27957756,OR2B6,1033,957
27957689,OR2B6,1443,1627
122519596,OR1J4,1147,1262
122519531,OR1J4,989,1065
122519400,OR1J4,487,550
122519694,OR1J4,772,710
135937543,FBXL21,726,1125
135936717,FBXL21,2588,2504
135940648,FBXL21,425,384
135941180,FBXL21,496,592
77021757,FBXL3,2190,2274
77007779,FBXL3,1346,841
77007644,FBXL3,934,860
77015478,FBXL3,1361,979
151814174,ARL5A,338,307
151814234,ARL5A,626,665
151828136,ARL5A,1636,1201
151815168,ARL5A,617,581
119734761,PHGDH,1615,807
119721207,PHGDH,1218,1243
119737258,PHGDH,625,509
119726864,PHGDH,1188,1006
67558888,STAP1,158,88
67581411,STAP1,892,955
67581337,STAP1,1178,1260
67575470,STAP1,377,261
62620501,B3GAT3,530,356
62621883,B3GAT3,510,253
62617007,B3GAT3,351,284
62617137,B3GAT3,1801,1234
155130323,TIAM2,984,842
155129719,TIAM2,514,519
155144669,TIAM2,1337,1371
155176874,TIAM2,507,528
67210113,LRRC29,2439,1603
67208317,LRRC29,1903,1435
67208054,LRRC29,2577,1890
67207954,LRRC29,2375,1790
11649946,FBXO2,540,583
11650475,FBXO2,792,952
11650598,FBXO2,906,729
11650528,FBXO2,1067,744
144357066,FBXL6,1672,1619
144356490,FBXL6,1304,932
144357628,FBXL6,1264,870
144358353,FBXL6,548,432
15627970,FBXL5,860,875
15636655,FBXL5,1382,1481
15625815,FBXL5,861,1000
15630782,FBXL5,496,428
98917421,FBXL4,1876,1687
98926848,FBXL4,1161,1412
98926686,FBXL4,707,989
98917691,FBXL4,424,284
152686971,LCE2B,1739,2131
152686934,LCE2B,1082,1331
152686999,LCE2B,1688,2391
152687040,LCE2B,295,212
3850179,FAM50B,3454,4136
3850284,FAM50B,1717,2150
3849918,FAM50B,1618,1326
3849978,FAM50B,2396,2574
248239536,OR2M4,2022,2580
248239336,OR2M4,1976,2601
248239008,OR2M4,824,654
248239120,OR2M4,1178,1247
248038494,OR2L2,1078,1359
248038548,OR2L2,1200,1071
248038839,OR2L2,716,816
248038595,OR2L2,700,789
111328243,OR2K2,762,723
111328336,OR2K2,537,817
111327930,OR2K2,804,548
111328011,OR2K2,2057,2096
137709798,KLHL3,657,802
137639914,KLHL3,719,457
137639064,KLHL3,922,1074
137692341,KLHL3,1152,1373
79899169,KCNG2,1441,1596
79863988,KCNG2,1459,1413
79863868,KCNG2,810,808
79864181,KCNG2,1123,1047
8539893,CLEC4E,880,670
8537126,CLEC4E,383,279
8537183,CLEC4E,546,484
8539856,CLEC4E,870,919
203499694,OPTC,527,349
203498770,OPTC,817,836
203497063,OPTC,1101,1034
203496144,OPTC,1788,983
24155818,CABYR,392,390
24156174,CABYR,758,749
24156315,CABYR,1758,1511
24156085,CABYR,732,605
36582315,NKX2-8,2797,2305
36581421,NKX2-8,1583,1615
36582263,NKX2-8,2390,2358
36581246,NKX2-8,1551,1716
45587522,BLOC1S6,2038,1559
45592211,BLOC1S6,2584,1870
45603112,BLOC1S6,921,1048
45605432,BLOC1S6,2038,2334
116988703,FBXW8,949,849
116964735,FBXW8,664,676
116945524,FBXW8,606,680
116911286,FBXW8,1225,915
451336,FBXO25,342,424
451415,FBXO25,785,916
450033,FBXO25,853,1097
432928,FBXO25,366,528
100595138,FBXO24,1556,1428
100592950,FBXO24,1577,1367
100590352,FBXO24,777,612
100591798,FBXO24,1441,1723
176652743,TSPAN17,505,427
176651836,TSPAN17,656,475
176654924,TSPAN17,881,929
176651789,TSPAN17,521,570
75904528,FBXO22,1119,982
75917241,FBXO22,592,516
75904028,FBXO22,246,186
75913286,FBXO22,868,688
135701708,SLC13A4,1298,1091
135708116,SLC13A4,1199,1452
135721400,SLC13A4,1998,1941
135721514,SLC13A4,2365,2518
37541193,FBXO10,1131,1143
37529130,FBXO10,830,731
37537115,FBXO10,674,888
37537710,FBXO10,766,769
53073606,FBXO9,511,421
53073532,FBXO9,719,621
53082540,FBXO9,883,677
53092535,FBXO9,1166,1140
174262837,FBXO8,1362,1746
174259811,FBXO8,980,1148
174262950,FBXO8,272,256
174241176,FBXO8,890,934
11673336,FBXO6,665,845
11672008,FBXO6,1076,909
11668904,FBXO6,458,369
11671341,FBXO6,673,736
152982868,FBXO5,1834,1598
152974970,FBXO5,541,512
152975502,FBXO5,1440,1407
152975414,FBXO5,640,808
41927055,FBXO4,741,568
41927209,FBXO4,544,621
41929806,FBXO4,433,686
41925452,FBXO4,229,192
33770782,FBXO3,874,744
33758514,FBXO3,215,196
33768870,FBXO3,741,650
33755824,FBXO3,1299,1001
190252295,HIBCH,817,608
190261204,HIBCH,903,801
190296859,HIBCH,775,947
190294551,HIBCH,427,383
91007032,VPS33B,625,587
91017836,VPS33B,289,369
91009806,VPS33B,707,469
91014409,VPS33B,950,1148
24240653,TINF2,1072,655
24241908,TINF2,889,98
24241296,TINF2,833,273
24241047,TINF2,940,157
23338428,SACS,799,667
23337529,SACS,937,566
23355651,SACS,651,596
23336411,SACS,1140,775
20115522,PLA2G2D,1028,960
20116337,PLA2G2D,887,679
20116386,PLA2G2D,1006,1232
20116462,PLA2G2D,573,729
105195709,IL1RAPL2,2216,2485
105267426,IL1RAPL2,461,751
105484383,IL1RAPL2,1553,2027
105195586,IL1RAPL2,1418,1843
16995711,FGF20,1341,1455
17001818,FGF20,1688,1954
16993299,FGF20,862,1104
17001749,FGF20,1893,1750
28858629,ERAL1,818,303
28855313,ERAL1,620,186
28855111,ERAL1,938,454
28856348,ERAL1,1469,1636
30166531,CLDN17,896,853
30166285,CLDN17,2877,2860
30166446,CLDN17,2003,2323
30166332,CLDN17,2281,2312
42817759,ARFGAP3,1092,1041
42826955,ARFGAP3,1033,1416
42847544,ARFGAP3,944,896
42840966,ARFGAP3,713,853
97572835,ANKRD2,2088,1232
97580925,ANKRD2,1321,1210
97578532,ANKRD2,820,628
97578367,ANKRD2,577,453
77340491,AK5,751,781
77293822,AK5,788,792
77340390,AK5,522,361
77417673,AK5,1254,1158
4720835,GALNT8,1276,1566
4745468,GALNT8,2458,2534
4726828,GALNT8,1899,1793
4745573,GALNT8,2845,2484
48756355,FGF21,1667,1916
48757022,FGF21,782,815
48756274,FGF21,2201,2709
48756985,FGF21,682,820
38866945,MYCBP,2156,2582
38873064,MYCBP,402,342
38873081,MYCBP,2722,1223
38873045,MYCBP,923,536
17959618,SERGEF,1604,1074
18004497,SERGEF,1639,1274
18006658,SERGEF,1854,1771
18006731,SERGEF,684,740
34646545,EHF,398,359
34642722,EHF,916,714
34646486,EHF,866,724
34651737,EHF,766,766
133153899,GBGT1,2091,1979
133153980,GBGT1,1472,1664
133154221,GBGT1,1104,1196
133154032,GBGT1,1397,1331
35536888,GAPDHS,467,330
35538679,GAPDHS,2076,1471
35538316,GAPDHS,543,659
35538390,GAPDHS,828,875
14880768,OR7A17,1860,2540
14880867,OR7A17,902,1103
14881151,OR7A17,1450,1642
14881273,OR7A17,638,379
55827416,OR5L2,1331,1440
55827771,OR5L2,1820,1823
55827608,OR5L2,2180,2954
55827547,OR5L2,3020,3232
98470129,OR5K1,334,241
98469738,OR5K1,1120,1482
98470013,OR5K1,544,670
98469945,OR5K1,496,458
98132936,OR5H1,1127,1520
98133215,OR5H1,1751,1956
98133023,OR5H1,1178,1338
98133147,OR5H1,998,1188
119179438,HSPB8,681,535
119179522,HSPB8,808,1047
119179665,HSPB8,746,727
119179632,HSPB8,954,1155
52692958,GNL3,833,234
52689093,GNL3,500,151
52690652,GNL3,1398,320
52691616,GNL3,1578,379
122404319,FAM162A,1199,1163
122404288,FAM162A,950,650
122404355,FAM162A,1508,1427
122402799,FAM162A,2088,1728
122217074,LHX6,1769,1631
122217253,LHX6,1417,1418
122226853,LHX6,1666,1821
122227411,LHX6,2213,1748
130358942,PTPN18,2356,1622
130356193,PTPN18,705,748
130370130,PTPN18,1897,1190
130370600,PTPN18,1339,1039
29888639,SEZ6L2,819,761
29895840,SEZ6L2,1396,1385
29880005,SEZ6L2,1258,1411
29885711,SEZ6L2,1141,1517
28538108,NUPR1,504,226
28538834,NUPR1,210,205
28538817,NUPR1,346,373
28538799,NUPR1,664,389
64246426,PPP1R14B,2998,1944
64246490,PPP1R14B,572,410
64245260,PPP1R14B,1351,329
64246574,PPP1R14B,1671,1424
159439910,OR10J1,1165,1316
159440182,OR10J1,589,447
159440296,OR10J1,437,514
159440090,OR10J1,761,902
124224923,OR8G2,697,798
124225208,OR8G2,335,402
124224752,OR8G2,912,956
124225121,OR8G2,679,598
124440608,OR8B8,1211,1548
124440804,OR8B8,601,794
124440506,OR8B8,265,312
124440983,OR8B8,1291,1512
124249818,OR8G1,1469,1316
124250228,OR8G1,1314,1198
124250137,OR8G1,1043,997
124250065,OR8G1,478,417
7938972,OR10A3,1723,1198
7939330,OR10A3,912,680
7939111,OR10A3,1101,1390
7939037,OR10A3,594,777
67393212,PLEK2,2244,1323
67392838,PLEK2,3358,2022
67397753,PLEK2,2391,1720
67395479,PLEK2,1749,1109
82483738,NARF,843,947
82472594,NARF,1331,1207
82464415,NARF,1300,1295
82478817,NARF,640,861
73641724,SLC17A5,768,671
73641819,SLC17A5,413,438
73621909,SLC17A5,1146,951
73641912,SLC17A5,1350,1200
96762117,CNNM4,2313,2338
96761794,CNNM4,2555,1742
96797048,CNNM4,1352,1400
96761948,CNNM4,1749,1394
96817425,CNNM3,774,442
96817192,CNNM3,648,310
96817318,CNNM3,1053,622
96825118,CNNM3,1037,870
99330788,CNNM1,1687,1882
99330564,CNNM1,1382,1588
99329668,CNNM1,554,488
99330419,CNNM1,1302,1050
39627060,HEYL,1636,1762
39631536,HEYL,919,1240
39627157,HEYL,1008,897
39639570,HEYL,707,561
93359893,MYOF,1534,1244
93351773,MYOF,1553,1653
93373007,MYOF,1762,1791
93381267,MYOF,1338,1308
54049036,CHIC2,514,576
54064270,CHIC2,565,516
54064200,CHIC2,482,440
54048985,CHIC2,1083,1530
51378372,INTS6,2035,2027
51383733,INTS6,2019,653
51382041,INTS6,2179,1269
51451990,INTS6,1191,87
6481823,TIMM10B,2201,1971
6481845,TIMM10B,3206,1702
6482101,TIMM10B,2835,3644
6481770,TIMM10B,2434,1239
2427270,TIMM13,564,295
2427285,TIMM13,2402,1220
2427508,TIMM13,2018,1253
2427443,TIMM13,2205,1163
57528854,TIMM10,1397,235
57528829,TIMM10,304,144
57528898,TIMM10,502,47
57528882,TIMM10,825,323
58411912,TIMM9,545,563
58409162,TIMM9,1158,521
58410927,TIMM9,952,646
58410893,TIMM9,878,591
112086669,TIMM8B,2092,2210
112086750,TIMM8B,941,810
112086699,TIMM8B,1223,820
112086726,TIMM8B,1601,1367
35907116,AGO1,1171,828
35893173,AGO1,889,707
35894134,AGO1,896,990
35906986,AGO1,702,624
20988932,LATS2,441,397
20987914,LATS2,536,340
20988097,LATS2,812,913
20989248,LATS2,539,356
113062217,IL36RN,1188,1020
113062513,IL36RN,770,693
113062136,IL36RN,607,339
113062247,IL36RN,1088,808
11298924,TSPAN16,1639,1276
11301285,TSPAN16,777,876
11298216,TSPAN16,1589,1670
11298299,TSPAN16,1606,1541
1430275,DAZAP1,1536,629
1421213,DAZAP1,746,563
1418323,DAZAP1,1018,834
1425911,DAZAP1,640,832
29397166,OR12D2,3451,3798
29397061,OR12D2,2247,3015
29397298,OR12D2,765,793
29396811,OR12D2,513,678
29427458,OR11A1,639,748
29427391,OR11A1,850,1226
29427155,OR11A1,782,945
29427216,OR11A1,512,413
15741665,OR10H3,1076,1557
15741923,OR10H3,901,811
15741541,OR10H3,712,608
15741785,OR10H3,1284,1577
21570466,OR10G3,774,912
21570685,OR10G3,1268,1204
21570341,OR10G3,801,716
21570156,OR10G3,286,211
21634602,OR10G2,2116,2768
21634280,OR10G2,726,605
21634769,OR10G2,396,352
21634344,OR10G2,519,394
15728455,OR10H2,3977,4574
15728244,OR10H2,2222,2749
15728541,OR10H2,1216,1576
15728627,OR10H2,997,1171
15807625,OR10H1,836,943
15807704,OR10H1,1534,382
15807511,OR10H1,804,913
15807833,OR10H1,985,1071
71303691,ITGB1BP2,811,858
71302159,ITGB1BP2,925,1020
71302476,ITGB1BP2,961,1032
71303900,ITGB1BP2,835,725
36950360,AATF,538,383
36953240,AATF,591,627
36986640,AATF,950,620
36952965,AATF,1259,776
153024371,RGS17,696,520
153026466,RGS17,1402,2028
153043973,RGS17,680,591
153026537,RGS17,913,998
153782870,SRPK3,2201,2285
153784167,SRPK3,2324,2390
153781543,SRPK3,2286,2318
153783993,SRPK3,2305,1875
142842967,PCOLCE2,1031,1019
142838772,PCOLCE2,1543,1356
142843036,PCOLCE2,780,704
142888818,PCOLCE2,678,716
75134391,OSTF1,930,1057
75130590,OSTF1,1842,1453
75133331,OSTF1,2245,1673
75117531,OSTF1,2064,2237
69295446,MYEOV,928,1151
69295653,MYEOV,361,223
69295992,MYEOV,853,869
69295874,MYEOV,1233,1504
62702484,BSCL2,1382,989
62694602,BSCL2,1530,1078
62692458,BSCL2,680,388
62705336,BSCL2,372,157
32731001,GREM1,2174,2427
32730725,GREM1,410,396
32731041,GREM1,612,484
32730935,GREM1,609,792
52461614,CKAP2,333,160
52461360,CKAP2,643,485
52462419,CKAP2,788,719
52461109,CKAP2,841,804
88467207,MRPL46,557,205
88465751,MRPL46,1398,794
88467259,MRPL46,847,458
88467302,MRPL46,867,694
124383232,OR8B2,2507,2750
124383050,OR8B2,872,1035
124382929,OR8B2,413,527
124382860,OR8B2,2027,1881
73574442,TBL2,2258,1917
73571232,TBL2,1661,1155
73573325,TBL2,1649,651
73573433,TBL2,1746,1424
7843247,VCX,1542,1006
7843712,VCX,580,865
7843505,VCX,806,930
7843607,VCX,1063,1414
31603838,ELP4,726,398
31520058,ELP4,504,378
31594897,ELP4,1134,913
31509907,ELP4,440,179
9251520,OR7E24,600,529
9251658,OR7E24,638,606
9251324,OR7E24,984,132
9251142,OR7E24,522,0
14942017,OR7C2,1527,1801
14941637,OR7C2,2692,2167
14941572,OR7C2,2268,1871
14941694,OR7C2,1656,1812
14828037,OR7A5,338,408
14827898,OR7A5,581,618
14827820,OR7A5,2293,2314
14827656,OR7A5,518,551
14799922,OR7C1,551,590
14799653,OR7C1,727,782
14799551,OR7C1,464,340
14800020,OR7C1,1314,963
101922731,OR4F4,677,341
101922578,OR4F4,1673,590
101922640,OR4F4,1207,1318
101922505,OR4F4,413,278
181367448,OR4F3,1875,419
181367832,OR4F3,1646,356
181367735,OR4F3,2005,316
181367648,OR4F3,1756,625
21665586,OR4E2,1272,1101
21665484,OR4E2,1278,1301
21665667,OR4E2,930,1168
21665200,OR4E2,1852,2048
58155669,OR4D1,1766,2009
58155369,OR4D1,1119,976
58155269,OR4D1,2167,2535
58155544,OR4D1,1101,666
29044673,OR2W1,2185,2587
29045093,OR2W1,1574,1955
29044829,OR2W1,1033,1162
29044760,OR2W1,1567,1743
181125196,OR2V1,2696,2908
181125087,OR2V1,2327,2183
181124972,OR2V1,74,64
181124785,OR2V1,2968,3017
248406091,OR2T1,1010,1030
248406269,OR2T1,1822,2066
248406468,OR2T1,517,656
248406561,OR2T1,644,765
29174067,OR2J2,2388,2418
29173705,OR2J2,3026,3247
29174143,OR2J2,1552,1765
29173983,OR2J2,1786,1788
29462374,OR2H1,448,434
29461979,OR2H1,655,823
29462131,OR2H1,615,954
29462212,OR2H1,1184,1005
122675473,OR1L3,1100,998
122675188,OR1L3,1851,2081
122675413,OR1L3,1631,1678
122675749,OR1L3,892,579
122662230,OR1L1,648,622
122662318,OR1L1,500,533
122661817,OR1L1,1059,1127
122662175,OR1L1,444,511
122511329,OR1J2,2302,2116
122511406,OR1J2,2057,1777
122511082,OR1J2,845,933
122511207,OR1J2,2616,2894
44989148,NUFIP1,1676,823
44989356,NUFIP1,737,266
44989232,NUFIP1,1814,411
44965926,NUFIP1,1046,1310
49345841,GAGE12I,1302,725
49345867,GAGE12I,2388,2032
49342372,GAGE12I,1897,2416
49342307,GAGE12I,752,553
213232179,RPS6KC1,654,722
213241312,RPS6KC1,961,780
213240962,RPS6KC1,889,808
213117393,RPS6KC1,493,559
249833,SH3YL1,484,678
249755,SH3YL1,1824,1492
234199,SH3YL1,374,357
233170,SH3YL1,977,1182
157055260,HAVCR1,917,971
157055467,HAVCR1,1931,1733
157055342,HAVCR1,1575,2014
157052610,HAVCR1,1597,1635
90161270,STEAP1,1504,1346
90161177,STEAP1,1173,1552
90160813,STEAP1,1591,1675
90160897,STEAP1,1309,1456
144056625,OPLAH,1534,1751
144057647,OPLAH,863,1183
144054885,OPLAH,1898,1865
144058589,OPLAH,840,854
70366851,SMR3A,1791,1390
70366791,SMR3A,1968,2245
70366686,SMR3A,1899,1394
70366713,SMR3A,841,808
6014842,RANBP6,1420,1320
6013713,RANBP6,1493,1628
6014551,RANBP6,809,1292
6013973,RANBP6,1756,2347
130613591,COPG2,461,456
130550602,COPG2,490,446
130554697,COPG2,549,540
130551325,COPG2,633,561
107189416,HBP1,973,912
107186424,HBP1,2567,2068
107185914,HBP1,2276,2013
107180058,HBP1,2259,1948
35196030,NBEA,2898,3493
35161864,NBEA,2428,2559
35159591,NBEA,2418,1908
35118286,NBEA,2476,2957
90206262,CHORDC1,779,182
90218166,CHORDC1,796,253
90205481,CHORDC1,902,226
90214023,CHORDC1,932,402
44388045,ZNF285,1614,1999
44387201,ZNF285,1180,1235
44387922,ZNF285,2289,2798
44387536,ZNF285,1815,2210
123209298,SEC22A,678,602
123225141,SEC22A,812,867
123225195,SEC22A,1085,1045
123245928,SEC22A,1399,941
74136708,AP3M1,1389,1163
74138210,AP3M1,991,575
74129135,AP3M1,1278,674
74134109,AP3M1,986,560
100721432,PABPC1,1378,148
100709721,PABPC1,1903,1508
100709568,PABPC1,1938,722
100712771,PABPC1,1319,543
15397757,AKAP8L,660,406
15403663,AKAP8L,906,693
15401473,AKAP8L,624,448
15401280,AKAP8L,560,446
51269998,RNF11,738,692
51270023,RNF11,764,575
51236821,RNF11,2570,1961
51236871,RNF11,2306,1991
128315595,TRUB2,1165,496
128321629,TRUB2,876,497
128310941,TRUB2,912,1120
128322355,TRUB2,462,202
170084317,GPR160,761,881
170084039,GPR160,601,612
170084428,GPR160,1393,1494
170084622,GPR160,669,938
186641113,FETUB,855,551
186640680,FETUB,265,244
186640547,FETUB,392,26
186640609,FETUB,939,1002
157315054,CYFIP2,870,1207
157327984,CYFIP2,556,362
157320770,CYFIP2,1380,994
157296702,CYFIP2,720,969
103321937,DNAJC2,827,451
103337769,DNAJC2,755,454
103322048,DNAJC2,775,447
103341841,DNAJC2,447,482
161162677,USP21,1445,1050
161161195,USP21,1904,981
161162349,USP21,788,592
161160784,USP21,640,484
643420,FGF22,457,270
643260,FGF22,569,400
640006,FGF22,547,695
643317,FGF22,808,702
144682939,TPK1,796,981
144835560,TPK1,757,621
144591553,TPK1,1503,1757
144765911,TPK1,697,792
109972675,KCNV1,1715,1878
109973973,KCNV1,2354,1907
109972561,KCNV1,1399,2047
109972364,KCNV1,1410,1384
219175088,CNPPD1,1930,2217
219174848,CNPPD1,668,551
219176293,CNPPD1,1342,1388
219173027,CNPPD1,1996,1683
103377671,NGFRAP1,1685,2079
103377599,NGFRAP1,1454,1601
103377544,NGFRAP1,1310,1616
103377628,NGFRAP1,599,616
34485455,DNAI1,824,964
34506738,DNAI1,1198,1518
34501164,DNAI1,1485,1557
34489436,DNAI1,718,820
73597037,NPTN,1316,1054
73597184,NPTN,731,748
73597331,NPTN,421,306
73587577,NPTN,514,496
63323200,FOXD3,960,957
63323840,FOXD3,2224,2424
63323552,FOXD3,1411,1233
63323921,FOXD3,1020,1102
60005492,FOXB1,1671,2179
60005580,FOXB1,1512,1267
60005434,FOXB1,1343,1480
60005189,FOXB1,1177,1140
75047748,MLH3,1019,1236
75048501,MLH3,1194,1249
75047056,MLH3,881,787
75049421,MLH3,557,715
132719764,NPHP3,707,612
132716882,NPHP3,995,873
132692793,NPHP3,792,840
132713131,NPHP3,306,436
130967170,ATP2C1,1455,1395
130975466,ATP2C1,1405,1016
130980675,ATP2C1,654,533
130953875,ATP2C1,1126,1197
35715139,ZBTB32,476,362
35715281,ZBTB32,470,578
35714729,ZBTB32,473,555
35715782,ZBTB32,941,1006
134257197,ACAD8,1270,1455
134258555,ACAD8,2046,2223
134261142,ACAD8,2469,2524
134261068,ACAD8,2548,2295
100862284,NOX1,648,558
100850212,NOX1,572,732
100851270,NOX1,1753,1526
100850324,NOX1,496,527
51144674,SIGLEC7,1362,836
51144440,SIGLEC7,884,660
51142721,SIGLEC7,877,712
51142473,SIGLEC7,1278,1364
20115675,TRMT2A,2038,1065
20115330,TRMT2A,1743,1212
20114600,TRMT2A,610,363
20114966,TRMT2A,675,311
137892591,PKD2L2,642,746
137899555,PKD2L2,866,993
137906278,PKD2L2,2484,2316
137899648,PKD2L2,3035,3131
28986414,LAT,463,415
28986565,LAT,673,743
28985381,LAT,579,719
28985863,LAT,685,982
209839045,DIEXF,1031,571
209840884,DIEXF,771,194
209837035,DIEXF,1074,965
209830999,DIEXF,1085,420
4673255,PELP1,1406,958
4674922,PELP1,1026,507
4691383,PELP1,1192,1016
4673636,PELP1,642,199
127701281,SND1,766,484
127904801,SND1,1275,508
127844384,SND1,2013,1198
127686758,SND1,905,398
90918961,ANKRD1,806,681
90918870,ANKRD1,1148,1221
90920180,ANKRD1,324,267
90916251,ANKRD1,1237,1472
4387711,NSG1,423,300
4409573,NSG1,827,864
4409668,NSG1,434,360
4387753,NSG1,2,2
73673128,STAU2,1088,839
73673228,STAU2,1385,985
73603747,STAU2,1004,1192
73615684,STAU2,278,254
105473919,PPA2,616,568
105449377,PPA2,381,354
105456715,PPA2,758,557
105446420,PPA2,444,389
84142713,GHITM,1373,897
84145012,GHITM,3102,2606
84144927,GHITM,456,549
84150092,GHITM,276,345
99840407,DAPP1,1269,1482
99853271,DAPP1,1240,1555
99861607,DAPP1,1617,1417
99835674,DAPP1,1749,1816
38817863,VPS41,1020,1129
38758367,VPS41,624,465
38795558,VPS41,504,266
38767542,VPS41,616,383
183154134,LAMP3,251,206
183153687,LAMP3,777,688
183154058,LAMP3,1011,897
183154212,LAMP3,431,486
16777109,TSPAN13,785,886
16776278,TSPAN13,838,804
16754024,TSPAN13,575,532
16776241,TSPAN13,711,1049
43461715,LYPD3,2173,2000
43463763,LYPD3,1513,1071
43463266,LYPD3,1610,1585
43463164,LYPD3,812,551
19347833,B9D1,1159,1029
19357907,B9D1,3179,2961
19357845,B9D1,2354,1764
19347311,B9D1,2392,1987
40569745,RPUSD2,1802,1309
40571808,RPUSD2,2771,1478
40569898,RPUSD2,627,391
40573634,RPUSD2,572,563
120461227,MTBP,487,222
120455441,MTBP,76,12
120456639,MTBP,476,249
120502545,MTBP,437,234
71041428,FOXP1,776,640
71015617,FOXP1,466,415
71046982,FOXP1,763,558
70988031,FOXP1,943,861
134387563,B3GAT1,3316,3424
134383851,B3GAT1,2297,2722
134384111,B3GAT1,2054,1896
134384038,B3GAT1,2934,3797
132866969,UQCRQ,779,464
132867007,UQCRQ,334,82
132866992,UQCRQ,784,259
132866948,UQCRQ,648,539
127912352,ST6GALNAC4,1004,574
127912675,ST6GALNAC4,1830,1412
127912430,ST6GALNAC4,2432,3017
127912584,ST6GALNAC4,1303,1323
66880652,CACNG5,3649,3195
66884518,CACNG5,502,639
66879047,CACNG5,1812,1787
66877404,CACNG5,544,708
66965051,CACNG4,848,792
67030528,CACNG4,562,531
67018253,CACNG4,929,622
67030473,CACNG4,922,730
179244598,KCNMB3,927,791
179250825,KCNMB3,1502,1586
179250875,KCNMB3,1082,1502
179251041,KCNMB3,1672,1428
36139740,TRAPPC3,691,293
36140130,TRAPPC3,1222,234
36139804,TRAPPC3,295,440
