sgRNA,Gene,DLD1-Cont3.initial,DLD1-Cont3.final
CHUK_PKc_E2_95.2,CHUK,2439,3103
CHUK_PKc_E3_115,CHUK,844,756
CHUK_PKc_E4_70.2,CHUK,558,586
CHUK_PKc_E5_89,CHUK,800,2176
CHUK_PKc_E6_90.5,CHUK,882,655
CIT_PKc_E4_132.1,CIT,918,1925
CIT_PKc_E5_102.1,CIT,1663,2097
CIT_PKc_E6_143.9,CIT,682,395
CIT_PKc_E7_94,CIT,2721,1817
CIT_PKc_E8_204,CIT,1732,1156
CIT_PKc_E9_154.9,CIT,924,896
CLK1_PKc_E4_40,CLK1,670,486
CLK1_PKc_E5_67,CLK1,932,249
CLK1_PKc_E6_117.1,CLK1,734,672
CLK1_PKc_E7_167.7,CLK1,1695,1245
CLK1_PKc_E8_95,CLK1,2113,2014
CLK1_PKc_E9_130.1,CLK1,3383,2177
CLK2_PKc_E10_83.3,CLK2,1409,1023
CLK2_PKc_E4_40,CLK2,1420,1269
CLK2_PKc_E5_67,CLK2,775,295
CLK2_PKc_E6_117.1,CLK2,1815,1258
CLK2_PKc_E7_167.4,CLK2,1769,1723
CLK2_PKc_E9_130.3,CLK2,1370,755
CLK3_PKc_E4_43.1,CLK3,2012,2707
CLK3_PKc_E5_67.7,CLK3,1815,1976
CLK3_PKc_E6_117,CLK3,2377,2250
CLK3_PKc_E7_167.21,CLK3,1159,936
CLK3_PKc_E8_95.3,CLK3,1865,1768
CLK3_PKc_E9_130.3,CLK3,905,747
CLK4_PKc_E4_40,CLK4,1216,1569
CLK4_PKc_E5_67,CLK4,1913,2778
CLK4_PKc_E6_117.3,CLK4,3142,4826
CLK4_PKc_E7_167.8,CLK4,1667,1834
CLK4_PKc_E8_95.2,CLK4,2104,3495
CLK4_PKc_E9_130.3,CLK4,1677,2035
CSF1R_PKc_E12_127.12,CSF1R,775,922
CSF1R_PKc_E13_105.8,CSF1R,603,624
CSF1R_PKc_E14_111.8,CSF1R,704,386
CSF1R_PKc_E15_163.13,CSF1R,3733,4074
CSF1R_PKc_E16_89.3,CSF1R,1375,1416
CSF1R_PKc_E17_98.1,CSF1R,1950,1101
CSK_PKc_E10_74.8,CSK,1873,1082
CSK_PKc_E11_196.3,CSK,2269,1559
CSK_PKc_E12_87,CSK,1623,1389
CSK_PKc_E7_61.3,CSK,960,1620
CSK_PKc_E8_100.1,CSK,634,278
CSK_PKc_E9_91,CSK,858,369
CSNK1A1_PKc_E1_78.2,CSNK1A1,451,0
CSNK1A1_PKc_E2_107.7,CSNK1A1,1701,195
CSNK1A1_PKc_E3_127.1,CSNK1A1,1020,0
CSNK1A1_PKc_E4_99.5,CSNK1A1,656,211
CSNK1A1_PKc_E5_84.1,CSNK1A1,2438,1732
CSNK1A1_PKc_E6_140.6,CSNK1A1,1758,51
CSNK1D_PKc_E1_55.2,CSNK1D,1353,1066
CSNK1D_PKc_E1_55.3,CSNK1D,1382,988
CSNK1D_PKc_E2_111.8,CSNK1D,1830,2844
CSNK1D_PKc_E3_149.8,CSNK1D,851,1017
CSNK1D_PKc_E4_229.12,CSNK1D,1641,848
CSNK1D_PKc_E5_171.15,CSNK1D,1221,810
CSNK1E_PKc_E2_55.4,CSNK1E,1330,2038
CSNK1E_PKc_E3_111.11,CSNK1E,1334,1622
CSNK1E_PKc_E4_149.4,CSNK1E,1274,839
CSNK1E_PKc_E5_229.35,CSNK1E,961,1183
CSNK1E_PKc_E6_171.15,CSNK1E,657,1032
CSNK1E_PKc_E7_110.8,CSNK1E,578,744
CSNK1G1_PKc_E2_55.3,CSNK1G1,1724,1756
CSNK1G1_PKc_E3_41,CSNK1G1,4018,2511
CSNK1G1_PKc_E4_70.2,CSNK1G1,1178,870
CSNK1G1_PKc_E5_152.1,CSNK1G1,1549,2637
CSNK1G1_PKc_E6_235.8,CSNK1G1,2369,2007
CSNK1G1_PKc_E7_86.9,CSNK1G1,365,696
CSNK1G2_PKc_E2_55.5,CSNK1G2,1769,1227
CSNK1G2_PKc_E3_41,CSNK1G2,1066,500
CSNK1G2_PKc_E4_70.3,CSNK1G2,374,56
CSNK1G2_PKc_E5_149.15,CSNK1G2,1172,1528
CSNK1G2_PKc_E6_235.22,CSNK1G2,323,485
CSNK1G2_PKc_E7_86.13,CSNK1G2,897,857
CSNK1G3_PKc_E2_55.2,CSNK1G3,1663,2536
CSNK1G3_PKc_E3_41,CSNK1G3,925,1542
CSNK1G3_PKc_E4_70.2,CSNK1G3,869,1115
CSNK1G3_PKc_E5_149.1,CSNK1G3,697,936
CSNK1G3_PKc_E6_235.1,CSNK1G3,760,882
CSNK1G3_PKc_E7_86.3,CSNK1G3,1017,436
CSNK2A1_PKc_E10_102.3,CSNK2A1,1033,268
CSNK2A1_PKc_E10_102.7,CSNK2A1,1537,1357
CSNK2A1_PKc_E11_101,CSNK2A1,988,125
CSNK2A1_PKc_E11_101.1,CSNK2A1,1806,1089
CSNK2A1_PKc_E12_149.5,CSNK2A1,1287,1465
CSNK2A2_PKc_E1_41,CSNK2A2,2021,982
CSNK2A2_PKc_E2_112.4,CSNK2A2,1625,1129
CSNK2A2_PKc_E3_102.5,CSNK2A2,1388,665
CSNK2A2_PKc_E4_51,CSNK2A2,974,675
CSNK2A2_PKc_E5_60.2,CSNK2A2,1248,792
CSNK2A2_PKc_E6_84.4,CSNK2A2,1263,1172
DAPK1_PKc_E2_44.1,DAPK1,1667,1514
DAPK1_PKc_E3_222.6,DAPK1,830,804
DAPK1_PKc_E4_139.3,DAPK1,740,1071
DAPK1_PKc_E5_130.11,DAPK1,1104,1087
DAPK1_PKc_E6_49.3,DAPK1,1502,1049
DAPK1_PKc_E8_153.1,DAPK1,1774,2522
DAPK2_PKc_E2_44.1,DAPK2,1483,1912
DAPK2_PKc_E3_222.18,DAPK2,1054,2092
DAPK2_PKc_E4_139,DAPK2,1407,1241
DAPK2_PKc_E5_130.5,DAPK2,959,898
DAPK2_PKc_E6_49.1,DAPK2,2287,2616
DAPK2_PKc_E8_153.1,DAPK2,1425,1459
DAPK3_PKc_E2_44,DAPK3,1942,1518
DAPK3_PKc_E3_361.58,DAPK3,955,510
DAPK3_PKc_E4_130.4,DAPK3,714,242
DAPK3_PKc_E5_49,DAPK3,695,719
DAPK3_PKc_E7_153.1,DAPK3,1425,1781
DAPK3_PKc_E8_43,DAPK3,1481,2858
DCLK1_PKc_E10_120.4,DCLK1,4245,5113
DCLK1_PKc_E11_147.4,DCLK1,682,1653
DCLK1_PKc_E12_134.16,DCLK1,1069,1334
DCLK1_PKc_E13_78.4,DCLK1,1942,2254
DCLK1_PKc_E8_83.4,DCLK1,1830,1429
DCLK1_PKc_E9_58,DCLK1,606,585
DCLK2_PKc_E10_120.6,DCLK2,1534,1920
DCLK2_PKc_E11_147.9,DCLK2,0,0
DCLK2_PKc_E12_134.4,DCLK2,2677,2431
DCLK2_PKc_E13_78.2,DCLK2,1351,2045
DCLK2_PKc_E8_68.1,DCLK2,1534,2357
DCLK2_PKc_E9_58.3,DCLK2,1409,1836
DCLK3_PKc_E2_390.28,DCLK3,1582,2357
DCLK3_PKc_E2_390.6,DCLK3,2293,2009
DCLK3_PKc_E3_133.3,DCLK3,1038,1137
DCLK3_PKc_E3_133.7,DCLK3,1039,1985
DCLK3_PKc_E4_168.9,DCLK3,1974,1694
DCLK3_PKc_E5_86.5,DCLK3,1849,596
DDR1_PKc_E12_60.4,DDR1,2100,2877
DDR1_PKc_E12_60.9,DDR1,2033,2528
DDR1_PKc_E13_128.2,DDR1,592,420
DDR1_PKc_E14_237.4,DDR1,2037,3047
DDR1_PKc_E15_235.2,DDR1,694,482
DDR1_PKc_E16_150.1,DDR1,2703,2334
DDR2_PKc_E14_60.8,DDR2,2023,2295
DDR2_PKc_E15_128.5,DDR2,1310,2163
DDR2_PKc_E16_192.4,DDR2,2494,3463
DDR2_PKc_E17_235.9,DDR2,47,112
DDR2_PKc_E18_150.9,DDR2,1396,1463
DDR2_PKc_E19_120.5,DDR2,993,1537
DMPK_PKc_E1_48.3,DMPK,1373,1587
DMPK_PKc_E2_84.9,DMPK,1677,671
DMPK_PKc_E3_96.8,DMPK,583,367
DMPK_PKc_E4_149.4,DMPK,1536,1922
DMPK_PKc_E5_94.11,DMPK,1485,930
DMPK_PKc_E6_207.24,DMPK,1360,1547
DSTYK_PKc_E10_114.7,DSTYK,1749,1163
DSTYK_PKc_E11_115.6,DSTYK,1362,993
DSTYK_PKc_E12_135,DSTYK,1002,1085
DSTYK_PKc_E13_134.19,DSTYK,2541,3503
DSTYK_PKc_E8_155.7,DSTYK,1076,924
DSTYK_PKc_E9_133,DSTYK,1865,891
DYRK1A_PKc_E4_75.3,DYRK1A,1343,284
DYRK1A_PKc_E5_148,DYRK1A,1112,446
DYRK1A_PKc_E6_287.15,DYRK1A,1477,417
DYRK1A_PKc_E7_147.1,DYRK1A,1485,1358
DYRK1A_PKc_E8_141.1,DYRK1A,544,203
DYRK1A_PKc_E9_213.21,DYRK1A,684,579
DYRK1B_PKc_E4_84,DYRK1B,2211,2283
DYRK1B_PKc_E5_148.7,DYRK1B,1278,475
DYRK1B_PKc_E6_287.28,DYRK1B,1512,1013
DYRK1B_PKc_E7_147.3,DYRK1B,1367,1494
DYRK1B_PKc_E8_141,DYRK1B,1523,1335
DYRK1B_PKc_E9_213.48,DYRK1B,888,1368
DYRK2_PKc_E3_1140.113,DYRK2,798,591
DYRK2_PKc_E3_1140.126,DYRK2,355,282
DYRK2_PKc_E3_1140.134,DYRK2,827,757
DYRK2_PKc_E3_1140.135,DYRK2,497,719
DYRK2_PKc_E3_1140.32,DYRK2,1601,1178
DYRK2_PKc_E3_1140.73,DYRK2,785,1615
DYRK3_PKc_E3_1140.11,DYRK3,2564,3204
DYRK3_PKc_E3_1140.115,DYRK3,971,1387
DYRK3_PKc_E3_1140.119,DYRK3,875,2107
DYRK3_PKc_E3_1140.128,DYRK3,911,2254
DYRK3_PKc_E3_1140.22,DYRK3,1117,983
DYRK3_PKc_E3_1140.67,DYRK3,1235,669
DYRK4_PKc_E4_105.4,DYRK4,1346,1918
DYRK4_PKc_E5_137,DYRK4,1446,2803
DYRK4_PKc_E6_141.7,DYRK4,2751,2686
DYRK4_PKc_E7_139.3,DYRK4,1497,1766
DYRK4_PKc_E8_82.5,DYRK4,1390,2338
DYRK4_PKc_E9_173.37,DYRK4,613,645
EEF2K_PKc_E4_48,EEF2K,1075,501
EEF2K_PKc_E5_38.5,EEF2K,1264,1797
EEF2K_PKc_E6_172.2,EEF2K,1194,1308
EEF2K_PKc_E7_150.5,EEF2K,1535,1425
EEF2K_PKc_E8_133,EEF2K,1476,713
EEF2K_PKc_E9_53.1,EEF2K,1104,662
EGFR_PKc_E18_75.5,EGFR,3338,1633
EGFR_PKc_E19_99,EGFR,1396,181
EGFR_PKc_E20_186.28,EGFR,2292,1163
EGFR_PKc_E21_156,EGFR,1635,245
EGFR_PKc_E22_76.2,EGFR,959,49
EGFR_PKc_E23_147.18,EGFR,1230,767
EIF2AK1_PKc_E10_112.5,EIF2AK1,1311,1547
EIF2AK1_PKc_E5_72.4,EIF2AK1,550,308
EIF2AK1_PKc_E6_81.2,EIF2AK1,1777,1635
EIF2AK1_PKc_E7_100.3,EIF2AK1,1108,2019
EIF2AK1_PKc_E8_61.1,EIF2AK1,988,1644
EIF2AK1_PKc_E9_328.3,EIF2AK1,1316,787
EIF2AK2_PKc_E11_123.3,EIF2AK2,2473,1126
EIF2AK2_PKc_E12_159.6,EIF2AK2,1663,1269
EIF2AK2_PKc_E13_181.3,EIF2AK2,1240,1909
EIF2AK2_PKc_E14_129.3,EIF2AK2,1485,1733
EIF2AK2_PKc_E15_102.3,EIF2AK2,1603,583
EIF2AK2_PKc_E16_54.1,EIF2AK2,1077,1055
EIF2AK3_PKc_E11_123.1,EIF2AK3,867,439
EIF2AK3_PKc_E12_103.6,EIF2AK3,421,277
EIF2AK3_PKc_E13_201.3,EIF2AK3,1513,1943
EIF2AK3_PKc_E14_168.13,EIF2AK3,1954,4391
EIF2AK3_PKc_E15_102.3,EIF2AK3,1499,3073
EIF2AK3_PKc_E16_63.2,EIF2AK3,1963,4204
EIF2AK4_PKc_E10_107.3,EIF2AK4,1197,1650
EIF2AK4_PKc_E10_107.8,EIF2AK4,1867,1857
EIF2AK4_PKc_E8_123.1,EIF2AK4,1326,715
EIF2AK4_PKc_E8_123.3,EIF2AK4,1314,904
EIF2AK4_PKc_E9_536.1,EIF2AK4,2442,1226
EIF2AK4_PKc_E9_536.41,EIF2AK4,1153,306
EIF2AK4_PKc2_E12_431.72,EIF2AK4,1152,431
EIF2AK4_PKc2_E13_70,EIF2AK4,1229,938
EIF2AK4_PKc2_E14_84.1,EIF2AK4,1961,725
EIF2AK4_PKc2_E15_123.2,EIF2AK4,1378,286
EIF2AK4_PKc2_E16_105.6,EIF2AK4,1183,720
EIF2AK4_PKc2_E17_55,EIF2AK4,1740,1443
EPHA1_PKc_E11_43.2,EPHA1,750,599
EPHA1_PKc_E12_186.1,EPHA1,882,1222
EPHA1_PKc_E13_62.2,EPHA1,668,796
EPHA1_PKc_E14_207.8,EPHA1,1341,1857
EPHA1_PKc_E15_150.26,EPHA1,1983,1753
EPHA1_PKc_E16_150.6,EPHA1,825,987
EPHA10_PKc_E10_46,EPHA10,1093,805
EPHA10_PKc_E11_186.3,EPHA10,723,875
EPHA10_PKc_E12_62.1,EPHA10,2142,1870
EPHA10_PKc_E13_204.12,EPHA10,1848,2041
EPHA10_PKc_E14_150.23,EPHA10,1553,288
EPHA10_PKc_E15_150.3,EPHA10,1123,826
EPHA2_PKc_E11_189.12,EPHA2,1244,1098
EPHA2_PKc_E11_189.15,EPHA2,2332,1752
EPHA2_PKc_E12_62,EPHA2,1644,3803
EPHA2_PKc_E12_62.7,EPHA2,2177,2600
EPHA2_PKc_E13_210.12,EPHA2,1266,842
EPHA2_PKc_E13_210.8,EPHA2,1851,799
EPHA3_PKc_E10_43.1,EPHA3,539,1458
EPHA3_PKc_E11_186.8,EPHA3,1279,938
EPHA3_PKc_E12_62.2,EPHA3,2650,3640
EPHA3_PKc_E13_210.12,EPHA3,1567,2573
EPHA3_PKc_E14_150.14,EPHA3,1518,1556
EPHA3_PKc_E15_150.1,EPHA3,3851,7835
EPHA4_PKc_E11_43.1,EPHA4,1329,3283
EPHA4_PKc_E12_186.13,EPHA4,1578,2581
EPHA4_PKc_E13_62.3,EPHA4,1360,2025
EPHA4_PKc_E14_210.8,EPHA4,1330,2738
EPHA4_PKc_E15_150.7,EPHA4,608,240
EPHA4_PKc_E16_150.16,EPHA4,1769,2470
EPHA5_PKc_E11_43,EPHA5,1556,1738
EPHA5_PKc_E12_186.6,EPHA5,2021,2212
EPHA5_PKc_E13_62.2,EPHA5,3333,4135
EPHA5_PKc_E14_210.8,EPHA5,1773,3014
EPHA5_PKc_E15_150.7,EPHA5,1470,1974
EPHA5_PKc_E16_150,EPHA5,729,335
EPHA6_PKc_E10_43,EPHA6,1574,1899
EPHA6_PKc_E11_186.1,EPHA6,1724,1197
EPHA6_PKc_E12_126.26,EPHA6,2427,3670
EPHA6_PKc_E13_62.4,EPHA6,1527,1315
EPHA6_PKc_E15_150.1,EPHA6,918,834
EPHA6_PKc_E16_150.9,EPHA6,1968,1583
EPHA7_PKc_E10_43,EPHA7,1454,1746
EPHA7_PKc_E11_186.8,EPHA7,2036,2541
EPHA7_PKc_E12_62.2,EPHA7,1012,1088
EPHA7_PKc_E13_210.13,EPHA7,828,671
EPHA7_PKc_E14_150.12,EPHA7,1614,2505
EPHA7_PKc_E15_150.1,EPHA7,1016,2103
EPHA8_PKc_E11_186.28,EPHA8,946,803
EPHA8_PKc_E11_186.31,EPHA8,465,531
EPHA8_PKc_E12_62.2,EPHA8,775,543
EPHA8_PKc_E13_210.35,EPHA8,2882,3914
EPHA8_PKc_E14_150.21,EPHA8,1673,685
EPHA8_PKc_E15_150.4,EPHA8,1755,1402
EPHB1_PKc_E10_43,EPHB1,1083,737
EPHB1_PKc_E10_43.1,EPHB1,1268,789
EPHB1_PKc_E11_248.3,EPHB1,1982,1822
EPHB1_PKc_E12_216.9,EPHB1,1202,1603
EPHB1_PKc_E13_150.12,EPHB1,1044,601
EPHB1_PKc_E14_150.11,EPHB1,1196,1968
EPHB2_PKc_E10_43.1,EPHB2,651,458
EPHB2_PKc_E10_43.2,EPHB2,2211,2599
EPHB2_PKc_E11_248.3,EPHB2,989,734
EPHB2_PKc_E12_216.6,EPHB2,843,617
EPHB2_PKc_E13_150.22,EPHB2,1715,990
EPHB2_PKc_E14_150.11,EPHB2,1098,726
EPHB3_PKc_E10_43.2,EPHB3,1187,1200
EPHB3_PKc_E10_43.3,EPHB3,2696,2697
EPHB3_PKc_E11_248.16,EPHB3,1613,942
EPHB3_PKc_E12_216.7,EPHB3,2011,1738
EPHB3_PKc_E13_150.1,EPHB3,1260,1971
EPHB3_PKc_E14_150.8,EPHB3,498,220
EPHB4_PKc_E11_43,EPHB4,1983,712
EPHB4_PKc_E11_43.2,EPHB4,1595,1638
EPHB4_PKc_E12_248.35,EPHB4,511,710
EPHB4_PKc_E13_216.23,EPHB4,1570,889
EPHB4_PKc_E14_150.2,EPHB4,2510,3471
EPHB4_PKc_E15_150.34,EPHB4,2735,3312
EPHB6_PKc_E11_43.3,EPHB6,1990,1366
EPHB6_PKc_E11_43.4,EPHB6,1107,1014
EPHB6_PKc_E12_248.1,EPHB6,1385,2048
EPHB6_PKc_E13_174.1,EPHB6,876,735
EPHB6_PKc_E14_150,EPHB6,1411,1789
EPHB6_PKc_E15_150.12,EPHB6,343,534
ERBB2_PKc_E18_75.5,ERBB2,2243,2269
ERBB2_PKc_E19_99.8,ERBB2,2760,3924
ERBB2_PKc_E20_186.2,ERBB2,853,1066
ERBB2_PKc_E21_156.2,ERBB2,1233,767
ERBB2_PKc_E22_76.9,ERBB2,877,546
ERBB2_PKc_E23_147.4,ERBB2,1459,1158
ERBB3_PKc_E18_75.4,ERBB3,785,312
ERBB3_PKc_E19_99.4,ERBB3,948,79
ERBB3_PKc_E20_186.13,ERBB3,1917,1149
ERBB3_PKc_E21_156.15,ERBB3,662,607
ERBB3_PKc_E22_76.7,ERBB3,1972,1570
ERBB3_PKc_E23_147.5,ERBB3,1622,1713
ERBB4_PKc_E17_54,ERBB4,826,1550
ERBB4_PKc_E18_123.8,ERBB4,2076,2102
ERBB4_PKc_E19_99.2,ERBB4,933,860
ERBB4_PKc_E20_186.2,ERBB4,2769,3207
ERBB4_PKc_E21_156.2,ERBB4,1959,2924
ERBB4_PKc_E22_76.2,ERBB4,1346,1499
ERN1_PKc_E14_62,ERN1,1401,1945
ERN1_PKc_E15_190,ERN1,1492,2002
ERN1_PKc_E16_100.1,ERN1,2023,1817
ERN1_PKc_E17_200.6,ERN1,1540,944
ERN1_PKc_E18_148.14,ERN1,1352,1820
ERN1_PKc_E19_98.5,ERN1,743,181
FASTK_PKc_E5_201.19,FASTK,2992,3948
FASTK_PKc_E5_201.31,FASTK,1841,2014
FASTK_PKc_E6_143.1,FASTK,1021,1110
FASTK_PKc_E6_143.9,FASTK,2251,2625
FASTK_PKc_E7_92.8,FASTK,2,2
FASTK_PKc_E8_41.2,FASTK,1160,1024
FER_PKc_E14_27,FER,1139,533
FER_PKc_E15_116.2,FER,1492,1648
FER_PKc_E16_95.3,FER,1556,2188
FER_PKc_E17_124.2,FER,1583,3244
FER_PKc_E18_155.1,FER,2239,2025
FER_PKc_E19_123.7,FER,1154,1453
FES_PKc_E13_27,FES,1867,2086
FES_PKc_E14_119.13,FES,2248,2587
FES_PKc_E15_95.7,FES,2596,1913
FES_PKc_E16_124.2,FES,1323,2399
FES_PKc_E17_158.5,FES,903,1000
FES_PKc_E18_123.23,FES,945,906
FGFR1_PKc_E10_41,FGFR1,807,1335
FGFR1_PKc_E11_122.18,FGFR1,1504,1709
FGFR1_PKc_E12_111.7,FGFR1,3503,3333
FGFR1_PKc_E13_191.13,FGFR1,1533,676
FGFR1_PKc_E14_123.7,FGFR1,938,941
FGFR1_PKc_E15_71.2,FGFR1,1911,785
FGFR2_PKc_E10_74.6,FGFR2,1079,1253
FGFR2_PKc_E11_122.16,FGFR2,1965,1882
FGFR2_PKc_E12_111.5,FGFR2,1692,2688
FGFR2_PKc_E13_191.1,FGFR2,1891,2730
FGFR2_PKc_E14_123.2,FGFR2,732,505
FGFR2_PKc_E15_71.1,FGFR2,611,760
FGFR3_PKc_E10_38.6,FGFR3,991,413
FGFR3_PKc_E11_122.16,FGFR3,373,305
FGFR3_PKc_E12_111.1,FGFR3,975,1166
FGFR3_PKc_E13_191.41,FGFR3,934,990
FGFR3_PKc_E14_123.8,FGFR3,636,100
FGFR3_PKc_E15_71.4,FGFR3,411,293
FGFR4_PKc_E10_38.3,FGFR4,1305,1198
FGFR4_PKc_E11_122.18,FGFR4,900,1303
FGFR4_PKc_E12_111.3,FGFR4,1575,1686
FGFR4_PKc_E13_191.1,FGFR4,2027,1498
FGFR4_PKc_E14_123.9,FGFR4,1168,1103
FGFR4_PKc_E15_71.5,FGFR4,0,0
FGR_PKc_E10_77.7,FGR,2420,2069
FGR_PKc_E11_154.11,FGR,1580,1144
FGR_PKc_E12_132.2,FGR,720,207
FGR_PKc_E13_161.22,FGR,1363,1206
FGR_PKc_E8_52,FGR,1408,1016
FGR_PKc_E9_180.14,FGR,404,373
FLT1_PKc_E17_34,FLT1,1449,82
FLT1_PKc_E18_105.4,FLT1,2577,1633
FLT1_PKc_E19_114.1,FLT1,1298,1394
FLT1_PKc_E20_89.2,FLT1,2600,1749
FLT1_PKc_E21_157.4,FLT1,845,1045
FLT1_PKc_E22_98,FLT1,2484,1590
FLT3_PKc_E14_124.1,FLT3,1678,943
FLT3_PKc_E15_105.1,FLT3,2243,2020
FLT3_PKc_E16_111.8,FLT3,1584,866
FLT3_PKc_E17_154.5,FLT3,3269,3329
FLT3_PKc_E18_83.1,FLT3,2393,2597
FLT3_PKc_E19_128.4,FLT3,2592,1558
FLT4_PKc_E17_34,FLT4,142,165
FLT4_PKc_E18_105,FLT4,1143,831
FLT4_PKc_E19_114.12,FLT4,1057,1031
FLT4_PKc_E20_89.4,FLT4,1862,1141
FLT4_PKc_E21_151.21,FLT4,1034,429
FLT4_PKc_E22_95,FLT4,865,779
FRK_PKc_E4_127.1,FRK,1362,937
FRK_PKc_E4_127.4,FRK,636,662
FRK_PKc_E5_159.6,FRK,1465,1467
FRK_PKc_E6_182.11,FRK,1006,295
FRK_PKc_E7_166.2,FRK,1091,751
FRK_PKc_E8_176.6,FRK,2308,1442
FYN_PKc_E10_180.5,FYN,1321,1085
FYN_PKc_E11_77.4,FYN,2115,1989
FYN_PKc_E12_154.5,FYN,1980,1065
FYN_PKc_E13_132.11,FYN,1421,943
FYN_PKc_E14_197.11,FYN,798,708
FYN_PKc_E9_82.12,FYN,1975,2775
GAK_PKc_E1_31,GAK,792,0
GAK_PKc_E2_62.2,GAK,1010,335
GAK_PKc_E3_60,GAK,1670,1154
GAK_PKc_E4_115.1,GAK,352,364
GAK_PKc_E5_143.15,GAK,1071,556
GAK_PKc_E6_126.13,GAK,802,302
GCK_PKc_E2_163.12,GCK,835,499
GCK_PKc_E3_155.17,GCK,1656,1884
GCK_PKc_E4_120.4,GCK,2192,2414
GCK_PKc_E5_96.1,GCK,752,823
GCK_PKc_E6_100.5,GCK,1706,2431
GCK_PKc_E7_184.12,GCK,2653,1820
GRK4_PKc_E10_38,GRK4,1428,793
GRK4_PKc_E11_90.8,GRK4,1016,1358
GRK4_PKc_E12_209.1,GRK4,1649,1033
GRK4_PKc_E7_45.3,GRK4,1480,1382
GRK4_PKc_E8_141.7,GRK4,852,571
GRK4_PKc_E9_191.15,GRK4,1918,1892
GRK5_PKc_E10_38,GRK5,247,297
GRK5_PKc_E11_90.14,GRK5,1046,874
GRK5_PKc_E12_209.8,GRK5,1089,1315
GRK5_PKc_E7_51,GRK5,2281,2763
GRK5_PKc_E8_141.16,GRK5,1789,1685
GRK5_PKc_E9_191,GRK5,1846,1376
GRK6_PKc_E10_38,GRK6,2377,2063
GRK6_PKc_E11_90.3,GRK6,1935,2355
GRK6_PKc_E12_209.29,GRK6,2029,1500
GRK6_PKc_E7_45,GRK6,684,1907
GRK6_PKc_E8_141.5,GRK6,619,1050
GRK6_PKc_E9_191.22,GRK6,713,920
GSG2_PKc_E1_1371.11,GSG2,451,43
GSG2_PKc_E1_1371.119,GSG2,1400,986
GSG2_PKc_E1_1371.166,GSG2,845,1374
GSG2_PKc_E1_1371.55,GSG2,2211,2200
GSG2_PKc_E1_1371.87,GSG2,1698,958
GSG2_PKc_E1_1371.9,GSG2,1298,763
GSK3A_PKc_E2_132.5,GSK3A,835,1692
GSK3A_PKc_E3_84,GSK3A,662,446
GSK3A_PKc_E4_111.4,GSK3A,1363,552
GSK3A_PKc_E5_131.14,GSK3A,743,999
GSK3A_PKc_E6_107.2,GSK3A,3092,2053
GSK3A_PKc_E7_98.2,GSK3A,1316,733
GSK3B_PKc_E2_132.6,GSK3B,1344,1734
GSK3B_PKc_E3_84.2,GSK3B,1482,2472
GSK3B_PKc_E4_111.3,GSK3B,2184,2291
GSK3B_PKc_E5_131.8,GSK3B,1438,2800
GSK3B_PKc_E6_107.2,GSK3B,1861,2161
GSK3B_PKc_E7_98.9,GSK3B,2421,3096
GUCY2D_PKc_E10_157.1,GUCY2D,965,838
GUCY2D_PKc_E11_150.8,GUCY2D,820,978
GUCY2D_PKc_E12_149.8,GUCY2D,1359,3265
GUCY2D_PKc_E7_63.1,GUCY2D,3398,2384
GUCY2D_PKc_E8_81.5,GUCY2D,993,759
GUCY2D_PKc_E9_207.18,GUCY2D,979,869
GUCY2F_PKc_E10_157.3,GUCY2F,698,988
GUCY2F_PKc_E11_150.7,GUCY2F,1277,651
GUCY2F_PKc_E12_149.12,GUCY2F,0,0
GUCY2F_PKc_E7_69,GUCY2F,4067,3623
GUCY2F_PKc_E8_90,GUCY2F,575,463
GUCY2F_PKc_E9_177.5,GUCY2F,721,1452
HCK_PKc_E10_77.2,HCK,2818,2654
HCK_PKc_E11_154.1,HCK,1153,1386
HCK_PKc_E12_132.7,HCK,0,0
HCK_PKc_E13_194.6,HCK,1096,979
HCK_PKc_E8_76.11,HCK,1043,704
HCK_PKc_E9_180.11,HCK,1014,506
HIPK1_PKc_E2_557.19,HIPK1,2075,669
HIPK1_PKc_E2_557.27,HIPK1,248,0
HIPK1_PKc_E3_124.1,HIPK1,780,410
HIPK1_PKc_E4_120.6,HIPK1,1089,829
HIPK1_PKc_E5_87.3,HIPK1,960,1007
HIPK1_PKc_E6_177.4,HIPK1,3512,2549
HIPK2_PKc_E2_557.17,HIPK2,1611,1793
HIPK2_PKc_E2_557.57,HIPK2,1341,1722
HIPK2_PKc_E3_124.7,HIPK2,1264,1232
HIPK2_PKc_E4_120.8,HIPK2,1126,1180
HIPK2_PKc_E5_87.4,HIPK2,2009,3016
HIPK2_PKc_E6_177.13,HIPK2,1648,1946
HIPK3_PKc_E2_512.3,HIPK3,1016,643
HIPK3_PKc_E2_512.3,HIPK3,777,1482
HIPK3_PKc_E3_124.5,HIPK3,1562,1790
HIPK3_PKc_E4_120.1,HIPK3,679,960
HIPK3_PKc_E5_87.1,HIPK3,1325,1184
HIPK3_PKc_E6_147.2,HIPK3,1480,2504
HIPK4_PKc_E1_435.51,HIPK4,1318,298
HIPK4_PKc_E1_435.67,HIPK4,1141,650
HIPK4_PKc_E2_357.17,HIPK4,259,266
HIPK4_PKc_E2_357.2,HIPK4,2160,1916
HIPK4_PKc_E3_219.24,HIPK4,1383,2755
HIPK4_PKc_E3_219.28,HIPK4,3059,2907
