"","GeneID","MeanBeta","AneuScore.lm","AneuScore.lm.R2","AneuScore.P"
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11392","PPP1R8..5511.",-1.16131320148277,-0.00318350730312623,0.231012291733447,0.0955404667282477
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16346","VPS37A..137492.",-0.583053535984887,-0.00317883531218397,0.234451553072624,0.0326994590045035
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8732","MED25..81857.",-0.257364099970486,-0.00317536714440147,0.192272039343386,0.00805238635185966
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2812","CHD4..1108.",-1.13989492526187,-0.00317423260632845,0.240932691772204,0.0741804016424216
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2503","CDC42..998.",-1.0660564993062,-0.00317081903542397,0.27583202204907,0.109425375400471
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11429","PPWD1..23398.",-1.66673236842766,-0.00315199187177227,0.195642488789786,0.0965327860098901
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)17018","ZNF407..55628.",-0.680569690412032,-0.00313352767408034,0.188435445091361,0.0302562870832313
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8644","MBTPS2..51360.",NA,-0.00312482348438094,0.193955216627938,0.0650360884419071
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9495","NAPA..8775.",-1.79962720465114,-0.00311751787471567,0.245953170267634,0.0950350139566857
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16201","USP28..57646.",0.10251736578637,-0.00310904506358963,0.235888866894784,0.000269358683586298
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9989","NRBP1..29959.",-0.874026984322079,-0.00309673213084456,0.212369975604061,0.0800612958716469
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14822","TEAD1..7003.",-0.220147733860784,-0.00309468077075753,0.338574421933704,0.0130647094783484
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8336","LSM2..57819.",-2.05550192983805,-0.0030836193381454,0.245399965130403,0.0115661568846148
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11706","PSMD7..5713.",-1.58575774750191,-0.00308192699271042,0.256343331977942,0.0228867301686774
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8672","MCM6..4175.",-1.5144654199173,-0.00307452369167416,0.200703994849645,0.0451055414386802
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10113","NUP153..9972.",-0.666917091569401,-0.00307068326518126,0.263180662498383,0.0237640617385523
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13893","SNRNP40..9410.",-0.769738970132057,-0.00307026883140139,0.216442517567693,0.0429991795984863
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10692","PDRG1..81572.",-1.65667784935883,-0.00306760470888982,0.219638776350608,0.052043655018845
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7596","KIF20A..10112.",-0.518325981081998,-0.00306586459728335,0.216836193052931,0.0227896652473856
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4172","DNM2..1785.",-1.07597346093548,-0.00305524423140951,0.348676867790187,0.193695993016199
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3852","DDX39B..7919.",-0.590767900832779,-0.00305177127655435,0.215145051163078,0.116214091622183
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10877","PIAS1..8554.",-0.214085747229476,-0.0030501832003273,0.197027080620828,0.00109771118049468
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7657","KLF5..688.",-0.309634229739936,-0.00304803055758488,0.358936115363386,0.056772704325071
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3248","COPS3..8533.",-0.88458065088913,-0.0030476737388907,0.224661847286504,0.0280715262036357
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3536","CTNNBL1..56259.",-0.928703642037728,-0.00304024174597641,0.205934785122991,0.0772106816367953
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4583","ELL..8178.",-1.3314694554907,-0.00302562315129723,0.269329532527826,0.200769469926072
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10133","NUP98..4928.",-0.6955212736396,-0.00302329125289748,0.188427156357724,0.0318831242377828
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10117","NUP205..23165.",-1.21060370781481,-0.00302232526039784,0.184307992948726,0.0588007241169638
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13150","SF3B2..10992.",-1.32633977334774,-0.00301018171872982,0.233077792818289,0.0613260990594095
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7931","LAMTOR3..8649.",-0.506481987323419,-0.00300859432326725,0.259766172326276,0.0295822195941523
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)217","ACTR1A..10121.",-0.687393615325863,-0.00299006214928214,0.262413008507574,0.146231430103472
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5125","FASN..2194.",-0.238661814239475,-0.00298662543628325,0.305828548841335,0.0245370448793848
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11229","POLR1A..25885.",-1.73023919696029,-0.00298603629640656,0.270298700818164,0.0338527920707418
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4543","EIF4A3..9775.",-2.16679807333736,-0.00298339937655345,0.27867132478751,0.0314669637930986
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7044","IL22RA1..58985.",-0.136268227914737,-0.00298301056369973,0.202228454329033,1.47914483874505e-07
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3245","COPG1..22820.",-1.1390772502853,-0.00296846186540323,0.348395818638631,0.166788460800553
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8946","MLST8..64223.",-0.822260870881495,-0.00296737121801407,0.249012565977345,0.0564728853953216
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15074","TLK2..11011.",-0.649736788608463,-0.00296272079057525,0.21008689954463,0.0357635280906244
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3349","CPSF6..11052.",-1.01730326205507,-0.00296083692417083,0.203415432357052,0.0415027768098893
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9535","NCBP1..4686.",-1.272841297127,-0.00294717825467117,0.220743858003023,0.0410018823978966
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2667","CENPN..55839.",-1.4446591168344,-0.00294569711444419,0.174330563662583,0.100140457737778
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13067","SENP6..26054.",-1.05526711818425,-0.00293834215268718,0.195059265571406,0.0649328076595937
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2401","CCT8..10694.",-1.49927616903016,-0.00293385019343791,0.224305923608184,0.0403914270399506
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5200","FBXO5..26271.",-1.14461639163323,-0.00292477917810474,0.22672507762435,0.0612861390954989
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12157","RBM8A..9939.",-1.72662335618888,-0.00292047922420408,0.179845137992705,0.0802507088258868
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16082","UFL1..23376.",-0.379158598124774,-0.00292008310152871,0.295457859063994,0.0158449208371555
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)587","ALYREF..10189.",-1.02168240492653,-0.00290789440574295,0.225259087215936,0.0481271190553751
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3247","COPS2..9318.",-1.14366075108464,-0.002902870286387,0.222171109675313,0.0452381199499128
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12415","RMND5A..64795.",-0.257170075707197,-0.00290199334796508,0.237439423738415,0.00224795954778223
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5523","FUBP1..8880.",-0.279900956830298,-0.00289378508560897,0.192415531215137,0.00407154106482027
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7943","LARP1..23367.",-0.249037713052061,-0.00289261940156289,0.26272168990941,0.0068745945698754
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7609","KIF2C..11004.",-0.296998673532327,-0.00288901714686728,0.30413775369251,0.0172943846083222
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3685","CYP4A22..284541.",0.0370756068030168,-0.00288833718151746,0.203126225733798,3.92502023864716e-07
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7640","KLB..152831.",-0.097470906888679,-0.00287745594901708,0.136020092450083,0.0115078305362891
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2269","CCDC51..79714.",-0.196138386863141,-0.00286863917486256,0.292964875688526,0.0175683543797153
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14795","TCP1..6950.",-1.70906328825886,-0.00286107152890088,0.26976807486678,0.0719202224808039
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11569","PRPF8..10594.",-2.07686401087518,-0.00285536784300555,0.154213916361834,0.0363995329459162
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12228","RELA..5970.",-0.376286155874748,-0.00284707694902569,0.296501257940252,0.00990777096641213
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14412","STX4..6810.",-0.404197899082398,-0.00284643967640183,0.316127901424389,0.147145185858984
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9549","NCKAP5L..57701.",-0.2137144202807,-0.00283692566080765,0.210110195502106,0.00012003174633015
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12666","RPTOR..57521.",-0.902885318644348,-0.00282987492883312,0.179858484579401,0.09597010794939
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7281","ITGB5..3693.",-0.382984393774493,-0.00282233820876084,0.342656564623897,0.0608168955246819
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13022","SEH1L..81929.",-1.06657037149971,-0.0027987634503762,0.253604511780258,0.0998832206562574
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13356","SLBP..7884.",-0.905640573665671,-0.00279842635619584,0.249722985973773,0.0245143469786606
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16359","VPS54..51542.",-0.420062301066495,-0.0027975461554977,0.237731062929346,0.0351495064983649
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5793","GGNBP2..79893.",-0.242048890203691,-0.00279562791429008,0.279755094470367,0.0152924071987655
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3933","DERL1..79139.",-0.191195536469834,-0.00279210056570391,0.260103399684488,0.000793342555417721
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)395","AFG3L2..10939.",-1.0321233796827,-0.00278334035322988,0.191060194810621,0.072056007413481
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3241","COPA..1314.",-2.07832246234999,-0.00278218799568954,0.222872696547754,0.0290580544341841
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11688","PSMC1..5700.",-1.20259853230774,-0.00277038994541583,0.242789519140775,0.0738369649916259
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8443","MAEA..10296.",-0.302984484217596,-0.00274551148573695,0.316810978889092,0.0226725978355977
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12896","SCD..6319.",-0.758643711042104,-0.00274469427684948,0.255769253695031,0.241923284163766
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13151","SF3B3..23450.",-2.00224892701895,-0.00274089166532797,0.181489303415733,0.0392569499597852
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)152","ACLY..47.",-0.602484088362356,-0.00272843777466591,0.28537642656846,0.0965410468899566
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10115","NUP160..23279.",-1.60126920907676,-0.00270635715990767,0.227104989248691,0.0457287703980727
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11367","PPP1R15B..84919.",-0.677824564468986,-0.002704142181557,0.220547620608018,0.17612402987318
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8022","LEMD2..221496.",-0.30828898535998,-0.00269844513233195,0.335593833717952,0.0414964080218178
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12196","RCOR2..283248.",-0.332742943968256,-0.00269802645674425,0.171277443461885,0.0024440420462816
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14202","SRP54..6729.",-1.88540650468377,-0.0026943510532257,0.247305283413649,0.0434801529015241
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8740","MED6..10001.",-1.56431504821669,-0.00269057652909405,0.185015311771745,0.0872741828624897
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4744","ERBB2..2064.",-0.279926723674969,-0.00269051325836806,0.277632673351651,0.0212446196321402
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14419","STXBP3..6814.",-0.397199618021474,-0.00268833565346629,0.247161062591224,0.103848692034172
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12614","RPN1..6184.",-0.982019447880318,-0.00268719422783569,0.230590330160444,0.0461457827757042
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)36","ABCA4..24.",-0.234695555671763,-0.00268251987627955,0.264343831527057,0.000490229661276881
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10689","PDPK1..5170.",-0.939966549636323,-0.00268182714496636,0.192911767534774,0.0926073036077172
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)6945","IGF1R..3480.",-0.262398618680341,-0.00268121649132078,0.341906036577775,0.0241461315213394
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9571","NDE1..54820.",-0.449864417106703,-0.00267840247039997,0.226840517600449,0.099391138614901
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15705","TRIR..79002.",-0.176080678122096,-0.00267670547280886,0.1938588689582,0.0059666019141257
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7945","LARP4..113251.",-0.244675730861476,-0.00267344370293733,0.291337827923317,0.000906567868068835
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12625","RPRD2..23248.",-0.331569490747911,-0.00266681846354762,0.257832954970911,0.0287218981996632
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4745","ERBB3..2065.",-0.202361162908293,-0.00266231072567422,0.277048993371526,0.00480376703223531
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3845","DDX23..9416.",-0.989230222171392,-0.0026586090907117,0.158429885167627,0.0419541483123446
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16129","UNC50..25972.",-0.433718331746654,-0.00265787013968944,0.318407515775229,0.0536078063993976
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2058","CAND1..55832.",-0.324418150908105,-0.00265005600503528,0.201051780074816,0.0313256308686295
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15613","TRAPPC8..22878.",-1.54080961373212,-0.00264492389390429,0.216928669430041,0.0964248356793052
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2820","CHEK2..11200.",0.106985441367378,-0.00264314432710297,0.320350127632273,8.91212392789902e-05
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1016","ARPC2..10109.",-0.445519339842207,-0.0026424032896296,0.240550261589293,0.0175923854100519
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16171","UROD..7389.",-0.70193304419468,-0.00264168179668939,0.291314937506985,0.22156949508403
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1198","ATP5F1B..506.",-0.693973682689467,-0.0026412855102775,0.185714916273803,0.0807167775601799
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2561","CDK12..51755.",-0.428830342417621,-0.00263705422603968,0.195585221279917,0.00875666938204701
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)10628","PDCD6IP..10015.",-0.369332100688985,-0.00262964709785995,0.220169149958977,0.0426202072416658
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3639","CYFIP1..23191.",-0.385379776084939,-0.00262614243658504,0.22430564542561,0.00385517547075434
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9343","MYC..4609.",-1.48504442819503,-0.00262036011119787,0.320526914809159,0.277336813219632
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)871","ARF3..377.",-0.235938703932431,-0.00261853177991803,0.201704899939248,0.000303996641623313
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)13649","SLC4A7..9497.",-0.389807753981329,-0.00261592250242948,0.26717022853584,0.0521884406242123
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15985","UBAP1..51271.",-0.828335331058574,-0.00261012643138952,0.216844960374102,0.0744522638387283
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)16232","USP8..9101.",-0.716352078377483,-0.00260968031311673,0.199118858825295,0.0796210617914905
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3542","CTR9..9646.",-0.931958254495911,-0.0025940808794342,0.26780523682583,0.0789197005857821
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)591","AMBRA1..55626.",-0.115880374026339,-0.0025881242563189,0.241898188108831,0.105894195971547
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11250","POLR3E..55718.",-0.733180588803893,-0.0025872408629034,0.209425971323556,0.0322190711218052
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11244","POLR2I..5438.",-1.83053944915245,-0.00258036238180654,0.200163969837157,0.123921236305079
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1572","BRD4..23476.",-1.01181440379447,-0.00257051047611286,0.180850601878947,0.151492563289345
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)9510","NAT8..9027.",-0.080813590789456,-0.00256745443213607,0.190167251199527,0.000101826379268811
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8714","MED1..5469.",-0.720771202384521,-0.00256619576032153,0.26471951100175,0.269312160446195
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)15524","TP53BP1..7158.",-0.0927824729430159,-0.00256306638075657,0.304624546470788,0.0109024981390422
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11216","POLE..5426.",-1.8737936400484,-0.00253555779511745,0.164539786995368,0.075540994394894
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4171","DNM1L..10059.",-0.562087929983176,-0.00252942098971734,0.165960423043127,0.146797530620851
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1832","C2CD4D..100191040.",-0.118912530092589,-0.00252911980844128,0.184357591706534,0.00258812202587464
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)2907","CIAO3..64428.",-1.61628412154884,-0.00252641134569966,0.214614961513187,0.0924685958290006
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11664","PSG8..440533.",-0.290603492977953,-0.00252538932423813,0.22498021201648,0.0209199222772838
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7360","JUN..3725.",-0.19700355483932,-0.0025232375061575,0.351505900098001,0.0288114376703435
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4619","EMC7..56851.",-0.783079522522718,-0.00252032293666202,0.211893959124331,0.176271304157363
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)1004","ARMH1..339541.",-0.210954189495535,-0.00251333589763572,0.228476706917573,0.000211185295927254
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)5421","FOSL1..8061.",-0.379989459894246,-0.00249614835154857,0.361627027770787,0.1135778391767
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)4528","EIF2S3..1968.",NA,-0.00249558565162131,0.182943056571268,0.124617026790777
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8723","MED16..10025.",-0.193795354352601,-0.00249049986291952,0.342661105003931,0.0487179898879
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11363","PPP1R14B..26472.",-0.665999714699003,-0.00248652365064903,0.144632851953702,0.0483605982276394
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)14560","SYVN1..84447.",-0.46551755392345,-0.00248413553446055,0.334286712036846,0.0639435836067281
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)12557","RPAP3..79657.",-0.995540475169859,-0.00247718792485181,0.19693074787048,0.076235160378145
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)11705","PSMD6..9861.",-1.77091402958894,-0.00247587971796232,0.199617236037819,0.131328223209444
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)8910","MIS12..79003.",-1.02546281182899,-0.00247535237592508,0.203255773387741,0.129960193518214
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)3839","DDX17..10521.",-0.183100872137782,-0.00247436027278185,0.232862922267695,0.00147235724102966
"as.numeric(CRISPR_Gene_AneuScore2$Aneuploidy.score)7173","IPO13..9670.",-1.05202169459452,-0.00247093296946395,0.118956535896287,0.167988882279621
