sgRNA,Gene,DLD1-Ts8.initial,DLD1-Ts8.final
FIZ1_E3_1065.222,FIZ1,892,996
CUL9_7554.805,CUL9,1991,2227
DTX3L_2223.128,DTX3L,1328,880
EPHA2_PKc_E11_189.12,EPHA2,404,271
DCAF16_651.38,DCAF16,2030,2097
TERF1_E10_144.2,TERF1,2050,698
NOBOX_E5_203.21,NOBOX,1540,2395
CDK2_PKc_E6_204.3,CDK2,745,934
ASB14_1764.144,ASB14,851,1093
BTBD8_BTB48121_E1_1137.77,BTBD8,2055,3173
CIT_PKc_E5_102.1,CIT,1827,1593
PCSK7_2358.96,PCSK7,1056,870
ZNF235_E5_1239.30,ZNF235,1335,1910
FLT3_PKc_E19_128.4,FLT3,2851,3519
SIK2_PKc_E4_162,SIK2,636,672
USP17L4_1593.41,USP17L4,3173,4058
MEOX2_E2_173.3,MEOX2,1272,1353
ZNF670_E4_498.24,ZNF670,2471,2969
SIAH2_975.109,SIAH2,2564,2780
L3MBTL3_MBT451543_E1_2343.188,L3MBTL3,1180,758
ZNF585B_E5_1839.124,ZNF585B,5248,6267
GGTLC2_657.85,GGTLC2,2464,1502
KDM4B_tudor921973_E1_3291.367,KDM4B,1486,1404
FOXJ3_E4_75.0,FOXJ3,1880,2980
F2_1869.126,F2,2612,3433
CDC42BPG_PKc_E3_84.3,CDC42BPG,1693,1817
REPIN1_E4_1524.170,REPIN1,2366,1941
PAK7_PKc_E7_134.9,PAK7,1462,1613
ASB17_888.34,ASB17,2226,3769
MARCH5_837.22,43529,3360,2483
IPP_BTB28134_E1_1755.152,IPP,1905,2285
FXR1_Agenet59115_E1_1866.15,FXR1,605,702
CYHR1_3,CYHR1,3217,4053
MLXIPL_E13_117.0,MLXIPL,3814,3918
CORIN_3129.225,CORIN,2161,1779
FBXL2_1272.54,FBXL2,2729,2228
ZNF275_E4_237.25,ZNF275,2781,4100
TNNI3K_PKc_E18_53.3,TNNI3K,800,797
CHUK_PKc_E6_90.5,CHUK,809,821
USP37_2940.213,USP37,2031,546
PHF20_Phd_E13_45.0,PHF20,2956,2793
BRDT_BD2_e7_129.3,BRDT,3340,3028
RBAK_E5_1321.99,RBAK,2178,2196
FEZF1_E4_191.11,FEZF1,3192,4342
FBXL8_1125.31,FBXL8,358,258
ERBB2_PKc_E18_75.5,ERBB2,2062,1349
TRIM68_1458.229,TRIM68,3572,4121
ZNF212_E5_78.3,ZNF212,1558,1198
GRHL1_E7_112.6,GRHL1,1430,1638
DPRX_E2_132.3,DPRX,4417,5096
DPP6_2598.232,DPP6,1772,1353
KCTD5_BTB46135_E1_705.101,KCTD5,974,308
CTCFL_E5_134.2,CTCFL,2003,2154
SMARCE1_E5_30.0,SMARCE1,6154,2247
ZNF8_E4_699.10,ZNF8,3937,4384
KCNRG_BTB795_E1_819.1,KCNRG,1419,1867
ZNF483_E6_1206.94,ZNF483,2359,2677
ELOC_1,ELOC,1229,1471
PRKAA2_PKc_E3_94.7,PRKAA2,1372,1888
MAPK7_PKc_E4_754.37,MAPK7,855,992
METAP1_1161.69,METAP1,2472,2419
L3MBTL1_MBT385481_E1_2523.356,L3MBTL1,1944,2402
NEK1_PKc_E3_111.2,NEK1,947,725
SMARCE1_E6_132.3,SMARCE1,4638,1354
ZNF177_E6_498.22,ZNF177,3826,4127
ZBTB9_BTB38140_E1_1422.241,ZBTB9,3422,3680
ADAMTS20_5733.517,ADAMTS20,2721,2952
TBL1X_3,TBL1X,1200,1166
ATOH1_E1_177.15,ATOH1,1245,1481
FBXL7_1476.89,FBXL7,1011,789
LHX4_E4_135.13,LHX4,702,893
SMAD6_E2_340.34,SMAD6,835,841
ASB2_1908.214,ASB2,622,637
SOCS3_678.113,SOCS3,530,507
USP21_1698.184,USP21,2812,2126
SATB2_E11_177.26,SATB2,1678,745
CHD7_SANT_E30_184.14,CHD7,1136,1193
ZFP36L2_1485.270,ZFP36L2,1220,639
MYCBP2_14037.728,MYCBP2,1075,1233
ZNF174_E3_237.21,ZNF174,938,521
ZIM2_E11_492.34,ZIM2,2259,3089
MYCBP2_14037.789,MYCBP2,1210,1297
ZNF266_E11_1233.86,ZNF266,2459,3793
TDRD12_tudor60109_E1_1188.78,TDRD12,2402,2999
RNF181_462.17,RNF181,2222,3770
UBR5_8397.801,UBR5,2592,2806
USP43_3372.71,USP43,2934,3119
KLF8_E6_78.3,KLF8,1334,1711
KLK11_849.145,KLK11,1690,1082
CAPN1_2145.119,CAPN1,1846,2659
MUSK_PKc_E14_149.11,MUSK,1018,1310
SHPRH_Phd_E9_141.0,SHPRH,2795,3796
CAMK1G_PKc_E2_38.1,CAMK1G,493,988
TRAF5_1674.160,TRAF5,758,812
CTCFL_E5_134.8,CTCFL,4515,4272
POLR2A_e27.2,POLR2A,3633,2630
ZNF561_E6_897.41,ZNF561,3772,3100
ZNF507_E3_81.0,ZNF507,2801,2863
RNF34_1122.64,RNF34,840,479
TRIM55_1647.210,TRIM55,2990,4414
ZNF512B_E12_171.9,ZNF512B,2691,2950
CTCFL_E9_84.0,CTCFL,3337,3433
FBXO6_1,FBXO6,1441,1703
ZNF568_E7_1170.71,ZNF568,3074,3763
PKN2_PKc_E16_177.5,PKN2,1664,1272
HOXB9_E2_177.0,HOXB9,2455,1754
SP2_E6_169.0,SP2,4106,4392
MAST4_PKc_E14_41.1,MAST4,1494,1873
TRIM48_675.13,TRIM48,2292,2444
TPSAB1_828.1,TPSAB1,1541,1830
EHMT2_e23_87.10,EHMT2,3562,2461
ZBTB46_E4_144.12,ZBTB46,1725,2005
CDC42BPB_PKc_E2_92.2,CDC42BPB,1715,2799
TRIM73_5,TRIM73,2204,2041
ZNF799_E4_1587.66,ZNF799,4115,5998
ZNF768_E2_747.6,ZNF768,2073,1585
TMPRSS11A_1266.86,TMPRSS11A,1789,1662
MAP3K14_PKc_E11_151.18,MAP3K14,1054,1030
ZNF574_E2_1602.17,ZNF574,2389,571
RAD18_1488.94,RAD18,2444,2450
TULP2_E12_172.1,TULP2,4554,3538
FGR_PKc_E12_132.2,FGR,783,642
SNAI1_E3_133.17,SNAI1,1406,1800
RNF217_1629.147,RNF217,1736,1699
MEX3B_1710.156,MEX3B,1623,1776
PHF21A_Phd_E15_129.13,PHF21A,2458,2292
HLTF_3030.8,HLTF,3272,3852
CASP1_936.71,CASP1,2326,2891
CUL4B_2742.98,CUL4B,877,1198
TCF12_E19_183.1,TCF12,1129,1769
NCOA2_e20_178.17,NCOA2,3757,4339
TLK1_PKc_E18_136.6,TLK1,1707,1321
TRIM59_1212.3,TRIM59,2125,2942
FBXL18_2157.377,FBXL18,2671,2666
TBL1XR1_5,TBL1XR1,1707,2870
RNF25_1380.237,RNF25,2544,2129
SMYD3_e6_68.1,SMYD3,767,759
KLF15_E2_74.10,KLF15,994,798
USP47_3864.61,USP47,999,1154
ASB7_957.90,ASB7,2137,2829
ZNF726_E4_1281.48,ZNF726,1917,2133
KLHL5_BTB210317_E1_2268.193,KLHL5,2421,2518
FOXJ3_E4_75.2,FOXJ3,3395,4908
HOXC11_E2_171.9,HOXC11,1304,1545
ZNF146_E4_819.56,ZNF146,2756,4019
DDIT3_E4_192.6,DDIT3,2946,3071
FBXO21_1887.248,FBXO21,2547,3378
DTX1_1863.140,DTX1,1739,1694
DCUN1D2_780.47,DCUN1D2,3694,4099
ZSCAN16_E4_324.5,ZSCAN16,6486,8568
TRIM24_BD_e18_150.2,TRIM24,1864,2471
CASP9_801.72,CASP9,2186,3337
FOXF2_E1_234.25,FOXF2,1829,1852
USF2_E9_63.5,USF2,1658,2002
THAP2_E2_184.13,THAP2,1596,1537
ZNF770_E3_1944.101,ZNF770,1457,1279
NR1H3_E4_267.17,NR1H3,1728,2014
TRIB1_PKc_E2_293.41,TRIB1,1267,1460
RAD54L_D_e7_237.21,RAD54L,3526,3006
ZNF570_E6_834.64,ZNF570,2294,2745
ASPA_942.76,ASPA,2649,3186
KBTBD11_BTB141225_E1_1872.376,KBTBD11,575,311
PRSS58_726.27,PRSS58,2782,3333
NCOA1_e17_403.26,NCOA1,1316,1054
MEIS2_E8_63.0,MEIS2,5423,7904
CLK1_PKc_E8_95,CLK1,2010,2544
SUV39H1_Chromo_E3_108.6,SUV39H1,1005,827
ZNF772_E5_582.21,ZNF772,1689,2058
RNF17_tudor731776_E1_4872.84,RNF17,1422,1657
RING1_1221.238,RING1,1537,1538
GSX1_E2_174.11,GSX1,454,429
RCOR3_SANT_E8_219.2,RCOR3,2640,2967
HINFP_E8_121.6,HINFP,2882,416
RNF38_1548.60,RNF38,3761,5077
CDX2_E2_126.7,CDX2,1041,427
ZMYND11_Phd_E4_132.2,ZMYND11,434,166
HAND2_E1_177.21,HAND2,452,420
KBTBD2_BTB21128_E1_1872.1,KBTBD2,1018,1015
FLT4_PKc_E19_114.12,FLT4,1102,1375
CCNF_2361.392,CCNF,1400,1112
DCLK3_PKc_E5_86.5,DCLK3,1607,1860
NSD1_e20_142.7,NSD1,5525,2489
F10_1467.107,F10,2203,1894
RFX2_E7_182.15,RFX2,1382,1037
MMEL1_2340.188,MMEL1,2233,3567
MARK4_PKc_E4_49,MARK4,3117,2835
ZNF596_E6_906.40,ZNF596,4141,5626
ZKSCAN4_E5_576.47,ZKSCAN4,4522,4600
IRX3_E2_165.27,IRX3,2612,2447
SMARCA5_SANT_E20_126.4,SMARCA5,712,647
PLK3_PKc_E1_33,PLK3,1496,1938
HSF2_E3_128.0,HSF2,3116,2601
ADAM19_2757.47,ADAM19,2341,4033
ZNF322_E5_246.15,ZNF322,4529,4099
RFX2_E7_182.10,RFX2,2861,2318
MAP2K6_PKc_E5_120.1,MAP2K6,1371,1462
ZNF845_E4_1674.24,ZNF845,4023,5251
NAALADL2_2388.129,NAALADL2,2073,2674
PAX5_E3_198.27,PAX5,1512,1554
CPE_1431.196,CPE,1537,1352
GZMH_741.107,GZMH,3426,3050
TLL1_3042.287,TLL1,1287,1033
RAX_E3_42.4,RAX,1929,1351
SETD1B_e16_138.10,SETD1B,3060,2478
ZBTB22_BTB47149_E1_1905.17,ZBTB22,1969,1755
ASH1L_Phd_E21_66.0,ASH1L,2617,3007
HTRA1_1443.113,HTRA1,1855,2011
THAP2_E2_184.5,THAP2,2864,3699
CPO_1125.9,CPO,2617,3953
CAD_6678.1108,CAD,2050,1698
ZNF213_E6_330.4,ZNF213,1452,1043
PBRM1_BD1_e4_148.0,PBRM1,4678,3630
ULK2_PKc_E7_74.2,ULK2,3355,2985
PRKY_PKc_E2_169.3,PRKY,934,1301
RNF103_2058.116,RNF103,1839,1794
PRDM5_E15_105.2,PRDM5,843,711
HOXA10_E2_177.3,HOXA10,5855,6476
PCGF1_780.84,PCGF1,1895,933
RNF31_2766.368,RNF31,819,810
TULP4_4632.64,TULP4,310,315
SOX12_E1_216.11,SOX12,1114,1425
YEATS4_Yeats44126_E1_684.3,YEATS4,1493,196
ADAM8_2475.122,ADAM8,1185,1071
ZNF76_E9_180.9,ZNF76,1935,1456
KDM5C_e12_163.1,KDM5C,2187,2183
FBXO18_3285.210,FBXO18,670,655
DPP4_2301.1,DPP4,1900,1735
SIX4_E1_165.22,SIX4,1039,1186
CHD4_D_e17_138.8,CHD4,3392,1172
SNRK_PKc_E3_556.3,SNRK,958,1505
ZNF648_E2_828.105,ZNF648,1283,851
MUL1_1059.129,MUL1,1682,2035
TFCP2_E4_106.1,TFCP2,4316,4106
STAT5A_E14_69.4,STAT5A,1955,1269
CPB2_1272.47,CPB2,2341,3064
KCND2_BTB43132_E1_1893.226,KCND2,1601,2285
BUB1B_PKc_E20_143.5,BUB1B,1403,813
UBE2U_681.43,UBE2U,981,1063
ZNF816_E5_999.56,ZNF816,3735,4176
UNK_2433.67,UNK,1652,1390
ATG4A_1197.4,ATG4A,1991,2333
BRD3_BD1_e2_112.7,BRD3,2935,2515
TRIM73_4,TRIM73,336,198
USP33_2829.163,USP33,2085,2299
RNF112_1896.376,RNF112,1927,2426
ZNF207_E2_127.5,ZNF207,3229,3884
ASB7_957.38,ASB7,4002,4681
ZNF500_E6_330.38,ZNF500,2661,2241
PRDM1_E7_180.8,PRDM1,2512,2654
TFAP2C_E5_119.12,TFAP2C,1633,1434
ARIH2_1482.124,ARIH2,861,668
RNF32_1089.100,RNF32,1877,2388
POU3F4_E1_174.0,POU3F4,2760,2505
SPIN3_Spinlin5098_E1_777.24,SPIN3,2316,3584
BFAR_1353.6,BFAR,2490,3326
KDM4B_tudor9751030_E1_3291.27,KDM4B,893,710
PAPPA2_5376.69,PAPPA2,3037,4499
HDAC11_e6_77.6,HDAC11,2213,2486
NAALADL2_2388.159,NAALADL2,3123,3850
CCNF_2361.217,CCNF,145,239
CASP7_912.16,CASP7,2193,4119
HDAC4_e22_98.4,HDAC4,1425,1918
ZNF775_E3_1254.215,ZNF775,4259,4522
FBXW9_7,FBXW9,1628,1579
ASB3_1557.116,ASB3,2838,2583
FAM105A_270.6,FAM105A,3356,3892
EEF2K_PKc_E4_48,EEF2K,1116,760
KDM5A_E4_144.4,KDM5A,1904,1841
KCNG4_BTB61160_E1_1560.19,KCNG4,2458,2099
BTBD1_BTB62175_E1_1449.29,BTBD1,830,988
ADAMTS15_2853.85,ADAMTS15,2235,2424
RNF144B_912.68,RNF144B,2240,2691
KLHL22_BTB51145_E1_1905.24,KLHL22,1149,1161
USP9X_7713.439,USP9X,3092,1299
DPEP1_1236.75,DPEP1,1606,1452
DCAF11_1641.89,DCAF11,3396,3724
STEAP1_1020.6,STEAP1,3523,3538
neg84,neg84,4195,7058
MIPEP_2142.82,MIPEP,1840,1102
SOX4_E1_216.3,SOX4,716,709
BNC2_E6_147.4,BNC2,2078,2453
ZNF529_E6_1119.29,ZNF529,8188,8021
ZHX3_E3_1533.46,ZHX3,2661,4133
CBX1_Chromo_E2_62.3,CBX1,709,889
CREBL2_E2_141.10,CREBL2,1615,2076
TCF7L1_E10_99.2,TCF7L1,2557,2117
SCYL1_PKc_E6_156.28,SCYL1,887,820
PIAS1_1956.11,PIAS1,3016,2809
NR3C1_E6_117.5,NR3C1,1907,1958
MORC3_CW408446_E1_2820.172,MORC3,1113,2442
FBXL2_1272.138,FBXL2,1237,2164
ZNF490_E5_918.59,ZNF490,2702,2170
HOXD10_E2_177.2,HOXD10,2946,3105
ZNF408_E5_753.92,ZNF408,561,339
PRKCD_PKc_E12_42.4,PRKCD,621,562
ING5_Phd_E6_136.15,ING5,2423,1491
FBXO8_960.77,FBXO8,1776,1996
WWP2_2613.221,WWP2,1041,945
ZIK1_E4_666.46,ZIK1,1692,1855
GSC_E3_42.4,GSC,640,742
HOXC10_E2_177.10,HOXC10,3735,4540
NFYB_E4_75.1,NFYB,1470,859
ASB1_1008.99,ASB1,1396,1511
POU6F2_E11_174.4,POU6F2,2208,2509
SOX8_E2_91.5,SOX8,938,1036
EZH1_e18_82.0,EZH1,3300,3471
MEX3D_2001.264,MEX3D,1218,976
ZNF20_E4_1233.96,ZNF20,2907,2933
UBE2H_552.60,UBE2H,3878,3586
IBTK_BTB554639_E1_4062.106,IBTK,2687,3086
KLHL5_BTB210317_E1_2268.188,KLHL5,1927,1881
UCHL3_693.38,UCHL3,1647,2142
ZNRF4_1290.79,ZNRF4,1861,2551
PRDM13_E4_63.1,PRDM13,2214,2144
KDM3A_e22_95.5,KDM3A,1605,1788
DCAF5_2829.49,DCAF5,1771,1597
FOXA2_E2_234.7,FOXA2,1544,2294
KSR1_PKc_E17_97,KSR1,1275,1440
ZNF641_E7_477.64,ZNF641,3508,3655
SMAD5_E4_372.40,SMAD5,2854,4025
UBE2K_603.26,UBE2K,1802,2157
ZBTB5_BTB14121_E1_2034.12,ZBTB5,1226,833
DMRT3_E1_141.6,DMRT3,1805,1662
FBXW2_1365.89,FBXW2,1792,1841
PHIP_5466.435,PHIP,2900,2978
PBRM1_BD1_e3_98.1,PBRM1,2400,2272
DESI1_507.32,DESI1,2161,2034
TMPRSS5_1374.75,TMPRSS5,859,1016
ZNF43_E7_1908.27,ZNF43,4819,6483
MUM1_PWWP410489_E1_2136.112,MUM1,1890,1798
UBE4A_3201.329,UBE4A,567,772
RNF112_1896.18,RNF112,1004,545
SPIN4_Spinlin4189_E1_750.21,SPIN4,1444,1607
ZNF524_E2_243.13,ZNF524,2588,3348
PRCP_1554.97,PRCP,2803,3302
ZNF407_E6_121.6,ZNF407,4422,4105
USP17L8_1593.17,USP17L8,1199,325
BPTF_Phd1_E2_129.3,BPTF,1938,1160
RAB40C_846.107,RAB40C,746,964
EZH1_SANT_E12_105.1,EZH1,1591,1810
ADAMTS17_3288.509,ADAMTS17,1933,1986
FBXO40_9,FBXO40,1719,1311
HIF1A_E2_187.1,HIF1A,4085,4447
DCAF6_2856.143,DCAF6,2399,2855
DCAF8_1794.203,DCAF8,1451,1158
TET2_e8_90.2,TET2,4666,5481
ZNF705D_E7_396.26,ZNF705D,4357,6864
KCNB1_BTB33132_E1_2577.19,KCNB1,818,1000
SH3RF1_2667.48,SH3RF1,1900,2430
MLLT6_ePhd_E4_110.8,MLLT6,1699,1257
SUV420H1_e7_167.5,SUV420H1,4576,2995
PROC_1386.184,PROC,1710,1601
NKX2_6_E2_177.19,NKX2,1182,1054
KLHL13_BTB85191_E1_1977.26,KLHL13,1871,2862
ZNF652_E5_145.6,ZNF652,2508,2646
BRD8_BD_e17_77.2,BRD8,4673,1490
CUL4A_2280.118,CUL4A,1160,1418
ZFP36L1_1017.32,ZFP36L1,988,1092
BIRC2_1857.4,BIRC2,2296,2859
ATG4D_1425.235,ATG4D,651,623
HELLS_H_e20_73.0,HELLS,986,1258
HBP1_E9_89.1,HBP1,5043,6606
TMPRSS12_1047.91,TMPRSS12,3678,3921
ZNF565_E5_990.82,ZNF565,1403,1233
BSX_E3_45.3,BSX,619,708
ADAMTS7_5061.1046,ADAMTS7,1714,1291
ZMIZ1_E19_75.6,ZMIZ1,2968,1959
TRIM60_1416.32,TRIM60,2742,2732
ZFP36_999.178,ZFP36,537,395
UBE2D3_6,UBE2D3,3376,1042
FBXO8_960.76,FBXO8,667,1141
UBE2F_558.55,UBE2F,990,1193
ATG4B_1182.54,ATG4B,2959,2570
ANAPC2_2469.183,ANAPC2,2238,363
ZNF276_E2_231.25,ZNF276,1652,1315
ZNF493_E4_1086.27,ZNF493,2858,3458
XPNPEP2_61.4,XPNPEP2,1606,1666
CERS3_E7_119.2,CERS3,3747,3741
ADAMTS12_4785.642,ADAMTS12,2016,2043
UHRF2_Phd_E6_182.15,UHRF2,1872,2059
DCAF10_1680.111,DCAF10,2274,2342
WDTC1_2034.325,WDTC1,550,663
neg15,neg15,5487,6408
NR1H3_E4_267.29,NR1H3,1915,2126
TRIM39_1557.229,TRIM39,2989,4383
RNF128_1287.141,RNF128,1200,1333
PAK1_PKc_E8_53.2,PAK1,1571,2203
HIC2_BTB40141_E1_1848.381,HIC2,880,595
TOX2_E5_144.20,TOX2,2685,2978
ADAM32_2364.31,ADAM32,2345,3217
CHD2_Chromo_E10_101.1,CHD2,2406,2293
T_E3_265.40,T,769,816
EBF1_E1_32.0,EBF1,2834,2402
ABTB2_BTB837947_E1_3078.239,ABTB2,934,620
TSC22D3_E3_168.15,TSC22D3,1073,1421
ASB14_1764.59,ASB14,2653,3038
IRF4_E3_171.12,IRF4,1216,1858
HACE1_2730.209,HACE1,2609,2958
DCAF8_1794.160,DCAF8,2196,2293
UBR1_5250.460,UBR1,1744,2383
MBTD1_MBT468560_E1_1887.109,MBTD1,1264,1377
ZNF480_E5_1050.34,ZNF480,3864,4313
NEURL2_858.38,NEURL2,1451,1321
CTSA_1497.68,CTSA,2305,2420
NANOG_E2_195.0,NANOG,4004,5392
RUNX3_E3_157.11,RUNX3,4786,4117
RAPSN_1239.108,RAPSN,1581,1718
RPS6KA5_PKc2_E11_134.2,RPS6KA5,2108,2019
UBE2J2_828.102,UBE2J2,1481,1122
NSD1_PWWP319429_E1_8091.38,NSD1,1934,1981
CTSZ_912.135,CTSZ,1423,1853
TRAF2_1506.250,TRAF2,1373,720
DPP6_2598.215,DPP6,2245,2414
ZNF248_E6_1053.6,ZNF248,1098,1039
ACVR2A_PKc_E7_146.12,ACVR2A,931,731
BTBD6_BTB76183_E1_1458.28,BTBD6,1790,1741
ZNF493_E4_1218.27,ZNF493,3973,4730
NR2E1_E2_146.3,NR2E1,1069,1596
AKT3_PKc_E4_36,AKT3,1204,1666
TRIM26_1620.295,TRIM26,299,163
NKX6_2_E2_135.0,NKX6,1543,2158
WDTC1_2034.241,WDTC1,1745,1795
CPA3_1254.64,CPA3,1101,1399
TRIM43_1341.27,TRIM43,1688,2170
ADAM7_2265.34,ADAM7,1658,2242
ADAM9_2460.228,ADAM9,3427,3747
RNF17_tudor14841531_E1_4872.219,RNF17,1927,2641
ZNF20_E4_1233.57,ZNF20,2967,2699
ZNF554_E5_498.44,ZNF554,1255,1519
CHD1L_D_e6_82.1,CHD1L,4342,4664
Nr1h4_E3_153.14,Nr1h4,1363,1951
TRIM15_1398.238,TRIM15,1143,1262
MARCH9_1041.62,43533,647,718
CDYL_Chromo_E2_150.13,CDYL,1105,1547
ARID3C_E3_184.25,ARID3C,1275,1321
CHD5_H_e22_125.10,CHD5,1783,2226
KLK12_765.144,KLK12,2289,2120
ZRANB1_121.0,ZRANB1,3185,3834
EVX2_E2_135.5,EVX2,2026,2094
ZBTB44_BTB21128_E1_1362.7,ZBTB44,1218,1422
CPA2_1260.48,CPA2,1360,1409
ZNF671_E4_573.44,ZNF671,3755,3802
KBTBD8_BTB39147_E1_1806.131,KBTBD8,2525,3183
MARCH11_1209.137,43535,2942,2798
ZIC3_E1_118.1,ZIC3,1729,3307
UBR2_1320.40,UBR2,5127,5747
CSNK1G2_PKc_E2_55.5,CSNK1G2,1194,1159
CBLC_1425.12,CBLC,1626,1219
MIB1_3021.200,MIB1,4308,4435
NCOA2_e19_235.16,NCOA2,1466,1343
FBXO42_2154.351,FBXO42,1563,2319
UHRF2_2409.146,UHRF2,1176,1183
FOXL2_E1_234.8,FOXL2,2537,3963
PSMA3_768.28,PSMA3,3045,625
SIRT4_e2_341.15,SIRT4,1820,1354
EPHB4_PKc_E14_150.2,EPHB4,2150,2389
JADE3_ePhd_E8_117.16,JADE3,1667,1763
SOX6_E14_107.6,SOX6,2480,3429
ZNF420_E5_1581.118,ZNF420,2152,3013
TDRD6_tudor821866_E1_6291.489,TDRD6,1448,2171
KLF15_E3_94.4,KLF15,1461,1363
PJA1_1368.101,PJA1,1966,2297
USP17L2_1593.178,USP17L2,5225,5446
PARP14_Macro801977_E1_5406.425,PARP14,824,569
HOXD8_E2_177.22,HOXD8,3008,3474
JAK1_PKc_E16_136.9,JAK1,4070,3945
RHOBTB3_BTB413518_E1_1836.126,RHOBTB3,1545,1542
HAT1_e3_76.1,HAT1,1889,1917
TNK1_PKc_E5_156.5,TNK1,1806,2063
TLX2_E2_167.13,TLX2,1778,1656
REST_E4_83.3,REST,3347,3371
RNF26_1302.128,RNF26,310,260
MAP4K5_PKc_E4_91.1,MAP4K5,1793,2628
UBP1_E3_77.2,UBP1,2667,2298
MBD5_PWWP13831460_E1_4485.216,MBD5,2613,2671
NHLRC1_1188.119,NHLRC1,1944,2025
JMJD4_E1_139.14,JMJD4,1778,1919
UBE2T_594.25,UBE2T,2511,1265
UHMK1_PKc_E1_205.24,UHMK1,1152,915
FBXL20_1311.128,FBXL20,3765,3069
HOXA6_E2_177.17,HOXA6,2208,1662
ADAMTS2_3636.595,ADAMTS2,1625,1634
WWP2_2613.91,WWP2,2810,2300
RNF138_738.7,RNF138,2231,2083
SPIN1_Spinlin54102_E1_789.72,SPIN1,1570,1929
TMPRSS9_3180.216,TMPRSS9,1696,904
ASB7_957.76,ASB7,2217,3535
TTBK2_PKc_E7_66.3,TTBK2,1244,1697
ASB2_1908.236,ASB2,1921,1971
MID2_2208.92,MID2,3759,3802
RCBTB2_BTB395487_E1_1656.105,RCBTB2,4811,6803
FBXL4_1866.108,FBXL4,3911,4767
KBTBD7_BTB53168_E1_2055.226,KBTBD7,640,598
ZNF239_E2_816.13,ZNF239,4761,5619
ZNF76_E8_126.12,ZNF76,3376,3588
ZNF766_E4_582.31,ZNF766,2632,2626
DDR1_PKc_E15_235.2,DDR1,422,320
L3MBTL3_MBT345439_E1_2343.82,L3MBTL3,1211,859
HINFP_E10_81.2,HINFP,587,67
BAZ2B_BD_e37_139.0,BAZ2B,1731,2573
KDM4C_tudor879933_E1_3171.203,KDM4C,1265,1196
HEY1_E3_84.1,HEY1,2907,2891
MAP3K10_PKc_E1_391.74,MAP3K10,1153,1383
MEIS3_E9_88.4,MEIS3,1090,743
MBD5_PWWP13831460_E1_4485.225,MBD5,1563,1834
KBTBD13_BTB13101_E1_1377.22,KBTBD13,598,559
PASK_PKc_E16_134.9,PASK,1286,1951
CTSH_1008.31,CTSH,1236,967
FOXN3_E3_33.0,FOXN3,1688,3106
RNF138_738.46,RNF138,2164,2599
ZNF510_E6_1272.100,ZNF510,1406,1041
UBE2V1_2,UBE2V1,1296,1147
ULK1_PKc_E3_42,ULK1,757,1031
CTCF_E6_121.0,CTCF,1381,263
FBXO22_1212.3,FBXO22,2121,1856
ADAM21_2169.194,ADAM21,3110,3720
CEBPA_E1_147.6,CEBPA,1406,1282
RPS6KA1_PKc2_E18_162.1,RPS6KA1,1179,1335
STAT3_E15_84.4,STAT3,5325,5574
HMX3_E2_174.2,HMX3,663,610
HDAC4_e23_119.4,HDAC4,1284,1357
THAP4_E2_196.12,THAP4,1210,1196
INPP5E_1935.143,INPP5E,1771,1386
TDRD6_tudor314360_E1_6291.553,TDRD6,795,335
ELK3_E2_153.10,ELK3,4007,5179
HOXB5_E2_177.26,HOXB5,1220,1415
PAN2_3609.372,PAN2,2019,2296
RNF103_2058.127,RNF103,1454,1579
MKNK2_PKc_E8_105.12,MKNK2,1747,1482
SCML2_MBT142240_E1_2103.214,SCML2,1070,1169
ZNF225_E5_1635.42,ZNF225,3404,3048
ZNF177_E6_498.25,ZNF177,3807,5077
CUL9_7554.539,CUL9,4848,5111
NAALAD2_2223.198,NAALAD2,2779,3563
ZNF225_E5_1635.24,ZNF225,2607,2804
SPPL2C_2055.346,SPPL2C,849,1273
CYLD_2871.135,CYLD,2086,1897
ADAM23_2499.55,ADAM23,2018,2160
PROX1_E3_102.2,PROX1,1864,1670
HMX2_E2_174.21,HMX2,4045,5097
TEF_E4_174.3,TEF,780,468
CAD_6678.128,CAD,2920,2570
MLLT1_Yeats29112_E1_1680.346,MLLT1,1991,2807
NR0B2_E1_417.81,NR0B2,1008,789
HMGXB4_E6_79.0,HMGXB4,2661,2224
KLHL14_BTB23181_E1_1887.25,KLHL14,2357,3283
HOXC9_E2_147.6,HOXC9,1710,2758
PEPD_1482.136,PEPD,1729,1314
KLHL26_BTB56157_E1_1848.29,KLHL26,323,201
BACH2_E8_126.8,BACH2,3488,3259
ZNF384_E8_183.16,ZNF384,1901,2041
ESRRA_E4_62.2,ESRRA,196,58
ZSCAN12_E4_1068.89,ZSCAN12,2810,3264
KLHL23_BTB26134_E1_1677.14,KLHL23,1326,1712
SOCS7_1746.199,SOCS7,1025,590
KLK4_765.94,KLK4,2009,1799
CREBL2_E2_141.7,CREBL2,2289,2035
MARCH6_2733.11,43530,1861,2714
TDRD15_Tudor_E4_351.9,TDRD15,1541,2069
ELOC_4,ELOC,922,464
RNF165_1041.54,RNF165,3512,4470
KDM5B_e11_86.5,KDM5B,2309,2902
PHF1_Phd2_E7_96.4,PHF1,2168,2685
COPS5_1005.32,COPS5,666,878
ACE2_2418.6,ACE2,2445,2751
MMEL1_2340.104,MMEL1,2889,2883
VPS41_2565.102,VPS41,2365,2695
NR5A2_E3_66.2,NR5A2,3389,3414
