Gene	sgRNA	c24|beta	c24|z	c24|p-value	c24|fdr	c24|wald-p-value	c24|wald-fdr
RIOK1	6	-1.8479	-3.5464	0	0	0.00039053	0.0077703
RIOK2	6	-2.0075	-4.2537	0	0	2.1028e-05	0.00067942
RIOK3	6	0.14185	0.93901	0.2756	0.59002	0.34773	0.52181
RIPK1	6	-0.080852	-0.46177	0.99403	0.99715	0.64425	0.75761
RIPK2	6	0.19906	1.3786	0.16411	0.47607	0.16801	0.34444
RIPK3	6	-0.20998	-1.7843	0.61234	0.82144	0.074378	0.26374
RIPK4	6	0.32168	1.6327	0.032992	0.20714	0.10254	0.2813
RNASEL	6	0.063355	0.49153	0.4963	0.7579	0.62305	0.74184
ROCK1	6	-0.26344	-1.7834	0.49403	0.75719	0.074523	0.26374
ROCK2	6	-0.42759	-2.5619	0.2227	0.5492	0.010409	0.094566
ROR1	6	0.13493	0.81028	0.29181	0.60247	0.41778	0.58639
ROR2	6	0.042514	0.54998	0.56684	0.79434	0.58233	0.72066
ROS1	6	0.29967	1.7785	0.042093	0.23948	0.075328	0.26411
RPS6KA1	12	-0.19349	-1.6491	0.56257	0.79434	0.099124	0.27882
RPS6KA2	12	0.068693	1.0779	0.30489	0.61054	0.28107	0.45667
RPS6KA3	12	0.082162	1.1159	0.26109	0.58175	0.26444	0.44003
RPS6KA4	12	-0.27592	-2.1904	0.32338	0.62507	0.028494	0.17732
RPS6KA5	12	-0.38488	-2.7757	0.13965	0.43929	0.0055088	0.059968
RPS6KA6	12	0.43934	2.3696	0.00028441	0.0051546	0.017809	0.13214
RPS6KB1	6	-0.50899	-1.7849	0.14704	0.44801	0.074277	0.26374
RPS6KB2	6	0.20182	1.2798	0.15927	0.46901	0.20061	0.37862
RPS6KL1	6	-0.18703	-1.1952	0.66923	0.8527	0.23199	0.4098
RYK	6	-0.28136	-1.6242	0.45762	0.73236	0.10433	0.28238
SBK1	6	-0.48095	-2.3111	0.16894	0.48293	0.020828	0.14539
SBK2	6	0.095799	0.75914	0.39647	0.68233	0.44777	0.61472
SBK3	6	0.1085	0.53321	0.36035	0.66058	0.59389	0.72396
SCYL1	6	-0.26148	-1.2632	0.49659	0.7579	0.20651	0.38526
SCYL2	6	0.08847	1.2488	0.41894	0.70109	0.21175	0.39021
SCYL3	6	0.025725	0.26307	0.62941	0.83164	0.79249	0.86401
SGK1	6	-0.050793	-0.32703	0.90614	0.97105	0.74365	0.83064
SGK2	6	0.13662	0.98775	0.28811	0.59835	0.32327	0.49962
SGK3	6	0.27438	1.4594	0.062287	0.29796	0.14446	0.32082
SGK494	6	-0.74029	-2.5599	0.046359	0.25116	0.010471	0.094645
SIK1	6	0.059629	0.42907	0.5091	0.76548	0.66787	0.77414
SIK2	6	0.29426	1.5294	0.044084	0.24448	0.12616	0.30339
SIK3	6	0.23886	1.5681	0.10267	0.38527	0.11685	0.29448
SLK	6	0.38188	1.8908	0.013367	0.11634	0.058648	0.25458
SMG1	6	-1.222	-3.1945	0.0039818	0.047297	0.0014008	0.021793
SNRK	6	0.095775	0.59924	0.39647	0.68233	0.54901	0.70027
SPEG	12	0.24137	2.2395	0.017349	0.13466	0.025125	0.16465
SRC	6	0.20729	1.0541	0.14989	0.45128	0.29183	0.46831
SRMS	6	-0.27296	-2.0113	0.4744	0.74166	0.044291	0.22569
SRPK3	6	0.28058	1.7208	0.057452	0.28571	0.08528	0.26892
STK10	6	0.0069824	0.074257	0.69767	0.86556	0.94081	0.96608
STK11	6	0.083919	1.365	0.43288	0.71135	0.17226	0.34801
STK16	6	-0.0095217	-0.12009	0.75882	0.90288	0.90441	0.94331
STK17A	6	0.13161	1.2166	0.30091	0.6105	0.22377	0.40277
STK17B	6	0.080928	0.80714	0.44198	0.71978	0.41959	0.58785
STK19	6	-0.085678	-0.72013	0.97611	0.99133	0.47145	0.63705
STK24	6	0.40679	1.7059	0.0099545	0.097222	0.088029	0.26942
STK25	6	-0.38491	-2.3913	0.27958	0.59164	0.016788	0.12725
STK26	6	0.31487	1.8565	0.035552	0.21701	0.063387	0.25854
STK3	6	0.15765	1.2997	0.24317	0.56924	0.19371	0.37035
STK31	12	0.13135	1.5979	0.13737	0.43553	0.11006	0.28857
STK32A	6	0.29706	1.4372	0.042947	0.24083	0.15065	0.32721
STK32B	6	0.23337	1.5764	0.10893	0.39082	0.11494	0.29298
STK32C	6	-0.11992	-0.76325	0.86945	0.95534	0.44531	0.61233
STK33	6	-0.051972	-0.32695	0.91098	0.97237	0.7437	0.83064
STK35	6	-0.11736	-0.83901	0.87998	0.95938	0.40146	0.57032
STK36	6	-0.22284	-1.0354	0.58333	0.80563	0.30049	0.47779
STK38	6	0.038502	0.40189	0.58191	0.80563	0.68777	0.78897
STK38L	6	-0.0058835	-0.04729	0.74431	0.89294	0.96228	0.97757
STK39	6	0.056583	0.30801	0.51991	0.76871	0.75807	0.84241
STK4	6	-0.095099	-1.1886	0.94795	0.98377	0.2346	0.41135
STK40	6	-0.0062562	-0.035067	0.74573	0.89366	0.97203	0.9835
STKLD1	6	-0.056467	-0.63542	0.92378	0.9748	0.52515	0.6816
STRADA	6	-0.14109	-0.83604	0.80404	0.92265	0.40313	0.57201
STYK1	6	-0.048365	-0.37481	0.8959	0.96744	0.7078	0.80591
SYK	6	-0.1235	-1.1403	0.85865	0.95087	0.25418	0.42953
TAOK1	6	0.53393	1.6674	0.0014221	0.019685	0.095426	0.27629
TAOK2	6	0.016004	0.18189	0.6661	0.8527	0.85567	0.90919
TAOK3	6	0.011687	0.072623	0.6789	0.85709	0.94211	0.96637
TBCK	6	-0.24925	-1.004	0.52389	0.77071	0.3154	0.49177
TBK1	6	0.034202	0.34076	0.59898	0.81233	0.73328	0.82371
TEC	6	0.35549	1.6472	0.018771	0.14133	0.099513	0.27886
TEK	6	0.16358	0.83456	0.22981	0.55418	0.40396	0.57201
TESK1	6	-0.081189	-0.55966	0.99232	0.99715	0.57571	0.71933
TESK2	6	0.10771	0.46337	0.36206	0.66164	0.6431	0.75719
TEX14	6	0.088949	0.94126	0.41837	0.70109	0.34657	0.52097
TGFBR2	6	0.15777	1.173	0.24289	0.56924	0.2408	0.41686
TIE1	6	0.0042098	0.036021	0.70848	0.87312	0.97127	0.98301
TLK1	6	-0.19432	-1.9037	0.6459	0.84018	0.056954	0.25252
TLK2	5	-0.20034	-0.94087	0.657	0.84833	0.34677	0.52105
TNIK	6	0.15583	1.0613	0.24772	0.57321	0.28857	0.46563
TNK1	6	0.06203	0.52131	0.50114	0.75924	0.60215	0.72855
TNK2	6	0.16662	1.4621	0.22355	0.5492	0.14371	0.32082
TNNI3K	6	0.07017	0.66084	0.47241	0.74142	0.50872	0.6674
TRIB1	6	0.060716	0.47569	0.5054	0.76299	0.63429	0.75014
TRIB2	6	-0.012358	-0.085285	0.77019	0.90964	0.93203	0.96044
TRIB3	6	-0.026321	-0.19098	0.81598	0.92429	0.84854	0.90518
TRIO	6	0.018755	0.32513	0.65586	0.84779	0.74508	0.83166
TRPM6	6	-0.076493	-0.40111	0.99175	0.99715	0.68834	0.78937
TRPM7	6	-0.81533	-2.778	0.02901	0.18959	0.0054696	0.059968
TRRAP	6	-1.7926	-2.6561	0.00028441	0.0051546	0.0079051	0.077206
TSSK1B	6	0.20442	1.2073	0.15273	0.45316	0.22733	0.40532
TSSK2	6	-0.57434	-2.7564	0.098407	0.37939	0.0058447	0.062844
TSSK3	6	-0.18663	-0.80093	0.66951	0.8527	0.42317	0.59066
TSSK4	6	-0.042771	-0.42749	0.87656	0.95833	0.66902	0.77492
TSSK6	6	-0.2563	-1.136	0.50825	0.76548	0.25596	0.43102
TTBK1	6	-0.18747	-1.4581	0.66724	0.8527	0.14482	0.32086
TTBK2	6	0.26436	1.8873	0.071957	0.31985	0.059113	0.25503
TTK	6	-1.2838	-2.2895	0.0025597	0.032258	0.02205	0.15054
TTN	6	0.31101	1.475	0.036689	0.22089	0.14021	0.31929
TXK	6	0.10636	1.2458	0.36576	0.6629	0.21284	0.39176
TYK2	12	0.086013	0.87561	0.24943	0.57386	0.38124	0.55073
TYRO3	6	-0.39144	-1.7253	0.27076	0.58921	0.084466	0.26829
UHMK1	6	0.10071	0.86108	0.38453	0.67478	0.3892	0.55899
ULK1	6	-0.064675	-1.0438	0.9525	0.98502	0.29659	0.47293
ULK2	6	0.13006	0.8504	0.30489	0.61054	0.3951	0.56448
ULK3	6	0.09937	0.77825	0.38737	0.67526	0.43642	0.60453
ULK4	6	0.16543	1.7853	0.22611	0.55017	0.074214	0.26374
VRK1	6	-1.0108	-3.2977	0.010523	0.09973	0.00097469	0.016242
VRK2	6	0.23773	1.8829	0.10381	0.38665	0.059708	0.2557
VRK3	6	-0.27406	-1.8484	0.47298	0.74142	0.06455	0.25895
WEE1	6	-1.6175	-3.8108	0.00056883	0.0091743	0.00013851	0.0032904
WEE2	6	0.089046	0.72483	0.4178	0.70109	0.46855	0.63461
WNK1	6	-1.204	-2.5317	0.0039818	0.047297	0.011352	0.098793
WNK2	6	0.17931	1.8844	0.2008	0.52687	0.059512	0.2557
WNK3	6	0.41404	1.8322	0.0093857	0.092958	0.066922	0.26033
WNK4	6	-0.040711	-0.41864	0.87002	0.95534	0.67548	0.77996
YES1	6	0.13343	0.63875	0.29721	0.60872	0.52299	0.67954
ZAK	6	0.26716	1.5703	0.069966	0.31824	0.11634	0.29448
ZAP70	6	-0.24465	-1.8021	0.53214	0.77474	0.071536	0.26246
ADNP	6	-0.75197	-2.6027	0.0438	0.24406	0.0092486	0.086946
AHR	6	0.27295	1.6098	0.064278	0.30295	0.10744	0.28644
AHRR	6	0.071121	0.70982	0.47099	0.74127	0.47781	0.64254
AIRE	18	0.10475	1.2262	0.10893	0.39082	0.22011	0.39971
ALX1	6	0.35787	1.7373	0.018487	0.14039	0.08233	0.26829
ALX3	6	-0.32952	-1.9164	0.3649	0.6629	0.055319	0.25
ALX4	6	-0.0293	-0.21995	0.82964	0.93284	0.82591	0.88696
AR	6	0.37352	1.7279	0.01479	0.12037	0.084014	0.26829
ARGFX	6	-0.067244	-1.2084	0.95961	0.98655	0.22691	0.40512
ARID1A	6	-0.12568	-1.6188	0.85125	0.94625	0.10548	0.28419
ARID1B	6	-0.96818	-2.5574	0.013367	0.11634	0.010546	0.095073
ARID2	7	-0.65299	-2.7783	0.054323	0.27601	0.0054639	0.059968
ARID3A	6	0.27524	1.6677	0.061433	0.29767	0.095384	0.27629
ARID3B	6	-0.17872	-0.82186	0.69369	0.86556	0.41116	0.57988
ARID3C	6	0.048314	0.72074	0.54863	0.7851	0.47107	0.63679
ARID4A	18	0.32004	2.6799	0	0	0.007364	0.073999
ARID5A	8	-0.27832	-2.2317	0.39619	0.68233	0.025635	0.16599
ARID5B	6	0.01204	0.24131	0.67691	0.85612	0.80931	0.8741
ARNT	6	0.19128	1.0272	0.17548	0.48929	0.30434	0.48105
ARNT2	6	0.22953	1.9377	0.11433	0.39921	0.052665	0.24565
ARNTL	6	-0.11734	-1.0587	0.87998	0.95938	0.28975	0.46669
ARNTL2	6	-0.21552	-1.2189	0.59869	0.81233	0.22287	0.40164
ARX	7	0.32502	1.9444	0.021615	0.15638	0.051851	0.24406
ASCL1	6	0.12478	0.90523	0.31854	0.62107	0.36534	0.53747
ASCL2	6	0.51341	1.6513	0.0017065	0.022901	0.098682	0.27802
ASCL3	6	0.074092	1.3727	0.46104	0.73515	0.16986	0.34641
ASCL4	6	0.10577	1.0694	0.36689	0.6629	0.28488	0.46158
ATF1	6	-0.01307	-0.098068	0.77332	0.91058	0.92188	0.95397
ATF2	12	0.11674	1.0099	0.16695	0.47958	0.31256	0.48973
ATF3	4	0.08426	1.5924	0.55262	0.78792	0.11129	0.28971
ATF4	6	-3.4292	-5.775	0	0	7.694e-09	6.441e-07
ATF5	6	-0.38415	-2.6285	0.28072	0.59164	0.0085763	0.081508
ATF6	6	0.0037759	0.066897	0.7099	0.87404	0.94666	0.96864
ATF6B	6	-0.29962	-1.9966	0.42349	0.70602	0.045869	0.23007
ATF7	6	0.076991	0.39873	0.45165	0.72777	0.69009	0.7906
ATOH1	6	0.24365	1.845	0.098123	0.37939	0.065031	0.25895
ATOH7	6	0.15784	1.6413	0.24261	0.56924	0.10074	0.27957
ATOH8	6	0.08627	0.62928	0.42634	0.70875	0.52917	0.68503
BACH1	9	0.40914	2.1373	0.00028441	0.0051546	0.032576	0.18963
BACH2	12	0.45849	2.2732	0	0	0.023013	0.15471
BARHL1	6	0.19119	1.6367	0.17577	0.4897	0.10169	0.28051
BARHL2	6	-0.090729	-0.68778	0.95791	0.98537	0.49159	0.65422
BARX1	7	-0.23744	-1.1977	0.51422	0.76751	0.23104	0.40965
BARX2	6	0.14002	1.6722	0.281	0.59164	0.094479	0.27431
BATF	6	-0.032189	-0.26583	0.83902	0.93681	0.79037	0.86276
BATF2	6	-0.031266	-0.6654	0.83561	0.93567	0.5058	0.66493
BATF3	6	0.061513	0.9058	0.50228	0.75924	0.36504	0.53747
BBX	6	-0.11229	-0.83421	0.89704	0.96808	0.40416	0.57201
BCL11A	6	0.066925	0.63221	0.48464	0.74956	0.52725	0.68306
BCL11B	6	0.29531	1.9291	0.042947	0.24083	0.053724	0.24824
BCL6	13	-0.065615	-0.947	0.86121	0.9525	0.34364	0.51891
BCL6B	13	-0.013767	-0.18207	0.60523	0.81595	0.85553	0.90919
BHLHA15	6	-0.20764	-1.4231	0.61775	0.82505	0.1547	0.33083
BHLHA9	6	0.11259	0.93674	0.3504	0.65151	0.34889	0.52245
BHLHE22	6	0.14011	1.5469	0.28072	0.59164	0.1219	0.29808
BHLHE23	6	0.12927	0.90344	0.30631	0.61054	0.36629	0.53796
BHLHE40	6	-0.39725	-2.09	0.26024	0.58095	0.036616	0.20362
BHLHE41	3	0.16673	1.038	0.4087	0.69186	0.29925	0.47652
BNC2	7	0.20341	1.1649	0.11263	0.39679	0.24405	0.42021
BSX	7	0.29561	1.6331	0.03157	0.20219	0.10246	0.2813
CAMTA1	7	-0.11502	-0.93071	0.87571	0.958	0.352	0.52575
CAMTA2	8	0.014601	0.19912	0.60296	0.81528	0.84217	0.90057
CARHSP1	6	-0.0031343	-0.048136	0.73549	0.88744	0.96161	0.97717
CBFB	8	0.31128	2.1181	0.013652	0.11823	0.03417	0.19408
CCDC79	12	0.040304	0.37198	0.41041	0.69408	0.70991	0.80695
CDC5L	17	-2.6864	-9.3896	0	0	6.0217e-21	1.0586e-17
CDIP1	6	-0.10692	-0.70695	0.91183	0.9724	0.4796	0.64386
CDX1	7	0.05496	0.48442	0.49772	0.7579	0.62809	0.74506
CDX2	6	-0.070807	-0.42887	0.97327	0.98902	0.66802	0.77414
CDX4	7	0.20572	1.9492	0.10836	0.38957	0.051272	0.2423
CEBPA	6	-0.10432	-0.47575	0.91809	0.97318	0.63425	0.75014
CEBPB	6	0.13127	0.83372	0.30319	0.61054	0.40444	0.57201
CEBPD	6	-0.24963	-1.4632	0.52332	0.77071	0.14343	0.32082
CEBPE	6	-0.4691	-2.1502	0.18003	0.49531	0.031542	0.18702
CEBPG	6	0.14355	1.4154	0.27247	0.58921	0.15695	0.33324
CEBPZ	5	-1.9797	-3.7617	0.00028441	0.0051546	0.00016878	0.0038534
CERS2	7	-0.69304	-3.3273	0.040956	0.23616	0.00087699	0.014858
CERS3	6	0.27094	1.9335	0.066553	0.30789	0.05317	0.24696
CERS4	6	-0.41409	-2.0055	0.23692	0.56162	0.044908	0.22784
CERS5	6	0.050596	0.88748	0.54124	0.78065	0.37482	0.54503
CERS6	7	0.40711	1.9231	0.0045506	0.05178	0.054471	0.24939
CIC	6	-0.21942	-1.6064	0.58959	0.80724	0.1082	0.28689
CLOCK	15	0.13567	1.802	0.085324	0.34965	0.071547	0.26246
CREB1	3	-0.39947	-1.2688	0.36348	0.66218	0.2045	0.38226
CREB3	6	0.020897	0.21277	0.6479	0.84121	0.83151	0.89188
CREB3L1	4	-0.074509	-0.93594	0.98038	0.99251	0.3493	0.52269
CREB3L2	6	-0.070625	-0.7798	0.97298	0.98902	0.43551	0.60357
CREB3L3	6	0.21847	1.5444	0.12941	0.42683	0.12249	0.2993
CREB3L4	6	-0.059253	-1.0325	0.93373	0.97883	0.30186	0.47873
CREB5	6	0.021435	0.085681	0.64647	0.8403	0.93172	0.96044
CREBL2	7	0.27586	1.6805	0.044937	0.24611	0.092853	0.2739
CREM	6	0.23973	1.9682	0.10182	0.38396	0.049041	0.23943
CRX	6	-0.14724	-0.80713	0.78129	0.91304	0.41959	0.58785
CSDC2	6	-0.20034	-1.3658	0.63254	0.83458	0.17199	0.34801
CSDE1	8	-0.11014	-1.1611	0.89818	0.96841	0.24561	0.42125
CTCF	7	-1.8072	-4.0426	0	0	5.2857e-05	0.0015233
CTCFL	7	-0.080833	-1.0136	0.99374	0.99715	0.3108	0.48762
CUX1	6	-0.16591	-1.3877	0.73094	0.88564	0.16523	0.34212
CUX2	6	0.095288	1.1345	0.39846	0.68357	0.25657	0.4313
DBP	6	-0.34661	-1.8233	0.33618	0.63636	0.06826	0.26146
DBX1	6	0.23799	1.7826	0.10381	0.38665	0.074648	0.26374
DBX2	6	0.049307	0.37272	0.54579	0.78391	0.70936	0.80689
DDIT3	6	-0.097373	-0.9056	0.94425	0.98371	0.36515	0.53747
DEAF1	7	0.10243	1.0102	0.33732	0.63695	0.31239	0.48969
DLX1	7	0.026595	0.22605	0.59272	0.80963	0.82116	0.88294
DLX2	6	0.073828	0.73244	0.46217	0.73563	0.4639	0.62976
DLX3	6	0.13129	0.61794	0.30262	0.61054	0.53662	0.69116
DLX4	6	0.10235	1.0558	0.37713	0.67037	0.29106	0.46772
DLX5	6	0.27193	1.1313	0.0657	0.30789	0.25794	0.43311
DLX6	6	-0.22151	-1.5891	0.58589	0.80563	0.11204	0.29073
DMBX1	6	-0.01805	-0.18406	0.79238	0.91887	0.85396	0.90903
DMRT1	6	0.3509	1.6846	0.01934	0.14376	0.09206	0.2739
DMRT2	6	-0.17751	-1.5134	0.69596	0.86556	0.13019	0.30783
DMRT3	6	0.32421	1.9194	0.032139	0.20434	0.05493	0.24939
DMRTA1	6	0.21299	1.9723	0.13993	0.43929	0.04857	0.23851
DMRTA2	6	-0.35933	-1.4225	0.31598	0.61944	0.15488	0.33083
DMRTB1	6	0.24492	1.8543	0.095848	0.37361	0.063703	0.25854
DMRTC2	6	-0.16626	-1.1857	0.72981	0.88552	0.23573	0.41256
DMTF1	24	-0.036106	-0.60584	0.59642	0.81231	0.54462	0.69658
DNAJC1	18	0.16305	1.7753	0.03157	0.20219	0.075841	0.26446
DNAJC2	17	-0.60272	-3.9274	0.0056883	0.0625	8.5853e-05	0.0022293
DPRX	6	0.067541	0.24127	0.48237	0.74747	0.80934	0.8741
DRGX	6	0.013825	0.14024	0.67093	0.85316	0.88847	0.9329
DUXA	6	-0.34088	-1.7054	0.34443	0.64552	0.088112	0.26942
E2F1	6	-0.24237	-1.8358	0.5384	0.77965	0.066391	0.25994
E2F2	6	-0.24293	-1.5784	0.53783	0.77947	0.11447	0.29296
E2F3	6	-0.24879	-1.1779	0.52503	0.77077	0.23882	0.41487
E2F4	6	0.016348	0.17696	0.66468	0.85199	0.85954	0.91188
E2F5	6	0.20861	1.7678	0.14704	0.44801	0.077097	0.26446
E2F6	6	-0.14755	-1.137	0.78072	0.91287	0.25556	0.43054
E2F7	6	-0.1384	-0.87571	0.81058	0.92353	0.38119	0.55073
E2F8	7	0.48521	1.8852	0.00028441	0.0051546	0.059397	0.25562
E4F1	6	-0.67648	-2.6388	0.064846	0.30522	0.0083194	0.079486
EAF2	7	0.11292	1.1231	0.30205	0.61054	0.26138	0.43621
EBF1	8	0.19659	1.8298	0.097554	0.37817	0.06728	0.26033
EBF2	7	0.28847	1.6873	0.036121	0.21897	0.09155	0.2739
EBF3	8	0.14015	1.31	0.20478	0.53088	0.1902	0.36744
EBF4	8	-0.4204	-2.4343	0.17122	0.48627	0.014922	0.1187
EGR1	6	-0.07094	-0.63402	0.97327	0.98902	0.52607	0.68253
EGR2	6	0.31429	1.8235	0.035552	0.21701	0.068226	0.26146
EGR3	6	-0.15813	-1.3026	0.75228	0.89752	0.19271	0.36965
EGR4	6	-0.14609	-1.1427	0.78328	0.91343	0.25315	0.42858
EHF	7	0.13391	1.2965	0.24431	0.57001	0.19479	0.37201
ELF1	6	-0.065475	-0.46764	0.95506	0.98533	0.64004	0.75491
ELF2	6	0.16656	1.0828	0.22355	0.5492	0.27889	0.45565
ELF3	6	0.021044	0.27689	0.64733	0.84109	0.78186	0.8572
ELF4	6	0.20032	1.7594	0.1624	0.47347	0.078503	0.26709
ELF5	6	0.051555	0.45878	0.53811	0.77956	0.64639	0.75857
ELK1	6	-0.074164	-0.71894	0.98464	0.99397	0.47218	0.63746
ELK3	6	0.17856	1.7095	0.20279	0.52893	0.087361	0.26942
ELK4	6	0.24349	1.529	0.098692	0.37965	0.12626	0.30339
EMX1	6	-0.41281	-2.0757	0.23862	0.5646	0.037923	0.20696
EMX2	6	0.18342	0.77025	0.1917	0.51022	0.44115	0.60807
EN1	6	0.25289	1.5156	0.087031	0.35335	0.12962	0.30689
EN2	6	0.23856	1.8013	0.10353	0.38665	0.071651	0.26246
EOMES	7	-0.11809	-1.2675	0.86348	0.95353	0.20498	0.38274
ERF	6	-0.27984	-1.8141	0.46189	0.73551	0.069667	0.26246
ERG	6	0.2628	1.3564	0.074516	0.32628	0.17497	0.35175
ESR1	6	-0.018826	-0.11586	0.79465	0.91968	0.90777	0.94457
ESR2	6	-0.041548	-0.58459	0.87287	0.95727	0.55882	0.70728
ESRRA	6	-0.43122	-1.6556	0.21843	0.54468	0.097811	0.27802
ESRRB	6	-0.13066	-0.52765	0.83703	0.93637	0.59774	0.72596
ESRRG	6	0.19964	1.7954	0.16297	0.47434	0.072593	0.26246
ESX1	6	0.40465	1.7719	0.010523	0.09973	0.076413	0.26446
ETS1	6	0.43839	1.6793	0.0054039	0.059561	0.093097	0.2739
ETS2	6	0.24351	1.7653	0.098692	0.37965	0.07751	0.26484
ETV1	6	0.23453	1.8123	0.10808	0.38957	0.069936	0.26246
ETV2	6	-0.06095	-0.3324	0.9397	0.98275	0.73959	0.82815
ETV3	6	-0.40747	-1.8932	0.24573	0.5703	0.058328	0.25409
ETV4	6	0.13278	1.022	0.29835	0.60882	0.30677	0.48281
ETV5	6	-0.18726	-1.4077	0.66866	0.8527	0.15922	0.33608
ETV6	6	0.36767	1.8257	0.015927	0.12613	0.067899	0.26146
ETV7	6	-0.54206	-2.5534	0.12457	0.41794	0.010668	0.095439
EVX1	6	0.031765	0.2908	0.60751	0.81714	0.7712	0.85055
EVX2	6	-0.049208	-0.46554	0.89932	0.96905	0.64155	0.75624
FERD3L	6	0.26251	1.8568	0.074516	0.32628	0.063334	0.25854
FEV	6	0.1062	0.7168	0.36576	0.6629	0.4735	0.6386
FEZF1	7	0.20764	1.8097	0.10466	0.38703	0.07035	0.26246
FEZF2	6	0.27139	1.4976	0.066268	0.30789	0.13424	0.31155
FIGLA	6	0.046475	0.45583	0.55489	0.78924	0.64851	0.7598
FIZ1	6	0.1008	1.041	0.38339	0.67478	0.29786	0.47452
FLI1	6	0.26876	1.6258	0.067691	0.3099	0.10399	0.2819
FOS	6	0.0087114	0.08537	0.68914	0.86197	0.93197	0.96044
FOSB	6	-0.46283	-2.8443	0.18572	0.50077	0.0044516	0.051444
FOSL1	6	-0.080701	-0.92807	0.99431	0.99715	0.35337	0.52702
FOSL2	5	-0.0056683	-0.053955	0.77901	0.91287	0.95697	0.9747
FOXA1	6	0.039928	0.26021	0.57651	0.80237	0.7947	0.86533
FOXA2	6	-1.2953	-2.934	0.0025597	0.032258	0.0033462	0.041427
FOXA3	6	-0.023093	-0.14009	0.80887	0.92353	0.88859	0.9329
FOXB1	6	-0.14856	-1.1446	0.77901	0.91287	0.25239	0.42808
FOXB2	6	-0.19029	-1.9632	0.6587	0.8496	0.049619	0.24049
FOXC1	6	-0.39049	-1.6025	0.27218	0.58921	0.10905	0.28822
FOXC2	6	0.077913	0.56266	0.44795	0.72406	0.57367	0.71805
FOXD1	4	-0.72158	-2.0176	0.093572	0.3705	0.043638	0.22333
FOXD2	6	-0.59195	-2.3124	0.08959	0.36032	0.020758	0.14539
FOXD3	5	-0.33037	-2.3436	0.39875	0.68357	0.019099	0.13874
FOXD4	4	-1.1588	-2.2282	0.018487	0.14039	0.025869	0.16651
FOXD4L1	6	-0.94652	-2.5564	0.014505	0.12037	0.010575	0.095094
FOXD4L5	4	-1.8757	-1.9888	0.00085324	0.012876	0.046721	0.23334
FOXD4L6	6	-1.6097	-2.7396	0.00056883	0.0091743	0.0061514	0.065146
FOXE1	6	0.24454	1.1953	0.096132	0.37389	0.23197	0.4098
FOXE3	6	-0.059955	-0.40353	0.93601	0.98005	0.68656	0.78809
FOXF1	6	-0.019889	-0.13745	0.79778	0.92118	0.89068	0.93454
FOXF2	6	-0.14756	-0.83442	0.78072	0.91287	0.40405	0.57201
FOXG1	6	0.20574	1.7984	0.15159	0.45216	0.07212	0.26246
FOXH1	6	-0.02888	-0.24085	0.82878	0.93282	0.80967	0.8741
FOXI1	7	-0.038152	-0.46428	0.83987	0.93716	0.64245	0.75673
FOXI2	7	0.20765	1.0336	0.10466	0.38703	0.30134	0.47834
FOXJ1	6	-0.28663	-1.8487	0.44852	0.72406	0.0645	0.25895
FOXJ2	6	-0.16708	-1.3829	0.72696	0.8839	0.16669	0.34274
FOXJ3	5	-0.21163	-1.8573	0.62742	0.83026	0.063262	0.25854
FOXK1	6	0.11923	1.261	0.32907	0.62983	0.20732	0.3865
FOXK2	6	-0.40406	-2.4795	0.24972	0.57386	0.013155	0.10741
FOXL1	6	0.16548	1.0034	0.22582	0.55017	0.31565	0.49195
FOXL2	6	0.0059276	0.041255	0.7008	0.86744	0.96709	0.98076
FOXM1	6	-0.98614	-3.231	0.01223	0.10969	0.0012336	0.019805
FOXN1	6	-0.50059	-2.4717	0.15387	0.45616	0.013447	0.10869
FOXN2	7	-0.35695	-2.3661	0.28385	0.59476	0.017977	0.13279
FOXN3	7	-0.21207	-1.5783	0.57964	0.8049	0.11449	0.29296
FOXN4	6	-0.13714	-1.4053	0.81513	0.92424	0.15995	0.33617
FOXO1	6	0.32299	1.1932	0.032708	0.20646	0.2328	0.4098
FOXO3	6	0.011128	0.091177	0.68231	0.85801	0.92735	0.95815
FOXO4	6	0.19258	1.4043	0.17406	0.48843	0.16022	0.33624
FOXO6	6	0.2865	1.9551	0.051763	0.27043	0.050568	0.2423
FOXP1	5	0.48658	1.5984	0.0025597	0.032258	0.10995	0.28856
FOXP2	6	0.16226	1.7099	0.23265	0.55904	0.087282	0.26942
FOXP3	6	0.26224	1.645	0.074516	0.32628	0.099961	0.27909
FOXP4	6	0.084796	1.0047	0.43003	0.71053	0.31505	0.49167
FOXQ1	6	0.25719	1.5552	0.080774	0.34012	0.11989	0.29698
FOXR1	6	0.27499	1.4611	0.061718	0.29767	0.14397	0.32082
FOXR2	6	0.30676	1.7073	0.038965	0.23103	0.087769	0.26942
FOXS1	6	-0.5636	-2.4958	0.10751	0.38957	0.012567	0.10545
GABPA	7	-1.1788	-3.0527	0.0019909	0.025926	0.0022677	0.031603
GATA1	6	0.27457	1.4555	0.062287	0.29796	0.14552	0.3216
GATA2	6	0.01573	0.055884	0.66638	0.8527	0.95543	0.97371
GATA3	6	0.22389	1.6779	0.12088	0.40905	0.093363	0.2739
GATA4	6	0.039601	0.28989	0.57793	0.80284	0.7719	0.85105
GATA5	6	-0.31899	-1.3863	0.38367	0.67478	0.16567	0.34224
GATA6	6	-0.69277	-2.9069	0.058874	0.28911	0.00365	0.044406
