sgRNA,Gene,DLD1-Cont2_P10.13.initial,DLD1-Cont2_P10.13.final
GSK3A_PKc_E7_98.2,GSK3A,421,340.8
CAMK2A_PKc_E3_60,CAMK2A,699,540.2
KCNG2_BTB19112_E1_1401.252,KCNG2,203,133.4
GFI1_E5_138.6,GFI1,597,501.6
CASP9_801.72,CASP9,1320,1161
MAP4K1_PKc_E2_58.4,MAP4K1,836,794.6
FOSB_E4_99.5,FOSB,514,439.2
FBXL14_1257.56,FBXL14,661,496.8
MMP25_1689.324,MMP25,1404,1140.4
BPTF_Phd2_E27_106.4,BPTF,282,305.6
ZNF24_E4_234.13,ZNF24,1353,1640.8
MID2_2208.5,MID2,1227,999.2
SGK3_PKc_E10_132.1,SGK3,593,358
HMG20B_E4_144.1,HMG20B,457,475.4
SMNDC1_tudor76124_E1_717.9,SMNDC1,758,610.2
HOXA4_E2_177.0,HOXA4,741,666.2
ANKIB1_3270.314,ANKIB1,820,1070.8
HLX_E3_141.7,HLX,648,535.4
MTA2_SANT_E10_57.0,MTA2,1115,623
ZBTB7B_E5_196.9,ZBTB7B,1122,704.4
BACH2_BTB27133_E1_2526.15,BACH2,538,364.6
CAPN13_2010.292,CAPN13,588,529.8
PIK3R4_PKc_E2_661.6,PIK3R4,408,339.2
ULK4_PKc_E2_132.5,ULK4,348,291.8
IRF2BPL_2391.255,IRF2BPL,849,581.6
PEX12_1080.57,PEX12,897,540.4
TSHZ1_E2_221.32,TSHZ1,476,423
FOXC1_E1_234.10,FOXC1,789,839.2
ENPEP_2874.29,ENPEP,900,801.2
ERAP1_2847.19,ERAP1,331,244.6
ASB1_1008.164,ASB1,358,273.4
BAP1_2190.329,BAP1,1211,1293.2
AATK_PKc_E7_134.11,AATK,286,372.6
ZNF232_E5_324.0,ZNF232,754,645.8
ZNF672_E4_1206.140,ZNF672,292,215.6
CHEK1_PKc_E5_70.1,CHEK1,228,231.2
HESX1_E4_42.0,HESX1,345,249.4
EHMT2_e23_87.11,EHMT2,917,991
PHKG1_PKc_E7_164.2,PHKG1,920,1425.4
SOX8_E1_122.5,SOX8,92,62.8
ZSCAN25_E8_564.95,ZSCAN25,1116,1114.2
MASTL_PKc1_E6_151.1,MASTL,1096,733.2
ZNF442_E6_1080.9,ZNF442,838,722
HPR_1047.89,HPR,2200,2567.6
HOXD4_E2_177.0,HOXD4,908,690.8
FBXO45_861.130,FBXO45,313,305.6
FOXD4L1_E1_234.10,FOXD4L1,280,234.2
TLL2_3048.67,TLL2,630,446.8
ESRRG_E5_65.0,ESRRG,601,627
HIVEP3_E5_146.18,HIVEP3,774,558.6
CAPN12_2160.3,CAPN12,945,1143.8
PRKCH_PKc_E8_42,PRKCH,1049,1250.2
RIPK1_PKc_E2_157.18,RIPK1,594,784.4
DPF2_Phd2_E9_77.2,DPF2,393,236
TDRD3_tudor652700_E1_2235.134,TDRD3,915,1022.2
PCSK7_2358.161,PCSK7,1854,2040.4
SOCS3_678.108,SOCS3,314,353.2
UBE2W_576.38,UBE2W,631,762
MTA3_E14_128.12,MTA3,540,502
FBXO10_2871.8,FBXO10,585,549.4
DMBX1_E3_42.2,DMBX1,600,499.2
PDK4_PKc_E1_34,PDK4,635,764.6
KMT2B_8148.534,KMT2B,747,589
MYCL_E2_165.24,MYCL,121,109.8
OVOL3_E4_47.4,OVOL3,239,152.2
BACH2_BTB27133_E1_2526.3,BACH2,1152,570
ABL1_PKc_E4_120.11,ABL1,573,585.2
DYRK4_PKc_E8_82.5,DYRK4,541,330.2
CDK16_PKc_E8_63.4,CDK16,734,459
ACVR1C_PKc_E4_193.16,ACVR1C,918,1033.4
GZF1_BTB21133_E1_2136.16,GZF1,781,946.4
ZNF768_E2_747.116,ZNF768,521,454.6
ST18_E12_91.9,ST18,428,478
ABHD12B_858.4,ABHD12B,460,272.8
GON4L_SANT_E32_91.2,GON4L,484,611
ZFP36L2_1485.265,ZFP36L2,680,951.8
FOSB_E3_63.4,FOSB,288,202.4
STK24_PKc_E4_109.3,STK24,130,132.8
TBL1XR1_8,TBL1XR1,744,951.4
PRDM15_E25_120.11,PRDM15,611,540.4
ADAM9_2460.7,ADAM9,949,908.2
PRKRIR_E1_80.8,PRKRIR,461,285.4
ZNF135_E4_1170.81,ZNF135,263,75.8
RNF208_786.112,RNF208,313,275
WSB2_1266.186,WSB2,1473,1533.2
HES3_E3_81.4,HES3,388,337
CREBBP_BD_e17_107.5,CREBBP,771,527.4
PRSS50_1158.171,PRSS50,153,60.2
TRIM62_1428.68,TRIM62,459,442
PHF11_Phd_E5_134.7,PHF11,277,260.8
ZBTB38_BTB23122_E1_3588.398,ZBTB38,887,830
ROCK1_PKc_E4_138.9,ROCK1,534,503
MAP2K4_PKc_E7_128.3,MAP2K4,923,1193.4
ZNF449_E5_573.40,ZNF449,1357,1184.8
KLHL30_BTB23130_E1_1737.342,KLHL30,484,366
NKX2_8_E2_171.1,NKX2,371,337.2
ZNF354C_E5_834.4,ZNF354C,956,816.8
DCAF12L1_1392.41,DCAF12L1,774,1103
MYLK2_PKc_E5_41.3,MYLK2,302,266.2
MARK3_PKc_E9_120.4,MARK3,829,444
BMP2K_PKc_E3_106.5,BMP2K,409,263
CASK_PKc_E3_106.2,CASK,708,611.2
MXI1_E4_115.3,MXI1,639,724.2
STUB1_912.145,STUB1,167,140.4
SALL1_E2_2190.265,SALL1,507,434.4
HCK_PKc_E8_76.11,HCK,566,321.4
HERC5_3075.143,HERC5,441,234.4
SMAD7_E3_436.13,SMAD7,1309,1242.4
NKX3_1_E2_177.9,NKX3,1181,890.2
KBTBD11_BTB141225_E1_1872.65,KBTBD11,52,36.8
PML_2649.26,PML,363,286
CLPP_834.39,CLPP,998,1185.2
UBE2H_552.42,UBE2H,1158,1575.8
ABHD4_1029.125,ABHD4,1899,1900.8
TTBK2_PKc_E5_141.2,TTBK2,292,234.4
TRIM47_1917.252,TRIM47,841,822
MSH6_PWWP88195_E1_4083.425,MSH6,272,147.8
USP46_1101.36,USP46,396,193.4
EP300_e28_165.12,EP300,1116,490.6
FBXW8_1797.232,FBXW8,367,358.8
PEX12_1080.62,PEX12,1002,851.4
LONRF3_2280.230,LONRF3,1451,1605.6
LIMK1_PKc_E9_87.4,LIMK1,674,615
USP17L4_1593.132,USP17L4,612,546
DDB1_3423.391,DDB1,1426,917
PDZRN3_3201.79,PDZRN3,826,646.4
UBE2QL1_486.46,UBE2QL1,209,129.4
IRF7_E2_189.11,IRF7,533,806.6
KMT2B_CXXC_E6_131.14,KMT2B,485,376.2
DTX2_1869.95,DTX2,696,489.8
MARCH2_741.41,2-Mar,633,610.6
SETD1A_e18_138.16,SETD1A,1051,1335
MAPK9_PKc_E4_59,MAPK9,506,241
SOX13_E13_107.3,SOX13,175,93
NR1D1_E3_89.6,NR1D1,845,656.2
UBE2H_552.36,UBE2H,164,91.8
PHF6_ePhd_E3_102.1,PHF6,942,619.2
RNF8_1458.104,RNF8,752,586.2
TRIM28_BD_e16_138.20,TRIM28,573,477.8
ZFPM2_E8_1788.156,ZFPM2,474,273.4
CHD7_SANT_E30_184.9,CHD7,775,498.2
TWIST1_E1_168.17,TWIST1,697,616.6
KMT2C_14736.651,KMT2C,593,607.8
SETDB1_tudor257317_E1_3876.63,SETDB1,224,80.6
ZFX_E10_1119.5,ZFX,1194,1648
NRF1_E4_127.1,NRF1,814,747.2
PRKCA_PKc_E10_174.1,PRKCA,459,541.8
APEH_2199.238,APEH,586,477
ZNF679_E5_492.40,ZNF679,553,545.4
RFWD2_2124.59,RFWD2,1120,762.6
KMT2B_Phd1_E12_105.15,KMT2B,619,714.2
PHF21B_Phd_E10_129.2,PHF21B,639,466.4
FOXI2_E1_208.1,FOXI2,573,883.2
SPSB2_792.83,SPSB2,593,615.6
SRY_E1_234.2,SRY,859,671.2
PAX3_E2_222.12,PAX3,559,483.8
STAT4_E15_84.3,STAT4,898,561.4
CDC5L_SANT_E2_104.2,CDC5L,734,288.8
SHOX2_E3_135.0,SHOX2,802,766.4
ASB2_1908.136,ASB2,554,635.4
RNF103_2058.134,RNF103,870,751.6
NR5A1_E3_142.4,NR5A1,267,335.8
FOXB2_E1_234.21,FOXB2,896,981.4
KDM2B_10,KDM2B,1071,724.6
IGF1R_PKc_E21_82,IGF1R,680,442.6
KCTD15_BTB58145_E1_852.121,KCTD15,1122,858.4
FBXO24_1857.362,FBXO24,1021,789.8
SETD7_e8_95.12,SETD7,1201,778.4
UBE2G2_498.35,UBE2G2,1100,867
ZNF558_E10_666.48,ZNF558,1682,973
ASB16_1362.73,ASB16,168,273.6
FBXL13_2208.11,FBXL13,2473,2347.2
FBXL2_1,FBXL2,2473,2347.2
GZMB_744.109,GZMB,1138,1261.6
KCNC3_BTB90184_E1_2274.495,KCNC3,560,520.4
ZNF80_E1_411.15,ZNF80,1509,1589.2
TBX2_E6_95.1,TBX2,340,295
USP48_3108.237,USP48,858,730.8
FBXO17_864.17,FBXO17,337,447.6
RNF126_936.188,RNF126,242,209.4
KLHL25_BTB36144_E1_1770.303,KLHL25,558,441.8
POU3F2_E1_174.29,POU3F2,1226,1282
DTL_2193.225,DTL,715,524.6
ZFP41_E2_237.2,ZFP41,275,281.6
TRIM58_1461.256,TRIM58,418,268.4
ATG4D_1425.108,ATG4D,919,1103
KMT2B_e37_218.0,KMT2B,913,635.4
PAPPA_4884.645,PAPPA,654,548.4
HOXB4_E2_177.5,HOXB4,400,478.4
IRF5_E2_156.9,IRF5,810,648.6
ZBTB20_BTB94196_E1_2226.25,ZBTB20,503,408
KCNS3_BTB17116_E1_1476.182,KCNS3,290,182.6
ZNF500_E6_330.45,ZNF500,797,847
TESK1_PKc_E4_147.1,TESK1,1149,1059.6
CCNF_2361.308,CCNF,723,546.4
CUL4A_2280.23,CUL4A,859,1177.4
BARD1_2277.142,BARD1,541,313
GLIS2_E6_53.5,GLIS2,390,389
STK3_PKc_E6_115.4,STK3,749,735.6
KAT8_Chromo_E1_169.19,KAT8,367,273.8
DCAF12L1_1392.266,DCAF12L1,878,780.6
NR2F1_E1_208.25,NR2F1,747,524.8
SP7_E3_168.3,SP7,1041,892.6
ZNF777_E6_849.110,ZNF777,454,336.6
ZMYND8_Phd_E5_123.12,ZMYND8,499,364
RUNX1_E6_105.9,RUNX1,571,609.8
HERC5_3075.169,HERC5,698,538.2
ATF6_E8_162.6,ATF6,498,530.2
OTP_E2_132.5,OTP,529,553
UBB_690.2,UBB,504,456
ZNF541_E2_78.0,ZNF541,1332,1536.8
NPR2_PKc_E14_156.4,NPR2,486,406.4
TMPRSS15_3060.157,TMPRSS15,913,962.4
HOXA6_E2_177.23,HOXA6,727,546.4
PRSS33_843.165,PRSS33,834,716
MAST1_PKc_E14_133.6,MAST1,375,315.6
CDC23_1794.135,CDC23,399,111
TRIM3_2235.369,TRIM3,310,218.6
ZNF567_E6_1281.115,ZNF567,1733,1226.2
FERD3L_E1_171.24,FERD3L,617,660.2
LONRF2_2265.196,LONRF2,630,605.6
TRIM52_894.63,TRIM52,1010,742.8
ZBTB7C_BTB24127_E1_1860.367,ZBTB7C,306,224.8
SNRK_PKc_E3_556.3,SNRK,554,310.2
FOSB_E3_63.2,FOSB,1187,957.8
NSD1_Phd5_E22_106.7,NSD1,356,160.2
E4F1_E7_173.16,E4F1,784,602.4
AKT2_PKc_E10_129.1,AKT2,224,164.8
CBL_2721.59,CBL,312,214.8
ZNF331_E7_993.113,ZNF331,617,485.6
RNF185_579.14,RNF185,1052,1073
ACY3_960.74,ACY3,157,132.6
PHF7_ePhd_E5_102.13,PHF7,535,430
TEC_PKc_E15_65.2,TEC,232,184.6
DCST1_2121.198,DCST1,123,108.2
ANAPC1_8,ANAPC1,717,540.4
MKNK1_PKc_E8_123.18,MKNK1,163,138.2
HACE1_2730.151,HACE1,913,508.4
KCTD9_BTB91181_E1_1170.93,KCTD9,384,143
BBX_E5_171.12,BBX,612,420.6
FLT4_PKc_E20_89.4,FLT4,582,469.6
KLK1_789.64,KLK1,773,736.6
CASK_PKc_E3_106,CASK,843,662.2
TDRD6_tudor15711609_E1_6291.419,TDRD6,452,482.2
DYRK2_PKc_E3_1140.73,DYRK2,181,143
RPS6KA1_PKc_E8_38,RPS6KA1,1215,1098.8
ANAPC7_1800.72,ANAPC7,899,801
MIB1_3021.38,MIB1,696,934.4
FBXO31_1620.38,FBXO31,642,666.4
BRD1_BD_e6_237.10,BRD1,806,790.2
MATK_PKc_E13_87,MATK,352,312.6
ZNF446_E7_69.6,ZNF446,803,587.6
ACE_3921.503,ACE,532,501.6
FBXL5_2076.131,FBXL5,357,352.4
MAFA_E1_273.32,MAFA,846,735.4
HES5_E2_159.5,HES5,314,293.4
PARK2_1398.83,PARK2,476,288.6
DCUN1D2_780.44,DCUN1D2,569,354.2
ANAPC2_2469.218,ANAPC2,101,90.2
BARX2_E3_85.0,BARX2,967,811.6
PHF20L1_tudor90135_E1_858.64,PHF20L1,976,789.4
PRSS53_1662.261,PRSS53,1047,898
ZNF101_E4_495.4,ZNF101,1002,673.8
EGR1_E2_75.0,EGR1,201,240.2
IHH_1236.199,IHH,1241,1219
THOP1_2070.304,THOP1,523,444.4
MYF5_E1_171.0,MYF5,514,533.6
EBF4_E3_157.2,EBF4,597,406.2
ZIK1_E4_666.76,ZIK1,901,728.2
IRF5_E3_171.19,IRF5,371,338.8
ZBTB5_BTB14121_E1_2034.4,ZBTB5,616,699.4
PLAGL1_E7_67.2,PLAGL1,884,862
ZNF423_E4_1206.100,ZNF423,1654,1697.4
ZNF423_E4_1206.108,ZNF423,698,708.6
ZNF699_E5_1254.94,ZNF699,322,275.6
CLK1_PKc_E4_40,CLK1,363,451.2
FBXO32_4,FBXO32,343,435.4
CDKL2_PKc_E7_66.4,CDKL2,379,255.8
TYK2_PKc_E16_136.3,TYK2,688,569
FBXL8_1125.47,FBXL8,526,481.8
ZNF556_E4_492.39,ZNF556,1456,1610.2
ID3_E1_126.3,ID3,410,380.2
NFKB1_E5_99.3,NFKB1,1994,2030
ZNF780B_E5_1908.155,ZNF780B,1284,943
CSNK1G1_PKc_E4_70.2,CSNK1G1,648,418.4
TBX5_E5_148.16,TBX5,545,392
SMARCA1_SANT_E21_133.2,SMARCA1,546,499.2
TMEM129_1089.172,TMEM129,612,539.6
DESI2_585.46,DESI2,905,755.4
CASP6_882.75,CASP6,906,742.6
ZNF792_E4_750.54,ZNF792,688,433.2
CDC7_PKc_E4_136.1,CDC7,570,507.8
ARX_E2_89.6,ARX,688,655.8
TPSG1_966.72,TPSG1,58,20.2
STK38L_PKc_E5_84,STK38L,368,241.4
KLF7_E3_124.2,KLF7,780,597.4
IRF6_E4_171.16,IRF6,363,379
BRDT_BD1_e3_138.1,BRDT,946,524.2
ESPL1_6363.595,ESPL1,629,703.4
FBXW8_13,FBXW8,404,453.4
FBXO27_852.20,FBXO27,158,115
RNF165_1041.58,RNF165,699,428.6
MAP3K7_PKc_E5_139.1,MAP3K7,443,360.6
C9orf3_2460.101,C9orf3,1561,1232
SPSB3_1068.122,SPSB3,414,517
AHRR_E3_126.0,AHRR,391,434.2
ATAD2_BD_e23_86.2,ATAD2,947,738.8
TRIM33_3384.348,TRIM33,418,458.2
LIN28A_E2_105.18,LIN28A,321,172.4
CCDC79_SANT_E19_144.13,CCDC79,211,118
GSC_E2_135.6,GSC,477,241.4
HMX3_E2_174.2,HMX3,377,371.8
PRDM5_E15_105.2,PRDM5,410,392.6
IKZF4_E5_131.19,IKZF4,1552,1115.8
CPM_1332.125,CPM,693,689.8
JMJD4_E4_268.37,JMJD4,906,1104
NPEPPS_2760.21,NPEPPS,641,406.2
ZNF275_E4_237.25,ZNF275,1637,1528.8
KMT2B_Phd1_E12_105.14,KMT2B,1214,1069
RNF217_1629.156,RNF217,634,617
IMMP2L_528.55,IMMP2L,642,293.4
ASB3_1557.129,ASB3,779,994.6
GON4L_SANT_E32_91.3,GON4L,424,542.4
CCNF_2361.333,CCNF,584,401.4
CARM1_e5_111.6,CARM1,669,813.2
TULP4_4632.38,TULP4,1379,1364.8
MAPK7_PKc_E4_754.37,MAPK7,449,465.8
EPHA2_PKc_E13_210.8,EPHA2,480,490
BPTF_Phd1_E2_129.3,BPTF,851,866.4
RNF31_2766.292,RNF31,823,799.4
TRAF2_1506.254,TRAF2,911,629.4
SPOPL_BTB190297_E1_1179.39,SPOPL,1020,908.6
FOXE3_E1_234.5,FOXE3,499,562.6
NEK10_PKc_E22_122.2,NEK10,629,684.6
DCAF1_9,DCAF1,618,385.2
CDKL1_PKc_E3_73.1,CDKL1,695,882.8
ZKSCAN5_E6_427.33,ZKSCAN5,618,483.2
ING1_Phd_E2_635.49,ING1,560,762.8
UBTF_E12_114.3,UBTF,516,480
FBXW5_1701.58,FBXW5,904,1153.2
TRIM45_1689.263,TRIM45,659,709.2
BMP1_2961.6,BMP1,827,838.8
MIB1_3021.184,MIB1,525,379.4
DPP9_2679.226,DPP9,1541,1435.2
MEF2C_E3_180.6,MEF2C,1062,1081.8
ZBTB12_E2_78.0,ZBTB12,1236,1513.4
L3MBTL2_MBT294390_E1_2118.288,L3MBTL2,401,464.2
PINK1_PKc_E6_128.9,PINK1,248,483.6
RNF215_1134.116,RNF215,1406,1194.6
TFRC_2283.8,TFRC,519,375.6
PRDM12_E5_66.2,PRDM12,407,427.4
KCTD7_BTB53138_E1_870.24,KCTD7,495,536.2
SFMBT2_MBT384477_E1_2685.81,SFMBT2,307,172
MYPOP_SANT_E2_231.10,MYPOP,731,614.6
ZNF140_E5_891.52,ZNF140,606,415.2
FANCL_1143.23,FANCL,784,568.6
PBRM1_BD2_e8_99.1,PBRM1,736,453.6
FBXL22_5,FBXL22,519,550.4
CDX4_E2_126.3,CDX4,1260,791.8
ZNF425_E4_1131.114,ZNF425,325,306.6
FBXO33_1668.184,FBXO33,185,258.8
CSNK2A1_PKc_E11_101,CSNK2A1,289,287.8
TMPRSS12_1047.96,TMPRSS12,182,81.4
SMARCC1_Chromo_E7_70.1,SMARCC1,653,522
AIRE_E6_81.5,AIRE,299,332.6
ZNF248_E6_1053.75,ZNF248,465,553.2
CBL_2721.403,CBL,223,257.8
ACVR1B_PKc_E7_157.5,ACVR1B,1058,1089.8
KCTD15_BTB58145_E1_852.132,KCTD15,547,786.8
PYGO2_Phd_E3_162.19,PYGO2,1062,1244.2
MASTL_PKc2_E12_128.1,MASTL,833,795.8
CAD_6678.251,CAD,484,499.8
KCNC2_BTB10151_E1_1917.248,KCNC2,199,281.4
TCF21_E1_180.29,TCF21,371,414.2
FBXO41_2628.567,FBXO41,585,822.8
ZBTB17_E8_143.12,ZBTB17,739,777.2
HBO1_e13_147.4,HBO1,1506,858.8
BCR_PKc_E1_1278.9,BCR,207,192.2
ASCL3_E2_162.13,ASCL3,539,693.2
HIVEP3_E4_4482.688,HIVEP3,867,481.8
MEF2B_E3_180.1,MEF2B,314,452.2
CBLC_1425.18,CBLC,655,361.8
CDK3_PKc_E7_204.1,CDK3,822,578.4
DCAF1_18,DCAF1,273,120
OSR2_E5_129.4,OSR2,1404,1380.8
FBXW10_6,FBXW10,1033,752.6
SETDB1_MBD_E13_186.1,SETDB1,522,357.2
CDK7_PKc_E7_119.11,CDK7,230,101.4
ZNF300_E7_1077.59,ZNF300,386,415.8
SIRT4_e3_210.14,SIRT4,859,900.4
DBP_E4_159.4,DBP,311,245.6
ZNF689_E3_666.50,ZNF689,268,206.2
ETV1_E13_102.5,ETV1,708,476.6
KCTD4_BTB36123_E1_780.54,KCTD4,691,509
IMMP1L_501.6,IMMP1L,767,389.8
HES2_E2_96.8,HES2,1009,752.8
EP400_D_e14_86.4,EP400,483,427
GLI4_E4_489.25,GLI4,511,529.4
KCTD18_BTB1498_E1_1281.6,KCTD18,374,408.8
ZNF174_E3_237.2,ZNF174,795,674
SOX9_E1_122.13,SOX9,989,1039.2
TNRC18_tudor21702290_E1_8907.75,TNRC18,575,570.6
PRSS41_957.152,PRSS41,592,594.4
ZNF32_E3_561.1,ZNF32,888,593.2
MMP24_1938.65,MMP24,604,486.8
EZH2_SANT_E6_125.10,EZH2,218,140.4
HNF4G_E3_95.1,HNF4G,1027,949.6
FBXL8_1,FBXL8,261,375.4
NEUROD1_E2_177.0,NEUROD1,334,254
FOSL2_E3_75.6,FOSL2,265,205.8
ZNF232_E5_324.16,ZNF232,873,857.4
RNF223_750.91,RNF223,534,820.6
UBE4B_3909.123,UBE4B,591,582.4
RHOBTB2_BTB523615_E1_2250.137,RHOBTB2,1181,952.2
RIPK2_PKc_E4_158.7,RIPK2,715,549.8
DDB1_3423.257,DDB1,567,573.4
AURKA_PKc_E9_149.6,AURKA,696,657.4
HERC5_3075.134,HERC5,977,776.2
L3MBTL1_MBT493585_E1_2523.3,L3MBTL1,585,524.8
TET1_e9_138.1,TET1,700,749
KDM2B_1,KDM2B,1106,970.8
BAP1_2190.17,BAP1,340,253.2
ZMIZ1_3204.172,ZMIZ1,367,197.4
ABHD4_1029.119,ABHD4,671,470
RNF223_750.160,RNF223,385,324.4
UHRF1_2,UHRF1,531,518
PML_2649.479,PML,184,191.4
TWIST2_Ex_176.0,TWIST2,916,672.4
HOXB3_E4_177.0,HOXB3,302,476.8
TBX2_E2_268.36,TBX2,635,449
KCNG4_BTB61160_E1_1560.33,KCNG4,722,705
KMT2A_11919.647,KMT2A,839,726.2
RFX5_E7_120.2,RFX5,307,317.6
CDK5_PKc_E7_75.5,CDK5,210,146.4
MELK_PKc_E7_93.3,MELK,732,712
MYCBP2_14037.728,MYCBP2,579,303.2
FEV_E3_249.3,FEV,218,133.2
AHR_E2_126.8,AHR,1247,960.8
TRIM45_1689.228,TRIM45,656,765.6
RAPSN_1239.201,RAPSN,843,943.8
GAK_PKc_E6_126.13,GAK,409,339.8
FOXH1_E2_105.5,FOXH1,650,707.2
DMTF1_SANT_E11_33.0,DMTF1,524,443.2
BRSK1_PKc_E5_117.2,BRSK1,507,370.2
ZCWPW1_CW256303_E1_1947.244,ZCWPW1,262,214.4
ASPRV1_1032.58,ASPRV1,852,766.2
FBXO2_3,FBXO2,494,572
ZBTB43_BTB23123_E1_1404.151,ZBTB43,822,611.6
SPSB1_822.54,SPSB1,1077,1372.8
DYRK1A_PKc_E7_147.1,DYRK1A,588,335
ASB1_1008.94,ASB1,839,456.2
CREB3L3_E6_92.6,CREB3L3,324,275.4
KLHL17_BTB82189_E1_1929.25,KLHL17,395,263.8
RNF180_1779.61,RNF180,632,612.2
AMHR2_PKc_E9_148.14,AMHR2,356,259.4
NR0B2_E1_417.80,NR0B2,756,483.4
ZNF524_E2_243.25,ZNF524,297,161.6
SMURF2_2247.100,SMURF2,465,266
SALL1_E2_2190.322,SALL1,912,793.4
BIRC7_897.95,BIRC7,416,706
FOXS1_E1_234.20,FOXS1,915,878.8
FOXR1_E5_151.19,FOXR1,772,410.8
HOXA1_E2_168.4,HOXA1,532,447.4
UHRF2_Phd_E6_182.6,UHRF2,518,501.8
ZBTB20_E5_215.12,ZBTB20,199,220.6
KALRN_PKc_E58_201,KALRN,1105,799.8
MAP3K9_PKc_E2_412.34,MAP3K9,712,586.6
AIRE_Phd2_E11_104.8,AIRE,149,176.6
DNAJC2_SANT_E14_101.3,DNAJC2,1485,1205.4
HELLS_H_e19_117.1,HELLS,584,548.2
RFPL4B_792.2,RFPL4B,537,493
ZBTB4_E4_1267.177,ZBTB4,263,225.2
F9_1386.84,F9,2071,1633.2
NEURL2_858.28,NEURL2,238,220.8
MYT1_E8_135.17,MYT1,457,261.8
IRX6_E4_180.8,IRX6,480,444.8
DCAF5_2829.406,DCAF5,369,211.8
THAP4_E1_68.0,THAP4,1289,1575.4
KBTBD4_BTB62156_E1_1605.215,KBTBD4,792,742
ZBTB41_BTB77173_E1_2730.162,ZBTB41,346,295.6
NAALAD2_2223.68,NAALAD2,1102,859.4
PSKH1_PKc_E2_672.73,PSKH1,731,687.4
HMX2_E2_174.16,HMX2,277,321
GBX1_E2_177.12,GBX1,507,674.8
NTRK1_PKc_E17_144,NTRK1,359,369
PAX4_E3_33.2,PAX4,497,515.4
TGFBR2_PKc_E7_128.5,TGFBR2,1115,1020.6
RNF31_2766.368,RNF31,507,500.4
SNAPC4_SANT4_E14_68.1,SNAPC4,431,383
MARCH8_876.61,8-Mar,413,392.4
SFMBT2_MBT48144_E1_2685.25,SFMBT2,483,475
FOXD4L1_E1_234.12,FOXD4L1,604,423.8
SPPL3_1155.118,SPPL3,572,661.6
ZFP36_E2_195.4,ZFP36,379,347.2
ZFP36_999.29,ZFP36,379,347.2
DLX3_E2_132.9,DLX3,260,167.4
NEK9_PKc_E2_178.5,NEK9,943,1031.4
TRIM54_1203.165,TRIM54,1280,1550.6
ZBTB38_BTB23122_E1_3588.396,ZBTB38,555,456.4
ALG13_Tudor_E14_101.3,ALG13,599,429.2
HDGF_PWWP40108_E1_771.17,HDGF,669,636.4
USP10_2409.182,USP10,407,201.2
JUN_E1_162.8,JUN,490,503.4
GMCL1_BTB101207_E1_1548.48,GMCL1,534,591.4
SBK3_PKc_E4_525.13,SBK3,588,622.2
BTRC_1818.26,BTRC,1460,1254.6
MAPK7_PKc_E4_754.65,MAPK7,226,377.2
IKBKE_PKc_E7_161.24,IKBKE,230,169.6
ZNF236_Ex_310.14,ZNF236,448,356
NFIX_E2_111.11,NFIX,1226,854
TERF2_E10_144.15,TERF2,1288,836.6
TERF2_SANT_E10_144.15,TERF2,1288,836.6
PHF20_Phd_E14_87.4,PHF20,1248,1107.8
ZNF333_E12_972.4,ZNF333,582,460.2
DLX6_E2_129.10,DLX6,436,302.2
EPHA6_PKc_E10_43,EPHA6,922,712.6
DDB1_3423.276,DDB1,553,496.8
ZNF136_E4_1110.82,ZNF136,438,471.2
KMT2B_8148.448,KMT2B,862,1208.4
DDB1_3423.328,DDB1,868,663.8
TRIM6_1551.54,TRIM6,1190,897.4
SNAI1_E3_133.4,SNAI1,412,483.6
L3MBTL1_E18_88.8,L3MBTL1,1109,995.8
PSMA5_726.5,PSMA5,1327,1126.4
HOXB8_E2_177.17,HOXB8,1490,1215.6
UBE2D1_444.17,UBE2D1,381,396.8
CCIN_BTB18128_E1_1767.25,CCIN,527,478.6
ANAPC11_255.3,ANAPC11,343,405
NSD1_PWWP17541848_E1_8091.705,NSD1,582,432.6
BIRC3_1815.63,BIRC3,1476,1484.4
ZBTB16_E6_168.19,ZBTB16,1105,932.2
ZBTB21_E3_873.83,ZBTB21,717,793.4
BRWD1_BD1_e31_121.1,BRWD1,1546,1441.4
HECTD2_2343.65,HECTD2,666,661.2
KMT2C_ePhd1_E7_141.2,KMT2C,555,468.4
ZNF598_2715.55,ZNF598,785,679.2
STKLD1_PKc_E4_75.2,STKLD1,526,650.6
VRK1_PKc_E5_88,VRK1,378,382.4
PRKCB_PKc_E6_157.15,PRKCB,627,326.2
MMP2_1983.71,MMP2,742,635.4
ZNF496_E9_339.10,ZNF496,1104,1060.4
MKNK2_PKc_E10_96.5,MKNK2,1444,1303.8
ONECUT3_E2_177.7,ONECUT3,871,754
TGFBR2_PKc_E6_142.7,TGFBR2,937,1571.8
ANAPC13_225.16,ANAPC13,841,758.8
CTSW_1131.17,CTSW,1391,1395.2
SPPL2B_1779.88,SPPL2B,538,425.6
KDM8_e7_159.0,KDM8,841,928.2
BRSK1_PKc_E2_95.4,BRSK1,440,535.4
IRX3_E2_165.28,IRX3,1151,1159.8
KCTD14_BTB35119_E1_768.27,KCTD14,407,373.6
PYGO2_Phd_E3_162.14,PYGO2,686,507.6
FBXL19_2085.272,FBXL19,378,333.4
MTA3_Bah3170_E1_1548.13,MTA3,873,728.4
ZSCAN5B_E4_327.34,ZSCAN5B,308,347.2
TRAF2_1506.143,TRAF2,1258,924
ZNF648_E2_828.13,ZNF648,499,339.8
