Gene	sgRNA	c13|beta	c13|z	c13|p-value	c13|fdr	c13|wald-p-value	c13|wald-fdr
UCHL3	6	-0.60984	-2.6121	0.0025597	0.057692	0.0089989	0.20463
UCHL5	6	-0.45894	-2.6329	0.01678	0.22605	0.0084653	0.19711
USP1	12	-0.23162	-2.3011	0.073663	0.4375	0.021389	0.29088
USP10	6	0.071844	0.56821	0.45535	0.80371	0.56989	0.75131
USP11	12	0.0078313	0.18763	0.6752	0.90576	0.85116	0.9154
USP12	6	0.052183	0.67099	0.55319	0.84922	0.50223	0.72847
USP13	6	-0.078678	-0.7891	0.75882	0.93613	0.43005	0.68369
USP14	6	0.10033	1.0942	0.33504	0.7335	0.27388	0.55183
USP16	12	-0.078914	-1.2155	0.65358	0.89731	0.22419	0.51119
USP17L10	6	-0.83204	-2.5379	0	0	0.011153	0.21967
USP17L15	3	0.21113	1.3925	0.20023	0.61498	0.16379	0.45523
USP17L2	6	-0.1696	-1.0368	0.35666	0.75	0.29981	0.57259
USP17L3	5	-0.34738	-1.337	0.082196	0.45086	0.18122	0.4741
USP17L4	6	-0.2286	-0.85543	0.2008	0.61498	0.39231	0.65715
USP17L7	6	-0.023777	-0.24941	0.96075	0.99353	0.80304	0.88845
USP17L8	6	0.010472	0.12381	0.78242	0.94391	0.90146	0.95177
USP18	6	-0.31671	-1.5729	0.079067	0.44338	0.11573	0.41813
USP2	6	0.23593	1.45	0.039534	0.33738	0.14705	0.44267
USP21	6	-0.089994	-1.6202	0.69937	0.91179	0.10518	0.40824
USP22	6	-0.27862	-1.8058	0.12372	0.52158	0.070952	0.38645
USP25	6	-0.046391	-0.5547	0.91894	0.97999	0.5791	0.75748
USP26	12	0.1209	2.0901	0.10353	0.49863	0.036605	0.35036
USP27X	6	0.1976	1.7008	0.078498	0.44302	0.088984	0.3969
USP28	6	0.58813	1.6536	0	0	0.098208	0.40105
USP29	12	0.063217	1.1888	0.32878	0.72659	0.23453	0.51889
USP3	6	0.042783	0.46215	0.60779	0.87439	0.64398	0.79573
USP30	6	-0.015255	-0.13752	0.91581	0.97903	0.89062	0.9449
USP32	12	-0.36684	-2.9584	0.003413	0.071429	0.0030923	0.12242
USP33	12	0.017363	0.32801	0.60722	0.87428	0.7429	0.85619
USP35	6	0.080912	1.0394	0.41809	0.78476	0.29864	0.57212
USP37	12	-0.4748	-2.9161	0.00056883	0.019417	0.003544	0.12972
USP38	6	-0.0035589	-0.021913	0.85609	0.96646	0.98252	0.99525
USP39	6	-0.43426	-2.5648	0.023606	0.26688	0.010325	0.21253
USP42	6	0.17228	1.6621	0.1223	0.52158	0.096492	0.3982
USP43	12	0.006751	0.14092	0.68572	0.91049	0.88794	0.94377
USP44	6	-0.0071839	-0.078608	0.87429	0.96916	0.93734	0.97317
USP45	12	0.044814	0.6396	0.41752	0.78419	0.52243	0.73351
USP46	6	0.16719	2.0472	0.13083	0.53403	0.040641	0.36176
USP47	6	0.058651	0.74944	0.51906	0.84101	0.45359	0.69948
USP48	6	-0.01353	-0.38283	0.90671	0.97582	0.70185	0.83598
USP49	6	0.12041	1.5653	0.26138	0.67192	0.11752	0.41904
USP5	6	-0.63163	-2.4611	0.0017065	0.042857	0.013852	0.24473
USP50	6	0.053285	0.86279	0.54579	0.84877	0.38826	0.65354
USP51	6	0.077889	1.0381	0.42947	0.7906	0.29924	0.57212
USP53	12	0.14399	1.8534	0.061149	0.41346	0.063823	0.38394
USP7	6	-0.6763	-2.7813	0.00085324	0.025862	0.0054143	0.14879
USP8	6	-0.38054	-2.039	0.038965	0.33578	0.041448	0.36475
USP9X	6	-0.065904	-1.0568	0.81769	0.95423	0.29059	0.56607
USPL1	6	-0.32371	-2.1759	0.072526	0.4375	0.029564	0.32791
YOD1	6	0.026864	0.59031	0.69113	0.91126	0.55498	0.74336
CASP10	6	-0.17938	-1.1192	0.32366	0.72162	0.26305	0.54151
CASP8	6	0.21141	1.9236	0.062856	0.4162	0.054405	0.37289
CTSC	6	0.05268	0.65579	0.54863	0.84922	0.51196	0.73042
FAM105A	6	0.20025	1.6332	0.076507	0.44302	0.10242	0.40485
USP15	6	-0.085269	-1.1808	0.72298	0.91535	0.2377	0.52208
USP17L11	6	-1.6046	-3.9312	0	0	8.4532e-05	0.012305
USP17L13	6	-0.21619	-1.2316	0.22582	0.64239	0.21809	0.50703
USP17L17	6	-0.97329	-2.5051	0	0	0.01224	0.22892
USP17L18	6	-1.6046	-3.9312	0	0	8.4532e-05	0.012305
USP17L19	6	-1.6046	-3.9312	0	0	8.4532e-05	0.012305
USP17L20	6	-1.8152	-4.7585	0	0	1.9499e-06	0.0013712
USP17L21	6	-1.5531	-3.8035	0	0	0.00014267	0.016182
USP17L22	6	-1.9607	-5.0469	0	0	4.4895e-07	0.0010119
USP17L24	6	-1.2961	-3.8955	0	0	9.7995e-05	0.012305
USP17L25	6	-1.2961	-3.8955	0	0	9.7995e-05	0.012305
USP17L26	6	-1.2961	-3.8955	0	0	9.7995e-05	0.012305
USP17L5	6	-1.486	-3.7108	0	0	0.0002066	0.021365
USP19	6	-0.13066	-1.2405	0.49915	0.82822	0.21478	0.50345
USP24	6	0.026039	0.27619	0.69511	0.91126	0.7824	0.87721
USP31	6	-0.029702	-0.37379	0.99232	0.998	0.70856	0.83882
USP36	6	-0.3515	-2.2016	0.052901	0.38589	0.027695	0.32198
USP4	6	-0.078434	-0.84325	0.76052	0.93613	0.39909	0.66282
USP41	6	-0.0075923	-0.060529	0.876	0.96916	0.95173	0.97755
USP54	6	0.036023	0.84577	0.64334	0.89336	0.39768	0.66215
USP6	6	0.053878	1.0863	0.54181	0.84704	0.27734	0.55664
USP9Y	6	0.18752	1.8542	0.092719	0.47661	0.063716	0.38394
ZRANB1	6	-0.18376	-1.1599	0.312	0.71512	0.2461	0.52879
ASPRV1	6	-0.05594	-0.55179	0.86775	0.96797	0.58109	0.75839
BACE1	6	0.015628	0.20999	0.7537	0.93409	0.83368	0.90525
BACE2	6	0.011522	0.10914	0.77645	0.93976	0.91309	0.95886
CTSD	6	0.083341	1.1391	0.40671	0.77381	0.25466	0.53392
CTSE	6	0.097495	0.79492	0.34727	0.7427	0.42666	0.68219
HM13	6	-0.24911	-1.6839	0.1661	0.58209	0.092196	0.3982
PGA5	6	-0.19502	-1.5361	0.28043	0.68425	0.12452	0.42341
PGC	6	0.02761	0.39481	0.68658	0.91049	0.69298	0.83043
PSEN1	6	0.034896	0.2955	0.65102	0.89484	0.76761	0.86947
PSEN2	6	0.088625	1.3115	0.3868	0.77017	0.1897	0.48315
REN	6	0.12508	1.0696	0.24602	0.6588	0.28481	0.56279
SPPL2A	12	0.015424	0.42032	0.62116	0.88207	0.67425	0.81748
SPPL2B	12	-0.044823	-0.61503	0.91268	0.97867	0.53854	0.73781
SPPL2C	6	0.016582	0.25221	0.74744	0.93092	0.80088	0.88745
SPPL3	6	-0.045946	-1.1257	0.92264	0.98154	0.2603	0.53836
ACE	12	-0.032717	-0.64195	0.98777	0.99799	0.52091	0.73262
ACE2	6	0.095107	1.0303	0.35523	0.74835	0.30286	0.57529
ACY1	6	0.061444	0.95952	0.50341	0.83021	0.3373	0.60404
ACY3	6	0.010243	0.08183	0.78441	0.94391	0.93478	0.97211
ADAM10	6	0.098288	0.90218	0.34443	0.74176	0.36696	0.63216
ADAM11	6	-0.027091	-0.34804	0.97867	0.99625	0.72781	0.84882
ADAM12	6	0.11376	1.2674	0.28441	0.68918	0.205	0.49335
ADAM15	6	0.097424	1.4255	0.34727	0.7427	0.154	0.44897
ADAM17	6	-0.1095	-1.5974	0.59926	0.86922	0.11018	0.41299
ADAM19	6	0.19074	1.2278	0.088453	0.46627	0.21951	0.50753
ADAM2	6	0.0912	1.3405	0.37173	0.76166	0.18008	0.47215
ADAM20	6	-0.031383	-0.788	0.99972	0.99972	0.43069	0.68369
ADAM21	6	0.13903	1.4391	0.20449	0.62054	0.15013	0.44746
ADAM22	6	0.060056	0.87692	0.51109	0.83698	0.38053	0.64658
ADAM23	6	0.11501	1.7528	0.27844	0.68175	0.07963	0.39097
ADAM28	6	0.087886	1.0342	0.38936	0.77017	0.30104	0.57399
ADAM29	6	0.23593	1.7198	0.039534	0.33738	0.085472	0.39311
ADAM30	6	0.11836	1.0275	0.26849	0.6738	0.30421	0.57558
ADAM32	6	0.085935	1.2109	0.39619	0.77017	0.22593	0.51315
ADAM33	6	-0.11013	-0.77083	0.59727	0.86813	0.44081	0.68861
ADAM7	6	0.023549	0.27258	0.70791	0.91425	0.78517	0.8783
ADAM8	6	0.026146	0.32794	0.69454	0.91126	0.74295	0.85619
ADAM9	6	0.15722	1.9109	0.15159	0.56642	0.05602	0.37624
ADAMDEC1	6	0.13763	1.4758	0.20933	0.62194	0.14001	0.43372
ADAMTS1	6	0.18356	1.4165	0.10068	0.49443	0.15664	0.45111
ADAMTS10	6	-0.097352	-0.7045	0.65899	0.89845	0.48112	0.72292
ADAMTS12	6	0.08595	1.424	0.39619	0.77017	0.15444	0.44913
ADAMTS13	6	0.17086	0.98108	0.12372	0.52158	0.32656	0.59491
ADAMTS14	6	0.20403	2.0397	0.071388	0.4375	0.04138	0.36475
ADAMTS15	6	0.0075109	0.10643	0.79807	0.95086	0.91524	0.95916
ADAMTS16	6	0.086045	1.5567	0.39619	0.77017	0.11955	0.41904
ADAMTS17	6	0.085976	1.1329	0.39619	0.77017	0.25725	0.53616
ADAMTS18	6	0.10554	1.1293	0.31428	0.71707	0.25878	0.53712
ADAMTS19	6	0.15381	1.616	0.16041	0.57847	0.1061	0.40935
ADAMTS2	6	0.091753	0.93451	0.36974	0.76023	0.35004	0.61568
ADAMTS20	6	-0.01857	-0.4521	0.93146	0.98321	0.6512	0.80267
ADAMTS3	6	0.070109	1.1082	0.46445	0.80779	0.26778	0.54645
ADAMTS4	6	-0.12677	-1.7997	0.51706	0.84011	0.071913	0.38645
ADAMTS5	6	0.14227	1.786	0.1917	0.60286	0.0741	0.38775
ADAMTS6	6	0.19824	1.603	0.077929	0.44302	0.10894	0.41143
ADAMTS7	6	0.050871	0.72524	0.55859	0.84948	0.46831	0.71064
ADAMTS8	6	0.073917	0.63689	0.44568	0.79574	0.5242	0.734
ADAMTS9	6	0.023583	0.1853	0.70791	0.91425	0.85299	0.9166
AEBP1	6	-0.16099	-1.8118	0.38453	0.77017	0.070016	0.38645
AFG3L2	6	-0.54969	-2.5475	0.0056883	0.10526	0.01085	0.21932
ANPEP	6	-0.026675	-0.37583	0.97668	0.99625	0.70705	0.83844
ASPA	6	0.063847	0.80244	0.49431	0.82582	0.4223	0.67909
BMP1	6	-0.069476	-0.8172	0.80233	0.95272	0.41381	0.67448
BRCC3	6	0.049189	0.66121	0.56741	0.85451	0.50848	0.72942
C9orf3	6	0.01232	0.1427	0.77162	0.9386	0.88653	0.94255
CAD	30	-0.39625	-4.4738	0	0	7.6854e-06	0.0030024
CNDP1	6	-0.0017661	-0.020247	0.84727	0.96533	0.98385	0.9959
CNDP2	6	0.10266	1.971	0.32594	0.72303	0.048721	0.37289
COPS5	6	-0.25828	-1.2503	0.15387	0.57068	0.21119	0.49902
COPS6	6	-0.29214	-1.4863	0.1021	0.49654	0.13721	0.43164
CPA1	6	-0.027837	-0.30659	0.9818	0.99625	0.75915	0.86437
CPA2	6	0.22467	1.7394	0.050341	0.37821	0.08196	0.39097
CPA3	6	0.038455	1.1462	0.63225	0.88725	0.25173	0.53222
CPA4	6	0.11302	1.7853	0.28726	0.69225	0.074219	0.38775
CPA5	6	0.16851	1.5226	0.12827	0.53121	0.12785	0.42417
CPA6	6	0.11509	0.998	0.27787	0.68131	0.31828	0.58713
CPB1	6	0.075439	0.9064	0.43828	0.79323	0.36473	0.63065
CPB2	6	0.074059	0.91737	0.44511	0.79574	0.35895	0.62379
CPD	18	-0.24269	-3.0945	0.022469	0.25902	0.0019712	0.098165
CPE	6	-0.063899	-0.80852	0.82622	0.95559	0.41879	0.67649
CPM	6	0.026376	0.44629	0.6934	0.91126	0.65539	0.80581
CPN1	6	-0.12519	-0.94453	0.52389	0.84316	0.3449	0.61182
CPO	6	0.02661	0.44135	0.69198	0.91126	0.65896	0.80676
CPQ	6	0.085978	1.0311	0.39619	0.77017	0.30251	0.57529
CPZ	6	0.057948	0.61918	0.52332	0.84316	0.5358	0.73781
CRMP1	6	-0.046803	-0.54962	0.9161	0.97903	0.58258	0.75965
DNPEP	6	0.050997	0.7081	0.5583	0.84948	0.47888	0.72096
DPEP1	6	-0.058946	-0.53704	0.85381	0.96646	0.59124	0.76313
DPEP2	6	-0.032221	-0.4516	0.99573	0.99829	0.65155	0.80269
DPEP3	6	-0.12027	-0.60021	0.5492	0.84922	0.54837	0.7415
DPP3	6	0.042584	0.35289	0.60978	0.87597	0.72417	0.84732
DPYSL3	6	0.25009	1.6603	0.030717	0.29834	0.096854	0.39854
DPYSL4	6	-0.051697	-0.72832	0.88794	0.97228	0.46642	0.70962
DPYSL5	6	0.022723	0.66461	0.71274	0.91493	0.5063	0.72927
ECE1	6	-0.0093484	-0.15989	0.88709	0.97195	0.87297	0.9318
ECEL1	6	0.07465	1.1925	0.44312	0.7953	0.23308	0.51889
EIF3F	4	0.12852	0.61223	0.34016	0.7401	0.54038	0.73843
EIF3H	6	-0.55612	-2.103	0.0054039	0.10326	0.035468	0.34593
ENPEP	6	-0.10745	-1.1346	0.60836	0.87449	0.25656	0.53599
ERAP1	6	0.20102	1.4554	0.075654	0.44186	0.14556	0.44143
FOLH1	7	0.0098295	0.13291	0.77162	0.9386	0.89427	0.94706
FOLH1B	8	0.053686	0.97454	0.48038	0.81594	0.32979	0.59633
IDE	6	0.18045	1.5302	0.10609	0.50067	0.12598	0.42417
INPP5E	6	-0.012191	-0.10196	0.90188	0.97451	0.91879	0.96202
KEL	6	-0.042426	-0.74449	0.93771	0.98506	0.45658	0.70032
LAP3	6	0.13085	1.4728	0.22725	0.6428	0.1408	0.43442
LMLN	6	0.12448	1.7299	0.24716	0.65883	0.083655	0.39238
LNPEP	6	0.56101	1.6461	0	0	0.099733	0.40254
LTA4H	6	0.10144	1.1402	0.3302	0.72881	0.25419	0.53333
MBTPS2	12	-0.053173	-1.2786	0.84727	0.96533	0.20103	0.49016
MEP1A	6	-0.037294	-0.47415	0.97071	0.99621	0.6354	0.79053
MEP1B	6	0.087763	0.87399	0.38993	0.77017	0.38213	0.64682
METAP1	6	-0.073152	-0.81282	0.78271	0.94391	0.41632	0.67518
METAP2	6	-0.47443	-2.403	0.014505	0.20158	0.016261	0.26401
MIPEP	6	-0.10684	-1.6328	0.61149	0.87617	0.10252	0.40485
MME	6	0.19637	1.9551	0.07992	0.44603	0.050566	0.37289
MMEL1	6	0.065665	0.84459	0.48834	0.8239	0.39834	0.66221
MMP1	6	-0.010775	-0.13961	0.89477	0.97314	0.88897	0.94422
MMP10	6	0.30849	1.7652	0.0076792	0.133	0.077533	0.39097
MMP11	6	0.023889	0.40261	0.70535	0.91425	0.68724	0.82763
MMP12	6	0.13547	1.4636	0.21445	0.62991	0.1433	0.43849
MMP13	6	0.012065	0.27386	0.77332	0.9386	0.78419	0.8783
MMP14	6	-0.11058	-1.1773	0.59499	0.86636	0.23906	0.52319
MMP15	6	-0.16819	-1.3159	0.36177	0.75534	0.18822	0.4806
MMP16	6	0.23519	1.5301	0.040102	0.34058	0.126	0.42417
MMP17	6	-0.22274	-1.6768	0.21217	0.62668	0.093575	0.3982
MMP19	6	-0.1732	-1.7454	0.34443	0.74176	0.080915	0.39097
MMP2	6	0.0032136	0.051162	0.82423	0.95423	0.9592	0.98153
MMP20	6	0.087522	1.3068	0.39022	0.77017	0.19128	0.48341
MMP21	6	0.14094	1.4999	0.20023	0.61498	0.13365	0.43023
MMP24	6	-0.20398	-1.9804	0.25597	0.66765	0.047655	0.37289
MMP25	6	-0.084789	-1.2082	0.72355	0.91535	0.22698	0.51421
MMP26	6	0.12106	1.1537	0.25939	0.67192	0.24863	0.5297
MMP27	6	-0.00097575	-0.018882	0.84414	0.96426	0.98493	0.99598
MMP3	6	0.11659	1.3261	0.27474	0.67885	0.1848	0.47662
MMP7	6	0.033625	0.38867	0.65785	0.89845	0.69752	0.83418
MMP8	6	0.11165	1.2875	0.29124	0.69424	0.1979	0.48762
MMP9	6	-0.26792	-2.344	0.13879	0.54647	0.019078	0.28066
MPND	6	-0.31401	-2.0894	0.081058	0.44882	0.03667	0.35036
NAALAD2	12	0.03536	0.66071	0.48749	0.82285	0.5088	0.72955
NAALADL1	12	0.054169	0.86664	0.37059	0.76065	0.38614	0.65158
NAALADL2	12	0.1859	2.0921	0.018203	0.23443	0.036428	0.34995
NLN	6	0.18883	1.5452	0.091013	0.47337	0.12231	0.42059
NPEPL1	6	-0.046772	-0.76076	0.9161	0.97903	0.4468	0.6923
NPEPPS	6	-0.332	-1.9119	0.064278	0.42243	0.055893	0.37624
NRD1	6	-0.0091073	-0.061111	0.88595	0.97194	0.95127	0.97755
OMA1	6	-0.068727	-1.2498	0.80518	0.95303	0.21136	0.49908
PA2G4	6	0.03841	0.45222	0.63254	0.88725	0.65111	0.80267
PAPPA	6	0.16014	1.4951	0.14505	0.56092	0.13489	0.43153
PAPPA2	6	0.088136	1.2028	0.38823	0.77017	0.22907	0.51596
PEPD	6	0.065846	0.81414	0.4872	0.82277	0.41556	0.67457
PHEX	6	0.23334	1.7542	0.04124	0.34606	0.079398	0.39097
PITRM1	6	0.066942	0.68227	0.48009	0.81594	0.49507	0.72792
PMPCB	6	-0.30126	-2.0508	0.091866	0.475	0.040288	0.36044
PRPF8	6	-0.68326	-2.5933	0.00085324	0.025862	0.0095048	0.20502
PSMD14	6	-0.66529	-2.8871	0.00085324	0.025862	0.0038877	0.13271
QPCT	6	0.073733	1.527	0.44625	0.79574	0.12677	0.42417
RCE1	6	-0.40543	-2.179	0.03157	0.30214	0.02933	0.32791
RNPEP	6	0.032565	0.2842	0.66268	0.89961	0.77626	0.87422
RNPEPL1	6	-0.10702	-0.78077	0.61064	0.87597	0.43494	0.68606
SPG7	6	-0.07909	-0.80259	0.75711	0.93613	0.42221	0.67909
STAMBP	6	-0.20596	-1.9552	0.24943	0.65989	0.050554	0.37289
SUPT16H	6	-0.64765	-2.5947	0.0014221	0.03876	0.0094684	0.20502
TFR2	6	-0.055502	-0.37965	0.87116	0.969	0.70421	0.837
TFRC	6	-0.7922	-3.1382	0.00028441	0.010417	0.0016998	0.093384
THOP1	6	-0.24094	-2.5423	0.18032	0.5929	0.011013	0.21932
TLL1	6	0.036226	0.38087	0.64164	0.89276	0.7033	0.83645
TLL2	6	-0.03509	-0.28997	0.98094	0.99625	0.77184	0.87076
UQCRC1	6	-0.29159	-1.0402	0.10353	0.49863	0.29823	0.57212
UQCRC2	6	-0.26926	-2.1269	0.13709	0.54279	0.033429	0.33775
YME1L1	6	0.4124	1.752	0.00085324	0.025862	0.079768	0.39097
ADAM18	6	0.035519	0.43401	0.6479	0.89402	0.66428	0.81154
DPYS	6	0.097708	1.6049	0.34642	0.7427	0.10851	0.41111
DPYSL2	6	-0.08955	-0.66425	0.70165	0.91306	0.50653	0.72931
MMP23B	6	-0.1164	-0.98748	0.57224	0.85575	0.32341	0.59141
MMP28	6	0.24899	1.9066	0.031001	0.30028	0.056567	0.37653
XPNPEP1	6	0.2269	1.6337	0.048066	0.36957	0.10232	0.40485
XPNPEP2	6	0.014706	0.1893	0.75853	0.93613	0.84986	0.915
ZMPSTE24	6	0.14095	1.6983	0.20023	0.61498	0.089448	0.3969
AMFR	12	-0.030683	-0.46898	0.969	0.99562	0.63909	0.79204
ANAPC11	22	-0.48084	-4.576	0	0	4.7399e-06	0.002469
ANKIB1	9	-0.0065671	-0.15671	0.82309	0.95423	0.87548	0.93391
ARIH1	11	-0.40641	-3.0505	0.0031286	0.067485	0.0022847	0.10511
ARIH2	14	-0.38344	-3.1755	0.00085324	0.025862	0.0014959	0.08483
BARD1	11	-0.35547	-1.9533	0.011945	0.18534	0.050786	0.37289
BFAR	10	0.13237	1.5837	0.11177	0.50319	0.11327	0.41764
BIRC2	10	-0.037393	-0.40871	0.95222	0.99141	0.68275	0.8238
BIRC3	8	0.022865	0.33718	0.66212	0.89954	0.73598	0.85094
BIRC7	9	0.13796	1.3707	0.12799	0.53066	0.17048	0.46144
BIRC8	9	0.041789	0.47856	0.51422	0.8382	0.63225	0.78914
BMI1	7	0.034928	0.36353	0.63111	0.88658	0.71621	0.84418
BRAP	10	-0.42041	-2.5215	0.0031286	0.067485	0.011684	0.22572
CBL	15	0.33564	2.8221	0	0	0.0047705	0.14039
CBLB	13	-0.015384	-0.19226	0.85523	0.96646	0.84754	0.9141
CBLC	17	-0.072666	-0.964	0.66069	0.89869	0.33505	0.60195
CGRRF1	6	0.027845	0.30308	0.68544	0.91049	0.76183	0.86597
CHFR	9	0.055472	0.53655	0.43146	0.79134	0.59158	0.76313
CNBP	4	0.1242	0.5482	0.35353	0.74789	0.58355	0.75965
CNOT4	10	0.042202	0.65163	0.49204	0.82582	0.51464	0.73072
COMMD3	6	0.071745	1.147	0.45592	0.80432	0.2514	0.53206
CUL7	12	0.044345	0.62229	0.42179	0.78696	0.53375	0.73781
CUL9	19	-0.014584	-0.24425	0.80859	0.95303	0.80703	0.89051
CYHR1	11	-0.030702	-0.34215	0.97497	0.99622	0.73224	0.85018
DCST1	13	-0.14718	-0.8384	0.26422	0.67192	0.40181	0.66608
DTX1	14	0.037775	0.56532	0.43345	0.79305	0.57186	0.75314
DTX2	7	-0.017638	-0.11606	0.9289	0.98285	0.90761	0.95601
DTX3	12	-0.29047	-1.8388	0.027019	0.28358	0.065939	0.38394
DTX3L	12	0.01437	0.33458	0.62941	0.88591	0.73794	0.85206
DTX4	14	0.05793	0.79335	0.30774	0.71344	0.42758	0.68303
DZIP3	6	-0.075638	-1.4144	0.77247	0.9386	0.15725	0.45135
FANCL	10	-0.09206	-1.0756	0.59499	0.86636	0.2821	0.56096
IRF2BP1	10	-0.2925	-2.3804	0.047497	0.36947	0.017295	0.27005
IRF2BP2	7	-0.82113	-2.5124	0	0	0.011991	0.2268
IRF2BPL	8	0.085689	0.93977	0.3302	0.72881	0.34734	0.61368
LNX1	12	-0.14691	-1.2775	0.27673	0.67994	0.20144	0.49017
LNX2	11	-0.013339	-0.23784	0.84699	0.96533	0.812	0.89247
LONRF1	9	4.8545e-05	0.00059787	0.77503	0.93933	0.99952	1
LONRF2	14	0.025575	0.49828	0.51706	0.84011	0.61829	0.77956
LONRF3	17	0.15185	1.9052	0.020478	0.25	0.056758	0.37653
LRSAM1	12	-0.10841	-1.2654	0.47213	0.81174	0.20571	0.49353
LTN1	6	0.074603	0.70994	0.44397	0.79562	0.47774	0.71999
MARCHF1	11	0.087492	1.1416	0.22696	0.64251	0.25362	0.53328
MARCHF10	7	-0.024184	-0.34444	0.96644	0.99531	0.73051	0.85018
MARCHF11	7	0.12372	1.2327	0.21331	0.62762	0.21767	0.50703
MARCHF2	9	-0.032881	-0.31456	0.99346	0.998	0.7531	0.8611
MARCHF3	9	0.31767	2.107	0.00056883	0.019417	0.035118	0.3447
MARCHF4	13	0.038688	0.6207	0.43714	0.79323	0.5348	0.73781
MARCHF5	9	-0.4934	-3.3712	0.0019909	0.048276	0.00074854	0.057215
MARCHF6	13	-0.2434	-2.2327	0.050057	0.37768	0.025567	0.31105
MARCHF7	5	0.16007	1.3974	0.19113	0.60215	0.16228	0.45401
MARCHF8	10	0.13544	1.7429	0.10722	0.50133	0.081356	0.39097
MARCHF9	8	-0.62283	-2.9174	0.00028441	0.010417	0.0035297	0.12972
MDM2	9	-0.3066	-1.8072	0.046928	0.36889	0.070726	0.38645
MDM4	10	-0.58787	-3.2188	0	0	0.0012872	0.081263
MEX3A	12	-0.053886	-0.67221	0.8413	0.96426	0.50145	0.72847
MEX3B	11	-0.063383	-0.55756	0.79124	0.94755	0.57714	0.75633
MEX3C	9	0.13298	1.1422	0.13879	0.54647	0.25338	0.53328
MEX3D	11	-0.056438	-0.51729	0.83902	0.96311	0.60495	0.77099
MGRN1	11	-0.071667	-0.61581	0.73493	0.92056	0.53802	0.73781
MIB1	19	-0.034804	-0.51287	0.99801	0.99972	0.60804	0.77403
MIB2	19	-0.16257	-2.1514	0.13652	0.54176	0.031444	0.33465
MID1	11	0.076822	1.4792	0.27304	0.67701	0.13907	0.43229
MID2	13	0.093611	1.8904	0.16439	0.57974	0.058702	0.3784
MKRN1	8	-0.14881	-1.3517	0.37713	0.76295	0.17647	0.46858
MKRN2	12	0.24649	2.3742	0.0022753	0.05298	0.017589	0.27005
MKRN3	9	-0.044753	-0.52515	0.90529	0.97582	0.59948	0.76893
MNAT1	11	-0.21744	-2.0095	0.11149	0.50319	0.044483	0.37289
MUL1	11	-0.028672	-0.33768	0.95705	0.99353	0.7356	0.85092
MYCBP2	14	-0.081739	-1.3056	0.61832	0.8795	0.1917	0.48341
MYLIP	10	0.11126	1.4288	0.17264	0.58704	0.15306	0.44897
NEURL1	11	0.13022	1.065	0.10523	0.5	0.28686	0.56489
NEURL1B	11	0.034491	0.33429	0.50711	0.83318	0.73816	0.85206
NEURL3	8	-0.10444	-1.3526	0.58077	0.86088	0.17619	0.46858
NHLRC1	10	0.11817	0.93214	0.15159	0.56642	0.35126	0.6169
NSMCE2	5	-0.7083	-2.7236	0.0025597	0.057692	0.0064566	0.1645
PARK2	13	0.25334	2.2269	0.0011377	0.033613	0.025954	0.31253
PCGF1	11	-0.50456	-3.5904	0	0	0.00033022	0.030554
PCGF2	10	-0.23839	-1.6319	0.10438	0.49864	0.10271	0.40485
PCGF3	7	0.066612	0.7937	0.44596	0.79574	0.42737	0.68302
PCGF5	6	0.2091	1.7412	0.066268	0.42779	0.081642	0.39097
PDZRN3	10	0.03992	0.60375	0.50512	0.83068	0.54601	0.74037
PDZRN4	9	0.18629	1.0594	0.044937	0.36156	0.28943	0.56591
PEX10	10	-0.039159	-0.35234	0.9417	0.98571	0.72458	0.84745
PEX12	9	-0.1794	-1.9834	0.25256	0.66318	0.047324	0.37289
PEX2	8	-0.0225	-0.35145	0.94084	0.98571	0.72525	0.84745
PJA1	6	-0.071195	-0.60072	0.79152	0.94757	0.54803	0.7415
PJA2	9	-0.16085	-1.6884	0.30489	0.7106	0.091332	0.3982
PML	14	0.12475	1.4093	0.07281	0.4375	0.15876	0.45282
PPP1R11	4	-0.57082	-1.4354	0.013367	0.19262	0.15118	0.4478
PRAM1	4	-0.086537	-0.78699	0.72782	0.91622	0.43129	0.68369
RAG1	12	0.063664	1.17	0.32594	0.72303	0.24198	0.52476
RAPSN	13	-0.058994	-0.44507	0.79295	0.94894	0.65627	0.80652
RBBP6	12	-0.30692	-2.4039	0.020762	0.25172	0.016223	0.26401
RBCK1	14	-0.22284	-2.4748	0.065415	0.42514	0.013332	0.24162
RBX1	8	-0.21746	-1.5563	0.17378	0.58807	0.11964	0.41904
RC3H1	11	0.15251	1.8868	0.062002	0.41399	0.059183	0.37903
RC3H2	9	0.0094922	0.13321	0.71672	0.91535	0.89403	0.94706
RCHY1	10	0.042067	1.0462	0.49317	0.82582	0.29547	0.57049
RFFL	9	0.015636	0.21221	0.67861	0.90826	0.83195	0.90487
RFPL4B	10	0.13324	1.531	0.11092	0.50319	0.12577	0.42417
RFWD2	9	0.14924	1.5728	0.10523	0.5	0.11576	0.41813
RFWD3	13	-0.083314	-1.3436	0.6186	0.8795	0.17906	0.47195
RING1	12	0.054624	0.60519	0.3686	0.76023	0.54505	0.74011
RLIM	4	0.024771	0.34796	0.76024	0.93613	0.72787	0.84882
RNF10	12	-0.034635	-0.44912	0.99573	0.99829	0.65335	0.80433
RNF103	10	0.10718	1.5003	0.18316	0.59722	0.13354	0.43023
