Gene	sgRNA	Cont2|beta	Cont2|z	Cont2|p-value	Cont2|fdr	Cont2|wald-p-value	Cont2|wald-fdr
DTX4	14	0.067143	0.74335	0.18298	0.58085	0.45727	0.66735
SGK2	6	-0.043736	-0.86256	0.89158	0.97027	0.38838	0.6167
RNF125	8	0.065718	0.84602	0.33637	0.73214	0.39754	0.62414
HUNK	6	-0.09993	-0.3716	0.56915	0.84782	0.71019	0.82445
neg57	1	0.31346	0.60514	0.16648	0.54724	0.54509	0.71145
OTX2	6	0.050469	1.2803	0.50114	0.81592	0.20045	0.43373
HUWE1	16	-0.44813	-3.7445	0	0	0.00018078	0.015494
TMPRSS7	6	-0.048702	-0.74266	0.86426	0.96671	0.45768	0.66735
HR	6	0.14989	1.7391	0.10586	0.44024	0.082015	0.32091
TMPRSS11E	6	0.024082	0.36818	0.65481	0.88161	0.71274	0.82617
EIF3F	4	-0.24363	-1.5209	0.21514	0.62428	0.12829	0.3621
HDAC8	6	-0.017221	-0.21804	0.94024	0.98421	0.8274	0.89959
GRHL1	7	0.14472	1.5465	0.084234	0.3905	0.12199	0.35575
FBXO16	6	0.16685	1.8297	0.071429	0.36536	0.067294	0.31328
PRKACB	6	0.0011671	0.020284	0.81844	0.95012	0.98382	0.99257
PRSS35	6	0.1095	1.4481	0.22482	0.63739	0.14759	0.38218
ZBTB37	12	0.03161	0.52124	0.45646	0.80847	0.6022	0.75253
CDK6	6	-0.12265	-1.5237	0.4704	0.80871	0.12757	0.36153
KCNC3	6	-0.3592	-2.493	0.029596	0.22222	0.012667	0.18409
PHF21A	6	0.033484	0.489	0.59676	0.85773	0.62485	0.76716
E2F8	7	0.24781	1.7012	0.0039841	0.057143	0.088901	0.32769
MBTPS1	6	-0.41976	-2.1791	0.013375	0.13743	0.029326	0.27119
USP41	6	0.087331	0.87181	0.31759	0.71511	0.38331	0.61253
LATS1	6	0.23524	1.8381	0.010245	0.11613	0.066043	0.31322
ERCC6	7	0.073379	1.1505	0.33694	0.73214	0.24993	0.48586
CARM1	6	-0.22869	-1.6151	0.15538	0.52856	0.10629	0.34354
ASRGL1	6	-0.39385	-2.5654	0.019067	0.17313	0.010305	0.16535
TRIM32	10	0.079121	1.1803	0.2029	0.60784	0.23786	0.47389
KCTD12	6	-0.11684	-1.8339	0.49488	0.81452	0.066671	0.31322
SMURF1	14	-0.067955	-1.4017	0.64798	0.88065	0.16101	0.39786
ESRRB	6	-0.099277	-1.3177	0.57342	0.85135	0.18759	0.42526
BAZ1B	12	-0.45181	-4.0174	0.00056915	0.013072	5.8845e-05	0.0076585
MMP13	5	0.091569	1.18	0.32897	0.72613	0.238	0.47389
NR5A1	7	-0.1773	-1.7766	0.22823	0.63803	0.075634	0.31792
SOX9	6	-0.2023	-1.6775	0.21087	0.61957	0.093439	0.32785
FBXO10	18	-0.036055	-0.56199	0.95048	0.98846	0.57413	0.73097
WEE2	6	0.10468	1.8864	0.24189	0.65084	0.059245	0.31039
KDM7A	11	-0.042761	-0.45706	0.89841	0.97318	0.64763	0.77937
TRIM46	10	0.084041	0.87102	0.1864	0.58378	0.38374	0.61268
SMAD9	6	-0.054422	-0.87612	0.83068	0.95455	0.38096	0.6115
TBX2	7	-0.26807	-2.4074	0.068583	0.36078	0.016065	0.2038
FBXO48	6	0.056969	1.0575	0.4704	0.80871	0.29026	0.53117
KAT5	6	-0.52906	-2.0964	0.0022766	0.03653	0.036045	0.28497
TIE1	6	0.067283	0.58166	0.41548	0.79047	0.56079	0.72246
ZNF547	6	0.039977	0.67069	0.55976	0.84493	0.50242	0.69345
ZNF267	6	0.13979	1.9162	0.12863	0.48759	0.055343	0.30739
DLX2	6	-0.12815	-1.4509	0.44422	0.80599	0.1468	0.38113
SIX5	6	-0.48281	-2.452	0.0059761	0.078358	0.014206	0.19261
UBE2E3	6	0.041579	0.98671	0.55293	0.84295	0.32378	0.55965
SATB1	6	0.04776	1.2488	0.51793	0.82302	0.21174	0.44723
ZSCAN2	6	0.11588	1.287	0.20148	0.60784	0.19808	0.43247
ZNF284	6	-0.023322	-0.20903	0.98008	0.99423	0.83442	0.90387
KLK4	6	0.010276	0.18704	0.74929	0.92219	0.85163	0.91228
HOXB8	6	-0.20907	-1.8349	0.19408	0.59408	0.066525	0.31322
KAT8	6	-0.88617	-2.5411	0	0	0.011052	0.1726
ZNF100	6	0.07344	0.96019	0.38418	0.77041	0.33696	0.5721
FBXO38	8	0.13195	1.9178	0.094764	0.41834	0.055133	0.30739
CPZ	6	0.041829	0.80445	0.55208	0.84295	0.42114	0.64147
WSB1	14	0.012388	0.28142	0.56801	0.84782	0.77839	0.87138
UBE2A	7	0.026208	0.53648	0.60529	0.86218	0.59162	0.74408
FBXO17	14	-0.052825	-0.74503	0.76921	0.93014	0.45625	0.6672
TTN	6	0.18298	1.5721	0.048662	0.29688	0.11592	0.34941
USP32	12	-0.084933	-1.4108	0.54126	0.83678	0.15832	0.3954
TRIM69	8	-0.043243	-0.73003	0.89243	0.9706	0.46537	0.67322
ASB11	12	0.11202	1.4365	0.072282	0.36638	0.15087	0.38588
CDK17	6	0.22441	1.7471	0.015652	0.15278	0.080626	0.32007
UBE2E2	9	0.29145	2.2761	0.00056915	0.013072	0.022838	0.2427
neg27	1	0.26835	0.61962	0.24559	0.65356	0.53551	0.70664
TRIM65	12	-0.25385	-2.3441	0.028742	0.21909	0.019075	0.22343
ZNF211	6	0.20652	1.8688	0.026466	0.21185	0.061652	0.31203
HOXD11	6	-0.09759	-1.0544	0.5811	0.85368	0.2917	0.53193
ZNF280D	6	-0.050701	-0.94137	0.85401	0.96671	0.34652	0.57975
TGIF2LY	6	0.060512	1.2787	0.45105	0.80808	0.201	0.43385
ZNF283	6	0.11437	1.703	0.20575	0.61013	0.088573	0.32769
ZSCAN30	6	0.065887	1.1768	0.42174	0.79423	0.23927	0.47457
neg60	1	0.11614	0.67022	0.64741	0.88065	0.50272	0.69345
ARID1A	6	-0.31836	-2.4547	0.052931	0.30897	0.0141	0.19204
GMEB2	6	0.10886	1.0703	0.22709	0.63767	0.28449	0.52526
YEATS2	6	-0.41851	-2.1704	0.01366	0.13833	0.029979	0.27119
DTX1	14	0.13079	1.8119	0.018497	0.16927	0.069995	0.31453
ZNF43	6	0.17749	1.5974	0.054923	0.31536	0.11018	0.34699
ZNF852	6	0.14816	1.947	0.11013	0.44896	0.051529	0.30337
GSK3A	6	-0.17964	-1.6323	0.26494	0.67464	0.10262	0.33984
CDC34	7	-0.11524	-1.1367	0.46983	0.80871	0.25566	0.492
PRKAA2	6	0.15944	1.5417	0.081389	0.38338	0.12314	0.35672
PA2G4	6	-0.2916	-1.99	0.078543	0.37756	0.046595	0.30164
HTRA1	12	-0.02236	-0.32621	0.928	0.9802	0.74427	0.84917
MAP4K3	6	0.17617	2.0418	0.056631	0.3184	0.041168	0.2965
TRIM59	8	0.1073	1.3093	0.16392	0.54186	0.19043	0.42681
BHLHE23	6	0.15989	1.6066	0.080535	0.38243	0.10815	0.34486
PRSS22	6	0.11987	1.6084	0.18725	0.58385	0.10775	0.34453
neg10	1	0.093629	0.67792	0.714	0.90745	0.49782	0.69095
STK16	6	0.20605	1.2636	0.027035	0.21525	0.20637	0.44082
ZNF679	4	0.0045776	0.045163	0.856	0.96671	0.96398	0.983
ZNF136	6	0.17828	2.1058	0.054069	0.3125	0.03522	0.28452
USP19	6	-0.12292	-1.9669	0.46927	0.80871	0.049197	0.30164
ZNF394	7	-0.027652	-0.72774	0.99858	0.99886	0.46677	0.6738
UBE3B	9	0.022772	0.22506	0.58594	0.85619	0.82194	0.8967
YME1L1	6	-0.47797	-2.1591	0.0068298	0.087591	0.030841	0.27119
KCNA1	6	0.15403	1.5807	0.093341	0.41362	0.11394	0.34846
PRSS33	6	-0.164	-1.9671	0.3119	0.70847	0.049177	0.30164
HOXA1	6	-0.023992	-0.48313	0.98406	0.99597	0.629	0.76934
RYK	6	0.077216	0.89042	0.36596	0.75884	0.37324	0.60519
SREBF2	6	0.10534	1.1741	0.24018	0.64973	0.24037	0.47558
PRAM1	3	0.062173	0.87389	0.59391	0.85667	0.38218	0.61183
NR3C1	6	0.0434	0.66237	0.54354	0.83822	0.50774	0.69515
BLK	6	-0.12276	-1.1185	0.46983	0.80871	0.26337	0.49999
RNF25	11	0.018009	0.2724	0.5905	0.85655	0.78532	0.87726
STK24	6	0.19886	1.7365	0.032726	0.2381	0.082471	0.32129
SUV39H1	15	0.12653	1.7526	0.021059	0.1864	0.07967	0.32007
PSEN2	6	0.050042	0.46538	0.50398	0.81592	0.64166	0.77626
VPS8	6	0.11001	1.5472	0.22225	0.63341	0.12181	0.35559
TFDP1	6	-0.38033	-1.9677	0.022766	0.19277	0.049102	0.30164
PHF13	6	-0.029929	-0.52534	0.97894	0.99422	0.59935	0.75031
ECEL1	6	-0.0040972	-0.11182	0.85344	0.96671	0.91096	0.95158
CBX8	6	-0.022861	-0.33071	0.97666	0.99364	0.74086	0.8478
ERAP1	6	0.096045	1.8601	0.27575	0.67857	0.062868	0.31203
PJA1	6	-0.014552	-0.19527	0.92203	0.98013	0.84518	0.90955
ZNF831	6	0.14443	1.3915	0.11952	0.47191	0.16408	0.40181
CAMK2B	6	-0.097209	-1.0332	0.58509	0.8556	0.30151	0.54027
MAPK1	6	-0.3953	-2.64	0.018782	0.17143	0.0082914	0.14641
ZBTB1	12	0.10812	2.1292	0.080535	0.38243	0.033237	0.27775
EBF4	6	0.023498	0.25784	0.65879	0.88305	0.79653	0.88408
NFATC3	6	0.0072976	0.13949	0.76921	0.93014	0.88906	0.93706
USP42	6	-0.057492	-0.60786	0.8119	0.94947	0.54328	0.7111
KLK5	6	-0.037316	-0.42258	0.93398	0.98205	0.6726	0.80011
PRDM1	6	0.066842	0.91848	0.41719	0.79158	0.35837	0.59178
MAP2K2	6	-0.30721	-1.9125	0.061184	0.33282	0.055813	0.30801
SH3RF1	10	-0.12853	-1.3376	0.33096	0.72778	0.18103	0.41852
RFPL4A	7	-0.084302	-1.1867	0.61895	0.86722	0.23534	0.47389
GLIS1	6	0.11336	1.5749	0.21002	0.61757	0.11528	0.34941
ZXDC	6	-0.01367	-0.14771	0.9169	0.97844	0.88257	0.93423
BARX2	6	-0.044321	-0.96158	0.88902	0.97027	0.33626	0.57176
FOXE3	6	-0.30133	-2.2581	0.070006	0.36123	0.023941	0.24536
THAP1	6	-1.1381	-3.3139	0	0	0.00092007	0.043193
KLHL41	6	-0.08285	-1.7514	0.65652	0.88222	0.079873	0.32007
ZNF800	5	0.09777	1.3601	0.30336	0.70549	0.17379	0.41208
ADNP	6	-0.056634	-1.1013	0.81787	0.95012	0.27078	0.50791
SPZ1	3	0.13481	1.2242	0.29681	0.69673	0.22087	0.45764
PRSS42	6	0.098281	1.0647	0.26892	0.6762	0.28702	0.52751
KLHL8	6	0.10628	1.1552	0.23791	0.64706	0.24802	0.48376
OVGP1	6	0.036095	0.88323	0.58054	0.85368	0.37711	0.609
UBE2K	7	0.094317	1.6751	0.23563	0.64536	0.093909	0.32785
NR4A2	6	-0.10476	-1.2595	0.54553	0.83822	0.20785	0.44266
CSNK2A1	5	-0.18435	-1.2292	0.28059	0.68377	0.219	0.45515
ZNF492	4	0.13548	1.3002	0.23022	0.63978	0.19354	0.42973
TDRD15	6	0.074615	1.0051	0.37906	0.76684	0.31484	0.55098
ZSCAN9	7	0.085705	1.2973	0.2749	0.67857	0.19453	0.42973
HMX1	6	0.14451	1.1698	0.11924	0.47132	0.24207	0.47719
USP17L10	6	-0.68008	-2.5077	0.00085373	0.01676	0.012151	0.18092
UBE2Q1	7	-0.11704	-1.1063	0.46044	0.80871	0.26858	0.50551
PBX3	6	0.13887	1.4831	0.1309	0.49251	0.13805	0.36947
LRRK1	6	-0.013497	-0.18471	0.91662	0.97844	0.85346	0.91351
TWIST2	6	0.22255	1.713	0.015936	0.15301	0.08671	0.32714
GSG2	6	-0.21087	-2.0288	0.19067	0.58875	0.04248	0.2965
STK4	6	0.10752	1.3885	0.23221	0.63978	0.16499	0.40234
ADAMTS16	6	0.15142	1.9993	0.10159	0.43373	0.045578	0.30129
RFX3	10	0.18877	2.5184	0.0085373	0.10204	0.011788	0.18007
NEK3	6	0.086271	0.85729	0.321	0.71701	0.39128	0.61852
PHF23	5	-0.14389	-1.1333	0.40011	0.77692	0.25707	0.49338
PPIL2	17	-0.84782	-4.7441	0	0	2.0939e-06	0.00049052
AMFR	12	0.098043	1.7196	0.10586	0.44024	0.085496	0.32538
ZNF507	6	-0.0076105	-0.12089	0.87649	0.96684	0.90377	0.94576
43532	10	0.015189	0.16727	0.60871	0.86261	0.86716	0.92311
AREL1	12	0.13127	2.1123	0.038133	0.26223	0.034659	0.28296
TBL1XR1	10	-0.1103	-1.9363	0.42658	0.79671	0.052833	0.30411
ZIM3	6	0.16947	1.7433	0.068298	0.36078	0.081286	0.32088
ADAM8	6	0.040701	0.64854	0.55692	0.8441	0.51664	0.69911
neg8	1	0.18462	0.64711	0.43967	0.80457	0.51756	0.69951
ZNF700	6	0.13988	1.7655	0.12806	0.48649	0.077488	0.32007
EN2	6	0.059991	0.43383	0.45304	0.80808	0.66441	0.79305
MYOG	6	-0.0013292	-0.013147	0.83523	0.9579	0.98951	0.99603
MYF5	8	0.053246	0.77686	0.40723	0.78368	0.43724	0.65493
MXD3	6	0.053757	1.4282	0.48606	0.80871	0.15322	0.39059
CREB1	3	0.040149	0.45517	0.71201	0.90745	0.64899	0.78074
MAP4K1	6	-0.10669	-0.93493	0.53728	0.83436	0.34982	0.58281
MAX	6	-0.88623	-2.9988	0	0	0.00271	0.080026
ZNF442	5	0.16888	1.4962	0.094195	0.41635	0.1346	0.36664
DBP	6	-0.17323	-1.7839	0.28201	0.6846	0.074438	0.31792
OTUD3	6	0.021984	0.60432	0.66562	0.88507	0.54563	0.71145
ZNF506	5	0.35232	1.7156	0.0014229	0.025773	0.086243	0.32657
HES6	6	-0.14965	-1.5419	0.3597	0.75149	0.1231	0.35672
CRX	6	-0.068092	-0.64069	0.74559	0.91994	0.52172	0.70082
BMI1	7	0.22262	2.2251	0.0091064	0.10667	0.026074	0.25665
STK25	6	-0.027946	-0.29084	0.99004	0.998	0.77117	0.86678
PRKCA	6	0.053729	1.2053	0.48606	0.80871	0.22811	0.46711
ZFHX3	6	0.059731	0.73594	0.45532	0.80808	0.46177	0.67052
GSC2	6	-0.025359	-0.29572	0.99488	0.99829	0.76744	0.86587
ARNT	6	0.067686	0.45765	0.41207	0.78568	0.64721	0.77937
ZNF559	6	0.26489	1.9394	0.0042686	0.060484	0.052455	0.30337
TRIM14	11	-0.063455	-0.40021	0.73478	0.91398	0.689	0.80948
RFPL4B	10	0.055196	1.1307	0.33068	0.72761	0.25819	0.49417
ZNF485	6	-0.091838	-0.94394	0.607	0.86261	0.3452	0.57852
RREB1	8	-0.073894	-1.3041	0.66192	0.88407	0.19221	0.42856
LACTB	6	-0.20486	-1.4136	0.2029	0.60784	0.15748	0.39504
SHOX2	6	-0.0084658	-0.14132	0.87962	0.96684	0.88762	0.93665
PDPK1	5	0.064063	0.85826	0.46927	0.80871	0.39075	0.61852
TFDP3	6	0.05638	0.75687	0.47211	0.80871	0.44913	0.66306
ZNF572	6	-0.039319	-0.80757	0.92146	0.98013	0.41934	0.63995
RHOBTB3	6	0.092553	1.674	0.29254	0.6934	0.094139	0.32785
ABHD17B	6	0.029645	0.57462	0.61639	0.86467	0.56555	0.72546
neg63	1	0.22212	0.63471	0.34661	0.73818	0.52562	0.70114
CREM	6	0.14006	2.0314	0.12806	0.48649	0.042212	0.2965
PKN3	5	0.02183	0.14842	0.71656	0.90804	0.88201	0.93423
SOCS1	12	-0.11661	-1.1068	0.35942	0.75134	0.26839	0.50551
neg12	1	0.30581	0.60757	0.17871	0.57338	0.54347	0.7111
AK3	6	-0.029978	-0.32769	0.97837	0.99422	0.74315	0.84896
ZNF736	5	0.17846	1.591	0.075982	0.37083	0.1116	0.34706
PDK4	6	0.15449	1.2083	0.092203	0.41013	0.22694	0.46609
PIM3	6	0.17676	1.5762	0.056061	0.3184	0.11498	0.34941
43531	5	0.04226	0.41097	0.59106	0.85655	0.68109	0.80584
ZNF416	7	0.16972	2.161	0.04667	0.28924	0.030693	0.27119
FOXI1	7	0.033785	0.7592	0.55692	0.8441	0.44774	0.66306
WNK3	6	0.16062	1.3671	0.079112	0.37978	0.17159	0.40935
HDGFL1	6	-0.036716	-0.63534	0.93967	0.98421	0.52521	0.70114
ZNF512B	6	-0.040347	-0.69285	0.9132	0.97749	0.4884	0.68871
ASB18	19	0.025815	0.70605	0.38902	0.7713	0.48016	0.68442
CDC5L	17	-0.7345	-4.7757	0	0	1.7907e-06	0.00044947
TET2	12	0.032209	0.65681	0.45304	0.80808	0.5113	0.69776
JMJD4	7	-0.077296	-1.0339	0.6642	0.88507	0.30119	0.54027
HM13	6	-0.16163	-1.8615	0.32157	0.71701	0.062678	0.31203
TFAP2B	7	-0.08917	-0.94278	0.59277	0.85667	0.3458	0.57918
NKX2	42	0	0	0.47923	0.80871	1	1
REPIN1	6	0.21912	1.7961	0.016505	0.15467	0.072483	0.31751
SETDB2	10	0.045615	0.78538	0.39641	0.77346	0.43223	0.65265
TRIM40	8	0.19598	1.9427	0.015936	0.15301	0.052054	0.30337
NRL	6	-0.075635	-0.70447	0.69863	0.90201	0.48114	0.68478
PRKCD	6	-0.10958	-1.287	0.52504	0.82698	0.19809	0.43247
neg39	1	0.17905	0.64896	0.46101	0.80871	0.51636	0.69911
ONECUT1	6	0.027206	0.46071	0.63546	0.87569	0.645	0.77808
CSK	6	0.096938	1.1694	0.27319	0.67746	0.24226	0.47719
CAPN2	6	0.01364	0.25463	0.72795	0.91064	0.79901	0.8854
PBX4	7	-0.063057	-0.86358	0.74872	0.92219	0.38782	0.61609
ZNF582	6	0.15737	1.9958	0.087934	0.40078	0.045956	0.30129
DNMT3B	12	-0.20676	-2.5767	0.075128	0.37079	0.0099739	0.16151
E2F2	6	-0.024648	-0.24314	0.98976	0.998	0.8079	0.8892
GGH	6	0.035443	0.75795	0.58423	0.8556	0.44848	0.66306
PKN1	6	0.018327	0.16922	0.69152	0.90007	0.86562	0.92245
PARP15	11	0.21507	2.1838	0.0017075	0.029412	0.028977	0.27119
ZNF319	6	-0.071481	-0.67288	0.72225	0.90805	0.50102	0.69345
43525	11	0.052182	0.97517	0.33836	0.73214	0.32948	0.56532
TPSAB1	6	-0.13971	-1.0435	0.39954	0.77692	0.29671	0.53606
KCND2	6	-0.1144	-1.1693	0.50228	0.81592	0.24226	0.47719
RARA	5	-0.11276	-1.7658	0.52163	0.82435	0.077425	0.32007
ZFP37	6	-0.0083732	-0.11951	0.87962	0.96684	0.90487	0.94663
SMARCC2	11	-0.057706	-1.0245	0.77604	0.93301	0.30561	0.54275
NHLH1	6	0.037506	0.38008	0.57314	0.85135	0.70389	0.82044
GCK	6	-0.0021268	-0.022951	0.8395	0.95875	0.98169	0.99189
UQCRC2	6	-0.27428	-1.6055	0.095902	0.41968	0.10839	0.34531
PAX3	7	0.045007	1.2988	0.48947	0.81056	0.19401	0.42973
MBD4	12	0.036603	1.0548	0.41975	0.79355	0.29152	0.53193
DCUN1D3	6	0.25731	1.7533	0.0054069	0.072797	0.079557	0.32007
neg89	1	0.22238	0.63462	0.34548	0.73726	0.52567	0.70114
FOXK1	6	0.18644	1.8021	0.043825	0.27798	0.071526	0.31619
ZNF552	6	0.18679	1.7318	0.04354	0.27717	0.083301	0.32132
ZNF671	5	0.07443	1.4404	0.41463	0.78927	0.14975	0.38424
TRIM37	9	-0.20594	-2.5359	0.11696	0.46546	0.011217	0.17441
ZNF449	6	0.044704	0.94423	0.53386	0.83267	0.34505	0.57852
NEUROG1	6	-0.049849	-0.59812	0.85714	0.96671	0.54976	0.71366
KLF11	6	-0.11898	-1.3645	0.48577	0.80871	0.17242	0.41049
SOX15	5	-0.34134	-2.3902	0.058623	0.32698	0.01684	0.20797
RNF150	10	0.036828	0.9715	0.45447	0.80808	0.3313	0.56743
YOD1	6	-0.046079	-0.84617	0.8782	0.96684	0.39746	0.62414
PRSS55	6	0.1587	1.9667	0.08395	0.3897	0.049216	0.30164
TSNARE1	6	0.05239	0.8564	0.49146	0.81118	0.39178	0.61902
FBXO22	10	0.09319	1.8267	0.15367	0.52775	0.067747	0.31383
SIK1	6	0.026592	0.4252	0.63973	0.87847	0.67069	0.79837
ZNF658	5	0.20699	1.8959	0.040694	0.27068	0.05798	0.31039
SRF	6	-0.34838	-2.4402	0.034434	0.24694	0.014681	0.19615
FBXO9	8	-0.00067374	-0.0067345	0.79027	0.9413	0.99463	0.99946
FBXL17	11	-0.033212	-0.6059	0.97666	0.99364	0.54458	0.71145
KLHL26	6	-0.1114	-1.2656	0.51366	0.82083	0.20565	0.43984
PSMB2	6	-0.95041	-3.1244	0	0	0.001782	0.061391
ZCWPW2	12	-0.029054	-0.43905	0.99459	0.99829	0.66062	0.79014
BRD2	13	-0.64138	-4.29	0	0	1.7869e-05	0.0027301
ATM	6	-0.12277	-0.85821	0.46983	0.80871	0.39077	0.61852
TFRC	6	-1.0765	-3.6104	0	0	0.00030575	0.020701
DMBX1	6	0.12674	1.8248	0.16392	0.54186	0.068034	0.31383
PJA2	9	0.093827	1.3764	0.18099	0.57713	0.16868	0.406
ZNF143	7	-0.66577	-3.2716	0	0	0.0010692	0.047331
ZNF510	6	0.060466	0.66802	0.45105	0.80808	0.50412	0.69345
CARHSP1	6	-0.14929	-1.4432	0.36141	0.75282	0.14896	0.38371
HELT	6	0.19158	1.5873	0.040979	0.27068	0.11244	0.34781
SALL3	6	-0.043829	-0.46736	0.89129	0.97027	0.64025	0.77607
HNF1B	7	-0.12945	-2.1314	0.4004	0.77692	0.033059	0.27726
ZNF776	6	0.09842	1.4079	0.26864	0.6762	0.15917	0.39591
FAP	6	0.058847	1.6177	0.46016	0.80871	0.10572	0.34304
ZNF229	6	-0.019596	-0.30355	0.95646	0.99145	0.76147	0.86094
MTF1	6	-0.090988	-1.7331	0.61155	0.86356	0.083082	0.32129
LPA	6	0.094312	1.3546	0.28429	0.6846	0.17555	0.41417
POU4F1	6	0.10784	1.2771	0.23136	0.63978	0.20157	0.43441
TPSB2	6	-0.12258	-1.0638	0.4704	0.80871	0.28743	0.52764
SGK1	6	0.20826	1.7785	0.024189	0.19953	0.075322	0.31792
KEAP1	6	-0.012345	-0.28722	0.90894	0.97749	0.77395	0.8689
BHLHA15	6	-0.19467	-2.0396	0.22652	0.63767	0.041386	0.2965
ADCK5	6	-0.041821	-0.40626	0.9041	0.97664	0.68455	0.80737
ZIC4	6	0.053908	0.68431	0.4852	0.80871	0.49378	0.68927
KBTBD4	6	0.046415	0.50774	0.52362	0.82585	0.61163	0.75962
MAP3K10	6	0.0068413	0.080813	0.77234	0.93105	0.93559	0.96733
ZNF430	5	0.20628	1.4999	0.041548	0.2729	0.13365	0.36587
CPO	6	0.096395	1.3244	0.27462	0.67857	0.18537	0.42401
HMX3	6	0.056572	0.65876	0.47183	0.80871	0.51005	0.69686
FLI1	6	-0.037351	-0.82513	0.93369	0.98205	0.4093	0.63454
TRIM5	11	0.11941	1.2997	0.073136	0.36714	0.19371	0.42973
ZNF169	6	-0.076879	-1.1873	0.69209	0.90007	0.23511	0.47389
neg73	1	-0.071592	-0.73641	0.78372	0.93769	0.46148	0.67052
MLXIP	7	-0.042481	-0.43105	0.89528	0.97159	0.66643	0.79439
NFE2	6	-0.024906	-0.44287	0.9926	0.998	0.65786	0.7879
PSIP1	6	-0.002622	-0.02369	0.84263	0.96043	0.9811	0.99189
NHLRC1	10	0.072316	1.6952	0.23506	0.64431	0.090037	0.32785
EIF2AK1	6	-0.010513	-0.13808	0.89471	0.97158	0.89018	0.93739
CBLC	17	-0.1214	-2.2104	0.24502	0.65356	0.027075	0.26355
KLHL11	6	-0.099428	-1.0308	0.57257	0.85135	0.30266	0.54096
KCNA10	6	-0.024744	-0.33567	0.99032	0.998	0.73712	0.84456
FOXN4	6	-0.17492	-1.7615	0.27661	0.6802	0.07815	0.32007
ZNF625	6	0.13779	1.5493	0.1346	0.4979	0.12132	0.35496
NRBP1	6	-0.51576	-2.2339	0.0031303	0.04721	0.025488	0.25301
ANAPC16	6	0.15303	1.2942	0.09761	0.4245	0.1956	0.43102
USP17L8	6	0.015069	0.10019	0.71599	0.90765	0.92019	0.95711
GATA6	6	-0.12543	-1.4774	0.45618	0.80847	0.13957	0.37099
TGFBR2	6	-0.0075279	-0.076735	0.87592	0.96684	0.93883	0.96936
KCNV1	6	0.025981	0.30717	0.64485	0.88065	0.75871	0.85865
SIAH1	8	0.14476	1.7945	0.068867	0.36119	0.072737	0.31751
PRSS54	6	0.0067404	0.09209	0.77405	0.93183	0.92663	0.96251
PAX8	6	0.025261	0.2339	0.64855	0.88065	0.81506	0.89297
KLHL5	6	0.2429	1.9418	0.0076836	0.09375	0.052157	0.30337
DLX3	6	0.010189	0.099684	0.74957	0.92219	0.9206	0.95711
MEX3C	9	0.11867	1.9857	0.10842	0.44509	0.047064	0.30164
ZNF423	6	0.0036631	0.071445	0.79937	0.94236	0.94304	0.97139
ISL1	5	-0.10913	-0.81074	0.53671	0.83436	0.41751	0.63928
HIF1A	6	0.13195	1.9152	0.14912	0.52226	0.055468	0.30739
TRIM61	4	0.013398	0.20927	0.80222	0.94376	0.83424	0.90387
SBK1	6	-0.046468	-0.34524	0.87678	0.96684	0.72991	0.83766
METAP1	6	-0.22868	-2.043	0.15538	0.52856	0.041049	0.2965
LMLN	6	0.089623	1.3571	0.30535	0.70639	0.17474	0.41295
CDYL	6	0.10019	1.4507	0.26153	0.66934	0.14685	0.38113
ACVRL1	6	-0.04422	-0.45802	0.88987	0.97027	0.64694	0.77937
ZBTB48	14	-0.061476	-1.3227	0.69778	0.90201	0.18595	0.42401
ILK	6	-0.2519	-1.9544	0.12151	0.47497	0.050652	0.30337
MESP1	6	-0.0055903	-0.066291	0.86283	0.96671	0.94715	0.97327
MKRN2	12	0.031285	0.59087	0.45902	0.80871	0.55461	0.71782
ZXDB	6	0.088172	1.16	0.31246	0.7093	0.24606	0.48116
CPA3	6	0.10465	1.3495	0.24246	0.65138	0.17718	0.41481
ALG13	11	0.18334	2.5542	0.0076836	0.09375	0.010642	0.16845
COPS6	5	-0.42215	-1.7399	0.017075	0.15789	0.081879	0.32091
ZBTB8B	6	0.039383	0.42054	0.56261	0.84559	0.67409	0.80161
neg16	1	0.20739	0.63957	0.38105	0.7691	0.52245	0.70114
PRKG2	6	-0.0076195	-0.077446	0.87649	0.96684	0.93827	0.96936
HOXC11	6	-0.12054	-1.778	0.47723	0.80871	0.075399	0.31792
ZFY	6	0.20217	1.9469	0.029596	0.22222	0.051546	0.30337
PRSS41	6	0.033838	0.5854	0.59476	0.85667	0.55828	0.72125
ZBED1	6	0.019924	0.41826	0.68071	0.89454	0.67576	0.80277
FOXE1	6	0.067938	0.76276	0.41036	0.78455	0.44561	0.66247
ZNF600	6	-0.078061	-0.77687	0.68298	0.8959	0.43724	0.65493
MST1	6	-0.3278	-1.9845	0.046386	0.2885	0.047204	0.30164
ZNF18	6	0.12018	1.5562	0.18611	0.58378	0.11966	0.35275
STEAP1	6	0.084212	1.4259	0.33238	0.72863	0.1539	0.39127
ZNF12	6	0.076908	1.375	0.36767	0.75939	0.16913	0.40651
SP1	6	-0.41936	-2.7801	0.013375	0.13743	0.0054348	0.11645
FOXA2	6	0.19534	1.7121	0.037279	0.25787	0.086875	0.32714
ZHX1	6	-0.097167	-1.2086	0.58509	0.8556	0.22681	0.46609
ANKIB1	9	0.080509	1.5023	0.2436	0.6532	0.13302	0.36587
