sgRNA,Gene,DLD1-Ts13.initial,DLD1-Ts13.final
FBXL21_1305.76,FBXL21,2192,2179
TRIM65_1554.3,TRIM65,1604,1363
HOXB9_E2_177.16,HOXB9,3037,2608
DPYSL4_1719.321,DPYSL4,3247,2929
OVCH1_3405.45,OVCH1,2421,2288
FOXL1_E1_234.12,FOXL1,2527,2083
SFMBT1_MBT131232_E1_2601.35,SFMBT1,2060,1369
ZNF141_E4_666.34,ZNF141,3307,4344
PHRF1_4950.49,PHRF1,2221,1934
PRSS55_831.91,PRSS55,3151,3668
ZNF417_E3_567.7,ZNF417,4705,5668
ZNF333_E12_972.4,ZNF333,1354,1162
CNDP2_1428.182,CNDP2,2240,1951
ISL1_E4_174.1,ISL1,1794,1624
LIMK2_PKc_E10_57.4,LIMK2,660,610
KDM7A_Phd_E1_80.5,KDM7A,1554,1185
ZNF786_E4_1077.118,ZNF786,1439,1032
STUB1_696.44,STUB1,701,587
BRWD1_BD1_e31_121.0,BRWD1,2004,2413
FBXO17_864.50,FBXO17,1664,2047
RCOR2_SANT_E6_125.16,RCOR2,1999,1540
CTRB1_792.88,CTRB1,355,306
IRF8_E3_168.16,IRF8,3947,4019
KDM8_e6_150.27,KDM8,1573,999
TRIM38_1398.156,TRIM38,2560,2065
PAK1_PKc_E10_113.1,PAK1,2370,2914
ANKK1_PKc_E6_41,ANKK1,1958,2207
ZBTB8A_E4_144.11,ZBTB8A,2760,3660
MTA1_E14_152.8,MTA1,2288,2446
ZNF253_E4_828.53,ZNF253,3143,3361
ZNF394_E3_495.21,ZNF394,2351,1884
MAP2K1_PKc_E7_202.7,MAP2K1,694,660
ACY1_1227.78,ACY1,2668,2669
ZIC4_E3_118.10,ZIC4,628,553
UBE2D2_444.7,UBE2D2,1596,2534
TP73_E5_187.33,TP73,1949,2011
RBCK1_1533.187,RBCK1,3842,3675
UBR1_5250.20,UBR1,1770,1781
WNK2_PKc_E3_221.1,WNK2,1838,1575
TSC22D2_E4_168.1,TSC22D2,3407,3043
HERC2_14505.192,HERC2,1845,1358
GABPA_E9_182.1,GABPA,2359,314
OLIG1_E1_189.7,OLIG1,2571,2392
RNF122_468.40,RNF122,2535,2912
CUL3_2325.120,CUL3,2527,379
MID1_2004.52,MID1,2840,2773
RNF38_1548.171,RNF38,952,1781
ZNF573_E8_1155.69,ZNF573,1471,1348
HERC6_3069.175,HERC6,2733,3079
FBXW7_2124.54,FBXW7,1496,1367
LONRF2_2265.220,LONRF2,2750,2714
RPS6KA6_PKc_E3_42.4,RPS6KA6,1514,1795
RNF186_684.113,RNF186,1618,1095
RNPEP_1953.245,RNPEP,1182,1166
TFAP2E_E6_142.19,TFAP2E,669,530
ZNF687_E7_330.49,ZNF687,2387,1835
RFPL4A_3,RFPL4A,2299,2969
RNF115_915.104,RNF115,5381,5136
ZNF575_E4_504.37,ZNF575,1659,1335
MAP3K7_PKc_E4_46.1,MAP3K7,921,781
RNF175_987.14,RNF175,1179,1609
RNF167_1053.133,RNF167,764,545
ANAPC11_255.30,ANAPC11,1963,209
HERC1_14586.977,HERC1,2019,1814
KEAP1_BTB67179_E1_1875.298,KEAP1,1429,1349
FOXI1_E1_208.25,FOXI1,391,342
ARID2_E13_135.1,ARID2,2115,2266
PLAT_1689.95,PLAT,1924,3348
ZFP42_E4_330.3,ZFP42,898,936
PSMB2_606.1,PSMB2,3015,1335
DPYSL3_2055.272,DPYSL3,1280,1090
USP29_2769.138,USP29,4928,5420
PGC_948.128,PGC,2222,2152
TRAIP_1410.0,TRAIP,1648,290
BTBD11_BTB9151022_E1_3315.257,BTBD11,3381,4731
SLK_PKc_E6_195.7,SLK,1418,1091
UBE2N_459.23,UBE2N,2096,1971
ZNF705A_E5_483.27,ZNF705A,3009,2997
EMX2_E2_129.2,EMX2,4315,5005
L3MBTL4_MBT164260_E1_1872.45,L3MBTL4,3318,3176
MAPK7_PKc_E2_88.7,MAPK7,2033,1542
CHD9_Chromo_E9_87.2,CHD9,1151,1398
TRIM26_1620.140,TRIM26,3095,3345
ZNF536_E2_1738.60,ZNF536,1095,993
USP46_1101.86,USP46,2674,4187
UBE2J1_957.88,UBE2J1,1199,1055
OBSCN_PKc2_E101_240.9,OBSCN,1950,2007
MBTD1_MBT359456_E1_1887.65,MBTD1,1498,1164
SRCAP_D_e14_137.13,SRCAP,1757,422
T_E4_135.15,T,4116,5118
HERC2_14505.1200,HERC2,468,162
REST_E3_84.0,REST,1673,1090
RNF11_465.24,RNF11,1395,1146
ATF5_E4_189.23,ATF5,4599,3842
MTF1_E3_215.8,MTF1,2313,1980
SP140_Phd_E24_25.0,SP140,2420,2205
DYRK1B_PKc_E8_141,DYRK1B,829,812
KCTD17_BTB33121_E1_894.17,KCTD17,935,598
PARP14_Macro12271354_E1_5406.342,PARP14,2049,3000
UBE2E3_624.32,UBE2E3,1800,2102
RAB40A_834.133,RAB40A,574,457
UBE4A_3201.174,UBE4A,2474,2416
CDKL4_PKc_E2_122,CDKL4,1309,1553
CDK15_PKc_E3_65.5,CDK15,1139,1023
MXD3_E4_115.11,MXD3,1707,2221
ASB18_1401.62,ASB18,483,363
LHX1_E4_42.0,LHX1,1203,534
FOXO3_E1_153.13,FOXO3,2186,2170
UHMK1_PKc_E5_76.1,UHMK1,508,415
MNX1_E2_129.9,MNX1,1393,1066
UBR1_5250.19,UBR1,3001,2514
BRPF1_PWWP10891204_E1_3663.28,BRPF1,2431,2480
UBE2D1_444.2,UBE2D1,3485,4085
ENC1_BTB36144_E1_1770.233,ENC1,1130,1103
GLIS1_E4_84.12,GLIS1,2561,2580
PSMB5_792.99,PSMB5,4472,581
ZNF174_E3_237.14,ZNF174,2376,1455
ZKSCAN3_E7_573.44,ZKSCAN3,3155,2913
SSRP1_E14_144.12,SSRP1,2248,968
AMBRA1_3906.701,AMBRA1,2048,2392
TDRD3_tudor652700_E1_2235.134,TDRD3,1444,1495
TDRD5_tudor529575_E1_3108.81,TDRD5,1457,1044
PHRF1_4950.1068,PHRF1,1364,1598
MAPK13_PKc_E1_95.9,MAPK13,431,630
ZNF219_E4_63.2,ZNF219,1746,1778
DLX6_E2_129.2,DLX6,1602,2160
ZNF468_E4_750.15,ZNF468,2842,2427
PASK_PKc_E14_156.1,PASK,1082,1524
TDRD1_tudor9941040_E1_3570.127,TDRD1,1375,1599
TRAIP_1410.130,TRAIP,1553,1107
KCNC1_BTB10104_E1_1758.13,KCNC1,1178,841
PRSS16_1545.29,PRSS16,2323,3324
NR0B2_E1_417.80,NR0B2,1804,1639
LONRF1_2322.131,LONRF1,1544,1726
KLHL23_BTB26134_E1_1677.15,KLHL23,2039,1963
RPS6KA2_PKc_E3_82.4,RPS6KA2,1298,2236
PGA5_1167.58,PGA5,4171,3915
RBAK_E5_1321.35,RBAK,1462,1466
EPHA2_PKc_E11_189.15,EPHA2,1885,1292
MAP2K4_PKc_E6_52,MAP2K4,1563,2227
CAPN11_2220.46,CAPN11,2477,3037
L3MBTL1_MBT493585_E1_2523.3,L3MBTL1,1130,1079
KDM2B_4011.59,KDM2B,2134,2219
HECW1_4719.54,HECW1,2911,3127
BARHL1_E2_155.5,BARHL1,3527,2400
SCML2_MBT36131_E1_2103.235,SCML2,1314,969
CDYL_Chromo_E2_150.7,CDYL,1035,973
TBX4_E3_120.5,TBX4,3069,3183
KDM5D_e14_163.18,KDM5D,1919,1677
PRSS53_1662.143,PRSS53,973,852
STEAP1_1020.32,STEAP1,2067,1668
USP3_1563.71,USP3,3828,2876
FBXO32_7,FBXO32,734,721
FBXW5_1701.14,FBXW5,2006,1691
MMP2_1983.295,MMP2,1810,1712
CTSL1_456.33,CTSL1,2651,2783
ZNF558_E10_666.49,ZNF558,4316,4514
TSC22D2_E4_168.0,TSC22D2,2265,1843
SOCS4_1323.12,SOCS4,412,310
CDYL_Chromo_E2_150.0,CDYL,3406,4192
USP17L7_1593.27,USP17L7,1788,1454
FBXW5_1701.22,FBXW5,1044,895
PARK2_1398.92,PARK2,2490,2840
HERC3_2799.186,HERC3,945,754
KDM5B_Phd2_E23_132.16,KDM5B,987,755
DPP8_2697.145,DPP8,1946,2589
FERD3L_E1_171.24,FERD3L,1549,2218
MYOG_E1_177.11,MYOG,1518,1374
NAALADL2_2388.175,NAALADL2,2665,2993
RORB_E3_142.3,RORB,1083,851
RPS6KA4_PKc2_E14_195.2,RPS6KA4,1099,458
ADAMTS17_3288.91,ADAMTS17,2759,2182
ZNF682_E4_750.28,ZNF682,1565,1353
CAPN7_2442.2,CAPN7,2413,1983
DMTF1_SANT_E11_33.0,DMTF1,1357,1872
PRKCQ_PKc_E13_92.2,PRKCQ,838,899
RIOK2_PKc_E3_117.8,RIOK2,1711,556
RAG1_3132.325,RAG1,4464,4491
IRAK3_PKc_E9_199.15,IRAK3,1060,1080
SETDB1_tudor257317_E1_3876.531,SETDB1,3637,2773
PRSS50_1158.171,PRSS50,245,298
TRIM8_1656.312,TRIM8,1227,1020
ZFP37_E4_906.70,ZFP37,2759,3449
FBXO3_1416.139,FBXO3,771,449
ZNF681_E4_1239.93,ZNF681,2456,2277
ATF6_E8_162.8,ATF6,3576,2397
FBXL20_1311.38,FBXL20,1683,1621
ZNF614_E5_666.43,ZNF614,2046,1934
GZF1_E1_410.27,GZF1,940,544
KCNC1_BTB10104_E1_1758.27,KCNC1,1293,1054
KDM5A_Phd3_E28_204.9,KDM5A,1461,760
CLPP_834.26,CLPP,4295,2906
ZBTB26_BTB23123_E1_1326.1,ZBTB26,755,719
ZNF430_E5_1083.47,ZNF430,2243,1819
HES3_E3_81.1,HES3,3259,2099
CASP10_493.46,CASP10,3378,3367
MAP3K2_PKc_E15_178.2,MAP3K2,749,1023
GLIS2_E6_53.6,GLIS2,2218,1348
RHBDL1_113.15,RHBDL1,3022,2098
REL_E5_141.2,REL,2662,2056
UBE2Q1_1269.133,UBE2Q1,3545,3705
BCL6B_BTB28134_E1_1440.28,BCL6B,1262,1173
SPPL3_1155.115,SPPL3,1417,1373
SH3RF2_2190.411,SH3RF2,3660,4795
SCRT1_E2_156.4,SCRT1,1480,1456
TBX6_E4_268.10,TBX6,1048,1202
IRF2BP1_1755.220,IRF2BP1,3855,2979
NEUROD1_E2_177.0,NEUROD1,671,685
ZNF547_E4_495.43,ZNF547,2635,2579
ZNF521_E4_276.7,ZNF521,3668,3023
PHF19_Phd1_E4_73.7,PHF19,790,906
ZSCAN16_E4_324.4,ZSCAN16,4162,3884
NR1D1_E4_145.6,NR1D1,934,695
ZXDA_E1_384.4,ZXDA,2528,1762
WDTC1_2034.99,WDTC1,1342,1195
ANPEP_2904.64,ANPEP,4730,6087
RNF146_1077.21,RNF146,1547,1238
KDM5B_Phd3_E27_108.0,KDM5B,1309,841
PHF20L1_Phd_E17_93.6,PHF20L1,1726,2351
KAT8_Chromo_E2_75.0,KAT8,1565,656
CPA5_1311.78,CPA5,1758,1521
UHRF1_8,UHRF1,967,1318
ZNF142_E8_3037.332,ZNF142,1942,1482
KLHL4_BTB172279_E1_2163.18,KLHL4,2025,2579
JAK3_PKc2_E20_125.11,JAK3,2022,1680
HOXD1_E2_168.10,HOXD1,1351,821
ASCL4_E1_165.3,ASCL4,1167,1470
REN_1221.117,REN,2540,1872
CCNB1IP1_834.0,CCNB1IP1,1403,1250
LHX4_E4_135.2,LHX4,1127,1366
STK4_PKc_E4_115.2,STK4,1952,2036
TFAP2C_E7_217.28,TFAP2C,1462,1523
BRCA1_5592.488,BRCA1,1238,1302
KLKB1_1917.118,KLKB1,3491,3872
SENP1_1935.84,SENP1,2938,2885
RNF175_987.54,RNF175,2087,2546
PARK2_1398.103,PARK2,956,281
ZNF655_E4_582.26,ZNF655,2153,2463
E2F7_E5_291.5,E2F7,3106,3318
ICK_PKc_E5_122.2,ICK,2097,2642
HECTD3_2586.211,HECTD3,1233,1434
ZNF558_E10_666.41,ZNF558,2794,3815
FBXO5_1206.53,FBXO5,2710,534
ANAPC2_2469.256,ANAPC2,5194,4767
UBR5_8397.476,UBR5,1475,1131
ZNF433_E4_1221.75,ZNF433,2157,2536
MALT1_2475.98,MALT1,2476,2961
ZFP41_E2_237.30,ZFP41,2219,1892
ZNRF4_1290.43,ZNRF4,488,288
EN1_E2_180.19,EN1,1029,818
HOXD11_E2_171.8,HOXD11,1618,1326
LNX2_2073.130,LNX2,4272,3799
ID3_E1_126.9,ID3,4130,4699
TBX1_E4_102.6,TBX1,1283,439
PhIP_BD2_e35_80.2,PhIP,3425,4061
ZNF732_E4_1239.63,ZNF732,3522,4567
ZBTB33_BTB22116_E1_2019.3,ZBTB33,1981,2322
BRD1_PWWP_E13_133.9,BRD1,1649,1695
SP6_E2_162.11,SP6,456,336
MARCH1_870.69,43525,3449,3023
ZHX3_E3_1533.45,ZHX3,2034,2025
PEPD_1482.6,PEPD,2189,1735
ZNF669_E4_498.9,ZNF669,3050,2578
DNMT3A_PWWP_E8_159.14,DNMT3A,2125,1954
FBXO4_8,FBXO4,3041,3623
UBE2NL_462.53,UBE2NL,542,216
ZNF814_E3_1911.127,ZNF814,3128,3702
PEX10_1041.124,PEX10,1250,934
NHLRC1_1188.160,NHLRC1,2649,2458
CDK1_e6.1,CDK1,16303,2647
STK31_tudor31147_E1_3060.16,STK31,2306,2174
STK17A_PKc_E6_180.4,STK17A,2012,2844
TRIM32_1962.4,TRIM32,1803,1569
INSRR_PKc_E19_160.12,INSRR,1346,1252
SUB1_E4_109.1,SUB1,3264,3273
YES1_PKc_E11_132.7,YES1,1337,1351
ZNF446_E7_69.6,ZNF446,1656,1761
USP22_1578.145,USP22,1900,961
NFIL3_E2_156.2,NFIL3,2531,1977
IRX4_E6_180.1,IRX4,1861,1568
TRIM8_1656.315,TRIM8,3039,2470
NSD1_Phd4_E15_98.0,NSD1,1972,1308
EPHA5_PKc_E12_186.6,EPHA5,1573,1838
ZBTB8A_BTB14122_E1_1326.8,ZBTB8A,1386,901
ARID4A_tudor58113_E1_3774.16,ARID4A,2013,2879
DAPK3_PKc_E7_153.1,DAPK3,1625,2079
SRMS_PKc_E6_182.12,SRMS,382,354
ZNF112_E5_1077.63,ZNF112,3076,3671
CSNK1D_PKc_E1_55.3,CSNK1D,1203,727
RNF31_2766.282,RNF31,658,565
CHD3_Phd_E9_129.1,CHD3,1155,902
ILK_PKc_E9_128.2,ILK,2055,1674
FOXD2_E1_234.21,FOXD2,2169,2212
SPSB3_1068.122,SPSB3,1099,777
ASH1L_BD_e19_133.3,ASH1L,2759,3030
FMR1_Agenet59117_E1_1899.1,FMR1,1356,2204
ZNF275_E4_237.11,ZNF275,1439,1679
DNMT1_Bah9811117_E1_4899.575,DNMT1,767,296
KDM5A_Phd2_E23_159.9,KDM5A,3012,3830
PRKX_PKc_E7_78.2,PRKX,713,564
PLAU_1296.98,PLAU,1913,1606
HM13_1281.32,HM13,1997,1412
WDTC1_2034.73,WDTC1,1635,1478
LPA_6123.448,LPA,2172,2818
ETV7_E7_101.9,ETV7,3938,3940
FBXL16_12,FBXL16,1046,750
MBD3_MBD1_E1_98.12,MBD3,3007,1988
MARK3_PKc_E7_57.1,MARK3,1618,859
RNF112_1896.126,RNF112,2639,2343
INPP5E_1935.199,INPP5E,1251,1004
FBXL8_2,FBXL8,947,733
UBE2G2_498.54,UBE2G2,1116,503
BTBD17_BTB53162_E1_1437.49,BTBD17,1228,747
ZNF45_E10_1548.27,ZNF45,1617,1505
SPSB3_1068.30,SPSB3,1282,1203
TDRD9_tudor949996_E1_4149.19,TDRD9,2295,2922
TTK_PKc_E19_177.8,TTK,1416,2220
FBXL3_1287.90,FBXL3,2377,1643
BRPF3_PWWP10741189_E1_3618.289,BRPF3,1797,1235
FOSL1_E3_63.6,FOSL1,3893,4066
KBTBD4_BTB62156_E1_1605.207,KBTBD4,1658,1385
PHEX_2250.187,PHEX,3104,4859
HERC3_2799.209,HERC3,559,422
CFB_2295.196,CFB,2707,2731
NFIC_E6_125.15,NFIC,1847,1656
BHLHE40_E3_108.6,BHLHE40,1927,2080
DCAF7_1029.48,DCAF7,1496,868
FOXL2_E1_234.9,FOXL2,1441,1406
ZNF182_E7_1221.86,ZNF182,3921,4072
TDRD6_tudor15711609_E1_6291.288,TDRD6,634,654
OVOL2_E3_31.0,OVOL2,1870,2226
OTUD7A_2781.459,OTUD7A,1810,2107
NEK9_PKc_E1_69.6,NEK9,398,203
OTX2_E2_135.8,OTX2,1428,2182
FBXO8_960.43,FBXO8,1681,1692
PHF23_Phd_E5_132.0,PHF23,1643,1183
YBX3_E4_90.7,YBX3,3353,3226
CAMK2G_PKc_E5_66.2,CAMK2G,861,717
ZBTB7B_E5_196.20,ZBTB7B,1595,1097
HIVEP1_E4_4854.265,HIVEP1,2470,1949
ANPEP_2904.42,ANPEP,2578,2653
TRAF7_2013.178,TRAF7,1179,830
KDM6B_e18_115.6,KDM6B,1422,785
SMARCC1_SANT_E20_109.2,SMARCC1,1095,953
MAP3K11_PKc_E4_68.1,MAP3K11,1020,697
RNF175_987.56,RNF175,1338,1369
CPA5_1311.62,CPA5,2036,2101
SCYL3_PKc_E3_186.3,SCYL3,2031,2316
ETV4_E12_102.3,ETV4,2207,1642
PIAS4_1533.28,PIAS4,1214,1242
ZNF776_E3_666.52,ZNF776,2901,2900
PHF21B_Phd_E10_129.11,PHF21B,1629,1746
RBBP6_5379.26,RBBP6,4175,695
MSC_E1_180.23,MSC,2638,2732
RNF11_465.36,RNF11,2445,2098
MLL5_e11_105.4,MLL5,2888,2576
ZNF827_E3_173.8,ZNF827,1117,680
ASB1_1008.33,ASB1,2044,1994
PRDM15_E25_120.8,PRDM15,1915,1502
NSD1_Phd5_E22_106.7,NSD1,902,413
POU5F1B_E1_174.17,POU5F1B,2023,2193
FBXO7_1569.101,FBXO7,682,687
KDM4B_tudor9751030_E1_3291.277,KDM4B,1784,1683
ARIH2_1482.26,ARIH2,2859,3643
ADCK5_PKc_E8_132.7,ADCK5,2149,2039
SIX1_E1_156.7,SIX1,1087,1142
CSF1R_PKc_E16_89.3,CSF1R,999,1006
FOXM1_E4_141.2,FOXM1,2409,2436
CCNB1IP1_834.74,CCNB1IP1,1633,1075
ASCL1_E1_126.13,ASCL1,1939,1822
ZNF680_E4_1086.61,ZNF680,2255,2306
APEH_2199.169,APEH,1730,1236
ZNF75A_E7_237.1,ZNF75A,3517,3518
KLF17_E3_170.3,KLF17,4816,4477
ZNF791_E4_1428.87,ZNF791,3504,4145
TBX20_E3_165.11,TBX20,1568,1296
MARCH8_876.61,43532,1081,603
TBL1Y_5,TBL1Y,3210,4160
ZNF75A_E7_237.11,ZNF75A,4146,3837
DPF1_Phd1_E9_94.8,DPF1,1409,706
HMGXB4_E6_79.2,HMGXB4,1868,1383
NUAK2_PKc_E5_120.3,NUAK2,1363,1803
ZNF681_E4_1239.91,ZNF681,4059,3847
RNF133_1131.79,RNF133,1717,1992
SHOX_E3_135.13,SHOX,1321,1143
CREB3L3_E6_92.0,CREB3L3,859,598
ZMYND11_PWWP272353_E1_1809.54,ZMYND11,766,772
USP18_1119.35,USP18,3201,2247
KCNS2_BTB19118_E1_1434.228,KCNS2,1534,1887
RAPSN_1239.141,RAPSN,1858,2002
NRBP2_PKc_E4_90,NRBP2,961,1525
GATA2_E6_126.3,GATA2,505,233
FOXG1_E1_234.17,FOXG1,864,826
KMT2D_16614.77,KMT2D,2507,2732
CHD2_H_e19_153.1,CHD2,2639,1924
MMEL1_2340.274,MMEL1,2019,1536
CDC23_1794.181,CDC23,593,21
ZNF706_E4_48.1,ZNF706,2625,2308
CAMK2D_PKc_E3_60,CAMK2D,523,664
RPS6KA3_PKc2_E15_126.4,RPS6KA3,769,959
CASK_PKc_E5_73,CASK,1741,2474
HOXD8_E2_177.12,HOXD8,4754,4621
MESP2_E1_174.9,MESP2,1980,1636
WEE2_PKc_E6_147.4,WEE2,2299,2982
PRKX_PKc_E2_169.1,PRKX,1079,934
BFAR_1353.178,BFAR,2188,2943
HM13_1281.144,HM13,2710,1692
RNF13_1146.47,RNF13,937,1109
TRIM63_1062.5,TRIM63,1259,1554
KDM4C_e8_96.1,KDM4C,1917,1931
IRAK1_PKc_E8_119.2,IRAK1,1998,2576
NLN_2115.169,NLN,2684,2219
CREBBP_BD_e18_210.15,CREBBP,3710,2866
USP45_2445.36,USP45,1914,2110
IKZF5_E5_187.11,IKZF5,2169,1654
USP29_2769.196,USP29,2319,2043
DESI1_507.55,DESI1,1408,1607
KLK1_789.22,KLK1,4178,5053
RPS6KA6_PKc2_E20_118,RPS6KA6,1669,1588
ZBTB32_BTB23109_E1_1464.2,ZBTB32,622,638
FBXL4_1866.106,FBXL4,1564,1123
PBRM1_BD4_e15_277.10,PBRM1,2671,2736
ZNF41_E5_1269.42,ZNF41,2159,1687
MAP3K4_PKc_E23_160.12,MAP3K4,1791,2435
DTX2_1869.9,DTX2,538,509
KIAA2018_E5_83.2,KIAA2018,1158,1186
FBXL5_2076.122,FBXL5,1407,1869
USP17L8_1593.49,USP17L8,2117,1078
TRIM68_1458.3,TRIM68,2995,3175
PGR_E3_117.7,PGR,2496,2561
ZNF708_E4_1233.86,ZNF708,2227,3403
LTN1_5439.216,LTN1,1057,1728
FBXL5_2076.134,FBXL5,2271,3345
TWIST2_Ex_176.16,TWIST2,1424,1317
WWP2_2613.28,WWP2,627,576
SP140_Phd_E23_101.6,SP140,1246,1178
PCSK4_2268.389,PCSK4,3423,3105
HIC2_E3_507.48,HIC2,2258,1520
CDC23_1794.145,CDC23,2960,631
SIRT2_e13_52.4,SIRT2,1976,1339
CAPN8_2112.95,CAPN8,1665,1333
RFWD2_2124.59,RFWD2,2329,1677
JADE3_ePhd_E8_117.11,JADE3,1087,774
UBE2E2_606.45,UBE2E2,1194,1401
ZNF324_E4_660.67,ZNF324,1094,1271
CBX5_Chromo_E3_70.3,CBX5,873,826
OLIG1_E1_189.0,OLIG1,2772,3441
ZNF780A_E6_1410.90,ZNF780A,2075,2387
HOXA3_E3_177.16,HOXA3,2231,1554
SENP7_3153.92,SENP7,3274,3809
FBXO5_1206.38,FBXO5,1790,161
CASP9_801.99,CASP9,2096,2809
MYBL1_SANT2_E5_115.1,MYBL1,2430,2205
HECW2_4719.55,HECW2,3639,3449
ZBTB40_BTB19113_E1_3720.8,ZBTB40,2181,1963
TRIM39_1557.223,TRIM39,1089,975
NEK1_PKc_E8_87.1,NEK1,1357,1152
ZNF596_E6_906.56,ZNF596,4562,4728
CBLC_1425.170,CBLC,1398,1158
UBE2R2_717.77,UBE2R2,1580,1137
KDM1A_e15_133.6,KDM1A,4035,1884
HECTD1_7833.450,HECTD1,2460,1885
WSB2_1266.160,WSB2,1382,1150
PRKG1_PKc_E15_123.9,PRKG1,1200,1336
CTSF_1455.144,CTSF,4273,5081
OVCH1_3405.127,OVCH1,1602,1313
BRPF1_Phd_E3_186.9,BRPF1,1428,1679
TRIM56_2268.225,TRIM56,808,714
ZNF540_E5_1251.35,ZNF540,2720,1777
ZNF157_E4_1023.62,ZNF157,3019,3569
ID3_E1_126.10,ID3,1379,957
CXXC5_CXXC255296_E1_969.71,CXXC5,847,746
MAPK14_PKc_E6_48,MAPK14,1310,825
SMARCA4_BD_e33_102.8,SMARCA4,1993,1388
TRIM14_1329.10,TRIM14,96,73
SPPL3_1155.44,SPPL3,1225,958
ZNF778_E7_1323.100,ZNF778,712,698
ZNF641_E7_477.46,ZNF641,1242,988
SOLH_3261.254,SOLH,1446,1384
FBXO11_2784.168,FBXO11,2267,1189
RFWD2_2124.187,RFWD2,2112,1373
CASP8_130.7,CASP8,4064,4515
MKNK2_PKc_E5_98.7,MKNK2,1459,1389
ASB6_1266.95,ASB6,1327,1056
TRIM47_1917.4,TRIM47,1861,1944
NKX6_1_E2_135.7,NKX6,2092,2092
ZNF653_E8_100.9,ZNF653,2359,2294
RCOR1_SANT_E7_79.1,RCOR1,3737,3492
UBE2C_540.42,UBE2C,1353,833
ZBTB32_BTB23109_E1_1464.323,ZBTB32,2497,3192
PIM2_PKc_E2_81,PIM2,1830,1687
FBXL8_1125.137,FBXL8,464,391
ZNF134_E3_1116.14,ZNF134,2926,4057
UBR3_5667.60,UBR3,947,958
FBXL21_2,FBXL21,1723,1216
USP17L5_885.28,USP17L5,2414,483
FBXO46_1812.237,FBXO46,1577,1499
ZNF155_E5_750.18,ZNF155,4325,3895
CAPN6_1926.213,CAPN6,3172,4084
SIRT7_e6_99.9,SIRT7,1604,781
ASH1L_BD_e18_55.0,ASH1L,4367,3856
SETD1A_e19_118.5,SETD1A,3894,954
ZNF714_E5_1002.74,ZNF714,4686,5609
SMAD7_E3_436.41,SMAD7,2202,2138
PRDM5_E12_161.0,PRDM5,731,1093
USP43_3372.592,USP43,1784,1268
ZIC1_E1_157.1,ZIC1,3068,3275
BRWD1_BD1_e31_121.1,BRWD1,2945,3325
USP16_2472.152,USP16,4186,3654
GUCY2F_PKc_E9_177.5,GUCY2F,765,345
TEAD1_E12_153.8,TEAD1,3197,2879
CUX2_E21_155.5,CUX2,2918,2606
ZNF93_E4_1329.87,ZNF93,2078,2204
TRAF6_1569.141,TRAF6,3484,3498
SPIN1_Spinlin214258_E1_789.5,SPIN1,1016,1053
ST14_2568.276,ST14,1669,1535
GLIS3_E5_162.7,GLIS3,3001,2795
THRA_E5_148.0,THRA,3415,2913
SALL3_E2_2157.46,SALL3,1698,1493
PAX2_E2_167.9,PAX2,1292,1153
AKAP1_tudor764809_E1_2712.198,AKAP1,2386,1686
G2E3_ePhd_E4_102.0,G2E3,2303,2179
CXXC1_Phd_E3_97.13,CXXC1,1618,731
RREB1_E9_190.10,RREB1,2691,2009
ZNF768_E2_747.87,ZNF768,2252,1948
RNF44_1299.73,RNF44,1517,1067
ECEL1_2328.382,ECEL1,2700,3136
ZBTB32_E6_161.24,ZBTB32,1048,654
ZIC3_E1_118.20,ZIC3,2501,2731
SPIC_E5_252.30,SPIC,2337,1549
ZNF236_Ex_306.2,ZNF236,2226,1117
AURKB_PKc_E9_156.14,AURKB,1702,423
MBD1_CXXC168215_E1_1968.45,MBD1,1488,2026
FBXL19_2085.272,FBXL19,810,290
ZNF473_E5_1962.44,ZNF473,2807,2829
USP17L7_1593.29,USP17L7,2932,3875
KDM5B_Phd3_E26_42.0,KDM5B,1926,2258
TAL1_E6_177.16,TAL1,1875,1489
ZNF2_E5_666.44,ZNF2,1547,2237
FOXK2_E5_96.3,FOXK2,1281,912
SOX4_E1_216.7,SOX4,804,459
ADAM17_2475.201,ADAM17,3403,3547
IRF2BP2_1764.145,IRF2BP2,1947,1599
ZNF589_E4_318.11,ZNF589,4636,5915
PARL_133.5,PARL,1799,2207
STAT2_E13_94.0,STAT2,1345,905
PSEN2_1347.124,PSEN2,2288,2298
TCF15_E1_168.16,TCF15,849,810
OTP_E2_132.0,OTP,2843,2020
TFCP2_E3_77.0,TFCP2,3968,4326
EIF2AK3_PKc_E16_63.2,EIF2AK3,2278,3196
ZNF232_E5_324.16,ZNF232,2350,2349
DCAF17_1362.103,DCAF17,2747,2736
NTRK3_PKc_E15_123,NTRK3,1391,1177
ZNF880_E4_1221.30,ZNF880,2818,3463
SFMBT2_MBT156256_E1_2685.45,SFMBT2,1566,2409
UBE2QL1_486.51,UBE2QL1,1647,1279
CNOT4_2142.280,CNOT4,1233,893
TP73_E5_187.12,TP73,425,418
MKRN3_1524.92,MKRN3,1977,2346
RNF111_2988.19,RNF111,3284,3300
RREB1_E13_80.5,RREB1,2350,1988
ZNF322_E5_246.17,ZNF322,1409,717
OTUD1_1446.18,OTUD1,1006,704
CASP8_127.5,CASP8,3441,4136
ZBTB25_BTB14114_E1_1308.8,ZBTB25,277,391
ZSCAN29_E3_490.37,ZSCAN29,1084,1240
RERE_Bah102307_E1_4701.964,RERE,2246,2261
