sgRNA,Gene,HCT116-Ts5.initial,HCT116-Ts5.final
ZNF354A_E5_1209.34,ZNF354A,1486,2363
TRAF4_1413.200,TRAF4,400,449
LONRF3_2280.260,LONRF3,1017,1510
SP110_E13_88.3,SP110,2638,3589
RNF24_510.46,RNF24,1848,1477
FOXK2_E4_138.15,FOXK2,974,993
TRIM55_1647.201,TRIM55,500,485
ATG4B_1182.54,ATG4B,1388,1725
MARCH5_837.5,43529,590,712
ZNF16_E4_1479.95,ZNF16,1727,1928
RNF4_573.27,RNF4,835,666
MYCN_E3_180.17,MYCN,1021,1162
HERC2_14505.1213,HERC2,653,635
ZNF740_E6_119.4,ZNF740,2463,2494
JAK1_PKc_E16_136.9,JAK1,1944,2158
ZFP30_E6_1074.67,ZFP30,1230,1869
ARID4B_Chromo_E18_85.0,ARID4B,719,562
ECT2L_2715.101,ECT2L,928,1482
HEY1_E3_84.4,HEY1,988,1284
USP17L4_1593.41,USP17L4,1292,1617
DCAF6_2856.115,DCAF6,894,1350
ADAMTS20_5733.515,ADAMTS20,1345,1937
ZNF597_E4_630.15,ZNF597,1802,2010
PGC_948.15,PGC,818,724
THOP1_2070.108,THOP1,1028,832
NFIA_E8_179.16,NFIA,893,1215
TRIM66_Phd_E15_113.9,TRIM66,659,765
ZNF253_E4_828.53,ZNF253,1457,2088
ZNF493_E4_1086.21,ZNF493,687,827
SETD5_e10_118.2,SETD5,1253,845
OTX1_E4_135.1,OTX1,1367,1289
TRIM38_1398.55,TRIM38,539,676
KLF10_E4_69.7,KLF10,2033,1070
PIAS2_E9_129.8,PIAS2,2736,3168
PIAS2_1866.123,PIAS2,2736,3168
BPTF_Phd2_E27_106.5,BPTF,2147,814
KBTBD8_BTB39147_E1_1806.9,KBTBD8,1274,1888
SOX4_E1_216.14,SOX4,838,1230
ZNF248_E6_1053.84,ZNF248,873,840
ZNF468_E4_750.53,ZNF468,1086,1130
ZNF586_E3_495.35,ZNF586,913,1443
CHD6_D_e13_177.11,CHD6,1364,1505
TRIM8_1656.5,TRIM8,1543,637
ZNF500_E6_330.37,ZNF500,638,581
FBXW8_1797.232,FBXW8,431,494
PPARA_E6_139.3,PPARA,2388,3136
HIC2_E3_507.32,HIC2,2026,2628
FBXL12_981.10,FBXL12,411,284
MYBL2_E3_72.2,MYBL2,1972,2434
MYBL2_SANT_E3_72.2,MYBL2,1972,2434
ZNF134_E3_1116.59,ZNF134,1345,1749
JOSD1_609.29,JOSD1,1192,1678
CMA1_744.57,CMA1,720,856
E2F6_E3_194.9,E2F6,1589,1581
SNAI3_E3_44.3,SNAI3,1022,647
TRIM71_2607.389,TRIM71,2177,2728
RNF26_1302.115,RNF26,728,1073
ADAMTS5_2793.112,ADAMTS5,647,824
ZBTB14_E4_387.3,ZBTB14,1085,1383
BMPR1A_PKc_E11_176.4,BMPR1A,944,1265
ASCL3_E2_162.5,ASCL3,1153,1337
USP49_1923.8,USP49,995,1125
MMP12_1413.24,MMP12,999,1018
BNC2_E6_147.4,BNC2,1105,1498
GATA3_E5_126.15,GATA3,1177,1101
UBE2G1_513.28,UBE2G1,1149,1728
SUV420H1_e9_105.5,SUV420H1,1241,1241
SNAI3_E3_44.0,SNAI3,1024,1320
ZNF454_E5_1011.25,ZNF454,1957,2718
CUL9_7554.703,CUL9,605,668
STUB1_696.45,STUB1,1704,1739
ZFX_E10_1119.45,ZFX,1556,1217
EZH1_e20_85.2,EZH1,1078,1456
ZNF311_E7_1152.54,ZNF311,430,496
RAB40AL_837.11,RAB40AL,969,1161
RBBP6_5379.26,RBBP6,2007,1457
HDAC10_e10_90.12,HDAC10,654,577
TET1_CXXC585624_E1_6411.588,TET1,1172,1278
RAB40A_834.56,RAB40A,953,1285
FXR1_Agenet59115_E1_1866.17,FXR1,1133,1490
USP48_3108.28,USP48,1044,1392
TRIM33_3384.80,TRIM33,898,1117
ZNF716_E4_825.57,ZNF716,1450,1802
TBX18_E4_172.20,TBX18,1690,1841
STK35_PKc_E2_292.47,STK35,460,460
UBE2W_576.38,UBE2W,616,464
KMT2A_Phd1_E11_105.3,KMT2A,334,400
SIRT6_e5_96.1,SIRT6,1210,1433
TGIF2_E2_138.4,TGIF2,1800,1583
ZNF484_E4_1164.25,ZNF484,314,274
TEAD1_E11_141.10,TEAD1,1620,2087
PRCP_1554.97,PRCP,1441,1732
DTL_2193.216,DTL,584,812
PHOX2A_E2_135.2,PHOX2A,960,1071
ZNF827_E3_173.8,ZNF827,676,743
IKZF4_E5_131.19,IKZF4,1431,1385
RNF17_4872.145,RNF17,900,953
ZNF576_E3_69.1,ZNF576,1139,1133
BRD8_BD_e17_77.2,BRD8,1816,1930
RNF166_714.36,RNF166,300,215
CTSB_1020.61,CTSB,1194,1390
ZNF709_E4_1422.113,ZNF709,1251,1619
DMTF1_E12_110.8,DMTF1,1430,1700
DMTF1_SANT_E12_110.8,DMTF1,1430,1700
TMPRSS11B_1251.63,TMPRSS11B,1315,1074
RNF182_744.3,RNF182,1262,1301
CUL3_2325.154,CUL3,722,998
ADAM30_2373.67,ADAM30,1589,1524
IKZF3_E5_168.18,IKZF3,1550,1755
ACE2_2418.74,ACE2,1128,1509
FOXO6_E1_153.2,FOXO6,1201,1396
UBE2D3_6,UBE2D3,1234,753
NFIA_E10_92.8,NFIA,1057,1569
ERBB2_PKc_E21_156.2,ERBB2,348,386
HECW2_4719.545,HECW2,756,782
UBOX5_1626.119,UBOX5,1019,1222
ZFP91_E10_47.0,ZFP91,1423,1365
PRDM2_E8_69.2,PRDM2,1836,2588
ZBTB44_E5_47.1,ZBTB44,1118,835
ZNF446_E7_69.2,ZNF446,1973,1677
ZNF446_E7_69.2,ZNF446,1973,699
ZNF446_E7_69.2,ZNF446,606,1677
ZNF446_E7_69.2,ZNF446,606,699
HOXD13_E2_171.3,HOXD13,1982,2032
CREBL2_E2_141.5,CREBL2,1401,1666
XPNPEP1_61.3,XPNPEP1,2002,1528
USP26_2742.105,USP26,1567,1906
CAMKK2_PKc_E3_36,CAMKK2,865,1052
TRIM16_1695.36,TRIM16,1226,1454
JMJD7_e3_254.41,JMJD7,2283,1922
HOXD13_E2_171.8,HOXD13,2348,2997
TBX15_E4_172.0,TBX15,1755,2226
neg56,neg56,4901,7565
CHD7_Chromo_E8_115.1,CHD7,586,743
NFIX_E9_148.27,NFIX,1405,1976
LCOR_E8_132.9,LCOR,1839,2268
ZNF665_E4_1497.90,ZNF665,2236,2525
CAPN7_2442.6,CAPN7,781,820
RNFT1_1308.37,RNFT1,1440,2246
CDK3_PKc_E2_116.4,CDK3,845,638
SOCS7_1746.193,SOCS7,907,1224
NCOR1_E17_63.3,NCOR1,3050,2804
NCOR1_SANT2_E17_63.3,NCOR1,3050,2804
ASB7_957.69,ASB7,1670,1964
TCF20_ePhd_E1_543.89,TCF20,649,669
FBXL16_5,FBXL16,612,447
LZTR1_BTB433573_E1_2523.3,LZTR1,573,442
FBXO40_4,FBXO40,1201,1388
UBE2R2_717.62,UBE2R2,894,775
SOX6_E13_109.8,SOX6,2115,1593
CDK11A_PKc_E15_122.4,CDK11A,450,546
STYK1_PKc_E10_97.1,STYK1,508,432
TMPRSS9_3180.94,TMPRSS9,625,636
PDZRN4_3111.311,PDZRN4,1001,1047
ZFX_E10_1119.46,ZFX,781,1312
SPSB1_822.17,SPSB1,642,568
BNC2_E6_176.7,BNC2,1129,1233
ZNF141_E4_666.28,ZNF141,2225,3088
BRAP_1779.131,BRAP,1702,1692
TRIM68_1458.3,TRIM68,1152,1252
ZNF302_E6_495.31,ZNF302,1630,1725
TLL2_3048.433,TLL2,1463,1493
CTRB1_792.75,CTRB1,967,644
IRAK3_PKc_E9_199.15,IRAK3,444,365
ZNF682_E4_750.52,ZNF682,741,820
USP11_2892.397,USP11,1771,2000
ZNF101_E4_495.3,ZNF101,1167,1592
ZBTB26_BTB23123_E1_1326.117,ZBTB26,245,312
CUL3_2325.76,CUL3,567,555
ZNF322_E5_246.18,ZNF322,836,705
INSM1_E1_675.1,INSM1,274,266
RPS6KA5_PKc2_E15_160.1,RPS6KA5,515,513
NFYA_E9_66.5,NFYA,3520,1814
RXRG_E4_180.7,RXRG,723,785
WDSUB1_1431.53,WDSUB1,881,1483
SP7_E3_168.7,SP7,589,482
PRDM8_e8_135.12,PRDM8,1822,2857
RNF5_1,RNF5,1192,1402
POU5F1B_E1_174.15,POU5F1B,1653,1667
HIF1AN_e2_251.26,HIF1AN,1361,1285
UBE3C_3252.166,UBE3C,478,583
RNF138_738.50,RNF138,670,916
FBXO21_1887.124,FBXO21,801,674
VAX2_E2_129.4,VAX2,1221,1608
HES3_E2_81.0,HES3,1378,1370
FBXL19_2085.249,FBXL19,388,286
TBX4_E3_120.5,TBX4,1356,1174
RSPRY1_354.50,RSPRY1,539,590
ZNF223_E5_498.17,ZNF223,1817,1810
SPIN3_Spinlin210254_E1_777.51,SPIN3,603,571
KLHL15_BTB32128_E1_1815.12,KLHL15,430,655
CTSA_1497.68,CTSA,1117,1321
MTA1_E11_54.2,MTA1,2195,2053
MTA1_SANT_E11_57.2,MTA1,2195,2053
WSB2_1266.188,WSB2,161,129
UBR2_5268.339,UBR2,1218,1449
TMPRSS15_3060.157,TMPRSS15,838,941
IRX2_E2_177.1,IRX2,1732,2300
BRPF1_Phd_E3_186.10,BRPF1,2200,2211
UBTF_E10_142.10,UBTF,1215,1142
PARP14_Macro801977_E1_5406.399,PARP14,594,689
ZNF781_E4_303.16,ZNF781,2259,3239
MARCH9_1041.58,43533,859,772
FBXO46_1812.171,FBXO46,1184,1515
FBXO15_4,FBXO15,2139,2980
USP7_3309.63,USP7,994,860
FOXD4L6_E1_234.32,FOXD4L6,2256,707
FBXL13_2208.128,FBXL13,751,1178
ZNF496_E9_339.25,ZNF496,1782,1805
TMPRSS6_2436.229,TMPRSS6,767,1147
ATAD2_BD_e22_197.4,ATAD2,530,504
UBE2J1_957.15,UBE2J1,1302,1452
ZNF408_E5_753.114,ZNF408,948,1240
CTSD_1239.215,CTSD,2161,2951
USP31_52.0,USP31,1622,1855
ASB13_837.31,ASB13,1769,2245
TNFAIP1_BTB30120_E1_951.137,TNFAIP1,493,469
TRIM6_1551.96,TRIM6,596,640
RCBTB1_BTB371467_E1_1596.94,RCBTB1,1310,1393
ZFP90_E5_1260.74,ZFP90,1148,1184
HELLS_D_e10_144.9,HELLS,1676,2538
MYCL_E2_165.4,MYCL,1228,1376
ZNF181_E4_828.52,ZNF181,2974,4319
SOX14_E1_216.10,SOX14,573,723
ZNF322_E5_246.13,ZNF322,1454,1933
SETMAR_e2_380.4,SETMAR,1143,1495
ADAMTS19_3624.131,ADAMTS19,1003,877
ARID3B_E4_73.3,ARID3B,1846,2481
ZNF10_E5_666.12,ZNF10,1376,1921
CDK9_e5.1,CDK9,7327,5976
KCTD2_BTB74164_E1_792.105,KCTD2,903,641
RNF148_918.14,RNF148,445,575
POU2F3_E9_63.5,POU2F3,1562,1332
ZSCAN29_E5_489.1,ZSCAN29,1437,1217
STK17B_PKc_E7_180.1,STK17B,1234,1081
MYBL1_E4_93.7,MYBL1,2501,3358
MYBL1_SANT_E4_52.1,MYBL1,2501,3358
NFX1_3366.72,NFX1,1156,1124
ING5_Phd_E8_28.0,ING5,899,747
FBXW5_1701.107,FBXW5,719,732
PSMA8_771.17,PSMA8,921,950
PGC_948.131,PGC,1301,1588
ANAPC5_2268.222,ANAPC5,1070,1149
PTF1A_E1_168.3,PTF1A,904,1041
SETD6_e4_118.16,SETD6,926,1128
BACH2_E8_126.0,BACH2,1447,1741
NFKB1_E5_99.3,NFKB1,1318,1755
BRWD3_BD2_e35_105.1,BRWD3,1809,1832
SOX17_E1_109.7,SOX17,1930,2049
ESR2_E3_106.0,ESR2,1474,1542
neg11,neg11,4600,6074
KDM5A_e12_163.5,KDM5A,2311,2728
ASB4_1281.76,ASB4,540,709
TRIM45_1689.265,TRIM45,1063,1017
KDM2B_e7_94.3,KDM2B,1456,1909
KDM2B_4011.49,KDM2B,1456,1909
DMTF1_E12_110.3,DMTF1,2648,3478
ZNF155_E5_750.20,ZNF155,1383,1404
GZMM_774.89,GZMM,818,866
neg22,neg22,3027,3800
CHD4_D_e17_138.8,CHD4,1455,1598
ZNF236_Ex_357.40,ZNF236,1259,992
PGA5_1167.123,PGA5,1540,1224
IKZF2_E5_168.5,IKZF2,1108,1615
SIRT4_e4_158.9,SIRT4,1086,1024
PARP9_Macro317453_E1_2565.67,PARP9,1179,1847
MGA_E20_126.1,MGA,1083,705
MAPK10_PKc_E5_130.2,MAPK10,1226,1728
FBXO11_2784.168,FBXO11,919,1038
ASPA_942.52,ASPA,1118,1137
ZNF592_E8_288.57,ZNF592,991,1220
PSMB1_726.12,PSMB1,1466,788
XPNPEP2_110.2,XPNPEP2,1057,1325
ZNF841_E7_1674.91,ZNF841,1432,1632
KLF2_E3_78.0,KLF2,1597,2362
SHPRH_H_e26_93.4,SHPRH,1163,1385
SHPRH_5052.250,SHPRH,1163,1385
ADAMTS8_2670.123,ADAMTS8,1047,1697
KDM2A_CXXC576609_E1_3489.398,KDM2A,2513,1087
KDM2A_3489.398,KDM2A,2513,1087
MTA1_E11_54.1,MTA1,1925,2276
MTA1_SANT_E11_57.1,MTA1,1925,2276
ZNF652_E4_54.0,ZNF652,1362,1544
HSPBAP1_e4_137.11,HSPBAP1,908,1107
ZNF791_E4_1428.88,ZNF791,459,510
MMP11_1467.244,MMP11,730,853
ZNF549_E4_1143.10,ZNF549,2501,3080
THAP8_E1_77.3,THAP8,865,1133
TBX5_E3_86.6,TBX5,1712,2726
CPB2_1272.75,CPB2,1610,2136
ZNF781_E4_303.1,ZNF781,1982,2466
ZNF28_E4_1494.47,ZNF28,2038,2605
RFX1_E3_182.2,RFX1,1353,1008
DCAF10_1680.124,DCAF10,1169,1147
SIRT6_e3_183.25,SIRT6,1215,1521
BMP1_2961.476,BMP1,1738,1940
EPHX4_1089.88,EPHX4,876,1035
CREB3L4_E6_92.8,CREB3L4,1347,1776
ZNF432_E5_1392.78,ZNF432,1316,2108
MEP1B_2106.42,MEP1B,1426,1684
UBR1_5250.20,UBR1,614,1023
KCNS1_BTB52151_E1_1581.33,KCNS1,425,483
USP29_2769.142,USP29,658,818
ZNF596_E6_906.42,ZNF596,1116,1575
CHD3_H_e22_125.0,CHD3,822,1098
GZMH_741.77,GZMH,625,880
ZNF662_E4_486.8,ZNF662,2254,2857
ZNF286A_E6_744.43,ZNF286A,338,339
HECTD2_2343.72,HECTD2,239,398
FBXO3_1416.132,FBXO3,912,600
HERC1_14586.671,HERC1,896,779
NR2F1_E1_208.3,NR2F1,995,966
KMT2D_16614.143,KMT2D,639,617
PAX4_E5_83.11,PAX4,1229,1475
ZKSCAN2_E5_472.50,ZKSCAN2,1835,2730
ZKSANT2_SANT_E5_472.50,ZKSANT2,1835,2730
RPL23A_e2.2,RPL23A,3330,820
THAP7_E2_156.20,THAP7,623,831
MYB_E5_221.25,MYB,1618,1849
MYB_SANT2_E5_114.11,MYB,1618,1849
BBX_E5_171.1,BBX,1123,1464
CDIP1_E5_107.3,CDIP1,408,744
BRD4_BD1_e3_138.2,BRD4,589,513
ZNF564_E4_1317.122,ZNF564,1932,1989
THAP8_E1_77.6,THAP8,426,439
KMT2B_Phd3_E16_183.35,KMT2B,362,493
CTCF_E5_134.10,CTCF,857,754
ZNF226_E6_1572.151,ZNF226,624,715
OTUD4_438.25,OTUD4,1283,1472
PRKDC_PKc_E80_93.5,PRKDC,755,406
SIX3_E1_147.8,SIX3,308,306
DLX6_E2_129.7,DLX6,1526,1723
NR1D2_E3_81.6,NR1D2,1696,2210
UBE2H_552.60,UBE2H,1633,1465
neg36,neg36,4975,6766
AIRE_Phd1_E8_113.8,AIRE,2026,2104
CCNF_2361.395,CCNF,1907,1856
NRF1_E6_159.27,NRF1,378,113
ZNF133_E7_1230.94,ZNF133,1257,1399
CTSL1_456.39,CTSL1,689,825
KLK7_762.17,KLK7,955,857
ADCK1_PKc_E5_159.11,ADCK1,303,288
ZNF814_E3_1911.127,ZNF814,1348,2016
ZBTB40_E15_215.8,ZBTB40,608,522
ASB6_1266.170,ASB6,839,661
MAP3K4_PKc_E22_117.4,MAP3K4,341,622
GGT1_1710.1,GGT1,238,153
IPP_BTB28134_E1_1755.1,IPP,960,1152
TMPRSS5_1374.113,TMPRSS5,1091,1185
NFX1_E9_218.30,NFX1,1969,2404
MSX2_E2_177.16,MSX2,1598,2000
PHF14_Phd1_E5_86.0,PHF14,969,1290
FOXR2_E1_246.29,FOXR2,1286,2081
ZNF384_E7_188.3,ZNF384,2491,2379
DMRTA2_E2_141.16,DMRTA2,717,819
ZFP36L2_1485.262,ZFP36L2,1154,967
F9_1386.81,F9,1230,1557
BTBD1_BTB62175_E1_1449.34,BTBD1,316,306
TNFAIP1_BTB30120_E1_951.2,TNFAIP1,736,818
REN_1221.176,REN,1922,2211
TMEM129_1089.190,TMEM129,870,1101
MAPK6_PKc_E5_200.14,MAPK6,1614,1592
TRAF6_1569.99,TRAF6,614,732
MYBL2_SANT_E4_52.2,MYBL2,950,980
ZNF57_E4_1227.65,ZNF57,1718,2433
JMJD6_e3_280.11,JMJD6,1623,1363
ADCK3_PKc_E12_108.8,ADCK3,399,419
SLX4_BTB699788_E1_5505.854,SLX4,521,753
HLX_E3_141.5,HLX,466,550
ADAMTS17_3288.491,ADAMTS17,587,732
GBX1_E2_177.8,GBX1,2495,3095
L3MBTL1_MBT493585_E1_2523.3,L3MBTL1,440,495
ZBTB9_BTB38140_E1_1422.17,ZBTB9,2315,2516
MLLT6_ePhd_E4_110.3,MLLT6,2053,2159
TBX10_E4_172.21,TBX10,1055,1069
ZNF664_E5_735.39,ZNF664,1488,1721
RCOR1_E11_92.2,RCOR1,1778,1616
RCOR1_SANT2_E11_101.2,RCOR1,1778,1616
BTBD8_BTB207300_E1_1137.61,BTBD8,961,1673
ZNF573_E8_1155.41,ZNF573,1761,2835
JARID2_E17_108.4,JARID2,1115,1133
HDAC11_e9_118.3,HDAC11,1560,1762
KBTBD12_BTB32127_E1_1872.2,KBTBD12,970,1401
SP110_E14_143.1,SP110,2087,2526
ZNF554_E5_498.57,ZNF554,1198,1733
NEURL2_858.91,NEURL2,871,977
ASB7_957.11,ASB7,194,149
NSD1_PWWP17541848_E1_8091.295,NSD1,536,666
POLR2A_e2.1,POLR2A,4181,1719
RNF213_15624.877,RNF213,1424,1614
TFCP2_E2_152.1,TFCP2,1557,1374
ZFP92_E4_657.53,ZFP92,464,946
ZNF254_E6_1326.42,ZNF254,765,1323
OMA1_1575.101,OMA1,1341,1314
ZNF10_E5_666.5,ZNF10,1061,1543
RNF146_1077.91,RNF146,1068,1743
UBOX5_1626.208,UBOX5,960,908
TEAD1_E10_174.18,TEAD1,1519,1076
ZBTB32_BTB23109_E1_1464.26,ZBTB32,496,458
INTS12_Phd_E5_139.5,INTS12,1097,401
TPP1_1692.249,TPP1,887,997
SYVN1_1854.284,SYVN1,500,530
ABHD12_1215.152,ABHD12,1602,1726
HERC1_14586.658,HERC1,493,450
BAZ2A_BD_e28_144.16,BAZ2A,524,652
ZNF501_E3_582.35,ZNF501,714,885
ZNF778_E7_1323.132,ZNF778,1056,1129
COPS5_1005.39,COPS5,942,675
ZNF486_E4_663.12,ZNF486,1094,1565
ELF3_E9_76.6,ELF3,730,776
KCNG4_BTB61160_E1_1560.34,KCNG4,838,1403
USP47_3864.61,USP47,461,476
WDTC1_2034.73,WDTC1,513,695
SOX5_E13_109.0,SOX5,1072,1464
DCAF8_1794.223,DCAF8,349,583
SYVN1_1854.59,SYVN1,645,592
neg32,neg32,5825,7095
ZNF266_E11_1233.72,ZNF266,1836,2459
USP21_1698.74,USP21,1081,1295
ZBTB7C_E2_113.11,ZBTB7C,2634,3287
TAOK1_PKc_E5_46.1,TAOK1,543,1758
BHLHE41_E3_99.0,BHLHE41,1164,1509
TAOK3_PKc_E3_117.7,TAOK3,253,254
KCTD4_BTB36123_E1_780.6,KCTD4,886,1221
ZNF837_E3_690.37,ZNF837,1282,1495
CCIN_BTB18128_E1_1767.13,CCIN,516,532
OTUB2_705.33,OTUB2,2118,2076
ALX3_E2_135.14,ALX3,834,862
PADI4_e8_104.8,PADI4,814,671
DPYSL2_81.8,DPYSL2,661,495
ZNF574_E2_1602.200,ZNF574,867,934
RNF39_1263.263,RNF39,191,178
neg93,neg93,3030,4190
FOXD4L1_E1_234.11,FOXD4L1,430,519
ARNT2_E4_157.8,ARNT2,764,990
ADAMTS2_3636.135,ADAMTS2,1288,1353
TFCP2L1_E3_77.0,TFCP2L1,770,778
PSMA5_726.29,PSMA5,1490,2023
ZNF784_E2_447.63,ZNF784,339,258
FBXW5_1701.238,FBXW5,234,275
SOHLH2_E7_130.0,SOHLH2,2449,3033
ALK_PKc_E24_98.8,ALK,1264,1593
PIAS3_1887.226,PIAS3,788,834
MIB1_3021.63,MIB1,628,928
ZFP41_E2_237.1,ZFP41,1180,1567
PPP1R11_381.11,PPP1R11,1249,1805
HIVEP1_E4_4854.58,HIVEP1,1323,1742
USP4_119.11,USP4,629,544
SUV39H2_e4_147.6,SUV39H2,1371,1523
FXR1_Agenet59115_E1_1866.15,FXR1,306,307
TRIM73_6,TRIM73,534,637
ZNF281_E2_246.0,ZNF281,1853,2305
KDM5A_Phd3_E28_204.0,KDM5A,380,500
HDX_E6_138.3,HDX,601,812
CFI_1752.88,CFI,948,997
TFAP4_E2_111.1,TFAP4,1023,825
ZNF219_E5_38.1,ZNF219,1996,2304
CASP4_966.39,CASP4,1458,1726
ANAPC7_1800.26,ANAPC7,1675,2465
FBXO30_12,FBXO30,1578,1983
MAP3K1_PKc_E15_96.4,MAP3K1,1775,1657
MAP3K1_4539.218,MAP3K1,1775,1657
CSDC2_E4_103.0,CSDC2,1312,1524
CTSW_1131.103,CTSW,1388,1114
EHMT1_e26_176.1,EHMT1,1543,1395
HSFY2_E2_126.0,HSFY2,1423,2312
CPA5_1311.108,CPA5,1107,1487
ARIH1_1674.98,ARIH1,1014,136
ZKSCAN3_E7_573.32,ZKSCAN3,759,1060
HCK_PKc_E8_76.11,HCK,367,348
RHOXF2B_E2_71.3,RHOXF2B,1943,2672
ZNF30_E5_1491.94,ZNF30,1155,1438
BRD3_BD1_e3_138.8,BRD3,1663,1979
THOP1_2070.13,THOP1,1370,1193
ZBTB39_BTB20120_E1_2139.19,ZBTB39,1110,1403
RNF38_1548.62,RNF38,1716,1938
ADAM11_2310.107,ADAM11,929,816
RHBDF1_2568.389,RHBDF1,1034,994
POU2F2_E10_63.1,POU2F2,1082,1545
ZNF257_E4_936.42,ZNF257,987,1485
HAND1_E1_162.3,HAND1,1448,1391
TADA2A_E6_158.0,TADA2A,3907,3954
TADA2A_SANT_E6_158.0,TADA2A,3907,3954
RUNX1_E4_129.5,RUNX1,1272,1101
ADAMTS6_3354.337,ADAMTS6,872,1392
ZNF787_E3_822.36,ZNF787,1063,1419
PRKD2_PKc_E14_162.19,PRKD2,392,405
CERS5_E3_105.4,CERS5,738,926
SMARCA1_SANT_E21_133.1,SMARCA1,424,508
ZBTB11_E10_176.9,ZBTB11,1645,1446
TRERF1_E15_54.0,TRERF1,746,597
TRERF1_SANT_E15_54.0,TRERF1,746,597
SP100_BD_e29_79.3,SP100,1320,1709
HOXB9_E2_177.12,HOXB9,1184,1660
CHD9_D_e12_244.8,CHD9,1511,1828
RNF157_2040.50,RNF157,489,535
SPOP_BTB190297_E1_1125.56,SPOP,666,628
USF1_E9_95.2,USF1,894,1098
GABPA_E9_182.2,GABPA,932,547
PIAS3_1887.335,PIAS3,462,540
ZZZ3_SANT_E11_33.0,ZZZ3,821,676
MXD1_E4_115.5,MXD1,1278,1468
SIX1_E1_156.7,SIX1,435,535
ZNF189_E3_1161.93,ZNF189,1714,1964
RNF214_2112.139,RNF214,1512,1574
FBXL2_1272.132,FBXL2,549,686
ZNF71_E3_1110.166,ZNF71,1269,1739
FOXR1_E4_95.2,FOXR1,2965,3568
ASB7_957.30,ASB7,475,630
FBXL14_1257.159,FBXL14,604,727
UBE4A_3201.148,UBE4A,902,1078
ADAMTS5_2793.373,ADAMTS5,807,1189
PHRF1_Phd_E6_68.4,PHRF1,1063,991
PHRF1_4950.64,PHRF1,1063,991
TRIM67_2352.0,TRIM67,1171,1485
RNF13_1146.45,RNF13,1164,1451
HOXB3_E4_177.17,HOXB3,1099,1284
ZNF292_E8_243.7,ZNF292,1680,1829
PRSS38_981.54,PRSS38,1163,1580
ASB15_1767.107,ASB15,1159,1360
ZNF98_E4_1155.79,ZNF98,959,1222
ARID2_E2_94.9,ARID2,2132,3083
ZBTB14_E4_387.8,ZBTB14,855,1380
NFYB_E5_195.4,NFYB,2704,1518
FBXL12_981.207,FBXL12,844,814
NFE2L3_E4_135.1,NFE2L3,1222,1278
ZNF766_E4_582.38,ZNF766,940,1531
GABPA_E10_70.0,GABPA,1835,2029
RNF6_2058.108,RNF6,712,788
PRDM2_e6_63.3,PRDM2,1775,1683
CTRL_795.64,CTRL,779,878
IRX5_E2_177.27,IRX5,741,1175
ZNF473_E5_1962.158,ZNF473,1373,1535
TAF1_BD1_e28_178.11,TAF1,1264,1293
ZNF544_E7_1068.42,ZNF544,1415,1583
BRPF1_BD_e7_237.5,BRPF1,1616,2133
CFLAR_708.8,CFLAR,949,983
DPP7_1479.299,DPP7,893,728
ZNF425_E4_1131.153,ZNF425,1266,1482
ADAM29_2463.41,ADAM29,1241,1649
PRDM14_E7_66.0,PRDM14,660,806
MORF_e12_162.8,MORF,2279,2758
DCAF15_1803.326,DCAF15,1818,1713
RXRG_E3_34.0,RXRG,2579,3045
ABHD12B_858.97,ABHD12B,898,775
TCF7L1_E10_99.2,TCF7L1,1153,1200
RNF146_1077.5,RNF146,741,1292
ZFP82_E5_1152.83,ZFP82,1613,2442
FOXO6_E2_90.1,FOXO6,1639,1772
ZNF331_E7_993.91,ZNF331,2127,2796
ZNF33A_E5_1407.108,ZNF33A,1845,2092
CLPP_834.119,CLPP,1899,2034
PRDM13_E4_63.2,PRDM13,1592,1677
NIM1K_PKc_E2_82.4,NIM1K,531,716
RNF115_915.65,RNF115,849,1070
TRIM68_1458.95,TRIM68,1627,2123
CTRB2_792.67,CTRB2,754,1104
KCNA4_BTB178269_E1_1962.71,KCNA4,603,564
TUB_E12_172.0,TUB,1271,1528
PRPF8_7008.581,PRPF8,1159,480
HSF4_E4_109.0,HSF4,746,576
L3MBTL4_MBT164260_E1_1872.194,L3MBTL4,1370,1649
PKN2_PKc_E14_42,PKN2,1301,1477
TSHZ3_E2_207.12,TSHZ3,1233,1427
SMN1_Tudor_E5_201.10,SMN1,634,414
ZNF519_E3_1131.55,ZNF519,1365,1741
UHRF2_Phd_E6_182.11,UHRF2,954,852
SIRT2_e7_57.7,SIRT2,1594,1781
EAF2_E3_137.6,EAF2,261,483
ZNF567_E6_1281.98,ZNF567,873,1106
CDKL4_PKc_E3_73,CDKL4,596,656
SATB2_E11_177.6,SATB2,1202,1545
XPNPEP2_66.4,XPNPEP2,1978,2507
RAB40C_846.119,RAB40C,1457,1339
ZFPL1_933.167,ZFPL1,230,322
KDM1B_e17_153.11,KDM1B,1033,1910
CDK5_PKc_E2_89.3,CDK5,662,738
PCGF1_780.7,PCGF1,1475,1303
TEK_PKc_E18_114.4,TEK,838,1067
LBR_tudor956_E1_1848.4,LBR,459,592
PSEN1_1404.72,PSEN1,671,589
CPA1_1260.174,CPA1,1065,1215
NFX1_3366.214,NFX1,283,254
SOX3_E1_216.10,SOX3,1653,2182
FXR1_Agenet59115_E1_1866.12,FXR1,1218,1449
MIB2_3213.376,MIB2,861,985
TRIM6-TRIM34_2529.278,TRIM6-TRIM34,1649,1908
