Gene	sgRNA	Cont1|beta	Cont1|z	Cont1|p-value	Cont1|fdr	Cont1|wald-p-value	Cont1|wald-fdr
TBX2	7	-0.33437	-0.8853	0.56314	0.90868	0.376	0.68713
TBX20	7	1.2356	1.0144	0.048635	0.50562	0.31038	0.68713
TBX21	7	0.92077	1.0486	0.16268	0.72866	0.29438	0.68713
TBX22	6	0.080509	0.16705	0.97526	0.9945	0.86733	0.92804
TBX3	7	1.1298	1.0048	0.07537	0.58442	0.31499	0.68713
TBX4	7	-0.47143	-1.2332	0.44852	0.88596	0.21749	0.68713
TBX5	7	-0.40029	-0.88615	0.50484	0.90213	0.37554	0.68713
TBX6	7	0.34038	0.65173	0.65842	0.94001	0.51457	0.74454
TCF12	6	0.10615	0.18116	0.95108	0.99204	0.85624	0.92291
TCF15	6	-0.37191	-0.64881	0.56456	0.90868	0.51646	0.74514
TCF21	6	0.022722	0.04888	0.96104	0.99354	0.96101	0.98494
TCF23	6	1.2226	0.97696	0.076507	0.58442	0.32859	0.68713
TCF3	6	-0.10609	-0.22132	0.82992	0.97736	0.82484	0.90691
TCF4	6	-0.39541	-0.97764	0.54608	0.90683	0.32825	0.68713
TCF7	6	0.14536	0.29171	0.90842	0.9874	0.77051	0.8844
TCF7L1	6	0.25011	0.59753	0.79152	0.97493	0.55016	0.76618
TCF7L2	6	-0.79443	-1.6198	0.27702	0.81658	0.10527	0.62182
TEAD1	7	-0.36661	-0.96036	0.53413	0.90467	0.33687	0.68713
TEAD2	7	0.31993	0.92318	0.68288	0.94388	0.35591	0.68713
TEAD3	7	-0.36838	-0.72139	0.53242	0.90467	0.47067	0.71423
TEAD4	7	-0.11713	-0.32384	0.80575	0.97493	0.74606	0.87526
TEF	6	1.0752	1.0524	0.126	0.67368	0.29259	0.68713
TERF1	12	-1.4337	-4.2179	0.0073948	0.3254	2.4656e-05	0.0009423
TERF2	12	-2.163	-5.4574	0.0017065	0.2069	4.8312e-08	3.829e-06
TFAM	7	-2.4019	-4.3599	0.014221	0.33113	1.3011e-05	0.00053192
TFAP2A	7	0.62937	0.87092	0.36519	0.84252	0.3838	0.68713
TFAP2B	7	-1.5897	-2.8968	0.036974	0.46429	0.0037695	0.062814
TFAP2C	7	0.42794	0.75727	0.55688	0.90683	0.44889	0.70455
TFAP2D	6	0.15488	0.3243	0.89647	0.98471	0.74571	0.87521
TFAP2E	7	-0.20089	-0.46479	0.70734	0.95324	0.64208	0.81677
TFAP4	6	-0.71604	-1.3354	0.31342	0.823	0.18175	0.68713
TFCP2	7	0.037753	0.12922	0.97668	0.9945	0.89718	0.94559
TFCP2L1	7	0.44986	0.80797	0.53641	0.90488	0.41911	0.69464
TFDP1	6	-0.81055	-1.8374	0.26763	0.81313	0.06615	0.47955
TFDP2	2	1.1771	0.61739	0.29636	0.81994	0.53698	0.7574
TFDP3	6	0.29818	0.54018	0.73635	0.96229	0.58907	0.79022
TFE3	6	0.66623	0.84766	0.36064	0.83707	0.39663	0.68713
TFEB	6	0.031143	0.063671	0.97127	0.99447	0.94923	0.97903
TFEC	3	1.5764	0.63671	0.093003	0.62764	0.52432	0.74878
TGIF1	6	-2.1035	-4.47	0.020478	0.37949	7.8234e-06	0.00033141
TGIF2	6	0.78953	1.0917	0.27332	0.81313	0.27497	0.68713
TGIF2LX	1	1.9937	0.22341	0.20279	0.76333	0.82321	0.90657
TGIF2LY	6	1.2137	0.97313	0.079352	0.5911	0.33049	0.68713
THAP1	6	-5.0809	-8.4501	0.010239	0.3254	2.9117e-17	4.095e-15
THAP10	6	-0.94283	-1.7166	0.20279	0.76333	0.086055	0.56136
THAP11	6	-1.7819	-3.3005	0.033845	0.44238	0.00096504	0.022177
THAP2	6	1.1779	1.1327	0.088737	0.61538	0.25733	0.68713
THAP3	6	-0.57504	-1.1113	0.40131	0.8536	0.26644	0.68713
THAP4	6	-0.13045	-0.21788	0.80205	0.97493	0.82752	0.90726
THAP5	6	0.63416	0.84668	0.38936	0.8482	0.39717	0.68713
THAP6	6	0.55692	1.0065	0.45762	0.89179	0.31419	0.68713
THAP7	7	-0.17537	-0.39707	0.74005	0.96229	0.69131	0.84456
THAP8	6	-0.59252	-1.4378	0.39107	0.84939	0.1505	0.68713
THAP9	6	0.24854	0.422	0.79209	0.97493	0.67302	0.83646
THRA	7	-0.86397	-1.8633	0.19767	0.76092	0.062423	0.45916
THRB	4	-1.0122	-1.6665	0.26906	0.81313	0.095616	0.59377
TLX1	6	0.63472	1.2113	0.38879	0.84801	0.22578	0.68713
TLX2	6	0.43779	1.0182	0.57366	0.91028	0.30858	0.68713
TLX3	6	-0.39193	-0.94923	0.54977	0.90683	0.3425	0.68713
TOX	6	0.64058	0.90938	0.38339	0.84678	0.36315	0.68713
TOX2	7	0.79074	1.1963	0.23919	0.78839	0.23159	0.68713
TOX3	6	0.23013	0.66463	0.8103	0.97502	0.50629	0.73833
TOX4	5	-1.0227	-2.1356	0.20848	0.77158	0.032709	0.2964
TP53	6	1.9375	0.68951	0.003413	0.26087	0.4905	0.72891
TP63	8	0.14324	0.47528	0.89505	0.98467	0.63459	0.814
TP73	7	-1.0342	-2.0793	0.13083	0.68398	0.037586	0.32711
TRERF1	14	0.60509	1.4953	0.21672	0.77576	0.13483	0.68713
TRPS1	6	0.75777	1.0235	0.29551	0.81994	0.30606	0.68713
TSC22D1	6	1.0197	1.0626	0.15159	0.71088	0.28799	0.68713
TSC22D2	5	0.49481	1.4777	0.55518	0.90683	0.13948	0.68713
TSC22D3	6	0.11606	0.228	0.94027	0.99072	0.81965	0.90574
TSC22D4	6	0.17048	0.30518	0.8777	0.9807	0.76023	0.87955
TSHZ1	6	0.14138	0.33391	0.91325	0.9874	0.73844	0.87214
TSHZ3	6	0.87471	1.0658	0.22497	0.78384	0.28651	0.68713
TTF1	12	-3.2197	-7.0527	0.0017065	0.2069	1.7547e-12	1.9902e-10
TUB	8	-0.043064	-0.11243	0.86519	0.9807	0.91048	0.95446
TULP1	8	-0.13903	-0.37922	0.74516	0.96409	0.70452	0.85124
TULP2	8	0.31194	0.6757	0.67264	0.94388	0.49923	0.73393
TULP3	8	0.26799	0.71573	0.72895	0.96229	0.47416	0.71675
TULP4	21	0.41163	1.2843	0.32309	0.83668	0.19905	0.68713
TWIST1	6	0.70801	1.043	0.33305	0.83703	0.29693	0.68713
TWIST2	6	-0.60992	-2.1007	0.37969	0.8462	0.035664	0.31666
UBP1	8	-1.376	-2.2124	0.046075	0.49091	0.026939	0.25837
UBTF	8	-1.9336	-3.8309	0.015358	0.34146	0.00012766	0.0039031
UBTFL1	6	0.11929	0.25688	0.93743	0.99072	0.79727	0.89671
UNCX	6	-0.17845	-0.37167	0.74801	0.96409	0.71014	0.85499
USF1	8	-0.060767	-0.15362	0.84158	0.97851	0.87791	0.93576
USF2	6	-0.97446	-2.4822	0.19397	0.75778	0.013057	0.15297
VAX1	7	-0.13482	-0.29157	0.78641	0.97493	0.77061	0.8844
VAX2	7	0.54084	1.0008	0.44312	0.88106	0.31694	0.68713
VDR	6	0.4117	0.58193	0.60068	0.92392	0.56062	0.77209
VENTX	6	0.2977	0.59095	0.73635	0.96229	0.55455	0.76855
VEZF1	6	0.7109	1.03	0.33077	0.83668	0.30302	0.68713
VSX1	6	1.281	0.9843	0.061149	0.51932	0.32497	0.68713
VSX2	6	0.92395	0.92001	0.19767	0.76092	0.35757	0.68713
WHSC1	18	-0.55576	-2.3064	0.17235	0.73221	0.021086	0.21828
WT1	7	1.421	1.0258	0.023891	0.38889	0.30501	0.68713
XBP1	4	0.44675	0.57242	0.6442	0.93714	0.56704	0.77467
YBX1	6	-1.6771	-3.3662	0.041524	0.46965	0.00076219	0.017986
YBX2	6	-0.067928	-0.13727	0.86917	0.9807	0.89081	0.94312
YBX3	5	0.10942	0.19086	0.95307	0.99204	0.84863	0.91951
YY1	7	-2.2518	-4.2965	0.016496	0.34731	1.7355e-05	0.00068562
YY2	6	1.2135	0.93045	0.079352	0.5911	0.35214	0.68713
ZBED1	6	-0.47024	-1.0981	0.4818	0.89305	0.27217	0.68713
ZBED2	6	-0.17698	-0.38699	0.74829	0.96409	0.69877	0.84914
ZBED3	6	0.52113	0.75364	0.48521	0.89413	0.45107	0.70548
ZBED4	6	-0.39847	-0.85377	0.54181	0.90671	0.39323	0.68713
ZBTB1	12	0.65763	1.4998	0.20563	0.7667	0.13368	0.68713
ZBTB10	9	1.275	1.1867	0.022469	0.38278	0.23534	0.68713
ZBTB11	13	-1.158	-3.1377	0.022753	0.38278	0.0017027	0.033445
ZBTB12	11	-1.1313	-3.1949	0.038111	0.46758	0.0013988	0.02893
ZBTB14	12	-0.11862	-0.44435	0.73094	0.96229	0.65679	0.82642
ZBTB16	13	0.62432	1.3823	0.23151	0.78723	0.16689	0.68713
ZBTB17	14	-1.983	-5.1575	0.0017065	0.2069	2.5033e-07	1.7604e-05
ZBTB18	12	0.44508	1.1027	0.42691	0.87123	0.27014	0.68713
ZBTB2	12	-0.039388	-0.11008	0.85068	0.97954	0.91235	0.95584
ZBTB20	12	0.20262	0.56301	0.76991	0.97457	0.57343	0.77857
ZBTB21	12	0.63404	1.4248	0.22639	0.78384	0.15421	0.68713
ZBTB24	14	-0.042089	-0.12978	0.83732	0.97775	0.89674	0.94545
ZBTB25	11	0.32273	0.96637	0.61234	0.92642	0.33386	0.68713
ZBTB26	12	0.67793	1.3866	0.19084	0.75224	0.16555	0.68713
ZBTB3	11	-0.30725	-0.80861	0.49772	0.89974	0.41874	0.69464
ZBTB32	12	0.91288	1.4789	0.068544	0.5553	0.13916	0.68713
ZBTB33	12	0.032506	0.13407	0.96445	0.99356	0.89335	0.94382
ZBTB34	12	0.17909	0.63594	0.80916	0.97499	0.52482	0.74919
ZBTB37	12	0.367	0.86787	0.5256	0.90467	0.38546	0.68713
ZBTB38	12	0.7035	1.6602	0.17605	0.73722	0.096879	0.59671
ZBTB4	13	0.23847	0.75633	0.70819	0.95402	0.44945	0.70485
ZBTB40	13	0.54299	1.5658	0.30887	0.8221	0.1174	0.6536
ZBTB41	13	0.26689	1.1257	0.66297	0.94174	0.26028	0.68713
ZBTB42	12	-0.17226	-0.62514	0.65728	0.94001	0.53188	0.75285
ZBTB43	12	-0.33373	-1.1352	0.45535	0.89179	0.25627	0.68713
ZBTB44	11	-0.66803	-2.0291	0.19255	0.75558	0.042449	0.35284
ZBTB45	12	-2.2397	-5.4432	0.0017065	0.2069	5.2324e-08	3.9994e-06
ZBTB46	12	-0.041477	-0.14322	0.84642	0.97927	0.88612	0.94013
ZBTB47	13	0.52629	1.3892	0.32821	0.83668	0.16477	0.68713
ZBTB48	14	-0.382	-1.4088	0.37685	0.84498	0.1589	0.68713
ZBTB49	13	0.15843	0.4807	0.83817	0.97809	0.63073	0.81352
ZBTB6	12	0.1436	0.40532	0.86405	0.9807	0.68524	0.84154
ZBTB7A	12	-0.82025	-2.3204	0.096701	0.63787	0.020317	0.21134
ZBTB7B	12	-0.10888	-0.30371	0.74261	0.96382	0.76135	0.88027
ZBTB7C	12	0.52518	1.2203	0.33504	0.83707	0.22236	0.68713
ZBTB8A	12	-0.28908	-0.93425	0.50597	0.90213	0.35018	0.68713
ZEB1	6	1.4515	0.91616	0.033276	0.44151	0.35958	0.68713
ZEB2	7	0.51829	0.84406	0.46644	0.89179	0.39864	0.68732
ZFAT	7	-0.37386	-0.82922	0.52759	0.90467	0.40698	0.6909
ZFHX3	6	-0.76964	-1.4087	0.28868	0.81869	0.15893	0.68713
ZFHX4	6	-55.693	-75.825	0	0	0	0
ZFP1	6	1.379	0.91101	0.044937	0.48318	0.36229	0.68713
ZFP14	6	0.62955	1.0307	0.39221	0.84939	0.30269	0.68713
ZFP2	6	0.59909	0.89079	0.41894	0.86737	0.37304	0.68713
ZFP28	6	0.60754	1.1169	0.41126	0.86105	0.26405	0.68713
ZFP3	6	0.052718	0.13973	0.99488	0.99743	0.88887	0.9422
ZFP30	6	0.69598	1.0569	0.34101	0.83707	0.29054	0.68713
ZFP36	15	0.37324	1.1973	0.46388	0.89179	0.23121	0.68713
ZFP36L1	14	-0.21809	-0.70946	0.57565	0.91089	0.47804	0.71982
ZFP37	6	0.064677	0.17331	0.99033	0.99743	0.86241	0.9259
ZFP41	6	0.080044	0.17977	0.97554	0.9945	0.85733	0.92324
ZFP42	6	-0.12237	-0.31686	0.81257	0.97542	0.75135	0.87737
ZFP57	6	-1.2309	-2.3447	0.10552	0.63966	0.019045	0.20108
ZFP62	6	0.5289	0.69116	0.47838	0.89305	0.48947	0.72828
ZFP64	7	1.2777	0.93083	0.042662	0.47619	0.35194	0.68713
ZFP69	6	0.31676	0.80401	0.71331	0.95725	0.42139	0.69484
ZFP69B	6	-0.91381	-2.3737	0.21729	0.77576	0.017609	0.18934
ZFP82	6	1.5717	0.81858	0.021047	0.37949	0.41303	0.69312
ZFP90	6	0.14329	0.35005	0.91126	0.9874	0.7263	0.8636
ZFP91	2	1.5331	0.48874	0.16667	0.73221	0.62502	0.80975
ZFP92	6	0.19686	0.41712	0.84755	0.97954	0.67659	0.83745
ZFPM1	7	-0.48615	-1.4518	0.43686	0.87571	0.14656	0.68713
ZFPM2	6	-0.59811	-1.4469	0.38623	0.84716	0.14792	0.68713
ZFX	6	0.47528	0.83935	0.52929	0.90467	0.40127	0.68823
ZFY	6	0.43446	0.76843	0.57765	0.9124	0.44223	0.70272
ZGLP1	6	0.031937	0.071402	0.97156	0.99447	0.94308	0.97497
ZHX1	6	-0.0058965	-0.012012	0.92975	0.98941	0.99042	0.99808
ZHX2	6	0.23866	0.44906	0.80262	0.97493	0.65339	0.82461
ZHX3	6	-1.1021	-2.2776	0.14647	0.70839	0.022752	0.22803
ZIC1	5	0.94998	1.1667	0.21786	0.77576	0.24333	0.68713
ZIC2	6	1.3893	0.89476	0.043515	0.47664	0.37092	0.68713
ZIC3	7	0.98189	1.1672	0.13197	0.68521	0.24311	0.68713
ZIC4	6	0.41463	0.79625	0.5967	0.92146	0.42589	0.6961
ZIC5	7	0.76671	1.169	0.25626	0.80282	0.2424	0.68713
ZIK1	6	-0.34631	-0.97274	0.58902	0.91936	0.33068	0.68713
ZIM2	6	-0.63892	-0.69844	0.36064	0.83707	0.4849	0.72487
ZIM3	6	1.3788	0.90603	0.045222	0.48476	0.36492	0.68713
ZKSCAN1	6	0.55403	0.9757	0.46047	0.89179	0.32921	0.68713
ZKSCAN2	6	1.3088	0.9205	0.057736	0.51852	0.35731	0.68713
ZKSCAN3	6	0.26934	0.51466	0.77048	0.97457	0.60679	0.80085
ZKSCAN4	6	0.81604	0.98735	0.25768	0.80282	0.32347	0.68713
ZKSCAN5	6	0.2801	0.51473	0.75711	0.96695	0.60674	0.80085
ZKSCAN7	6	-0.94442	-1.9797	0.2025	0.76333	0.047737	0.37549
ZKSCAN8	6	0.40264	0.86984	0.61234	0.92642	0.38439	0.68713
ZMIZ1	14	-0.21975	-0.84469	0.57338	0.91028	0.39828	0.68713
ZMIZ2	14	0.34492	1.129	0.52446	0.90467	0.25889	0.68713
ZNF10	6	-0.22362	-0.64095	0.70336	0.95079	0.52155	0.74715
ZNF100	6	0.67402	1.1705	0.35637	0.83707	0.24181	0.68713
ZNF101	6	-0.72027	-1.9223	0.31058	0.823	0.054573	0.41088
ZNF107	5	0.92781	0.96883	0.2281	0.78384	0.33263	0.68713
ZNF112	6	0.061773	0.10607	0.99545	0.99744	0.91553	0.95812
ZNF114	6	0.5919	1.1023	0.42548	0.87078	0.27034	0.68713
ZNF117	6	0.25227	0.48814	0.78868	0.97493	0.62545	0.80987
ZNF12	6	0.72535	1.1593	0.31826	0.83197	0.24633	0.68713
ZNF121	6	0.16741	0.34968	0.88111	0.9807	0.72658	0.86364
ZNF124	6	0.69756	0.99435	0.34016	0.83707	0.32005	0.68713
ZNF131	8	-0.40813	-0.99943	0.46331	0.89179	0.31759	0.68713
ZNF132	6	0.9891	1.0448	0.16638	0.73221	0.29612	0.68713
ZNF133	6	0.61444	1.1048	0.40643	0.8562	0.26926	0.68713
ZNF134	6	1.3344	1.0838	0.054039	0.51752	0.27846	0.68713
ZNF135	6	1.0366	1.0739	0.14505	0.70839	0.28288	0.68713
ZNF136	6	-0.40219	-0.93432	0.5384	0.90488	0.35014	0.68713
ZNF138	4	-0.16517	-0.44412	0.7884	0.97493	0.65695	0.82642
ZNF14	6	1.564	0.78567	0.022184	0.38278	0.43206	0.69752
ZNF140	6	0.47209	0.89674	0.53328	0.90467	0.36986	0.68713
ZNF141	6	0.64469	0.94724	0.38026	0.8462	0.34351	0.68713
ZNF142	7	-0.10499	-0.32015	0.8194	0.97694	0.74885	0.8762
ZNF143	7	-1.4554	-2.9829	0.049488	0.50562	0.0028557	0.050622
ZNF146	6	0.17694	0.36271	0.87088	0.9807	0.71682	0.85784
ZNF148	4	1.2128	0.8505	0.14818	0.7102	0.39504	0.68713
ZNF154	6	0.087352	0.24067	0.96758	0.99358	0.80981	0.90398
ZNF155	6	0.16129	0.44928	0.88794	0.98238	0.65323	0.82461
ZNF157	6	-0.3216	-0.69808	0.60836	0.92543	0.48513	0.72491
ZNF16	6	0.99903	0.98537	0.16126	0.72506	0.32444	0.68713
ZNF160	6	-0.3661	-0.95984	0.56968	0.9088	0.33714	0.68713
ZNF165	6	0.69818	1.164	0.33959	0.83707	0.24442	0.68713
ZNF169	6	0.96063	1.0559	0.17861	0.74122	0.29103	0.68713
ZNF17	6	0.98066	0.9738	0.16923	0.73221	0.33015	0.68713
ZNF174	6	-1.1948	-2.6856	0.11519	0.66502	0.0072404	0.09829
ZNF175	6	0.40897	0.91143	0.60552	0.92543	0.36207	0.68713
ZNF177	6	0.9399	1.2567	0.18999	0.75224	0.20888	0.68713
ZNF18	6	0.45011	1.3947	0.56086	0.90868	0.16312	0.68713
ZNF180	6	0.28354	0.5211	0.75114	0.96528	0.6023	0.79822
ZNF181	6	0.96647	1.2563	0.1752	0.73722	0.20899	0.68713
ZNF182	6	1.0332	1.0737	0.1459	0.70839	0.28296	0.68713
ZNF184	6	0.12702	0.31196	0.92776	0.98939	0.75507	0.87876
ZNF189	6	0.4519	0.95545	0.5583	0.90683	0.33935	0.68713
ZNF19	6	1.2955	0.99134	0.058874	0.51852	0.32152	0.68713
ZNF195	6	-0.24225	-0.51	0.68373	0.94388	0.61005	0.80373
ZNF197	6	1.2238	0.89141	0.076223	0.58442	0.37271	0.68713
ZNF2	6	-0.77639	-1.763	0.28555	0.81869	0.077893	0.53282
ZNF20	6	-0.074437	-0.18347	0.86263	0.97997	0.85443	0.92153
ZNF200	6	0.39781	0.65556	0.61689	0.92811	0.51211	0.74408
ZNF202	6	0.19427	0.37003	0.85182	0.97954	0.71136	0.85499
ZNF205	6	-1.6088	-2.7019	0.048066	0.50448	0.0068934	0.095048
ZNF207	6	-0.39887	-0.89686	0.54181	0.90671	0.3698	0.68713
ZNF208	4	0.66472	0.67336	0.46303	0.89179	0.50072	0.73393
ZNF211	6	1.3447	0.9487	0.051195	0.50562	0.34277	0.68713
ZNF212	6	0.88383	1.1614	0.21843	0.77576	0.24549	0.68713
ZNF213	6	-1.9465	-3.468	0.025313	0.3991	0.00052439	0.013076
ZNF214	6	0.017845	0.061762	0.95592	0.99204	0.95075	0.98031
ZNF215	6	0.77662	1.0984	0.28555	0.81869	0.27204	0.68713
ZNF217	3	0.23449	0.84561	0.86291	0.97997	0.39777	0.68713
ZNF219	5	-0.3392	-0.86377	0.63168	0.93319	0.38772	0.68713
ZNF22	6	-0.13061	-0.15315	0.80205	0.97493	0.87828	0.93576
ZNF221	6	0.80071	0.97038	0.26763	0.81313	0.33186	0.68713
ZNF222	6	0.72294	1.3307	0.32053	0.83432	0.18328	0.68713
ZNF223	6	0.65679	0.96419	0.36889	0.84495	0.33495	0.68713
ZNF224	6	0.73401	1.1313	0.31001	0.823	0.25791	0.68713
ZNF225	6	1.6101	0.86974	0.01678	0.35119	0.38444	0.68713
ZNF226	6	0.25503	0.64641	0.78527	0.97493	0.51801	0.74514
ZNF227	6	0.50932	0.87724	0.49516	0.89964	0.38036	0.68713
ZNF229	6	-0.2844	-0.63882	0.64505	0.93758	0.52294	0.74823
ZNF23	6	0.66443	1.1534	0.36177	0.83739	0.24874	0.68713
ZNF230	6	0.89443	1.2703	0.21189	0.7731	0.20397	0.68713
ZNF232	7	0.25032	0.59359	0.75711	0.96695	0.55278	0.76755
ZNF233	6	0.97861	1.0739	0.1698	0.73221	0.28287	0.68713
ZNF234	6	0.36722	0.69213	0.65102	0.93893	0.48885	0.72827
ZNF235	6	0.098992	0.31727	0.95933	0.99352	0.75104	0.87737
ZNF236	8	-1.1753	-3.0576	0.077076	0.58531	0.0022313	0.041169
ZNF239	6	-1.2191	-2.1141	0.10836	0.64906	0.03451	0.30914
ZNF24	6	-0.7618	-1.4201	0.29408	0.81869	0.15557	0.68713
ZNF248	6	-0.84074	-1.5543	0.25057	0.80127	0.12011	0.66316
ZNF25	6	0.46672	0.9288	0.54124	0.90671	0.35299	0.68713
ZNF250	3	-0.50001	-0.71389	0.61377	0.92698	0.4753	0.71692
ZNF251	6	-0.68935	-1.4059	0.33077	0.83668	0.15976	0.68713
ZNF253	6	-0.36438	-0.998	0.57053	0.90975	0.31828	0.68713
ZNF254	6	1.1523	1.0222	0.099261	0.63919	0.30667	0.68713
ZNF256	4	0.52063	0.71572	0.58163	0.91462	0.47416	0.71675
ZNF257	6	-0.024385	-0.067003	0.91098	0.9874	0.94658	0.9775
ZNF26	6	0.15282	0.34514	0.8996	0.98506	0.72999	0.86711
ZNF263	6	0.17843	0.43074	0.86974	0.9807	0.66666	0.8309
ZNF264	6	-0.79947	-1.896	0.27474	0.81313	0.05796	0.42993
ZNF266	6	1.3184	1.0009	0.056598	0.51852	0.31689	0.68713
ZNF267	6	0.33336	0.8244	0.69255	0.94673	0.40971	0.69092
ZNF268	6	-0.25201	-0.596	0.67463	0.94388	0.55118	0.76659
ZNF273	5	-0.21577	-0.52243	0.74374	0.96388	0.60137	0.79784
ZNF274	6	-0.61284	-1.4894	0.37827	0.84498	0.13638	0.68713
ZNF275	6	0.94116	1.0579	0.18914	0.75224	0.2901	0.68713
ZNF276	6	0.71533	0.87872	0.32708	0.83668	0.37955	0.68713
ZNF277	7	0.84297	1.1717	0.20364	0.76333	0.24133	0.68713
ZNF28	6	0.66539	1.1155	0.36092	0.83707	0.26464	0.68713
ZNF280D	6	1.2676	0.89157	0.0657	0.53972	0.37263	0.68713
ZNF281	6	-0.93719	-1.9705	0.20535	0.76645	0.048781	0.3803
ZNF282	6	0.85921	0.92603	0.2335	0.78839	0.35443	0.68713
ZNF283	6	1.1911	0.95577	0.084755	0.61145	0.33919	0.68713
ZNF284	6	0.49479	0.64486	0.51223	0.90467	0.51902	0.74514
ZNF285	6	0.28217	0.74211	0.75313	0.96574	0.45802	0.70913
ZNF286A	6	0.43828	0.83199	0.57338	0.91028	0.40541	0.6909
ZNF287	6	0.095038	0.2324	0.96274	0.99356	0.81623	0.9056
ZNF292	6	-0.13751	-0.33149	0.79494	0.97493	0.74027	0.87342
ZNF296	6	-0.54722	-1.1918	0.4215	0.86814	0.23333	0.68713
ZNF3	6	-1.1108	-0.98319	0.14306	0.70839	0.32551	0.68713
ZNF30	6	0.42727	0.75793	0.58419	0.91574	0.44849	0.70455
ZNF300	6	-27.407	-37.362	0.0045506	0.28333	1.6059e-305	4.3434e-303
ZNF302	6	1.042	1.2025	0.14164	0.70339	0.22916	0.68713
ZNF304	6	-0.48723	-1.5498	0.46615	0.89179	0.12119	0.66474
ZNF311	6	-0.63787	-1.13	0.36121	0.83718	0.25849	0.68713
ZNF317	6	-0.031297	-0.080745	0.90358	0.98635	0.93564	0.96956
ZNF318	5	1.3726	0.81848	0.061718	0.52143	0.41309	0.69312
ZNF319	6	0.33478	0.75539	0.6917	0.9463	0.45002	0.705
ZNF32	6	-0.36653	-0.84563	0.56968	0.9088	0.39776	0.68713
ZNF320	5	0.97134	0.93578	0.20677	0.76931	0.34939	0.68713
ZNF322	6	0.59755	1.0439	0.42008	0.86737	0.29654	0.68713
ZNF324	6	0.062305	0.13374	0.99431	0.99743	0.8936	0.94382
ZNF324B	6	-0.523	-1.0643	0.438	0.876	0.2872	0.68713
ZNF329	6	0.45225	0.67253	0.55745	0.90683	0.50124	0.73393
ZNF331	6	-0.49434	-1.0789	0.46075	0.89179	0.28065	0.68713
ZNF333	6	-0.29007	-0.56664	0.63993	0.93522	0.57096	0.77697
ZNF334	6	0.95266	0.92166	0.18316	0.7471	0.3567	0.68713
ZNF335	8	-2.6687	-4.8441	0.0099545	0.3254	1.272e-06	7.0153e-05
ZNF337	6	-0.10662	-0.28191	0.82964	0.97736	0.77801	0.88806
ZNF33A	6	1.4547	0.8192	0.032708	0.43561	0.41267	0.69312
ZNF33B	6	0.27451	0.66471	0.76365	0.97107	0.50623	0.73833
ZNF34	6	0.15864	0.41998	0.89164	0.98401	0.6745	0.83652
ZNF341	6	-0.024273	-0.053428	0.91098	0.9874	0.95739	0.98337
ZNF343	6	0.34346	0.67344	0.68203	0.94388	0.50067	0.73393
ZNF345	6	0.46494	1.0375	0.54238	0.90683	0.29949	0.68713
ZNF347	6	0.99302	1.116	0.16354	0.73004	0.26441	0.68713
ZNF35	6	1.7165	0.71662	0.0091013	0.3254	0.47361	0.71652
ZNF354A	6	-0.4054	-0.90973	0.53584	0.90488	0.36296	0.68713
ZNF354B	6	0.28007	0.65362	0.75711	0.96695	0.51335	0.74423
ZNF354C	6	0.77353	0.94559	0.28697	0.81869	0.34436	0.68713
ZNF358	6	0.43183	0.777	0.57935	0.91263	0.43716	0.6995
ZNF362	7	0.77868	0.94364	0.24829	0.80127	0.34535	0.68713
ZNF366	6	-0.30667	-0.72262	0.62287	0.93033	0.46991	0.71423
ZNF367	5	0.18603	0.42126	0.86462	0.9807	0.67356	0.8365
ZNF37A	6	1.1741	1.0517	0.090159	0.61793	0.29292	0.68713
ZNF382	6	1.5677	0.80604	0.021047	0.37949	0.42022	0.69464
ZNF383	6	-0.74291	-1.4827	0.30006	0.81994	0.13815	0.68713
ZNF384	7	0.010474	0.026425	0.95193	0.99204	0.97892	0.99599
ZNF391	6	0.47342	0.74234	0.53214	0.90467	0.45788	0.70913
ZNF394	7	-0.13119	-0.3384	0.79096	0.97493	0.73506	0.87012
ZNF396	5	1.3091	0.93985	0.075654	0.58442	0.3473	0.68713
ZNF397	6	1.5273	0.85762	0.025313	0.3991	0.3911	0.68713
ZNF398	6	-0.052499	-0.30561	0.88197	0.98071	0.7599	0.87955
ZNF407	7	-0.96907	-2.3229	0.15472	0.71579	0.020186	0.21061
ZNF408	6	-1.6854	-3.1778	0.040671	0.46965	0.0014839	0.03051
ZNF41	6	0.87363	1.1511	0.22554	0.78384	0.24971	0.68713
ZNF410	6	0.47097	0.75516	0.53441	0.90467	0.45015	0.705
ZNF414	6	0.2778	0.56825	0.76052	0.96919	0.56987	0.77673
ZNF415	6	0.699	1.1166	0.33874	0.83707	0.26419	0.68713
ZNF416	7	0.94129	1.1296	0.15188	0.71088	0.25866	0.68713
ZNF417	6	0.91238	1.2277	0.2025	0.76333	0.21957	0.68713
ZNF418	6	-0.33195	-0.99926	0.60011	0.92382	0.31767	0.68713
ZNF419	6	1.5706	0.79354	0.021047	0.37949	0.42746	0.69752
ZNF420	6	0.53521	1.1036	0.4744	0.89305	0.26976	0.68713
ZNF423	6	0.79436	0.94165	0.27076	0.81313	0.34637	0.68713
ZNF425	6	0.34982	1.1497	0.67463	0.94388	0.25026	0.68713
ZNF426	6	0.32514	0.67213	0.70392	0.95119	0.5015	0.73393
ZNF429	5	0.39299	0.82046	0.65159	0.93893	0.41195	0.69237
