sgRNA,Gene,DLD1-Cont1.initial,DLD1-Cont1.final
MAP3K10_PKc_E2_181.9,MAP3K10,1032,717
MAP3K1_4539.115,MAP3K1,1947,1186
FER_PKc_E17_124.2,FER,846,882
ZBTB11_E8_118.7,ZBTB11,893,53
TRIM69_1503.149,TRIM69,1425,945
FBXW2_1365.119,FBXW2,2112,1867
TSSK1B_PKc_E1_789.93,TSSK1B,144,237
FBXO39_4,FBXO39,1219,1492
ZBTB7B_BTB58178_E1_1722.356,ZBTB7B,827,381
ANAPC5_2268.149,ANAPC5,1938,381
RNF166_714.36,RNF166,624,638
TRAF7_2013.103,TRAF7,1092,859
SOX17_E2_107.1,SOX17,187,153
PHKG2_PKc_E6_164,PHKG2,922,634
HOXC4_E4_177.2,HOXC4,1319,1458
MST1R_PKc_E17_110.17,MST1R,113,122
CUL7_5349.601,CUL7,731,594
MAX_E3_105.0,MAX,2459,310
NKX2_1_E3_174.8,NKX2,1606,2449
SPSB3_1068.87,SPSB3,425,347
IRX2_E2_177.13,IRX2,502,418
WHSC1L1_PWWP9581051_E1_4314.15,WHSC1L1,1430,1010
UBE2D1_444.32,UBE2D1,1547,1174
ASB6_1266.217,ASB6,1040,794
KLHL8_BTB57163_E1_1863.19,KLHL8,1136,511
CHD3_Chromo_E12_130.7,CHD3,1599,1592
SLX4_BTB699788_E1_5505.842,SLX4,688,210
GGT2_1509.104,GGT2,4097,622
GLIS3_E5_162.9,GLIS3,296,415
UBE2V2_438.7,UBE2V2,1391,760
CUL1_2331.78,CUL1,1530,187
KCTD8_BTB46143_E1_1422.16,KCTD8,649,562
NIM1K_PKc_E4_414.1,NIM1K,1790,1544
NUAK1_PKc_E2_121,NUAK1,612,361
TRIM72_1434.2,TRIM72,1468,1213
ZNF689_E3_666.50,ZNF689,438,722
ZNF579_E2_1257.238,ZNF579,501,520
KCTD16_BTB27119_E1_1287.16,KCTD16,969,824
CSNK2A2_PKc_E5_60.2,CSNK2A2,900,876
FBXO17_864.139,FBXO17,132,115
PCGF6_1053.93,PCGF6,2522,1238
PRKCD_PKc_E14_92.12,PRKCD,1264,1072
PCSK1_2262.87,PCSK1,1316,1063
NFYC_E4_114.1,NFYC,1448,202
BRD2_BD2_e7_129.0,BRD2,2786,664
TCF20_ePhd_E3_47.1,TCF20,723,571
MBTPS1_3159.431,MBTPS1,1088,357
RBX1_327.27,RBX1,466,599
GSK3A_PKc_E6_107.2,GSK3A,1958,1403
RNF40_3006.307,RNF40,642,477
TRIM58_1461.187,TRIM58,806,575
TRPM7_PKc_E38_88.3,TRPM7,1186,366
ADCK1_PKc_E5_159.31,ADCK1,723,420
CTRC_807.139,CTRC,1645,1255
RNF113A_1032.72,RNF113A,827,511
FBXO3_1416.138,FBXO3,325,70
MIS18BP1_SANT_E12_112.4,MIS18BP1,1481,443
OTUD7A_2781.473,OTUD7A,754,549
PPIL2_1563.247,PPIL2,672,146
CDK11B_PKc_E15_122.1,CDK11B,1935,827
MBTD1_MBT262352_E1_1887.132,MBTD1,973,752
PLK3_PKc_E2_108.3,PLK3,646,336
DAPK3_PKc_E5_49,DAPK3,692,380
CHD5_Phd_E9_222.14,CHD5,422,375
INTS12_Phd_E5_139.0,INTS12,1428,867
KDM2A_E10_56.0,KDM2A,2286,1419
TLK2_PKc_E22_108.1,TLK2,603,406
JUND_E1_162.1,JUND,333,148
NEUROG3_E2_180.18,NEUROG3,852,1067
AREL1_2472.71,AREL1,1160,797
ZNF598_2715.17,ZNF598,784,611
TRAF4_1413.230,TRAF4,1017,735
CDC34_711.113,CDC34,791,600
SIX5_E1_156.8,SIX5,408,264
HOXB3_E4_177.0,HOXB3,468,170
TRIP12_6123.369,TRIP12,1041,674
HOXC6_E2_177.16,HOXC6,259,261
FOXA1_E2_234.9,FOXA1,735,560
RYK_PKc_E10_70,RYK,1206,881
SPSB4_822.79,SPSB4,588,405
JAK2_PKc_E14_88,JAK2,1234,1266
ZNF324B_E4_660.68,ZNF324B,768,534
HCK_PKc_E8_76.11,HCK,741,585
ZBED3_E3_162.31,ZBED3,484,726
KLHL32_BTB32137_E1_1863.14,KLHL32,400,335
DCAF8_1794.58,DCAF8,1043,1048
MBD5_PWWP13831460_E1_4485.252,MBD5,2446,2185
PARK2_1398.97,PARK2,767,764
DYRK2_PKc_E3_1140.126,DYRK2,216,304
DCUN1D2_780.3,DCUN1D2,620,792
ZPR1_E2_162.4,ZPR1,1644,96
IRX6_E4_180.9,IRX6,512,480
PRKACA_PKc_E5_83.8,PRKACA,952,380
EVX1_E2_135.9,EVX1,627,478
NPAS3_E3_174.0,NPAS3,1191,1349
THAP7_E2_156.21,THAP7,669,671
ZNF75A_E7_237.4,ZNF75A,1201,983
KMT2E_Phd_E6_73.3,KMT2E,1895,1321
ALX3_E3_42.3,ALX3,840,568
LYN_PKc_E13_194.6,LYN,308,223
USP35_3057.229,USP35,773,571
ZBTB12_BTB23127_E1_1380.267,ZBTB12,457,562
SFMBT2_MBT384477_E1_2685.83,SFMBT2,959,396
THRB_E5_69.5,THRB,1267,1304
LONRF2_2265.53,LONRF2,1317,764
MEIS1_E8_63.2,MEIS1,1556,1535
FBXW5_1701.11,FBXW5,355,361
RNF148_918.38,RNF148,1047,1127
PSMB7_834.11,PSMB7,3971,354
MEF2D_E3_180.7,MEF2D,381,329
CDK6_PKc_E7_136.3,CDK6,1755,1194
NSD1_Phd2_E13_141.9,NSD1,1035,303
CSNK1A1_PKc_E3_127.1,CSNK1A1,1432,197
CEBPE_E2_150.2,CEBPE,482,251
RSPRY1_1731.64,RSPRY1,489,570
EIF3H_1059.95,EIF3H,2479,340
TET1_e10_86.5,TET1,1703,1349
JUND_E1_162.5,JUND,287,210
ESPL1_6363.456,ESPL1,1977,64
UBE2A_459.51,UBE2A,166,280
USP1_2358.6,USP1,1903,1159
PRSS36_2568.38,PRSS36,987,1256
DYRK2_PKc_E3_1140.134,DYRK2,445,470
PRPF19_1515.216,PRPF19,630,135
FOXM1_E5_87.2,FOXM1,2419,1033
CHD4_H_e24_50.1,CHD4,2151,71
GLI4_E4_489.5,GLI4,251,312
PIAS3_1887.9,PIAS3,277,133
RNF39_1263.267,RNF39,806,792
KCNB2_BTB37136_E1_2736.364,KCNB2,369,494
TRIM7_1536.22,TRIM7,572,682
TESK2_PKc_E7_85.7,TESK2,1112,583
CLK4_PKc_E9_130.3,CLK4,931,865
UHRF1_6,UHRF1,690,46
SCPEP1_1359.13,SCPEP1,2142,1522
SIRT3_e6_158.32,SIRT3,810,722
HECTD4_12855.416,HECTD4,1085,597
HOXB1_E2_168.12,HOXB1,1670,1473
WHSC1L1_PWWP267383_E1_4314.38,WHSC1L1,1302,877
L3MBTL3_MBT236332_E1_2343.61,L3MBTL3,2117,897
UBE2C_240.27,UBE2C,2637,1332
TRIM17_1434.277,TRIM17,1306,592
KCNG3_BTB11111_E1_1311.7,KCNG3,1079,967
TLX2_E2_167.12,TLX2,858,440
ZBTB40_BTB19113_E1_3720.12,ZBTB40,1743,1355
CDK11A_PKc_E14_106.1,CDK11A,604,516
MARCH5_837.68,43529,876,449
EPHA6_PKc_E10_43,EPHA6,1500,973
TRIM46_2280.5,TRIM46,1858,1112
ZNF527_E5_831.51,ZNF527,866,481
TCF4_Ex_220.27,TCF4,1257,908
ELK1_E4_54.1,ELK1,708,340
ERAP1_2847.273,ERAP1,1603,1267
BIRC8_711.49,BIRC8,1909,1312
TRPM7_PKc_E34_228.6,TRPM7,1017,526
HECTD1_7833.417,HECTD1,2037,721
ZBTB21_BTB20120_E1_3201.332,ZBTB21,586,451
EPHB4_PKc_E12_248.35,EPHB4,309,140
KLF14_E1_168.15,KLF14,535,684
MARCH2_741.24,43526,272,243
RNF220_1701.132,RNF220,1602,501
ZNF460_E3_999.75,ZNF460,1070,645
FBXL7_1476.206,FBXL7,748,401
MIB2_3213.400,MIB2,827,1058
BTBD11_BTB9151022_E1_3315.287,BTBD11,1621,1187
TRIM49_6,TRIM49,1699,817
UBOX5_1626.124,UBOX5,636,689
CAD_6678.648,CAD,1103,541
USP5_2577.304,USP5,2047,775
CDK18_PKc_E5_45,CDK18,557,237
KDM2A_3489.470,KDM2A,1948,1006
SIRT3_e4_101.10,SIRT3,2296,1597
RNF217_1629.158,RNF217,989,1096
PYGO1_Phd_E3_171.8,PYGO1,644,263
RNF212_894.94,RNF212,1390,618
AHRR_E3_126.4,AHRR,829,808
SRMS_PKc_E8_164.21,SRMS,1479,1251
PSMB2_606.3,PSMB2,2437,241
BTBD1_BTB62175_E1_1449.14,BTBD1,2269,1797
PIM3_PKc_E2_81.9,PIM3,657,482
BMP2K_PKc_E2_119.7,BMP2K,799,514
FBXO21_1887.240,FBXO21,822,414
TRIM41_1893.127,TRIM41,527,499
BAZ2A_Phd_E26_141.4,BAZ2A,3042,1848
PBRM1_Bah9571049_E1_4749.117,PBRM1,432,619
TFDP1_E6_144.6,TFDP1,1806,608
BTBD11_BTB9151022_E1_3315.291,BTBD11,1484,774
NACC1_BTB20122_E1_1584.15,NACC1,1058,211
ELOB_5,ELOB,1053,914
L3MBTL2_MBT294390_E1_2118.81,L3MBTL2,699,655
CDKL2_PKc_E5_113.6,CDKL2,487,363
KLHL2_BTB50157_E1_1794.164,KLHL2,1609,1318
ZNF202_E9_735.54,ZNF202,1662,1952
KLHL17_BTB82189_E1_1929.325,KLHL17,1264,1259
MYF6_E1_177.28,MYF6,190,140
UBE2N_459.30,UBE2N,1900,623
DTX4_1860.385,DTX4,942,448
RCBTB2_BTB395487_E1_1656.125,RCBTB2,1000,530
CPD_4143.357,CPD,1416,993
ZNF679_E5_492.40,ZNF679,1076,768
RNF125_699.59,RNF125,643,731
SENP3_1725.167,SENP3,2573,1871
MPHOSPH8_Chromo_E2_114.3,MPHOSPH8,1040,1501
NPR2_PKc_E9_75.6,NPR2,546,261
USP22_1578.179,USP22,1814,799
LHX3_E4_135.2,LHX3,662,568
MAP3K6_PKc_E19_158.22,MAP3K6,646,319
RNF139_1995.141,RNF139,1655,1673
MAP2K2_PKc_E4_78.8,MAP2K2,1226,733
THOP1_2070.108,THOP1,1535,1447
MLLT10_Phd_E6_104.3,MLLT10,653,422
MAFF_E3_276.21,MAFF,166,145
STK4_PKc_E6_168.2,STK4,503,751
PRSS36_2568.561,PRSS36,391,180
ASB14_1764.17,ASB14,1367,1257
CYHR1_1089.2,CYHR1,970,406
ZNF517_E5_891.98,ZNF517,901,515
ZNF251_E5_1287.5,ZNF251,693,471
ARAF_PKc_E11_177.9,ARAF,1024,1037
NPAS2_E3_149.4,NPAS2,713,871
HOXD8_E2_177.0,HOXD8,1721,1485
ZBTB44_BTB21128_E1_1362.11,ZBTB44,1669,1385
MAPK8_PKc_E2_50.1,MAPK8,658,1001
SPSB1_822.101,SPSB1,665,479
ASB7_957.61,ASB7,1079,1064
ASB16_1362.64,ASB16,853,1392
ZNF805_E4_1131.137,ZNF805,1202,1283
FBXO2_891.105,FBXO2,622,509
RNF165_1041.70,RNF165,1397,1208
SOCS7_1746.61,SOCS7,1494,1468
MBTPS1_3159.84,MBTPS1,1305,126
MARCH9_1041.59,43533,1857,1046
GAN_BTB20125_E1_1794.182,GAN,1185,728
TMPRSS11E_1272.64,TMPRSS11E,648,804
SETD2_e5_124.5,SETD2,1091,504
CDK10_PKc_E5_82.4,CDK10,783,746
STK25_PKc_E6_158.1,STK25,1219,765
KDM2B_CXXC615651_E1_4011.165,KDM2B,543,540
UBE2N_459.52,UBE2N,800,196
ZBTB34_BTB22122_E1_1503.196,ZBTB34,1370,1203
PRKD3_PKc_E17_83,PRKD3,782,393
RNF222_663.50,RNF222,1351,893
AK2_PKc_E6_159,AK2,2073,821
HTRA1_1443.78,HTRA1,2004,1719
ZPR1_E6_123.3,ZPR1,2722,499
CDK6_PKc_E4_168.11,CDK6,3431,2206
ACTR_e18_255.23,ACTR,311,256
TPSG1_966.229,TPSG1,1141,830
TDRD10_tudor200315_E1_1101.58,TDRD10,515,285
RCE1_990.54,RCE1,4776,2413
GRK4_PKc_E10_38,GRK4,1715,544
KCNC4_BTB38143_E1_1908.344,KCNC4,779,641
ALX4_E2_135.6,ALX4,727,405
TRIM9_2133.2,TRIM9,1000,871
TDRD10_tudor200315_E1_1101.116,TDRD10,979,810
RFWD3_2325.243,RFWD3,1065,473
QPCT_1086.113,QPCT,591,601
ZNF707_E8_567.54,ZNF707,448,487
TRAF7_2013.213,TRAF7,1620,1130
RFPL3_954.10,RFPL3,1341,784
FBXL16_14,FBXL16,434,379
SIX2_E1_156.10,SIX2,483,83
RPS6KA3_PKc_E6_80.4,RPS6KA3,913,670
MEIS3_E9_88.11,MEIS3,1490,637
SEC11C_579.47,SEC11C,686,1052
CAMK2B_PKc_E2_95.3,CAMK2B,1118,911
ADAM21_2169.59,ADAM21,2026,2653
ATF2_e11_150.5,ATF2,1177,676
STK32B_PKc_E3_152,STK32B,406,592
SALL2_E2_852.129,SALL2,1644,982
HECTD4_12855.964,HECTD4,830,355
ZBTB49_BTB15118_E1_2298.11,ZBTB49,535,403
LMTK2_PKc_E6_88.1,LMTK2,1174,981
MECOM_E11_167.5,MECOM,831,1042
WHSC1L1_Phd_E13_198.14,WHSC1L1,2006,776
UBE2S_7,UBE2S,487,374
ASB13_837.65,ASB13,324,481
TRERF1_E17_212.23,TRERF1,1005,900
F7_1401.193,F7,736,419
AURKA_PKc_E8_139,AURKA,1354,190
ZBTB4_E4_1267.129,ZBTB4,1200,1179
PARK2_1398.87,PARK2,618,456
OVCH1_3405.23,OVCH1,2760,1846
BAP1_2190.364,BAP1,2418,1038
ZNF460_E3_999.65,ZNF460,848,522
MYLK3_PKc_E9_71,MYLK3,760,609
ULK1_PKc_E2_93.5,ULK1,238,289
FGFR1_PKc_E14_123.7,FGFR1,990,587
PCGF3_729.93,PCGF3,1075,594
AFG3L2_2394.217,AFG3L2,2586,467
SPIN4_Spinlin119167_E1_750.63,SPIN4,831,544
CAD_6678.754,CAD,1582,878
BIRC3_1815.17,BIRC3,1084,832
EVX1_E2_135.6,EVX1,1744,1290
CFLAR_708.72,CFLAR,1467,1116
TRIM35_1482.258,TRIM35,194,164
BMP2K_PKc_E4_143.5,BMP2K,1346,1140
TRIM3_2235.52,TRIM3,1780,851
SRCAP_D_e15_170.7,SRCAP,1383,306
AATK_PKc_E9_122.1,AATK,1404,401
MIS18BP1_SANT_E12_112.5,MIS18BP1,2032,494
NEURL1B_1668.139,NEURL1B,1001,727
ZNF274_E8_552.49,ZNF274,1553,894
ZNF550_E4_660.69,ZNF550,260,153
NKX2_1_E3_174.17,NKX2,128,223
TCF7_E8_99.1,TCF7,1560,1263
KMT2A_CXXC11471194_E1_11919.233,KMT2A,554,102
CDK20_PKc_E3_189.5,CDK20,1194,436
DCST1_2121.198,DCST1,292,294
CBL_2721.153,CBL,79,100
PML_2649.480,PML,878,632
AMHR2_PKc_E7_115.1,AMHR2,1914,1146
ZBTB45_BTB23122_E1_1536.289,ZBTB45,644,429
ZBTB18_E2_69.1,ZBTB18,686,628
DLX3_E2_132.16,DLX3,549,323
CSNK2A1_PKc_E12_149.5,CSNK2A1,937,907
BAZ1B_Phd_E15_113.2,BAZ1B,2194,1571
TRIM52_894.10,TRIM52,860,520
PSMB4_795.22,PSMB4,2868,395
MKRN1_1449.71,MKRN1,793,615
PDGFRA_PKc_E16_167.7,PDGFRA,383,363
RPS6KA1_PKc_E4_82.9,RPS6KA1,1177,1201
ASB1_1008.164,ASB1,422,451
ATF1_E7_155.1,ATF1,506,640
RREB1_E10_2911.438,RREB1,287,301
ALX3_E2_135.14,ALX3,1819,1306
MIB2_3213.375,MIB2,673,500
ABTB1_BTB273376_E1_1437.158,ABTB1,926,1253
TRIM28_2508.443,TRIM28,732,254
PSMA7_747,PSMA7,2506,244
CHD5_Phd_E9_222.36,CHD5,656,367
ANAPC13_225.14,ANAPC13,928,228
MARCH6_2733.1,43530,1387,940
BAZ2A_BD_e29_135.7,BAZ2A,317,277
BATF_E2_93.6,BATF,997,861
RNF8_1458.103,RNF8,2572,628
ABHD12_1215.107,ABHD12,561,310
ZPR1_E8_67.3,ZPR1,770,125
MAP3K4_PKc_E25_107.6,MAP3K4,1039,1176
ZNF70_E2_915.68,ZNF70,150,66
GATA5_E3_135.6,GATA5,353,324
DYRK1B_PKc_E9_213.48,DYRK1B,752,465
SPSB4_822.102,SPSB4,808,551
FBXO41_2628.313,FBXO41,788,806
ZNF282_E8_330.35,ZNF282,329,276
ZBTB17_BTB14109_E1_2412.15,ZBTB17,573,155
BTBD3_BTB156263_E1_1698.167,BTBD3,764,671
RNF144B_912.88,RNF144B,909,931
STAT1_E11_89.9,STAT1,1341,653
ZFP41_E2_237.18,ZFP41,2450,1190
UBE2H_552.39,UBE2H,1921,1261
CUL2_2295.19,CUL2,2337,1332
MMP20_1452.154,MMP20,2628,2292
PSMB3_618.89,PSMB3,2099,336
OLIG1_E1_189.28,OLIG1,1209,850
RNF26_1302.205,RNF26,1056,535
NPAS2_E3_149.10,NPAS2,627,1062
DDA1_309.30,DDA1,410,315
TERF2_SANT_E10_144.6,TERF2,2013,149
RCOR3_SANT_E6_125.6,RCOR3,1164,1499
GMEB1_E5_104.4,GMEB1,466,788
FBXW8_7,FBXW8,1098,413
RNF114_687.15,RNF114,595,378
FEZF1_E3_133.7,FEZF1,880,630
KSR1_PKc_E16_227.2,KSR1,990,439
MARCH3_762.21,43527,1380,1013
TRIM71_2607.74,TRIM71,1582,1006
TRIM55_1647.198,TRIM55,1556,1736
CSF1R_PKc_E12_127.12,CSF1R,366,248
POU3F4_E1_174.13,POU3F4,210,181
ERBB2_PKc_E22_76.9,ERBB2,755,534
TRIB2_PKc_E3_361.52,TRIB2,500,727
MASTL_PKc1_E5_107.2,MASTL,1816,950
FBXO15_3,FBXO15,946,473
EGR4_E2_162.9,EGR4,607,570
RARA_E4_142.12,RARA,407,358
TYRO3_PKc_E15_122.1,TYRO3,195,164
NRK_PKc_E5_126.4,NRK,903,930
NKX2_2_E2_171.17,NKX2,272,214
HIPK1_PKc_E5_87.3,HIPK1,738,511
KMT2D_16614.3476,KMT2D,749,641
SP7_E3_168.0,SP7,806,666
PAX3_E5_135.11,PAX3,1287,1798
PHF20_tudor90135_E1_3039.403,PHF20,778,579
BRSK2_PKc_E6_34.3,BRSK2,1075,772
CFLAR_708.53,CFLAR,1427,995
MAPK7_PKc_E4_754.65,MAPK7,452,461
MYOG_E1_177.9,MYOG,1930,1984
SPEG_PKc1_E26_27,SPEG,1940,1626
TRIM39_1557.95,TRIM39,301,349
ZBTB41_BTB77173_E1_2730.162,ZBTB41,366,346
FBXL7_1476.150,FBXL7,598,608
DCAF1_15,DCAF1,2419,216
AREL1_2472.29,AREL1,1620,1182
MBTD1_MBT145245_E1_1887.35,MBTD1,1615,758
DCAF15_1803.249,DCAF15,232,622
PARK2_1398.6,PARK2,582,795
RNF34_1122.68,RNF34,202,270
GTF3A_E1_78.5,GTF3A,287,54
ROS1_PKc_E37_65,ROS1,360,115
MORF4L1_Chromo_E4_79.1,MORF4L1,1124,750
GLYR1_PWWP690_E1_1662.1,GLYR1,457,325
ZNF211_E4_1116.90,ZNF211,794,932
ZNF517_E5_891.132,ZNF517,1373,1047
FOXE1_E1_300.5,FOXE1,847,950
SPG7_2388.271,SPG7,283,120
UNKL_2052.167,UNKL,2100,1010
STK32A_PKc_E5_174.15,STK32A,169,173
SETDB1_MBD_E13_186.1,SETDB1,899,543
PAK4_PKc_E7_127.12,PAK4,917,936
KDM4B_ePhd_E18_109.10,KDM4B,678,505
PARP9_Macro117295_E1_2565.15,PARP9,727,415
FBXW10_5,FBXW10,1277,1026
RNF215_1134.237,RNF215,309,215
NFYA_E9_66.0,NFYA,2028,117
TBCK_PKc_E5_74.2,TBCK,2916,1527
SFMBT1_MBT360453_E1_2601.25,SFMBT1,1314,490
ADAMTS7_5061.111,ADAMTS7,1177,1111
USP37_2940.211,USP37,2918,452
KCTD18_BTB1498_E1_1281.6,KCTD18,759,815
TADA2B_SANT_E1_72.4,TADA2B,835,247
TRIM17_1434.288,TRIM17,1361,1140
MAP2K2_PKc_E3_147.4,MAP2K2,4295,227
KAT2A_BD_e17_64.4,KAT2A,1515,1092
NEDD4_3960.222,NEDD4,1377,1025
FGR_PKc_E8_52,FGR,962,688
NEURL3_789.151,NEURL3,998,794
ULK4_PKc_E5_163.14,ULK4,250,373
RAG1_3132.259,RAG1,555,542
KBTBD11_BTB141225_E1_1872.75,KBTBD11,362,190
FOXH1_E2_105.5,FOXH1,1083,1363
STAT5B_E14_69.3,STAT5B,413,510
CRAMP1_SANT_E3_126.4,CRAMP1,1589,1442
WHSC1_E8_111.4,WHSC1,3227,1905
CDK20_PKc_E1_75.1,CDK20,509,669
HOXB9_E2_177.5,HOXB9,1280,565
RHBDF2_154.17,RHBDF2,1030,702
BRPF1_ePhd_E3_363.10,BRPF1,677,884
ZFPM1_E10_1266.121,ZFPM1,1105,614
PHKG2_PKc_E4_55.3,PHKG2,729,516
FBXL18_2157.208,FBXL18,777,602
MARCH11_1209.65,43535,1009,758
ILK_PKc_E13_138.3,ILK,514,442
SMAD6_E2_340.19,SMAD6,827,651
CEBPD_E1_132.1,CEBPD,1101,620
MLKL_PKc_E10_141,MLKL,753,680
GAN_BTB20125_E1_1794.19,GAN,586,912
DDB1_3423.56,DDB1,1563,384
BBX_E5_171.0,BBX,787,1147
RBCK1_1533.94,RBCK1,440,139
ZNF703_E2_91.3,ZNF703,1006,1098
HOXC5_E2_171.12,HOXC5,837,232
TMPRSS9_3180.21,TMPRSS9,1481,1007
ALG13_Tudor_E14_101.1,ALG13,1853,1073
HSF1_E2_109.0,HSF1,481,139
MARCH4_1233.58,43528,1074,1026
RELA_E3_132.6,RELA,753,757
ASB10_1404.135,ASB10,1017,549
HOXB1_E2_168.13,HOXB1,950,714
RET_PKc_E12_118.2,RET,421,252
PBK_PKc_E4_143.6,PBK,1110,870
BRD4_BD1_e3_138.0,BRD4,3011,245
BIRC2_1857.32,BIRC2,1691,1014
GCM1_E3_244.12,GCM1,726,704
CDK10_PKc_E6_68.2,CDK10,373,266
SOCS3_678.49,SOCS3,868,540
SPSB1_822.77,SPSB1,461,652
FOXI2_E1_208.1,FOXI2,824,973
RNF5_6,RNF5,1377,526
ZNF77_E4_834.42,ZNF77,1803,721
SPIN3_Spinlin5098_E1_777.18,SPIN3,741,410
FOXI1_E1_208.20,FOXI1,2114,1930
KMT2D_e51_74.0,KMT2D,1707,936
KLF1_E2_75.6,KLF1,1696,1272
G2E3_ePhd_E3_96.0,G2E3,708,295
CHD5_Chromo_E10_207.21,CHD5,307,330
KCTD12_BTB36126_E1_978.191,KCTD12,843,1081
RNF19A_2517.33,RNF19A,956,996
KMT2A_11919.710,KMT2A,1131,294
LIN28A_E2_105.4,LIN28A,839,936
SPIB_E6_261.28,SPIB,237,81
SUV39H1_e4_147.5,SUV39H1,1059,823
BCL6_E8_131.18,BCL6,2051,1258
CDC7_PKc_E5_94.1,CDC7,1290,354
SPSB1_822.34,SPSB1,81,49
FBXO45_861.57,FBXO45,964,671
CSNK1G3_PKc_E3_41,CSNK1G3,1295,1026
FBXL8_1125.160,FBXL8,7,47
KLF5_E4_78.10,KLF5,2230,1033
ZNF331_E7_993.46,ZNF331,757,629
SETDB1_E13_186.16,SETDB1,927,734
MIB2_3213.539,MIB2,665,570
SBK2_PKc_E3_203.21,SBK2,2240,1597
RNF6_2058.111,RNF6,1024,325
CSNK1E_PKc_E4_149.4,CSNK1E,1249,1312
ASB10_1404.198,ASB10,689,529
RNF121_984.108,RNF121,780,564
FBXL12_981.182,FBXL12,1662,1805
NKX6_2_E2_135.11,NKX6,360,361
TDRD6_tudor10371080_E1_6291.238,TDRD6,1043,661
PDK3_PKc_E4_185.1,PDK3,41,43
ZBTB32_E6_161.23,ZBTB32,661,518
EAF2_E3_137.6,EAF2,923,666
FBXL19_2085.195,FBXL19,551,243
TRIM64C_1353.137,TRIM64C,862,783
KDM2B_14,KDM2B,589,769
DNMT1_Bah9811117_E1_4899.582,DNMT1,1260,404
NSD1_Phd2_E13_141.7,NSD1,915,256
EVX2_E2_135.16,EVX2,336,316
H2AFY_Macro178364_E1_1119.119,H2AFY,276,258
MORC2_CW432479_E1_2913.369,MORC2,733,836
BAZ2A_MBD_E8_109.3,BAZ2A,389,490
NKX2_3_E2_177.2,NKX2,1027,1129
BCL11A_E4_1326.223,BCL11A,1358,1199
MAFK_E3_210.2,MAFK,1210,867
EPHA1_PKc_E15_150.26,EPHA1,1926,1234
MAP3K13_PKc_E7_61.3,MAP3K13,284,175
USP47_3864.35,USP47,1721,1104
JMJD8_E6_120.1,JMJD8,3451,1739
TDRD6_tudor13091422_E1_6291.258,TDRD6,1298,725
GGT1_1710.34,GGT1,1789,1715
KMT2A_Phd1_E11_105.1,KMT2A,896,206
PRKCZ_PKc_E9_171.8,PRKCZ,1058,810
ASH1L_Bah26602794_E1_8895.486,ASH1L,994,1014
CDK4_PKc_E4_168.12,CDK4,1977,838
ZNF44_E5_1236.88,ZNF44,2481,1779
ASB3_1557.93,ASB3,1081,650
FBXL15_903.82,FBXL15,1050,637
CELA3A_813.131,CELA3A,171,130
EVX1_E2_135.0,EVX1,962,727
HERC1_14586.648,HERC1,1019,855
SUB1_E5_47.2,SUB1,1937,582
RFWD3_2325.110,RFWD3,1226,518
UBE2C_540.68,UBE2C,878,390
SIX3_E1_147.8,SIX3,770,490
CDC23_1794.126,CDC23,895,125
MAPK9_PKc_E3_130.3,MAPK9,1224,981
MAP3K8_PKc_E8_138.7,MAP3K8,934,1149
TRIO_PKc_E55_201.2,TRIO,577,231
ZBTB49_BTB15118_E1_2298.3,ZBTB49,795,695
ADAM19_2757.456,ADAM19,944,719
MEX3B_1710.51,MEX3B,1161,993
RNF2_1011.66,RNF2,933,1286
ASB15_1767.46,ASB15,1545,1327
SCX_E1_156.12,SCX,280,144
FBXW5_1701.132,FBXW5,355,230
TRIM58_1461.256,TRIM58,401,281
ZBTB49_BTB15118_E1_2298.4,ZBTB49,348,349
RNF185_579.90,RNF185,1174,1066
TEAD3_E12_153.10,TEAD3,179,189
ATF5_E4_189.31,ATF5,460,379
WSB1_1266.6,WSB1,1449,1522
ASB18_1401.165,ASB18,326,228
MTA1_Bah3188_E1_2148.371,MTA1,809,405
LATS2_PKc_E5_487.68,LATS2,986,968
ZNF570_E6_834.67,ZNF570,1139,742
L3MBTL3_MBT236332_E1_2343.56,L3MBTL3,1012,613
INSM2_E1_852.107,INSM2,1786,1759
PAX7_E5_138.14,PAX7,583,842
ZNF550_E4_660.48,ZNF550,501,573
UBR1_5250.50,UBR1,596,768
ADCK5_PKc_E12_52.5,ADCK5,351,236
DCAF13_1794.52,DCAF13,2119,227
MYB_SANT3_E6_46.1,MYB,317,191
RING1_1221.10,RING1,599,598
KLHL18_BTB28135_E1_1725.27,KLHL18,899,868
MMP17_1812.336,MMP17,1697,991
GSC2_E2_135.2,GSC2,487,299
ZBTB40_E13_207.21,ZBTB40,695,715
BPTF_BD_e24_187.7,BPTF,2881,1267
NSD1_PWWP319429_E1_8091.35,NSD1,1185,806
PSMB8_831.113,PSMB8,1753,1540
TBL1X_9,TBL1X,1415,1969
HOXC6_E2_177.15,HOXC6,268,127
KDM5D_e14_163.8,KDM5D,1513,1539
ZNF232_E5_324.27,ZNF232,806,670
MARCH4_1233.54,43528,1333,1240
VRK2_PKc_E9_121.15,VRK2,811,629
VPS11_2825.204,VPS11,217,178
HOXC5_E2_171.8,HOXC5,1163,1304
BRD2_BD1_e2_109.12,BRD2,3871,645
STK19_PKc_E7_148.22,STK19,499,450
KMT2C_Phd4_E19_48.2,KMT2C,2586,688
