Gene	sgRNA	c23|beta	c23|z	c23|p-value	c23|fdr	c23|wald-p-value	c23|wald-fdr
ABTB1	12	0.050453	0.75008	0.37031	0.91858	0.45321	0.77164
ABTB2	6	-0.02898	-0.30631	0.8632	0.98009	0.75937	0.89595
AKAP1	6	0.1101	0.91099	0.21445	0.84026	0.3623	0.72317
ALG13	11	0.089351	1.7008	0.16183	0.82251	0.088985	0.58871
ANKFY1	6	-0.00092389	-0.0087037	0.91695	0.98238	0.99306	0.99874
ARID4B	12	-0.010927	-0.28288	0.98265	0.99598	0.77727	0.9012
BAHCC1	6	0.018496	0.19002	0.77133	0.9728	0.84929	0.93692
BAHD1	6	-0.022564	-0.31739	0.91212	0.98105	0.75094	0.89223
BDP1	6	0.014231	0.17469	0.80176	0.97392	0.86132	0.94254
BTBD1	6	-0.22829	-2.2778	0.064278	0.63483	0.022736	0.58871
BTBD11	6	-0.023414	-0.29267	0.90785	0.98105	0.76978	0.89978
BTBD17	6	-0.043529	-0.84375	0.75256	0.97137	0.39881	0.74628
BTBD18	6	-0.04123	-0.67778	0.76906	0.97197	0.49791	0.77868
BTBD19	6	-0.06587	-0.90417	0.59585	0.95747	0.3659	0.72603
BTBD2	6	-0.055122	-0.51629	0.6698	0.96005	0.60565	0.8184
BTBD3	6	-0.058954	-0.38636	0.64391	0.96005	0.69923	0.87026
BTBD6	6	-0.0043258	-0.054277	0.94881	0.9885	0.95671	0.98205
BTBD7	12	0.042407	1.1268	0.43402	0.93627	0.25981	0.65343
BTBD8	12	0.10312	1.6075	0.098123	0.71227	0.10793	0.58871
BTBD9	6	-0.033397	-0.30525	0.83248	0.98009	0.76018	0.89626
C17orf49	6	-0.0065025	-0.084797	0.96331	0.99122	0.93242	0.97166
CBX1	6	0.047894	0.60148	0.54636	0.95052	0.54752	0.79374
CBX2	6	-0.13729	-1.7687	0.24033	0.85787	0.076943	0.58871
CBX3	6	0.12072	1.5828	0.1752	0.83154	0.11346	0.58871
CBX4	6	-0.35901	-1.8962	0.011092	0.31967	0.057939	0.58871
CBX5	6	0.10724	1.01	0.22412	0.84368	0.31248	0.69449
CBX6	6	-0.089349	-1.2983	0.45535	0.9399	0.19419	0.61698
CBX7	6	0.014755	0.10746	0.79664	0.97392	0.91443	0.96376
CBX8	6	-0.21714	-1.8069	0.076507	0.68101	0.070782	0.58871
CCIN	6	-0.027119	-0.93703	0.87941	0.98009	0.34874	0.71187
CDY2A	6	0.11717	1.3798	0.19056	0.84026	0.16764	0.59603
CDYL	6	0.063528	0.90921	0.44141	0.9399	0.36324	0.72418
CDYL2	6	-0.05267	-0.36693	0.68316	0.96237	0.71367	0.87614
CRAMP1	6	0.035101	0.3698	0.64704	0.96005	0.71153	0.8754
CXXC1	12	-0.25385	-2.2358	0.0062571	0.25287	0.025365	0.58871
CXXC4	6	-0.042082	-0.55498	0.76337	0.97197	0.57891	0.80534
CXXC5	6	-0.14138	-1.6154	0.2281	0.84414	0.10623	0.58871
DIDO1	6	-0.33116	-1.9295	0.016496	0.38158	0.053672	0.58871
DMAP1	6	-0.35901	-2.2834	0.011092	0.31967	0.022408	0.58871
DNMT1	15	-0.13346	-2.0996	0.093003	0.70576	0.035764	0.58871
DNMT3A	6	0.12204	1.5517	0.17122	0.83154	0.12074	0.58871
DNMT3B	12	-0.084591	-1.4963	0.35637	0.91679	0.13457	0.59021
DPF1	12	0.15767	1.9512	0.013367	0.36719	0.051028	0.58871
DPF2	12	-0.051403	-0.67213	0.60552	0.95747	0.5015	0.77868
DPF3	6	-0.085171	-1.3274	0.47696	0.9399	0.18438	0.60929
ELMSAN1	6	-0.086923	-0.66991	0.46843	0.9399	0.50292	0.77868
ENC1	6	-0.095065	-1.0941	0.42833	0.93313	0.2739	0.65961
FBXL19	31	-0.27863	-3.4783	0	0	0.00050459	0.16236
FMR1	6	0.0094984	0.13936	0.84215	0.98009	0.88917	0.95352
FXR1	6	-0.16237	-2.1487	0.16951	0.83154	0.031659	0.58871
FXR2	6	0.07302	0.67251	0.38055	0.91986	0.50126	0.77868
G2E3	22	0.095012	1.9946	0.032992	0.51101	0.046085	0.58871
GAN	6	-0.073542	-0.59646	0.55063	0.95135	0.55087	0.79511
GDAP2	6	0.076477	1.1597	0.36007	0.91679	0.24619	0.64214
GLYR1	6	0.16391	1.225	0.065984	0.64088	0.22057	0.63052
GMCL1	6	0.073991	0.42081	0.37514	0.91858	0.67389	0.85507
GON4L	6	-0.23356	-1.4034	0.05802	0.61631	0.16049	0.59603
H2AFY	6	0.010173	0.22973	0.83419	0.98009	0.8183	0.92271
H2AFY2	6	-0.058009	-0.57947	0.65102	0.96005	0.56227	0.7982
HDGF	6	0.052089	0.73282	0.51962	0.94516	0.46367	0.77699
HDGFL1	6	-0.086434	-0.91643	0.47099	0.9399	0.35944	0.72093
IBTK	12	0.011149	0.32205	0.73237	0.96967	0.74742	0.89099
ING1	6	-0.15412	-0.92459	0.19113	0.84026	0.35518	0.7166
ING2	6	0.052564	0.5945	0.5165	0.94407	0.55218	0.79568
ING3	6	-0.074074	-0.57493	0.54835	0.95069	0.56534	0.80053
ING4	6	0.033629	0.32543	0.65927	0.96005	0.74485	0.89062
ING5	6	0.043781	0.55044	0.57907	0.95747	0.58202	0.80757
INTS12	6	-0.26651	-1.6486	0.036689	0.52869	0.099226	0.58871
IPP	6	-0.0059858	-0.12249	0.96018	0.99032	0.90251	0.95854
IVNS1ABP	6	0.13959	1.3948	0.11633	0.73694	0.16308	0.59603
JADE1	12	-0.16346	-1.7597	0.066837	0.64208	0.078463	0.58871
JADE2	6	-0.0046604	-0.063729	0.95137	0.9885	0.94919	0.97887
JADE3	12	0.029236	0.73059	0.55631	0.9537	0.46503	0.7775
KAT5	6	-0.45762	-1.6898	0.004835	0.22667	0.091058	0.58871
KAT6A	6	0.22262	1.5444	0.015358	0.37762	0.12248	0.58871
KAT6B	12	0.099103	1.9762	0.11263	0.72928	0.048128	0.58871
KAT8	6	-0.092072	-0.47033	0.44283	0.9399	0.63812	0.83623
KBTBD11	6	0.012419	0.13926	0.81314	0.97643	0.88924	0.95352
KBTBD12	6	-0.078147	-0.28976	0.52247	0.94597	0.772	0.90058
KBTBD13	6	-0.06656	-0.60125	0.59329	0.95747	0.54767	0.79374
KBTBD2	6	0.072025	0.57955	0.38823	0.92221	0.56222	0.7982
KBTBD3	6	0.0046427	0.077376	0.87571	0.98009	0.93832	0.97521
KBTBD4	6	-0.096524	-1.5129	0.42065	0.9296	0.1303	0.59021
KBTBD6	6	-0.072686	-0.85295	0.55603	0.9537	0.39368	0.744
KBTBD7	6	-0.07897	-0.88138	0.51763	0.94407	0.37811	0.73414
KBTBD8	6	-0.037775	-0.54713	0.79522	0.97392	0.58429	0.8091
KCNA1	6	-0.10681	-1.974	0.36832	0.91858	0.048379	0.58871
KCNA10	6	0.096451	1.1338	0.2719	0.88437	0.25688	0.64886
KCNA2	6	0.054641	0.62968	0.50085	0.94193	0.52891	0.78646
KCNA3	6	-0.0063779	-0.052517	0.9616	0.99033	0.95812	0.9824
KCNA4	6	0.080001	1.1719	0.34101	0.9104	0.24122	0.64025
KCNA5	6	-0.032925	-0.4232	0.83476	0.98009	0.67215	0.854
KCNA6	6	0.066262	0.85179	0.42235	0.92991	0.39433	0.74421
KCNB1	6	0.026571	0.31646	0.70478	0.96684	0.75165	0.89254
KCNB2	6	0.1205	2.0486	0.17548	0.83154	0.040502	0.58871
KCNC1	6	-0.12044	-1.9188	0.30546	0.89874	0.055011	0.58871
KCNC2	6	-0.14712	-1.6785	0.20904	0.84026	0.093258	0.58871
KCNC3	6	-0.43595	-2.2136	0.0056883	0.2439	0.026859	0.58871
KCNC4	6	-0.026763	-0.20702	0.88168	0.98009	0.83599	0.92903
KCND1	6	-0.021194	-0.75235	0.92264	0.98303	0.45184	0.77164
KCND2	6	0.050604	0.65511	0.5273	0.94597	0.5124	0.78123
KCND3	6	0.037645	0.80655	0.62656	0.95747	0.41992	0.7562
KCNG1	6	-0.068956	-1.1784	0.57765	0.95747	0.23864	0.64025
KCNG2	6	0.16984	1.3804	0.056598	0.6161	0.16747	0.59603
KCNG3	6	0.20391	1.6326	0.025597	0.45	0.10256	0.58871
KCNG4	6	-0.020273	-0.18515	0.93032	0.98531	0.85311	0.93839
KCNRG	6	0.15731	1.4997	0.07537	0.67766	0.1337	0.59021
KCNS1	6	-0.098819	-1.1483	0.40984	0.92362	0.25084	0.64657
KCNS2	6	-0.085262	-0.84414	0.47696	0.9399	0.39859	0.74628
KCNS3	6	0.092656	1.1436	0.28441	0.88742	0.25279	0.64737
KCNV1	6	0.19526	1.3948	0.031001	0.5023	0.16309	0.59603
KCNV2	6	-0.12394	-0.85938	0.29039	0.89092	0.39013	0.74105
KCTD1	6	0.054992	1.1618	0.49687	0.94032	0.24531	0.64032
KCTD10	6	0.05416	0.63745	0.50455	0.94283	0.52383	0.78408
KCTD11	6	-4.536e-05	-0.00051418	0.91013	0.98105	0.99959	1
KCTD12	6	0.054031	0.49296	0.5054	0.94283	0.62204	0.82761
KCTD13	6	0.075846	0.94465	0.36263	0.91858	0.34484	0.7097
KCTD14	6	-0.15943	-1.4355	0.17833	0.83712	0.15113	0.59603
KCTD15	6	-0.04827	-0.55713	0.71587	0.96684	0.57744	0.80439
KCTD16	6	0.10503	1.8347	0.23549	0.85449	0.06655	0.58871
KCTD17	6	-0.054591	-0.51794	0.67463	0.96237	0.6045	0.81765
KCTD18	6	0.06631	1.0198	0.42207	0.92991	0.30783	0.68987
KCTD19	12	-0.050678	-0.58682	0.61092	0.95747	0.55733	0.7982
KCTD2	6	-0.19794	-1.9712	0.1021	0.718	0.048695	0.58871
KCTD21	6	-0.057005	-0.95652	0.65927	0.96005	0.33881	0.70624
KCTD3	6	-0.090564	-1.3339	0.45193	0.9399	0.18224	0.60528
KCTD4	6	0.10265	1.395	0.24602	0.86241	0.16302	0.59603
KCTD5	6	-0.11204	-0.90673	0.34187	0.9113	0.36455	0.72539
KCTD6	6	0.20754	1.5272	0.023038	0.43316	0.12672	0.58933
KCTD7	6	-0.032427	-0.39392	0.83874	0.98009	0.69364	0.86668
KCTD8	6	0.2396	1.5859	0.010239	0.31304	0.11277	0.58871
KCTD9	6	-0.019406	-0.24168	0.93402	0.98531	0.80903	0.91937
KEAP1	6	-0.23908	-1.464	0.054608	0.61146	0.1432	0.59603
KLHL1	6	0.0094111	0.23048	0.84243	0.98009	0.81772	0.92271
KLHL10	6	-0.031686	-0.62953	0.84414	0.98009	0.529	0.78646
KLHL11	6	-0.20848	-1.6793	0.089022	0.70576	0.093085	0.58871
KLHL12	6	0.054321	0.57431	0.50284	0.94193	0.56576	0.8008
KLHL13	6	-0.044218	-0.92247	0.7463	0.9697	0.35629	0.71777
KLHL14	6	0.11333	0.81803	0.20478	0.84026	0.41334	0.75301
KLHL15	6	0.038782	0.4237	0.61974	0.95747	0.67179	0.85398
KLHL17	6	-0.22357	-2.3216	0.070819	0.664	0.020254	0.58871
KLHL18	6	0.26933	1.6394	0.0051195	0.23377	0.10114	0.58871
KLHL2	6	0.16401	1.2261	0.0657	0.64088	0.22015	0.63052
KLHL20	6	0.017412	0.12142	0.77929	0.97289	0.90336	0.95854
KLHL21	6	-0.016583	-0.29	0.95791	0.99032	0.77182	0.90058
KLHL22	6	0.04331	0.60828	0.58305	0.95747	0.543	0.79138
KLHL23	6	0.074639	0.76879	0.37059	0.91858	0.44202	0.77164
KLHL24	6	0.079434	0.81612	0.34386	0.91176	0.41443	0.75316
KLHL25	6	0.11259	1.0593	0.20677	0.84026	0.28948	0.67316
KLHL26	6	-0.00344	-0.06876	0.93914	0.98744	0.94518	0.97769
KLHL28	6	0.12404	1.1842	0.16126	0.82251	0.23632	0.6384
KLHL29	6	0.080931	0.61959	0.33788	0.90756	0.53552	0.78871
KLHL3	6	0.011339	0.10574	0.82366	0.98009	0.91579	0.96376
KLHL30	6	-0.036565	-0.77227	0.80404	0.97392	0.43996	0.77164
KLHL31	6	0.17111	1.8066	0.053754	0.61093	0.070831	0.58871
KLHL32	6	0.045924	0.57262	0.56456	0.95627	0.5669	0.80146
KLHL34	6	0.2292	1.3652	0.013652	0.36923	0.1722	0.59887
KLHL35	6	-0.11792	-0.87853	0.31826	0.90388	0.37965	0.73425
KLHL36	6	-0.10582	-1.5979	0.37344	0.91858	0.11006	0.58871
KLHL38	6	-0.20635	-1.6853	0.091297	0.70576	0.091939	0.58871
KLHL4	6	0.023833	0.38081	0.72611	0.96962	0.70335	0.8723
KLHL40	6	0.20429	1.0478	0.025597	0.45	0.29473	0.67642
KLHL41	6	-0.13113	-1.5176	0.26251	0.87266	0.12911	0.59021
KLHL5	6	0.036457	0.62963	0.63538	0.95798	0.52894	0.78646
KLHL6	6	0.11869	1.3669	0.18259	0.83922	0.17166	0.59879
KLHL7	6	0.052973	1.0174	0.51337	0.94407	0.30895	0.69041
KLHL8	6	0.058525	0.56305	0.47554	0.9399	0.5734	0.80337
KLHL9	6	-0.14726	-1.6953	0.20848	0.84026	0.090016	0.58871
KMT2E	6	-0.00016648	-0.0015498	0.91155	0.98105	0.99876	1
L3MBTL2	24	0.0044625	0.14577	0.69539	0.96583	0.88411	0.95194
L3MBTL3	18	0.037872	0.85275	0.37856	0.91925	0.3938	0.744
LBR	6	0.054519	0.59258	0.50142	0.94193	0.55346	0.79687
LZTR1	12	-0.12335	-1.8452	0.16439	0.83154	0.065004	0.58871
MACROD1	6	0.0038615	0.037375	0.87941	0.98009	0.97019	0.98735
MBD5	6	-0.1797	-1.2965	0.12998	0.75941	0.19481	0.61698
MBTD1	24	-0.12689	-2.2909	0.043515	0.56777	0.021972	0.58871
MIER1	6	0.068454	1.0705	0.40785	0.92362	0.2844	0.66932
MIER2	6	-0.071095	-1.2192	0.56598	0.95627	0.22279	0.63052
MIS18BP1	6	-0.10682	-1.6417	0.36832	0.91858	0.10066	0.58871
MLLT1	6	0.065578	0.95222	0.42747	0.93313	0.34098	0.70732
MLLT10	6	-0.1594	-0.76344	0.17833	0.83712	0.4452	0.77164
MLLT3	6	-0.12151	-2.1653	0.29892	0.89219	0.030368	0.58871
MLLT6	12	0.040732	0.6113	0.44852	0.9399	0.541	0.79138
MORC1	5	-0.074185	-0.75574	0.57935	0.95747	0.44981	0.77164
MORC2	6	0.18189	1.4384	0.040671	0.55	0.15031	0.59603
MORC3	6	0.15254	1.608	0.085324	0.69606	0.10784	0.58871
MORC4	6	0.076389	0.59999	0.36035	0.91679	0.54852	0.79383
MORF4L1	6	-0.020219	-0.56174	0.9306	0.98531	0.57429	0.80383
MPHOSPH8	6	-0.34416	-1.8341	0.015358	0.37762	0.066634	0.58871
MSH6	6	-0.019986	-0.43219	0.93146	0.98531	0.66561	0.8538
MSL3	6	-0.086549	-1.0432	0.47071	0.9399	0.29684	0.67789
MTF2	17	0.010546	0.33608	0.68942	0.96382	0.73681	0.88751
MUM1	6	0.026786	0.36411	0.70449	0.96684	0.71577	0.87688
MYPOP	6	0.20724	1.8648	0.023038	0.43316	0.06221	0.58871
NACC1	6	-0.29744	-0.95936	0.026735	0.46078	0.33738	0.70624
NACC2	6	-0.058436	-0.54925	0.64761	0.96005	0.58283	0.80806
OARD1	6	-0.13132	-0.99945	0.26166	0.87266	0.31758	0.6964
ORC1	6	-0.21324	-1.6858	0.080205	0.68932	0.091835	0.58871
PARP14	18	0.093714	1.6885	0.05603	0.61562	0.091321	0.58871
PARP15	12	-0.0086903	-0.16465	0.95648	0.98999	0.86922	0.94682
PARP9	12	0.0032421	0.076305	0.8211	0.98009	0.93918	0.97534
PHF1	18	-0.092938	-1.6998	0.22497	0.84414	0.089165	0.58871
PHF10	6	0.022645	0.23789	0.73777	0.96967	0.81196	0.9211
PHF11	6	0.15453	1.9321	0.080774	0.68932	0.053342	0.58871
PHF12	6	-0.26729	-1.2718	0.036121	0.52263	0.20346	0.62151
PHF13	6	-0.018709	-0.17593	0.93885	0.98744	0.86035	0.94254
PHF14	16	0.098784	1.1917	0.068544	0.65135	0.23337	0.63558
PHF19	18	-0.024651	-0.47154	0.86234	0.98009	0.63725	0.83584
PHF20	12	-0.094914	-1.301	0.29323	0.89187	0.19325	0.61698
PHF20L1	12	0.011222	0.30666	0.73208	0.96967	0.7591	0.89594
PHF21A	6	-0.031933	-0.52877	0.84243	0.98009	0.59696	0.81568
PHF21B	6	-0.013779	-0.19371	0.9835	0.99598	0.8464	0.93585
PHF23	6	-0.19414	-1.1814	0.10808	0.7191	0.23746	0.6388
PHF3	6	-0.14343	-2.0926	0.22156	0.84352	0.036384	0.58871
PHF6	6	-0.092393	-0.52178	0.44226	0.9399	0.60182	0.81636
PHF7	24	-0.0037751	-0.12539	0.81286	0.97643	0.90021	0.95854
PHRF1	15	0.056523	0.93205	0.28072	0.88742	0.35131	0.71227
PSIP1	6	0.24556	1.7776	0.0093857	0.3	0.075468	0.58871
PWWP2A	6	0.17385	1.2418	0.049488	0.58804	0.21432	0.62947
PWWP2B	6	0.092293	1.0789	0.28527	0.88742	0.28063	0.66617
PYGO1	6	-0.029526	-0.42894	0.85978	0.98009	0.66797	0.85398
PYGO2	6	-0.10935	-1.1776	0.35552	0.91679	0.23895	0.64025
RAI1	6	0.2007	1.451	0.027019	0.46154	0.14678	0.59603
RCBTB1	6	0.029688	0.23112	0.6843	0.9624	0.81722	0.92271
RCBTB2	6	0.12934	1.3376	0.14448	0.79563	0.18103	0.60497
RHOBTB1	12	0.08082	1.2466	0.1843	0.84026	0.21254	0.62753
RHOBTB2	18	0.046676	0.84406	0.29209	0.89149	0.39863	0.74628
RHOBTB3	6	0.060327	0.53345	0.46303	0.9399	0.59372	0.81449
RNF17	42	0	0	0.72156	0.96684	1	1
RSF1	4	-0.11274	-1.2635	0.41866	0.92695	0.20642	0.62406
SCMH1	12	-0.024977	-0.33166	0.86633	0.98009	0.74015	0.88879
SCML2	12	0.15531	1.6954	0.014221	0.37594	0.090006	0.58871
SFMBT1	24	-0.028729	-0.87516	0.79636	0.97392	0.38149	0.73426
SFMBT2	24	0.033721	0.89364	0.33447	0.90462	0.37152	0.72984
SHKBP1	6	-0.018592	-0.2074	0.94027	0.98775	0.8357	0.92903
SLX4	6	-0.044805	-0.35752	0.74346	0.96967	0.72071	0.87742
SMARCA1	6	-0.037748	-0.64837	0.79551	0.97392	0.51674	0.78263
SMARCA5	6	0.12916	1.6703	0.14477	0.79563	0.094859	0.58871
SMARCC1	10	0.11773	1.3506	0.083902	0.69606	0.17683	0.60143
SMARCC2	12	-0.025351	-0.44485	0.86291	0.98009	0.65643	0.84855
SMN1	6	-0.072018	-0.89133	0.5603	0.95627	0.37275	0.73013
SMNDC1	6	-0.14462	-1.4168	0.21758	0.84026	0.15655	0.59603
SND1	6	0.16143	1.5522	0.069113	0.65323	0.12061	0.58871
SPIN1	18	0.16477	1.449	0.0017065	0.10714	0.14735	0.59603
SPIN2A	3	0.14045	1.2056	0.26223	0.87266	0.22799	0.63069
SPIN2B	4	0.22487	1.632	0.048635	0.58763	0.10269	0.58871
SPIN3	18	0.048094	0.90399	0.28015	0.88742	0.366	0.72603
SPIN4	18	0.13337	3.0285	0.010239	0.31304	0.0024578	0.34552
SPOP	6	-0.16012	-0.96192	0.17548	0.83154	0.33609	0.70423
SPOPL	6	0.11231	1.117	0.20705	0.84026	0.26401	0.65394
TAF3	6	0.046794	0.98773	0.5566	0.9537	0.32328	0.69999
TCF19	6	0.027023	0.23328	0.7025	0.96684	0.81554	0.92271
TCF20	6	0.10629	1.0094	0.22895	0.84414	0.31277	0.6947
TDRD1	21	-0.012597	-0.25659	0.97725	0.99537	0.7975	0.91336
TDRD10	6	0.074804	0.87965	0.37002	0.91858	0.37905	0.73414
TDRD12	6	-0.12104	-1.8099	0.30119	0.89367	0.070312	0.58871
TDRD15	6	-0.0081352	-0.093954	0.97298	0.9939	0.92515	0.9681
TDRD3	6	0.065995	1.0174	0.42491	0.93217	0.30899	0.69041
TDRD5	6	-0.0058751	-0.099078	0.95904	0.99032	0.92108	0.96548
TDRD6	47	0	0	0.72156	0.96684	1	1
TDRD7	18	-0.086364	-1.5305	0.26109	0.87262	0.12588	0.58871
TDRD9	4	0.16661	1.7072	0.12912	0.75941	0.087781	0.58871
TDRKH	6	-0.13177	-1.4891	0.26024	0.87262	0.13646	0.59161
TNFAIP1	6	-0.076942	-0.53818	0.53129	0.94678	0.59045	0.81253
TNRC18	12	-0.18352	-1.7205	0.040671	0.55	0.085349	0.58871
TSNARE1	6	0.021572	0.16221	0.74573	0.96967	0.87114	0.94732
UBR7	6	0.016307	0.20728	0.78612	0.9729	0.83579	0.92903
UHRF2	17	0.033252	0.64618	0.44198	0.9399	0.51816	0.78263
WHSC1L1	20	0.13876	2.1123	0.003413	0.18462	0.03466	0.58871
YEATS2	6	-0.033256	-0.32977	0.83333	0.98009	0.74158	0.8897
YEATS4	6	-0.086466	-1.0128	0.47099	0.9399	0.31117	0.69288
ZBTB22	6	-0.24009	-2.0046	0.054039	0.61093	0.04501	0.58871
ZBTB39	6	-0.033563	-0.69477	0.83134	0.98009	0.4872	0.77868
ZBTB5	6	-0.06571	-0.58277	0.59699	0.95747	0.56005	0.7982
ZBTB8B	6	-0.01712	-0.10944	0.95222	0.9885	0.91285	0.96305
ZBTB9	6	-0.15601	-1.5209	0.18629	0.84026	0.12828	0.59021
ZCWPW1	12	-0.094954	-0.63535	0.29323	0.89187	0.5252	0.78528
ZCWPW2	12	-0.032426	-0.44136	0.79295	0.97392	0.65895	0.85057
ZKSANT2	12	0.044746	0.91884	0.41581	0.92415	0.35818	0.71963
ENDOU	6	-0.079493	-1.7151	0.51507	0.94407	0.086323	0.58871
ACR	6	-0.28986	-2.2219	0.027873	0.46445	0.026291	0.58871
AZU1	6	-0.16982	-2.1681	0.15159	0.81003	0.030148	0.58871
C1R	6	0.11804	1.7907	0.18658	0.84026	0.073342	0.58871
C1RL	6	-0.044598	-0.6662	0.74488	0.96967	0.50528	0.77868
C1S	6	0.13363	1.5493	0.12998	0.75941	0.12131	0.58871
C2	6	-0.035391	-0.60743	0.81542	0.97785	0.54357	0.79138
CELA1	6	-0.082238	-0.81118	0.49374	0.9399	0.41726	0.75585
CELA2A	6	-0.013855	-0.19579	0.98322	0.99598	0.84477	0.93521
CELA2B	6	-0.088062	-1.1874	0.46303	0.9399	0.23507	0.63676
CELA3A	6	-0.060654	-0.37971	0.63254	0.95747	0.70416	0.873
CELA3B	6	0.046334	0.9531	0.56143	0.95627	0.34054	0.70681
CFB	6	-0.041015	-0.64527	0.77133	0.9728	0.51875	0.78263
CFD	6	-0.24813	-1.6926	0.046928	0.57292	0.090531	0.58871
CFI	6	0.1105	1.7117	0.21388	0.84026	0.086955	0.58871
CMA1	6	0.042259	0.78362	0.59016	0.95747	0.43326	0.76682
CORIN	6	0.051724	0.67667	0.52133	0.94597	0.49862	0.77868
CTRB1	6	-0.11996	-1.4818	0.30774	0.90167	0.1384	0.59277
CTRB2	6	0.12887	1.4812	0.14505	0.79563	0.13856	0.59277
CTRC	6	0.030041	0.84375	0.68316	0.96237	0.39881	0.74628
CTRL	6	0.03387	0.45168	0.65728	0.96005	0.6515	0.84521
CTSG	6	-0.037905	-0.69126	0.79352	0.97392	0.4894	0.77868
ELANE	6	0.085562	1.4253	0.31456	0.90286	0.15407	0.59603
F10	6	0.092127	0.79477	0.28527	0.88742	0.42674	0.76397
F11	6	-0.17954	-2.042	0.13026	0.75941	0.041153	0.58871
F12	6	-0.29622	-1.6125	0.027304	0.46154	0.10686	0.58871
F2	6	-0.060402	-1.084	0.63396	0.95747	0.27835	0.66409
F7	6	-0.079538	-1.2781	0.51422	0.94407	0.20121	0.62071
F9	6	0.0061234	0.093968	0.86718	0.98009	0.92513	0.9681
GZMA	6	0.15467	1.5834	0.080774	0.68932	0.11334	0.58871
GZMB	6	0.070261	0.83132	0.39676	0.92221	0.40579	0.75043
GZMH	6	0.099886	1.108	0.25569	0.8686	0.26785	0.65583
GZMK	6	0.10891	1.4979	0.21843	0.84026	0.13415	0.59021
GZMM	6	-0.21824	-1.355	0.075939	0.67766	0.17541	0.59961
HABP2	6	0.15495	1.5693	0.080489	0.68932	0.11658	0.58871
HGFAC	6	-0.012064	-0.45179	0.99602	0.99914	0.65142	0.84521
HP	6	-0.20708	-1.5488	0.090444	0.70576	0.12143	0.58871
HPN	6	0.057833	0.84089	0.47952	0.9399	0.40041	0.74628
HPR	6	0.14607	1.1973	0.099829	0.71227	0.23118	0.63472
KLK1	6	0.090792	1.4196	0.29124	0.89121	0.15572	0.59603
KLK10	6	0.022392	0.3023	0.73919	0.96967	0.76242	0.89658
KLK11	6	-0.062812	-0.89455	0.61832	0.95747	0.37103	0.7296
KLK12	6	-0.022914	-0.29276	0.91098	0.98105	0.7697	0.89978
KLK13	6	0.048959	0.96826	0.54067	0.9497	0.33291	0.70423
KLK14	6	0.029536	0.48166	0.68544	0.96326	0.63005	0.83061
KLK15	6	0.071412	0.4939	0.39135	0.92221	0.62138	0.82761
KLK2	6	-0.016206	-0.37767	0.96331	0.99122	0.70568	0.87303
KLK3	6	-0.011286	-0.21067	0.99915	0.99943	0.83315	0.92903
KLK4	6	0.037328	0.6676	0.6277	0.95747	0.50439	0.77868
KLK5	6	0.027492	0.64153	0.69881	0.96583	0.52118	0.78263
KLK6	6	-0.169	-1.5109	0.15273	0.81118	0.13081	0.59021
KLK7	6	0.073222	1.1553	0.37941	0.91937	0.24798	0.6449
KLK9	6	-0.021034	-0.17494	0.92406	0.98335	0.86112	0.94254
KLKB1	6	-0.11268	-2.3296	0.33874	0.90847	0.019828	0.58871
LPA	6	-0.018812	-0.43237	0.93885	0.98744	0.66547	0.8538
MASP1	6	0.035859	0.38117	0.64022	0.96005	0.70308	0.8723
MST1	6	-0.14517	-1.5883	0.21502	0.84026	0.11223	0.58871
OVCH1	12	0.079049	1.7544	0.1917	0.84026	0.079356	0.58871
OVCH2	6	0.04389	0.75745	0.57736	0.95747	0.44878	0.77164
PLAT	6	-0.031048	-0.33478	0.84812	0.98009	0.73779	0.88838
PLAU	6	0.0097127	0.11794	0.84016	0.98009	0.90612	0.96019
PROC	6	-0.02165	-0.65479	0.91951	0.98238	0.5126	0.78123
PROZ	6	0.0095711	0.14833	0.84073	0.98009	0.88208	0.95135
PRSS1	6	0.08177	1.1524	0.33362	0.90439	0.24914	0.64648
PRSS12	6	-0.1344	-2.0197	0.25313	0.86829	0.043414	0.58871
PRSS21	6	0.025234	0.23221	0.71388	0.96684	0.81638	0.92271
PRSS22	6	-0.20589	-2.2519	0.09215	0.70576	0.024329	0.58871
PRSS23	6	-0.11557	-1.9621	0.32736	0.90417	0.049751	0.58871
PRSS27	6	-0.25616	-1.4093	0.043231	0.56777	0.15873	0.59603
PRSS3	6	-0.13002	-1.6693	0.26507	0.87266	0.095061	0.58871
PRSS33	6	-0.22309	-2.0424	0.072241	0.66842	0.041116	0.58871
PRSS35	6	-0.016766	-0.19442	0.9562	0.98999	0.84585	0.93581
PRSS36	18	-0.029912	-0.68638	0.79209	0.97392	0.49247	0.77868
PRSS37	6	-0.041399	-0.86194	0.76849	0.97197	0.38872	0.73958
PRSS38	6	-0.071967	-1.1628	0.5603	0.95627	0.2449	0.64025
PRSS41	6	-0.019354	-0.43866	0.93458	0.98531	0.66091	0.8513
PRSS42	6	0.040411	1.0746	0.60609	0.95747	0.28254	0.66631
PRSS45	6	0.028846	0.59124	0.6897	0.96383	0.55436	0.79687
PRSS46	12	-0.072385	-1.5112	0.43572	0.93712	0.13075	0.59021
PRSS48	6	0.018242	0.48559	0.77247	0.9728	0.62726	0.82942
PRSS50	6	0.097149	1.5764	0.26877	0.87989	0.11493	0.58871
