sgRNA,Gene,DLD1-Ts4.initial,DLD1-Ts4.final
RCOR3_SANT_E8_219.2,RCOR3,1080,2357
PRSS42_882.43,PRSS42,1279,2902
USF1_E10_63.2,USF1,768,1349
FBXW9_5,FBXW9,725,1557
RCOR1_SANT_E5_84.0,RCOR1,619,1220
ZNF510_E6_1272.77,ZNF510,1454,2637
DPF3_Phd_E8_91.7,DPF3,340,548
JAK1_PKc_E14_88.2,JAK1,551,1096
SMARCC1_Chromo_E7_70.2,SMARCC1,804,1587
KLHL18_BTB28135_E1_1725.255,KLHL18,668,1190
TAF1_e15_201.13,TAF1,2247,2930
L3MBTL4_MBT164260_E1_1872.196,L3MBTL4,1999,4682
GATA1_E4_135.15,GATA1,831,1114
KLHL21_BTB25133_E1_1794.2,KLHL21,365,299
ADAMDEC1_1413.98,ADAMDEC1,1374,2405
ZNF846_E6_1053.81,ZNF846,969,2568
USP28_3234.286,USP28,1541,3780
PAX4_E5_83.1,PAX4,1812,4269
KDM2A_Phd_E16_60.1,KDM2A,855,869
KDM2A_3,KDM2A,855,869
ZNF182_E7_1221.50,ZNF182,1778,3243
RIOK1_PKc_E8_81.1,RIOK1,583,552
UBE2E1_582.34,UBE2E1,1014,1559
MASP2_717.8,MASP2,1915,3291
IRX6_E4_180.9,IRX6,436,520
E2F4_E1_87.8,E2F4,988,1992
CLOCK_E7_149.0,CLOCK,643,1076
PSMA6_741.12,PSMA6,1623,2766
USP13_2592.129,USP13,994,2421
PRDM5_E13_94.3,PRDM5,1845,3359
ZNF645_1278.118,ZNF645,781,882
BACH2_E8_126.2,BACH2,1134,1812
ZNF23_E6_1326.45,ZNF23,1505,2377
FAP_2283.96,FAP,1256,1902
CRMP1_2061.75,CRMP1,843,1820
TRIM69_1503.149,TRIM69,783,1805
SRF_E2_156.9,SRF,1099,2289
RCHY1_720.40,RCHY1,878,1409
KCNG3_BTB11111_E1_1311.15,KCNG3,1554,2918
MYCBP2_14037.344,MYCBP2,1250,2666
KCTD1_BTB40132_E1_798.78,KCTD1,633,1246
FBXL6_1620.104,FBXL6,1825,3730
ZNF12_E5_1131.81,ZNF12,2170,3929
HGFAC_1968.27,HGFAC,1514,2990
HKR1_E6_1070.39,HKR1,1843,2910
NUAK2_PKc_E2_121,NUAK2,427,784
PRKCQ_PKc_E13_92.2,PRKCQ,327,1055
SOX5_E13_109.8,SOX5,2601,5685
ZNF500_E6_330.37,ZNF500,573,904
GSC2_E2_135.4,GSC2,198,258
ZNF774_E4_996.94,ZNF774,1582,3981
DCUN1D2_780.3,DCUN1D2,419,634
TRIM60_1416.116,TRIM60,406,760
ANAPC13_225.3,ANAPC13,915,1536
BACE1_1506.121,BACE1,593,944
FOXA2_E2_234.14,FOXA2,504,1052
ZNF444_E5_360.57,ZNF444,836,1454
KMT2B_Phd2_E12_39.1,KMT2B,228,466
FANCL_1143.47,FANCL,1317,1909
CASP7_912.36,CASP7,1059,1916
PRSS53_1662.323,PRSS53,3547,7399
PRSS53_825.101,PRSS53,3547,7399
POU4F1_E2_177.22,POU4F1,831,2318
USP49_1923.214,USP49,1550,3276
LBX2_E2_171.17,LBX2,177,320
ZNF558_E10_666.49,ZNF558,1828,2999
HOXC11_E2_171.11,HOXC11,1413,2291
FOXN4_E8_120.16,FOXN4,662,1182
FBXO22_1212.6,FBXO22,896,1766
DNMT1_Bah770893_E1_4899.659,DNMT1,832,1129
RFPL2_1137.27,RFPL2,1902,4899
ZNF202_E9_735.30,ZNF202,2407,6080
ZNF180_E5_1083.76,ZNF180,384,526
NEDD4_3960.90,NEDD4,850,1581
BRWD1_6963.102,BRWD1,1415,2211
ARID1B_E12_210.4,ARID1B,675,1006
GLIS2_E6_53.6,GLIS2,812,1375
MYB_SANT3_E6_46.1,MYB,181,268
SIAH1_942.12,SIAH1,1282,2355
ZNF470_E6_1338.19,ZNF470,1053,1933
HBP1_E10_127.0,HBP1,3589,7759
ZNF660_E3_825.59,ZNF660,1057,1261
RNF212B_903.111,RNF212B,1006,1863
L3MBTL2_MBT511604_E1_2118.244,L3MBTL2,707,1365
TXK_PKc_E15_48.6,TXK,267,377
TMPRSS11B_1251.48,TMPRSS11B,1913,2674
CNDP2_1428.182,CNDP2,1169,2267
MYLIP_1338.96,MYLIP,1679,4128
FBXO45_861.127,FBXO45,462,780
FOXO6_E2_90.1,FOXO6,2216,4773
TRIM60_1416.108,TRIM60,297,456
UBA52_387.27,UBA52,598,611
CPD_4143.281,CPD,1266,2193
EP300_e28_165.4,EP300,1562,1848
ZNF766_E4_582.26,ZNF766,2059,3063
GSG2_PKc_E1_1371.11,GSG2,207,396
ZNF473_E5_1962.44,ZNF473,2261,4940
USP5_2577.275,USP5,168,164
TFAP2E_E6_142.19,TFAP2E,473,751
SBK3_PKc_E4_525.38,SBK3,700,956
STUB1_912.33,STUB1,1464,3576
CNDP2_1428.206,CNDP2,1603,2856
EPHA6_PKc_E12_126.26,EPHA6,936,1818
LONRF1_2322.131,LONRF1,965,1727
PSMB6_720.96,PSMB6,1630,2852
ZNF585A_E5_1755.117,ZNF585A,2267,4328
TCF3_E18_183.26,TCF3,853,1124
ICK_PKc_E8_172.2,ICK,1255,2986
ANAPC16_1,ANAPC16,836,1431
PHF19_Phd1_E5_86.3,PHF19,964,1761
ZBTB8A_E4_144.12,ZBTB8A,1008,1911
RNF150_1317.130,RNF150,1667,3353
RUNX2_E5_105.9,RUNX2,802,1732
EAF2_E3_137.5,EAF2,1191,1936
NCOR1_E18_95.0,NCOR1,2521,5287
NCOR1_SANT2_E18_101.0,NCOR1,2521,5287
BRAF_PKc_E17_135,BRAF,192,446
ZMYND8_BD_e7_88.2,ZMYND8,1347,2883
BFAR_1353.23,BFAR,1155,2182
KLF12_E8_170.15,KLF12,1134,2322
PRKACG_PKc_E1_948.1,PRKACG,874,1280
CAMK2G_PKc_E1_32.1,CAMK2G,371,921
CDK17_PKc_E6_48.2,CDK17,788,1465
MST1_2178.214,MST1,1435,2259
PRDM8_E10_66.9,PRDM8,3646,7891
ZBTB33_BTB22116_E1_2019.3,ZBTB33,1217,2786
SMARCA2_H_e23_167.0,SMARCA2,1658,2866
FBXO10_2871.164,FBXO10,1243,3063
HINFP_E7_78.2,HINFP,2516,3450
FLT3_PKc_E14_124.1,FLT3,760,2196
PATZ1_E4_138.12,PATZ1,483,677
USP42_3951.595,USP42,1616,2528
XPNPEP2_110.2,XPNPEP2,1368,2644
ZNF546_E7_1833.93,ZNF546,2074,3231
BTBD7_BTB137235_E1_3399.38,BTBD7,1212,2513
RPS6KA5_PKc2_E15_160.1,RPS6KA5,943,1781
NAALADL1_2223.14,NAALADL1,1906,3641
RNF183_579.38,RNF183,394,823
GZF1_E1_410.49,GZF1,1373,2134
LMTK3_PKc_E10_122.12,LMTK3,480,761
DLX6_E2_129.7,DLX6,1668,2544
ASB6_1266.160,ASB6,733,1347
HOXD12_E2_171.7,HOXD12,1198,2445
PRMT5_e11_123.13,PRMT5,904,843
SALL2_E2_852.129,SALL2,725,1416
OVOL3_E4_47.3,OVOL3,851,1353
MTOR_PKc_E47_136.3,MTOR,621,904
KDM4A_e7_104.4,KDM4A,1841,3216
CBLC_1425.12,CBLC,1445,1770
FBXO4_9,FBXO4,992,1739
ZNF324B_E4_660.22,ZNF324B,768,1099
CHD4_H_e23_125.1,CHD4,283,318
HDAC3_e11_90.1,HDAC3,956,1601
ZBTB7A_BTB24131_E1_1755.12,ZBTB7A,451,856
ZNF684_E5_660.48,ZNF684,1209,2422
ZNF669_E4_498.33,ZNF669,2053,4409
PSMB1_726.23,PSMB1,1523,1964
FBXL2_1272.117,FBXL2,1106,1513
SMARCA2_BD_e28_218.15,SMARCA2,970,1971
ZBTB2_E3_639.11,ZBTB2,1075,2461
TRAIP_1410.130,TRAIP,864,916
TRIM2_2316.288,TRIM2,2215,7467
CTSL2_1005.62,CTSL2,676,1257
WNK4_PKc_E2_173.7,WNK4,318,563
BRWD1_BD1_e32_126.2,BRWD1,1508,2361
BRWD1_6963.419,BRWD1,1508,2361
ADNP_E6_138.2,ADNP,882,2186
RNF150_1317.136,RNF150,885,1574
GON4L_SANT_E31_66.1,GON4L,402,703
ZBTB34_E2_156.23,ZBTB34,2675,4335
SMARCC2_SANT_E19_63.2,SMARCC2,630,953
KCTD18_BTB1498_E1_1281.8,KCTD18,890,1851
POU4F1_E2_177.11,POU4F1,892,1272
KDM5A_Phd3_E27_45.1,KDM5A,1028,2181
UBOX5_1626.185,UBOX5,1442,2665
ZNF415_E4_831.49,ZNF415,2366,4957
CPE_1431.35,CPE,1618,3826
FBXO40_6,FBXO40,1108,2372
ZNF782_E6_1062.88,ZNF782,525,584
NCOA1_e18_175.12,NCOA1,949,1567
BATF3_E2_90.5,BATF3,611,840
ZNF155_E5_750.27,ZNF155,2667,4704
RFX3_E8_49.1,RFX3,793,1723
KDM5B_Phd3_E27_108.2,KDM5B,1032,2384
DMRT3_E1_141.6,DMRT3,873,2503
MMP3_1434.139,MMP3,639,1116
PRDM2_e3_47.0,PRDM2,752,1606
KMT2B_Phd1_E12_105.6,KMT2B,514,1103
MKRN3_1524.35,MKRN3,1299,2691
PAK7_PKc_E7_134.9,PAK7,891,1737
TRIM13_1224.3,TRIM13,998,2029
PROP1_E2_135.6,PROP1,2159,3955
RPS6KA1_PKc2_E17_159,RPS6KA1,675,1711
RFPL4A_4,RFPL4A,650,826
DCAF4_1488.163,DCAF4,919,2034
FXR2_Agenet69127_E1_2022.25,FXR2,621,787
CEBPB_E1_147.8,CEBPB,749,1455
ZNF28_E4_1494.59,ZNF28,694,1515
PMS1_E9_143.0,PMS1,1225,2214
SPIN1_Spinlin214258_E1_789.43,SPIN1,584,1643
KDM5A_e12_163.16,KDM5A,452,924
RFX1_E4_49.2,RFX1,2315,5077
MYCBP2_14037.1109,MYCBP2,1704,4065
DUXA_E4_146.11,DUXA,722,715
USP3_1563.63,USP3,1214,2401
PSMA6_741.41,PSMA6,2355,3708
FOXO6_E2_90.0,FOXO6,989,1987
ZNF426_E8_750.67,ZNF426,2824,5556
MAPKAPK3_PKc_E9_76.1,MAPKAPK3,324,568
CBLB_2949.356,CBLB,1416,3182
ADAM30_2373.51,ADAM30,1401,2504
NCOR1_E16_218.25,NCOR1,1261,1871
MBD1_CXXC168215_E1_1968.332,MBD1,760,1550
CREB3L2_E8_69.3,CREB3L2,213,756
PDIK1L_PKc_E3_708.64,PDIK1L,349,517
ZNF12_E5_1131.56,ZNF12,1466,2685
USP17L13_885.34,USP17L13,2704,4531
USP17L17_885.34,USP17L17,2704,4531
ZNF836_E5_2079.116,ZNF836,1298,2715
STK11_PKc_E3_90.3,STK11,700,1062
ASB4_1281.77,ASB4,952,1830
TGIF2LY_E2_171.0,TGIF2LY,3323,4598
KCNV1_BTB42150_E1_1503.175,KCNV1,334,446
ZNF776_E3_666.14,ZNF776,1815,4162
ZNF44_E5_1236.21,ZNF44,1109,1983
ZNF630_E5_909.71,ZNF630,1243,2127
RNF17_tudor14841531_E1_4872.218,RNF17,579,806
RNF5_5,RNF5,1210,2468
HIF1A_E2_187.3,HIF1A,1225,2684
USP31_89.1,USP31,1424,2082
KDR_PKc_E18_105.7,KDR,502,1301
DAPK2_PKc_E2_44.1,DAPK2,648,1187
TRIM55_1647.185,TRIM55,1691,3793
DCUN1D2_780.37,DCUN1D2,545,757
EBF4_E3_157.4,EBF4,1100,2521
ZNF461_E6_666.9,ZNF461,1598,2180
ZMIZ2_2763.159,ZMIZ2,870,1392
PRDM9_E11_915.121,PRDM9,173,367
ZKSCAN5_E7_1055.88,ZKSCAN5,651,1234
CDH1_2649.357,CDH1,580,758
NAALADL1_2223.12,NAALADL1,1625,2674
PHF19_Phd1_E5_86.12,PHF19,910,2058
RC3H1_3405.5,RC3H1,1676,3103
KLHL34_BTB19126_E1_1935.412,KLHL34,1712,4839
TCF19_Phd_E4_147.6,TCF19,1208,2721
BAZ2B_MBD_E11_26.0,BAZ2B,394,895
APEH_2199.156,APEH,1422,2860
TSSK4_PKc_E1_156.3,TSSK4,334,450
JARID2_E17_108.5,JARID2,1053,1887
TPSB2_828.16,TPSB2,1840,3450
CAD_6678.69,CAD,962,1666
DMRTC2_E2_113.4,DMRTC2,1063,1958
ZNF596_E6_906.42,ZNF596,1303,2546
ATR_PKc_E42_151.4,ATR,1264,1899
CDYL_Chromo_E2_150.11,CDYL,1284,4196
TPSAB1_828.45,TPSAB1,2494,3297
TPSB2_828.44,TPSB2,2494,3297
MAP2K4_PKc_E6_52,MAP2K4,541,762
TRIM51_1359.7,TRIM51,1478,2847
HMGXB3_E3_163.7,HMGXB3,1531,3155
E2F5_E1_87.6,E2F5,1494,3610
TFCP2_E4_106.1,TFCP2,2296,6672
LRSAM1_2172.283,LRSAM1,966,2298
ASB1_1008.75,ASB1,547,1319
ASCL4_E1_165.11,ASCL4,704,1512
BATF_E2_93.7,BATF,1221,2014
KDM5A_E4_144.4,KDM5A,962,2073
LIMK2_PKc_E13_56,LIMK2,816,1508
ASB18_1401.119,ASB18,1057,1675
HDGFL1_PWWP985_E1_756.158,HDGFL1,700,2291
ZNF432_E5_1392.84,ZNF432,1611,2932
RNF31_3219.405,RNF31,295,385
LYN_PKc_E12_132.9,LYN,283,484
UBE2A_459.47,UBE2A,202,377
NO66_e1_980.162,NO66,1105,1629
CAMK1_PKc_E5_139,CAMK1,554,983
CAD_6678.535,CAD,773,636
RNF207_1905.310,RNF207,240,283
SOX1_E1_216.14,SOX1,1843,4766
ZMIZ1_3204.378,ZMIZ1,559,1129
TRIM37_2895.249,TRIM37,999,1761
F2_1869.206,F2,1199,2736
SOX13_E13_107.6,SOX13,1218,3339
THAP8_E2_187.11,THAP8,704,1491
HOXD9_E2_156.6,HOXD9,296,531
PATZ1_BTB30159_E1_2064.39,PATZ1,967,1519
FEZF2_E3_117.3,FEZF2,460,602
OTUD7A_2781.97,OTUD7A,1319,2923
MALT1_2475.89,MALT1,1048,2371
ETV3_E3_185.11,ETV3,1147,1642
ZNF532_E10_148.11,ZNF532,1143,2154
FBXO27_852.39,FBXO27,721,1427
BAZ1B_BD_e18_67.0,BAZ1B,1547,2036
NEURL1_1725.131,NEURL1,1514,3546
DPP8_2697.145,DPP8,1077,2810
NPEPL1_1572.14,NPEPL1,1138,2139
MYCL_E2_165.1,MYCL,2016,4080
OARD1_Macro14140_E1_459.23,OARD1,695,1350
ZBTB41_E7_107.0,ZBTB41,2570,4528
MAP3K14_PKc_E6_114.9,MAP3K14,1210,2830
ZFP69B_E5_666.52,ZFP69B,1454,3093
ESR2_E3_106.2,ESR2,2446,5297
ZFY_E8_588.20,ZFY,2119,4530
FGFR3_PKc_E12_111.1,FGFR3,465,1151
CYLD_2871.182,CYLD,1366,2810
KMT2B_e37_218.25,KMT2B,1391,2947
TRIM7_1536.11,TRIM7,598,874
HERC1_14586.634,HERC1,496,625
SP1_E5_200.13,SP1,908,2925
CHFR_1995.84,CHFR,1022,1682
CECR2_BD_e13_127.7,CECR2,2148,2448
SMARCA2_H_e25_59.1,SMARCA2,2445,3025
WSB1_1266.93,WSB1,589,1037
ERF_E2_182.12,ERF,1104,2387
MBD3_MBD1_E1_98.12,MBD3,1263,1882
ZSCAN25_E8_564.96,ZSCAN25,766,1519
ZNF700_E4_1239.29,ZNF700,477,1030
MYC_E3_171.1,MYC,1624,2204
CPD_4143.38,CPD,669,822
TRIM22_1497.112,TRIM22,1158,1655
PRKAA1_PKc_E4_45.1,PRKAA1,567,879
JMJD1C_e22_86.0,JMJD1C,1751,4324
FBXO9_1344.24,FBXO9,1087,2133
E2F1_E3_220.4,E2F1,1672,2591
CEBPG_E2_162.6,CEBPG,1435,2412
ZNF160_E7_1665.90,ZNF160,1552,4018
ZNF600_E3_1785.81,ZNF600,1418,2556
TAL2_E1_168.7,TAL2,2349,3492
ETS1_E10_141.7,ETS1,1609,3573
SMARCA2_BD_e29_54.3,SMARCA2,1316,2114
ZNF254_E6_1326.43,ZNF254,968,2307
SPSB4_822.164,SPSB4,1488,3722
ZNF146_E4_819.55,ZNF146,1199,1962
HECW2_4719.304,HECW2,404,538
KLF16_E2_137.3,KLF16,825,556
NR2F1_E1_208.3,NR2F1,1227,2409
KDM6B_e19_188.0,KDM6B,779,1589
NKX2_2_E2_171.18,NKX2,253,383
NR4A1_E4_130.18,NR4A1,972,2626
FOXN3_E2_204.12,FOXN3,2623,5262
FGFR2_PKc_E12_111.5,FGFR2,827,2103
TOPORS_2943.4,TOPORS,1247,1809
SPOPL_BTB190297_E1_1179.33,SPOPL,1051,2171
ENPEP_2874.287,ENPEP,410,510
TRIM44_1035.121,TRIM44,1061,2438
MARCH1_870.77,MARCH1,878,2883
PLK3_PKc_E1_33,PLK3,731,1640
SATB2_E11_177.27,SATB2,844,1214
ZNF675_E4_1164.53,ZNF675,1544,2999
ZNF175_E5_1245.22,ZNF175,1483,3052
FBXO34_2,FBXO34,1285,2907
FAM105A_129.7,FAM105A,1387,2214
TXK_PKc_E14_158.4,TXK,604,882
ERG_E12_252.24,ERG,554,1430
GCK_PKc_E7_184.12,GCK,1456,2799
BARHL2_E2_155.4,BARHL2,1001,2325
DCAF12L1_1392.97,DCAF12L1,988,2158
ZNF502_E5_1161.47,ZNF502,1247,2637
HECTD1_7833.173,HECTD1,554,773
MSL3_Chromo_E2_83.0,MSL3,815,1452
ANAPC1_1,ANAPC1,495,993
ARID5A_E3_79.2,ARID5A,1305,1840
HES6_E3_57.0,HES6,293,422
SIAH1_942.30,SIAH1,1153,2372
ZNF442_E6_1080.24,ZNF442,852,1636
FBXL8_1125.38,FBXL8,1252,2541
RET_PKc_E12_118.2,RET,208,279
HACE1_2730.83,HACE1,1311,1671
SOCS7_1746.61,SOCS7,726,1126
FOXN2_E3_204.17,FOXN2,3104,6618
ZBTB33_E3_657.45,ZBTB33,1016,1736
RNF2_1011.61,RNF2,2074,3487
ZNF33A_E5_1407.32,ZNF33A,1086,2573
TRIM14_1329.16,TRIM14,1399,2805
DPP4_2301.1,DPP4,1195,2424
FBXL15_903.82,FBXL15,765,1694
TET2_e8_90.3,TET2,470,906
RCBTB1_BTB371467_E1_1596.94,RCBTB1,1438,3048
TRIM13_1224.97,TRIM13,991,2380
ZNF784_E2_447.62,ZNF784,658,981
JADE2_Phd_E6_84.1,JADE2,592,1468
CLOCK_e23_256.17,CLOCK,836,1737
SETDB1_tudor348400_E1_3876.515,SETDB1,1193,2154
ZNF425_E4_1131.153,ZNF425,1672,3057
KCNS2_BTB19118_E1_1434.226,KCNS2,162,244
IRF2BPL_2391.527,IRF2BPL,566,579
USP5_2577.368,USP5,575,656
SMNDC1_tudor76124_E1_717.42,SMNDC1,1274,1976
ZBTB3_E2_75.0,ZBTB3,2378,5484
HSFY2_E1_279.12,HSFY2,2814,5528
SYK_PKc_E9_62,SYK,360,687
ADAM2_2208.37,ADAM2,851,2048
DYRK2_PKc_E3_1140.32,DYRK2,680,1250
MMP25_1689.86,MMP25,746,1546
ZNF716_E4_825.14,ZNF716,1320,1993
CSNK1E_PKc_E3_111.11,CSNK1E,713,1523
FOXH1_E1_78.0,FOXH1,1371,2823
CHEK1_PKc_E4_65.6,CHEK1,705,602
RNF225_990.242,RNF225,1273,3146
RNF138_738.44,RNF138,2107,5722
ZFX_E10_1119.23,ZFX,692,1135
SENP1_1935.91,SENP1,1111,1580
RNF17_4872.12,RNF17,815,2435
FBXL5_2076.7,FBXL5,583,1238
MYLK3_PKc_E9_71,MYLK3,536,862
KLK14_804.31,KLK14,595,805
DNAJC2_E16_155.0,DNAJC2,1431,2828
CDC23_1794.26,CDC23,1994,2569
RNF225_990.241,RNF225,666,1162
TLX3_E2_167.15,TLX3,865,1368
ASB9_885.112,ASB9,1004,2210
MEP1A_2241.304,MEP1A,929,2186
ZNRF4_1290.161,ZNRF4,811,1771
KDM2B_4011.168,KDM2B,1144,2339
ABHD17B_882.42,ABHD17B,1268,2661
NRF1_Ex_161.16,NRF1,1077,2186
ZNF672_E4_1206.130,ZNF672,464,512
ZBTB42_E1_159.14,ZBTB42,2275,5375
MYCL_E2_165.3,MYCL,895,1411
MAP3K9_PKc_E3_181.9,MAP3K9,172,278
MID1_2004.203,MID1,934,2350
ZFP36_999.181,ZFP36,943,1701
MNT_E4_112.3,MNT,1277,3052
OTX2_E2_135.7,OTX2,1023,1309
MSC_E1_180.8,MSC,492,852
KDM2A_5,KDM2A,863,1132
CELA3A_813.4,CELA3A,603,1117
TRAIP_1410.192,TRAIP,970,1765
NR0B1_E1_386.58,NR0B1,761,1119
ACVR1C_PKc_E7_125.7,ACVR1C,429,719
MAP3K8_PKc_E5_262.23,MAP3K8,154,255
SCYL3_PKc_E2_141.1,SCYL3,978,2497
RHOXF1_E1_89.0,RHOXF1,1566,3157
IKZF5_E4_55.3,IKZF5,750,1250
GZMB_744.45,GZMB,1706,2932
TOX4_E5_144.4,TOX4,566,695
PRSS22_954.192,PRSS22,1797,3915
CDC23_1794.11,CDC23,409,396
DESI2_585.44,DESI2,749,1359
TRIM56_2268.566,TRIM56,738,2550
SFMBT1_MBT131232_E1_2601.316,SFMBT1,1334,2390
RNF5_2,RNF5,2630,7323
KLHL32_BTB32137_E1_1863.5,KLHL32,1117,1984
CDK11B_PKc_E17_117.11,CDK11B,928,1762
STK32C_PKc_E3_152.1,STK32C,99,368
DPF3_Phd_E8_91.6,DPF3,588,1142
HMGXB3_E3_163.16,HMGXB3,1460,2580
GRHL1_E5_77.5,GRHL1,1404,2877
TRIM49_5,TRIM49,1162,1588
TRIM33_Phd_E15_104.0,TRIM33,1611,3419
ZNF597_E4_630.32,ZNF597,1692,3743
PRSS53_1662.358,PRSS53,1176,2271
PKNOX2_E10_72.2,PKNOX2,600,874
STAT6_E12_93.0,STAT6,323,635
CASP4_966.8,CASP4,969,1480
ZNF560_E10_1560.95,ZNF560,439,725
CBL_2721.93,CBL,510,726
MAP2K2_PKc_E8_65,MAP2K2,341,705
TFE3_E9_76.4,TFE3,1610,3067
FBXO18_3285.160,FBXO18,1957,3834
IRAK3_PKc_E8_119.1,IRAK3,1328,2687
PSMA3_768.37,PSMA3,1006,1615
XIAP_1,XIAP,1407,2959
ZSCAN16_E4_324.16,ZSCAN16,921,1457
PSMB8_831.98,PSMB8,663,750
TRIM73_3,TRIM73,772,1168
KLHL41_BTB23130_E1_1821.5,KLHL41,695,1459
RNF146_1077.15,RNF146,525,1085
GGTLC2_657.18,GGTLC2,2063,3435
CRMP1_2061.299,CRMP1,1919,3210
ZNF732_E4_1239.1,ZNF732,1057,1867
KDM2A_10,KDM2A,1337,2183
USP27X_1317.15,USP27X,950,1728
RNF217_1629.164,RNF217,309,579
ZNF668_E2_410.66,ZNF668,1032,2157
FOS_E3_75.2,FOS,778,1351
MAFB_E1_210.15,MAFB,565,853
FOXA2_E2_234.8,FOXA2,764,1127
CHD1_H_e18_150.8,CHD1,1166,1825
USP47_3864.35,USP47,950,1902
CBLC_1425.172,CBLC,807,1719
PML_2649.364,PML,1296,2100
STK24_PKc_E2_210.9,STK24,491,1355
BTBD7_BTB137235_E1_3399.346,BTBD7,1256,1844
RNF11_465.35,RNF11,980,1647
BRCA1_5592.483,BRCA1,1213,700
TBX18_E3_102.5,TBX18,1482,3131
RCOR2_E11_54.1,RCOR2,1162,2188
DCAF1_20,DCAF1,1431,1622
RNF139_1995.98,RNF139,1263,2531
SIRT3_e4_101.10,SIRT3,996,1470
OBSCN_PKc2_E101_240.9,OBSCN,1008,2348
KDM5B_e13_120.2,KDM5B,1393,2122
HOXB2_E2_174.15,HOXB2,429,795
RNF126_936.6,RNF126,510,1043
NFAT5_E7_191.2,NFAT5,1479,2097
SPSB1_822.17,SPSB1,752,1204
LBX1_E2_171.12,LBX1,610,967
FBXL18_2157.75,FBXL18,1100,1872
ZNF34_E6_1071.48,ZNF34,543,887
CYHR1_1089.15,CYHR1,1089,2014
CXXC5_CXXC255296_E1_969.71,CXXC5,479,733
CDC16_1863.143,CDC16,971,1302
RNF144A_879.36,RNF144A,1987,2971
ADAMDEC1_1413.39,ADAMDEC1,1547,2672
EHMT1_e26_176.1,EHMT1,1823,3595
RELA_E3_132.17,RELA,1003,1498
ZNF670_E4_498.37,ZNF670,1411,2891
CAPN7_2442.2,CAPN7,1229,1832
MMP1_1410.13,MMP1,1056,1741
RNF175_987.54,RNF175,1279,2426
SPSB2_792.30,SPSB2,660,1210
ZNF599_E4_993.95,ZNF599,1545,2794
KAT7_E4_37.0,KAT7,1090,1954
ZKSCAN7_E6_1077.94,ZKSCAN7,671,1181
ZHX2_E3_1239.125,ZHX2,704,1820
E2F3_E3_194.11,E2F3,1536,2417
ZNF253_E4_828.61,ZNF253,764,1512
CSNK2A1_PKc_E11_101.1,CSNK2A1,768,1277
PHKG2_PKc_E3_176,PHKG2,1387,3301
SKP2_1275.125,SKP2,805,897
HERC3_2799.203,HERC3,903,1456
FBXL13_2208.13,FBXL13,1439,2611
GMEB1_E5_104.7,GMEB1,727,1114
TYRO3_PKc_E16_110.11,TYRO3,188,306
MAP2K6_PKc_E9_78.5,MAP2K6,685,1489
FBXW9_12,FBXW9,1037,2101
PAPPA_4884.668,PAPPA,1826,6070
RBCK1_1533.93,RBCK1,858,1775
DCAF5_2829.375,DCAF5,900,1646
TRIM51_1359.139,TRIM51,836,1578
PTF1A_E1_168.3,PTF1A,995,2185
HDAC4_e21_120.2,HDAC4,1311,4093
CTRL_795.101,CTRL,1248,2179
SCMH1_MBT137235_E1_1983.27,SCMH1,949,1466
ZBTB7B_BTB58178_E1_1722.13,ZBTB7B,575,677
PSMA4_786.4,PSMA4,867,1201
MASTL_PKc2_E11_102.1,MASTL,606,775
USF1_E9_95.1,USF1,634,981
CASP9_801.71,CASP9,1825,4442
KAT8_Chromo_E3_176.6,KAT8,527,719
ZNF808_E5_1998.47,ZNF808,604,1234
RNF2_1011.10,RNF2,1780,2738
NPEPL1_1572.101,NPEPL1,1379,2287
TERF2_SANT_E10_144.6,TERF2,700,778
ROCK2_PKc_E3_101.4,ROCK2,701,1183
SP110_Phd_E15_101.4,SP110,490,981
MTA3_Bah3170_E1_1548.141,MTA3,678,1418
ZNF302_E6_495.33,ZNF302,1597,3498
MBD3_E5_178.6,MBD3,1083,1615
ZCWPW2_CW3078_E1_1071.7,ZCWPW2,613,1011
USP36_111.5,USP36,1294,1798
RNF41_954.4,RNF41,927,1619
ASB14_1764.89,ASB14,616,998
UBE2V2_438.10,UBE2V2,1372,2090
MACROD1_Macro153319_E1_978.144,MACROD1,527,746
ACE_3921.182,ACE,997,2324
ZNF551_E3_1038.81,ZNF551,942,2431
TRIB3_PKc_E4_361.35,TRIB3,671,1424
ZNF396_E4_66.2,ZNF396,1727,2788
TRIM31_1278.6,TRIM31,1962,3231
ZNF33B_E4_1407.33,ZNF33B,935,1907
TRAF3_1707.177,TRAF3,1650,4732
CTSC_67.0,CTSC,1223,3018
ZNF45_E10_1548.88,ZNF45,914,1390
ZNF564_E4_1317.102,ZNF564,806,1161
HOXB7_E2_177.0,HOXB7,1362,2126
FBXO24_1857.354,FBXO24,869,2340
ARID3A_E5_184.2,ARID3A,1840,4048
CPD_4143.36,CPD,1520,2611
MYLIP_1338.88,MYLIP,1017,3403
KLK1_789.57,KLK1,1630,3976
ARIH2_1482.29,ARIH2,806,1695
ZNF679_E5_492.34,ZNF679,1313,2345
HOXD8_E2_177.0,HOXD8,755,1489
ZNF655_E4_582.16,ZNF655,945,1466
SPPL2A_1563.14,SPPL2A,831,1503
KDM6A_e26_188.12,KDM6A,1332,1634
TFCP2_E4_106.0,TFCP2,1929,3688
RNF212_894.94,RNF212,579,1296
ZNF16_E4_1479.88,ZNF16,1197,1473
PADI4_e14_70.0,PADI4,2498,3748
