sgRNA,Gene,HCT116-Cont2.initial,HCT116-Cont2.final
STK32A_PKc_E3_45,STK32A,699,775
MGRN1_1731.267,MGRN1,346,227
RNF128_1287.22,RNF128,707,433
ASB2_1908.136,ASB2,533,343
MBD1_CXXC168215_E1_1968.332,MBD1,682,667
PRMT2_e6_162.8,PRMT2,1288,758
EVX1_E2_135.1,EVX1,262,252
C9orf3_2460.87,C9orf3,627,509
GRK4_PKc_E10_38,GRK4,636,346
CDKL5_PKc_E4_46,CDKL5,661,436
SETD2_e6_78.0,SETD2,1366,1528
NEUROD2_E2_180.0,NEUROD2,530,291
NSD1_PWWP319429_E1_8091.38,NSD1,766,751
HERC5_3075.169,HERC5,739,547
PHF20_tudor90135_E1_3039.403,PHF20,463,348
SPIN1_Spinlin54102_E1_789.23,SPIN1,734,614
CAPN11_2220.11,CAPN11,1669,1046
ASB6_1266.113,ASB6,592,415
SFMBT2_MBT276372_E1_2685.341,SFMBT2,416,463
BTBD3_BTB156263_E1_1698.35,BTBD3,703,626
RAF1_PKc_E10_103.1,RAF1,1112,420
ZNF226_E6_1572.1,ZNF226,662,638
TRIM56_2268.6,TRIM56,581,667
ZNF83_E6_1173.45,ZNF83,1024,1157
TRIM22_1497.3,TRIM22,406,349
ELF1_E7_188.16,ELF1,718,813
CSNK2A2_PKc_E5_60.2,CSNK2A2,464,314
ZNF99_E4_1773.68,ZNF99,1143,1379
HERC3_2799.160,HERC3,521,426
ACVRL1_PKc_E9_131.6,ACVRL1,508,330
ZNF852_E4_1077.94,ZNF852,1505,1319
PRSS2_254.28,PRSS2,858,629
ZNF493_E4_1086.27,ZNF493,1323,1278
HOXC11_E2_171.11,HOXC11,1368,873
ZNF470_E6_1338.77,ZNF470,872,561
PLAGL1_E7_67.2,PLAGL1,729,777
ZNF75A_E7_237.12,ZNF75A,1009,740
NKX3_2_E2_177.9,NKX3,817,511
KLHL28_BTB25132_E1_1716.2,KLHL28,545,231
IRX3_E2_165.1,IRX3,619,597
CDKL1_PKc_E4_91.3,CDKL1,645,484
NRF1_E5_141.9,NRF1,736,168
ZBTB32_E6_161.24,ZBTB32,393,255
CBX4_Chromo_E1_69.1,CBX4,476,413
ZNF71_E3_1110.89,ZNF71,384,262
ZBTB7A_E3_169.13,ZBTB7A,851,402
KLHL25_BTB36144_E1_1770.318,KLHL25,323,302
JUND_E1_162.12,JUND,384,232
ADAMDEC1_1413.39,ADAMDEC1,1283,1229
FBXO47_3,FBXO47,690,674
PJA2_2127.127,PJA2,1434,976
MET_PKc_E18_110.2,MET,537,305
ZBTB21_E3_873.82,ZBTB21,761,486
ZFPL1_933.172,ZFPL1,842,506
ZNF688_E3_153.4,ZNF688,1454,1232
FBXO24_1857.359,FBXO24,452,273
BRWD1_6963.91,BRWD1,1560,933
TRIM33_Phd_E15_104.4,TRIM33,725,495
SETDB2_E7_183.1,SETDB2,345,240
ZNF92_E4_1059.54,ZNF92,1021,928
RPS6KA6_PKc2_E18_162.4,RPS6KA6,205,240
INSM2_E1_852.90,INSM2,679,416
ZNF662_E4_486.53,ZNF662,606,393
DNMT3A_PWWP_E8_159.1,DNMT3A,508,244
ERAP1_2847.19,ERAP1,310,250
CRAMP1_SANT_E3_126.4,CRAMP1,769,355
CDRT1_5,CDRT1,473,142
STYK1_PKc_E5_103.12,STYK1,673,771
USP43_3372.456,USP43,759,346
ZNF572_E3_1077.38,ZNF572,822,735
INO80_H_e28_95.5,INO80,813,458
ABHD13_1014.29,ABHD13,1398,1294
ZIC5_E1_118.6,ZIC5,1080,1007
NTRK3_PKc_E20_162.26,NTRK3,938,638
BTBD9_BTB33137_E1_1839.9,BTBD9,531,305
IRF9_E3_168.15,IRF9,1165,897
TSSK2_PKc_E1_789.51,TSSK2,564,353
SYK_PKc_E11_190.1,SYK,889,648
CBL_2721.93,CBL,469,310
PEX10_1041.204,PEX10,212,146
KLHL24_BTB56163_E1_1803.143,KLHL24,393,289
EOMES_E1_83.12,EOMES,263,152
BMPR2_PKc_E7_115.4,BMPR2,930,667
RING1_1221.50,RING1,173,178
IKZF5_E4_55.3,IKZF5,818,468
NEDD4L_2565.0,NEDD4L,551,559
KCND1_BTB42131_E1_1944.307,KCND1,369,344
FOXD3_E1_234.4,FOXD3,655,442
PRKD3_PKc_E14_162.8,PRKD3,110,59
TAOK1_PKc_E3_72.1,TAOK1,450,551
neg97,neg97,1860,1954
FBXL2_1272.117,FBXL2,943,422
DCAF1_12,DCAF1,730,770
MACROD1_Macro153319_E1_978.79,MACROD1,516,327
ZSCAN20_SANT_E6_478.43,ZSCAN20,207,155
DNMT3A_PWWP_E9_108.3,DNMT3A,1116,1096
KSR1_PKc_E16_227.2,KSR1,355,239
MAP3K7_PKc_E4_46.1,MAP3K7,482,302
ANAPC5_2268.211,ANAPC5,477,111
STK19_PKc_E3_129.7,STK19,626,443
NR1H3_E4_267.29,NR1H3,1329,639
ANAPC2_2469.325,ANAPC2,687,373
PRSS1_744.72,PRSS1,182,253
ZNF146_E4_819.55,ZNF146,982,1176
PRSS53_1662.358,PRSS53,1002,522
YOD1_915.3,YOD1,1249,969
ILK_PKc_E8_110.1,ILK,537,329
BTBD9_BTB33137_E1_1839.25,BTBD9,554,684
FOSL2_E3_75.1,FOSL2,1492,987
WHSC1_PWWP218337_E1_4098.43,WHSC1,631,603
ZNF880_E4_1221.46,ZNF880,1222,912
PNCK_PKc_E2_38,PNCK,755,554
PHF13_Phd_E4_141.15,PHF13,820,526
PEX12_1080.61,PEX12,543,460
LTK_PKc_E16_93.11,LTK,629,309
SGK3_PKc_E13_87.5,SGK3,672,456
TRIM73_8,TRIM73,303,73
RPS6KA4_PKc2_E10_129.2,RPS6KA4,429,326
FEZF1_E3_133.8,FEZF1,854,572
PRSS36_2568.136,PRSS36,1248,592
NKX3_1_E2_177.5,NKX3,873,766
PITX1_E3_42.0,PITX1,647,472
ZCWPW2_CW3078_E1_1071.78,ZCWPW2,1074,531
L3MBTL4_MBT57149_E1_1872.26,L3MBTL4,736,635
KLHL26_BTB56157_E1_1848.29,KLHL26,243,177
UBE3A_2628.80,UBE3A,767,735
SPSB4_822.133,SPSB4,246,180
CASP5_879.39,CASP5,1431,885
DSTYK_PKc_E11_115.6,DSTYK,729,770
MBTPS1_3159.399,MBTPS1,974,689
ATF2_E12_133.1,ATF2,302,293
VPS18_2922.103,VPS18,447,220
CPB2_1272.47,CPB2,991,598
MSC_E1_180.22,MSC,1384,1112
ZNF354A_E5_1209.73,ZNF354A,1108,1125
FBXO30_10,FBXO30,1320,1134
MINK1_PKc_E2_66.6,MINK1,729,487
PYGO2_Phd_E3_162.4,PYGO2,571,512
RNF24_510.12,RNF24,596,629
RNF149_1203.5,RNF149,303,144
ZNF436_E4_918.22,ZNF436,1338,1423
PTK7_PKc_E18_152.4,PTK7,604,532
CCDC79_E2_135.11,CCDC79,863,842
ARID5B_E8_98.4,ARID5B,1826,1261
DTL_2193.229,DTL,887,491
ZNF749_E3_1185.67,ZNF749,1277,1124
TLL1_3042.287,TLL1,954,513
LMTK2_PKc_E4_42.3,LMTK2,1001,804
FGFR3_PKc_E11_122.16,FGFR3,207,128
BUB1B_PKc_E17_37,BUB1B,678,310
ASB18_1401.152,ASB18,750,493
TEK_PKc_E15_130.7,TEK,447,309
FEZF1_E4_191.10,FEZF1,858,573
FBXL18_2157.386,FBXL18,876,725
SP6_E2_162.19,SP6,340,120
ZCWPW1_CW256303_E1_1947.56,ZCWPW1,458,273
CBX1_Chromo_E2_62.0,CBX1,415,339
ZNF564_E4_1317.109,ZNF564,945,971
RBBP6_5379.448,RBBP6,1003,768
ZNF805_E4_1131.137,ZNF805,782,621
ZBTB40_E14_165.22,ZBTB40,954,552
KLK2_786.61,KLK2,1798,1566
HDAC4_e22_98.4,HDAC4,787,673
TRAF2_1506.203,TRAF2,1015,767
VPS41_2565.35,VPS41,817,450
ZBTB49_E5_74.1,ZBTB49,657,517
MEX3A_1563.181,MEX3A,318,165
AK1_PKc_E4_164.19,AK1,1015,714
USP12_1113.54,USP12,713,641
ZNF771_E3_492.15,ZNF771,376,349
KDM2A_E9_154.1,KDM2A,1170,866
RNF133_1131.81,RNF133,559,557
ATF6B_E10_162.15,ATF6B,386,276
ZBTB33_E3_657.44,ZBTB33,655,496
KLK3_786.107,KLK3,860,580
USP46_1101.36,USP46,418,345
BAZ2A_MBD_E8_109.3,BAZ2A,313,217
ASB7_957.56,ASB7,1065,967
NEK11_PKc_E5_119.7,NEK11,398,525
CASK_PKc_E3_106.2,CASK,514,419
CDC26_1,CDC26,502,330
KLK3_786.57,KLK3,702,527
ABTB2_BTB837947_E1_3078.246,ABTB2,885,826
KLHL17_BTB82189_E1_1929.337,KLHL17,935,476
KSR1_PKc_E20_136.7,KSR1,142,146
IBTK_BTB554639_E1_4062.107,IBTK,487,382
TRIM25_1893.288,TRIM25,961,929
FBXO39_2,FBXO39,1294,950
LNX2_2073.200,LNX2,420,344
LBR_tudor956_E1_1848.2,LBR,852,892
ADAM29_2463.222,ADAM29,699,544
SUV39H2_e5_130.6,SUV39H2,972,633
LMX1A_E6_78.3,LMX1A,1468,947
EIF2AK2_PKc_E12_159.6,EIF2AK2,577,391
GMCL1_BTB101207_E1_1548.48,GMCL1,586,498
UHRF1_2,UHRF1,480,350
ZHX2_E3_1239.130,ZHX2,538,544
ANAPC7_1800.79,ANAPC7,1088,1033
JMJD7_e2_95.10,JMJD7,694,463
MAST3_PKc_E15_133.2,MAST3,1111,697
FAM105A_129.7,FAM105A,1206,957
DCAF8_1794.75,DCAF8,1235,1040
AKAP1_tudor764809_E1_2712.197,AKAP1,854,473
SMURF1_2187.13,SMURF1,1108,1023
USP13_2592.108,USP13,1092,693
ZNF215_E7_402.25,ZNF215,858,656
DCLK1_PKc_E11_147.4,DCLK1,252,149
SPIN2B_Spinlin129177_E1_777.34,SPIN2B,792,1119
FBXL19_2085.322,FBXL19,694,403
BRD1_Phd_E2_162.8,BRD1,498,479
USP37_2940.62,USP37,1091,304
JARID2_e13_106.4,JARID2,718,572
MEX3B_1710.159,MEX3B,247,220
ZNF324B_E4_660.22,ZNF324B,584,447
MEX3D_2001.229,MEX3D,449,208
HIVEP3_E5_146.16,HIVEP3,1356,1324
DCAF8_1794.87,DCAF8,763,799
EPHA7_PKc_E12_62.2,EPHA7,310,139
HMGB2_E4_175.2,HMGB2,1273,1278
CDC26_2,CDC26,382,224
TRAF2_1506.253,TRAF2,190,149
SBK1_PKc_E4_522.84,SBK1,630,433
GLIS1_E4_84.5,GLIS1,646,588
ZFHX4_E8_201.13,ZFHX4,974,602
TRIM35_1482.182,TRIM35,209,228
FOXC2_E1_234.31,FOXC2,198,92
FOXP1_E17_102.3,FOXP1,1063,588
SKP2_1275.85,SKP2,1169,462
LNX1_2187.298,LNX1,467,197
SP110_Phd_E15_101.5,SP110,1008,1035
FBXW5_1701.321,FBXW5,1000,964
PINK1_PKc_E4_183.23,PINK1,974,633
RNF43_2352.29,RNF43,425,376
SOCS7_1746.97,SOCS7,145,72
LRSAM1_2172.189,LRSAM1,362,246
RNF19A_2517.53,RNF19A,408,291
RHBDF2_56.0,RHBDF2,1095,745
USP13_2592.234,USP13,1042,730
USP48_3108.32,USP48,1154,834
VDR_E4_131.16,VDR,1240,657
EPHA2_PKc_E13_210.12,EPHA2,536,363
CBX3_Chromo_E3_86.1,CBX3,872,498
HES3_E2_81.2,HES3,703,438
ZNF680_E4_1086.51,ZNF680,610,616
KLHL26_BTB56157_E1_1848.37,KLHL26,763,499
OLIG1_E1_189.24,OLIG1,773,784
HOXA5_E2_177.14,HOXA5,749,645
TRAF3_1707.45,TRAF3,912,762
PEX2_918.70,PEX2,270,241
CAMK2D_PKc_E4_55.2,CAMK2D,799,621
AURKC_PKc_E3_191.21,AURKC,200,141
ZNF358_E2_741.141,ZNF358,622,374
TRAF7_2013.187,TRAF7,979,490
ULK4_PKc_E4_140.4,ULK4,375,330
LIN28B_E3_105.6,LIN28B,1334,972
CARHSP1_E3_95.1,CARHSP1,1102,942
CBX4_Chromo_E1_69.3,CBX4,651,496
PPIL2_1563.7,PPIL2,964,251
BRSK1_PKc_E5_117.2,BRSK1,424,226
DLX1_E2_129.8,DLX1,662,497
ZFP57_E4_768.6,ZFP57,881,611
HERC6_3069.96,HERC6,161,69
EBF1_E8_105.6,EBF1,1044,999
PAX8_E3_166.23,PAX8,706,408
ISL2_E4_174.19,ISL2,960,583
SALL4_E2_1276.151,SALL4,1169,1142
BTBD19_BTB30123_E1_876.9,BTBD19,598,537
CPA6_1314.6,CPA6,1239,846
ZBTB40_BTB19113_E1_3720.9,ZBTB40,543,499
ZBTB24_E5_84.1,ZBTB24,1345,684
EMX1_E2_129.4,EMX1,630,340
CSK_PKc_E7_61.3,CSK,465,382
AMFR_1932.179,AMFR,670,557
STKLD1_PKc_E5_102.8,STKLD1,435,283
POU3F4_E1_174.3,POU3F4,1603,1330
TRIM51_1359.5,TRIM51,369,315
KLHL10_BTB29133_E1_1827.5,KLHL10,796,582
RNF139_1995.131,RNF139,892,1033
TRIM68_1458.8,TRIM68,387,420
ZMIZ2_E13_75.4,ZMIZ2,1169,681
TWIST1_E1_168.3,TWIST1,552,478
MKRN1_1449.71,MKRN1,580,319
PLK2_PKc_E2_108,PLK2,482,332
RNF151_738.8,RNF151,629,375
USP39_1698.12,USP39,870,250
CHD6_Chromo_E8_118.7,CHD6,597,500
TRIM6-TRIM34_2529.283,TRIM6-TRIM34,1157,1096
TRIM6_1551.198,TRIM6,1157,1096
DCUN1D2_780.5,DCUN1D2,615,660
RNF149_1203.128,RNF149,1427,878
HELLS_H_e20_73.0,HELLS,533,275
RFPL1_954.84,RFPL1,733,771
BTBD7_BTB268397_E1_3399.325,BTBD7,1430,1135
MLLT6_Phd_E1_91.7,MLLT6,273,94
TCF4_Ex_220.27,TCF4,547,557
HESX1_E3_102.1,HESX1,815,679
SENP1_1935.5,SENP1,790,438
ZNF649_E5_663.62,ZNF649,993,675
CDKL1_PKc_E2_122,CDKL1,266,293
MYOD1_E1_171.20,MYOD1,316,223
ZNF12_E5_1131.56,ZNF12,1479,1136
ZNF541_E13_54.0,ZNF541,1480,1082
ZNF541_SANT_E13_57.0,ZNF541,1480,1082
SALL3_E2_2157.434,SALL3,819,786
HMX3_E2_174.0,HMX3,699,575
PHOX2B_E3_42.3,PHOX2B,47,26
KLHL7_BTB34140_E1_501.8,KLHL7,1352,1110
TBX18_E6_63.3,TBX18,646,600
SPIN1_Spinlin214258_E1_789.43,SPIN1,577,497
SMARCA4_BD_e33_102.5,SMARCA4,417,222
RNF212B_903.111,RNF212B,948,642
UBE2Q2_1128.34,UBE2Q2,930,658
KMT2A_Phd3_E14_118.4,KMT2A,927,644
RBAK_E5_1321.77,RBAK,1296,910
IKZF1_E6_71.3,IKZF1,1804,1206
TRIM7_1536.129,TRIM7,312,209
ZNF513_E3_310.7,ZNF513,488,403
HOXB7_E2_177.18,HOXB7,708,397
CPZ_1959.59,CPZ,568,356
NKX3_2_E2_177.12,NKX3,696,583
UBE2QL1_486.43,UBE2QL1,663,625
BHLHE40_E3_108.9,BHLHE40,492,482
MTF2_tudor4595_E1_1782.11,MTF2,785,551
PRKCG_PKc_E13_63,PRKCG,781,515
CELA2B_810.126,CELA2B,666,527
PML_2649.474,PML,666,467
OTUD3_1197.4,OTUD3,1839,1520
MAPKAPK2_PKc_E6_76.6,MAPKAPK2,838,655
TBK1_PKc_E6_161.8,TBK1,414,258
KDM1B_CW137192_E1_1773.29,KDM1B,603,437
NTRK2_PKc_E21_174.13,NTRK2,354,312
FBXL6_1620.135,FBXL6,823,493
TRIM28_BD_e17_79.3,TRIM28,458,196
TCF4_Ex_220.28,TCF4,1440,794
TRIM3_2235.40,TRIM3,731,692
BTBD1_BTB62175_E1_1449.29,BTBD1,501,423
TRIM2_2316.317,TRIM2,433,429
TDRD7_tudor517559_E1_3297.241,TDRD7,910,712
ZNF124_E4_582.36,ZNF124,1239,1054
ZNF555_E4_1170.103,ZNF555,1369,1183
ADAM17_2475.207,ADAM17,956,756
MBD1_E11_153.23,MBD1,372,181
TGIF1_E2_138.11,TGIF1,355,197
IRF4_E2_147.21,IRF4,703,481
ZBTB5_BTB14121_E1_2034.12,ZBTB5,528,548
MARCH6_2418.95,43530,131,61
ZNF124_E4_582.50,ZNF124,1349,1215
ZNF367_E2_31.0,ZNF367,857,891
RNF103_2058.123,RNF103,1211,772
SENP1_1935.49,SENP1,1325,726
UBE2W_576.42,UBE2W,803,685
HOXA10_E2_177.15,HOXA10,1315,1012
USP25_3168.217,USP25,498,310
CAMK1_PKc_E2_38,CAMK1,418,342
KLKB1_1917.81,KLKB1,988,909
MYB_E4_93.5,MYB,732,893
SMARCA4_BD_e32_109.8,SMARCA4,855,622
FRK_PKc_E4_127.4,FRK,234,147
AIRE_E6_81.10,AIRE,938,688
TTF1_E6_130.6,TTF1,970,527
TTF1_SANT_E6_130.6,TTF1,970,527
SH3RF2_2190.1,SH3RF2,623,408
ABTB1_BTB105178_E1_1437.39,ABTB1,291,174
USP18_1119.35,USP18,1435,908
PRDM4_E11_169.12,PRDM4,1460,1249
TULP2_E9_113.6,TULP2,1285,972
SIRT2_e14_70.3,SIRT2,632,348
JADE3_Phd_E7_66.2,JADE3,1103,867
CARM1_e6_178.25,CARM1,733,271
SENP3_1725.185,SENP3,953,589
PWWP2A_PWWP653739_E1_2268.174,PWWP2A,416,285
ASB11_972.86,ASB11,596,551
ASB10_1404.243,ASB10,420,403
BMP2K_PKc_E4_143.5,BMP2K,624,375
BPTF_Phd2_E27_106.3,BPTF,439,133
CAMK1G_PKc_E3_129.2,CAMK1G,907,779
GMEB1_E5_104.4,GMEB1,384,208
L3MBTL1_E18_88.0,L3MBTL1,1228,1073
CHD5_Chromo_E12_132.15,CHD5,329,308
KLHL23_BTB26134_E1_1677.15,KLHL23,743,498
KIT_PKc_E13_111.6,KIT,269,160
CBX8_Chromo_E1_42.1,CBX8,219,178
MIB2_3213.400,MIB2,385,325
MEP1A_2241.38,MEP1A,1526,1212
GBX2_E2_177.15,GBX2,294,221
HIPK4_PKc_E1_435.51,HIPK4,592,397
RNF170_777.10,RNF170,487,427
VEZF1_E2_78.5,VEZF1,1037,813
HAND2_E1_177.21,HAND2,242,178
KMT2B_e36_130.2,KMT2B,582,404
PASK_PKc_E16_134.9,PASK,694,459
DNMT3B_ADD431550_E1_2562.292,DNMT3B,499,364
TOX3_E5_144.3,TOX3,1105,1275
SP140_Phd_E23_101.6,SP140,608,567
DYRK1A_PKc_E9_213.21,DYRK1A,267,392
HMG20A_E5_144.13,HMG20A,470,365
UNCX_E2_135.6,UNCX,1160,800
SP6_E2_162.6,SP6,1183,526
BAHCC1_BAHCC1_E27_180.25,BAHCC1,827,481
USP17L17_885.49,USP17L17,675,187
USP32_4815.156,USP32,701,591
ZNF786_E4_1077.118,ZNF786,593,508
CDKL5_PKc_E2_34,CDKL5,1075,1081
MIER1_SANT_E12_81.3,MIER1,558,391
IRX5_E2_177.29,IRX5,423,607
IRF4_E2_147.11,IRF4,900,797
NRBP1_PKc_E7_95.4,NRBP1,1232,616
PBRM1_BD5_e17_310.16,PBRM1,1393,1215
BRD1_BD_e5_95.10,BRD1,304,230
HNF1B_E3_116.0,HNF1B,1261,1037
ID2_E1_135.6,ID2,1052,725
NFX1_3366.71,NFX1,1020,518
AURKB_PKc_E5_191.1,AURKB,768,456
RNF166_714.18,RNF166,407,239
RNF6_2058.113,RNF6,345,228
HERC5_3075.73,HERC5,730,637
CUL4A_2280.79,CUL4A,674,593
CHUK_PKc_E3_115,CHUK,380,304
PSMA2_705.55,PSMA2,262,56
KLHL1_BTB202305_E1_2247.212,KLHL1,860,738
KCTD4_BTB36123_E1_780.61,KCTD4,773,523
ZHX2_E3_1239.116,ZHX2,174,70
PRDM5_E13_94.3,PRDM5,1508,1103
JADE1_ePhd_E7_93.7,JADE1,895,782
CPB2_1272.51,CPB2,800,787
KCTD9_BTB91181_E1_1170.18,KCTD9,317,373
SCRT2_E2_156.7,SCRT2,288,321
ZBTB41_BTB77173_E1_2730.162,ZBTB41,138,185
ZNF621_E5_162.2,ZNF621,827,673
OARD1_Macro14140_E1_459.26,OARD1,547,545
ASB8_867.98,ASB8,1308,1205
FBXL19_2085.324,FBXL19,402,319
NKX6_2_E2_135.0,NKX6,922,639
PRKACB_PKc_E6_127.6,PRKACB,956,567
JAK1_PKc_E13_144.11,JAK1,585,258
KLHL4_BTB172279_E1_2163.32,KLHL4,310,276
PAX3_E2_222.37,PAX3,1236,1014
USP3_1563.47,USP3,601,587
CTSH_1008.124,CTSH,817,643
GSX2_E2_174.14,GSX2,992,793
SOX1_E1_216.17,SOX1,801,584
CGRRF1_999.34,CGRRF1,1358,955
HERC1_14586.965,HERC1,352,154
RPS6KA3_PKc_E3_42.4,RPS6KA3,519,510
RHOBTB2_BTB523615_E1_2250.239,RHOBTB2,610,484
PATZ1_E4_138.12,PATZ1,443,385
RNF34_1122.59,RNF34,859,850
NSD1_Phd4_E15_98.5,NSD1,576,454
RNF133_1131.13,RNF133,1121,988
SPPL3_1155.44,SPPL3,569,387
BRWD1_BD1_e31_121.1,BRWD1,1317,1067
PSMB3_618.78,PSMB3,379,78
KLHL6_BTB62167_E1_1866.2,KLHL6,469,404
NFYA_E9_66.7,NFYA,1364,457
CSNK2A1_PKc_E10_102.7,CSNK2A1,418,408
TYK2_PKc2_E22_173.14,TYK2,180,120
TET3_e7_86.4,TET3,816,504
KDM5A_Phd1_E8_147.8,KDM5A,759,690
SOX21_E1_216.8,SOX21,641,483
CDK11A_PKc_E13_122.13,CDK11A,377,358
TRIM43_1,TRIM43,288,288
ZNF516_E4_1449.34,ZNF516,1132,814
L3MBTL2_MBT294390_E1_2118.288,L3MBTL2,407,276
SOX6_E13_109.0,SOX6,643,409
MTA3_Bah3170_E1_1548.13,MTA3,746,524
FBXO25_3,FBXO25,615,465
ZNF821_E6_60.2,ZNF821,480,441
ZNF80_E1_411.6,ZNF80,1054,698
EGR4_E2_162.13,EGR4,470,373
RNF225_990.240,RNF225,543,397
PRKCI_PKc_E10_98.3,PRKCI,768,846
SCYL2_PKc_E3_158.2,SCYL2,370,189
FOXD4L1_E1_234.9,FOXD4L1,407,81
RNF208_786.119,RNF208,536,412
AIRE_Phd2_E11_104.1,AIRE,538,495
SMARCA1_SANT_E21_133.10,SMARCA1,291,269
POLR2D_e3.1,POLR2D,2612,851
RHOBTB2_BTB523615_E1_2250.15,RHOBTB2,1075,823
BTBD6_BTB76183_E1_1458.16,BTBD6,319,227
TRIM62_1428.227,TRIM62,300,346
SMARCA5_SANT_E20_126.3,SMARCA5,1083,391
JMJD4_E3_126.7,JMJD4,615,390
HAND1_E1_162.10,HAND1,681,497
HERC2_14505.1108,HERC2,744,544
CBX4_Chromo_E2_44.0,CBX4,316,286
HMGB1_E2_135.8,HMGB1,738,565
MATK_PKc_E10_85.2,MATK,554,472
RNF215_1134.88,RNF215,1040,490
TRIM43_1341.160,TRIM43,457,271
RCBTB2_BTB395487_E1_1656.125,RCBTB2,496,329
SP110_Phd_E15_101.1,SP110,635,402
DNMT1_Bah770893_E1_4899.649,DNMT1,746,548
CTCF_E8_161.1,CTCF,781,288
HIPK4_PKc_E3_219.28,HIPK4,1310,891
UBE3B_3207.157,UBE3B,258,104
RNF144A_879.101,RNF144A,121,114
KDM5B_Phd1_E8_138.12,KDM5B,671,544
CERS4_E4_81.0,CERS4,892,625
TSSK6_PKc_E1_771.89,TSSK6,440,220
TRIM33_3384.382,TRIM33,546,263
MALT1_2475.9,MALT1,1331,1030
RNF135_1299.209,RNF135,221,201
FOXK2_E5_96.3,FOXK2,497,435
L3MBTL1_MBT493585_E1_2523.14,L3MBTL1,1111,620
UBE2K_603.3,UBE2K,556,465
UBE2B_459.35,UBE2B,594,406
FBXL14_1257.140,FBXL14,83,63
HOXA11_E2_171.9,HOXA11,590,337
MXD1_E4_115.6,MXD1,1709,1432
LCOR_E8_132.1,LCOR,1351,1195
PPIL2_1563.72,PPIL2,832,190
FBXO39_6,FBXO39,565,504
PRKAA2_PKc_E5_88.3,PRKAA2,904,921
DCAF12_1362.25,DCAF12,324,287
SETD2_e5_124.5,SETD2,456,266
KLHL29_BTB319431_E1_2628.105,KLHL29,295,202
HMG20A_E5_144.0,HMG20A,778,682
CHD6_Chromo_E10_135.2,CHD6,535,410
PAPPA2_5376.69,PAPPA2,1326,864
NR2C2_E7_38.0,NR2C2,1038,1271
BMI1_981.22,BMI1,922,798
KCTD17_BTB33121_E1_894.164,KCTD17,142,47
ATF2_E5_45.1,ATF2,1120,946
ZMYND11_Phd_E4_132.3,ZMYND11,252,290
ASB15_1767.90,ASB15,270,243
TBX19_E2_265.41,TBX19,1011,611
CTSA_1497.133,CTSA,1038,524
THAP7_E2_156.21,THAP7,431,171
SOCS3_678.108,SOCS3,343,163
KLHL28_BTB25132_E1_1716.8,KLHL28,998,478
THAP11_E1_234.6,THAP11,770,263
ZNF490_E5_918.60,ZNF490,635,660
BRCA1_5592.485,BRCA1,798,273
HECW2_4719.624,HECW2,440,303
KLHL30_BTB23130_E1_1737.342,KLHL30,461,307
SALL1_E2_2190.265,SALL1,526,272
FBXO3_1416.139,FBXO3,315,367
KLHL1_BTB202305_E1_2247.203,KLHL1,997,1065
ZBTB34_BTB22122_E1_1503,ZBTB34,386,268
GLIS3_E5_162.10,GLIS3,893,528
TOX2_E5_144.14,TOX2,326,230
KCTD4_BTB36123_E1_780.14,KCTD4,857,945
RHOXF2B_E2_71.0,RHOXF2B,1145,701
CNBP_540.17,CNBP,524,549
TFAP2C_E7_217.28,TFAP2C,606,507
ZBTB49_E8_101.7,ZBTB49,587,555
UBE2L3_639.57,UBE2L3,889,372
PHRF1_4950.1067,PHRF1,417,359
GGT7_1989.233,GGT7,709,359
SUV39H1_e5_130.11,SUV39H1,1112,889
UBE2K_603.21,UBE2K,634,573
PAX7_E2_222.17,PAX7,649,648
MMP28_220.4,MMP28,477,384
NFIL3_E2_156.5,NFIL3,1772,1807
MBD2_MBD_E2_100.5,MBD2,561,287
HMX2_E2_174.16,HMX2,334,143
NEK5_PKc_E4_97.2,NEK5,622,559
UBE4B_3909.308,UBE4B,666,354
HOXA13_E2_171.14,HOXA13,515,328
MAFF_E3_276.21,MAFF,160,196
RSPRY1_1731.88,RSPRY1,708,684
ZNF157_E4_1023.62,ZNF157,1217,1195
PML_2649.279,PML,822,749
ZNF22_E2_327.3,ZNF22,1874,1426
WDSUB1_1155.80,WDSUB1,1526,1079
ST18_E20_63.3,ST18,315,294
BRD4_BD1_e4_68.1,BRD4,378,138
CDC5L_SANT_E2_104.3,CDC5L,751,292
TRIM7_1536.62,TRIM7,688,574
METAP2_1437.81,METAP2,879,267
TYK2_PKc_E17_155.3,TYK2,218,247
RFWD3_2325.176,RFWD3,1359,559
TRIM15_1398.5,TRIM15,315,230
RHBDF2_2571.26,RHBDF2,779,584
ZNF717_E5_1770.55,ZNF717,716,643
KCTD7_BTB53138_E1_870.115,KCTD7,596,386
FBXL16_12,FBXL16,533,351
ZFP28_E8_1170.13,ZFP28,2040,1405
ZMYND11_PWWP272353_E1_1809.129,ZMYND11,641,430
FBXL19_CXXC5077_E1_2085.487,FBXL19,855,605
FBXL19_2085.487,FBXL19,855,605
PRRX2_E2_123.2,PRRX2,207,241
EPHA5_PKc_E12_186.6,EPHA5,734,531
RING1_1221.262,RING1,1906,1993
MYB_SANT2_E5_114.3,MYB,283,249
CAMK2D_PKc_E5_66,CAMK2D,280,266
MARK1_PKc_E6_71.2,MARK1,253,357
HOXD9_E2_156.5,HOXD9,329,113
ARID4B_tudor58113_E1_3939.16,ARID4B,1170,812
