Gene	sgRNA	c12|beta	c12|z	c12|p-value	c12|fdr	c12|wald-p-value	c12|wald-fdr
TCF3	6	0.11498	1.4265	0.18828	0.62335	0.15372	0.43876
TCF4	6	-0.073227	-0.83656	0.65358	0.89556	0.40284	0.66063
TCF7	6	-0.13212	-1.1202	0.3649	0.76748	0.26262	0.5381
TCF7L1	6	-0.23073	-1.3377	0.10125	0.50568	0.18098	0.46816
TCF7L2	6	0.026439	0.3005	0.6496	0.89219	0.76379	0.87963
TEAD1	7	0.10631	1.561	0.17435	0.60753	0.11853	0.42438
TEAD2	7	0.11409	1.1787	0.15074	0.57987	0.2385	0.51788
TEAD3	7	-0.056626	-0.97203	0.75711	0.93207	0.33104	0.59934
TEAD4	7	-0.023057	-0.33431	0.99972	1	0.73815	0.86518
TEF	6	0.017539	0.14455	0.70819	0.92086	0.88507	0.95398
TERF1	12	-0.16046	-1.7582	0.12884	0.55926	0.078711	0.40167
TERF2	12	-0.35215	-2.43	0.0011377	0.058824	0.015097	0.37236
TFAM	7	-0.09466	-1.4512	0.50995	0.84655	0.14673	0.43766
TFAP2A	7	-0.20339	-1.3003	0.12685	0.55611	0.19349	0.47812
TFAP2B	7	0.019045	0.23728	0.68999	0.91444	0.81244	0.90973
TFAP2C	7	0.059858	1.1183	0.40387	0.78631	0.26343	0.53917
TFAP2D	6	-0.0082913	-0.38844	0.88993	0.96873	0.69769	0.84212
TFAP2E	7	-0.24988	-2.4185	0.058305	0.41667	0.015583	0.37236
TFAP4	6	-0.12798	-1.3756	0.37799	0.77493	0.16894	0.45691
TFCP2	7	0.097536	1.1327	0.2099	0.64342	0.25736	0.53322
TFCP2L1	7	-0.14398	-1.5469	0.28356	0.71255	0.12188	0.42583
TFDP1	6	-0.25009	-1.8322	0.079352	0.47049	0.06692	0.39906
TFDP2	2	0.02594	0.26181	0.82139	0.9527	0.79347	0.89763
TFDP3	6	0.12235	1.9552	0.16212	0.59563	0.050565	0.39756
TFE3	6	0.0077161	0.1162	0.781	0.94299	0.90749	0.96194
TFEB	6	-0.29426	-1.9538	0.039249	0.34586	0.050723	0.39756
TFEC	3	0.072222	0.51285	0.55404	0.86309	0.60806	0.78514
TGIF1	6	-0.090896	-0.58337	0.55717	0.86318	0.55965	0.75391
TGIF2	6	0.014112	0.16984	0.73294	0.92937	0.86513	0.94221
TGIF2LX	1	-0.10614	-0.74907	0.68089	0.91109	0.45381	0.70519
TGIF2LY	6	0.084206	1.0828	0.3157	0.72745	0.27891	0.55154
THAP1	6	-0.72286	-2.5344	0	0	0.011263	0.37009
THAP10	6	-0.25847	-1.6709	0.071104	0.4529	0.094741	0.40772
THAP11	6	-0.76082	-2.6305	0	0	0.0085258	0.33342
THAP2	6	0.01721	0.29765	0.71075	0.92112	0.76597	0.88127
THAP3	6	0.013156	0.21083	0.73948	0.93031	0.83302	0.92482
THAP4	6	-0.053253	-0.82716	0.78356	0.94479	0.40815	0.66437
THAP5	6	0.053835	1.0333	0.47668	0.8248	0.30147	0.57018
THAP6	6	-0.067707	-0.88628	0.69226	0.9147	0.37547	0.63747
THAP7	7	-0.23283	-1.9333	0.07992	0.47148	0.053201	0.39756
THAP8	6	-0.28703	-2.2375	0.044369	0.36792	0.025252	0.39756
THAP9	6	-0.012288	-0.056603	0.92634	0.98141	0.95486	0.98165
THRA	7	-0.021946	-0.19149	0.99175	0.99914	0.84815	0.93226
THRB	4	0.033549	0.66412	0.68003	0.91109	0.50661	0.73327
TLX1	6	0.082392	1.2962	0.32509	0.73599	0.1949	0.47835
TLX2	6	-0.096988	-0.92256	0.52787	0.85177	0.35624	0.61945
TLX3	6	0.02527	0.67981	0.65614	0.89662	0.49662	0.7292
TOX	6	0.088065	0.84197	0.30006	0.72348	0.39981	0.65755
TOX2	7	0.1401	1.4609	0.087884	0.47981	0.14404	0.43583
TOX3	6	0.11048	1.6744	0.20364	0.63307	0.094052	0.40772
TOX4	5	-0.081402	-1.028	0.64676	0.89211	0.30394	0.57361
TP53	6	0.60494	1.5764	0	0	0.11494	0.4229
TP63	8	0.024769	0.82901	0.60267	0.8778	0.4071	0.66297
TP73	7	-0.18945	-1.3828	0.15301	0.58307	0.16671	0.45474
TRERF1	14	-0.43702	-3.5726	0	0	0.00035352	0.06542
TRPS1	6	0.073251	0.9925	0.37372	0.77431	0.32095	0.59038
TSC22D1	6	-0.084647	-1.3472	0.59158	0.87579	0.17792	0.46553
TSC22D2	5	0.17272	1.777	0.087884	0.47981	0.075566	0.40167
TSC22D3	6	0.1947	1.9556	0.033561	0.32153	0.050516	0.39756
TSC22D4	6	-0.20541	-1.2364	0.1459	0.57447	0.21632	0.49645
TSHZ1	6	0.11575	1.3341	0.18458	0.62046	0.18216	0.46889
TSHZ3	6	-0.0015484	-0.027431	0.84101	0.95603	0.97812	0.99321
TTF1	12	-0.32838	-3.1629	0.0028441	0.094828	0.0015621	0.15807
TUB	8	-0.064458	-0.82153	0.67747	0.9109	0.41135	0.66772
TULP1	8	-0.12339	-1.8674	0.33077	0.74313	0.061848	0.39756
TULP2	8	-0.031702	-0.54229	0.92918	0.98141	0.58762	0.77396
TULP3	8	-0.0014274	-0.016457	0.81598	0.95189	0.98687	0.99765
TULP4	21	-0.0084807	-0.2384	0.75711	0.93207	0.81157	0.90904
TWIST1	6	0.21896	1.1841	0.018487	0.24254	0.23638	0.51653
TWIST2	6	0.087912	1.1609	0.30063	0.72348	0.24566	0.52412
UBP1	8	0.074144	1.0732	0.29863	0.72348	0.2832	0.55455
UBTF	8	-0.2034	-1.4706	0.10893	0.52394	0.14139	0.43418
UBTFL1	6	0.23774	1.7583	0.010239	0.18947	0.0787	0.40167
UNCX	6	0.12472	1.6191	0.15472	0.58307	0.10542	0.41739
USF1	8	-0.07342	-1.0853	0.62315	0.88525	0.27779	0.55009
USF2	6	0.011334	0.13558	0.75484	0.93207	0.89215	0.95868
VAX1	7	-0.073653	-0.71545	0.63965	0.89069	0.47433	0.71886
VAX2	7	-0.044633	-0.87654	0.84556	0.95745	0.38074	0.64102
VDR	6	-0.21453	-1.8723	0.13225	0.56569	0.061161	0.39756
VENTX	6	0.064468	0.58343	0.41667	0.79544	0.5596	0.75391
VEZF1	6	0.067796	1.1095	0.39989	0.78472	0.26722	0.54206
VSX1	6	0.017281	0.29218	0.71018	0.92112	0.77015	0.88337
VSX2	6	-0.14328	-1.6936	0.31883	0.73064	0.090334	0.40585
WHSC1	18	-0.14352	-1.9269	0.10296	0.50843	0.05399	0.39756
WT1	7	-0.032552	-0.51162	0.92833	0.98141	0.60892	0.78596
XBP1	4	0.083856	1.5474	0.4124	0.79278	0.12176	0.42583
YBX1	6	-0.33913	-2.2613	0.023322	0.26774	0.023741	0.39756
YBX2	6	-0.082165	-0.85258	0.6041	0.87819	0.39389	0.65296
YBX3	5	-0.087847	-1.4829	0.61547	0.88254	0.1381	0.43418
YY1	7	-0.41153	-2.6204	0.0045506	0.1203	0.0087838	0.33342
YY2	6	0.26989	1.9006	0.0031286	0.094828	0.057348	0.39756
ZBED1	6	0.054992	0.4249	0.46786	0.82201	0.67091	0.82769
ZBED2	6	0.14083	1.8344	0.1149	0.5343	0.066592	0.39906
ZBED3	6	0.055483	0.81496	0.46672	0.82201	0.4151	0.67164
ZBED4	6	0.056172	0.84601	0.46274	0.82065	0.39755	0.65562
ZBTB1	12	-0.085451	-1.4812	0.47355	0.82307	0.13855	0.43418
ZBTB10	9	-0.01394	-0.35338	0.91524	0.97841	0.7238	0.85744
ZBTB11	13	0.048636	0.66262	0.31342	0.72745	0.50757	0.73327
ZBTB12	11	-0.26936	-2.4449	0.016496	0.23108	0.014488	0.37236
ZBTB14	12	0.17154	1.7677	0.0091013	0.18079	0.077113	0.40167
ZBTB16	13	0.028197	0.55709	0.47383	0.82307	0.57747	0.76541
ZBTB17	14	-0.15282	-1.9552	0.12998	0.56212	0.050558	0.39756
ZBTB18	12	-0.015042	-0.24514	0.90671	0.97702	0.80635	0.9055
ZBTB2	12	-0.30521	-2.6711	0.0042662	0.11811	0.0075606	0.33342
ZBTB20	12	0.00089078	0.025512	0.75825	0.93217	0.97965	0.99321
ZBTB21	12	0.12201	1.4905	0.05091	0.39254	0.13609	0.43374
ZBTB24	14	-0.066578	-0.94153	0.59528	0.8772	0.34643	0.61147
ZBTB25	11	-0.035648	-0.70731	0.9178	0.97936	0.47938	0.7222
ZBTB26	12	-0.0056714	-0.15766	0.8157	0.95189	0.87472	0.94742
ZBTB3	11	-0.010942	-0.15925	0.84471	0.95745	0.87347	0.94671
ZBTB32	12	-0.22194	-2.9188	0.035267	0.32804	0.0035138	0.22393
ZBTB33	12	0.048962	1.0359	0.33476	0.74683	0.30026	0.56943
ZBTB34	12	-0.087276	-1.6254	0.46018	0.81924	0.10407	0.41535
ZBTB37	12	0.024584	0.59538	0.53669	0.85624	0.55159	0.74938
ZBTB38	12	0.16281	2.2166	0.01223	0.20455	0.026648	0.39756
ZBTB4	13	0.1301	1.8209	0.027873	0.29518	0.068615	0.4015
ZBTB40	13	0.0075936	0.12752	0.65899	0.89806	0.89853	0.95981
ZBTB41	13	0.042665	0.84312	0.35495	0.75927	0.39916	0.65736
ZBTB42	12	-0.077389	-0.86068	0.52816	0.85183	0.38942	0.64928
ZBTB43	12	0.061987	1.1866	0.25114	0.68344	0.2354	0.51524
ZBTB44	11	0.092122	1.8102	0.14221	0.57399	0.070266	0.40167
ZBTB45	12	-0.34026	-1.8143	0.0017065	0.073171	0.069632	0.40167
ZBTB46	12	0.098812	1.4808	0.099829	0.50357	0.13866	0.43418
ZBTB47	13	-0.015962	-0.2626	0.90188	0.97449	0.79286	0.89763
ZBTB48	14	-0.063224	-0.88541	0.62287	0.88521	0.37594	0.63793
ZBTB49	13	0.15484	1.9329	0.0099545	0.18817	0.053253	0.39756
ZBTB6	12	0.11325	2.0289	0.063709	0.43327	0.042465	0.39756
ZBTB7A	12	-0.057008	-1.0347	0.69738	0.91595	0.30083	0.56989
ZBTB7B	12	-0.037504	-0.50366	0.86689	0.96068	0.6145	0.78968
ZBTB7C	12	-0.023548	-0.43389	0.99118	0.99914	0.66437	0.82367
ZBTB8A	12	0.013169	0.36136	0.63254	0.88809	0.71783	0.85382
ZEB1	6	0.0061471	0.06393	0.79209	0.94857	0.94903	0.97795
ZEB2	7	0.055671	0.7466	0.4289	0.79799	0.4553	0.70522
ZFAT	7	0.12343	1.471	0.12713	0.55666	0.14129	0.43418
ZFHX3	6	0.1627	1.8242	0.07537	0.46655	0.068121	0.4015
ZFHX4	6	-0.087053	-1.0961	0.57992	0.87137	0.27302	0.54732
ZFP1	6	0.029353	0.33283	0.62941	0.88773	0.73927	0.86518
ZFP14	6	0.076756	1.4199	0.35523	0.75927	0.15564	0.43876
ZFP2	6	0.1819	1.7675	0.045222	0.3713	0.07715	0.40167
ZFP28	6	0.12383	1.5243	0.15643	0.58555	0.12743	0.42915
ZFP3	6	-0.047584	-0.587	0.82423	0.9527	0.55721	0.75265
ZFP30	6	0.20123	1.8948	0.028157	0.2973	0.058114	0.39756
ZFP36	15	-0.1184	-1.6547	0.23237	0.67188	0.097995	0.41099
ZFP36L1	14	-0.32407	-3.1067	0.0014221	0.066667	0.0018921	0.17507
ZFP37	6	0.095796	1.5356	0.26251	0.69555	0.12463	0.42583
ZFP41	6	-0.31279	-1.8736	0.03157	0.3118	0.060983	0.39756
ZFP42	6	0.20213	1.7094	0.027304	0.29179	0.087382	0.40585
ZFP57	6	-0.051386	-0.9989	0.79778	0.95117	0.31784	0.58694
ZFP62	6	0.15537	1.1956	0.085893	0.47785	0.23186	0.51197
ZFP64	7	0.069706	0.2463	0.34699	0.75542	0.80545	0.90524
ZFP69	6	0.061598	0.95856	0.42861	0.79799	0.33778	0.60489
ZFP69B	6	-0.0070793	-0.11489	0.88168	0.96603	0.90854	0.96217
ZFP82	6	0.090312	1.8589	0.28896	0.71539	0.063035	0.39756
ZFP90	6	0.077597	1.5503	0.35154	0.75868	0.12108	0.42583
ZFP91	2	0.16902	1.1129	0.28669	0.71307	0.26576	0.54101
ZFP92	6	0.043047	0.60205	0.54352	0.85861	0.54714	0.74566
ZFPM1	7	-0.22796	-1.8928	0.085609	0.47785	0.058384	0.39756
ZFPM2	6	0.085824	1.4135	0.3103	0.72745	0.15751	0.44057
ZFX	6	-0.16962	-1.6938	0.23322	0.67261	0.090301	0.40585
ZFY	6	0.16586	1.872	0.068259	0.44981	0.061213	0.39756
ZGLP1	6	0.16756	1.8646	0.065984	0.44129	0.062232	0.39756
ZHX1	6	0.16616	1.554	0.067691	0.44821	0.12019	0.42583
ZHX2	6	0.11807	1.2985	0.17747	0.61357	0.19413	0.47835
ZHX3	6	0.09151	1.3604	0.28356	0.71255	0.17371	0.46171
ZIC1	5	-0.051649	-1.0696	0.81428	0.95189	0.28482	0.55573
ZIC2	6	0.050653	0.89219	0.49431	0.83558	0.37229	0.6345
ZIC3	7	0.041493	0.6521	0.52218	0.85086	0.51434	0.73512
ZIC4	6	0.054279	0.49198	0.47355	0.82307	0.62273	0.79475
ZIC5	7	-0.029065	-0.61895	0.95762	0.98826	0.53595	0.74189
ZIK1	6	0.14868	1.747	0.09471	0.48902	0.080644	0.40167
ZIM2	6	-0.080041	-1.2028	0.61604	0.883	0.22905	0.50842
ZIM3	6	0.084531	1.1935	0.31513	0.72745	0.23266	0.51286
ZKSCAN1	6	0.038422	0.7092	0.57366	0.86758	0.4782	0.72192
ZKSCAN2	6	-0.0049027	-0.064928	0.86547	0.96068	0.94823	0.97771
ZKSCAN3	6	0.053107	1.4402	0.47952	0.8256	0.1498	0.43876
ZKSCAN4	6	0.13195	2.0504	0.13538	0.56837	0.040325	0.39756
ZKSCAN5	6	0.016203	0.24784	0.71815	0.92593	0.80426	0.90465
ZKSCAN7	6	0.25618	1.8262	0.0056883	0.13793	0.067816	0.401
ZKSCAN8	6	0.17946	2.0511	0.048066	0.37978	0.040256	0.39756
ZMIZ1	14	-0.15511	-1.9152	0.11974	0.54183	0.055468	0.39756
ZMIZ2	14	-0.15906	-1.9884	0.11177	0.52823	0.046767	0.39756
ZNF10	6	-0.038113	-0.3606	0.89022	0.96874	0.7184	0.85413
ZNF100	6	0.084341	1.6299	0.31542	0.72745	0.10313	0.41522
ZNF101	6	0.012398	0.38293	0.7463	0.93207	0.70177	0.84556
ZNF107	5	0.13149	1.5101	0.18601	0.62298	0.13102	0.43051
ZNF112	6	0.046404	0.93899	0.52389	0.85108	0.34774	0.61282
ZNF114	6	0.057722	0.77377	0.45165	0.81237	0.43906	0.69382
ZNF117	6	-0.056777	-1.3275	0.76166	0.93347	0.18433	0.46889
ZNF12	6	0.11049	1.7754	0.20364	0.63307	0.075835	0.40167
ZNF121	6	-0.12012	-1.3395	0.41155	0.79244	0.18042	0.46781
ZNF124	6	0.096617	1.2711	0.25995	0.69138	0.20371	0.48757
ZNF131	8	-0.013621	-0.15306	0.92179	0.98123	0.87835	0.94878
ZNF132	6	-0.014476	-0.51753	0.94141	0.98366	0.60479	0.7837
ZNF133	6	-0.052015	-0.50579	0.79408	0.94966	0.613	0.789
ZNF134	6	0.0046105	0.083402	0.80119	0.95135	0.93353	0.97224
ZNF135	6	-0.0048617	-0.084069	0.86519	0.96068	0.933	0.97224
ZNF136	6	-0.056508	-1.0598	0.76337	0.93389	0.28925	0.56095
ZNF138	4	0.079799	0.7899	0.43288	0.79853	0.42959	0.68469
ZNF14	6	0.11512	1.547	0.18743	0.62335	0.12187	0.42583
ZNF140	6	0.097915	0.89734	0.25484	0.68764	0.36954	0.6328
ZNF141	6	-0.036781	-0.74429	0.89989	0.97384	0.4567	0.70531
ZNF142	7	-0.079763	-0.96782	0.60182	0.8778	0.33313	0.60125
ZNF143	7	-0.20173	-2.0036	0.12969	0.56212	0.045114	0.39756
ZNF146	6	0.020213	0.33032	0.6897	0.9144	0.74116	0.86518
ZNF148	4	0.058255	0.69867	0.53925	0.8565	0.48476	0.72559
ZNF154	6	0.088522	2.0876	0.29636	0.72211	0.036835	0.39756
ZNF155	6	0.018751	0.33063	0.69966	0.9162	0.74092	0.86518
ZNF157	6	0.069712	1.2492	0.3905	0.7833	0.2116	0.49116
ZNF16	6	0.019479	0.21353	0.69454	0.9147	0.83091	0.92336
ZNF160	6	0.1345	1.4308	0.12799	0.55762	0.15247	0.43876
ZNF165	6	-0.052948	-1.0437	0.78641	0.94627	0.29662	0.56557
ZNF169	6	-0.065254	-0.56567	0.70762	0.92046	0.57162	0.76244
ZNF17	6	0.19953	1.8649	0.029579	0.30058	0.062202	0.39756
ZNF174	6	-0.028257	-0.22538	0.95961	0.98915	0.82169	0.91687
ZNF175	6	0.19485	1.9954	0.033561	0.32153	0.045998	0.39756
ZNF177	6	0.032638	0.61997	0.60694	0.87819	0.53528	0.74155
ZNF18	6	0.084537	1.4543	0.31513	0.72745	0.14587	0.43766
ZNF180	6	-0.030697	-0.54424	0.94084	0.98335	0.58627	0.77353
ZNF181	6	-0.020697	-0.32651	0.99118	0.99914	0.74404	0.867
ZNF182	6	0.061633	1.032	0.42861	0.79799	0.30207	0.57101
ZNF184	6	0.086498	0.94952	0.30802	0.72745	0.34235	0.60713
ZNF189	6	0.071161	1.1371	0.38339	0.77874	0.25551	0.53284
ZNF19	6	0.12006	1.5944	0.16866	0.60264	0.11085	0.42227
ZNF195	6	0.17283	1.8425	0.058874	0.41903	0.065403	0.39906
ZNF197	6	-0.059142	-0.84987	0.74886	0.93207	0.3954	0.65435
ZNF2	6	0.075238	0.69126	0.36177	0.76456	0.4894	0.72789
ZNF20	6	0.023035	0.38132	0.6715	0.90633	0.70296	0.84616
ZNF200	6	-0.041892	-0.72107	0.86177	0.96068	0.47086	0.71708
ZNF202	6	-0.0022068	-0.034679	0.84755	0.95745	0.97234	0.99178
ZNF205	6	-0.15685	-1.6936	0.27162	0.70272	0.090343	0.40585
ZNF207	6	-0.18184	-1.7324	0.19909	0.63267	0.08321	0.40585
ZNF208	4	0.14134	1.5852	0.20165	0.63307	0.11292	0.42227
ZNF211	6	0.04096	0.77396	0.5566	0.86318	0.43895	0.69382
ZNF212	6	-0.061276	-0.73311	0.73521	0.92986	0.46349	0.71107
ZNF213	6	-0.1051	-1.0669	0.48379	0.82733	0.28603	0.55689
ZNF214	6	0.16282	1.5379	0.07537	0.46655	0.12408	0.42583
ZNF215	6	-0.15831	-1.5762	0.2665	0.69978	0.11498	0.4229
ZNF217	3	-0.17342	-0.90938	0.36718	0.77037	0.36315	0.62518
ZNF219	5	-0.052522	-1.6418	0.81086	0.95135	0.10062	0.41208
ZNF22	6	-0.063006	-0.24415	0.72071	0.92687	0.80712	0.90608
ZNF221	6	0.09137	1.4248	0.28413	0.71255	0.15422	0.43876
ZNF222	6	0.099709	1.9998	0.24829	0.68242	0.045521	0.39756
ZNF223	6	0.091336	0.94167	0.28441	0.71276	0.34636	0.61147
ZNF224	6	-0.018531	-0.3263	0.97184	0.9939	0.7442	0.867
ZNF225	6	0.05063	0.87914	0.49431	0.83558	0.37932	0.63936
ZNF226	6	0.049994	1.0927	0.49943	0.83819	0.27453	0.54905
ZNF227	6	-0.010762	-0.18759	0.91354	0.97748	0.8512	0.93467
ZNF229	6	0.087937	1.0403	0.30063	0.72348	0.29821	0.56707
ZNF23	6	0.047524	1.0273	0.51593	0.84791	0.30428	0.57394
ZNF230	6	0.010935	0.14029	0.75711	0.93207	0.88843	0.95587
ZNF232	7	-0.031262	-0.46401	0.93885	0.98335	0.64264	0.80783
ZNF233	6	0.04423	0.96751	0.53697	0.85624	0.33329	0.60125
ZNF234	6	0.15235	1.8358	0.090444	0.48109	0.066384	0.39906
ZNF235	6	0.15273	1.5619	0.089875	0.48109	0.1183	0.42438
ZNF236	8	0.032759	0.49758	0.54522	0.85861	0.61878	0.79258
ZNF239	6	-0.18034	-1.8826	0.20392	0.63316	0.05976	0.39756
ZNF24	6	0.047228	0.49662	0.51849	0.84791	0.61946	0.79258
ZNF248	6	0.065189	1.1209	0.41268	0.7929	0.26234	0.53784
ZNF25	6	0.032779	0.60016	0.60666	0.87819	0.5484	0.74675
ZNF250	3	-0.16671	-1.1309	0.38709	0.78218	0.2581	0.53412
ZNF251	6	-0.10764	-0.84615	0.47156	0.82201	0.39747	0.65562
ZNF253	6	0.16479	1.6991	0.070535	0.45255	0.089296	0.40585
ZNF254	6	-0.071094	-1.1785	0.67008	0.90549	0.2386	0.51788
ZNF256	4	-0.0023359	-0.03589	0.90728	0.97703	0.97137	0.99168
ZNF257	6	0.19276	2.0013	0.034699	0.32796	0.045358	0.39756
ZNF26	6	0.080891	0.47367	0.33419	0.74651	0.63574	0.80279
ZNF263	6	-0.059257	-1.3783	0.74659	0.93207	0.16813	0.45605
ZNF264	6	0.12236	1.104	0.16212	0.59563	0.26959	0.54381
ZNF266	6	0.055863	0.83178	0.46331	0.82065	0.40553	0.66278
ZNF267	6	0.056211	0.76954	0.46246	0.82065	0.44157	0.69497
ZNF268	6	0.12694	1.7325	0.14875	0.57663	0.083188	0.40585
ZNF273	5	0.13596	1.8758	0.17122	0.60299	0.060676	0.39756
ZNF274	6	-0.11535	-1.1888	0.43572	0.80251	0.23453	0.51512
ZNF275	6	0.13493	1.4493	0.12685	0.55611	0.14726	0.43766
ZNF276	6	-0.60461	-3.0619	0.0011377	0.058824	0.0021993	0.18861
ZNF277	7	0.013219	0.30435	0.73123	0.92937	0.76086	0.87868
ZNF28	6	0.053899	1.027	0.47611	0.82422	0.30443	0.57394
ZNF280D	6	0.018439	0.36515	0.7025	0.91787	0.715	0.85325
ZNF281	6	0.15382	1.9683	0.088737	0.4808	0.049029	0.39756
ZNF282	6	-0.1201	-1.3458	0.41212	0.79267	0.17838	0.46553
ZNF283	6	0.084794	1.7066	0.31456	0.72745	0.087889	0.40585
ZNF284	6	-0.0037397	-0.080681	0.85552	0.95888	0.9357	0.97392
ZNF285	6	0.12033	0.96382	0.16809	0.60264	0.33513	0.60228
ZNF286A	6	-0.096529	-0.94704	0.52929	0.85289	0.34362	0.60865
ZNF287	6	-0.023103	-0.16664	0.99687	0.99914	0.86766	0.9439
ZNF292	6	0.19463	1.7134	0.033561	0.32153	0.086647	0.40585
ZNF296	6	-0.055795	-0.79054	0.76706	0.93548	0.42921	0.68469
ZNF3	6	-0.038542	-0.63644	0.88709	0.96774	0.52449	0.73711
ZNF30	6	0.045448	0.82927	0.52958	0.85295	0.40695	0.66297
ZNF300	6	0.094705	1.542	0.27019	0.70111	0.12307	0.42583
ZNF302	6	0.023596	0.35427	0.6678	0.90447	0.72314	0.85723
ZNF304	6	0.067526	1.1214	0.40074	0.7854	0.26212	0.53784
ZNF311	6	0.080396	1.701	0.33618	0.747	0.08895	0.40585
ZNF317	6	0.08602	1.1244	0.30973	0.72745	0.26086	0.53698
ZNF318	5	-0.048246	-0.80319	0.83589	0.9527	0.42187	0.67888
ZNF319	6	0.11288	1.3603	0.19539	0.63139	0.17373	0.46171
ZNF32	6	0.18665	1.4506	0.039818	0.34913	0.14688	0.43766
ZNF320	5	0.038111	0.47822	0.62258	0.88521	0.6325	0.79996
ZNF322	6	-0.15986	-1.4723	0.26195	0.69555	0.14094	0.43418
ZNF324	6	-0.20493	-1.8015	0.14676	0.57637	0.07163	0.40167
ZNF324B	6	-0.14154	-1.859	0.32594	0.7365	0.063033	0.39756
ZNF329	6	0.050321	0.57628	0.49744	0.83803	0.56442	0.75734
ZNF331	6	-0.06665	-0.91137	0.69966	0.9162	0.3621	0.62471
ZNF333	6	0.080184	1.3314	0.33675	0.747	0.18305	0.46889
ZNF334	6	0.072397	1.0024	0.37713	0.77493	0.31613	0.58535
ZNF335	8	-0.48894	-2.5798	0.0011377	0.058824	0.0098854	0.34757
ZNF337	6	0.09871	1.305	0.25171	0.68445	0.19188	0.47745
ZNF33A	6	0.074027	0.9126	0.36945	0.77184	0.36145	0.62451
ZNF33B	6	0.094939	1.0856	0.26934	0.70089	0.27766	0.55009
ZNF34	6	-0.17853	-1.4513	0.20762	0.64091	0.1467	0.43766
ZNF341	6	-0.11851	-1.7903	0.4198	0.79698	0.073412	0.40167
ZNF343	6	-0.12706	-1.7081	0.38311	0.77874	0.087624	0.40585
ZNF345	6	0.11205	1.188	0.19937	0.63267	0.23485	0.51512
ZNF347	6	0.19801	2.031	0.030717	0.30769	0.042259	0.39756
ZNF35	6	0.077014	0.88737	0.35324	0.75868	0.37488	0.63706
ZNF354A	6	0.0608	0.84973	0.43259	0.79853	0.39547	0.65435
ZNF354B	6	0.10123	1.8599	0.24061	0.67488	0.062905	0.39756
ZNF354C	6	-0.11552	-1.5108	0.43458	0.80084	0.13083	0.43051
ZNF358	6	0.067136	0.79668	0.40245	0.78579	0.42564	0.68211
ZNF362	7	-0.016814	-0.15739	0.94909	0.98611	0.87494	0.94742
ZNF366	6	-0.030629	-0.66439	0.94084	0.98335	0.50644	0.73327
ZNF367	5	-0.0030847	-0.034345	0.87941	0.96603	0.9726	0.99178
ZNF37A	6	0.11694	1.6114	0.18089	0.61748	0.10709	0.419
ZNF382	6	0.083013	1.0728	0.32167	0.73325	0.28336	0.55455
ZNF383	6	-0.011152	-0.12821	0.91667	0.97904	0.89799	0.95981
ZNF384	7	0.0098323	0.1699	0.7554	0.93207	0.86509	0.94221
ZNF391	6	0.11308	2.1103	0.19511	0.63139	0.03483	0.39756
ZNF394	7	-0.13566	-1.4348	0.3103	0.72745	0.15134	0.43876
ZNF396	5	0.091793	1.2951	0.33532	0.747	0.19527	0.47845
ZNF397	6	0.0044618	0.089547	0.80319	0.95135	0.92865	0.96994
ZNF398	6	-0.12449	-1.9843	0.39363	0.7833	0.047227	0.39756
ZNF407	7	-0.10736	-1.3942	0.44056	0.80593	0.16325	0.44984
ZNF408	6	0.17532	1.5651	0.056314	0.41545	0.11757	0.42399
ZNF41	6	-0.055554	-0.71812	0.76906	0.93726	0.47268	0.71762
ZNF410	6	0.096747	1.0961	0.25853	0.68968	0.27304	0.54732
ZNF414	6	-0.00047205	-0.0045337	0.83305	0.9527	0.99638	1
ZNF415	6	-0.0069025	-0.16025	0.88055	0.96603	0.87269	0.9463
ZNF416	7	0.15545	2.1035	0.058305	0.41667	0.035425	0.39756
ZNF417	6	0.020089	0.53036	0.69084	0.91453	0.59586	0.77879
ZNF418	6	-0.040821	-0.66333	0.86889	0.96069	0.50712	0.73327
ZNF419	6	0.0044433	0.13022	0.80319	0.95135	0.89639	0.95981
ZNF420	6	0.10136	0.9584	0.23948	0.67414	0.33786	0.60489
ZNF423	6	0.083351	0.95183	0.31883	0.73064	0.34118	0.60647
ZNF425	6	0.041304	0.38749	0.55518	0.86318	0.69839	0.84267
ZNF426	6	0.0017863	0.028275	0.81997	0.9527	0.97744	0.99321
ZNF429	5	0.12209	1.5843	0.21587	0.65262	0.11312	0.42227
ZNF43	6	-0.0029079	-0.056271	0.85125	0.95745	0.95513	0.98165
ZNF430	5	0.14746	1.8096	0.13965	0.5736	0.070352	0.40167
ZNF431	4	0.16983	1.4764	0.13111	0.5641	0.13985	0.43418
ZNF432	6	0.031788	0.57563	0.6132	0.88209	0.56486	0.75734
ZNF433	6	0.050193	1.1837	0.49772	0.83803	0.23654	0.51656
ZNF436	6	-0.039482	-0.60202	0.88168	0.96603	0.54716	0.74566
ZNF439	6	0.1565	1.665	0.084471	0.47785	0.095919	0.41079
ZNF44	6	0.16246	1.5927	0.075939	0.4676	0.11122	0.42227
ZNF440	6	0.057697	0.83205	0.45165	0.81237	0.40538	0.66278
ZNF441	6	0.11128	1.5745	0.20165	0.63307	0.11537	0.42339
ZNF442	5	0.041679	0.84033	0.6021	0.8778	0.40072	0.65839
ZNF443	6	0.010839	0.19639	0.75796	0.93217	0.8443	0.93144
